fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
009_310_SRH 009_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.115154500E-14 1.000000000E+20 1.264901321E+00 2.349168084E-14 1.032326854E-03 
010_310 010_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.477851783E-14 1.000000000E+20 1.265085871E+00 3.446891174E-14 1.052562785E-03 
010_310_SRH 010_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.273008346E-14 1.000000000E+20 1.265466026E+00 3.444215754E-14 1.096753886E-03 
011_310 011_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.934306595E-14 1.000000000E+20 1.265908510E+00 5.051008739E-14 1.152158419E-03 
011_310_SRH 011_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.738668191E-14 1.000000000E+20 1.266512380E+00 5.049545650E-14 1.185804108E-03 
012_310 012_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.733819181E-14 1.000000000E+20 1.273069332E+00 7.430216186E-14 1.279735738E-03 
012_310_SRH 012_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.553094069E-14 1.000000000E+20 1.274968547E+00 7.436286071E-14 1.309250903E-03 
013_310 013_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.855647374E-14 1.000000000E+20 1.278379202E+00 1.091819041E-13 1.451503440E-03 
013_310_SRH 013_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.678266479E-14 1.000000000E+20 1.278494196E+00 1.091602126E-13 1.472819726E-03 
014_310 014_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.227022355E-13 1.000000000E+20 1.279391191E+00 1.599831907E-13 1.655119869E-03 
014_310_SRH 014_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.210262792E-13 1.000000000E+20 1.279465585E+00 1.599628335E-13 1.672970805E-03 
015_310 015_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.504581227E-13 1.000000000E+20 1.286890450E+00 2.386045509E-13 1.926680485E-03 
015_310_SRH 015_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.488708650E-13 1.000000000E+20 1.286946516E+00 2.385902649E-13 1.941647331E-03 
016_310 016_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.814757255E-13 1.000000000E+20 1.287801966E+00 3.498071673E-13 2.218885208E-03 
016_310_SRH 016_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.799642602E-13 1.000000000E+20 1.287845593E+00 3.498003298E-13 2.231985520E-03 
017_310 017_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.167619384E-13 1.000000000E+20 1.288579234E+00 5.128940373E-13 2.560475626E-03 
017_310_SRH 017_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.153115986E-13 1.000000000E+20 1.288611022E+00 5.128919563E-13 2.572143052E-03 
018_310 018_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.605978929E-13 1.000000000E+20 1.300760399E+00 7.598924087E-13 2.974850971E-03 
018_310_SRH 018_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.591830966E-13 1.000000000E+20 1.300806519E+00 7.599435338E-13 2.984810890E-03 
019_310 019_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.124612084E-13 1.000000000E+20 1.306565177E+00 1.115902055E-12 3.355809978E-03 
019_310_SRH 019_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.110894451E-13 1.000000000E+20 1.306593210E+00 1.115934936E-12 3.364118983E-03 
