N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.375000E+13 1.000E+15 290 2.800E-4 3.086584E+1 1.291980E+1 5.412940E-1 7.732940E+1 3.192621E+1 1.348960E+1 5.308010E-1 7.960140E+1 3.3213150E+00 4.2239948E+00 -1.9768237E+00 2.8542212E+00
2.200000E+13 1.000E+15 290 2.800E-4 2.983203E+1 1.225130E+1 5.325370E-1 7.711690E+1 3.101380E+1 1.290590E+1 5.247910E-1 7.929540E+1 3.8104650E+00 5.0720988E+00 -1.4760162E+00 2.7473220E+00
3.518000E+13 1.000E+15 290 2.800E-4 2.876108E+1 1.157740E+1 5.233530E-1 7.691530E+1 3.005853E+1 1.231810E+1 5.186080E-1 7.901990E+1 4.3164120E+00 6.0131027E+00 -9.1494925E-01 2.6633797E+00
5.627000E+13 1.000E+15 290 2.800E-4 2.765936E+1 1.089910E+1 5.138850E-1 7.668050E+1 2.906031E+1 1.171220E+1 5.122310E-1 7.868110E+1 4.8208364E+00 6.9423336E+00 -3.2290119E-01 2.5426691E+00
9.000000E+13 1.000E+15 290 2.800E-4 2.653747E+1 1.021710E+1 5.042370E-1 7.635410E+1 2.802211E+1 1.109790E+1 5.056570E-1 7.832220E+1 5.2981021E+00 7.9366367E+00 2.8082277E-01 2.5128252E+00
1.200000E+10 1.000E+15 295 2.800E-4 3.795262E+1 1.781410E+1 5.801580E-1 8.090530E+1 3.795240E+1 1.779590E+1 5.794980E-1 8.091510E+1 -5.7967349E-04 -1.0227075E-01 -1.1389168E-01 1.2111460E-02
1.919000E+10 1.000E+15 295 2.800E-4 3.793537E+1 1.780170E+1 5.801280E-1 8.088950E+1 3.793572E+1 1.777330E+1 5.790800E-1 8.090630E+1 9.2261330E-04 -1.5979025E-01 -1.8097672E-01 2.0764761E-02
3.070000E+10 1.000E+15 295 2.800E-4 3.790787E+1 1.778170E+1 5.800820E-1 8.086410E+1 3.790924E+1 1.773800E+1 5.784280E-1 8.089300E+1 3.6138947E-03 -2.4636374E-01 -2.8594743E-01 3.5726206E-02
4.909000E+10 1.000E+15 295 2.800E-4 3.786415E+1 1.775000E+1 5.800070E-1 8.082330E+1 3.786741E+1 1.768340E+1 5.774250E-1 8.087330E+1 8.6089859E-03 -3.7662440E-01 -4.4715764E-01 6.1825102E-02
7.852000E+10 1.000E+15 295 2.800E-4 3.779484E+1 1.769950E+1 5.798840E-1 8.075810E+1 3.780179E+1 1.760040E+1 5.759160E-1 8.084450E+1 1.8385373E-02 -5.6305539E-01 -6.8898937E-01 1.0687183E-01
1.256000E+11 1.000E+15 295 2.800E-4 3.768563E+1 1.761920E+1 5.796870E-1 8.065260E+1 3.770001E+1 1.747690E+1 5.737080E-1 8.080360E+1 3.8143226E-02 -8.1421762E-01 -1.0421678E+00 1.8687286E-01
2.009000E+11 1.000E+15 295 2.800E-4 3.751513E+1 1.749260E+1 5.793700E-1 8.048080E+1 3.754480E+1 1.729830E+1 5.706110E-1 8.074460E+1 7.9025591E-02 -1.1232318E+00 -1.5350212E+00 3.2670915E-01
3.212000E+11 1.000E+15 295 2.800E-4 3.725313E+1 1.729450E+1 5.788610E-1 8.019950E+1 3.731411E+1 1.704370E+1 5.664270E-1 8.063930E+1 1.6342343E-01 -1.4715115E+00 -2.1951637E+00 5.4539164E-01
5.138000E+11 1.000E+15 295 2.800E-4 3.686124E+1 1.698970E+1 5.780400E-1 7.973690E+1 3.698368E+1 1.672030E+1 5.612710E-1 8.054900E+1 3.3106495E-01 -1.6112151E+00 -2.9876833E+00 1.0082062E+00
8.217000E+11 1.000E+15 295 2.800E-4 3.630164E+1 1.653200E+1 5.767080E-1 7.896670E+1 3.653367E+1 1.631000E+1 5.552960E-1 8.039650E+1 6.3511276E-01 -1.3611281E+00 -3.8559615E+00 1.7784356E+00
1.314000E+12 1.000E+15 295 2.800E-4 3.556170E+1 1.591210E+1 5.745260E-1 7.788150E+1 3.595859E+1 1.584080E+1 5.489400E-1 8.025080E+1 1.1037418E+00 -4.5010353E-01 -4.6609830E+00 2.9523693E+00
2.102000E+12 1.000E+15 295 2.800E-4 3.468496E+1 1.518600E+1 5.708810E-1 7.669310E+1 3.527409E+1 1.531640E+1 5.425260E-1 8.003490E+1 1.6701494E+00 8.5137500E-01 -5.2264776E+00 4.1754285E+00
3.362000E+12 1.000E+15 295 2.800E-4 3.375285E+1 1.447070E+1 5.644420E-1 7.595570E+1 3.451190E+1 1.476760E+1 5.362880E-1 7.978900E+1 2.1993863E+00 2.0104824E+00 -5.2497912E+00 4.8042963E+00
5.377000E+12 1.000E+15 295 2.800E-4 3.281005E+1 1.379810E+1 5.527640E-1 7.608030E+1 3.370285E+1 1.421850E+1 5.302850E-1 7.955670E+1 2.6490341E+00 2.9567113E+00 -4.2390413E+00 4.3697137E+00
8.600000E+12 1.000E+15 295 2.800E-4 3.184970E+1 1.314470E+1 5.375050E-1 7.678280E+1 3.286209E+1 1.365860E+1 5.243540E-1 7.926570E+1 3.0807231E+00 3.7624647E+00 -2.5080385E+00 3.1323763E+00
1.375000E+13 1.000E+15 295 2.800E-4 3.085610E+1 1.249340E+1 5.281210E-1 7.666630E+1 3.198906E+1 1.310100E+1 5.183960E-1 7.900270E+1 3.5417108E+00 4.6378139E+00 -1.8759790E+00 2.9573673E+00
2.200000E+13 1.000E+15 295 2.800E-4 2.982346E+1 1.184320E+1 5.192360E-1 7.647980E+1 3.107743E+1 1.252740E+1 5.122950E-1 7.868580E+1 4.0349862E+00 5.4616281E+00 -1.3548834E+00 2.8035554E+00
3.518000E+13 1.000E+15 295 2.800E-4 2.875351E+1 1.118400E+1 5.099300E-1 7.627760E+1 3.012303E+1 1.194350E+1 5.060010E-1 7.835770E+1 4.5464218E+00 6.3591075E+00 -7.7648068E-01 2.6546211E+00
5.627000E+13 1.000E+15 295 2.800E-4 2.765257E+1 1.052030E+1 5.003540E-1 7.603530E+1 2.912560E+1 1.135580E+1 4.995190E-1 7.805290E+1 5.0575095E+00 7.3574737E+00 -1.6716081E-01 2.5849136E+00
9.000000E+13 1.000E+15 295 2.800E-4 2.653108E+1 9.852600E+0 4.906040E-1 7.569470E+1 2.808800E+1 1.075310E+1 4.928290E-1 7.768120E+1 5.5430077E+00 8.3743293E+00 4.5147506E-01 2.5572468E+00
1.200000E+10 1.000E+15 300 2.800E-4 3.796727E+1 1.735330E+1 5.686760E-1 8.037270E+1 3.796962E+1 1.733710E+1 5.680170E-1 8.038550E+1 6.1891586E-03 -9.3441233E-02 -1.1601765E-01 1.5923270E-02
1.919000E+10 1.000E+15 300 2.800E-4 3.794957E+1 1.734060E+1 5.686440E-1 8.035590E+1 3.795339E+1 1.731510E+1 5.676020E-1 8.037680E+1 1.0064977E-02 -1.4727030E-01 -1.8357934E-01 2.6002528E-02
3.070000E+10 1.000E+15 300 2.800E-4 3.792136E+1 1.732030E+1 5.685930E-1 8.032880E+1 3.792763E+1 1.728070E+1 5.669530E-1 8.036330E+1 1.6531484E-02 -2.2915738E-01 -2.8926560E-01 4.2930044E-02
4.909000E+10 1.000E+15 300 2.800E-4 3.787652E+1 1.728800E+1 5.685110E-1 8.028520E+1 3.788690E+1 1.722730E+1 5.659540E-1 8.034290E+1 2.7397333E-02 -3.5234773E-01 -4.5180350E-01 7.1817174E-02
7.852000E+10 1.000E+15 300 2.800E-4 3.780548E+1 1.723650E+1 5.683800E-1 8.021510E+1 3.782299E+1 1.714600E+1 5.644470E-1 8.031250E+1 4.6294595E-02 -5.2781990E-01 -6.9678818E-01 1.2127626E-01
1.256000E+11 1.000E+15 300 2.800E-4 3.769363E+1 1.715480E+1 5.681700E-1 8.010140E+1 3.772374E+1 1.702450E+1 5.622380E-1 8.026750E+1 7.9817113E-02 -7.6536756E-01 -1.0550692E+00 2.0693307E-01
2.009000E+11 1.000E+15 300 2.800E-4 3.751925E+1 1.702590E+1 5.678330E-1 7.991630E+1 3.757220E+1 1.684150E+1 5.591070E-1 8.017130E+1 1.4092867E-01 -1.0949143E+00 -1.5607030E+00 3.1806893E-01
3.212000E+11 1.000E+15 300 2.800E-4 3.725188E+1 1.682440E+1 5.672920E-1 7.961300E+1 3.734648E+1 1.659910E+1 5.548970E-1 8.009800E+1 2.5330366E-01 -1.3573025E+00 -2.2337479E+00 6.0550825E-01
5.138000E+11 1.000E+15 300 2.800E-4 3.685327E+1 1.651460E+1 5.664180E-1 7.911420E+1 3.702225E+1 1.627320E+1 5.496890E-1 7.996380E+1 4.5642823E-01 -1.4834206E+00 -3.0433572E+00 1.0624808E+00
8.217000E+11 1.000E+15 300 2.800E-4 3.628698E+1 1.605130E+1 5.649980E-1 7.829130E+1 3.657896E+1 1.587640E+1 5.436240E-1 7.984010E+1 7.9821843E-01 -1.1016351E+00 -3.9317617E+00 1.9398773E+00
1.314000E+12 1.000E+15 300 2.800E-4 3.554334E+1 1.542770E+1 5.626670E-1 7.714220E+1 3.600990E+1 1.540540E+1 5.371340E-1 7.964660E+1 1.2956437E+00 -1.4475444E-01 -4.7535624E+00 3.1443903E+00
2.102000E+12 1.000E+15 300 2.800E-4 3.466799E+1 1.471080E+1 5.587200E-1 7.594750E+1 3.532947E+1 1.489490E+1 5.306000E-1 7.945740E+1 1.8723179E+00 1.2359935E+00 -5.2996608E+00 4.4173356E+00
3.362000E+12 1.000E+15 300 2.800E-4 3.373995E+1 1.400920E+1 5.518010E-1 7.524640E+1 3.456904E+1 1.435230E+1 5.242160E-1 7.919970E+1 2.3983599E+00 2.3905576E+00 -5.2621438E+00 4.9915593E+00
5.377000E+12 1.000E+15 300 2.800E-4 3.280037E+1 1.335390E+1 5.392590E-1 7.549760E+1 3.376024E+1 1.380320E+1 5.180680E-1 7.892010E+1 2.8431966E+00 3.2550423E+00 -4.0903897E+00 4.3366646E+00
8.600000E+12 1.000E+15 300 2.800E-4 3.184204E+1 1.271360E+1 5.242510E-1 7.616000E+1 3.291939E+1 1.325780E+1 5.120390E-1 7.865340E+1 3.2726913E+00 4.1047534E+00 -2.3849746E+00 3.1701109E+00
1.375000E+13 1.000E+15 300 2.800E-4 3.084999E+1 1.207500E+1 5.149300E-1 7.601210E+1 3.204654E+1 1.270170E+1 5.059660E-1 7.833570E+1 3.7337884E+00 4.9339852E+00 -1.7716605E+00 2.9662083E+00
2.200000E+13 1.000E+15 300 2.800E-4 2.981873E+1 1.143340E+1 5.059040E-1 7.579140E+1 3.113539E+1 1.214460E+1 4.997680E-1 7.804790E+1 4.2288213E+00 5.8561007E+00 -1.2277697E+00 2.8911732E+00
3.518000E+13 1.000E+15 300 2.800E-4 2.875000E+1 1.078850E+1 4.964790E-1 7.558240E+1 3.018160E+1 1.157090E+1 4.933620E-1 7.770660E+1 4.7432873E+00 6.7617904E+00 -6.3178761E-01 2.7336159E+00
5.627000E+13 1.000E+15 300 2.800E-4 2.765003E+1 1.014420E+1 4.868040E-1 7.536470E+1 2.918473E+1 1.098860E+1 4.867560E-1 7.735240E+1 5.2585719E+00 7.6843274E+00 -9.8612036E-03 2.5696682E+00
9.000000E+13 1.000E+15 300 2.800E-4 2.652913E+1 9.491700E+0 4.769580E-1 7.501360E+1 2.814757E+1 1.040390E+1 4.799560E-1 7.701140E+1 5.7498392E+00 8.7678659E+00 6.2464059E-01 2.5941614E+00
1.200000E+10 1.000E+15 305 2.800E-4 3.798171E+1 1.689300E+1 5.571680E-1 7.982620E+1 3.798627E+1 1.687820E+1 5.565110E-1 7.984080E+1 1.2004337E-02 -8.7687076E-02 -1.1805697E-01 1.8286390E-02
1.919000E+10 1.000E+15 305 2.800E-4 3.796358E+1 1.688000E+1 5.571340E-1 7.980800E+1 3.797031E+1 1.685650E+1 5.560940E-1 7.983150E+1 1.7724375E-02 -1.3941210E-01 -1.8701874E-01 2.9437002E-02
3.070000E+10 1.000E+15 305 2.800E-4 3.793469E+1 1.685940E+1 5.570800E-1 7.977890E+1 3.794497E+1 1.682250E+1 5.554440E-1 7.981710E+1 2.7091865E-02 -2.1934909E-01 -2.9453914E-01 4.7859419E-02
4.909000E+10 1.000E+15 305 2.800E-4 3.788877E+1 1.682640E+1 5.569930E-1 7.973190E+1 3.790492E+1 1.676980E+1 5.544420E-1 7.979490E+1 4.2606606E-02 -3.3751148E-01 -4.6010223E-01 7.8952414E-02
7.852000E+10 1.000E+15 305 2.800E-4 3.781608E+1 1.677400E+1 5.568540E-1 7.965630E+1 3.784203E+1 1.668920E+1 5.529280E-1 7.976120E+1 6.8574545E-02 -5.0811303E-01 -7.1003820E-01 1.3151758E-01
1.256000E+11 1.000E+15 305 2.800E-4 3.770172E+1 1.669090E+1 5.566310E-1 7.953370E+1 3.774431E+1 1.656190E+1 5.507050E-1 7.967810E+1 1.1283820E-01 -7.7889614E-01 -1.0760752E+00 1.8122922E-01
2.009000E+11 1.000E+15 305 2.800E-4 3.752365E+1 1.655970E+1 5.562730E-1 7.933400E+1 3.759495E+1 1.638800E+1 5.475170E-1 7.961570E+1 1.8965313E-01 -1.0477178E+00 -1.5992198E+00 3.5382469E-01
3.212000E+11 1.000E+15 305 2.800E-4 3.725118E+1 1.635470E+1 5.556970E-1 7.900670E+1 3.737216E+1 1.614850E+1 5.432780E-1 7.953560E+1 3.2371691E-01 -1.2768988E+00 -2.2859383E+00 6.6498524E-01
5.138000E+11 1.000E+15 305 2.800E-4 3.684636E+1 1.603500E+1 5.547670E-1 7.844460E+1 3.705145E+1 1.582510E+1 5.379780E-1 7.939200E+1 5.5352759E-01 -1.3263739E+00 -3.1207596E+00 1.1933192E+00
8.217000E+11 1.000E+15 305 2.800E-4 3.627416E+1 1.557300E+1 5.532540E-1 7.759800E+1 3.661188E+1 1.543300E+1 5.318390E-1 7.925920E+1 9.2243283E-01 -9.0714702E-01 -4.0265945E+00 2.0959081E+00
1.314000E+12 1.000E+15 305 2.800E-4 3.552762E+1 1.494940E+1 5.507640E-1 7.639960E+1 3.604587E+1 1.496640E+1 5.252140E-1 7.905430E+1 1.4377514E+00 1.1358777E-01 -4.8646837E+00 3.3580716E+00
2.102000E+12 1.000E+15 305 2.800E-4 3.465412E+1 1.424250E+1 5.464890E-1 7.520530E+1 3.536707E+1 1.445420E+1 5.185320E-1 7.881680E+1 2.0158583E+00 1.4646262E+00 -5.3915670E+00 4.5821449E+00
3.362000E+12 1.000E+15 305 2.800E-4 3.373020E+1 1.355510E+1 5.390530E-1 7.455070E+1 3.460675E+1 1.392440E+1 5.120220E-1 7.858270E+1 2.5328874E+00 2.6521789E+00 -5.2792653E+00 5.1309003E+00
5.377000E+12 1.000E+15 305 2.800E-4 3.279389E+1 1.290860E+1 5.256270E-1 7.488720E+1 3.379714E+1 1.338080E+1 5.057330E-1 7.828520E+1 2.9684464E+00 3.5289370E+00 -3.9336962E+00 4.3405395E+00
8.600000E+12 1.000E+15 305 2.800E-4 3.183774E+1 1.228060E+1 5.110110E-1 7.548250E+1 3.295531E+1 1.284330E+1 4.995890E-1 7.800770E+1 3.3911682E+00 4.3812727E+00 -2.2862793E+00 3.2371163E+00
1.375000E+13 1.000E+15 305 2.800E-4 3.084745E+1 1.165940E+1 5.017390E-1 7.533220E+1 3.208168E+1 1.229550E+1 4.934070E-1 7.767550E+1 3.8471489E+00 5.1734374E+00 -1.6886668E+00 3.0167814E+00
2.200000E+13 1.000E+15 305 2.800E-4 2.981786E+1 1.103160E+1 4.925750E-1 7.510870E+1 3.116993E+1 1.174120E+1 4.870850E-1 7.733400E+1 4.3377383E+00 6.0436753E+00 -1.1271133E+00 2.8775183E+00
3.518000E+13 1.000E+15 305 2.800E-4 2.875057E+1 1.040040E+1 4.830340E-1 7.489070E+1 3.021563E+1 1.118400E+1 4.805760E-1 7.701990E+1 4.8486826E+00 7.0064378E+00 -5.1146957E-01 2.7644803E+00
5.627000E+13 1.000E+15 305 2.800E-4 2.765179E+1 9.766300E+0 4.732590E-1 7.462870E+1 2.921826E+1 1.061200E+1 4.738400E-1 7.664960E+1 5.3612707E+00 7.9692801E+00 1.2261523E-01 2.6365434E+00
9.000000E+13 1.000E+15 305 2.800E-4 2.653165E+1 9.129000E+0 4.633150E-1 7.426430E+1 2.818063E+1 1.003400E+1 4.668970E-1 7.626090E+1 5.8514661E+00 9.0193343E+00 7.6719276E-01 2.6181175E+00
1.200000E+10 1.000E+15 310 2.800E-4 3.799525E+1 1.643250E+1 5.456370E-1 7.926280E+1 3.800208E+1 1.641920E+1 5.449910E-1 7.927850E+1 1.7972700E-02 -8.1002729E-02 -1.1853407E-01 1.9803604E-02
1.919000E+10 1.000E+15 310 2.800E-4 3.797670E+1 1.641930E+1 5.456010E-1 7.924320E+1 3.798648E+1 1.639790E+1 5.445790E-1 7.926830E+1 2.5746002E-02 -1.3050452E-01 -1.8766790E-01 3.1664612E-02
3.070000E+10 1.000E+15 310 2.800E-4 3.794716E+1 1.639830E+1 5.455440E-1 7.921170E+1 3.796170E+1 1.636460E+1 5.439350E-1 7.925240E+1 3.8301762E-02 -2.0593232E-01 -2.9580740E-01 5.1354912E-02
4.909000E+10 1.000E+15 310 2.800E-4 3.790022E+1 1.636480E+1 5.454520E-1 7.916110E+1 3.792251E+1 1.631270E+1 5.429400E-1 7.922750E+1 5.8777755E-02 -3.1938306E-01 -4.6266622E-01 8.3809283E-02
7.852000E+10 1.000E+15 310 2.800E-4 3.782594E+1 1.631140E+1 5.453040E-1 7.907940E+1 3.786095E+1 1.622680E+1 5.414350E-1 7.915800E+1 9.2469946E-02 -5.2135973E-01 -7.1458254E-01 9.9295081E-02
1.256000E+11 1.000E+15 310 2.800E-4 3.770918E+1 1.622680E+1 5.450670E-1 7.894720E+1 3.776522E+1 1.610820E+1 5.391990E-1 7.910550E+1 1.4839050E-01 -7.3627097E-01 -1.0882810E+00 2.0011251E-01
2.009000E+11 1.000E+15 310 2.800E-4 3.752762E+1 1.609340E+1 5.446870E-1 7.873180E+1 3.761870E+1 1.593790E+1 5.360080E-1 7.904150E+1 2.4211363E-01 -9.7566179E-01 -1.6191923E+00 3.9181949E-01
3.212000E+11 1.000E+15 310 2.800E-4 3.725038E+1 1.587970E+1 5.440750E-1 7.835230E+1 3.739973E+1 1.570150E+1 5.317630E-1 7.895070E+1 3.9933443E-01 -1.1349234E+00 -2.3153172E+00 7.5794135E-01
5.138000E+11 1.000E+15 310 2.800E-4 3.683983E+1 1.556150E+1 5.430860E-1 7.777950E+1 3.708369E+1 1.538270E+1 5.264000E-1 7.880130E+1 6.5759368E-01 -1.1623447E+00 -3.1698328E+00 1.2966791E+00
8.217000E+11 1.000E+15 310 2.800E-4 3.626232E+1 1.509640E+1 5.414750E-1 7.688480E+1 3.664901E+1 1.499480E+1 5.201900E-1 7.865310E+1 1.0551172E+00 -6.7756822E-01 -4.0917742E+00 2.2482267E+00
1.314000E+12 1.000E+15 310 2.800E-4 3.551346E+1 1.447390E+1 5.387840E-1 7.564470E+1 3.608705E+1 1.453370E+1 5.134370E-1 7.844000E+1 1.5894621E+00 4.1145751E-01 -4.9367303E+00 3.5636155E+00
2.102000E+12 1.000E+15 310 2.800E-4 3.464193E+1 1.377720E+1 5.342140E-1 7.444610E+1 3.541044E+1 1.402560E+1 5.065940E-1 7.818630E+1 2.1702922E+00 1.7710472E+00 -5.4520977E+00 4.7837025E+00
3.362000E+12 1.000E+15 310 2.800E-4 3.372184E+1 1.310360E+1 5.261930E-1 7.384750E+1 3.465026E+1 1.350140E+1 4.999420E-1 7.793870E+1 2.6794027E+00 2.9463611E+00 -5.2508091E+00 5.2492536E+00
5.377000E+12 1.000E+15 310 2.800E-4 3.278851E+1 1.247000E+1 5.120130E-1 7.427840E+1 3.383959E+1 1.296390E+1 4.935050E-1 7.762830E+1 3.1060660E+00 3.8098103E+00 -3.7503166E+00 4.3153077E+00
8.600000E+12 1.000E+15 310 2.800E-4 3.183434E+1 1.185390E+1 4.978090E-1 7.480020E+1 3.299649E+1 1.242650E+1 4.872220E-1 7.729570E+1 3.5220413E+00 4.6078944E+00 -2.1729314E+00 3.2285108E+00
1.375000E+13 1.000E+15 310 2.800E-4 3.084564E+1 1.124100E+1 4.885180E-1 7.459880E+1 3.212185E+1 1.189330E+1 4.809350E-1 7.698670E+1 3.9730277E+00 5.4846006E+00 -1.5767203E+00 3.1017046E+00
2.200000E+13 1.000E+15 310 2.800E-4 2.981740E+1 1.063090E+1 4.792320E-1 7.439700E+1 3.120936E+1 1.134740E+1 4.744940E-1 7.662690E+1 4.4600722E+00 6.3142218E+00 -9.9853739E-01 2.9100747E+00
3.518000E+13 1.000E+15 310 2.800E-4 2.875138E+1 1.001410E+1 4.695810E-1 7.417280E+1 3.025441E+1 1.079450E+1 4.678540E-1 7.626100E+1 4.9679700E+00 7.2296077E+00 -3.6913225E-01 2.7382279E+00
5.627000E+13 1.000E+15 310 2.800E-4 2.765359E+1 9.394400E+0 4.597090E-1 7.389860E+1 2.925645E+1 1.023880E+1 4.609970E-1 7.591540E+1 5.4786551E+00 8.2470602E+00 2.7939444E-01 2.6566415E+00
9.000000E+13 1.000E+15 310 2.800E-4 2.653404E+1 8.771600E+0 4.496670E-1 7.351660E+1 2.821827E+1 9.671500E+0 4.539070E-1 7.550840E+1 5.9685799E+00 9.3046580E+00 9.3411205E-01 2.6378522E+00
1.200000E+10 1.000E+15 315 2.800E-4 3.800733E+1 1.597130E+1 5.340830E-1 7.868010E+1 3.801625E+1 1.595950E+1 5.334490E-1 7.869660E+1 2.3463650E-02 -7.3937153E-02 -1.1884922E-01 2.0966598E-02
1.919000E+10 1.000E+15 315 2.800E-4 3.798838E+1 1.595790E+1 5.340450E-1 7.865890E+1 3.800094E+1 1.593850E+1 5.330430E-1 7.868510E+1 3.3051814E-02 -1.2171785E-01 -1.8797733E-01 3.3297282E-02
3.070000E+10 1.000E+15 315 2.800E-4 3.795821E+1 1.593660E+1 5.339840E-1 7.862500E+1 3.797662E+1 1.590570E+1 5.324070E-1 7.866690E+1 4.8477195E-02 -1.9426998E-01 -2.9620197E-01 5.3262554E-02
4.909000E+10 1.000E+15 315 2.800E-4 3.791029E+1 1.590250E+1 5.338860E-1 7.857040E+1 3.793814E+1 1.584840E+1 5.314240E-1 7.860820E+1 7.3408976E-02 -3.4135938E-01 -4.6328356E-01 4.8086586E-02
7.852000E+10 1.000E+15 315 2.800E-4 3.783450E+1 1.584830E+1 5.337290E-1 7.848240E+1 3.787766E+1 1.577040E+1 5.299290E-1 7.856730E+1 1.1394579E-01 -4.9396337E-01 -7.1707719E-01 1.0806022E-01
1.256000E+11 1.000E+15 315 2.800E-4 3.771544E+1 1.576230E+1 5.334780E-1 7.833980E+1 3.778353E+1 1.565440E+1 5.276790E-1 7.851720E+1 1.8021080E-01 -6.8926308E-01 -1.0989636E+00 2.2593776E-01
2.009000E+11 1.000E+15 315 2.800E-4 3.753056E+1 1.562110E+1 5.330750E-1 7.807990E+1 3.763928E+1 1.548690E+1 5.245100E-1 7.844570E+1 2.8884718E-01 -8.6653882E-01 -1.6329527E+00 4.6630982E-01
3.212000E+11 1.000E+15 315 2.800E-4 3.724883E+1 1.541030E+1 5.324250E-1 7.770360E+1 3.742333E+1 1.524680E+1 5.202640E-1 7.830910E+1 4.6628667E-01 -1.0723562E+00 -2.3374671E+00 7.7321793E-01
5.138000E+11 1.000E+15 315 2.800E-4 3.683294E+1 1.508940E+1 5.313730E-1 7.709660E+1 3.711084E+1 1.493880E+1 5.148510E-1 7.818670E+1 7.4883781E-01 -1.0081131E+00 -3.2090838E+00 1.3942269E+00
8.217000E+11 1.000E+15 315 2.800E-4 3.625060E+1 1.461760E+1 5.296470E-1 7.613330E+1 3.667965E+1 1.454770E+1 5.085470E-1 7.798990E+1 1.1697222E+00 -4.8048832E-01 -4.1490757E+00 2.3805647E+00
