Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.016672606E+01 320 1.226739363E+00 1.222059436E+0 4.679927000E-03 1.226739363E+00 1.222059436E+0 4.679927000E-03
1.016672606E+01 325 1.229966566E+00 1.225529115E+0 4.437451000E-03 1.229966566E+00 1.225529115E+0 4.437451000E-03
1.016672606E+01 330 1.237235564E+00 1.228998793E+0 8.236771000E-03 1.237235564E+00 1.228998793E+0 8.236771000E-03
1.016672606E+01 335 1.243804625E+00 1.232468472E+0 1.133615300E-02 1.243804625E+00 1.232468472E+0 1.133615300E-02
1.016672606E+01 340 1.244247012E+00 1.235938151E+0 8.308861000E-03 1.244247012E+00 1.235938151E+0 8.308861000E-03
1.033324570E+01 290 1.200517431E+00 1.202507575E+0 -1.990144000E-03 1.200517431E+00 1.202507575E+0 -1.990144000E-03
1.033324570E+01 295 1.209621485E+00 1.205999085E+0 3.622400000E-03 1.209621485E+00 1.205999085E+0 3.622400000E-03
1.033324570E+01 300 1.207925319E+00 1.209490594E+0 -1.565275000E-03 1.207925319E+00 1.209490594E+0 -1.565275000E-03
1.033324570E+01 305 1.216800216E+00 1.212982104E+0 3.818112000E-03 1.216800216E+00 1.212982104E+0 3.818112000E-03
1.033324570E+01 310 1.215358487E+00 1.216473614E+0 -1.115127000E-03 1.215358487E+00 1.216473614E+0 -1.115127000E-03
1.033324570E+01 315 1.218420958E+00 1.219965124E+0 -1.544166000E-03 1.218420958E+00 1.219965124E+0 -1.544166000E-03
1.033324570E+01 320 1.226762122E+00 1.223456634E+0 3.305488000E-03 1.226762122E+00 1.223456634E+0 3.305488000E-03
1.033324570E+01 325 1.229996484E+00 1.226948144E+0 3.048340000E-03 1.229996484E+00 1.226948144E+0 3.048340000E-03
1.033324570E+01 330 1.237275518E+00 1.230439654E+0 6.835864000E-03 1.237275518E+00 1.230439654E+0 6.835864000E-03
1.033324570E+01 335 1.243856984E+00 1.233931164E+0 9.925820000E-03 1.243856984E+00 1.233931164E+0 9.925820000E-03
1.033324570E+01 340 1.244346210E+00 1.237422674E+0 6.923536000E-03 1.244346210E+00 1.237422674E+0 6.923536000E-03
1.049996187E+01 290 1.200523107E+00 1.203762792E+0 -3.239685000E-03 1.200523107E+00 1.203762792E+0 -3.239685000E-03
1.049996187E+01 295 1.209629482E+00 1.207275943E+0 2.353539000E-03 1.209629482E+00 1.207275943E+0 2.353539000E-03
1.049996187E+01 300 1.207935651E+00 1.210789095E+0 -2.853444000E-03 1.207935651E+00 1.210789095E+0 -2.853444000E-03
1.049996187E+01 305 1.216814772E+00 1.214302246E+0 2.512526000E-03 1.216814772E+00 1.214302246E+0 2.512526000E-03
1.049996187E+01 310 1.215377154E+00 1.217815398E+0 -2.438244000E-03 1.215377154E+00 1.217815398E+0 -2.438244000E-03
1.049996187E+01 315 1.218445165E+00 1.221328550E+0 -2.883385000E-03 1.218445165E+00 1.221328550E+0 -2.883385000E-03
1.049996187E+01 320 1.226795333E+00 1.224841701E+0 1.953632000E-03 1.226795333E+00 1.224841701E+0 1.953632000E-03
1.049996187E+01 325 1.230039864E+00 1.228354853E+0 1.685011000E-03 1.230039864E+00 1.228354853E+0 1.685011000E-03
1.049996187E+01 330 1.237333463E+00 1.231868004E+0 5.465459000E-03 1.237333463E+00 1.231868004E+0 5.465459000E-03
1.049996187E+01 335 1.243933209E+00 1.235381156E+0 8.552053000E-03 1.243933209E+00 1.235381156E+0 8.552053000E-03
1.049996187E+01 340 1.244491517E+00 1.238894308E+0 5.597209000E-03 1.244491517E+00 1.238894308E+0 5.597209000E-03
1.066670514E+01 290 1.200531131E+00 1.205006033E+0 -4.474902000E-03 1.200531131E+00 1.205006033E+0 -4.474902000E-03
1.066670514E+01 295 1.209640955E+00 1.208540620E+0 1.100335000E-03 1.209640955E+00 1.208540620E+0 1.100335000E-03
1.066670514E+01 300 1.207950566E+00 1.212075207E+0 -4.124641000E-03 1.207950566E+00 1.212075207E+0 -4.124641000E-03
1.066670514E+01 305 1.216835834E+00 1.215609793E+0 1.226041000E-03 1.216835834E+00 1.215609793E+0 1.226041000E-03
1.066670514E+01 310 1.215404197E+00 1.219144380E+0 -3.740183000E-03 1.215404197E+00 1.219144380E+0 -3.740183000E-03
1.066670514E+01 315 1.218480396E+00 1.222678967E+0 -4.198571000E-03 1.218480396E+00 1.222678967E+0 -4.198571000E-03
1.066670514E+01 320 1.226843533E+00 1.226213554E+0 6.299790000E-04 1.226843533E+00 1.226213554E+0 6.299790000E-04
1.066670514E+01 325 1.230102715E+00 1.229748141E+0 3.545740000E-04 1.230102715E+00 1.229748141E+0 3.545740000E-04
1.066670514E+01 330 1.237417225E+00 1.233282727E+0 4.134498000E-03 1.237417225E+00 1.233282727E+0 4.134498000E-03
1.066670514E+01 335 1.244043804E+00 1.236817314E+0 7.226490000E-03 1.244043804E+00 1.236817314E+0 7.226490000E-03
1.066670514E+01 340 1.244704151E+00 1.240351901E+0 4.352250000E-03 1.244704151E+00 1.240351901E+0 4.352250000E-03
1.083333839E+01 290 1.200542576E+00 1.206236591E+0 -5.694015000E-03 1.200542576E+00 1.206236591E+0 -5.694015000E-03
1.083333839E+01 295 1.209657449E+00 1.209792394E+0 -1.349450000E-04 1.209657449E+00 1.209792394E+0 -1.349450000E-04
1.083333839E+01 300 1.207972039E+00 1.213348198E+0 -5.376159000E-03 1.207972039E+00 1.213348198E+0 -5.376159000E-03
1.083333839E+01 305 1.216866225E+00 1.216904001E+0 -3.777600000E-05 1.216866225E+00 1.216904001E+0 -3.777600000E-05
1.083333839E+01 310 1.215443092E+00 1.220459804E+0 -5.016712000E-03 1.215443092E+00 1.220459804E+0 -5.016712000E-03
1.083333839E+01 315 1.218531212E+00 1.224015608E+0 -5.484396000E-03 1.218531212E+00 1.224015608E+0 -5.484396000E-03
1.083333839E+01 320 1.226912980E+00 1.227571411E+0 -6.584310000E-04 1.226912980E+00 1.227571411E+0 -6.584310000E-04
1.083333839E+01 325 1.230193375E+00 1.231127214E+0 -9.338390000E-04 1.230193375E+00 1.231127214E+0 -9.338390000E-04
1.083333839E+01 330 1.237538195E+00 1.234683017E+0 2.855178000E-03 1.237538195E+00 1.234683017E+0 2.855178000E-03
1.083333839E+01 335 1.244202917E+00 1.238238821E+0 5.964096000E-03 1.244202917E+00 1.238238821E+0 5.964096000E-03
1.083333839E+01 340 1.245014845E+00 1.241794624E+0 3.220221000E-03 1.245014845E+00 1.241794624E+0 3.220221000E-03
1.100000000E+01 290 1.200558916E+00 1.207455789E+0 -6.896873000E-03 1.200558916E+00 1.207455789E+0 -6.896873000E-03
1.100000000E+01 295 1.209681050E+00 1.211032613E+0 -1.351563000E-03 1.209681050E+00 1.211032613E+0 -1.351563000E-03
1.100000000E+01 300 1.208002789E+00 1.214609437E+0 -6.606648000E-03 1.208002789E+00 1.214609437E+0 -6.606648000E-03
1.100000000E+01 305 1.216909714E+00 1.218186261E+0 -1.276547000E-03 1.216909714E+00 1.218186261E+0 -1.276547000E-03
1.100000000E+01 310 1.215596531E+00 1.221763085E+0 -6.166554000E-03 1.215596531E+00 1.221763085E+0 -6.166554000E-03
1.100000000E+01 315 1.218603669E+00 1.225339909E+0 -6.736240000E-03 1.218603669E+00 1.225339909E+0 -6.736240000E-03
1.100000000E+01 320 1.227012309E+00 1.228916733E+0 -1.904424000E-03 1.227012309E+00 1.228916733E+0 -1.904424000E-03
1.100000000E+01 325 1.230322802E+00 1.232493557E+0 -2.170755000E-03 1.230322802E+00 1.232493557E+0 -2.170755000E-03
1.100000000E+01 330 1.237710914E+00 1.236070381E+0 1.640533000E-03 1.237710914E+00 1.236070381E+0 1.640533000E-03
1.100000000E+01 335 1.244430313E+00 1.239647205E+0 4.783108000E-03 1.244430313E+00 1.239647205E+0 4.783108000E-03
1.100000000E+01 340 1.245467885E+00 1.243224029E+0 2.243856000E-03 1.245467885E+00 1.243224029E+0 2.243856000E-03
1.116672606E+01 290 1.200582065E+00 1.208664164E+0 -8.082099000E-03 1.200582065E+00 1.208664164E+0 -8.082099000E-03
1.116672606E+01 295 1.209714532E+00 1.212261822E+0 -2.547290000E-03 1.209714532E+00 1.212261822E+0 -2.547290000E-03
1.116672606E+01 300 1.208046405E+00 1.215859480E+0 -7.813075000E-03 1.208046405E+00 1.215859480E+0 -7.813075000E-03
1.116672606E+01 305 1.216971331E+00 1.219457138E+0 -2.485807000E-03 1.216971331E+00 1.219457138E+0 -2.485807000E-03
1.116672606E+01 310 1.217089256E+00 1.223054796E+0 -5.965540000E-03 1.217089256E+00 1.223054796E+0 -5.965540000E-03
1.116672606E+01 315 1.218706520E+00 1.226652454E+0 -7.945934000E-03 1.218706520E+00 1.226652454E+0 -7.945934000E-03
1.116672606E+01 320 1.227152706E+00 1.230250112E+0 -3.097406000E-03 1.227152706E+00 1.230250112E+0 -3.097406000E-03
1.116672606E+01 325 1.230505735E+00 1.233847770E+0 -3.342035000E-03 1.230505735E+00 1.233847770E+0 -3.342035000E-03
1.116672606E+01 330 1.237954700E+00 1.237445428E+0 5.092720000E-04 1.237954700E+00 1.237445428E+0 5.092720000E-04
1.116672606E+01 335 1.244751112E+00 1.241043086E+0 3.708026000E-03 1.244751112E+00 1.241043086E+0 3.708026000E-03
1.116672606E+01 340 1.246126530E+00 1.244640744E+0 1.485786000E-03 1.246126530E+00 1.244640744E+0 1.485786000E-03
1.133324570E+01 290 1.200614473E+00 1.209860037E+0 -9.245564000E-03 1.200614473E+00 1.209860037E+0 -9.245564000E-03
1.133324570E+01 295 1.209761365E+00 1.213478314E+0 -3.716949000E-03 1.209761365E+00 1.213478314E+0 -3.716949000E-03
1.133324570E+01 300 1.208107337E+00 1.217096590E+0 -8.989253000E-03 1.208107337E+00 1.217096590E+0 -8.989253000E-03
1.133324570E+01 305 1.217057402E+00 1.220714867E+0 -3.657465000E-03 1.217057402E+00 1.220714867E+0 -3.657465000E-03
1.133324570E+01 310 1.219245339E+00 1.224333143E+0 -5.087804000E-03 1.219245339E+00 1.224333143E+0 -5.087804000E-03
1.133324570E+01 315 1.218849584E+00 1.227951420E+0 -9.101836000E-03 1.218849584E+00 1.227951420E+0 -9.101836000E-03
1.133324570E+01 320 1.227348062E+00 1.231569696E+0 -4.221634000E-03 1.227348062E+00 1.231569696E+0 -4.221634000E-03
1.133324570E+01 325 1.230760057E+00 1.235187973E+0 -4.427916000E-03 1.230760057E+00 1.235187973E+0 -4.427916000E-03
1.133324570E+01 330 1.238293389E+00 1.238806249E+0 -5.128600000E-04 1.238293389E+00 1.238806249E+0 -5.128600000E-04
1.133324570E+01 335 1.245196127E+00 1.242424526E+0 2.771601000E-03 1.245196127E+00 1.242424526E+0 2.771601000E-03
1.133324570E+01 340 1.247079976E+00 1.246042802E+0 1.037174000E-03 1.247079976E+00 1.246042802E+0 1.037174000E-03
1.149996187E+01 290 1.200658986E+00 1.211046563E+0 -1.038757700E-02 1.200658986E+00 1.211046563E+0 -1.038757700E-02
1.149996187E+01 295 1.209825601E+00 1.214685297E+0 -4.859696000E-03 1.209825601E+00 1.214685297E+0 -4.859696000E-03
1.149996187E+01 300 1.208190780E+00 1.218324031E+0 -1.013325100E-02 1.208190780E+00 1.218324031E+0 -1.013325100E-02
1.149996187E+01 305 1.217174983E+00 1.221962765E+0 -4.787782000E-03 1.217174983E+00 1.221962765E+0 -4.787782000E-03
1.149996187E+01 310 1.222337547E+00 1.225601499E+0 -3.263952000E-03 1.222337547E+00 1.225601499E+0 -3.263952000E-03
1.149996187E+01 315 1.220138398E+00 1.229240233E+0 -9.101835000E-03 1.220138398E+00 1.229240233E+0 -9.101835000E-03
1.149996187E+01 320 1.227613743E+00 1.232878967E+0 -5.265224000E-03 1.227613743E+00 1.232878967E+0 -5.265224000E-03
1.149996187E+01 325 1.231105478E+00 1.236517700E+0 -5.412222000E-03 1.231105478E+00 1.236517700E+0 -5.412222000E-03
1.149996187E+01 330 1.238752657E+00 1.240156434E+0 -1.403777000E-03 1.238752657E+00 1.240156434E+0 -1.403777000E-03
1.149996187E+01 335 1.245799170E+00 1.243795168E+0 2.004002000E-03 1.245799170E+00 1.243795168E+0 2.004002000E-03
1.149996187E+01 340 1.248451768E+00 1.247433902E+0 1.017866000E-03 1.248451768E+00 1.247433902E+0 1.017866000E-03
1.166670514E+01 290 1.200718539E+00 1.212222766E+0 -1.150422700E-02 1.200718539E+00 1.212222766E+0 -1.150422700E-02
1.166670514E+01 295 1.209911357E+00 1.215881779E+0 -5.970422000E-03 1.209911357E+00 1.215881779E+0 -5.970422000E-03
1.166670514E+01 300 1.208301942E+00 1.219540793E+0 -1.123885100E-02 1.208301942E+00 1.219540793E+0 -1.123885100E-02
1.166670514E+01 305 1.217331276E+00 1.223199806E+0 -5.868530000E-03 1.217331276E+00 1.223199806E+0 -5.868530000E-03
1.166670514E+01 310 1.226269417E+00 1.226858819E+0 -5.894020000E-04 1.226269417E+00 1.226858819E+0 -5.894020000E-04
1.166670514E+01 315 1.223046344E+00 1.230517832E+0 -7.471488000E-03 1.223046344E+00 1.230517832E+0 -7.471488000E-03
1.166670514E+01 320 1.227964533E+00 1.234176845E+0 -6.212312000E-03 1.227964533E+00 1.234176845E+0 -6.212312000E-03
1.166670514E+01 325 1.231560638E+00 1.237835859E+0 -6.275221000E-03 1.231560638E+00 1.237835859E+0 -6.275221000E-03
1.166670514E+01 330 1.239356956E+00 1.241494872E+0 -2.137916000E-03 1.239356956E+00 1.241494872E+0 -2.137916000E-03
1.166670514E+01 335 1.246591312E+00 1.245153885E+0 1.437427000E-03 1.246591312E+00 1.245153885E+0 1.437427000E-03
1.166670514E+01 340 1.250408649E+00 1.248812898E+0 1.595751000E-03 1.250408649E+00 1.248812898E+0 1.595751000E-03
1.183333839E+01 290 1.201413439E+00 1.213387927E+0 -1.197448800E-02 1.201413439E+00 1.213387927E+0 -1.197448800E-02
1.183333839E+01 295 1.210021787E+00 1.217067029E+0 -7.045242000E-03 1.210021787E+00 1.217067029E+0 -7.045242000E-03
1.183333839E+01 300 1.208444553E+00 1.220746132E+0 -1.230157900E-02 1.208444553E+00 1.220746132E+0 -1.230157900E-02
1.183333839E+01 305 1.217531320E+00 1.224425234E+0 -6.893914000E-03 1.217531320E+00 1.224425234E+0 -6.893914000E-03
1.183333839E+01 310 1.226546579E+00 1.228104336E+0 -1.557757000E-03 1.226546579E+00 1.228104336E+0 -1.557757000E-03
1.183333839E+01 315 1.225166924E+00 1.231783438E+0 -6.616514000E-03 1.225166924E+00 1.231783438E+0 -6.616514000E-03
1.183333839E+01 320 1.228409865E+00 1.235462540E+0 -7.052675000E-03 1.228409865E+00 1.235462540E+0 -7.052675000E-03
1.183333839E+01 325 1.232893614E+00 1.239141642E+0 -6.248028000E-03 1.232893614E+00 1.239141642E+0 -6.248028000E-03
1.183333839E+01 330 1.240120550E+00 1.242820745E+0 -2.700195000E-03 1.240120550E+00 1.242820745E+0 -2.700195000E-03
1.183333839E+01 335 1.247590422E+00 1.246499847E+0 1.090575000E-03 1.247590422E+00 1.246499847E+0 1.090575000E-03
1.183333839E+01 340 1.253167722E+00 1.250178949E+0 2.988773000E-03 1.253167722E+00 1.250178949E+0 2.988773000E-03
1.200000000E+01 290 1.212006417E+00 1.214543254E+0 -2.536837000E-03 1.212006417E+00 1.214543254E+0 -2.536837000E-03
1.200000000E+01 295 1.210157642E+00 1.218242276E+0 -8.084634000E-03 1.210157642E+00 1.218242276E+0 -8.084634000E-03
1.200000000E+01 300 1.216208001E+00 1.221941297E+0 -5.733296000E-03 1.216208001E+00 1.221941297E+0 -5.733296000E-03
1.200000000E+01 305 1.217775620E+00 1.225640319E+0 -7.864699000E-03 1.217775620E+00 1.225640319E+0 -7.864699000E-03
1.200000000E+01 310 1.226883815E+00 1.229339341E+0 -2.455526000E-03 1.226883815E+00 1.229339341E+0 -2.455526000E-03
1.200000000E+01 315 1.225589823E+00 1.233038362E+0 -7.448539000E-03 1.225589823E+00 1.233038362E+0 -7.448539000E-03
1.200000000E+01 320 1.228948175E+00 1.236737384E+0 -7.789209000E-03 1.228948175E+00 1.236737384E+0 -7.789209000E-03
1.200000000E+01 325 1.237476768E+00 1.240436405E+0 -2.959637000E-03 1.237476768E+00 1.240436405E+0 -2.959637000E-03
1.200000000E+01 330 1.241038628E+00 1.244135427E+0 -3.096799000E-03 1.241038628E+00 1.244135427E+0 -3.096799000E-03
1.200000000E+01 335 1.248788982E+00 1.247834449E+0 9.545330000E-04 1.248788982E+00 1.247834449E+0 9.545330000E-04
1.200000000E+01 340 1.255847733E+00 1.251533470E+0 4.314263000E-03 1.255847733E+00 1.251533470E+0 4.314263000E-03
1.216672606E+01 290 1.216130811E+00 1.215689213E+0 4.415980000E-04 1.216130811E+00 1.215689213E+0 4.415980000E-04
1.216672606E+01 295 1.210315852E+00 1.219407992E+0 -9.092140000E-03 1.210315852E+00 1.219407992E+0 -9.092140000E-03
1.216672606E+01 300 1.219591982E+00 1.223126772E+0 -3.534790000E-03 1.219591982E+00 1.223126772E+0 -3.534790000E-03
1.216672606E+01 305 1.218057575E+00 1.226845551E+0 -8.787976000E-03 1.218057575E+00 1.226845551E+0 -8.787976000E-03
1.216672606E+01 310 1.227271578E+00 1.230564331E+0 -3.292753000E-03 1.227271578E+00 1.230564331E+0 -3.292753000E-03
1.216672606E+01 315 1.232302470E+00 1.234283110E+0 -1.980640000E-03 1.232302470E+00 1.234283110E+0 -1.980640000E-03
1.216672606E+01 320 1.229566421E+00 1.238001890E+0 -8.435469000E-03 1.229566421E+00 1.238001890E+0 -8.435469000E-03
1.216672606E+01 325 1.238315678E+00 1.241720669E+0 -3.404991000E-03 1.238315678E+00 1.241720669E+0 -3.404991000E-03
1.216672606E+01 330 1.242105810E+00 1.245439449E+0 -3.333639000E-03 1.242105810E+00 1.245439449E+0 -3.333639000E-03
1.216672606E+01 335 1.250162762E+00 1.249158228E+0 1.004534000E-03 1.250162762E+00 1.249158228E+0 1.004534000E-03
1.216672606E+01 340 1.257771284E+00 1.252877008E+0 4.894276000E-03 1.257771284E+00 1.252877008E+0 4.894276000E-03
1.233324570E+01 290 1.224842740E+00 1.216824170E+0 8.018570000E-03 1.224842740E+00 1.216824170E+0 8.018570000E-03
1.233324570E+01 295 1.210496765E+00 1.220562517E+0 -1.006575200E-02 1.210496765E+00 1.220562517E+0 -1.006575200E-02
1.233324570E+01 300 1.219840795E+00 1.224300865E+0 -4.460070000E-03 1.219840795E+00 1.224300865E+0 -4.460070000E-03
1.233324570E+01 305 1.218365355E+00 1.228039213E+0 -9.673858000E-03 1.218365355E+00 1.228039213E+0 -9.673858000E-03
1.233324570E+01 310 1.227704678E+00 1.231777561E+0 -4.072883000E-03 1.227704678E+00 1.231777561E+0 -4.072883000E-03
1.233324570E+01 315 1.236937982E+00 1.235515908E+0 1.422074000E-03 1.236937982E+00 1.235515908E+0 1.422074000E-03
1.233324570E+01 320 1.235820644E+00 1.239254256E+0 -3.433612000E-03 1.235820644E+00 1.239254256E+0 -3.433612000E-03
1.233324570E+01 325 1.239285389E+00 1.242992604E+0 -3.707215000E-03 1.239285389E+00 1.242992604E+0 -3.707215000E-03
1.233324570E+01 330 1.247208508E+00 1.246730952E+0 4.775560000E-04 1.247208508E+00 1.246730952E+0 4.775560000E-04
1.233324570E+01 335 1.251837363E+00 1.250469299E+0 1.368064000E-03 1.251837363E+00 1.250469299E+0 1.368064000E-03
1.233324570E+01 340 1.259629034E+00 1.254207647E+0 5.421387000E-03 1.259629034E+00 1.254207647E+0 5.421387000E-03
1.249996187E+01 290 1.225056135E+00 1.217951080E+0 7.105055000E-03 1.225056135E+00 1.217951080E+0 7.105055000E-03
1.249996187E+01 295 1.221897774E+00 1.221708857E+0 1.889170000E-04 1.221897774E+00 1.221708857E+0 1.889170000E-04
1.249996187E+01 300 1.220149982E+00 1.225466635E+0 -5.316653000E-03 1.220149982E+00 1.225466635E+0 -5.316653000E-03
1.249996187E+01 305 1.229564660E+00 1.229224412E+0 3.402480000E-04 1.229564660E+00 1.229224412E+0 3.402480000E-04
1.249996187E+01 310 1.228213680E+00 1.232982189E+0 -4.768509000E-03 1.228213680E+00 1.232982189E+0 -4.768509000E-03
1.249996187E+01 315 1.237581464E+00 1.236739966E+0 8.414980000E-04 1.237581464E+00 1.236739966E+0 8.414980000E-04
1.249996187E+01 320 1.241534267E+00 1.240497744E+0 1.036523000E-03 1.241534267E+00 1.240497744E+0 1.036523000E-03
1.249996187E+01 325 1.240100925E+00 1.244255521E+0 -4.154596000E-03 1.240100925E+00 1.244255521E+0 -4.154596000E-03
1.249996187E+01 330 1.249263245E+00 1.248013298E+0 1.249947000E-03 1.249263245E+00 1.248013298E+0 1.249947000E-03
1.249996187E+01 335 1.253428693E+00 1.251771075E+0 1.657618000E-03 1.253428693E+00 1.251771075E+0 1.657618000E-03
1.249996187E+01 340 1.261474630E+00 1.255528853E+0 5.945777000E-03 1.261474630E+00 1.255528853E+0 5.945777000E-03
1.266670514E+01 290 1.225220686E+00 1.219068982E+0 6.151704000E-03 1.225220686E+00 1.219068982E+0 6.151704000E-03
1.266670514E+01 295 1.234817623E+00 1.222846033E+0 1.197159000E-02 1.234817623E+00 1.222846033E+0 1.197159000E-02
1.266670514E+01 300 1.220447891E+00 1.226623085E+0 -6.175194000E-03 1.220447891E+00 1.226623085E+0 -6.175194000E-03
1.266670514E+01 305 1.229946321E+00 1.230400136E+0 -4.538150000E-04 1.229946321E+00 1.230400136E+0 -4.538150000E-04
1.266670514E+01 310 1.228627326E+00 1.234177188E+0 -5.549862000E-03 1.228627326E+00 1.234177188E+0 -5.549862000E-03
1.266670514E+01 315 1.238185078E+00 1.237954239E+0 2.308390000E-04 1.238185078E+00 1.237954239E+0 2.308390000E-04
1.266670514E+01 320 1.247598250E+00 1.241731290E+0 5.866960000E-03 1.247598250E+00 1.241731290E+0 5.866960000E-03
1.266670514E+01 325 1.246540726E+00 1.245508342E+0 1.032384000E-03 1.246540726E+00 1.245508342E+0 1.032384000E-03
1.266670514E+01 330 1.250261665E+00 1.249285393E+0 9.762720000E-04 1.250261665E+00 1.249285393E+0 9.762720000E-04
1.266670514E+01 335 1.259235997E+00 1.253062445E+0 6.173552000E-03 1.259235997E+00 1.253062445E+0 6.173552000E-03
1.266670514E+01 340 1.263055536E+00 1.256839496E+0 6.216040000E-03 1.263055536E+00 1.256839496E+0 6.216040000E-03
1.283333839E+01 290 1.237403452E+00 1.220177157E+0 1.722629500E-02 1.237403452E+00 1.220177157E+0 1.722629500E-02
1.283333839E+01 295 1.235006473E+00 1.223973314E+0 1.103315900E-02 1.235006473E+00 1.223973314E+0 1.103315900E-02
1.283333839E+01 300 1.235478865E+00 1.227769472E+0 7.709393000E-03 1.235478865E+00 1.227769472E+0 7.709393000E-03
1.283333839E+01 305 1.230255224E+00 1.231565630E+0 -1.310406000E-03 1.230255224E+00 1.231565630E+0 -1.310406000E-03
1.283333839E+01 310 1.239879754E+00 1.235361788E+0 4.517966000E-03 1.239879754E+00 1.235361788E+0 4.517966000E-03
1.283333839E+01 315 1.238655620E+00 1.239157946E+0 -5.023260000E-04 1.238655620E+00 1.239157946E+0 -5.023260000E-04
1.283333839E+01 320 1.248219891E+00 1.242954104E+0 5.265787000E-03 1.248219891E+00 1.242954104E+0 5.265787000E-03
1.283333839E+01 325 1.257494834E+00 1.246750262E+0 1.074457200E-02 1.257494834E+00 1.246750262E+0 1.074457200E-02
1.283333839E+01 330 1.251592982E+00 1.250546419E+0 1.046563000E-03 1.251592982E+00 1.250546419E+0 1.046563000E-03
1.283333839E+01 335 1.260528311E+00 1.254342577E+0 6.185734000E-03 1.260528311E+00 1.254342577E+0 6.185734000E-03
1.283333839E+01 340 1.266973691E+00 1.258138735E+0 8.834956000E-03 1.266973691E+00 1.258138735E+0 8.834956000E-03
1.300000000E+01 290 1.237533822E+00 1.221276719E+0 1.625710300E-02 1.237533822E+00 1.221276719E+0 1.625710300E-02
1.300000000E+01 295 1.235629262E+00 1.225091834E+0 1.053742800E-02 1.235629262E+00 1.225091834E+0 1.053742800E-02
1.300000000E+01 300 1.244880720E+00 1.228906950E+0 1.597377000E-02 1.244880720E+00 1.228906950E+0 1.597377000E-02
1.300000000E+01 305 1.234796277E+00 1.232722066E+0 2.074211000E-03 1.234796277E+00 1.232722066E+0 2.074211000E-03
1.300000000E+01 310 1.240243654E+00 1.236537182E+0 3.706472000E-03 1.240243654E+00 1.236537182E+0 3.706472000E-03
1.300000000E+01 315 1.247699400E+00 1.240352298E+0 7.347102000E-03 1.247699400E+00 1.240352298E+0 7.347102000E-03
1.300000000E+01 320 1.248776571E+00 1.244167414E+0 4.609157000E-03 1.248776571E+00 1.244167414E+0 4.609157000E-03
1.300000000E+01 325 1.258210669E+00 1.247982529E+0 1.022814000E-02 1.258210669E+00 1.247982529E+0 1.022814000E-02
1.300000000E+01 330 1.260203596E+00 1.251797645E+0 8.405951000E-03 1.260203596E+00 1.251797645E+0 8.405951000E-03
1.300000000E+01 335 1.261744312E+00 1.255612761E+0 6.131551000E-03 1.261744312E+00 1.255612761E+0 6.131551000E-03
1.300000000E+01 340 1.271114845E+00 1.259427877E+0 1.168696800E-02 1.271114845E+00 1.259427877E+0 1.168696800E-02
