Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.066670514E+01 305 1.099073754E+00 1.104453071E+0 -5.379317000E-03 1.099073754E+00 1.104453071E+0 -5.379317000E-03
1.066670514E+01 310 1.072792916E+00 1.079884478E+0 -7.091562000E-03 1.072792916E+00 1.079884478E+0 -7.091562000E-03
1.066670514E+01 315 1.036994023E+00 1.052764120E+0 -1.577009700E-02 1.036994023E+00 1.052764120E+0 -1.577009700E-02
1.066670514E+01 320 1.007935876E+00 1.030755435E+0 -2.281955900E-02 1.007935876E+00 1.030755435E+0 -2.281955900E-02
1.066670514E+01 325 1.007190812E+00 1.016581060E+0 -9.390248000E-03 1.007190812E+00 1.016581060E+0 -9.390248000E-03
1.066670514E+01 330 1.008113500E+00 1.008627273E+0 -5.137730000E-04 1.008113500E+00 1.008627273E+0 -5.137730000E-04
1.066670514E+01 335 1.010247930E+00 1.004450057E+0 5.797873000E-03 1.010247930E+00 1.004450057E+0 5.797873000E-03
1.066670514E+01 340 1.017530410E+00 1.002307848E+0 1.522256200E-02 1.017530410E+00 1.002307848E+0 1.522256200E-02
1.083333839E+01 290 1.144978653E+00 1.133219865E+0 1.175878800E-02 1.144978653E+00 1.133219865E+0 1.175878800E-02
1.083333839E+01 295 1.136849526E+00 1.130827702E+0 6.021824000E-03 1.136849526E+00 1.130827702E+0 6.021824000E-03
1.083333839E+01 300 1.118069959E+00 1.123008508E+0 -4.938549000E-03 1.118069959E+00 1.123008508E+0 -4.938549000E-03
1.083333839E+01 305 1.100312508E+00 1.106620993E+0 -6.308485000E-03 1.100312508E+00 1.106620993E+0 -6.308485000E-03
1.083333839E+01 310 1.073583288E+00 1.081542480E+0 -7.959192000E-03 1.073583288E+00 1.081542480E+0 -7.959192000E-03
1.083333839E+01 315 1.038834224E+00 1.053859239E+0 -1.502501500E-02 1.038834224E+00 1.053859239E+0 -1.502501500E-02
1.083333839E+01 320 1.007993220E+00 1.031393764E+0 -2.340054400E-02 1.007993220E+00 1.031393764E+0 -2.340054400E-02
1.083333839E+01 325 1.007220315E+00 1.016925200E+0 -9.704885000E-03 1.007220315E+00 1.016925200E+0 -9.704885000E-03
1.083333839E+01 330 1.008092171E+00 1.008806332E+0 -7.141610000E-04 1.008092171E+00 1.008806332E+0 -7.141610000E-04
1.083333839E+01 335 1.010187263E+00 1.004542418E+0 5.644845000E-03 1.010187263E+00 1.004542418E+0 5.644845000E-03
1.083333839E+01 340 1.017368131E+00 1.002355747E+0 1.501238400E-02 1.017368131E+00 1.002355747E+0 1.501238400E-02
1.100000000E+01 290 1.145376734E+00 1.135942672E+0 9.434062000E-03 1.145376734E+00 1.135942672E+0 9.434062000E-03
1.100000000E+01 295 1.137651868E+00 1.133501617E+0 4.150251000E-03 1.137651868E+00 1.133501617E+0 4.150251000E-03
1.100000000E+01 300 1.118225443E+00 1.125522611E+0 -7.297168000E-03 1.118225443E+00 1.125522611E+0 -7.297168000E-03
1.100000000E+01 305 1.101335901E+00 1.108800161E+0 -7.464260000E-03 1.101335901E+00 1.108800161E+0 -7.464260000E-03
1.100000000E+01 310 1.074840380E+00 1.083209081E+0 -8.368701000E-03 1.074840380E+00 1.083209081E+0 -8.368701000E-03
1.100000000E+01 315 1.041446585E+00 1.054960038E+0 -1.351345300E-02 1.041446585E+00 1.054960038E+0 -1.351345300E-02
1.100000000E+01 320 1.008175815E+00 1.032035404E+0 -2.385958900E-02 1.008175815E+00 1.032035404E+0 -2.385958900E-02
1.100000000E+01 325 1.007232045E+00 1.017271124E+0 -1.003907900E-02 1.007232045E+00 1.017271124E+0 -1.003907900E-02
1.100000000E+01 330 1.008064179E+00 1.008986320E+0 -9.221410000E-04 1.008064179E+00 1.008986320E+0 -9.221410000E-04
1.100000000E+01 335 1.010104172E+00 1.004635258E+0 5.468914000E-03 1.010104172E+00 1.004635258E+0 5.468914000E-03
1.100000000E+01 340 1.017142405E+00 1.002403895E+0 1.473851000E-02 1.017142405E+00 1.002403895E+0 1.473851000E-02
1.116672606E+01 290 1.145956445E+00 1.138679991E+0 7.276454000E-03 1.145956445E+00 1.138679991E+0 7.276454000E-03
1.116672606E+01 295 1.138767480E+00 1.136189782E+0 2.577698000E-03 1.138767480E+00 1.136189782E+0 2.577698000E-03
1.116672606E+01 300 1.118443467E+00 1.128050112E+0 -9.606645000E-03 1.118443467E+00 1.128050112E+0 -9.606645000E-03
1.116672606E+01 305 1.102756111E+00 1.110990942E+0 -8.234831000E-03 1.102756111E+00 1.110990942E+0 -8.234831000E-03
1.116672606E+01 310 1.076584513E+00 1.084884565E+0 -8.300052000E-03 1.076584513E+00 1.084884565E+0 -8.300052000E-03
1.116672606E+01 315 1.045098720E+00 1.056066704E+0 -1.096798400E-02 1.045098720E+00 1.056066704E+0 -1.096798400E-02
1.116672606E+01 320 1.008348817E+00 1.032680463E+0 -2.433164600E-02 1.008348817E+00 1.032680463E+0 -2.433164600E-02
1.116672606E+01 325 1.007271011E+00 1.017618893E+0 -1.034788200E-02 1.007271011E+00 1.017618893E+0 -1.034788200E-02
1.116672606E+01 330 1.008029962E+00 1.009167267E+0 -1.137305000E-03 1.008029962E+00 1.009167267E+0 -1.137305000E-03
1.116672606E+01 335 1.009994219E+00 1.004728593E+0 5.265626000E-03 1.009994219E+00 1.004728593E+0 5.265626000E-03
1.116672606E+01 340 1.016836160E+00 1.002452300E+0 1.438386000E-02 1.016836160E+00 1.002452300E+0 1.438386000E-02
1.133324570E+01 290 1.146366827E+00 1.141427220E+0 4.939607000E-03 1.146366827E+00 1.141427220E+0 4.939607000E-03
1.133324570E+01 295 1.140887121E+00 1.138887681E+0 1.999440000E-03 1.140887121E+00 1.138887681E+0 1.999440000E-03
1.133324570E+01 300 1.118742381E+00 1.130586766E+0 -1.184438500E-02 1.118742381E+00 1.130586766E+0 -1.184438500E-02
1.133324570E+01 305 1.104777162E+00 1.113189656E+0 -8.412494000E-03 1.104777162E+00 1.113189656E+0 -8.412494000E-03
1.133324570E+01 310 1.080890625E+00 1.086566116E+0 -5.675491000E-03 1.080890625E+00 1.086566116E+0 -5.675491000E-03
1.133324570E+01 315 1.050093286E+00 1.057177377E+0 -7.084091000E-03 1.050093286E+00 1.057177377E+0 -7.084091000E-03
1.133324570E+01 320 1.008171395E+00 1.033327858E+0 -2.515646300E-02 1.008171395E+00 1.033327858E+0 -2.515646300E-02
1.133324570E+01 325 1.007361464E+00 1.017967920E+0 -1.060645600E-02 1.007361464E+00 1.017967920E+0 -1.060645600E-02
1.133324570E+01 330 1.007992794E+00 1.009348869E+0 -1.356075000E-03 1.007992794E+00 1.009348869E+0 -1.356075000E-03
1.133324570E+01 335 1.009855523E+00 1.004822266E+0 5.033257000E-03 1.009855523E+00 1.004822266E+0 5.033257000E-03
1.133324570E+01 340 1.016435582E+00 1.002500879E+0 1.393470300E-02 1.016435582E+00 1.002500879E+0 1.393470300E-02
1.149996187E+01 290 1.146643026E+00 1.144190876E+0 2.452150000E-03 1.146643026E+00 1.144190876E+0 2.452150000E-03
1.149996187E+01 295 1.141950101E+00 1.141601711E+0 3.483900000E-04 1.141950101E+00 1.141601711E+0 3.483900000E-04
1.149996187E+01 300 1.120542665E+00 1.133138586E+0 -1.259592100E-02 1.120542665E+00 1.133138586E+0 -1.259592100E-02
1.149996187E+01 305 1.105290730E+00 1.115401516E+0 -1.011078600E-02 1.105290730E+00 1.115401516E+0 -1.011078600E-02
1.149996187E+01 310 1.084547849E+00 1.088257720E+0 -3.709871000E-03 1.084547849E+00 1.088257720E+0 -3.709871000E-03
1.149996187E+01 315 1.056713615E+00 1.058294690E+0 -1.581075000E-03 1.056713615E+00 1.058294690E+0 -1.581075000E-03
1.149996187E+01 320 1.009179361E+00 1.033979124E+0 -2.479976300E-02 1.009179361E+00 1.033979124E+0 -2.479976300E-02
1.149996187E+01 325 1.007600540E+00 1.018319035E+0 -1.071849500E-02 1.007600540E+00 1.018319035E+0 -1.071849500E-02
1.149996187E+01 330 1.007962381E+00 1.009531557E+0 -1.569176000E-03 1.007962381E+00 1.009531557E+0 -1.569176000E-03
1.149996187E+01 335 1.009694701E+00 1.004916498E+0 4.778203000E-03 1.009694701E+00 1.004916498E+0 4.778203000E-03
1.149996187E+01 340 1.015939040E+00 1.002549749E+0 1.338929100E-02 1.015939040E+00 1.002549749E+0 1.338929100E-02
1.166670514E+01 290 1.147004570E+00 1.146968045E+0 3.652500000E-05 1.147004570E+00 1.146968045E+0 3.652500000E-05
1.166670514E+01 295 1.143372528E+00 1.144329012E+0 -9.564840000E-04 1.143372528E+00 1.144329012E+0 -9.564840000E-04
1.166670514E+01 300 1.123820056E+00 1.135702884E+0 -1.188282800E-02 1.123820056E+00 1.135702884E+0 -1.188282800E-02
1.166670514E+01 305 1.105865151E+00 1.117624192E+0 -1.175904100E-02 1.105865151E+00 1.117624192E+0 -1.175904100E-02
1.166670514E+01 310 1.090339235E+00 1.089957596E+0 3.816390000E-04 1.090339235E+00 1.089957596E+0 3.816390000E-04
1.166670514E+01 315 1.063002933E+00 1.059417467E+0 3.585466000E-03 1.063002933E+00 1.059417467E+0 3.585466000E-03
1.166670514E+01 320 1.008808270E+00 1.034633575E+0 -2.582530500E-02 1.008808270E+00 1.034633575E+0 -2.582530500E-02
1.166670514E+01 325 1.007942133E+00 1.018671866E+0 -1.072973300E-02 1.007942133E+00 1.018671866E+0 -1.072973300E-02
1.166670514E+01 330 1.007959191E+00 1.009715138E+0 -1.755947000E-03 1.007959191E+00 1.009715138E+0 -1.755947000E-03
1.166670514E+01 335 1.009532513E+00 1.005011192E+0 4.521321000E-03 1.009532513E+00 1.005011192E+0 4.521321000E-03
1.166670514E+01 340 1.014824609E+00 1.002598859E+0 1.222575000E-02 1.014824609E+00 1.002598859E+0 1.222575000E-02
1.183333839E+01 290 1.147458769E+00 1.149756309E+0 -2.297540000E-03 1.147458769E+00 1.149756309E+0 -2.297540000E-03
1.183333839E+01 295 1.145395054E+00 1.147067209E+0 -1.672155000E-03 1.145395054E+00 1.147067209E+0 -1.672155000E-03
1.183333839E+01 300 1.13028913E+00 1.138277427E+0 -7.988297000E-03 1.13028913E+00 1.138277427E+0 -7.988297000E-03
1.183333839E+01 305 1.107851593E+00 1.119855747E+0 -1.200415400E-02 1.107851593E+00 1.119855747E+0 -1.200415400E-02
1.183333839E+01 310 1.094870686E+00 1.091664263E+0 3.206423000E-03 1.094870686E+00 1.091664263E+0 3.206423000E-03
1.183333839E+01 315 1.070651384E+00 1.060544730E+0 1.010665400E-02 1.070651384E+00 1.060544730E+0 1.010665400E-02
1.183333839E+01 320 1.009184244E+00 1.035290640E+0 -2.610639600E-02 1.009184244E+00 1.035290640E+0 -2.610639600E-02
1.183333839E+01 325 1.008251244E+00 1.019026107E+0 -1.077486300E-02 1.008251244E+00 1.019026107E+0 -1.077486300E-02
1.183333839E+01 330 1.008019424E+00 1.009899453E+0 -1.880029000E-03 1.008019424E+00 1.009899453E+0 -1.880029000E-03
1.183333839E+01 335 1.009411919E+00 1.005106264E+0 4.305655000E-03 1.009411919E+00 1.005106264E+0 4.305655000E-03
1.183333839E+01 340 1.012144200E+00 1.002648164E+0 9.496036000E-03 1.012144200E+00 1.002648164E+0 9.496036000E-03
1.200000000E+01 290 1.148006629E+00 1.152557850E+0 -4.551221000E-03 1.148006629E+00 1.152557850E+0 -4.551221000E-03
1.200000000E+01 295 1.148232147E+00 1.149818444E+0 -1.586297000E-03 1.148232147E+00 1.149818444E+0 -1.586297000E-03
1.200000000E+01 300 1.135630691E+00 1.140864229E+0 -5.233538000E-03 1.135630691E+00 1.140864229E+0 -5.233538000E-03
1.200000000E+01 305 1.116178931E+00 1.122097929E+0 -5.918998000E-03 1.116178931E+00 1.122097929E+0 -5.918998000E-03
1.200000000E+01 310 1.095797512E+00 1.093379057E+0 2.418455000E-03 1.095797512E+00 1.093379057E+0 2.418455000E-03
1.200000000E+01 315 1.077601948E+00 1.061677361E+0 1.592458700E-02 1.077601948E+00 1.061677361E+0 1.592458700E-02
1.200000000E+01 320 1.019116917E+00 1.035950833E+0 -1.683391600E-02 1.019116917E+00 1.035950833E+0 -1.683391600E-02
1.200000000E+01 325 1.008694303E+00 1.019382035E+0 -1.068773200E-02 1.008694303E+00 1.019382035E+0 -1.068773200E-02
1.200000000E+01 330 1.008197138E+00 1.010084646E+0 -1.887508000E-03 1.008197138E+00 1.010084646E+0 -1.887508000E-03
1.200000000E+01 335 1.009400398E+00 1.005201788E+0 4.198610000E-03 1.009400398E+00 1.005201788E+0 4.198610000E-03
1.200000000E+01 340 1.011875603E+00 1.002697704E+0 9.177899000E-03 1.011875603E+00 1.002697704E+0 9.177899000E-03
1.216672606E+01 290 1.148621372E+00 1.155373166E+0 -6.751794000E-03 1.148621372E+00 1.155373166E+0 -6.751794000E-03
1.216672606E+01 295 1.151762648E+00 1.152583207E+0 -8.205590000E-04 1.151762648E+00 1.152583207E+0 -8.205590000E-04
1.216672606E+01 300 1.138447132E+00 1.143463749E+0 -5.016617000E-03 1.138447132E+00 1.143463749E+0 -5.016617000E-03
1.216672606E+01 305 1.123450762E+00 1.124351134E+0 -9.003720000E-04 1.123450762E+00 1.124351134E+0 -9.003720000E-04
1.216672606E+01 310 1.100300978E+00 1.095102283E+0 5.198695000E-03 1.100300978E+00 1.095102283E+0 5.198695000E-03
1.216672606E+01 315 1.078462118E+00 1.062815560E+0 1.564655800E-02 1.078462118E+00 1.062815560E+0 1.564655800E-02
1.216672606E+01 320 1.040722711E+00 1.036614273E+0 4.108438000E-03 1.040722711E+00 1.036614273E+0 4.108438000E-03
1.216672606E+01 325 1.009572070E+00 1.019739713E+0 -1.016764300E-02 1.009572070E+00 1.019739713E+0 -1.016764300E-02
1.216672606E+01 330 1.008648803E+00 1.010270748E+0 -1.621945000E-03 1.008648803E+00 1.010270748E+0 -1.621945000E-03
1.216672606E+01 335 1.009598967E+00 1.005297783E+0 4.301184000E-03 1.009598967E+00 1.005297783E+0 4.301184000E-03
1.216672606E+01 340 1.011849294E+00 1.002747488E+0 9.101806000E-03 1.011849294E+00 1.002747488E+0 9.101806000E-03
1.233324570E+01 290 1.149209631E+00 1.158197549E+0 -8.987918000E-03 1.149209631E+00 1.158197549E+0 -8.987918000E-03
1.233324570E+01 295 1.152820219E+00 1.155356873E+0 -2.536654000E-03 1.152820219E+00 1.155356873E+0 -2.536654000E-03
1.233324570E+01 300 1.144345871E+00 1.146071642E+0 -1.725771000E-03 1.144345871E+00 1.146071642E+0 -1.725771000E-03
1.233324570E+01 305 1.125380650E+00 1.126611596E+0 -1.230946000E-03 1.125380650E+00 1.126611596E+0 -1.230946000E-03
1.233324570E+01 310 1.109666544E+00 1.096831057E+0 1.283548700E-02 1.109666544E+00 1.096831057E+0 1.283548700E-02
1.233324570E+01 315 1.084877804E+00 1.063957425E+0 2.092037900E-02 1.084877804E+00 1.063957425E+0 2.092037900E-02
1.233324570E+01 320 1.055697025E+00 1.037279850E+0 1.841717500E-02 1.055697025E+00 1.037279850E+0 1.841717500E-02
1.233324570E+01 325 1.010460923E+00 1.020098542E+0 -9.637619000E-03 1.010460923E+00 1.020098542E+0 -9.637619000E-03
1.233324570E+01 330 1.009531637E+00 1.010457451E+0 -9.258140000E-04 1.009531637E+00 1.010457451E+0 -9.258140000E-04
1.233324570E+01 335 1.010053862E+00 1.005394086E+0 4.659776000E-03 1.010053862E+00 1.005394086E+0 4.659776000E-03
1.233324570E+01 340 1.012141502E+00 1.002797432E+0 9.344070000E-03 1.012141502E+00 1.002797432E+0 9.344070000E-03
1.249996187E+01 290 1.149731668E+00 1.161037717E+0 -1.130604900E-02 1.149731668E+00 1.161037717E+0 -1.130604900E-02
1.249996187E+01 295 1.153714902E+00 1.158146042E+0 -4.431140000E-03 1.153714902E+00 1.158146042E+0 -4.431140000E-03
1.249996187E+01 300 1.154365530E+00 1.148694110E+0 5.671420000E-03 1.154365530E+00 1.148694110E+0 5.671420000E-03
1.249996187E+01 305 1.131725866E+00 1.128884692E+0 2.841174000E-03 1.131725866E+00 1.128884692E+0 2.841174000E-03
1.249996187E+01 310 1.112877900E+00 1.098569494E+0 1.430840600E-02 1.112877900E+00 1.098569494E+0 1.430840600E-02
1.249996187E+01 315 1.093791292E+00 1.065105672E+0 2.868562000E-02 1.093791292E+00 1.065105672E+0 2.868562000E-02
1.249996187E+01 320 1.067375215E+00 1.037949146E+0 2.942606900E-02 1.067375215E+00 1.037949146E+0 2.942606900E-02
1.249996187E+01 325 1.011943956E+00 1.020459377E+0 -8.515421000E-03 1.011943956E+00 1.020459377E+0 -8.515421000E-03
1.249996187E+01 330 1.010905287E+00 1.010645196E+0 2.600910000E-04 1.010905287E+00 1.010645196E+0 2.600910000E-04
1.249996187E+01 335 1.010861064E+00 1.005490928E+0 5.370136000E-03 1.010861064E+00 1.005490928E+0 5.370136000E-03
1.249996187E+01 340 1.012864406E+00 1.002847655E+0 1.001675100E-02 1.012864406E+00 1.002847655E+0 1.001675100E-02
1.266670514E+01 290 1.150173627E+00 1.163890696E+0 -1.371706900E-02 1.150173627E+00 1.163890696E+0 -1.371706900E-02
1.266670514E+01 295 1.154401996E+00 1.160947792E+0 -6.545796000E-03 1.154401996E+00 1.160947792E+0 -6.545796000E-03
1.266670514E+01 300 1.156594590E+00 1.151328407E+0 5.266183000E-03 1.156594590E+00 1.151328407E+0 5.266183000E-03
1.266670514E+01 305 1.137625192E+00 1.131168042E+0 6.457150000E-03 1.137625192E+00 1.131168042E+0 6.457150000E-03
1.266670514E+01 310 1.114155670E+00 1.100315773E+0 1.383989700E-02 1.114155670E+00 1.100315773E+0 1.383989700E-02
1.266670514E+01 315 1.101014124E+00 1.066259098E+0 3.475502600E-02 1.101014124E+00 1.066259098E+0 3.475502600E-02
1.266670514E+01 320 1.075180183E+00 1.038621461E+0 3.655872200E-02 1.075180183E+00 1.038621461E+0 3.655872200E-02
1.266670514E+01 325 1.013641077E+00 1.020821840E+0 -7.180763000E-03 1.013641077E+00 1.020821840E+0 -7.180763000E-03
1.266670514E+01 330 1.012297600E+00 1.010833789E+0 1.463811000E-03 1.012297600E+00 1.010833789E+0 1.463811000E-03
1.266670514E+01 335 1.012047761E+00 1.005588206E+0 6.459555000E-03 1.012047761E+00 1.005588206E+0 6.459555000E-03
1.266670514E+01 340 1.014043156E+00 1.002898104E+0 1.114505200E-02 1.014043156E+00 1.002898104E+0 1.114505200E-02
1.283333839E+01 290 1.150485949E+00 1.166754023E+0 -1.626807400E-02 1.150485949E+00 1.166754023E+0 -1.626807400E-02
1.283333839E+01 295 1.154849657E+00 1.163759703E+0 -8.910046000E-03 1.154849657E+00 1.163759703E+0 -8.910046000E-03
1.283333839E+01 300 1.157456983E+00 1.153972258E+0 3.484725000E-03 1.157456983E+00 1.153972258E+0 3.484725000E-03
1.283333839E+01 305 1.142318152E+00 1.133459672E+0 8.858480000E-03 1.142318152E+00 1.133459672E+0 8.858480000E-03
1.283333839E+01 310 1.117776069E+00 1.102068385E+0 1.570768400E-02 1.117776069E+00 1.102068385E+0 1.570768400E-02
1.283333839E+01 315 1.102720421E+00 1.067416708E+0 3.530371300E-02 1.102720421E+00 1.067416708E+0 3.530371300E-02
1.283333839E+01 320 1.081230800E+00 1.039296215E+0 4.193458500E-02 1.081230800E+00 1.039296215E+0 4.193458500E-02
1.283333839E+01 325 1.015810286E+00 1.021185618E+0 -5.375332000E-03 1.015810286E+00 1.021185618E+0 -5.375332000E-03
1.283333839E+01 330 1.014371435E+00 1.011023066E+0 3.348369000E-03 1.014371435E+00 1.011023066E+0 3.348369000E-03
1.283333839E+01 335 1.013663320E+00 1.005685837E+0 7.977483000E-03 1.013663320E+00 1.005685837E+0 7.977483000E-03
1.283333839E+01 340 1.015716516E+00 1.002948737E+0 1.276777900E-02 1.015716516E+00 1.002948737E+0 1.276777900E-02
1.300000000E+01 290 1.150535618E+00 1.169629957E+0 -1.909433900E-02 1.150535618E+00 1.169629957E+0 -1.909433900E-02
1.300000000E+01 295 1.155072075E+00 1.166583996E+0 -1.151192100E-02 1.155072075E+00 1.166583996E+0 -1.151192100E-02
1.300000000E+01 300 1.158073752E+00 1.156627751E+0 1.446001000E-03 1.158073752E+00 1.156627751E+0 1.446001000E-03
1.300000000E+01 305 1.143009556E+00 1.135761394E+0 7.248162000E-03 1.143009556E+00 1.135761394E+0 7.248162000E-03
1.300000000E+01 310 1.124317125E+00 1.103828715E+0 2.048841000E-02 1.124317125E+00 1.103828715E+0 2.048841000E-02
1.300000000E+01 315 1.103184737E+00 1.068579414E+0 3.460532300E-02 1.103184737E+00 1.068579414E+0 3.460532300E-02
1.300000000E+01 320 1.084522753E+00 1.039973940E+0 4.454881300E-02 1.084522753E+00 1.039973940E+0 4.454881300E-02
1.300000000E+01 325 1.018462628E+00 1.021550997E+0 -3.088369000E-03 1.018462628E+00 1.021550997E+0 -3.088369000E-03
1.300000000E+01 330 1.016891881E+00 1.011213176E+0 5.678705000E-03 1.016891881E+00 1.011213176E+0 5.678705000E-03
1.300000000E+01 335 1.015722484E+00 1.005783899E+0 9.938585000E-03 1.015722484E+00 1.005783899E+0 9.938585000E-03
1.300000000E+01 340 1.017873104E+00 1.002999593E+0 1.487351100E-02 1.017873104E+00 1.002999593E+0 1.487351100E-02
