fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0039 13:14:34 295.1 39.29 1.000E+000 1.000E+000 5.744E-006 1.000E+020 2.877E+000 4.184E-009 2.008E-003 
0040 13:25:20 295 39.3 1.000E+000 1.000E+000 5.517E-006 1.000E+020 2.880E+000 4.151E-009 2.050E-003 
0041 13:32:52 295.1 39.29 1.000E+000 1.000E+000 5.817E-006 1.000E+020 2.870E+000 4.251E-009 1.892E-003 
0042 13:42:24 295 39.3 1.000E+000 1.000E+000 5.562E-006 1.000E+020 2.877E+000 4.188E-009 1.937E-003 
0043 13:52:26 295 39.3 1.000E+000 1.000E+000 5.494E-006 1.000E+020 2.879E+000 4.185E-009 1.885E-003 
0044 14:03:54 295 39.3 1.000E+000 1.000E+000 5.533E-006 1.000E+020 2.877E+000 4.212E-009 1.951E-003 
0045 14:15:54 295 39.3 1.000E+000 1.000E+000 5.527E-006 1.000E+020 2.878E+000 4.213E-009 1.952E-003 
0046 14:25:42 295.1 39.29 1.000E+000 1.000E+000 5.597E-006 1.000E+020 2.877E+000 4.253E-009 1.978E-003 
0047 14:32:36 295.1 39.29 1.000E+000 1.000E+000 5.644E-006 1.000E+020 2.876E+000 4.250E-009 1.905E-003 
0048 14:45:58 295 39.3 1.000E+000 1.000E+000 5.525E-006 1.000E+020 2.880E+000 4.220E-009 1.915E-003 
0049 14:53:18 295 39.3 1.000E+000 1.000E+000 5.496E-006 1.000E+020 2.878E+000 4.240E-009 1.926E-003 
0050 15:03:40 295 39.3 1.000E+000 1.000E+000 5.584E-006 1.000E+020 2.879E+000 4.236E-009 1.946E-003 
