Ytrue por T Ypred RelError
1.000000e+00 2.000000e+01 6.600000e+02 6.704413e+00 5.704413e+00
1.000000e+00 2.000000e+01 6.700000e+02 6.669325e+00 5.669325e+00
1.000000e+00 2.000000e+01 6.800000e+02 6.634367e+00 5.634367e+00
1.000000e+00 2.000000e+01 6.900000e+02 6.599554e+00 5.599554e+00
1.000000e+00 2.000000e+01 7.000000e+02 6.564896e+00 5.564896e+00
1.000000e+00 2.000000e+01 7.100000e+02 6.530408e+00 5.530408e+00
1.000000e+00 2.000000e+01 7.200000e+02 6.496101e+00 5.496101e+00
1.000000e+00 2.000000e+01 7.300000e+02 6.461990e+00 5.461990e+00
1.000000e+00 2.000000e+01 7.400000e+02 6.428086e+00 5.428086e+00
1.000000e+00 2.000000e+01 7.500000e+02 6.394404e+00 5.394404e+00
1.000000e+00 2.000000e+01 7.600000e+02 6.360957e+00 5.360957e+00
1.000000e+00 2.000000e+01 7.700000e+02 6.327757e+00 5.327757e+00
1.000000e+00 2.000000e+01 7.800000e+02 6.294817e+00 5.294817e+00
1.000000e+00 2.000000e+01 7.900000e+02 6.262151e+00 5.262151e+00
1.000000e+00 2.000000e+01 8.000000e+02 6.229770e+00 5.229770e+00
1.000000e+00 2.000000e+01 8.100000e+02 6.197686e+00 5.197686e+00
1.000000e+00 2.000000e+01 8.200000e+02 6.165911e+00 5.165911e+00
1.000000e+00 2.000000e+01 8.300000e+02 6.134456e+00 5.134456e+00
1.000000e+00 2.000000e+01 8.400000e+02 6.103332e+00 5.103332e+00
1.000000e+00 2.000000e+01 8.500000e+02 6.072549e+00 5.072549e+00
1.000000e+00 2.000000e+01 8.600000e+02 6.042115e+00 5.042115e+00
1.000000e+00 2.000000e+01 8.700000e+02 6.012041e+00 5.012041e+00
1.000000e+00 2.000000e+01 8.800000e+02 5.982332e+00 4.982332e+00
1.000000e+00 2.000000e+01 8.900000e+02 5.952998e+00 4.952998e+00
1.000000e+00 2.000000e+01 9.000000e+02 5.924043e+00 4.924043e+00
1.000000e+00 2.000000e+01 9.100000e+02 5.895475e+00 4.895475e+00
1.000000e+00 2.000000e+01 9.200000e+02 5.867296e+00 4.867296e+00
1.000000e+00 2.000000e+01 9.300000e+02 5.839512e+00 4.839512e+00
1.000000e+00 2.000000e+01 9.400000e+02 5.812125e+00 4.812125e+00
1.000000e+00 2.000000e+01 9.500000e+02 5.785137e+00 4.785137e+00
1.000000e+00 2.000000e+01 9.600000e+02 5.758548e+00 4.758548e+00
1.000000e+00 2.000000e+01 9.700000e+02 5.732359e+00 4.732359e+00
1.000000e+00 2.000000e+01 9.800000e+02 5.706570e+00 4.706570e+00
1.000000e+00 2.000000e+01 9.900000e+02 5.681177e+00 4.681177e+00
1.000000e+00 2.000000e+01 1.000000e+03 5.656178e+00 4.656178e+00
