fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L18 38480 339.99 34.102 1.000000000E+00 7.544633402E-01 2.935647075E-08 2.209013744E+03 2.337166720E+00 5.117645323E-06 1.585002303E-04 1.776882099E-01 1.525417017E-04 3.648617428E-01 9.889527154E-06 1.046881738E-01 9.254701468E-05 1.269130161E-01 
0L19 38580 339.99 34.102 1.000000000E+00 6.811584672E-01 2.397824176E-08 1.531104277E+03 1.548199319E+00 6.667751560E-07 1.651243025E-04 1.786735924E-01 1.544529577E-04 3.662015907E-01 1.010594255E-05 1.056348289E-01 9.366250954E-05 5.087322178E-01 
0L20 38680 340.02 34.099 1.000000000E+00 7.045163157E-01 2.637736517E-08 1.666930431E+03 1.762501466E+00 1.313362739E-06 1.648479658E-04 1.794227375E-01 1.556529577E-04 3.664176105E-01 1.023319369E-05 1.062671163E-01 9.429099590E-05 2.699164312E+00 
0L21 38780 340 34.101 1.000000000E+00 7.316341838E-01 2.833439746E-08 2.243410318E+03 2.231019245E+00 4.222374322E-06 1.593354815E-04 1.797130756E-01 1.563082947E-04 3.665033439E-01 1.029531510E-05 1.063012872E-01 9.485524319E-05 4.117126475E+01 
0L22 38880 340 34.101 1.000000000E+00 7.343669833E-01 2.855224954E-08 2.211954890E+03 2.350741849E+00 5.214038266E-06 1.637175050E-04 1.804266476E-01 1.586024407E-04 3.651268595E-01 1.044850916E-05 1.063358623E-01 9.629520015E-05 3.360840745E-01 
0L23 38982 340 34.101 1.000000000E+00 6.707572610E-01 2.320398441E-08 1.447017954E+03 1.487969007E+00 4.999993819E-07 1.703982327E-04 1.808322739E-01 1.582634105E-04 3.665459892E-01 1.049022819E-05 1.073972740E-01 9.570698188E-05 3.012759583E-01 
0L24 39082 340.01 34.1 1.000000000E+00 7.241859335E-01 2.868152922E-08 8.619077888E+19 3.307097731E+00 2.548433114E-05 1.597198234E-04 1.811773815E-01 1.587198234E-04 3.667554507E-01 1.054658184E-05 1.077600578E-01 9.591102786E-05 5.395472643E-01 
0L25 39180 340 34.101 1.000000000E+00 6.882317640E-01 2.538130435E-08 1.538540847E+03 1.677341924E+00 9.593375652E-07 1.705850170E-04 1.816191788E-01 1.603972431E-04 3.670087782E-01 1.069141183E-05 1.069851738E-01 9.799459466E-05 1.337422932E-01 
0L26 39282 340.02 34.099 1.000000000E+00 7.311244218E-01 2.833476769E-08 2.319709929E+03 2.320130901E+00 4.936275207E-06 1.630815254E-04 1.842628464E-01 1.600844884E-04 3.617598453E-01 1.067105571E-05 1.077643730E-01 9.719105235E-05 2.451508604E-01 
0L27 39380 340.03 34.098 1.000000000E+00 7.305522976E-01 2.861647677E-08 2.495720831E+03 2.460877469E+00 6.408178124E-06 1.629007550E-04 1.818059811E-01 1.609164826E-04 3.568542775E-01 1.043997850E-05 1.077654031E-01 9.729154531E-05 1.434620832E-01 
0L28 39480 340.03 34.098 1.000000000E+00 6.961981071E-01 2.581837938E-08 1.561785521E+03 1.721234846E+00 1.090786719E-06 1.713239197E-04 1.823596920E-01 1.609350200E-04 3.671787810E-01 1.077598514E-05 1.081160606E-01 9.777300483E-05 8.679525902E-02 
0L29 39580 340 34.101 1.000000000E+00 6.949431560E-01 2.564373559E-08 1.608492061E+03 1.713984823E+00 1.068908850E-06 1.709611043E-04 1.847306561E-01 1.616323834E-04 3.614294722E-01 1.079172608E-05 1.078286385E-01 9.813666868E-05 2.267755303E-01 
0L30 39680 339.99 34.102 1.000000000E+00 6.910459532E-01 2.583537021E-08 1.681972707E+03 1.806158854E+00 1.451778089E-06 1.703390876E-04 1.848593685E-01 1.612198234E-04 3.633207144E-01 1.082804534E-05 1.090334999E-01 9.743854931E-05 1.809360608E-01 
0L31 39780 339.97 34.104 1.000000000E+00 6.763621589E-01 2.440063259E-08 1.602132949E+03 1.647736026E+00 9.201014699E-07 1.712440549E-04 1.846992947E-01 1.614218106E-04 3.643267621E-01 1.086221827E-05 1.081108208E-01 9.855601131E-05 1.871109701E-01 
0L32 39880 340.01 34.1 1.000000000E+00 7.373607489E-01 2.864573489E-08 2.547306429E+03 2.529017100E+00 6.926480367E-06 1.638416391E-04 1.851280411E-01 1.624139045E-04 3.520970352E-01 1.058663112E-05 1.082687874E-01 9.815863944E-05 1.291758193E-01 
0L33 39982 340.01 34.1 1.000000000E+00 7.297419993E-01 2.817973823E-08 2.362318374E+03 2.362371503E+00 5.292472186E-06 1.646634471E-04 1.849186947E-01 1.625914988E-04 3.548023712E-01 1.066756179E-05 1.077748528E-01 9.940469980E-05 1.500819231E-01 
0L34 40080 340 34.101 1.000000000E+00 6.811721175E-01 2.477317583E-08 1.524713735E+03 1.649633798E+00 8.769316085E-07 1.727070421E-04 1.827032150E-01 1.624399824E-04 3.658471726E-01 1.085772471E-05 1.086811958E-01 9.804425996E-05 9.375818755E-02 
0L35 40180 340.02 34.099 1.000000000E+00 6.863741385E-01 2.564307863E-08 1.677066982E+03 1.790092574E+00 1.402288607E-06 1.707713285E-04 1.846813900E-01 1.617762756E-04 3.637449858E-01 1.086763348E-05 1.084734505E-01 9.830451515E-05 1.621227630E-01 
0L36 40282 340.04 34.097 1.000000000E+00 6.861342544E-01 2.547347482E-08 1.624004125E+03 1.726334722E+00 1.119703237E-06 1.717774060E-04 1.829166889E-01 1.632228888E-04 3.574420632E-01 1.067185829E-05 1.086782677E-01 9.858834145E-05 1.833181388E-01 
0L37 40382 340.02 34.099 1.000000000E+00 6.690292364E-01 2.360444642E-08 1.454913385E+03 1.533462366E+00 5.712896123E-07 1.738198417E-04 1.847722332E-01 1.628361474E-04 3.510029159E-01 1.056083484E-05 9.957001448E-02 1.061983278E-04 1.083699598E-01 
0L38 40480 340 34.101 1.000000000E+00 6.913534435E-01 2.602194197E-08 1.761873817E+03 1.905607452E+00 1.982460395E-06 1.704168682E-04 1.828823910E-01 1.630214337E-04 3.567736237E-01 1.063675947E-05 1.088135796E-01 9.812822009E-05 9.740819920E-02 
