fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L20 30782 310.01 37.399 1.175496654E+00 3.037431628E+00 4.529566862E-09 4.712519867E+03 1.240864466E-04 2.981394096E-01 1.080613525E-04 6.142432889E-01 1.978928970E-05 2.191353708E-01 9.029423028E-05 1.355906131E+00 
0L21 30870 310.02 37.398 1.193908484E+00 3.004204891E+00 5.614985378E-09 5.980279056E+03 1.206691637E-04 2.989998653E-01 1.083367445E-04 6.124398069E-01 1.983856180E-05 2.192546310E-01 9.048196311E-05 3.563096316E-01 
0L22 30966 310 37.401 1.184705843E+00 3.019824632E+00 5.018584738E-09 5.730582869E+03 1.213528400E-04 2.989797722E-01 1.083408671E-04 6.132756981E-01 1.986505946E-05 2.194946272E-01 9.050386796E-05 4.406252211E-01 
0L23 31050 310 37.401 1.193330508E+00 3.004239126E+00 5.543377530E-09 5.926053692E+03 1.211184648E-04 2.989853455E-01 1.086236790E-04 6.124146686E-01 1.988932272E-05 2.195457296E-01 9.059325132E-05 4.021449441E-01 
0L24 31140 310.01 37.399 1.183802439E+00 3.027903065E+00 4.972038031E-09 6.015052769E+03 1.211877556E-04 2.992225468E-01 1.089367186E-04 6.127283914E-01 1.997269218E-05 2.194680588E-01 9.100531391E-05 6.465763030E-01 
0L25 31232 310.03 37.397 1.186352340E+00 3.014888988E+00 5.108473461E-09 6.526658056E+03 1.206827918E-04 2.984625950E-01 1.093777304E-04 6.145495337E-01 2.006206863E-05 2.196526134E-01 9.133423343E-05 2.026759766E+00 
0L26 31318 310 37.401 1.193097335E+00 3.003055301E+00 5.508163549E-09 7.231211566E+03 1.198143806E-04 2.995214226E-01 1.097366005E-04 6.130973090E-01 2.015156603E-05 2.200271509E-01 9.158644306E-05 1.407654766E+00 
0L27 31414 310.01 37.399 1.190938078E+00 3.001912326E+00 5.362647368E-09 7.209408170E+03 1.199318589E-04 2.997000751E-01 1.098367186E-04 6.134315690E-01 2.019298507E-05 2.199969772E-01 9.178738002E-05 1.801077684E+00 
0L28 31504 310 37.401 1.191470367E+00 3.002685101E+00 5.365801343E-09 5.847648006E+03 1.226814755E-04 2.997352581E-01 1.100194292E-04 6.131420076E-01 2.021940127E-05 2.197987291E-01 9.199052891E-05 9.240477416E-01 
0L29 31590 310.02 37.398 1.186888261E+00 3.009422806E+00 5.088636213E-09 5.736726536E+03 1.230209788E-04 2.999019947E-01 1.101367186E-04 6.127586384E-01 2.023955362E-05 2.200750931E-01 9.196649335E-05 1.090104990E+00 
0L30 31682 310.02 37.398 1.193540766E+00 2.993920832E+00 5.479297541E-09 5.871110317E+03 1.231115754E-04 3.001704185E-01 1.104404356E-04 6.127212384E-01 2.031229224E-05 2.202364862E-01 9.222916449E-05 1.356090897E+01 
0L31 31768 310.02 37.398 1.186451026E+00 3.017695163E+00 5.065777239E-09 7.011938933E+03 1.214999140E-04 3.001848335E-01 1.110897646E-04 6.120291119E-01 2.040961785E-05 2.203528521E-01 9.262145901E-05 7.277513042E+01 
0L32 31866 310.02 37.398 1.183324288E+00 3.019555761E+00 4.868222564E-09 5.636826786E+03 1.243791101E-04 3.003000210E-01 1.112949228E-04 6.171086854E-01 2.062492481E-05 2.154903421E-01 9.563050097E-05 2.006227337E-01 
0L33 31954 310.01 37.399 1.189869090E+00 2.999598297E+00 5.217365361E-09 6.080460089E+03 1.236661410E-04 3.003191689E-01 1.114401021E-04 6.142769781E-01 2.055837547E-05 2.202330999E-01 9.334960437E-05 3.108152024E+01 
0L34 32042 310.01 37.399 1.204771005E+00 2.970126704E+00 6.172530213E-09 7.472722522E+03 1.213689969E-04 3.003213158E-01 1.115401021E-04 6.143282475E-01 2.057868790E-05 2.214774416E-01 9.291575677E-05 3.944681942E+01 
0L35 32130 310.04 37.396 1.186993772E+00 3.004776039E+00 5.024220529E-09 5.746836713E+03 1.246138575E-04 3.006512024E-01 1.116395612E-04 6.143174624E-01 2.061930043E-05 2.211489578E-01 9.323499214E-05 1.605307562E+00 
0L36 32224 310.01 37.399 1.192895902E+00 2.990449115E+00 5.334096728E-09 5.991061874E+03 1.244527023E-04 3.009252113E-01 1.121679989E-04 6.121096273E-01 2.066125779E-05 2.210540237E-01 9.346466113E-05 9.581448327E-01 
0L37 32312 310.03 37.397 1.189736032E+00 2.993213612E+00 5.129886951E-09 5.758180368E+03 1.253701996E-04 3.012214664E-01 1.124404356E-04 6.140044182E-01 2.079600601E-05 2.217503098E-01 9.377853008E-05 5.708737333E-01 
0L38 32404 310.01 37.399 1.185641103E+00 3.007267907E+00 4.897209421E-09 5.654343985E+03 1.260381881E-04 3.012070873E-01 1.129252268E-04 6.133583312E-01 2.086269585E-05 2.215546045E-01 9.416417602E-05 5.284018120E-01 
0L39 32496 310.03 37.397 1.187016819E+00 3.008413120E+00 4.988245709E-09 5.724813438E+03 1.258659729E-04 3.013711708E-01 1.129195771E-04 6.142657965E-01 2.090389821E-05 2.217907511E-01 9.425094032E-05 4.650181931E-01 
0L40 32584 310.01 37.399 1.187401198E+00 2.998182109E+00 4.968974846E-09 5.688514920E+03 1.260709993E-04 3.014187096E-01 1.129976950E-04 6.144458092E-01 2.092779040E-05 2.218307711E-01 9.434175056E-05 4.543740899E-01 
0L41 32676 310.05 37.395 1.183594716E+00 3.007575429E+00 4.770515449E-09 5.618080107E+03 1.263244646E-04 3.016157520E-01 1.131943034E-04 6.139356655E-01 2.096049111E-05 2.220403551E-01 9.439657343E-05 4.517365364E-01 
0L42 32760 310.02 37.398 1.205231886E+00 2.957069512E+00 6.057270062E-09 7.433647530E+03 1.234229039E-04 3.016234386E-01 1.136361329E-04 6.138436285E-01 2.103968751E-05 2.222897112E-01 9.464953122E-05 6.812607656E-01 
0L43 32848 310.03 37.397 1.187399659E+00 3.003592354E+00 4.958454820E-09 6.248595046E+03 1.258323786E-04 3.018674294E-01 1.140943226E-04 6.140321653E-01 2.114810277E-05 2.225056015E-01 9.504525392E-05 5.127633563E-01 
0L44 32946 310.04 37.396 1.190104690E+00 3.003260069E+00 5.119211244E-09 5.748725180E+03 1.272099912E-04 3.018495628E-01 1.142766673E-04 6.148627378E-01 2.120929790E-05 2.224072769E-01 9.536506044E-05 3.091145728E-01 
0L45 33028 310.01 37.399 1.200673802E+00 2.983468987E+00 5.765894645E-09 6.017939279E+03 1.266046420E-04 3.020198601E-01 1.143366005E-04 6.149117198E-01 2.123408483E-05 2.225353256E-01 9.541956912E-05 2.599106014E-01 
0L46 33122 310.02 37.398 1.183168976E+00 3.013341895E+00 4.681815736E-09 5.580601310E+03 1.277355734E-04 3.022328579E-01 1.143401211E-04 6.147457424E-01 2.124397860E-05 2.224369284E-01 9.550506029E-05 2.963377419E-01 
0L47 33216 310.03 37.397 1.203218259E+00 2.963790664E+00 5.860025826E-09 7.227724456E+03 1.248360150E-04 3.024798016E-01 1.147364564E-04 6.134274181E-01 2.128928106E-05 2.223968092E-01 9.572352087E-05 4.639750536E-01 
0L48 33302 310.02 37.398 1.183403005E+00 3.011786107E+00 4.678287660E-09 5.575840753E+03 1.285474882E-04 3.025443352E-01 1.152204316E-04 6.144614771E-01 2.141969012E-05 2.229331717E-01 9.608171286E-05 2.575533740E-01 
0L49 33388 310.01 37.399 1.187746845E+00 2.997337585E+00 4.894022243E-09 5.648682917E+03 1.288296695E-04 3.027203819E-01 1.157085006E-04 6.136576514E-01 2.149478384E-05 2.226983202E-01 9.651960444E-05 2.294425905E-01 
0L50 33480 310.01 37.399 1.184082382E+00 3.001464608E+00 4.687059790E-09 5.602985182E+03 1.289612504E-04 3.029988823E-01 1.156191220E-04 6.147592804E-01 2.153653281E-05 2.231391434E-01 9.651269832E-05 2.378341589E-01 
0L51 33572 310.02 37.398 1.192410548E+00 2.990724527E+00 5.158732279E-09 5.750322235E+03 1.287238991E-04 3.030176311E-01 1.158305004E-04 6.140266980E-01 2.155152895E-05 2.229192949E-01 9.667487515E-05 2.123699246E-01 
0L52 33664 310.01 37.399 1.191233375E+00 2.985308817E+00 5.081873564E-09 6.426675115E+03 1.272847226E-04 3.032992249E-01 1.158753461E-04 6.134804074E-01 2.156070920E-05 2.228074905E-01 9.676216949E-05 3.466249866E-01 
0L53 33754 310 37.401 1.190551069E+00 2.989808499E+00 5.034769423E-09 5.671484469E+03 1.293127998E-04 3.031574318E-01 1.162366163E-04 6.141315368E-01 2.164076346E-05 2.231118670E-01 9.699177914E-05 2.103910082E-01 
0L54 33840 310 37.401 1.184380296E+00 3.010586052E+00 4.724545460E-09 6.906261282E+03 1.273177326E-04 3.032304420E-01 1.167944762E-04 6.140625092E-01 2.174741716E-05 2.231874762E-01 9.743393060E-05 4.259181030E-01 
0L55 33930 310.02 37.398 1.190070018E+00 2.991429018E+00 5.015288997E-09 5.665621881E+03 1.301970004E-04 3.031914001E-01 1.170662452E-04 6.143307950E-01 2.180473704E-05 2.229831770E-01 9.778486487E-05 1.971352737E-01 
0L56 34022 310.03 37.397 1.194867770E+00 2.981555633E+00 5.290824686E-09 5.796500874E+03 1.298161588E-04 3.033153984E-01 1.169400848E-04 6.154116592E-01 2.182848441E-05 2.232883913E-01 9.775828738E-05 1.809640561E-01 
0L57 34110 309.99 37.402 1.190930598E+00 2.988227467E+00 5.044664372E-09 5.670134028E+03 1.302161972E-04 3.032961941E-01 1.170770736E-04 6.149136495E-01 2.183498775E-05 2.233815912E-01 9.774692092E-05 1.866425125E-01 
0L58 34200 310.02 37.398 1.190749067E+00 2.990922335E+00 5.043172719E-09 6.196312314E+03 1.293390997E-04 3.039922737E-01 1.173404008E-04 6.138876906E-01 2.189772706E-05 2.234257223E-01 9.800218221E-05 2.553105540E-01 
0L59 34296 310.03 37.397 1.183137948E+00 3.008634682E+00 4.619084803E-09 5.536160358E+03 1.312478576E-04 3.035546257E-01 1.178943226E-04 6.146672412E-01 2.199732212E-05 2.236809420E-01 9.834254451E-05 1.883784697E-01 
0L60 34380 310.03 37.397 1.181552089E+00 3.012100110E+00 4.530140203E-09 5.509800862E+03 1.316150018E-04 3.036027771E-01 1.181569246E-04 6.149141231E-01 2.205867318E-05 2.240031298E-01 9.847228288E-05 1.878301573E-01 
0L61 34472 310.01 37.399 1.189494268E+00 2.991950853E+00 4.929877937E-09 5.922207934E+03 1.307250986E-04 3.045195957E-01 1.181981463E-04 6.141454502E-01 2.210533744E-05 2.239380133E-01 9.870370469E-05 1.869237329E-01 
0L62 34562 310.01 37.399 1.186523310E+00 2.989372731E+00 4.748148752E-09 5.587056092E+03 1.316015326E-04 3.041595547E-01 1.182979000E-04 6.142797719E-01 2.210266865E-05 2.237281591E-01 9.878724708E-05 1.626786667E-01 
0L63 34652 310.03 37.397 1.185248844E+00 3.008018178E+00 4.714179713E-09 5.589461902E+03 1.316952321E-04 3.040494823E-01 1.184370797E-04 6.144825284E-01 2.212796613E-05 2.243132818E-01 9.864561444E-05 1.588021689E-01 
0L64 34748 310.01 37.399 1.199308318E+00 2.975116455E+00 5.517310915E-09 7.203470566E+03 1.289695614E-04 3.047399418E-01 1.187966349E-04 6.131605564E-01 2.219768728E-05 2.239031404E-01 9.912903518E-05 2.632168637E-01 
0L65 34832 310.02 37.398 1.201174266E+00 2.969889088E+00 5.653093249E-09 5.951270166E+03 1.316665152E-04 3.042788921E-01 1.192366163E-04 6.146370676E-01 2.229976147E-05 2.238277237E-01 9.962570092E-05 1.298150766E-01 
0L66 34920 310.03 37.397 1.185063928E+00 2.997748049E+00 4.700496637E-09 5.565311166E+03 1.328741951E-04 3.042121975E-01 1.195366163E-04 6.147425142E-01 2.235480215E-05 2.241432383E-01 9.973345952E-05 1.572470979E-01 
0L67 35010 310.01 37.399 1.185820948E+00 2.999032313E+00 4.727799287E-09 6.518777478E+03 1.309088003E-04 3.049846928E-01 1.195400474E-04 6.152028692E-01 2.242899524E-05 2.242994461E-01 9.997280864E-05 2.474203608E-01 
0L68 35106 310.03 37.397 1.181859800E+00 3.004360129E+00 4.509971333E-09 5.490749839E+03 1.331642830E-04 3.043296608E-01 1.195791800E-04 6.154282337E-01 2.239635120E-05 2.238947433E-01 1.000287900E-04 1.605482872E-01 
0L69 35196 310.03 37.397 1.194286372E+00 2.982851836E+00 5.206920120E-09 5.739067410E+03 1.327509591E-04 3.040554695E-01 1.198747810E-04 6.152682523E-01 2.242565585E-05 2.245009161E-01 9.988625060E-05 1.803824837E-01 
0L70 35286 310 37.401 1.196614195E+00 2.969050585E+00 5.318569606E-09 7.127334114E+03 1.304843406E-04 3.044961998E-01 1.202364296E-04 6.153481056E-01 2.252883926E-05 2.245884937E-01 1.003096577E-04 2.571159200E-01 
0L71 35376 310.03 37.397 1.188193778E+00 2.979946446E+00 4.817157201E-09 5.577787314E+03 1.337435315E-04 3.046016155E-01 1.203981827E-04 6.150690447E-01 2.255672289E-05 2.243472214E-01 1.005412252E-04 1.486572039E-01 
0L72 35464 310.02 37.398 1.190988332E+00 2.979426258E+00 4.975047267E-09 5.650867879E+03 1.338626743E-04 3.048044350E-01 1.206981827E-04 6.162508872E-01 2.267146426E-05 2.248092272E-01 1.008459394E-04 1.367344565E-01 
0L73 35552 310.01 37.399 1.187153633E+00 3.000410155E+00 4.786121561E-09 5.599174176E+03 1.339894793E-04 3.048228371E-01 1.207369618E-04 6.150982014E-01 2.263769484E-05 2.244682035E-01 1.008479934E-04 1.380243550E-01 
0L74 35640 310.01 37.399 1.182568980E+00 2.997040066E+00 4.510431062E-09 5.457040473E+03 1.345711593E-04 3.047624168E-01 1.208402904E-04 6.155330301E-01 2.266859127E-05 2.248471754E-01 1.008177662E-04 1.500691013E-01 
0L75 35732 310.03 37.397 1.186928714E+00 2.989133239E+00 4.744564683E-09 5.530396713E+03 1.347636504E-04 3.048734428E-01 1.212770843E-04 6.155174887E-01 2.275824348E-05 2.248245625E-01 1.012256396E-04 1.412944476E-01 
0L76 35820 310.01 37.399 1.190933010E+00 2.979807659E+00 4.960606236E-09 6.989068079E+03 1.320993099E-04 3.047125313E-01 1.217534887E-04 6.157702210E-01 2.284496050E-05 2.251554758E-01 1.014699838E-04 2.499623541E-01 
0L77 35916 310.04 37.396 1.188837144E+00 2.979938353E+00 4.839184479E-09 5.589024401E+03 1.352153059E-04 3.051792244E-01 1.219953655E-04 6.154858820E-01 2.291481699E-05 2.251900400E-01 1.017595514E-04 1.315053874E-01 
0L78 36006 310 37.401 1.182299717E+00 3.006296042E+00 4.498432136E-09 5.490726666E+03 1.353641466E-04 3.048212318E-01 1.218375895E-04 6.163504522E-01 2.289044475E-05 2.248175766E-01 1.018195741E-04 1.509883880E-01 
0L79 36094 310.03 37.397 1.185610358E+00 2.984125961E+00 4.646380698E-09 5.530842195E+03 1.354615882E-04 3.053165943E-01 1.219781649E-04 6.160021478E-01 2.294112605E-05 2.251283182E-01 1.018987245E-04 1.395995198E-01 
0L80 36180 310 37.401 1.191687120E+00 2.972541438E+00 4.969688991E-09 5.629342139E+03 1.353157480E-04 3.053135433E-01 1.220599556E-04 6.157475285E-01 2.294679069E-05 2.251949884E-01 1.018927717E-04 1.277612268E-01 
0L81 36274 310.01 37.399 1.191366619E+00 2.976770216E+00 4.959058047E-09 5.649651822E+03 1.356654139E-04 3.055344002E-01 1.225747369E-04 6.152427911E-01 2.304133392E-05 2.257674885E-01 1.020557461E-04 1.231471384E-01 
0L82 36360 310 37.401 1.188565408E+00 2.985974641E+00 4.800662454E-09 5.588257596E+03 1.362350247E-04 3.056886711E-01 1.228402904E-04 6.158487742E-01 2.312566658E-05 2.253205923E-01 1.026291314E-04 1.258625375E-01 
0L83 36456 310.01 37.399 1.190838024E+00 2.977487288E+00 4.921580088E-09 5.621429755E+03 1.363529716E-04 3.057811970E-01 1.230197144E-04 6.160237998E-01 2.317303845E-05 2.257369059E-01 1.026531534E-04 1.193791045E-01 
0L84 36544 310 37.401 1.179107092E+00 3.001971271E+00 4.299808068E-09 5.431812766E+03 1.367175656E-04 3.058018440E-01 1.230369618E-04 6.161530917E-01 2.318271683E-05 2.253409470E-01 1.028779863E-04 1.362681391E-01 
0L85 36632 310.02 37.398 1.201788215E+00 2.953161795E+00 5.566754780E-09 7.210035978E+03 1.332598536E-04 3.058129398E-01 1.230197027E-04 6.158904361E-01 2.317042453E-05 2.247098335E-01 1.031143759E-04 1.946885501E-01 
0L86 36730 310 37.401 1.180624908E+00 3.001583545E+00 4.371683200E-09 5.431658865E+03 1.370999724E-04 3.058904808E-01 1.235345673E-04 6.154560838E-01 2.325688415E-05 2.255211882E-01 1.031223260E-04 1.324168641E-01 
0L87 36814 309.99 37.402 1.187790067E+00 2.980676490E+00 4.731568763E-09 5.555064724E+03 1.373003168E-04 3.060626011E-01 1.238770843E-04 6.153229146E-01 2.332944075E-05 2.257379383E-01 1.033442026E-04 1.217254070E-01 
0L88 36902 310 37.401 1.184008352E+00 2.989885277E+00 4.523578616E-09 5.489518561E+03 1.376858227E-04 3.061211205E-01 1.240412134E-04 6.166056135E-01 2.341352344E-05 2.259496964E-01 1.036232758E-04 1.262335521E-01 
0L89 36988 310 37.401 1.372713642E+00 2.600905800E+00 2.956143410E-08 1.149986003E+05 1.239616116E-04 3.062525402E-01 1.239616116E-04 6.168629153E-01 2.341831133E-05 2.259378551E-01 1.036466247E-04 1.033927108E-01 
0L90 37082 310.01 37.399 1.193942363E+00 2.966967580E+00 5.072154961E-09 7.038964366E+03 1.345348720E-04 3.062563038E-01 1.241371234E-04 6.165718021E-01 2.344068901E-05 2.261880922E-01 1.036337227E-04 1.957578058E-01 
0L91 37176 310.01 37.399 1.181496470E+00 2.999152520E+00 4.398476190E-09 5.440582980E+03 1.378950165E-04 3.062605343E-01 1.243220756E-04 6.149122769E-01 2.341275131E-05 2.247543640E-01 1.041782269E-04 1.265845463E-01 
0L92 37264 309.99 37.402 1.182764128E+00 2.994554738E+00 4.452402731E-09 5.459754790E+03 1.383447651E-04 3.064075798E-01 1.247944941E-04 6.159955534E-01 2.355442498E-05 2.261817917E-01 1.041368421E-04 1.256710756E-01 
0L93 37352 309.99 37.402 1.182143922E+00 2.993463749E+00 4.400820032E-09 5.456914842E+03 1.387518223E-04 3.066860649E-01 1.250791800E-04 6.166543560E-01 2.365488669E-05 2.266864262E-01 1.043465324E-04 1.229908115E-01 
0L94 37444 310.02 37.398 1.189823828E+00 2.961782687E+00 4.758222610E-09 5.604581351E+03 1.385754619E-04 3.068576645E-01 1.250712450E-04 6.180187694E-01 2.371898569E-05 2.264766417E-01 1.047251672E-04 1.176264413E-01 
0L95 37536 310.02 37.398 1.192950693E+00 2.958013045E+00 4.940894258E-09 5.681713940E+03 1.384866213E-04 3.069607162E-01 1.252826189E-04 6.172920413E-01 2.373910277E-05 2.265902098E-01 1.047636652E-04 1.116788472E-01 
0L96 37624 310.01 37.399 1.189051889E+00 2.970564875E+00 4.718754342E-09 5.588247983E+03 1.386160375E-04 3.069374069E-01 1.252193014E-04 6.170476526E-01 2.371591039E-05 2.263636440E-01 1.047645593E-04 1.158420116E-01 
0L97 37710 310.01 37.399 1.206188995E+00 2.932779015E+00 5.731569181E-09 5.951228462E+03 1.379668057E-04 3.069938400E-01 1.254772807E-04 6.163221626E-01 2.374119333E-05 2.266960627E-01 1.047235323E-04 9.679297501E-02 
0L98 37804 310.01 37.399 1.184388753E+00 2.972969798E+00 4.460722210E-09 5.483658508E+03 1.394819339E-04 3.071484177E-01 1.259638183E-04 6.165599545E-01 2.385445030E-05 2.266793978E-01 1.052277334E-04 1.241365980E-01 
0L99 37890 310.02 37.398 1.184676912E+00 2.980446403E+00 4.499599811E-09 5.505331524E+03 1.397259115E-04 3.072097580E-01 1.262369618E-04 6.168257535E-01 2.392125925E-05 2.267513037E-01 1.054902677E-04 1.193902178E-01 
L100 37984 310.02 37.398 1.185191413E+00 2.977560645E+00 4.520079825E-09 5.525315895E+03 1.397744810E-04 3.073075253E-01 1.262641659E-04 6.172009338E-01 2.394858640E-05 2.267190323E-01 1.056286955E-04 1.163725119E-01 
