B T nFsrh nFBsrh dnsrh nF nFB dn
1.624993176E+01 305 1.198940871E+00 1.000047885E+0 1.988929860E-01 1.198940871E+00 1.000047885E+0 1.988929860E-01
1.624993176E+01 310 1.196913265E+00 1.000046534E+0 1.968667310E-01 1.196913265E+00 1.000046534E+0 1.968667310E-01
1.624993176E+01 315 1.204318521E+00 1.000045273E+0 2.042732480E-01 1.204318521E+00 1.000045273E+0 2.042732480E-01
1.624993176E+01 320 1.206206149E+00 1.000044096E+0 2.061620530E-01 1.206206149E+00 1.000044096E+0 2.061620530E-01
1.624993176E+01 325 1.208664426E+00 1.000042994E+0 2.086214320E-01 1.208664426E+00 1.000042994E+0 2.086214320E-01
1.624993176E+01 330 1.214109956E+00 1.000041961E+0 2.140679950E-01 1.214109956E+00 1.000041961E+0 2.140679950E-01
1.624993176E+01 335 1.218851855E+00 1.000040993E+0 2.188108620E-01 1.218851855E+00 1.000040993E+0 2.188108620E-01
1.624993176E+01 340 1.221993695E+00 1.000040083E+0 2.219536120E-01 1.221993695E+00 1.000040083E+0 2.219536120E-01
1.649996187E+01 290 1.189346356E+00 1.000059696E+0 1.892866600E-01 1.189346356E+00 1.000059696E+0 1.892866600E-01
1.649996187E+01 295 1.197915148E+00 1.000057786E+0 1.978573620E-01 1.197915148E+00 1.000057786E+0 1.978573620E-01
1.649996187E+01 300 1.195582250E+00 1.000056014E+0 1.955262360E-01 1.195582250E+00 1.000056014E+0 1.955262360E-01
1.649996187E+01 305 1.204058439E+00 1.000054366E+0 2.040040730E-01 1.204058439E+00 1.000054366E+0 2.040040730E-01
1.649996187E+01 310 1.212148077E+00 1.000052832E+0 2.120952450E-01 1.212148077E+00 1.000052832E+0 2.120952450E-01
1.649996187E+01 315 1.210384149E+00 1.000051400E+0 2.103327490E-01 1.210384149E+00 1.000051400E+0 2.103327490E-01
1.649996187E+01 320 1.213733439E+00 1.000050063E+0 2.136833760E-01 1.213733439E+00 1.000050063E+0 2.136833760E-01
1.649996187E+01 325 1.221293208E+00 1.000048812E+0 2.212443960E-01 1.221293208E+00 1.000048812E+0 2.212443960E-01
1.649996187E+01 330 1.224245148E+00 1.000047640E+0 2.241975080E-01 1.224245148E+00 1.000047640E+0 2.241975080E-01
1.649996187E+01 335 1.229473612E+00 1.000046540E+0 2.294270720E-01 1.229473612E+00 1.000046540E+0 2.294270720E-01
1.649996187E+01 340 1.234838666E+00 1.000045507E+0 2.347931590E-01 1.234838666E+00 1.000045507E+0 2.347931590E-01
1.674996808E+01 290 1.204763470E+00 1.000068735E+0 2.046947350E-01 1.204763470E+00 1.000068735E+0 2.046947350E-01
1.674996808E+01 295 1.202754116E+00 1.000066536E+0 2.026875800E-01 1.202754116E+00 1.000066536E+0 2.026875800E-01
1.674996808E+01 300 1.211663788E+00 1.000064495E+0 2.115992930E-01 1.211663788E+00 1.000064495E+0 2.115992930E-01
1.674996808E+01 305 1.209968146E+00 1.000062598E+0 2.099055480E-01 1.209968146E+00 1.000062598E+0 2.099055480E-01
1.674996808E+01 310 1.218801666E+00 1.000060831E+0 2.187408350E-01 1.218801666E+00 1.000060831E+0 2.187408350E-01
1.674996808E+01 315 1.221197682E+00 1.000059183E+0 2.211384990E-01 1.221197682E+00 1.000059183E+0 2.211384990E-01
1.674996808E+01 320 1.222724252E+00 1.000057644E+0 2.226666080E-01 1.222724252E+00 1.000057644E+0 2.226666080E-01
1.674996808E+01 325 1.228689715E+00 1.000056203E+0 2.286335120E-01 1.228689715E+00 1.000056203E+0 2.286335120E-01
1.674996808E+01 330 1.232268816E+00 1.000054854E+0 2.322139620E-01 1.232268816E+00 1.000054854E+0 2.322139620E-01
1.674996808E+01 335 1.239801757E+00 1.000053587E+0 2.397481700E-01 1.239801757E+00 1.000053587E+0 2.397481700E-01
1.674996808E+01 340 1.246405036E+00 1.000052398E+0 2.463526380E-01 1.246405036E+00 1.000052398E+0 2.463526380E-01
1.700000000E+01 290 1.224842740E+00 1.000080215E+0 2.247625250E-01 1.224842740E+00 1.000080215E+0 2.247625250E-01
1.700000000E+01 295 1.210496765E+00 1.000077648E+0 2.104191170E-01 1.210496765E+00 1.000077648E+0 2.104191170E-01
1.700000000E+01 300 1.219840795E+00 1.000075267E+0 2.197655280E-01 1.219840795E+00 1.000075267E+0 2.197655280E-01
1.700000000E+01 305 1.218365355E+00 1.000073053E+0 2.182923020E-01 1.218365355E+00 1.000073053E+0 2.182923020E-01
1.700000000E+01 310 1.227704678E+00 1.000070991E+0 2.276336870E-01 1.227704678E+00 1.000070991E+0 2.276336870E-01
1.700000000E+01 315 1.236937982E+00 1.000069068E+0 2.368689140E-01 1.236937982E+00 1.000069068E+0 2.368689140E-01
1.700000000E+01 320 1.235820644E+00 1.000067271E+0 2.357533730E-01 1.235820644E+00 1.000067271E+0 2.357533730E-01
1.700000000E+01 325 1.239285389E+00 1.000065590E+0 2.392197990E-01 1.239285389E+00 1.000065590E+0 2.392197990E-01
1.700000000E+01 330 1.247208508E+00 1.000064015E+0 2.471444930E-01 1.247208508E+00 1.000064015E+0 2.471444930E-01
1.700000000E+01 335 1.251837363E+00 1.000062537E+0 2.517748260E-01 1.251837363E+00 1.000062537E+0 2.517748260E-01
1.700000000E+01 340 1.259629034E+00 1.000061149E+0 2.595678850E-01 1.259629034E+00 1.000061149E+0 2.595678850E-01
