B T nFsrh nFBsrh dnsrh nF nFB dn
1.624993176E+01 315 1.205258075E+00 1.000024110E+0 2.052339650E-01 1.205258075E+00 1.000024110E+0 2.052339650E-01
1.624993176E+01 320 1.207301059E+00 1.000023468E+0 2.072775910E-01 1.207301059E+00 1.000023468E+0 2.072775910E-01
1.624993176E+01 325 1.213904688E+00 1.000022868E+0 2.138818200E-01 1.213904688E+00 1.000022868E+0 2.138818200E-01
1.624993176E+01 330 1.215968606E+00 1.000022306E+0 2.159463000E-01 1.215968606E+00 1.000022306E+0 2.159463000E-01
1.624993176E+01 335 1.221312683E+00 1.000021779E+0 2.212909040E-01 1.221312683E+00 1.000021779E+0 2.212909040E-01
1.624993176E+01 340 1.225350552E+00 1.000021283E+0 2.253292690E-01 1.225350552E+00 1.000021283E+0 2.253292690E-01
1.649996187E+01 290 1.191317635E+00 1.000031900E+0 1.912857350E-01 1.191317635E+00 1.000031900E+0 1.912857350E-01
1.649996187E+01 295 1.197880596E+00 1.000030857E+0 1.978497390E-01 1.197880596E+00 1.000030857E+0 1.978497390E-01
1.649996187E+01 300 1.199950157E+00 1.000029889E+0 1.999202680E-01 1.199950157E+00 1.000029889E+0 1.999202680E-01
1.649996187E+01 305 1.204652456E+00 1.000028990E+0 2.046234660E-01 1.204652456E+00 1.000028990E+0 2.046234660E-01
1.649996187E+01 310 1.212874018E+00 1.000028153E+0 2.128458650E-01 1.212874018E+00 1.000028153E+0 2.128458650E-01
1.649996187E+01 315 1.212533228E+00 1.000027373E+0 2.125058550E-01 1.212533228E+00 1.000027373E+0 2.125058550E-01
1.649996187E+01 320 1.217777494E+00 1.000026644E+0 2.177508500E-01 1.217777494E+00 1.000026644E+0 2.177508500E-01
1.649996187E+01 325 1.221628200E+00 1.000025963E+0 2.216022370E-01 1.221628200E+00 1.000025963E+0 2.216022370E-01
1.649996187E+01 330 1.225548596E+00 1.000025325E+0 2.255232710E-01 1.225548596E+00 1.000025325E+0 2.255232710E-01
1.649996187E+01 335 1.231516144E+00 1.000024726E+0 2.314914180E-01 1.231516144E+00 1.000024726E+0 2.314914180E-01
1.649996187E+01 340 1.237560554E+00 1.000024164E+0 2.375363900E-01 1.237560554E+00 1.000024164E+0 2.375363900E-01
1.674996808E+01 290 1.214273847E+00 1.000036730E+0 2.142371170E-01 1.214273847E+00 1.000036730E+0 2.142371170E-01
1.674996808E+01 295 1.203072900E+00 1.000035529E+0 2.030373710E-01 1.203072900E+00 1.000035529E+0 2.030373710E-01
1.674996808E+01 300 1.212079128E+00 1.000034415E+0 2.120447130E-01 1.212079128E+00 1.000034415E+0 2.120447130E-01
1.674996808E+01 305 1.210461244E+00 1.000033380E+0 2.104278640E-01 1.210461244E+00 1.000033380E+0 2.104278640E-01
1.674996808E+01 310 1.219428007E+00 1.000032416E+0 2.193955910E-01 1.219428007E+00 1.000032416E+0 2.193955910E-01
1.674996808E+01 315 1.228247550E+00 1.000031518E+0 2.282160320E-01 1.228247550E+00 1.000031518E+0 2.282160320E-01
1.674996808E+01 320 1.226788890E+00 1.000030679E+0 2.267582110E-01 1.226788890E+00 1.000030679E+0 2.267582110E-01
1.674996808E+01 325 1.229778994E+00 1.000029894E+0 2.297491000E-01 1.229778994E+00 1.000029894E+0 2.297491000E-01
1.674996808E+01 330 1.238052867E+00 1.000029159E+0 2.380237080E-01 1.238052867E+00 1.000029159E+0 2.380237080E-01
1.674996808E+01 335 1.241389887E+00 1.000028470E+0 2.413614170E-01 1.241389887E+00 1.000028470E+0 2.413614170E-01
1.674996808E+01 340 1.248670063E+00 1.000027823E+0 2.486422400E-01 1.248670063E+00 1.000027823E+0 2.486422400E-01
1.700000000E+01 290 1.225056135E+00 1.000042865E+0 2.250132700E-01 1.225056135E+00 1.000042865E+0 2.250132700E-01
1.700000000E+01 295 1.221897774E+00 1.000041463E+0 2.218563110E-01 1.221897774E+00 1.000041463E+0 2.218563110E-01
1.700000000E+01 300 1.220149982E+00 1.000040163E+0 2.201098190E-01 1.220149982E+00 1.000040163E+0 2.201098190E-01
1.700000000E+01 305 1.229564660E+00 1.000038955E+0 2.295257050E-01 1.229564660E+00 1.000038955E+0 2.295257050E-01
1.700000000E+01 310 1.228213680E+00 1.000037830E+0 2.281758500E-01 1.228213680E+00 1.000037830E+0 2.281758500E-01
1.700000000E+01 315 1.237581464E+00 1.000036782E+0 2.375446820E-01 1.237581464E+00 1.000036782E+0 2.375446820E-01
1.700000000E+01 320 1.241534267E+00 1.000035803E+0 2.414984640E-01 1.241534267E+00 1.000035803E+0 2.414984640E-01
1.700000000E+01 325 1.240100925E+00 1.000034887E+0 2.400660380E-01 1.240100925E+00 1.000034887E+0 2.400660380E-01
1.700000000E+01 330 1.249263245E+00 1.000034029E+0 2.492292160E-01 1.249263245E+00 1.000034029E+0 2.492292160E-01
1.700000000E+01 335 1.253428693E+00 1.000033225E+0 2.533954680E-01 1.253428693E+00 1.000033225E+0 2.533954680E-01
1.700000000E+01 340 1.261474630E+00 1.000032469E+0 2.614421610E-01 1.261474630E+00 1.000032469E+0 2.614421610E-01
