B T nFsrh nFBsrh dnsrh nF nFB dn
1.600000000E+01 320 1.186529101E+00 1.217077011E+0 -3.054791000E-02 1.186529101E+00 1.217077011E+0 -3.054791000E-02
1.600000000E+01 325 1.188879694E+00 1.213964470E+0 -2.508477600E-02 1.188879694E+00 1.213964470E+0 -2.508477600E-02
1.600000000E+01 330 1.179407327E+00 1.211036169E+0 -3.162884200E-02 1.179407327E+00 1.211036169E+0 -3.162884200E-02
1.600000000E+01 335 1.164171149E+00 1.208278970E+0 -4.410782100E-02 1.164171149E+00 1.208278970E+0 -4.410782100E-02
1.600000000E+01 340 1.151821370E+00 1.205680914E+0 -5.385954400E-02 1.151821370E+00 1.205680914E+0 -5.385954400E-02
1.624993176E+01 290 1.173894512E+00 1.268852349E+0 -9.495783700E-02 1.173894512E+00 1.268852349E+0 -9.495783700E-02
1.624993176E+01 295 1.181572616E+00 1.263741243E+0 -8.216862700E-02 1.181572616E+00 1.263741243E+0 -8.216862700E-02
1.624993176E+01 300 1.186480171E+00 1.258961611E+0 -7.248144000E-02 1.186480171E+00 1.258961611E+0 -7.248144000E-02
1.624993176E+01 305 1.186566795E+00 1.254486709E+0 -6.791991400E-02 1.186566795E+00 1.254486709E+0 -6.791991400E-02
1.624993176E+01 310 1.189055495E+00 1.250292476E+0 -6.123698100E-02 1.189055495E+00 1.250292476E+0 -6.123698100E-02
1.624993176E+01 315 1.192214681E+00 1.246357217E+0 -5.414253600E-02 1.192214681E+00 1.246357217E+0 -5.414253600E-02
1.624993176E+01 320 1.195821210E+00 1.242661330E+0 -4.684012000E-02 1.195821210E+00 1.242661330E+0 -4.684012000E-02
1.624993176E+01 325 1.200305798E+00 1.239187066E+0 -3.888126800E-02 1.200305798E+00 1.239187066E+0 -3.888126800E-02
1.624993176E+01 330 1.203448852E+00 1.235918322E+0 -3.246947000E-02 1.203448852E+00 1.235918322E+0 -3.246947000E-02
1.624993176E+01 335 1.204815328E+00 1.232840459E+0 -2.802513100E-02 1.204815328E+00 1.232840459E+0 -2.802513100E-02
1.624993176E+01 340 1.192129193E+00 1.229940149E+0 -3.781095600E-02 1.192129193E+00 1.229940149E+0 -3.781095600E-02
1.649996187E+01 290 1.181817744E+00 1.304878379E+0 -1.230606350E-01 1.181817744E+00 1.304878379E+0 -1.230606350E-01
1.649996187E+01 295 1.186265437E+00 1.299094937E+0 -1.128295000E-01 1.186265437E+00 1.299094937E+0 -1.128295000E-01
1.649996187E+01 300 1.194004159E+00 1.293686110E+0 -9.968195100E-02 1.194004159E+00 1.293686110E+0 -9.968195100E-02
1.649996187E+01 305 1.192075925E+00 1.288621728E+0 -9.654580300E-02 1.192075925E+00 1.288621728E+0 -9.654580300E-02
1.649996187E+01 310 1.198218533E+00 1.283874640E+0 -8.565610700E-02 1.198218533E+00 1.283874640E+0 -8.565610700E-02
1.649996187E+01 315 1.201277097E+00 1.279420363E+0 -7.814326600E-02 1.201277097E+00 1.279420363E+0 -7.814326600E-02
1.649996187E+01 320 1.204074418E+00 1.275236767E+0 -7.116234900E-02 1.204074418E+00 1.275236767E+0 -7.116234900E-02
1.649996187E+01 325 1.209933534E+00 1.271303814E+0 -6.137028000E-02 1.209933534E+00 1.271303814E+0 -6.137028000E-02
1.649996187E+01 330 1.214860841E+00 1.267603317E+0 -5.274247600E-02 1.214860841E+00 1.267603317E+0 -5.274247600E-02
1.649996187E+01 335 1.218557031E+00 1.264118745E+0 -4.556171400E-02 1.218557031E+00 1.264118745E+0 -4.556171400E-02
1.649996187E+01 340 1.220707890E+00 1.260835039E+0 -4.012714900E-02 1.220707890E+00 1.260835039E+0 -4.012714900E-02
1.674996808E+01 290 1.193107045E+00 1.350508533E+0 -1.574014880E-01 1.193107045E+00 1.350508533E+0 -1.574014880E-01
1.674996808E+01 295 1.191269329E+00 1.343878085E+0 -1.526087560E-01 1.191269329E+00 1.343878085E+0 -1.526087560E-01
1.674996808E+01 300 1.199771843E+00 1.337676432E+0 -1.379045890E-01 1.199771843E+00 1.337676432E+0 -1.379045890E-01
1.674996808E+01 305 1.208099399E+00 1.331869121E+0 -1.237697220E-01 1.208099399E+00 1.331869121E+0 -1.237697220E-01
1.674996808E+01 310 1.206321498E+00 1.326425139E+0 -1.201036410E-01 1.206321498E+00 1.326425139E+0 -1.201036410E-01
1.674996808E+01 315 1.208766178E+00 1.321316509E+0 -1.125503310E-01 1.208766178E+00 1.321316509E+0 -1.125503310E-01
1.674996808E+01 320 1.211902797E+00 1.316517941E+0 -1.046151440E-01 1.211902797E+00 1.316517941E+0 -1.046151440E-01
1.674996808E+01 325 1.218818651E+00 1.312006523E+0 -9.318787200E-02 1.218818651E+00 1.312006523E+0 -9.318787200E-02
1.674996808E+01 330 1.225061692E+00 1.307761462E+0 -8.269977000E-02 1.225061692E+00 1.307761462E+0 -8.269977000E-02
1.674996808E+01 335 1.230391005E+00 1.303763849E+0 -7.337284400E-02 1.230391005E+00 1.303763849E+0 -7.337284400E-02
1.674996808E+01 340 1.234534190E+00 1.299996457E+0 -6.546226700E-02 1.234534190E+00 1.299996457E+0 -6.546226700E-02
1.700000000E+01 290 1.200510170E+00 1.408261248E+0 -2.077510780E-01 1.200510170E+00 1.408261248E+0 -2.077510780E-01
1.700000000E+01 295 1.209611822E+00 1.400565748E+0 -1.909539260E-01 1.209611822E+00 1.400565748E+0 -1.909539260E-01
1.700000000E+01 300 1.207913109E+00 1.393366916E+0 -1.854538070E-01 1.207913109E+00 1.393366916E+0 -1.854538070E-01
1.700000000E+01 305 1.216783220E+00 1.386624963E+0 -1.698417430E-01 1.216783220E+00 1.386624963E+0 -1.698417430E-01
1.700000000E+01 310 1.215336774E+00 1.380304060E+0 -1.649672860E-01 1.215336774E+00 1.380304060E+0 -1.649672860E-01
1.700000000E+01 315 1.218392723E+00 1.374371874E+0 -1.559791510E-01 1.218392723E+00 1.374371874E+0 -1.559791510E-01
1.700000000E+01 320 1.226679164E+00 1.368799167E+0 -1.421200030E-01 1.226679164E+00 1.368799167E+0 -1.421200030E-01
1.700000000E+01 325 1.229946191E+00 1.363559443E+0 -1.336132520E-01 1.229946191E+00 1.363559443E+0 -1.336132520E-01
1.700000000E+01 330 1.237208407E+00 1.358628648E+0 -1.214202410E-01 1.237208407E+00 1.358628648E+0 -1.214202410E-01
1.700000000E+01 335 1.243768499E+00 1.353984902E+0 -1.102164030E-01 1.243768499E+00 1.353984902E+0 -1.102164030E-01
1.700000000E+01 340 1.244179320E+00 1.349608266E+0 -1.054289460E-01 1.244179320E+00 1.349608266E+0 -1.054289460E-01
