B T nFsrh nFBsrh dnsrh nF nFB dn
1.624993176E+01 325 1.223068617E+00 1.000003411E+0 2.230652060E-01 1.223068617E+00 1.000003411E+0 2.230652060E-01
1.624993176E+01 330 1.224754595E+00 1.000003322E+0 2.247512730E-01 1.224754595E+00 1.000003322E+0 2.247512730E-01
1.624993176E+01 335 1.231779506E+00 1.000003238E+0 2.317762680E-01 1.231779506E+00 1.000003238E+0 2.317762680E-01
1.624993176E+01 340 1.232996970E+00 1.000003160E+0 2.329938100E-01 1.232996970E+00 1.000003160E+0 2.329938100E-01
1.649996187E+01 290 1.213187279E+00 1.000004822E+0 2.131824570E-01 1.213187279E+00 1.000004822E+0 2.131824570E-01
1.649996187E+01 295 1.217922456E+00 1.000004655E+0 2.179178010E-01 1.217922456E+00 1.000004655E+0 2.179178010E-01
1.649996187E+01 300 1.207608103E+00 1.000004500E+0 2.076036030E-01 1.207608103E+00 1.000004500E+0 2.076036030E-01
1.649996187E+01 305 1.216493501E+00 1.000004356E+0 2.164891450E-01 1.216493501E+00 1.000004356E+0 2.164891450E-01
1.649996187E+01 310 1.214550522E+00 1.000004222E+0 2.145463000E-01 1.214550522E+00 1.000004222E+0 2.145463000E-01
1.649996187E+01 315 1.223141919E+00 1.000004098E+0 2.231378210E-01 1.223141919E+00 1.000004098E+0 2.231378210E-01
1.649996187E+01 320 1.231642071E+00 1.000003982E+0 2.316380890E-01 1.231642071E+00 1.000003982E+0 2.316380890E-01
1.649996187E+01 325 1.230354541E+00 1.000003873E+0 2.303506680E-01 1.230354541E+00 1.000003873E+0 2.303506680E-01
1.649996187E+01 330 1.233138711E+00 1.000003772E+0 2.331349390E-01 1.233138711E+00 1.000003772E+0 2.331349390E-01
1.649996187E+01 335 1.241657042E+00 1.000003677E+0 2.416533650E-01 1.241657042E+00 1.000003677E+0 2.416533650E-01
1.649996187E+01 340 1.244600170E+00 1.000003587E+0 2.445965830E-01 1.244600170E+00 1.000003587E+0 2.445965830E-01
1.674996808E+01 290 1.229892128E+00 1.000005552E+0 2.298865760E-01 1.229892128E+00 1.000005552E+0 2.298865760E-01
1.674996808E+01 295 1.227325914E+00 1.000005360E+0 2.273205540E-01 1.227325914E+00 1.000005360E+0 2.273205540E-01
1.674996808E+01 300 1.225559376E+00 1.000005181E+0 2.255541950E-01 1.225559376E+00 1.000005181E+0 2.255541950E-01
1.674996808E+01 305 1.222225971E+00 1.000005016E+0 2.222209550E-01 1.222225971E+00 1.000005016E+0 2.222209550E-01
1.674996808E+01 310 1.231481461E+00 1.000004862E+0 2.314765990E-01 1.231481461E+00 1.000004862E+0 2.314765990E-01
1.674996808E+01 315 1.230022061E+00 1.000004718E+0 2.300173430E-01 1.230022061E+00 1.000004718E+0 2.300173430E-01
1.674996808E+01 320 1.239103593E+00 1.000004584E+0 2.390990090E-01 1.239103593E+00 1.000004584E+0 2.390990090E-01
1.674996808E+01 325 1.247897588E+00 1.000004460E+0 2.478931280E-01 1.247897588E+00 1.000004460E+0 2.478931280E-01
1.674996808E+01 330 1.246879650E+00 1.000004343E+0 2.468753070E-01 1.246879650E+00 1.000004343E+0 2.468753070E-01
1.674996808E+01 335 1.250511080E+00 1.000004233E+0 2.505068470E-01 1.250511080E+00 1.000004233E+0 2.505068470E-01
1.674996808E+01 340 1.259222635E+00 1.000004131E+0 2.592185040E-01 1.259222635E+00 1.000004131E+0 2.592185040E-01
1.700000000E+01 290 1.237533822E+00 1.000006480E+0 2.375273420E-01 1.237533822E+00 1.000006480E+0 2.375273420E-01
1.700000000E+01 295 1.235629262E+00 1.000006255E+0 2.356230070E-01 1.235629262E+00 1.000006255E+0 2.356230070E-01
1.700000000E+01 300 1.244880720E+00 1.000006047E+0 2.448746730E-01 1.244880720E+00 1.000006047E+0 2.448746730E-01
1.700000000E+01 305 1.234796277E+00 1.000005853E+0 2.347904240E-01 1.234796277E+00 1.000005853E+0 2.347904240E-01
1.700000000E+01 310 1.240243654E+00 1.000005674E+0 2.402379800E-01 1.240243654E+00 1.000005674E+0 2.402379800E-01
1.700000000E+01 315 1.247699400E+00 1.000005506E+0 2.476938940E-01 1.247699400E+00 1.000005506E+0 2.476938940E-01
1.700000000E+01 320 1.248776571E+00 1.000005350E+0 2.487712210E-01 1.248776571E+00 1.000005350E+0 2.487712210E-01
1.700000000E+01 325 1.258210669E+00 1.000005204E+0 2.582054650E-01 1.258210669E+00 1.000005204E+0 2.582054650E-01
1.700000000E+01 330 1.260203596E+00 1.000005068E+0 2.601985280E-01 1.260203596E+00 1.000005068E+0 2.601985280E-01
1.700000000E+01 335 1.261744312E+00 1.000004940E+0 2.617393720E-01 1.261744312E+00 1.000004940E+0 2.617393720E-01
1.700000000E+01 340 1.271114845E+00 1.000004820E+0 2.711100250E-01 1.271114845E+00 1.000004820E+0 2.711100250E-01
