B T nFsrh nFBsrh dnsrh nF nFB dn
1.524993176E+01 320 1.087397182E+00 1.004507036E+0 8.289014600E-02 1.087397182E+00 1.004507036E+0 8.289014600E-02
1.524993176E+01 325 1.032531004E+00 1.004418578E+0 2.811242600E-02 1.032531004E+00 1.004418578E+0 2.811242600E-02
1.524993176E+01 330 1.009644626E+00 1.004335469E+0 5.309157000E-03 1.009644626E+00 1.004335469E+0 5.309157000E-03
1.524993176E+01 335 1.006320264E+00 1.004257297E+0 2.062967000E-03 1.006320264E+00 1.004257297E+0 2.062967000E-03
1.524993176E+01 340 1.007098704E+00 1.004183690E+0 2.915014000E-03 1.007098704E+00 1.004183690E+0 2.915014000E-03
1.549996187E+01 290 1.159726747E+00 1.005519013E+0 1.542077340E-01 1.159726747E+00 1.005519013E+0 1.542077340E-01
1.549996187E+01 295 1.157531878E+00 1.005378187E+0 1.521536910E-01 1.157531878E+00 1.005378187E+0 1.521536910E-01
1.549996187E+01 300 1.161736505E+00 1.005246952E+0 1.564895530E-01 1.161736505E+00 1.005246952E+0 1.564895530E-01
1.549996187E+01 305 1.165366566E+00 1.005124466E+0 1.602421000E-01 1.165366566E+00 1.005124466E+0 1.602421000E-01
1.549996187E+01 310 1.166873934E+00 1.005009976E+0 1.618639580E-01 1.166873934E+00 1.005009976E+0 1.618639580E-01
1.549996187E+01 315 1.146326581E+00 1.004902813E+0 1.414237680E-01 1.146326581E+00 1.004902813E+0 1.414237680E-01
1.549996187E+01 320 1.129491632E+00 1.004802375E+0 1.246892570E-01 1.129491632E+00 1.004802375E+0 1.246892570E-01
1.549996187E+01 325 1.114268057E+00 1.004708121E+0 1.095599360E-01 1.114268057E+00 1.004708121E+0 1.095599360E-01
1.549996187E+01 330 1.090217742E+00 1.004619566E+0 8.559817600E-02 1.090217742E+00 1.004619566E+0 8.559817600E-02
1.549996187E+01 335 1.028066686E+00 1.004536272E+0 2.353041400E-02 1.028066686E+00 1.004536272E+0 2.353041400E-02
1.549996187E+01 340 1.006571396E+00 1.004457842E+0 2.113554000E-03 1.006571396E+00 1.004457842E+0 2.113554000E-03
1.574996808E+01 290 1.164886839E+00 1.005981599E+0 1.589052400E-01 1.164886839E+00 1.005981599E+0 1.589052400E-01
1.574996808E+01 295 1.170186648E+00 1.005828972E+0 1.643576760E-01 1.170186648E+00 1.005828972E+0 1.643576760E-01
1.574996808E+01 300 1.168325970E+00 1.005686739E+0 1.626392310E-01 1.168325970E+00 1.005686739E+0 1.626392310E-01
1.574996808E+01 305 1.173769851E+00 1.005553987E+0 1.682158640E-01 1.173769851E+00 1.005553987E+0 1.682158640E-01
1.574996808E+01 310 1.177141774E+00 1.005429903E+0 1.717118710E-01 1.177141774E+00 1.005429903E+0 1.717118710E-01
1.574996808E+01 315 1.176682439E+00 1.005313759E+0 1.713686800E-01 1.176682439E+00 1.005313759E+0 1.713686800E-01
1.574996808E+01 320 1.172360177E+00 1.005204903E+0 1.671552740E-01 1.172360177E+00 1.005204903E+0 1.671552740E-01
1.574996808E+01 325 1.157675046E+00 1.005102750E+0 1.525722960E-01 1.157675046E+00 1.005102750E+0 1.525722960E-01
1.574996808E+01 330 1.141215788E+00 1.005006774E+0 1.362090140E-01 1.141215788E+00 1.005006774E+0 1.362090140E-01
1.574996808E+01 335 1.120706273E+00 1.004916499E+0 1.157897740E-01 1.120706273E+00 1.004916499E+0 1.157897740E-01
1.574996808E+01 340 1.103586874E+00 1.004831496E+0 9.875537800E-02 1.103586874E+00 1.004831496E+0 9.875537800E-02
1.600000000E+01 290 1.169566057E+00 1.006588997E+0 1.629770600E-01 1.169566057E+00 1.006588997E+0 1.629770600E-01
1.600000000E+01 295 1.176727776E+00 1.006420875E+0 1.703069010E-01 1.176727776E+00 1.006420875E+0 1.703069010E-01
1.600000000E+01 300 1.174218061E+00 1.006264202E+0 1.679538590E-01 1.174218061E+00 1.006264202E+0 1.679538590E-01
1.600000000E+01 305 1.180680192E+00 1.006117973E+0 1.745622190E-01 1.180680192E+00 1.006117973E+0 1.745622190E-01
1.600000000E+01 310 1.182793887E+00 1.005981291E+0 1.768125960E-01 1.182793887E+00 1.005981291E+0 1.768125960E-01
1.600000000E+01 315 1.183645402E+00 1.005853355E+0 1.777920470E-01 1.183645402E+00 1.005853355E+0 1.777920470E-01
1.600000000E+01 320 1.187167866E+00 1.005733447E+0 1.814344190E-01 1.187167866E+00 1.005733447E+0 1.814344190E-01
1.600000000E+01 325 1.189780229E+00 1.005620924E+0 1.841593050E-01 1.189780229E+00 1.005620924E+0 1.841593050E-01
1.600000000E+01 330 1.180481614E+00 1.005515203E+0 1.749664110E-01 1.180481614E+00 1.005515203E+0 1.749664110E-01
1.600000000E+01 335 1.167859621E+00 1.005415762E+0 1.624438590E-01 1.167859621E+00 1.005415762E+0 1.624438590E-01
1.600000000E+01 340 1.152707610E+00 1.005322128E+0 1.473854820E-01 1.152707610E+00 1.005322128E+0 1.473854820E-01
1.624993176E+01 290 1.173976103E+00 1.007370773E+0 1.666053300E-01 1.173976103E+00 1.007370773E+0 1.666053300E-01
1.624993176E+01 295 1.181689424E+00 1.007182709E+0 1.745067150E-01 1.181689424E+00 1.007182709E+0 1.745067150E-01
1.624993176E+01 300 1.188716982E+00 1.007007452E+0 1.817095300E-01 1.188716982E+00 1.007007452E+0 1.817095300E-01
1.624993176E+01 305 1.186779445E+00 1.006843877E+0 1.799355680E-01 1.186779445E+00 1.006843877E+0 1.799355680E-01
1.624993176E+01 310 1.190251798E+00 1.006690982E+0 1.835608160E-01 1.190251798E+00 1.006690982E+0 1.835608160E-01
1.624993176E+01 315 1.193777797E+00 1.006547870E+0 1.872299270E-01 1.193777797E+00 1.006547870E+0 1.872299270E-01
1.624993176E+01 320 1.196320628E+00 1.006413739E+0 1.899068890E-01 1.196320628E+00 1.006413739E+0 1.899068890E-01
1.624993176E+01 325 1.200981679E+00 1.006287866E+0 1.946938130E-01 1.200981679E+00 1.006287866E+0 1.946938130E-01
1.624993176E+01 330 1.204362654E+00 1.006169605E+0 1.981930490E-01 1.204362654E+00 1.006169605E+0 1.981930490E-01
1.624993176E+01 335 1.206058648E+00 1.006058368E+0 2.000002800E-01 1.206058648E+00 1.006058368E+0 2.000002800E-01
1.624993176E+01 340 1.195691079E+00 1.005953626E+0 1.897374530E-01 1.195691079E+00 1.005953626E+0 1.897374530E-01
1.649996187E+01 290 1.184989113E+00 1.008368100E+0 1.766210130E-01 1.184989113E+00 1.008368100E+0 1.766210130E-01
1.649996187E+01 295 1.186360292E+00 1.008154598E+0 1.782056940E-01 1.186360292E+00 1.008154598E+0 1.782056940E-01
1.649996187E+01 300 1.194138714E+00 1.007955634E+0 1.861830800E-01 1.194138714E+00 1.007955634E+0 1.861830800E-01
1.649996187E+01 305 1.192249205E+00 1.007769933E+0 1.844792720E-01 1.192249205E+00 1.007769933E+0 1.844792720E-01
1.649996187E+01 310 1.199711168E+00 1.007596356E+0 1.921148120E-01 1.199711168E+00 1.007596356E+0 1.921148120E-01
1.649996187E+01 315 1.201587709E+00 1.007433885E+0 1.941538240E-01 1.201587709E+00 1.007433885E+0 1.941538240E-01
1.649996187E+01 320 1.204482246E+00 1.007281608E+0 1.972006380E-01 1.204482246E+00 1.007281608E+0 1.972006380E-01
1.649996187E+01 325 1.210480524E+00 1.007138709E+0 2.033418150E-01 1.210480524E+00 1.007138709E+0 2.033418150E-01
1.649996187E+01 330 1.215587596E+00 1.007004449E+0 2.085831470E-01 1.215587596E+00 1.007004449E+0 2.085831470E-01
1.649996187E+01 335 1.219514593E+00 1.006878164E+0 2.126364290E-01 1.219514593E+00 1.006878164E+0 2.126364290E-01
1.649996187E+01 340 1.221963159E+00 1.006759253E+0 2.152039060E-01 1.221963159E+00 1.006759253E+0 2.152039060E-01
1.674996808E+01 290 1.193166144E+00 1.009634851E+0 1.835312930E-01 1.193166144E+00 1.009634851E+0 1.835312930E-01
1.674996808E+01 295 1.191346239E+00 1.009389041E+0 1.819571980E-01 1.191346239E+00 1.009389041E+0 1.819571980E-01
1.674996808E+01 300 1.199881182E+00 1.009159970E+0 1.907212120E-01 1.199881182E+00 1.009159970E+0 1.907212120E-01
1.674996808E+01 305 1.208253387E+00 1.008946167E+0 1.993072200E-01 1.208253387E+00 1.008946167E+0 1.993072200E-01
1.674996808E+01 310 1.206518339E+00 1.008746322E+0 1.977720170E-01 1.206518339E+00 1.008746322E+0 1.977720170E-01
1.674996808E+01 315 1.209021220E+00 1.008559264E+0 2.004619560E-01 1.209021220E+00 1.008559264E+0 2.004619560E-01
1.674996808E+01 320 1.212831028E+00 1.008383943E+0 2.044470850E-01 1.212831028E+00 1.008383943E+0 2.044470850E-01
1.674996808E+01 325 1.219269967E+00 1.008219418E+0 2.110505490E-01 1.219269967E+00 1.008219418E+0 2.110505490E-01
1.674996808E+01 330 1.225661250E+00 1.008064839E+0 2.175964110E-01 1.225661250E+00 1.008064839E+0 2.175964110E-01
1.674996808E+01 335 1.231177600E+00 1.007919442E+0 2.232581580E-01 1.231177600E+00 1.007919442E+0 2.232581580E-01
1.674996808E+01 340 1.235553858E+00 1.007782534E+0 2.277713240E-01 1.235553858E+00 1.007782534E+0 2.277713240E-01
1.700000000E+01 290 1.200558916E+00 1.011243589E+0 1.893153270E-01 1.200558916E+00 1.011243589E+0 1.893153270E-01
1.700000000E+01 295 1.209681050E+00 1.010956755E+0 1.987242950E-01 1.209681050E+00 1.010956755E+0 1.987242950E-01
1.700000000E+01 300 1.208002789E+00 1.010689452E+0 1.973133370E-01 1.208002789E+00 1.010689452E+0 1.973133370E-01
1.700000000E+01 305 1.216909714E+00 1.010439964E+0 2.064697500E-01 1.216909714E+00 1.010439964E+0 2.064697500E-01
1.700000000E+01 310 1.215596531E+00 1.010206763E+0 2.053897680E-01 1.215596531E+00 1.010206763E+0 2.053897680E-01
1.700000000E+01 315 1.218603669E+00 1.009988483E+0 2.086151860E-01 1.218603669E+00 1.009988483E+0 2.086151860E-01
1.700000000E+01 320 1.227012309E+00 1.009783899E+0 2.172284100E-01 1.227012309E+00 1.009783899E+0 2.172284100E-01
1.700000000E+01 325 1.230322802E+00 1.009591911E+0 2.207308910E-01 1.230322802E+00 1.009591911E+0 2.207308910E-01
1.700000000E+01 330 1.237710914E+00 1.009411530E+0 2.282993840E-01 1.237710914E+00 1.009411530E+0 2.282993840E-01
1.700000000E+01 335 1.244430313E+00 1.009241863E+0 2.351884500E-01 1.244430313E+00 1.009241863E+0 2.351884500E-01
1.700000000E+01 340 1.245467885E+00 1.009082102E+0 2.363857830E-01 1.245467885E+00 1.009082102E+0 2.363857830E-01
