Method versus Method Nemenyi Holm Shaffer
TLBO versus NDE 2.134130129E-04 1.266406890E-04 1.196050952E-04
DE versus PSO 2.696732929E-04 1.570624673E-04 1.511355817E-04
IJAYA versus PSO 1.619579204E-03 9.254738306E-04 9.076762569E-04
DE versus CWOA 3.223208283E-03 1.806413434E-03 1.806413434E-03
DE versus WW 1.080873330E-02 5.820087160E-03 5.701309871E-03
IJAYA versus CWOA 1.589937625E-02 8.386484176E-03 8.386484176E-03
DE versus MABC 2.544431870E-02 1.314157120E-02 1.314157120E-02
TLBO versus DE 4.595070124E-02 2.322782700E-02 2.322782700E-02
IJAYA versus WW 4.804282882E-02 2.375744282E-02 2.375744282E-02
NDE versus PSO 5.486396188E-02 2.652762992E-02 2.592472924E-02
IJAYA versus MABC 1.046418400E-01 4.944614419E-02 4.944614419E-02
DE versus NNA 1.343406458E-01 6.200337500E-02 6.200337500E-02
NDE versus CWOA 3.478439356E-01 1.567208941E-01 1.528984332E-01
DE versus GOTLBO 4.200365731E-01 1.846314607E-01 1.846314607E-01
IJAYA versus NNA 4.696135919E-01 2.012629680E-01 2.012629680E-01
NDE versus WW 8.345968001E-01 3.485129495E-01 3.485129495E-01
IJAYA versus GOTLBO 1.000000000E+00 5.282471113E-01 5.282471113E-01
DE versus ISCA 1.000000000E+00 5.674608678E-01 5.674608678E-01
NDE versus MABC 1.000000000E+00 5.889593319E-01 5.889593319E-01
ADELI versus TLBO 1.000000000E+00 7.162597140E-01 7.162597140E-01
ISCA versus PSO 1.000000000E+00 7.881885039E-01 7.643040038E-01
DE versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
DE versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
DE versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
DE versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
DE versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
DE versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
EBLSHADE versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
EBLSHADE versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
EBLSHADE versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
EBLSHADE versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
ADELI versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
ADELI versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
ADELI versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus GOTLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
NDE versus NNA 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus GOTLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus PSO 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus NNA 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus CWOA 1.000000000E+00 1.000000000E+00 1.000000000E+00
MABC versus WW 1.000000000E+00 1.000000000E+00 1.000000000E+00
TLBO versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
TLBO versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
TLBO versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
TLBO versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus MABC 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus PSO 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus NNA 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus CWOA 1.000000000E+00 1.000000000E+00 1.000000000E+00
GOTLBO versus WW 1.000000000E+00 1.000000000E+00 1.000000000E+00
STLBO versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
STLBO versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
STLBO versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
STLBO versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus MABC 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus GOTLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus NNA 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus CWOA 1.000000000E+00 1.000000000E+00 1.000000000E+00
PSO versus WW 1.000000000E+00 1.000000000E+00 1.000000000E+00
IJAYA versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
IJAYA versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
IJAYA versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
IJAYA versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
IJAYA versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
IJAYA versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
IJAYA versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus MABC 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus GOTLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus NNA 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus CWOA 1.000000000E+00 1.000000000E+00 1.000000000E+00
ISCA versus WW 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus MABC 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus GOTLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus PSO 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus CWOA 1.000000000E+00 1.000000000E+00 1.000000000E+00
NNA versus WW 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus MABC 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus GOTLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus PSO 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus NNA 1.000000000E+00 1.000000000E+00 1.000000000E+00
CWOA versus WW 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus DE 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus EBLSHADE 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus ADELI 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus NDE 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus MABC 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus TLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus GOTLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus STLBO 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus PSO 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus IJAYA 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus ISCA 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus NNA 1.000000000E+00 1.000000000E+00 1.000000000E+00
WW versus CWOA 1.000000000E+00 1.000000000E+00 1.000000000E+00
