fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
006_295_SRH 006_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.582313130E-15 1.000000000E+20 1.226205065E+00 8.266402835E-16 1.047432047E-03 
007_295 007_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.291407457E-15 1.000000000E+20 1.226398510E+00 1.212699705E-15 1.046792876E-03 
007_295_SRH 007_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.067122389E-15 1.000000000E+20 1.227375253E+00 1.209356092E-15 1.161653374E-03 
008_295 008_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.846163385E-15 1.000000000E+20 1.228008038E+00 1.771987521E-15 1.217617235E-03 
008_295_SRH 008_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.639633444E-15 1.000000000E+20 1.230822655E+00 1.770687023E-15 1.314083943E-03 
009_295 009_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.497982200E-15 1.000000000E+20 1.236816713E+00 2.602061280E-15 1.438562897E-03 
009_295_SRH 009_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.308902580E-15 1.000000000E+20 1.240225563E+00 2.602559284E-15 1.525272896E-03 
010_295 010_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.246844517E-15 1.000000000E+20 1.243458010E+00 3.814895671E-15 1.708345315E-03 
010_295_SRH 010_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.066582942E-15 1.000000000E+20 1.243979264E+00 3.814950583E-15 1.768635155E-03 
011_295 011_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.096305170E-15 1.000000000E+20 1.244757886E+00 5.582892121E-15 1.999347404E-03 
011_295_SRH 011_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.927843064E-15 1.000000000E+20 1.245026949E+00 5.581990849E-15 2.051128415E-03 
012_295 012_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.077991607E-15 1.000000000E+20 1.245898633E+00 8.175049697E-15 2.338247013E-03 
012_295_SRH 012_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.919369650E-15 1.000000000E+20 1.246016969E+00 8.172992577E-15 2.383292269E-03 
013_295 013_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.259441362E-15 1.000000000E+20 1.255192296E+00 1.225774703E-14 2.785034946E-03 
013_295_SRH 013_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.108460406E-15 1.000000000E+20 1.255269085E+00 1.225578883E-14 2.825399297E-03 
014_295 014_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.595918901E-15 1.000000000E+20 1.256028906E+00 1.796525800E-14 3.211574487E-03 
014_295_SRH 014_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.450967409E-15 1.000000000E+20 1.256070795E+00 1.796297320E-14 3.248540762E-03 
015_295 015_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.027456344E-14 1.000000000E+20 1.266957120E+00 2.656536128E-14 3.731698099E-03 
015_295_SRH 015_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.015367598E-14 1.000000000E+20 1.268462043E+00 2.659654580E-14 3.775758289E-03 
016_295 016_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.229895951E-14 1.000000000E+20 1.275054463E+00 3.907825366E-14 4.248183888E-03 
016_295_SRH 016_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.220151379E-14 1.000000000E+20 1.276177286E+00 3.907956722E-14 4.279006243E-03 
017_295 017_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.429321090E-14 1.000000000E+20 1.272741813E+00 5.728540020E-14 4.672942743E-03 
017_295_SRH 017_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.416054175E-14 1.000000000E+20 1.272760946E+00 5.728360478E-14 4.693827891E-03 
018_295 018_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.647140277E-14 1.000000000E+20 1.271958056E+00 8.410263589E-14 5.483626734E-03 
018_295_SRH 018_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.637726124E-14 1.000000000E+20 1.272940113E+00 8.417813714E-14 5.505918104E-03 
019_295 019_295.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.017164896E-14 1.000000000E+20 1.290824675E+00 1.250102799E-13 6.289057285E-03 
019_295_SRH 019_295_srh.dat 295 39.3 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.004239798E-14 1.000000000E+20 1.290849274E+00 1.250146490E-13 6.306537819E-03 
