fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L16 36806 300.02 38.645 1.000000000E+00 1.520381336E+00 5.308165200E-12 1.000000000E+20 4.684881673E+00 4.533521821E-05 2.401630673E-03 4.700554176E-01 2.400630673E-03 5.095307950E-01 5.749695566E-04 3.258209171E-01 1.764633095E-03 1.309724929E-01 
0L17 36926 300.02 38.645 1.000000000E+00 1.535230835E+00 5.627461279E-12 1.000000000E+20 4.913385045E+00 5.266406943E-05 2.404880914E-03 4.698671965E-01 2.403880914E-03 5.087835477E-01 5.746734521E-04 3.290434283E-01 1.746326858E-03 9.101200192E-02 
0L18 37046 300.01 38.646 1.000000000E+00 1.528976665E+00 5.262111661E-12 1.000000000E+20 4.630425161E+00 4.335917199E-05 2.399369291E-03 4.710879484E-01 2.398369291E-03 5.098696907E-01 5.760726340E-04 3.272942466E-01 1.759975785E-03 1.542803763E-01 
0L19 37168 300.02 38.645 1.000000000E+00 1.485328896E+00 5.201463207E-12 1.000000000E+20 4.718197102E+00 4.597733653E-05 2.402560812E-03 4.703836739E-01 2.401560812E-03 5.123781424E-01 5.788105295E-04 3.274238384E-01 1.767751374E-03 1.204022140E-01 
0L20 37288 300.02 38.645 1.000000000E+00 1.521569497E+00 5.156335065E-12 1.000000000E+20 4.616826282E+00 4.332393465E-05 2.402158562E-03 4.706077728E-01 2.401158562E-03 5.107078278E-01 5.771018285E-04 3.293562202E-01 1.752111657E-03 1.622607089E-01 
0L21 37406 300.01 38.646 1.000000000E+00 1.527649568E+00 5.320045927E-12 1.000000000E+20 4.708035629E+00 4.607370897E-05 2.403338783E-03 4.705913544E-01 2.402338783E-03 5.112895586E-01 5.780230010E-04 3.262391212E-01 1.771908166E-03 1.337173738E-01 
0L22 37528 300.02 38.645 1.000000000E+00 1.564035456E+00 5.678641379E-12 1.000000000E+20 4.867748004E+00 5.094095558E-05 2.403649526E-03 4.704436759E-01 2.402649526E-03 5.080826388E-01 5.742915353E-04 3.258193556E-01 1.762561958E-03 1.106916497E-01 
0L23 37644 300.01 38.646 1.000000000E+00 1.516739314E+00 5.240924866E-12 1.000000000E+20 4.749479395E+00 4.735890602E-05 2.402929774E-03 4.701768349E-01 2.401929774E-03 5.105851866E-01 5.766200565E-04 3.260978403E-01 1.768230443E-03 1.234762830E-01 
0L24 37764 300.02 38.645 1.000000000E+00 1.517740907E+00 5.360346642E-12 1.000000000E+20 4.767440449E+00 4.808942691E-05 2.402562647E-03 4.699556770E-01 2.401562647E-03 5.088062299E-01 5.742529575E-04 3.261230849E-01 1.760912567E-03 1.173984518E-01 
0L25 37886 300.02 38.645 1.000000000E+00 1.528351775E+00 5.325836419E-12 1.000000000E+20 4.695959125E+00 4.577632324E-05 2.399936319E-03 4.686124068E-01 2.398936319E-03 5.116544116E-01 5.751872164E-04 3.273809288E-01 1.756819130E-03 1.108462406E-01 
0L26 38008 300.03 38.643 1.000000000E+00 1.469719626E+00 4.940726892E-12 1.000000000E+20 4.552666964E+00 4.149971710E-05 2.402378571E-03 4.710742767E-01 2.401378571E-03 5.099023708E-01 5.768156727E-04 3.257722922E-01 1.770744915E-03 1.710811554E-01 
0L27 38126 300.02 38.645 1.000000000E+00 1.538626056E+00 5.401872422E-12 1.000000000E+20 4.696970143E+00 4.530777019E-05 2.401281386E-03 4.703129790E-01 2.400281386E-03 5.110267596E-01 5.768896715E-04 3.219059502E-01 1.792072839E-03 1.372982670E-01 
0L28 38246 300.03 38.643 1.000000000E+00 1.535265093E+00 5.360001288E-12 1.000000000E+20 4.755465990E+00 4.770630164E-05 2.403250577E-03 4.727654570E-01 2.402250577E-03 5.070223809E-01 5.758258717E-04 3.283128955E-01 1.753830181E-03 1.651325185E-01 
0L29 38366 300.02 38.645 1.000000000E+00 1.452378222E+00 4.860335184E-12 1.000000000E+20 4.599206595E+00 4.294400168E-05 2.400895931E-03 4.701094009E-01 2.399895931E-03 5.103831516E-01 5.758212324E-04 3.283493270E-01 1.753817631E-03 1.512674578E-01 
0L30 38484 300.02 38.645 1.000000000E+00 1.529408647E+00 5.306989662E-12 1.000000000E+20 4.725669845E+00 4.680994620E-05 2.401320825E-03 4.695998287E-01 2.400320825E-03 5.109245870E-01 5.759092122E-04 3.284123843E-01 1.753585820E-03 1.201679783E-01 
0L31 38608 300.03 38.643 1.000000000E+00 7.353216711E-01 3.249155920E-12 1.000000000E+20 4.606132992E+00 4.395115774E-05 2.397752554E-03 4.726956760E-01 2.396752554E-03 5.076176003E-01 5.750975271E-04 3.259281570E-01 1.764775830E-03 6.791680034E-02 
0L32 38724 300.02 38.645 1.000000000E+00 1.551627707E+00 5.329420833E-12 1.000000000E+20 4.684623987E+00 4.545873851E-05 2.400491179E-03 4.692612550E-01 2.399491179E-03 5.096886441E-01 5.739034205E-04 3.254136345E-01 1.763609718E-03 1.397374849E-01 
0L33 38844 300.02 38.645 1.000000000E+00 1.565270880E+00 5.790957805E-12 1.000000000E+20 4.926967107E+00 5.328025312E-05 2.406008175E-03 4.710579140E-01 2.405008175E-03 5.062732907E-01 5.735560665E-04 3.274998195E-01 1.751030763E-03 1.215778368E-01 
0L34 38966 300.01 38.646 1.000000000E+00 1.554827922E+00 5.376856330E-12 1.000000000E+20 4.760519545E+00 4.762042560E-05 2.402612308E-03 4.705874548E-01 2.401612308E-03 5.115208973E-01 5.781048683E-04 3.279311314E-01 1.763019409E-03 1.316440551E-01 
0L35 39086 300.01 38.646 1.000000000E+00 1.445124071E+00 4.985521114E-12 1.000000000E+20 4.639847700E+00 4.388835712E-05 2.399479487E-03 4.703662147E-01 2.398479487E-03 5.130202359E-01 5.787708164E-04 3.276157759E-01 1.766587819E-03 1.389649695E-01 
0L36 39206 300.01 38.646 1.000000000E+00 1.573192913E+00 5.616818048E-12 1.000000000E+20 4.942191083E+00 5.381399904E-05 2.409368771E-03 4.703833421E-01 2.408368771E-03 5.072097460E-01 5.745958836E-04 3.273446849E-01 1.754881381E-03 9.167991459E-02 
0L37 39326 300.01 38.646 1.000000000E+00 1.609138608E+00 5.587002083E-12 1.000000000E+20 4.783582754E+00 4.838963850E-05 2.402356907E-03 4.702680409E-01 2.401356907E-03 5.094182606E-01 5.752765706E-04 3.286446945E-01 1.750638545E-03 1.160099799E-01 
0L38 39448 300.03 38.643 1.000000000E+00 1.530916846E+00 5.353377298E-12 1.000000000E+20 4.491569884E+00 4.076560624E-05 2.397418960E-03 5.550000000E+02 2.396418960E-03 4.104326471E-04 5.458805605E-04 3.377900406E-01 1.609525397E-03 2.450357762E-01 
0L39 39568 300.03 38.643 1.000000000E+00 9.430678458E-01 3.906796765E-12 1.000000000E+20 4.716309883E+00 4.802087142E-05 2.402774896E-03 4.703590767E-01 2.401774896E-03 5.086948219E-01 5.746708222E-04 3.209528346E-01 1.790399075E-03 1.232359084E-01 
0L40 39688 300.05 38.641 1.000000000E+00 9.075989650E-01 3.525988855E-12 1.000000000E+20 4.473638114E+00 3.982579306E-05 2.397338110E-03 4.706276246E-01 2.396338110E-03 5.090835531E-01 5.741357321E-04 3.284498390E-01 1.748145578E-03 1.346991480E-01 
0L41 39806 300.01 38.646 1.000000000E+00 1.440312815E+00 4.839171309E-12 1.000000000E+20 4.502740578E+00 4.035209036E-05 2.398516668E-03 4.702653564E-01 2.397516668E-03 5.108337122E-01 5.759491902E-04 3.238397057E-01 1.778535794E-03 1.871347327E-01 
0L42 39926 300.01 38.646 1.000000000E+00 1.560071541E+00 5.383016721E-12 1.000000000E+20 4.642238330E+00 4.436855506E-05 2.398231973E-03 4.683380988E-01 2.397231973E-03 5.109023664E-01 5.735977832E-04 3.254255746E-01 1.762450908E-03 1.363715504E-01 
0L43 40048 300.03 38.643 1.000000000E+00 1.417239786E+00 4.753834589E-12 1.000000000E+20 4.257409097E+00 3.391100699E-05 2.395381209E-03 5.550000000E+02 2.394381209E-03 4.347475047E-04 5.777279469E-04 3.248705931E-01 1.779372119E-03 3.320079377E-01 
0L44 40170 300.03 38.643 1.000000000E+00 1.588690347E+00 5.963765443E-12 1.000000000E+20 4.747631873E+00 4.842186235E-05 2.404209355E-03 4.691089992E-01 2.403209355E-03 4.982605294E-01 5.617225457E-04 3.290893993E-01 1.713152329E-03 2.014896656E-01 
0L45 40286 300.01 38.646 1.000000000E+00 1.552006640E+00 5.297698976E-12 1.000000000E+20 4.587645479E+00 4.297979996E-05 2.399959627E-03 4.688246514E-01 2.398959627E-03 5.107118035E-01 5.743931789E-04 3.236982583E-01 1.774441375E-03 1.508539306E-01 
0L46 40406 300.02 38.645 1.000000000E+00 1.529164343E+00 5.388995512E-12 1.000000000E+20 4.686907484E+00 4.625806465E-05 2.405456694E-03 4.688858259E-01 2.404456694E-03 5.111373621E-01 5.762642679E-04 3.275719228E-01 1.759182134E-03 1.556032639E-01 
0L47 40528 300.03 38.643 1.000000000E+00 1.610623639E+00 5.782308412E-12 1.000000000E+20 4.895509989E+00 5.252701758E-05 2.406471224E-03 4.687757558E-01 2.405471224E-03 5.099471830E-01 5.750300036E-04 3.283417707E-01 1.751290040E-03 9.631194737E-02 
0L48 40646 300.01 38.646 1.000000000E+00 1.521425262E+00 4.974333940E-12 1.000000000E+20 4.436078989E+00 3.847148671E-05 2.399195185E-03 4.686053519E-01 2.398195185E-03 5.108436187E-01 5.740896852E-04 3.253977295E-01 1.764372994E-03 1.856253061E-01 
0L49 40766 300.01 38.646 1.000000000E+00 1.528307177E+00 5.402185195E-12 1.000000000E+20 4.712427080E+00 4.679758903E-05 2.401752141E-03 4.691371726E-01 2.400752141E-03 5.105666624E-01 5.750420783E-04 3.279827460E-01 1.753356039E-03 1.470033142E-01 
0L50 40886 300.02 38.645 1.000000000E+00 1.100131030E-01 1.038908373E-12 1.000000000E+20 4.552906962E+00 4.437963046E-05 2.401649369E-03 4.685245116E-01 2.400649369E-03 5.111947923E-01 5.749730255E-04 3.255074008E-01 1.766500102E-03 1.638981123E-01 
0L51 41008 300.03 38.643 1.000000000E+00 1.571716331E+00 5.400455833E-12 1.000000000E+20 4.789389482E+00 4.929800634E-05 2.404901591E-03 4.689493886E-01 2.403901591E-03 5.118342268E-01 5.769949114E-04 3.301437548E-01 1.747466470E-03 1.094319537E-01 
0L52 41124 300.02 38.645 1.000000000E+00 1.635928706E+00 5.959695259E-12 1.000000000E+20 4.805016822E+00 4.872456202E-05 2.400337328E-03 4.700622306E-01 2.399337328E-03 5.090077406E-01 5.740781989E-04 3.258793193E-01 1.761610969E-03 1.406041317E-01 
0L53 41244 300.01 38.646 1.000000000E+00 1.491423666E+00 5.015636165E-12 1.000000000E+20 4.488547722E+00 3.984022723E-05 2.399012855E-03 4.695343034E-01 2.398012855E-03 5.096968587E-01 5.738928190E-04 3.259283901E-01 1.760737174E-03 1.773278308E-01 
0L54 41366 300.02 38.645 1.000000000E+00 1.582146797E+00 5.447223016E-12 1.000000000E+20 4.738134482E+00 4.757779268E-05 2.402904130E-03 4.682951923E-01 2.401904130E-03 5.115844202E-01 5.754302360E-04 3.270439301E-01 1.759592072E-03 1.174384213E-01 
0L55 41488 300.02 38.645 1.000000000E+00 1.455966101E+00 5.031942113E-12 1.000000000E+20 4.673803433E+00 4.513650779E-05 2.399135527E-03 4.708691169E-01 2.398135527E-03 5.105456723E-01 5.765122360E-04 3.244259186E-01 1.777112673E-03 1.443921025E-01 
0L56 41608 300.03 38.643 1.000000000E+00 1.510205387E+00 4.929164596E-12 1.000000000E+20 4.480319357E+00 3.940184256E-05 2.396122178E-03 4.685642770E-01 2.395122178E-03 5.128144865E-01 5.755156428E-04 3.274738584E-01 1.757283830E-03 1.475836589E-01 
0L57 41726 300.01 38.646 1.000000000E+00 1.348303126E+00 4.389732807E-12 1.000000000E+20 4.407389777E+00 3.748993024E-05 2.396938616E-03 4.695672305E-01 2.395938616E-03 5.119034868E-01 5.759191987E-04 3.238389229E-01 1.778434916E-03 1.914080299E-01 
0L58 41846 300.01 38.646 1.000000000E+00 1.407919839E+00 4.597347393E-12 1.000000000E+20 4.418367895E+00 3.792366561E-05 2.396258419E-03 4.685617330E-01 2.395258419E-03 5.125371859E-01 5.752340330E-04 3.264978523E-01 1.761750641E-03 1.814816504E-01 
0L59 41966 300.03 38.643 1.000000000E+00 1.537288732E+00 5.404846855E-12 1.000000000E+20 4.709972654E+00 4.665539535E-05 2.400042459E-03 4.694367055E-01 2.399042459E-03 5.107229622E-01 5.751754790E-04 3.268647246E-01 1.759740646E-03 1.316127113E-01 
0L60 42086 300.03 38.643 1.000000000E+00 1.592132126E+00 5.943085342E-12 1.000000000E+20 4.892077094E+00 5.188472974E-05 2.400376607E-03 4.692819164E-01 2.399376607E-03 5.108846873E-01 5.752480104E-04 3.276917757E-01 1.755395479E-03 9.486659277E-02 
0L61 42210 300.02 38.645 1.000000000E+00 1.628966316E+00 5.799948484E-12 1.000000000E+20 4.932988369E+00 5.386490248E-05 2.402797992E-03 4.684396822E-01 2.401797992E-03 5.097800758E-01 5.735522828E-04 3.263829107E-01 1.757222812E-03 7.595014000E-02 
0L62 42326 300.01 38.646 1.000000000E+00 1.518313703E+00 5.406299574E-12 1.000000000E+20 4.747260483E+00 4.763560209E-05 2.400055395E-03 4.700745113E-01 2.399055395E-03 5.056867747E-01 5.702805699E-04 3.228214760E-01 1.766547516E-03 1.205866543E-01 
0L63 42446 300.01 38.646 1.000000000E+00 1.509753500E+00 5.173831847E-12 1.000000000E+20 4.577536371E+00 4.294728601E-05 2.399120181E-03 4.688726934E-01 2.398120181E-03 5.120528865E-01 5.757589574E-04 3.277884748E-01 1.756327608E-03 1.429691991E-01 
0L64 42568 300.02 38.645 1.000000000E+00 1.589349390E+00 5.690080539E-12 1.000000000E+20 4.731698223E+00 4.717482421E-05 2.400939270E-03 4.689119189E-01 2.399939270E-03 5.106994526E-01 5.747208015E-04 3.245573586E-01 1.770847047E-03 1.423355846E-01 
0L65 42684 300.02 38.645 1.000000000E+00 1.578513416E+00 5.518647512E-12 1.000000000E+20 4.787457826E+00 4.865924405E-05 2.401319755E-03 4.683478254E-01 2.400319755E-03 5.107342945E-01 5.741595966E-04 3.287288970E-01 1.746604831E-03 1.030729331E-01 
0L66 42804 300.01 38.646 1.000000000E+00 1.686212153E+00 6.154012651E-12 1.000000000E+20 4.909844306E+00 5.318195846E-05 2.404662794E-03 4.671451412E-01 2.403662794E-03 5.118969862E-01 5.747883404E-04 3.277662262E-01 1.753320015E-03 9.456455454E-02 
0L67 42928 300.02 38.645 1.000000000E+00 1.713879096E+00 6.235199596E-12 1.000000000E+20 4.885206079E+00 5.212320549E-05 2.402293030E-03 4.691455840E-01 2.401293030E-03 5.114717024E-01 5.762015258E-04 3.283533875E-01 1.754569973E-03 1.319369528E-01 
0L68 43048 300.02 38.645 1.000000000E+00 1.591330227E+00 5.263305160E-12 1.000000000E+20 4.635131751E+00 4.418184787E-05 2.397927237E-03 4.687994209E-01 2.396927237E-03 5.104241828E-01 5.735524763E-04 3.277253274E-01 1.750140447E-03 1.489236922E-01 
0L69 43170 300.03 38.643 1.000000000E+00 1.614340313E+00 5.803719431E-12 1.000000000E+20 4.797695339E+00 4.944427529E-05 2.401904943E-03 4.677153758E-01 2.400904943E-03 5.108349632E-01 5.736370942E-04 3.234275543E-01 1.773602797E-03 1.134707193E-01 
0L70 43286 300.03 38.643 1.000000000E+00 1.558441535E+00 5.606361674E-12 1.000000000E+20 4.681432923E+00 4.562728615E-05 2.400249047E-03 4.699639307E-01 2.399249047E-03 5.079674607E-01 5.727640504E-04 3.238584593E-01 1.768661922E-03 1.649729927E-01 
0L71 43406 300.01 38.646 1.000000000E+00 1.513182454E+00 5.185697229E-12 1.000000000E+20 4.547527715E+00 4.165798845E-05 2.398773128E-03 4.675632632E-01 2.397773128E-03 5.125578499E-01 5.746340530E-04 3.273092412E-01 1.755607978E-03 1.588436085E-01 
0L72 43528 300.05 38.641 1.000000000E+00 1.516616721E+00 4.943247375E-12 1.000000000E+20 4.513789461E+00 4.092089496E-05 2.398533787E-03 4.690954234E-01 2.397533787E-03 5.112453188E-01 5.749833602E-04 3.271285475E-01 1.757784127E-03 1.770779869E-01 
0L73 43652 300.02 38.645 1.000000000E+00 8.045238278E-01 3.414131282E-12 1.000000000E+20 4.722665071E+00 4.950632377E-05 2.403898081E-03 4.812282526E-01 2.402898081E-03 4.874697027E-01 5.636819077E-04 3.393739561E-01 1.656056601E-03 1.704669071E-01 
0L74 43766 300.02 38.645 1.000000000E+00 1.520143658E+00 5.119965302E-12 1.000000000E+20 4.556810627E+00 4.224955446E-05 2.397548759E-03 4.672836009E-01 2.396548759E-03 5.123768787E-01 5.737944365E-04 3.245712102E-01 1.767886134E-03 1.652502450E-01 
0L75 43892 300.03 38.643 1.000000000E+00 1.579487882E+00 5.946882120E-12 1.000000000E+20 5.000000000E+00 5.746396197E-05 2.408053428E-03 4.691583417E-01 2.407053428E-03 5.072501130E-01 5.728320716E-04 3.305582557E-01 1.732632405E-03 1.192393443E-01 
0L76 44006 300.01 38.646 1.000000000E+00 1.482667520E+00 5.063562445E-12 1.000000000E+20 4.541696728E+00 4.163898606E-05 2.399131957E-03 4.683779811E-01 2.398131957E-03 5.102180982E-01 5.730933991E-04 3.255286740E-01 1.760409455E-03 1.665968872E-01 
0L77 44132 300.05 38.641 1.000000000E+00 1.542094609E+00 5.329265893E-12 1.000000000E+20 4.641790690E+00 4.481115659E-05 2.398155143E-03 5.550000000E+02 2.397155143E-03 4.314511167E-04 5.740116710E-04 3.284365212E-01 1.747869577E-03 1.483920316E-01 
0L78 44246 300.02 38.645 1.000000000E+00 1.510241240E+00 5.051594060E-12 1.000000000E+20 4.519211777E+00 4.034875429E-05 2.394910040E-03 4.689473908E-01 2.393910040E-03 5.122597081E-01 5.750719009E-04 3.252462391E-01 1.768159843E-03 1.677344030E-01 
0L79 44370 300.11 38.633 1.000000000E+00 1.491557005E+00 4.890184568E-12 1.000000000E+20 4.417190544E+00 3.789951255E-05 2.394840995E-03 4.679319341E-01 2.393840995E-03 5.125485509E-01 5.741336409E-04 3.235951044E-01 1.774256035E-03 1.813211502E-01 
0L80 44488 300.02 38.645 1.000000000E+00 1.279080973E+00 3.852050434E-12 1.000000000E+20 4.140019096E+00 3.091083200E-05 2.398146474E-03 4.690585503E-01 2.397146474E-03 5.102117558E-01 5.736831442E-04 3.274285686E-01 1.751911595E-03 2.976339459E-01 
0L81 44604 300.01 38.646 1.000000000E+00 1.563845731E+00 5.380822441E-12 1.000000000E+20 4.611341444E+00 4.356052473E-05 2.399143690E-03 4.700156097E-01 2.398143690E-03 5.121177445E-01 5.772411813E-04 3.318713303E-01 1.738740979E-03 1.673048005E-01 
0L82 44726 300.01 38.646 1.000000000E+00 1.600982912E+00 5.615296701E-12 1.000000000E+20 4.720592485E+00 4.690387671E-05 2.398685390E-03 4.682894580E-01 2.397685390E-03 5.070161606E-01 5.692832169E-04 3.232577980E-01 1.760913331E-03 1.176291835E-01 
0L83 44848 300.11 38.633 1.000000000E+00 1.564007504E+00 5.547003064E-12 1.000000000E+20 4.717194752E+00 4.731445365E-05 2.403891624E-03 4.688993914E-01 2.402891624E-03 5.083593929E-01 5.727758586E-04 3.260026034E-01 1.757007995E-03 1.335556329E-01 
0L84 44970 300.03 38.643 1.000000000E+00 1.557194364E+00 5.503698497E-12 1.000000000E+20 4.833042334E+00 5.215430650E-05 2.404539574E-03 4.678398801E-01 2.403539574E-03 4.631244516E-01 5.207703236E-04 3.373527073E-01 1.534784178E-03 1.155432055E-01 
0L85 45084 300.01 38.646 1.000000000E+00 1.506487114E+00 5.199337445E-12 1.000000000E+20 4.564151154E+00 4.265488731E-05 2.400051153E-03 4.679708584E-01 2.399051153E-03 5.108960496E-01 5.735758562E-04 3.244048139E-01 1.768069886E-03 1.513454326E-01 
0L86 45206 300.02 38.645 1.000000000E+00 1.541671044E+00 5.363823827E-12 1.000000000E+20 4.717834941E+00 4.702630660E-05 2.402051619E-03 4.690219691E-01 2.401051619E-03 5.095419584E-01 5.738186172E-04 3.256897775E-01 1.761811374E-03 1.270454427E-01 
0L87 45326 300.01 38.646 1.000000000E+00 1.512191448E+00 5.297082902E-12 1.000000000E+20 4.767721955E+00 4.869025280E-05 2.401280108E-03 4.679653556E-01 2.400280108E-03 5.100205737E-01 5.728795559E-04 3.257615285E-01 1.758559172E-03 1.057226388E-01 
0L88 45446 300.02 38.645 1.000000000E+00 1.656003570E+00 1.297684987E-11 1.000000000E+20 5.000000000E+00 6.639007130E-05 2.400014104E-03 4.485315669E-01 2.399014104E-03 5.040950432E-01 5.424231814E-04 3.168010590E-01 1.711959688E-03 9.416764593E-02 
0L89 45564 300.01 38.646 1.000000000E+00 1.510009502E+00 4.829463269E-12 1.000000000E+20 4.414423102E+00 3.774577413E-05 2.395403681E-03 4.686262859E-01 2.394403681E-03 5.137775829E-01 5.764998090E-04 3.281888627E-01 1.756543478E-03 1.929195592E-01 
0L90 45684 300.01 38.646 1.000000000E+00 1.583942161E+00 5.414113141E-12 1.000000000E+20 4.740614986E+00 4.778609190E-05 2.400657646E-03 4.670792168E-01 2.399657646E-03 5.120452659E-01 5.739158049E-04 3.278577042E-01 1.750598774E-03 7.918461899E-02 
0L91 45806 300.02 38.645 1.000000000E+00 1.436376039E+00 4.572582667E-12 1.000000000E+20 4.415759798E+00 3.777328210E-05 2.396424459E-03 4.690076112E-01 2.395424459E-03 5.122623846E-01 5.755126010E-04 3.256258811E-01 1.767447294E-03 1.936100489E-01 
0L92 45928 300.02 38.645 1.000000000E+00 1.472925156E+00 4.853424863E-12 1.000000000E+20 4.522689589E+00 4.121080759E-05 2.401921623E-03 4.694021201E-01 2.400921623E-03 5.105443840E-01 5.753823467E-04 3.252983731E-01 1.768858969E-03 1.974471394E-01 
0L93 46048 300.02 38.645 1.000000000E+00 1.547504622E+00 5.115589774E-12 1.000000000E+20 4.621536695E+00 4.408032474E-05 2.398412366E-03 4.709184341E-01 2.397412366E-03 5.063754398E-01 5.716906188E-04 3.228496928E-01 1.770722326E-03 1.567606870E-01 
0L94 46168 300.1 38.634 1.000000000E+00 1.639681610E+00 5.730757509E-12 1.000000000E+20 4.709193377E+00 4.667469038E-05 2.400970438E-03 4.680659142E-01 2.399970438E-03 5.132178037E-01 5.765203238E-04 3.257359395E-01 1.769940279E-03 1.379580100E-01 
0L95 46284 300.01 38.646 1.000000000E+00 1.527125616E+00 4.997973810E-12 1.000000000E+20 4.478617491E+00 3.985695616E-05 2.398264069E-03 4.682746427E-01 2.397264069E-03 5.134085136E-01 5.763410898E-04 3.296220853E-01 1.748438695E-03 1.872513279E-01 
0L96 46408 300.1 38.634 1.000000000E+00 1.536821431E+00 5.478812564E-12 1.000000000E+20 4.615199609E+00 4.382446360E-05 2.396697538E-03 4.668813815E-01 2.395697538E-03 5.141580039E-01 5.750891086E-04 3.282368915E-01 1.752047633E-03 1.306823017E-01 
0L97 46526 300.02 38.645 1.000000000E+00 1.620207229E+00 5.512793638E-12 1.000000000E+20 4.651315349E+00 4.501722789E-05 2.398612840E-03 4.677161150E-01 2.397612840E-03 5.126182258E-01 5.748511871E-04 3.303960313E-01 1.739918339E-03 1.193138154E-01 
