fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L20 40616 339.99 34.102 1.114649652E+00 5.025565198E+00 1.009743956E-07 1.527537857E+17 1.448838227E-04 2.414461601E-01 1.448838227E-04 5.997160067E-01 2.097905104E-05 1.787227779E-01 1.173823765E-04 4.009768214E-01 
0L21 40708 340.02 34.099 1.076054019E+00 3.310144841E+00 6.566013679E-08 2.620622943E+04 1.466190410E-04 2.417137936E-01 1.466190410E-04 6.012196328E-01 2.130713036E-05 1.788691008E-01 1.191217136E-04 4.523079093E-02 
0L22 40810 340.04 34.097 1.205787570E+00 6.144559775E+00 2.248012030E-07 5.353809639E+19 1.477870418E-04 2.423916676E-01 1.477337129E-04 6.015230920E-01 2.154019365E-05 1.795369442E-01 1.199759925E-04 9.376688194E-01 
0L23 40906 340 34.101 1.776496261E+00 6.154722675E+00 3.668833831E-06 1.166273582E+19 1.863370336E-04 2.429450264E-01 1.490763752E-04 5.957187737E-01 2.157536361E-05 1.784281294E-01 1.209221211E-04 2.560466281E+00 
0L24 41008 340.05 34.096 1.123966479E+00 6.267434113E+00 1.016601596E-07 1.589057714E+17 1.497288005E-04 2.431566006E-01 1.497288005E-04 6.022658380E-01 2.192702128E-05 1.802198231E-01 1.216650420E-04 1.477093672E-01 
0L25 41102 340.03 34.098 1.028978119E+00 4.425847439E+00 4.021106219E-08 9.716942107E+03 1.548584347E-04 2.435224613E-01 1.509679287E-04 6.036070617E-01 2.219105925E-05 1.809356007E-01 1.226453067E-04 1.523859960E-02 
0L26 41200 340.02 34.099 1.056753223E+00 4.138681900E+00 5.298764594E-08 1.688944963E+04 1.529966864E-04 2.439293598E-01 1.519297477E-04 6.047323111E-01 2.241145570E-05 1.814423023E-01 1.235163200E-04 1.699766633E-02 
0L27 41300 340.01 34.1 1.060083112E+00 4.130659988E+00 5.446894667E-08 2.032873455E+04 1.524375536E-04 2.443457424E-01 1.523049568E-04 6.042874613E-01 2.248859881E-05 1.816772053E-01 1.237795474E-04 2.498763541E-02 
0L28 41398 340.01 34.1 1.050620509E+00 3.993642057E+00 4.903554790E-08 1.542946320E+04 1.542027724E-04 2.446989559E-01 1.531241101E-04 6.042666694E-01 2.264145509E-05 1.817976435E-01 1.245361719E-04 1.428589343E-02 
0L29 41498 340.05 34.096 1.052622350E+00 4.028763998E+00 4.945674552E-08 1.646430451E+04 1.545473354E-04 2.468596409E-01 1.538034584E-04 5.980457840E-01 2.270652249E-05 1.822550053E-01 1.246184864E-04 1.771111830E-01 
0L30 41598 340.02 34.099 1.049472603E+00 3.927672482E+00 4.788726658E-08 1.378157418E+04 1.562082666E-04 2.451336647E-01 1.540114723E-04 6.040933915E-01 2.280657739E-05 1.821317499E-01 1.252165648E-04 1.517574870E-02 
0L31 41696 340.03 34.098 1.016385109E+00 4.228138542E+00 3.419176618E-08 8.677085915E+03 1.591498618E-04 2.453863869E-01 1.544999505E-04 6.047509120E-01 2.292742823E-05 1.824744610E-01 1.256444218E-04 1.791786707E-02 
0L32 41800 340.04 34.097 1.070533429E+00 3.743371060E+00 5.793228066E-08 1.866444305E+04 1.551899709E-04 2.454234978E-01 1.544589766E-04 6.038412025E-01 2.289032916E-05 1.820138300E-01 1.257605098E-04 2.415588277E-02 
0L33 41894 340.02 34.099 1.059465999E+00 3.792199334E+00 5.261033211E-08 1.838958955E+04 1.558103038E-04 2.456237740E-01 1.547386495E-04 6.067129086E-01 2.305963545E-05 1.831837465E-01 1.258777164E-04 1.840861730E-02 
0L34 41992 340.05 34.096 1.057385083E+00 3.774341509E+00 5.098704542E-08 1.539062854E+04 1.566124973E-04 2.457375603E-01 1.553283369E-04 6.047910321E-01 2.308487766E-05 1.829686306E-01 1.261594128E-04 1.691199704E-02 
0L35 42092 340.03 34.098 1.050715543E+00 3.804676662E+00 4.759310501E-08 1.359267617E+04 1.573729811E-04 2.458412254E-01 1.556734807E-04 6.034710428E-01 2.309541570E-05 1.826316494E-01 1.264504746E-04 1.756346115E-02 
0L36 42192 340.04 34.097 1.050913610E+00 3.786536856E+00 4.762697279E-08 1.433375770E+04 1.574508137E-04 2.459451481E-01 1.551824257E-04 6.070975100E-01 2.317070496E-05 1.825800104E-01 1.268969384E-04 1.262299250E-02 
0L37 42288 339.97 34.104 1.027160619E+00 3.932242642E+00 3.662005627E-08 9.025897080E+03 1.592989536E-04 2.459368877E-01 1.551476940E-04 6.052698946E-01 2.309500556E-05 1.827967579E-01 1.263365598E-04 2.033521100E-02 
0L38 42388 340.01 34.1 1.049771267E+00 3.902124690E+00 4.652069799E-08 1.241635837E+04 1.581753030E-04 2.460905739E-01 1.554969514E-04 6.049471923E-01 2.314911133E-05 1.825593952E-01 1.267957759E-04 1.285576358E-02 
0L39 42488 340.03 34.098 1.044803917E+00 3.907862008E+00 4.424691439E-08 1.224258272E+04 1.583226889E-04 2.462461918E-01 1.557704503E-04 6.056580016E-01 2.323175706E-05 1.830950369E-01 1.268716728E-04 1.267087432E-02 
0L40 42588 340.03 34.098 1.050407974E+00 3.745642910E+00 4.670356065E-08 1.218222603E+04 1.579572358E-04 2.461473137E-01 1.553829534E-04 6.057938812E-01 2.316985708E-05 1.831589512E-01 1.264936399E-04 1.667670446E-02 
0L41 42686 340.04 34.097 1.054308776E+00 3.849970883E+00 4.874473524E-08 1.329111477E+04 1.580752201E-04 2.461783058E-01 1.556609901E-04 6.055906601E-01 2.320645140E-05 1.833129910E-01 1.265876664E-04 1.817591360E-02 
0L42 42792 340.03 34.098 1.012251896E+00 4.019319083E+00 3.122543951E-08 7.811908328E+03 1.607799773E-04 2.461189213E-01 1.556670120E-04 6.044066264E-01 2.315638754E-05 1.829004782E-01 1.265924622E-04 3.051410815E-02 
