fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D24 41024 340.03 34.098 1.000000000E+00 6.363914558E+00 2.414413024E-08 4.236448160E+04 1.642820595E+00 2.967406781E-07 1.360620293E-02 
0D25 41134 340.03 34.098 1.000000000E+00 4.463308216E+00 2.648722093E-08 4.659083584E+04 1.863859525E+00 4.310134356E-07 7.306713174E-03 
0D26 41216 340.03 34.098 1.000000000E+00 4.279779731E+00 2.612333212E-08 4.578105158E+04 1.851501685E+00 4.233178294E-07 5.400786692E-03 
0D27 41320 340.02 34.099 1.000000000E+00 4.213882081E+00 2.558238627E-08 4.590327019E+04 1.837934280E+00 4.181337193E-07 3.158163309E-02 
0D28 41416 340.02 34.099 1.000000000E+00 4.133928399E+00 2.578213819E-08 4.549079309E+04 1.832277927E+00 4.039065820E-07 5.153622366E-03 
0D29 41514 340.04 34.097 1.000000000E+00 4.406274487E+00 2.627981178E-08 4.769957452E+04 1.921826745E+00 4.691110736E-07 2.251355827E-02 
0D30 41618 340.03 34.098 1.000000000E+00 3.880140650E+00 1.380502477E-08 8.832815952E+19 1.225165365E+00 1.093065916E-07 3.447448933E-01 
0D31 41708 340.05 34.096 1.000000000E+00 4.295926810E+00 2.578401776E-08 4.676025466E+04 1.884376946E+00 4.425096421E-07 5.059376456E-03 
0D32 41816 340.05 34.096 1.000000000E+00 4.112473289E+00 2.531604612E-08 4.554064874E+04 1.846506102E+00 4.154984801E-07 1.769368649E-02 
0D33 41912 340.04 34.097 1.000000000E+00 3.971485779E+00 2.540417365E-08 4.600618375E+04 1.882848022E+00 4.423807068E-07 4.615365110E-03 
0D34 42006 340.04 34.097 1.000000000E+00 4.069580830E+00 2.540016808E-08 4.578123000E+04 1.877294780E+00 4.359238135E-07 8.697326033E-03 
0D35 42104 340.03 34.098 1.000000000E+00 4.043528495E+00 2.506793055E-08 4.464925439E+04 1.826668242E+00 4.000383662E-07 4.831271442E-03 
0D36 42206 340.05 34.096 1.000000000E+00 4.036108706E+00 2.545375638E-08 4.782307488E+04 1.929204596E+00 4.804316861E-07 3.001912759E-02 
0D37 42302 340 34.101 1.000000000E+00 3.982646164E+00 2.471002040E-08 4.441403774E+04 1.810201557E+00 3.922176361E-07 6.032736443E-03 
0D38 42402 340.04 34.097 1.000000000E+00 4.030021030E+00 2.535028621E-08 4.771317071E+04 1.932790566E+00 4.785089670E-07 3.973956544E-03 
0D39 42508 340.02 34.099 1.000000000E+00 4.093220824E+00 2.714202042E-08 9.979460592E+19 3.139307438E+00 2.277028350E-06 1.884582802E-02 
0D40 42602 340.02 34.099 1.000000000E+00 3.960324231E+00 2.476305995E-08 4.559533417E+04 1.848946578E+00 4.173956751E-07 2.436678165E-02 
0D41 42698 340.03 34.098 1.000000000E+00 4.012096469E+00 2.653772202E-08 9.653632247E+19 3.226716273E+00 2.377065344E-06 2.879213312E-02 
0D42 42806 340.04 34.097 1.000000000E+00 3.984590437E+00 2.499387029E-08 4.636028226E+04 1.882896069E+00 4.414871827E-07 4.698086712E-03 
