fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
006_325_SRH 006_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.647026354E-13 1.000000000E+20 1.230694972E+00 2.795476972E-14 2.412183696E-04 
007_325 007_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.512029640E-13 1.000000000E+20 1.229561330E+00 4.117383832E-14 2.315541770E-04 
007_325_SRH 007_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.326208938E-13 1.000000000E+20 1.231767227E+00 4.089992639E-14 2.512384005E-04 
008_325 008_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.419227255E-13 1.000000000E+20 1.231712843E+00 6.004293090E-14 2.508497232E-04 
008_325_SRH 008_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.238443726E-13 1.000000000E+20 1.233199076E+00 5.977810738E-14 2.656147785E-04 
009_325 009_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.602276126E-13 1.000000000E+20 1.234048284E+00 8.752408035E-14 2.747464866E-04 
009_325_SRH 009_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.427817012E-13 1.000000000E+20 1.235043800E+00 8.727044266E-14 2.860380938E-04 
010_325 010_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.093528424E-13 1.000000000E+20 1.236651318E+00 1.275055305E-13 3.057897081E-04 
010_325_SRH 010_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.926599263E-13 1.000000000E+20 1.237314175E+00 1.272650629E-13 3.146581619E-04 
011_325 011_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.908910909E-13 1.000000000E+20 1.239519706E+00 1.856488792E-13 3.468497613E-04 
011_325_SRH 011_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.750398230E-13 1.000000000E+20 1.239958541E+00 1.854230398E-13 3.540411674E-04 
012_325 012_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.005319212E-12 1.000000000E+20 1.242563211E+00 2.702383299E-13 4.009634881E-04 
012_325_SRH 012_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.903443981E-13 1.000000000E+20 1.242852478E+00 2.700276472E-13 4.069985127E-04 
013_325 013_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.253630086E-12 1.000000000E+20 1.246042520E+00 3.938382001E-13 4.734109552E-04 
013_325_SRH 013_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.239510058E-12 1.000000000E+20 1.246179986E+00 3.935989864E-13 4.784113350E-04 
014_325 014_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.539478037E-12 1.000000000E+20 1.249314594E+00 5.742858483E-13 5.568030809E-04 
014_325_SRH 014_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.526159864E-12 1.000000000E+20 1.249461122E+00 5.741299909E-13 5.613132668E-04 
015_325 015_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.870968040E-12 1.000000000E+20 1.251711266E+00 8.369599625E-13 6.635131899E-04 
015_325_SRH 015_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.858293696E-12 1.000000000E+20 1.251802130E+00 8.368038018E-13 6.676944370E-04 
016_325 016_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.261037356E-12 1.000000000E+20 1.255798213E+00 1.222611895E-12 7.954985947E-04 
016_325_SRH 016_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.249063499E-12 1.000000000E+20 1.256083451E+00 1.222575568E-12 7.994547640E-04 
017_325 017_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.731181257E-12 1.000000000E+20 1.266353099E+00 1.793696593E-12 9.625721298E-04 
017_325_SRH 017_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.719413761E-12 1.000000000E+20 1.266392441E+00 1.793546258E-12 9.661909792E-04 
018_325 018_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.282685456E-12 1.000000000E+20 1.267980610E+00 2.622165689E-12 1.141578694E-03 
018_325_SRH 018_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.271218522E-12 1.000000000E+20 1.268009146E+00 2.622025578E-12 1.144936319E-03 
019_325 019_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.938802943E-12 1.000000000E+20 1.269617893E+00 3.838200321E-12 1.350681098E-03 
019_325_SRH 019_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.927562090E-12 1.000000000E+20 1.269635027E+00 3.838052201E-12 1.354052055E-03 
