N_Fe N_B d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.000000E+10 1.000E+16 3.800E-4 2.4611674E-04 -6.3451904E-03 -5.1360801E-03 -1.6749355E-03 3.6350159E-04 -6.2284635E-03 -5.1193102E-03 -1.6714404E-03 -3.5571905E-02 -3.1722016E-02 -1.9556125E-02 -2.7900312E-02
1.000000E+10 1.778E+16 1.800E-4 8.3267066E-04 -5.8347578E-03 -5.1086622E-03 -1.6691490E-03 9.5064414E-04 -5.7298058E-03 -5.1017518E-03 -1.6681507E-03 -2.7510106E-02 -2.3548902E-02 -8.6885221E-03 -6.3072413E-03
1.000000E+10 1.778E+16 2.300E-4 5.6597985E-04 -6.0575279E-03 -5.1142060E-03 -1.6694431E-03 7.1010426E-04 -5.9293629E-03 -5.1059152E-03 -1.6683309E-03 -2.5624729E-02 -2.2205341E-02 -8.4378945E-03 -5.8346377E-03
1.000000E+10 1.778E+16 2.800E-4 4.4063357E-04 -6.1630715E-03 -5.1169509E-03 -1.6696192E-03 6.0792139E-04 -6.0142469E-03 -5.1075192E-03 -1.6684251E-03 -2.4447344E-02 -2.1340788E-02 -8.1973171E-03 -5.3920165E-03
1.000000E+10 1.778E+16 3.300E-4 3.8262119E-04 -6.2117466E-03 -5.1178764E-03 -1.6696141E-03 5.7030953E-04 -6.0449591E-03 -5.1074562E-03 -1.6683405E-03 -2.3639962E-02 -2.0701444E-02 -8.0005752E-03 -5.0803952E-03
1.000000E+10 1.778E+16 3.800E-4 3.5534767E-04 -6.2342694E-03 -5.1178724E-03 -1.6694723E-03 5.6099274E-04 -6.0516085E-03 -5.1066512E-03 -1.6681562E-03 -2.3044124E-02 -2.0231125E-02 -7.8007105E-03 -4.7749784E-03
1.000000E+10 3.162E+16 1.800E-4 9.9834371E-04 -5.6925305E-03 -5.1016444E-03 -1.6678791E-03 1.1970957E-03 -5.5243278E-03 -5.0951758E-03 -1.6677494E-03 -2.1531088E-02 -1.9126791E-02 -5.8731758E-03 -6.4849447E-04
1.000000E+10 3.162E+16 2.300E-4 7.3900317E-04 -5.9058149E-03 -5.1042805E-03 -1.6673607E-03 9.7843524E-04 -5.7034867E-03 -5.0973453E-03 -1.6668371E-03 -2.0114345E-02 -1.7979139E-02 -5.1989825E-03 -1.8609685E-03
1.000000E+10 3.162E+16 2.800E-4 6.1027356E-04 -6.0111425E-03 -5.1047309E-03 -1.6668153E-03 8.8465844E-04 -5.7796276E-03 -5.0970481E-03 -1.6663714E-03 -1.9247216E-02 -1.7253314E-02 -4.9492063E-03 -1.3546758E-03
1.000000E+10 3.162E+16 3.300E-4 5.4342295E-04 -6.0646985E-03 -5.1038312E-03 -1.6662131E-03 8.4775514E-04 -5.8082248E-03 -5.0956031E-03 -1.6658159E-03 -1.8655309E-02 -1.6746117E-02 -4.7202511E-03 -1.0706298E-03
1.000000E+10 3.162E+16 3.800E-4 5.0533884E-04 -6.0940911E-03 -5.1024284E-03 -1.6654649E-03 8.3546534E-04 -5.8161689E-03 -5.0936699E-03 -1.6652261E-03 -1.8219702E-02 -1.6369893E-02 -4.5837683E-03 -5.5737244E-04
1.000000E+10 5.623E+16 1.800E-4 1.2332542E-03 -5.4956523E-03 -5.0948935E-03 -1.6676675E-03 1.5469809E-03 -5.2336056E-03 -5.0870981E-03 -1.6682038E-03 -1.8556873E-02 -1.6995332E-02 -5.3469510E-03 1.5643406E-03
1.000000E+10 5.623E+16 2.300E-4 9.7176035E-04 -5.7070156E-03 -5.0950555E-03 -1.6659469E-03 1.3438374E-03 -5.3965936E-03 -5.0867225E-03 -1.6662776E-03 -1.7442200E-02 -1.6023172E-02 -4.7229270E-03 8.3396131E-04
1.000000E+10 5.623E+16 2.800E-4 8.2950533E-04 -5.8207272E-03 -5.0935167E-03 -1.6647787E-03 1.2512288E-03 -5.4691961E-03 -5.0849470E-03 -1.6648278E-03 -1.6784563E-02 -1.5438132E-02 -4.2445359E-03 1.2483838E-04
1.000000E+10 5.623E+16 3.300E-4 7.4550235E-04 -5.8863672E-03 -5.0912430E-03 -1.6636686E-03 1.2096162E-03 -5.4998312E-03 -5.0824025E-03 -1.6635943E-03 -1.6347446E-02 -1.5045206E-02 -3.9434986E-03 -1.0811190E-04
1.000000E+10 5.623E+16 3.800E-4 6.9081561E-04 -5.9279491E-03 -5.0890014E-03 -1.6624546E-03 1.1914313E-03 -5.5113164E-03 -5.0796237E-03 -1.6626170E-03 -1.6030525E-02 -1.4757161E-02 -3.8424986E-03 3.9700797E-04
1.000000E+10 1.000E+17 1.800E-4 1.5217055E-03 -5.2578582E-03 -5.0886874E-03 -1.6689848E-03 1.9764748E-03 -4.8756493E-03 -5.0792212E-03 -1.6696209E-03 -1.6600232E-02 -1.5495452E-02 -4.9569579E-03 1.4575804E-03
1.000000E+10 1.000E+17 2.300E-4 1.2505531E-03 -5.4732313E-03 -5.0868525E-03 -1.6656395E-03 1.7863084E-03 -5.0229094E-03 -5.0757588E-03 -1.6669316E-03 -1.5772285E-02 -1.4743888E-02 -4.7460171E-03 2.5861603E-03
1.000000E+10 1.000E+17 2.800E-4 1.0923315E-03 -5.5975048E-03 -5.0840610E-03 -1.6635867E-03 1.6978562E-03 -5.0886267E-03 -5.0721841E-03 -1.6648175E-03 -1.5313119E-02 -1.4325143E-02 -4.4186344E-03 2.2145861E-03
1.000000E+10 1.000E+17 3.300E-4 9.9344796E-04 -5.6739176E-03 -5.0809267E-03 -1.6621680E-03 1.6584715E-03 -5.1150855E-03 -5.0686093E-03 -1.6632208E-03 -1.5014285E-02 -1.4053715E-02 -4.1340364E-03 1.7556885E-03
1.000000E+10 1.000E+17 3.800E-4 9.2764406E-04 -5.7237415E-03 -5.0780685E-03 -1.6609456E-03 1.6429987E-03 -5.1229047E-03 -5.0653482E-03 -1.6619678E-03 -1.4793167E-02 -1.3848751E-02 -3.9381488E-03 1.6192781E-03
1.468000E+10 1.000E+15 1.800E-4 6.1422168E-04 -6.1793785E-03 -5.1854381E-03 -1.7780921E-03 6.0774178E-04 -6.1226562E-03 -5.1597037E-03 -1.7363540E-03 -2.9672735E-03 8.3733565E-03 -2.7911083E-02 6.2171114E-03
1.468000E+10 1.000E+15 2.300E-4 3.2096991E-04 -6.4657142E-03 -5.2147747E-03 -1.8024166E-03 3.0951943E-04 -6.3987146E-03 -5.1810373E-03 -1.7529087E-03 -3.7769717E-03 7.8326471E-03 -3.0173791E-02 6.0470200E-03
1.468000E+10 1.000E+15 2.800E-4 1.8509692E-04 -6.6194374E-03 -5.2404776E-03 -1.8244251E-03 1.6832279E-04 -6.5436350E-03 -5.1986824E-03 -1.7686405E-03 -4.3246942E-03 7.3685700E-03 -3.3465160E-02 5.8603988E-03
1.468000E+10 1.000E+15 3.300E-4 1.2714955E-04 -6.7053152E-03 -5.2635810E-03 -1.8438322E-03 1.0499868E-04 -6.6220005E-03 -5.2138159E-03 -1.7832806E-03 -4.7043584E-03 6.9725847E-03 -3.7483461E-02 5.6501681E-03
1.468000E+10 1.000E+15 3.800E-4 1.0590856E-04 -6.7575481E-03 -5.2853771E-03 -1.8603326E-03 7.8500582E-05 -6.6679798E-03 -5.2276854E-03 -1.7966960E-03 -4.9713712E-03 6.6138033E-03 -4.2473262E-02 5.3957515E-03
1.468000E+10 1.778E+15 1.800E-4 6.2410500E-04 -6.1141661E-03 -5.1780830E-03 -1.7195059E-03 6.2950627E-04 -6.0557311E-03 -5.1456734E-03 -1.6936106E-03 3.0625057E-03 1.4290713E-02 9.4297777E-02 9.6895554E-03
1.468000E+10 1.778E+15 2.300E-4 3.3318175E-04 -6.3852679E-03 -5.2042176E-03 -1.7311552E-03 3.3765747E-04 -6.3145656E-03 -5.1629067E-03 -1.6997352E-03 1.8100715E-03 1.3400869E-02 9.0510757E-02 9.6097991E-03
1.468000E+10 1.778E+15 2.800E-4 1.9895646E-04 -6.5251084E-03 -5.2262640E-03 -1.7421219E-03 2.0147617E-04 -6.4451369E-03 -5.1768637E-03 -1.7069287E-03 7.9566114E-04 1.2446702E-02 8.3189759E-02 9.2746032E-03
1.468000E+10 1.778E+15 3.300E-4 1.4209560E-04 -6.5983472E-03 -5.2452766E-03 -1.7519870E-03 1.4284402E-04 -6.5092038E-03 -5.1880348E-03 -1.7131431E-03 1.9773869E-04 1.1835566E-02 7.6420745E-02 9.1257255E-03
1.468000E+10 1.778E+15 3.800E-4 1.2157298E-04 -6.6392708E-03 -5.2625308E-03 -1.7607097E-03 1.2056693E-04 -6.5417886E-03 -5.1977587E-03 -1.7189576E-03 -2.1750501E-04 1.1365759E-02 7.0650644E-02 8.9540158E-03
1.468000E+10 3.162E+15 1.800E-4 6.4244827E-04 -6.0556432E-03 -5.1577051E-03 -1.6914711E-03 6.6337671E-04 -6.0004398E-03 -5.1299678E-03 -1.6784511E-03 1.9200819E-02 2.9369319E-02 8.3992184E-02 1.6570135E-02
1.468000E+10 3.162E+15 2.300E-4 3.5523395E-04 -6.3133932E-03 -5.1778381E-03 -1.6973242E-03 3.7960607E-04 -6.2465078E-03 -5.1429620E-03 -1.6816787E-03 1.5726078E-02 2.6730886E-02 8.0362504E-02 1.6139782E-02
1.468000E+10 3.162E+15 2.800E-4 2.2341911E-04 -6.4413931E-03 -5.1939926E-03 -1.7029773E-03 2.5068195E-04 -6.3639108E-03 -5.1525613E-03 -1.6848182E-03 1.3606251E-02 2.4911684E-02 7.6584830E-02 1.6032288E-02
1.468000E+10 3.162E+15 3.300E-4 1.6798643E-04 -6.5041858E-03 -5.2071702E-03 -1.7083140E-03 1.9783348E-04 -6.4168168E-03 -5.1596282E-03 -1.6878912E-03 1.2224381E-02 2.3673328E-02 7.3133238E-02 1.6011745E-02
1.468000E+10 3.162E+15 3.800E-4 1.4823342E-04 -6.5357485E-03 -5.2185833E-03 -1.7132300E-03 1.8047306E-04 -6.4392468E-03 -5.1654923E-03 -1.6906195E-03 1.1274229E-02 2.2759417E-02 6.9905349E-02 1.6131241E-02
1.468000E+10 5.623E+15 1.800E-4 6.7592726E-04 -5.9990889E-03 -5.1380980E-03 -1.6792363E-03 7.2099493E-04 -5.9378453E-03 -5.1184411E-03 -1.6731608E-03 -3.6517480E-01 -3.6801696E-01 -1.1012637E-01 4.7442203E-02
1.468000E+10 5.623E+15 2.300E-4 3.9449544E-04 -6.2446830E-03 -5.1524396E-03 -1.6825739E-03 4.4996479E-04 -6.1691803E-03 -5.1280024E-03 -1.6750877E-03 -5.5921100E-01 -5.4311243E-01 -1.2061986E-01 4.6790363E-02
1.468000E+10 5.623E+15 2.800E-4 2.6605694E-04 -6.3627813E-03 -5.1632490E-03 -1.6856468E-03 3.3099787E-04 -6.2742703E-03 -5.1344314E-03 -1.6768578E-03 -9.3847886E-01 -8.3350774E-01 -1.3000027E-01 4.6341619E-02
1.468000E+10 5.623E+15 3.300E-4 2.1225474E-04 -6.4174456E-03 -5.1715908E-03 -1.6883470E-03 2.8588184E-04 -6.3168591E-03 -5.1387234E-03 -1.6783562E-03 -2.0158865E+00 -1.3516129E+00 -1.4049084E-01 4.6833916E-02
1.468000E+10 5.623E+15 3.800E-4 1.9301583E-04 -6.4420871E-03 -5.1784306E-03 -1.6907867E-03 2.7464006E-04 -6.3305052E-03 -5.1419199E-03 -1.6796617E-03 -2.3053410E+01 -2.7845762E+00 -1.4835900E-01 4.7406438E-02
1.468000E+10 1.000E+16 1.800E-4 7.3608795E-04 -5.9310600E-03 -5.1233120E-03 -1.6735105E-03 8.2191533E-04 -5.8447250E-03 -5.1100515E-03 -1.6706066E-03 -3.7826173E-02 -3.2718542E-02 -1.9300405E-02 -2.7363711E-02
1.468000E+10 1.000E+16 2.300E-4 4.6301159E-04 -6.1644755E-03 -5.1332723E-03 -1.6752008E-03 5.7021682E-04 -6.0567887E-03 -5.1169282E-03 -1.6717050E-03 -3.6116029E-02 -3.1840982E-02 -1.9523411E-02 -2.7661267E-02
1.468000E+10 1.000E+16 2.800E-4 3.3857623E-04 -6.2741537E-03 -5.1400173E-03 -1.6767003E-03 4.6515842E-04 -6.1472276E-03 -5.1208936E-03 -1.6726419E-03 -3.5013788E-02 -3.1187869E-02 -1.9648195E-02 -2.7669909E-02
1.468000E+10 1.000E+16 3.300E-4 2.8579196E-04 -6.3230795E-03 -5.1445452E-03 -1.6779351E-03 4.2978349E-04 -6.1788298E-03 -5.1229980E-03 -1.6733756E-03 -3.4253679E-02 -3.0725736E-02 -1.9683365E-02 -2.7507363E-02
1.468000E+10 1.000E+16 3.800E-4 2.6578734E-04 -6.3437764E-03 -5.1478219E-03 -1.6789269E-03 4.2535273E-04 -6.1840520E-03 -5.1241446E-03 -1.6739255E-03 -3.3691467E-02 -3.0373241E-02 -1.9673347E-02 -2.7235538E-02
1.468000E+10 1.778E+16 1.800E-4 8.4017776E-04 -5.8335102E-03 -5.1125238E-03 -1.6704220E-03 9.9528330E-04 -5.6949443E-03 -5.1026752E-03 -1.6693624E-03 -2.4830006E-02 -2.1365809E-02 -8.5251812E-03 -4.6287239E-03
1.468000E+10 1.778E+16 2.300E-4 5.7713154E-04 -6.0543628E-03 -5.1189012E-03 -1.6709869E-03 7.7017252E-04 -5.8821007E-03 -5.1073523E-03 -1.6694518E-03 -2.3663262E-02 -2.0605996E-02 -8.1924471E-03 -5.5035180E-03
1.468000E+10 1.778E+16 2.800E-4 4.5531104E-04 -6.1579405E-03 -5.1224135E-03 -1.6714360E-03 6.8170334E-04 -5.9560953E-03 -5.1092021E-03 -1.6697670E-03 -2.2926498E-02 -2.0087603E-02 -8.0509524E-03 -5.1662745E-03
1.468000E+10 1.778E+16 3.300E-4 4.0053386E-04 -6.2049165E-03 -5.1240787E-03 -1.6716746E-03 6.5579039E-04 -5.9775656E-03 -5.1094850E-03 -1.6698837E-03 -2.2405212E-02 -1.9704711E-02 -7.9135249E-03 -4.9425435E-03
1.468000E+10 1.778E+16 3.800E-4 3.7616411E-04 -6.2258660E-03 -5.1247035E-03 -1.6717448E-03 6.5624995E-04 -5.9767812E-03 -5.1090945E-03 -1.6698735E-03 -2.2006586E-02 -1.9387840E-02 -7.7208476E-03 -4.7020280E-03
1.468000E+10 3.162E+16 1.800E-4 1.0068336E-03 -5.6885361E-03 -5.1039286E-03 -1.6686367E-03 1.2705627E-03 -5.4655509E-03 -5.0949708E-03 -1.6688980E-03 -1.9679161E-02 -1.7495381E-02 -5.6046888E-03 6.3844445E-04
1.468000E+10 3.162E+16 2.300E-4 7.5116863E-04 -5.8994391E-03 -5.1070568E-03 -1.6682806E-03 1.0740358E-03 -5.6267678E-03 -5.0972018E-03 -1.6680537E-03 -1.8793239E-02 -1.6816556E-02 -5.1163118E-03 -5.8776458E-04
1.468000E+10 3.162E+16 2.800E-4 6.2587562E-04 -6.0024386E-03 -5.1079046E-03 -1.6678859E-03 9.9865005E-04 -5.6881085E-03 -5.0972216E-03 -1.6675226E-03 -1.8237162E-02 -1.6366051E-02 -4.8251624E-03 -7.7566995E-04
1.468000E+10 3.162E+16 3.300E-4 5.6211189E-04 -6.0539850E-03 -5.1073819E-03 -1.6674055E-03 9.7646876E-04 -5.7050346E-03 -5.0959995E-03 -1.6670408E-03 -1.7839336E-02 -1.6034781E-02 -4.6181004E-03 -6.8638464E-04
1.468000E+10 3.162E+16 3.800E-4 5.2677305E-04 -6.0815335E-03 -5.1062415E-03 -1.6668765E-03 9.7572732E-04 -5.7039736E-03 -5.0944004E-03 -1.6665595E-03 -1.7529725E-02 -1.5764121E-02 -4.4170860E-03 -5.3520889E-04
1.468000E+10 5.623E+16 1.800E-4 1.2424475E-03 -5.4899489E-03 -5.0961693E-03 -1.6682498E-03 1.6627377E-03 -5.1395766E-03 -5.0858885E-03 -1.6692742E-03 -1.7216388E-02 -1.5759251E-02 -4.9006545E-03 2.1066073E-03
1.468000E+10 5.623E+16 2.300E-4 9.8451320E-04 -5.6987203E-03 -5.0966799E-03 -1.6665097E-03 1.4891664E-03 -5.2783148E-03 -5.0852420E-03 -1.6674838E-03 -1.6511509E-02 -1.5165774E-02 -4.5198904E-03 1.7221206E-03
1.468000E+10 5.623E+16 2.800E-4 8.4553754E-04 -5.8100314E-03 -5.0953232E-03 -1.6654064E-03 1.4195958E-03 -5.3322382E-03 -5.0832632E-03 -1.6662505E-03 -1.6078782E-02 -1.4789948E-02 -4.1837306E-03 1.3510470E-03
1.468000E+10 5.623E+16 3.300E-4 7.6447223E-04 -5.8735857E-03 -5.0932892E-03 -1.6643751E-03 1.3953909E-03 -5.3488899E-03 -5.0807353E-03 -1.6651795E-03 -1.5771410E-02 -1.4517446E-02 -3.9442443E-03 1.1929210E-03
1.468000E+10 5.623E+16 3.800E-4 7.1241641E-04 -5.9131857E-03 -5.0910682E-03 -1.6633806E-03 1.3901380E-03 -5.3501797E-03 -5.0781829E-03 -1.6642812E-03 -1.5531817E-02 -1.4296577E-02 -3.7493751E-03 1.2677095E-03
1.468000E+10 1.000E+17 1.800E-4 1.5312297E-03 -5.2512302E-03 -5.0894230E-03 -1.6693861E-03 2.1459205E-03 -4.7354024E-03 -5.0772602E-03 -1.6702996E-03 -1.5657799E-02 -1.4604215E-02 -4.4356631E-03 1.4524992E-03
1.468000E+10 1.000E+17 2.300E-4 1.2634767E-03 -5.4639834E-03 -5.0876943E-03 -1.6660899E-03 1.9927012E-03 -4.8520142E-03 -5.0731479E-03 -1.6679711E-03 -1.5128177E-02 -1.4135492E-02 -4.3825943E-03 2.6295375E-03
1.468000E+10 1.000E+17 2.800E-4 1.1083827E-03 -5.5859041E-03 -5.0850778E-03 -1.6639954E-03 1.9314304E-03 -4.8953729E-03 -5.0692246E-03 -1.6661915E-03 -1.4813199E-02 -1.3854760E-02 -4.1869466E-03 2.7621061E-03
1.468000E+10 1.000E+17 3.300E-4 1.0123091E-03 -5.6600820E-03 -5.0820899E-03 -1.6626099E-03 1.9113044E-03 -4.9063468E-03 -5.0656740E-03 -1.6647412E-03 -1.4585505E-02 -1.3645283E-02 -3.9417470E-03 2.4867547E-03
1.468000E+10 1.000E+17 3.800E-4 9.4900271E-04 -5.7080404E-03 -5.0792652E-03 -1.6614712E-03 1.9090497E-03 -4.9036958E-03 -5.0625557E-03 -1.6636241E-03 -1.4399119E-02 -1.3471783E-02 -3.7280983E-03 2.3735718E-03
2.154000E+10 1.000E+15 1.800E-4 6.2035239E-04 -6.2430801E-03 -5.2215055E-03 -1.8175629E-03 6.0965697E-04 -6.1665333E-03 -5.1830674E-03 -1.7636780E-03 -3.3501320E-03 7.9840146E-03 -3.3480041E-02 5.8351110E-03
2.154000E+10 1.000E+15 2.300E-4 3.3085734E-04 -6.5393342E-03 -5.2608342E-03 -1.8466402E-03 3.1286905E-04 -6.4506706E-03 -5.2102431E-03 -1.7852818E-03 -4.0642747E-03 7.3701396E-03 -3.8262812E-02 5.5388050E-03
2.154000E+10 1.000E+15 2.800E-4 1.9897488E-04 -6.7009294E-03 -5.2965996E-03 -1.8708756E-03 1.7324007E-04 -6.6028845E-03 -5.2335615E-03 -1.8052315E-03 -4.5561368E-03 6.8354710E-03 -4.5472476E-02 5.1962648E-03
2.154000E+10 1.000E+15 3.300E-4 1.4497525E-04 -6.7931472E-03 -5.3300425E-03 -1.8901534E-03 1.1148872E-04 -6.6878548E-03 -5.2545533E-03 -1.8228905E-03 -4.8997856E-03 6.3610705E-03 -5.5565993E-02 4.8095250E-03
2.154000E+10 1.000E+15 3.800E-4 1.2751645E-04 -6.8509532E-03 -5.3616347E-03 -1.9058660E-03 8.6518444E-05 -6.7397559E-03 -5.2744128E-03 -1.8382157E-03 -5.1431092E-03 5.9675036E-03 -6.9415316E-02 4.4726890E-03
2.154000E+10 1.778E+15 1.800E-4 6.3060122E-04 -6.1562904E-03 -5.2093968E-03 -1.7393993E-03 6.3639216E-04 -6.0760930E-03 -5.1627347E-03 -1.7047975E-03 2.2503446E-03 1.3719359E-02 8.1527594E-02 9.4365152E-03
2.154000E+10 1.778E+15 2.300E-4 3.4367511E-04 -6.4335556E-03 -5.2430903E-03 -1.7541471E-03 3.4803856E-04 -6.3374675E-03 -5.1838914E-03 -1.7131906E-03 1.2132605E-03 1.2829178E-02 7.6805010E-02 9.2992213E-03
2.154000E+10 1.778E+15 2.800E-4 2.1366594E-04 -6.5784363E-03 -5.2723821E-03 -1.7670532E-03 2.1516351E-04 -6.4710656E-03 -5.2018554E-03 -1.7227914E-03 3.2956267E-04 1.1836908E-02 6.9938922E-02 8.8132735E-03
2.154000E+10 1.778E+15 3.300E-4 1.6094723E-04 -6.6557533E-03 -5.2982726E-03 -1.7781261E-03 1.5989004E-04 -6.5374464E-03 -5.2168856E-03 -1.7307980E-03 -1.8263393E-04 1.1206753E-02 6.3877220E-02 8.5566196E-03
