fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
009_340 009_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.136097601E-12 1.000000000E+20 1.232782261E+00 3.497347027E-13 1.162049953E-04 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.009004507E-12 1.000000000E+20 1.234486327E+00 3.479015276E-13 1.218706201E-04 
010_340 010_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.188753427E-12 1.000000000E+20 1.236619196E+00 5.073770702E-13 1.295356478E-04 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.066841436E-12 1.000000000E+20 1.237769325E+00 5.056399344E-13 1.339632650E-04 
011_340 011_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.490513558E-12 1.000000000E+20 1.240958763E+00 7.353127711E-13 1.472661781E-04 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.374555777E-12 1.000000000E+20 1.241731971E+00 7.336845614E-13 1.508362141E-04 
012_340 012_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.049129367E-12 1.000000000E+20 1.245729217E+00 1.064916238E-12 1.709410865E-04 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.939564336E-12 1.000000000E+20 1.246247006E+00 1.063403997E-12 1.739210651E-04 
013_340 013_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.871333326E-12 1.000000000E+20 1.250730683E+00 1.542216407E-12 2.021660575E-04 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.768146772E-12 1.000000000E+20 1.251076725E+00 1.540819097E-12 2.047408648E-04 
014_340 014_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.097631421E-11 1.000000000E+20 1.256106481E+00 2.237578448E-12 2.414875406E-04 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.087920069E-11 1.000000000E+20 1.256329130E+00 2.236254722E-12 2.438772379E-04 
015_340 015_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.341937917E-11 1.000000000E+20 1.260822831E+00 3.247718685E-12 2.906026267E-04 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.332742402E-11 1.000000000E+20 1.260974301E+00 3.246503318E-12 2.926789183E-04 
016_340 016_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.628633772E-11 1.000000000E+20 1.264795432E+00 4.718421616E-12 3.536746121E-04 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.619857174E-11 1.000000000E+20 1.264899281E+00 4.717299637E-12 3.556112561E-04 
017_340 017_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.968898858E-11 1.000000000E+20 1.268663214E+00 6.873620761E-12 4.297057694E-04 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.960449301E-11 1.000000000E+20 1.268733369E+00 6.872557725E-12 4.315332671E-04 
018_340 018_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.375852838E-11 1.000000000E+20 1.271745477E+00 1.001972867E-11 5.192601877E-04 
018_340_SRH 018_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.367649463E-11 1.000000000E+20 1.271793201E+00 1.001870917E-11 5.209783274E-04 
019_340 019_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.863657946E-11 1.000000000E+20 1.274349575E+00 1.462471912E-11 6.239535125E-04 
019_340_SRH 019_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.855645825E-11 1.000000000E+20 1.274382746E+00 1.462373969E-11 6.255936958E-04 
