Name T sdV sdI I01 I01tr n1 n1tr Rsh1 Rsh1tr I02 I02tr n2 n2tr Rsh2 Rsh2tr Rs Rstr Iph Iphtr
STLBO 300 0 4E-7 1.817069032E-05 1.500000000E-05 5.764877065E+00 5.521048999E+00 1.348740647E+04 1.000000000E+04 9.770730518E-05 9.665824002E-05 2.714695105E+00 2.666666667E+00 2.134677789E+03 2.114596000E+03 4.131539363E+01 5.000000000E+01 9.971570789E-04 1.000000000E-03
STLBO 300 0 4E-7 1.053509686E-05 1.500000000E-05 5.120652685E+00 5.521048999E+00 6.700138150E+03 1.000000000E+04 9.540194962E-05 9.665824002E-05 2.588813447E+00 2.666666667E+00 2.084100769E+03 2.114596000E+03 6.451094852E+01 5.000000000E+01 1.006526275E-03 1.000000000E-03
STLBO 300 0 4E-7 1.034656147E-05 1.500000000E-05 5.101914527E+00 5.521048999E+00 6.551292738E+03 1.000000000E+04 9.492182266E-05 9.665824002E-05 2.570915123E+00 2.666666667E+00 2.076498223E+03 2.114596000E+03 6.608922625E+01 5.000000000E+01 1.007319147E-03 1.000000000E-03
STLBO 300 0 4E-7 8.144712079E-06 1.500000000E-05 4.861253201E+00 5.521048999E+00 5.483451057E+03 1.000000000E+04 9.534049000E-05 9.665824002E-05 2.552916812E+00 2.666666667E+00 2.078936334E+03 2.114596000E+03 7.354541032E+01 5.000000000E+01 1.010979773E-03 1.000000000E-03
STLBO 300 0 4E-7 1.796136603E-05 1.500000000E-05 5.746149684E+00 5.521048999E+00 1.369005612E+04 1.000000000E+04 9.599086741E-05 9.665824002E-05 2.653570357E+00 2.666666667E+00 2.108666261E+03 2.114596000E+03 4.533622401E+01 5.000000000E+01 9.972712895E-04 1.000000000E-03
STLBO 300 0 4E-7 1.381960089E-05 1.500000000E-05 5.429093558E+00 5.521048999E+00 8.185117326E+03 1.000000000E+04 9.696099013E-05 9.665824002E-05 2.683053227E+00 2.666666667E+00 2.122661377E+03 2.114596000E+03 4.972941036E+01 5.000000000E+01 1.002651686E-03 1.000000000E-03
STLBO 300 0 4E-7 1.542362396E-05 1.500000000E-05 5.558582309E+00 5.521048999E+00 9.969554883E+03 1.000000000E+04 9.680726370E-05 9.665824002E-05 2.690010683E+00 2.666666667E+00 2.120091105E+03 2.114596000E+03 4.700594261E+01 5.000000000E+01 9.999329845E-04 1.000000000E-03
STLBO 300 0 4E-7 1.698214016E-05 1.500000000E-05 5.675798843E+00 5.521048999E+00 1.249385415E+04 1.000000000E+04 9.727139670E-05 9.665824002E-05 2.701172409E+00 2.666666667E+00 2.127129968E+03 2.114596000E+03 4.467983047E+01 5.000000000E+01 9.974429432E-04 1.000000000E-03
STLBO 300 0 4E-7 8.785529234E-06 1.500000000E-05 4.934676332E+00 5.521048999E+00 5.827740637E+03 1.000000000E+04 9.495482340E-05 9.665824002E-05 2.559735863E+00 2.666666667E+00 2.073062042E+03 2.114596000E+03 7.123104689E+01 5.000000000E+01 1.009747379E-03 1.000000000E-03
STLBO 300 0 4E-7 1.473084228E-05 1.500000000E-05 5.503770747E+00 5.521048999E+00 9.059113990E+03 1.000000000E+04 9.675984713E-05 9.665824002E-05 2.689422261E+00 2.666666667E+00 2.117958293E+03 2.114596000E+03 4.767540593E+01 5.000000000E+01 1.001262239E-03 1.000000000E-03
STLBO 300 0 4E-7 9.628482262E-06 1.500000000E-05 5.036576534E+00 5.521048999E+00 5.639917329E+03 1.000000000E+04 9.694600039E-05 9.665824002E-05 2.643547760E+00 2.666666667E+00 2.113181934E+03 2.114596000E+03 6.227016492E+01 5.000000000E+01 1.010702465E-03 1.000000000E-03
STLBO 300 0 4E-7 1.823256501E-05 1.500000000E-05 5.765773907E+00 5.521048999E+00 1.440833766E+04 1.000000000E+04 9.657324980E-05 9.665824002E-05 2.687439494E+00 2.666666667E+00 2.118885001E+03 2.114596000E+03 4.276399248E+01 5.000000000E+01 9.965247262E-04 1.000000000E-03
STLBO 300 0 4E-7 1.787205360E-05 1.500000000E-05 5.740925692E+00 5.521048999E+00 1.327270697E+04 1.000000000E+04 9.641812891E-05 9.665824002E-05 2.680136821E+00 2.666666667E+00 2.111894760E+03 2.114596000E+03 4.367963150E+01 5.000000000E+01 9.975744268E-04 1.000000000E-03
STLBO 300 0 4E-7 1.464044721E-05 1.500000000E-05 5.493921193E+00 5.521048999E+00 9.498580423E+03 1.000000000E+04 9.671804836E-05 9.665824002E-05 2.681013481E+00 2.666666667E+00 2.112308551E+03 2.114596000E+03 4.995794825E+01 5.000000000E+01 1.001110703E-03 1.000000000E-03
STLBO 300 0 6E-7 7.779475318E-06 1.500000000E-05 4.822912662E+00 5.521048999E+00 5.026629062E+03 1.000000000E+04 9.497772677E-05 9.665824002E-05 2.555892521E+00 2.666666667E+00 2.072812480E+03 2.114596000E+03 7.348036414E+01 5.000000000E+01 1.014273019E-03 1.000000000E-03
STLBO 300 0 6E-7 1.715269863E-05 1.500000000E-05 5.690778988E+00 5.521048999E+00 1.171792530E+04 1.000000000E+04 9.644483845E-05 9.665824002E-05 2.670796486E+00 2.666666667E+00 2.114552787E+03 2.114596000E+03 4.484960016E+01 5.000000000E+01 9.984099212E-04 1.000000000E-03
STLBO 300 0 6E-7 1.494636561E-05 1.500000000E-05 5.508959994E+00 5.521048999E+00 1.103039917E+04 1.000000000E+04 9.551836947E-05 9.665824002E-05 2.617622070E+00 2.666666667E+00 2.094863016E+03 2.114596000E+03 5.378207039E+01 5.000000000E+01 9.986023728E-04 1.000000000E-03
STLBO 300 0 6E-7 8.962490790E-06 1.500000000E-05 4.953940860E+00 5.521048999E+00 5.924391143E+03 1.000000000E+04 9.619187061E-05 9.665824002E-05 2.577366474E+00 2.666666667E+00 2.099396384E+03 2.114596000E+03 7.055872157E+01 5.000000000E+01 1.009658730E-03 1.000000000E-03
STLBO 300 0 6E-7 8.369422130E-06 1.500000000E-05 4.883708540E+00 5.521048999E+00 5.907649029E+03 1.000000000E+04 9.712382043E-05 9.665824002E-05 2.598956321E+00 2.666666667E+00 2.104883747E+03 2.114596000E+03 7.220127710E+01 5.000000000E+01 1.008997837E-03 1.000000000E-03
STLBO 300 0 6E-7 7.386713754E-06 1.500000000E-05 4.778395560E+00 5.521048999E+00 4.818440650E+03 1.000000000E+04 9.652231761E-05 9.665824002E-05 2.632191630E+00 2.666666667E+00 2.100814750E+03 2.114596000E+03 6.952447083E+01 5.000000000E+01 1.014519171E-03 1.000000000E-03
STLBO 300 0 6E-7 1.162062536E-05 1.500000000E-05 5.225992079E+00 5.521048999E+00 7.338815894E+03 1.000000000E+04 9.620487743E-05 9.665824002E-05 2.627209330E+00 2.666666667E+00 2.106645118E+03 2.114596000E+03 5.936197167E+01 5.000000000E+01 1.004392863E-03 1.000000000E-03
STLBO 300 0 6E-7 9.955851620E-06 1.500000000E-05 5.059565789E+00 5.521048999E+00 6.686123380E+03 1.000000000E+04 9.576246009E-05 9.665824002E-05 2.609525793E+00 2.666666667E+00 2.086537042E+03 2.114596000E+03 6.544733741E+01 5.000000000E+01 1.005593442E-03 1.000000000E-03
STLBO 300 0 6E-7 1.237460840E-05 1.500000000E-05 5.304236118E+00 5.521048999E+00 7.226390163E+03 1.000000000E+04 9.710673210E-05 9.665824002E-05 2.671992246E+00 2.666666667E+00 2.117505168E+03 2.114596000E+03 5.437950940E+01 5.000000000E+01 1.005113140E-03 1.000000000E-03
STLBO 300 0 6E-7 1.206812549E-05 1.500000000E-05 5.261046539E+00 5.521048999E+00 8.604021034E+03 1.000000000E+04 9.655716655E-05 9.665824002E-05 2.609555240E+00 2.666666667E+00 2.107713634E+03 2.114596000E+03 6.206169221E+01 5.000000000E+01 1.001615809E-03 1.000000000E-03
STLBO 300 0 6E-7 1.627102568E-05 1.500000000E-05 5.598705622E+00 5.521048999E+00 1.748125440E+04 1.000000000E+04 9.544121467E-05 9.665824002E-05 2.585215479E+00 2.666666667E+00 2.095051729E+03 2.114596000E+03 5.611211979E+01 5.000000000E+01 9.941875184E-04 1.000000000E-03
STLBO 300 0 6E-7 1.110241453E-05 1.500000000E-05 5.191946788E+00 5.521048999E+00 5.926683954E+03 1.000000000E+04 9.597283090E-05 9.665824002E-05 2.657311564E+00 2.666666667E+00 2.101787900E+03 2.114596000E+03 5.517581126E+01 5.000000000E+01 1.009299348E-03 1.000000000E-03
STLBO 300 0 6E-7 7.339235051E-06 1.500000000E-05 4.766277414E+00 5.521048999E+00 4.980599401E+03 1.000000000E+04 9.550959424E-05 9.665824002E-05 2.566886495E+00 2.666666667E+00 2.079971521E+03 2.114596000E+03 7.455140751E+01 5.000000000E+01 1.014004106E-03 1.000000000E-03
STLBO 300 0 6E-7 1.105814336E-05 1.500000000E-05 5.174307597E+00 5.521048999E+00 6.933636380E+03 1.000000000E+04 9.805923268E-05 9.665824002E-05 2.663205360E+00 2.666666667E+00 2.128460844E+03 2.114596000E+03 6.006352979E+01 5.000000000E+01 1.006008385E-03 1.000000000E-03
STLBO 300 0 6E-7 1.015216218E-05 1.500000000E-05 5.095440243E+00 5.521048999E+00 5.714391382E+03 1.000000000E+04 9.708723194E-05 9.665824002E-05 2.666620235E+00 2.666666667E+00 2.113769935E+03 2.114596000E+03 5.885651426E+01 5.000000000E+01 1.010307080E-03 1.000000000E-03
STLBO 300 0 8E-7 4.082813649E-06 1.500000000E-05 4.285713126E+00 5.521048999E+00 3.501486301E+03 1.000000000E+04 9.709168289E-05 9.665824002E-05 2.622658603E+00 2.666666667E+00 2.101402894E+03 2.114596000E+03 8.228854000E+01 5.000000000E+01 1.027405523E-03 1.000000000E-03
STLBO 300 0 8E-7 5.911650788E-06 1.500000000E-05 4.563445034E+00 5.521048999E+00 4.992907681E+03 1.000000000E+04 9.502528284E-05 9.665824002E-05 2.496510245E+00 2.666666667E+00 2.067320754E+03 2.114596000E+03 8.745802996E+01 5.000000000E+01 1.013252701E-03 1.000000000E-03
STLBO 300 0 8E-7 1.691657349E-05 1.500000000E-05 5.648587151E+00 5.521048999E+00 1.858659894E+04 1.000000000E+04 9.449345709E-05 9.665824002E-05 2.564770285E+00 2.666666667E+00 2.076796264E+03 2.114596000E+03 5.557699843E+01 5.000000000E+01 9.939430417E-04 1.000000000E-03
STLBO 300 0 8E-7 6.984099597E-06 1.500000000E-05 4.728508396E+00 5.521048999E+00 4.518174209E+03 1.000000000E+04 9.680300284E-05 9.665824002E-05 2.630249068E+00 2.666666667E+00 2.107953780E+03 2.114596000E+03 7.021841628E+01 5.000000000E+01 1.017133459E-03 1.000000000E-03
STLBO 300 0 8E-7 4.773766995E-06 1.500000000E-05 4.409209658E+00 5.521048999E+00 3.523959649E+03 1.000000000E+04 9.638744480E-05 9.665824002E-05 2.576709442E+00 2.666666667E+00 2.096275744E+03 2.114596000E+03 8.070757817E+01 5.000000000E+01 1.028339063E-03 1.000000000E-03
STLBO 300 0 8E-7 2.019961563E-05 1.500000000E-05 5.907552498E+00 5.521048999E+00 1.615419572E+04 1.000000000E+04 9.535990249E-05 9.665824002E-05 2.669550555E+00 2.666666667E+00 2.098791085E+03 2.114596000E+03 3.891546997E+01 5.000000000E+01 9.961056923E-04 1.000000000E-03
STLBO 300 0 8E-7 2.843029852E-06 1.500000000E-05 4.022536791E+00 5.521048999E+00 3.155123180E+03 1.000000000E+04 9.447890670E-05 9.665824002E-05 2.446788927E+00 2.666666667E+00 2.044340442E+03 2.114596000E+03 1.036341062E+02 5.000000000E+01 1.037109033E-03 1.000000000E-03
STLBO 300 0 8E-7 1.184137655E-05 1.500000000E-05 5.240188494E+00 5.521048999E+00 8.284861130E+03 1.000000000E+04 9.563671432E-05 9.665824002E-05 2.588397239E+00 2.666666667E+00 2.091350715E+03 2.114596000E+03 6.293193443E+01 5.000000000E+01 1.002158297E-03 1.000000000E-03
STLBO 300 0 8E-7 1.253891709E-05 1.500000000E-05 5.323915832E+00 5.521048999E+00 6.948669068E+03 1.000000000E+04 9.733412194E-05 9.665824002E-05 2.695120215E+00 2.666666667E+00 2.122223669E+03 2.114596000E+03 5.159011720E+01 5.000000000E+01 1.005959302E-03 1.000000000E-03
STLBO 300 0 8E-7 1.443195179E-05 1.500000000E-05 5.469617035E+00 5.521048999E+00 1.007353848E+04 1.000000000E+04 9.412568832E-05 9.665824002E-05 2.568395307E+00 2.666666667E+00 2.070806491E+03 2.114596000E+03 5.803824068E+01 5.000000000E+01 1.000833383E-03 1.000000000E-03
STLBO 300 0 8E-7 1.042147812E-05 1.500000000E-05 5.119347733E+00 5.521048999E+00 5.970300773E+03 1.000000000E+04 9.737055026E-05 9.665824002E-05 2.661598186E+00 2.666666667E+00 2.113894029E+03 2.114596000E+03 6.029627867E+01 5.000000000E+01 1.010413513E-03 1.000000000E-03
STLBO 300 0 8E-7 1.206998257E-05 1.500000000E-05 5.278797291E+00 5.521048999E+00 6.644551738E+03 1.000000000E+04 9.720700711E-05 9.665824002E-05 2.657772573E+00 2.666666667E+00 2.120884747E+03 2.114596000E+03 5.537140313E+01 5.000000000E+01 1.007536943E-03 1.000000000E-03
STLBO 300 0 8E-7 1.300980317E-05 1.500000000E-05 5.368134539E+00 5.521048999E+00 6.838311130E+03 1.000000000E+04 9.763601941E-05 9.665824002E-05 2.721648444E+00 2.666666667E+00 2.134508038E+03 2.114596000E+03 4.758455028E+01 5.000000000E+01 1.006678430E-03 1.000000000E-03
STLBO 300 0 8E-7 8.746134590E-06 1.500000000E-05 4.941491989E+00 5.521048999E+00 5.237639815E+03 1.000000000E+04 9.758800641E-05 9.665824002E-05 2.671095275E+00 2.666666667E+00 2.123553795E+03 2.114596000E+03 6.252792099E+01 5.000000000E+01 1.012057925E-03 1.000000000E-03
STLBO 300 0 1E-6 2.813564413E-06 1.500000000E-05 4.016687902E+00 5.521048999E+00 3.111969638E+03 1.000000000E+04 9.440849496E-05 9.665824002E-05 2.467352206E+00 2.666666667E+00 2.039834576E+03 2.114596000E+03 1.014580832E+02 5.000000000E+01 1.036997564E-03 1.000000000E-03
STLBO 300 0 1E-6 1.094299121E-05 1.500000000E-05 5.149567587E+00 5.521048999E+00 7.768551029E+03 1.000000000E+04 9.162603930E-05 9.665824002E-05 2.468330652E+00 2.666666667E+00 2.030063885E+03 2.114596000E+03 7.068198141E+01 5.000000000E+01 1.003290553E-03 1.000000000E-03
STLBO 300 0 1E-6 7.683013985E-06 1.500000000E-05 4.814639817E+00 5.521048999E+00 4.980111743E+03 1.000000000E+04 9.574081056E-05 9.665824002E-05 2.625800070E+00 2.666666667E+00 2.092391070E+03 2.114596000E+03 6.845863040E+01 5.000000000E+01 1.013252997E-03 1.000000000E-03
STLBO 300 0 1E-6 1.522035225E-05 1.500000000E-05 5.548800253E+00 5.521048999E+00 9.034128227E+03 1.000000000E+04 9.712169483E-05 9.665824002E-05 2.711751285E+00 2.666666667E+00 2.125594026E+03 2.114596000E+03 4.501910480E+01 5.000000000E+01 1.001180444E-03 1.000000000E-03
STLBO 300 0 1E-6 3.772009113E-06 1.500000000E-05 4.228951062E+00 5.521048999E+00 3.285199923E+03 1.000000000E+04 9.721688579E-05 9.665824002E-05 2.583092069E+00 2.666666667E+00 2.094596127E+03 2.114596000E+03 8.725663298E+01 5.000000000E+01 1.032719607E-03 1.000000000E-03
STLBO 300 0 1E-6 1.898766984E-05 1.500000000E-05 5.817052431E+00 5.521048999E+00 1.874567058E+04 1.000000000E+04 9.843556535E-05 9.665824002E-05 2.747310993E+00 2.666666667E+00 2.148303923E+03 2.114596000E+03 3.957273851E+01 5.000000000E+01 9.934285126E-04 1.000000000E-03
STLBO 300 0 1E-6 1.632641375E-05 1.500000000E-05 5.634881631E+00 5.521048999E+00 1.004135369E+04 1.000000000E+04 9.632037730E-05 9.665824002E-05 2.687644132E+00 2.666666667E+00 2.117396748E+03 2.114596000E+03 4.379081158E+01 5.000000000E+01 9.995878435E-04 1.000000000E-03
STLBO 300 0 1E-6 9.736653869E-06 1.500000000E-05 5.047592786E+00 5.521048999E+00 5.703477438E+03 1.000000000E+04 9.511808257E-05 9.665824002E-05 2.579994915E+00 2.666666667E+00 2.077032367E+03 2.114596000E+03 6.622341129E+01 5.000000000E+01 1.011494929E-03 1.000000000E-03
STLBO 300 0 1E-6 2.875580017E-06 1.500000000E-05 4.041095599E+00 5.521048999E+00 2.929224228E+03 1.000000000E+04 9.521116448E-05 9.665824002E-05 2.548195510E+00 2.666666667E+00 2.065208628E+03 2.114596000E+03 9.250070183E+01 5.000000000E+01 1.039683128E-03 1.000000000E-03
STLBO 300 2E-5 0 1.519209276E-05 1.500000000E-05 5.536251514E+00 5.521048999E+00 1.022730651E+04 1.000000000E+04 9.665775510E-05 9.665824002E-05 2.667082561E+00 2.666666667E+00 2.114693156E+03 2.114596000E+03 4.967754851E+01 5.000000000E+01 9.997580512E-04 1.000000000E-03
STLBO 300 2E-5 0 1.485477870E-05 1.500000000E-05 5.509034938E+00 5.521048999E+00 9.895448856E+03 1.000000000E+04 9.664863144E-05 9.665824002E-05 2.665204816E+00 2.666666667E+00 2.114204841E+03 2.114596000E+03 5.041508467E+01 5.000000000E+01 1.000103302E-03 1.000000000E-03
STLBO 300 2E-5 0 1.486747418E-05 1.500000000E-05 5.510598836E+00 5.521048999E+00 9.826727581E+03 1.000000000E+04 9.665822344E-05 9.665824002E-05 2.666199226E+00 2.666666667E+00 2.114562032E+03 2.114596000E+03 5.021646565E+01 5.000000000E+01 1.000209453E-03 1.000000000E-03
STLBO 300 2E-5 0 1.526054210E-05 1.500000000E-05 5.541724533E+00 5.521048999E+00 1.029287981E+04 1.000000000E+04 9.667442274E-05 9.665824002E-05 2.667890972E+00 2.666666667E+00 2.115243363E+03 2.114596000E+03 4.946215536E+01 5.000000000E+01 9.996580664E-04 1.000000000E-03
STLBO 300 2E-5 0 1.493713855E-05 1.500000000E-05 5.516040421E+00 5.521048999E+00 9.916734433E+03 1.000000000E+04 9.662415672E-05 9.665824002E-05 2.664429736E+00 2.666666667E+00 2.113975673E+03 2.114596000E+03 5.023998149E+01 5.000000000E+01 1.000125998E-03 1.000000000E-03
