fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T17 11:26:52 290.9 39.86 1.000E+000 9.831E-001 4.069E-006 1.000E+019 2.886E+000 8.104E-009 1.676E-006 2.012E-002 1.676E-006 8.976E-009 2.661E-001 1.040E-002 8.547E-007 2.285E-002 
0T18 11:57:12 290.7 39.88 1.000E+000 9.849E-001 4.130E-006 1.000E+019 2.888E+000 8.029E-009 1.666E-006 2.015E-002 1.666E-006 8.934E-009 2.661E-001 1.040E-002 8.508E-007 2.311E-002 
0T19 11:59:36 290.7 39.88 1.000E+000 9.819E-001 4.213E-006 1.000E+019 2.885E+000 8.061E-009 1.641E-006 1.994E-002 1.641E-006 8.704E-009 2.660E-001 1.030E-002 8.368E-007 2.333E-002 
0T21 12:15:54 293.1 39.56 1.000E+000 9.621E-001 4.109E-006 1.000E+019 2.903E+000 7.910E-009 1.944E-006 1.923E-002 1.944E-006 9.912E-009 2.651E-001 9.900E-003 9.911E-007 1.818E-002 
0T22 12:18:14 292.9 39.58 1.000E+000 9.468E-001 4.269E-006 1.000E+019 2.891E+000 8.088E-009 1.952E-006 1.989E-002 1.952E-006 1.032E-008 2.657E-001 1.020E-002 1.002E-006 1.975E-002 
0T23 12:21:42 292.6 39.62 1.000E+000 9.397E-001 4.230E-006 1.000E+019 2.886E+000 8.043E-009 1.814E-006 1.892E-002 1.813E-006 9.091E-009 2.650E-001 9.700E-003 9.277E-007 1.806E-002 
0T24 12:24:36 292.5 39.64 1.000E+000 9.460E-001 4.340E-006 1.000E+019 2.886E+000 8.103E-009 1.816E-006 1.920E-002 1.815E-006 9.245E-009 2.652E-001 9.900E-003 9.244E-007 2.159E-002 
0T25 12:26:30 292.4 39.65 1.000E+000 9.322E-001 4.379E-006 1.000E+019 2.889E+000 8.039E-009 1.822E-006 1.928E-002 1.822E-006 9.320E-009 2.653E-001 9.900E-003 9.319E-007 2.179E-002 
0T26 12:29:30 292.3 39.67 1.000E+000 9.310E-001 4.407E-006 1.000E+019 2.886E+000 8.051E-009 1.808E-006 1.930E-002 1.808E-006 9.258E-009 2.653E-001 9.900E-003 9.258E-007 2.123E-002 
0T27 12:33:56 292.2 39.68 1.000E+000 9.367E-001 4.363E-006 1.000E+019 2.886E+000 8.036E-009 1.817E-006 1.950E-002 1.817E-006 9.404E-009 2.655E-001 1.000E-002 9.311E-007 2.140E-002 
0T28 12:35:54 292.1 39.69 1.000E+000 9.387E-001 4.329E-006 1.000E+019 2.889E+000 7.972E-009 1.829E-006 1.964E-002 1.829E-006 9.539E-009 2.656E-001 1.010E-002 9.352E-007 1.999E-002 
0T29 12:38:06 292.1 39.69 1.000E+000 9.321E-001 4.400E-006 1.000E+019 2.885E+000 8.040E-009 1.805E-006 1.952E-002 1.805E-006 9.355E-009 2.655E-001 1.010E-002 9.170E-007 2.211E-002 
0T30 12:44:40 292 39.71 1.000E+000 9.269E-001 4.427E-006 1.000E+019 2.888E+000 7.969E-009 1.820E-006 1.969E-002 1.820E-006 9.520E-009 2.656E-001 1.010E-002 9.333E-007 2.231E-002 
0T31 12:50:08 291.9 39.72 1.000E+000 9.326E-001 4.376E-006 1.000E+019 2.885E+000 7.971E-009 1.801E-006 1.963E-002 1.801E-006 9.391E-009 2.656E-001 1.010E-002 9.206E-007 2.198E-002 
0T32 12:56:58 291.8 39.73 1.000E+000 9.218E-001 4.542E-006 1.000E+019 2.878E+000 7.997E-009 1.782E-006 1.959E-002 1.782E-006 9.273E-009 2.657E-001 1.010E-002 9.090E-007 2.197E-002 
0T33 13:02:40 291.7 39.75 1.000E+000 9.519E-001 4.313E-006 1.000E+019 2.890E+000 7.875E-009 1.808E-006 1.981E-002 1.808E-006 9.517E-009 2.658E-001 1.020E-002 9.239E-007 2.224E-002 
0T34 13:08:12 291.7 39.75 1.000E+000 9.339E-001 4.459E-006 1.000E+019 2.886E+000 7.933E-009 1.799E-006 1.982E-002 1.799E-006 9.480E-009 2.658E-001 1.020E-002 9.203E-007 2.251E-002 
0T35 13:11:54 291.6 39.76 1.000E+000 9.391E-001 4.416E-006 1.000E+019 2.889E+000 7.871E-009 1.802E-006 1.988E-002 1.802E-006 9.524E-009 2.658E-001 1.020E-002 9.247E-007 2.211E-002 
