fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L12 29674 321.4 36.074 1.000000000E+00 1.122722190E+00 2.445881070E-10 3.152591818E+02 2.915151794E+00 1.141573105E-05 2.851303407E-03 3.906205849E-01 2.819358588E-03 4.099618545E-01 4.514907856E-04 2.544696199E-01 1.774247141E-03 1.414774928E-01 
0L13 29874 324.29 35.753 1.000000000E+00 1.096213201E+00 3.777047343E-10 3.576009833E+02 3.340176132E+00 2.451526258E-05 2.834232501E-03 3.864819328E-01 2.817556743E-03 4.114087116E-01 4.479972532E-04 2.537785236E-01 1.765293856E-03 1.295295745E-01 
0L14 30076 322.32 35.971 1.000000000E+00 9.824311012E-01 2.449051773E-10 3.246948510E+02 3.005180071E+00 1.355337189E-05 2.849209502E-03 3.911903198E-01 2.820999217E-03 4.097339209E-01 4.521608792E-04 2.549052021E-01 1.773840945E-03 1.282052699E-01 
0L15 30274 320.64 36.16 1.000000000E+00 9.523619931E-01 1.859500646E-10 3.172006957E+02 2.967343492E+00 1.175691838E-05 2.856919643E-03 3.949007027E-01 2.823438927E-03 4.082796229E-01 4.552228041E-04 2.569817348E-01 1.771431083E-03 2.118325628E-01 
0L16 30478 320.08 36.223 1.000000000E+00 1.021621286E+00 1.927026192E-10 2.862262539E+02 2.884136891E+00 8.080327793E-06 2.877581611E-03 3.953860900E-01 2.824185303E-03 4.089221322E-01 4.566202755E-04 2.570669695E-01 1.776278144E-03 1.788668233E+00 
0L17 30676 320.05 36.226 1.000000000E+00 1.001291740E+00 1.837119975E-10 3.473245856E+02 3.337134936E+00 2.076302698E-05 2.849032120E-03 3.960295792E-01 2.824952654E-03 4.081795432E-01 4.566569094E-04 2.563914972E-01 1.781083101E-03 2.739649504E-01 
0L18 30874 320.06 36.225 1.000000000E+00 1.054784388E+00 2.000259882E-10 4.082949518E+02 3.899693383E+00 4.242407591E-05 2.836216482E-03 3.957828354E-01 2.823735571E-03 4.084965434E-01 4.565300468E-04 2.573930559E-01 1.773670003E-03 2.499652225E-01 
0L19 31076 320.05 36.226 1.000000000E+00 1.017012682E+00 1.845708160E-10 3.402142460E+02 3.276241930E+00 1.880180099E-05 2.851943238E-03 3.961425880E-01 2.825177651E-03 4.078516808E-01 4.564566652E-04 2.565128031E-01 1.779480771E-03 2.728791759E-01 
0L20 31274 320.02 36.23 1.000000000E+00 1.083666962E+00 2.068030746E-10 3.303330925E+02 3.545641728E+00 2.318680722E-05 2.862421728E-03 3.957992636E-01 2.827512847E-03 4.087790714E-01 4.574759013E-04 2.572677330E-01 1.778201849E-03 1.786916936E+00 
0L21 31474 320.02 36.23 1.000000000E+00 1.126680809E+00 2.170422757E-10 3.802336800E+02 4.133157725E+00 4.560424605E-05 2.851204090E-03 3.959435166E-01 2.827084218E-03 4.093333018E-01 4.581936443E-04 2.576524126E-01 1.778329664E-03 1.738835157E+00 
0L22 31674 320 36.232 1.000000000E+00 1.134478933E+00 2.134776251E-10 6.473227318E+02 5.209096889E+00 1.302888403E-04 2.828391088E-03 3.969145180E-01 2.827391088E-03 4.086026048E-01 4.585471516E-04 2.576467154E-01 1.779747871E-03 2.197123595E-01 
0L23 31874 319.99 36.233 1.000000000E+00 1.014001904E+00 1.684459534E-10 3.501877187E+02 3.334920186E+00 2.049401502E-05 2.849209887E-03 3.976366249E-01 2.824872144E-03 4.091753888E-01 4.596155132E-04 2.575256542E-01 1.784697816E-03 2.782915714E-01 
0L24 32076 320 36.232 1.000000000E+00 1.206082129E+00 2.246605844E-10 1.948725378E+03 7.472093299E+00 3.696285558E-04 2.825015870E-03 3.977427134E-01 2.824015870E-03 4.089272002E-01 4.593200085E-04 2.588874153E-01 1.774205505E-03 1.603793709E+00 
0L25 32274 319.98 36.234 1.000000000E+00 9.870012754E-01 1.499720955E-10 3.232194330E+02 3.044492337E+00 1.272667299E-05 2.858334149E-03 3.987017220E-01 2.825692252E-03 4.077046442E-01 4.593234633E-04 2.589988401E-01 1.773465207E-03 2.619021219E-01 
0L26 32474 319.99 36.233 1.000000000E+00 9.964345578E-01 1.516006063E-10 3.370775889E+02 3.168853180E+00 1.580579501E-05 2.853344702E-03 3.990357445E-01 2.826208263E-03 4.083419334E-01 4.605109304E-04 2.588310902E-01 1.779206499E-03 2.844641672E-01 
0L27 32674 319.99 36.233 1.000000000E+00 1.033203769E+00 1.570817009E-10 3.448040746E+02 3.310214488E+00 1.924770350E-05 2.853405420E-03 3.991401474E-01 2.827413361E-03 4.083716108E-01 4.608613233E-04 2.586261229E-01 1.781955500E-03 2.555882745E-01 
0L30 33550 318.02 36.457 1.000000000E+00 1.053906789E+00 1.353940216E-10 3.209778101E+02 3.329460837E+00 1.678150533E-05 2.928666787E-03 4.190691612E-01 2.889666167E-03 3.940706119E-01 4.772076798E-04 2.615940218E-01 1.824222450E-03 1.873049393E+00 
0L31 33774 317.46 36.522 1.000000000E+00 1.035816804E+00 1.284347159E-10 4.333226253E+02 4.121181921E+00 5.011982702E-05 2.883017077E-03 4.034270668E-01 2.871793243E-03 4.088015275E-01 4.736207398E-04 2.612289835E-01 1.813052362E-03 2.604381852E-01 
0L32 33972 318.41 36.413 1.000000000E+00 9.262480409E-01 1.239510723E-10 1.998841957E+18 3.964712410E+00 5.779822936E-05 2.434972727E-03 4.010851105E-01 2.019513086E-03 5.798860382E-01 4.697057363E-04 2.602072739E-01 1.805119890E-03 1.505609506E+00 
0L33 33984 318.41 36.413 1.000000000E+00 1.107323485E+00 1.643470450E-10 4.074232755E+02 4.297725956E+00 5.333084103E-05 2.879846413E-03 4.189133095E-01 2.858444406E-03 3.921883701E-01 4.696222011E-04 2.602759027E-01 1.804326752E-03 1.951280497E+00 
0L34 34178 319.21 36.322 1.000000000E+00 1.068685908E+00 1.705168365E-10 3.185784675E+02 3.350433515E+00 1.739268510E-05 2.896549063E-03 3.989095050E-01 2.856853939E-03 4.101867547E-01 4.674595687E-04 2.592026993E-01 1.803447902E-03 2.248213984E+00 
0L35 34386 319.52 36.286 1.000000000E+00 1.052186347E+00 1.761883226E-10 3.152612864E+02 3.315383125E+00 1.658340691E-05 2.894679012E-03 3.981906309E-01 2.854301826E-03 4.095208735E-01 4.654435062E-04 2.592297968E-01 1.795486672E-03 2.347604558E+00 
0L36 34572 319.67 36.269 1.000000000E+00 9.823617820E-01 1.635683312E-10 3.652746207E+02 3.491866705E+00 2.570526949E-05 2.873660747E-03 3.983568161E-01 2.854103861E-03 4.094699878E-01 4.655476098E-04 2.590566177E-01 1.797090650E-03 3.107818353E-01 
0L37 34772 319.79 36.256 1.000000000E+00 9.372833182E-01 1.530056421E-10 3.261173682E+02 3.062270513E+00 1.351124172E-05 2.883911002E-03 3.980270493E-01 2.852308381E-03 4.103251744E-01 4.658404835E-04 2.589709471E-01 1.798808053E-03 2.912609026E-01 
0L38 34974 319.88 36.245 1.000000000E+00 9.804555477E-01 1.667619972E-10 3.339545623E+02 3.247631340E+00 1.745143040E-05 2.881858643E-03 3.971557503E-01 2.851523144E-03 4.109334345E-01 4.653816270E-04 2.589756372E-01 1.797008310E-03 1.969223671E-01 
0L39 35174 319.93 36.24 1.000000000E+00 9.236521619E-01 1.514216493E-10 3.193604139E+02 2.963669387E+00 1.148258317E-05 2.884347288E-03 3.978001007E-01 2.850921486E-03 4.098088484E-01 4.647629258E-04 2.592701303E-01 1.792582618E-03 2.632534480E-01 
0L40 35374 319.95 36.238 1.000000000E+00 9.589925258E-01 1.632131720E-10 3.444294103E+02 3.249772173E+00 1.845712445E-05 2.875318924E-03 3.976182465E-01 2.850205180E-03 4.102053072E-01 4.648830435E-04 2.586149290E-01 1.797595052E-03 2.571488497E-01 
0L41 35574 319.98 36.234 1.000000000E+00 1.120510987E+00 2.149201020E-10 8.192703357E+02 5.687556860E+00 1.779916949E-04 2.852159897E-03 3.975878120E-01 2.851159897E-03 4.096046038E-01 4.643222186E-04 2.592065233E-01 1.791323449E-03 1.921472212E-01 
0L42 35774 319.99 36.233 1.000000000E+00 9.465709870E-01 1.597820374E-10 3.077564626E+02 2.927215494E+00 1.017677753E-05 2.890112679E-03 3.968363564E-01 2.850114223E-03 4.102984146E-01 4.640593823E-04 2.582400528E-01 1.797013695E-03 1.917271145E-01 
0L43 35972 319.99 36.233 1.000000000E+00 1.131896729E+00 2.187672036E-10 9.629875347E+02 5.982737882E+00 2.102968434E-04 2.851628773E-03 3.974977089E-01 2.850628773E-03 4.097194726E-01 4.642606758E-04 2.584452070E-01 1.796356306E-03 1.785208689E-01 
0L44 36174 319.99 36.233 1.000000000E+00 9.660535546E-01 1.675123501E-10 3.477326862E+02 3.298933517E+00 1.984325472E-05 2.874997483E-03 3.974219452E-01 2.851166168E-03 4.100888821E-01 4.646782756E-04 2.586480555E-01 1.796564007E-03 2.492828619E-01 
0L45 36372 319.99 36.233 1.000000000E+00 9.097162017E-01 1.532972994E-10 3.186380997E+02 2.966270848E+00 1.152612096E-05 2.885163001E-03 3.975842072E-01 2.851810667E-03 4.097595328E-01 4.645996519E-04 2.585747425E-01 1.796771289E-03 2.534136253E-01 
0L46 36574 319.99 36.233 1.000000000E+00 9.439648318E-01 1.614801255E-10 3.340830463E+02 3.149632199E+00 1.575561576E-05 2.879850452E-03 3.975362579E-01 2.851886698E-03 4.097174121E-01 4.645082522E-04 2.586595854E-01 1.795830747E-03 2.616801547E-01 
0L47 36774 319.99 36.233 1.000000000E+00 9.623924372E-01 1.650828004E-10 3.408349634E+02 3.225896128E+00 1.773741138E-05 2.877309964E-03 3.976982498E-01 2.851937666E-03 4.095739309E-01 4.645431014E-04 2.580615900E-01 1.800121347E-03 2.736481719E-01 
0L48 36972 319.99 36.233 1.000000000E+00 9.329360119E-01 1.592459639E-10 3.301027082E+02 3.098286453E+00 1.446746083E-05 2.879967607E-03 3.975020348E-01 2.850061876E-03 4.102477295E-01 4.647718660E-04 2.587424860E-01 1.796270194E-03 2.570006563E-01 
0L49 37174 319.99 36.233 1.000000000E+00 9.314165343E-01 1.574688248E-10 3.248076757E+02 3.040510207E+00 1.309449138E-05 2.881678618E-03 3.975489235E-01 2.850016904E-03 4.098092786E-01 4.643225811E-04 2.586739672E-01 1.795013327E-03 2.630102674E-01 
0L50 37372 319.99 36.233 1.000000000E+00 1.128124462E+00 2.189140395E-10 1.057772144E+03 6.109335813E+00 2.254346715E-04 2.850227585E-03 3.975062599E-01 2.849227585E-03 4.101265646E-01 4.645035236E-04 2.591556931E-01 1.792372494E-03 1.708021172E-01 
0L51 37572 320 36.232 1.000000000E+00 9.896514241E-01 1.736383442E-10 3.629295178E+02 3.465527739E+00 2.502184279E-05 2.870551583E-03 3.975846512E-01 2.850399744E-03 4.098960144E-01 4.645249827E-04 2.585114670E-01 1.796915567E-03 2.645192159E-01 
0L52 37772 319.99 36.233 1.000000000E+00 1.150013932E+00 2.244029457E-10 1.371040414E+03 6.477542870E+00 2.705784338E-04 2.851828474E-03 3.974466118E-01 2.850828474E-03 4.100429791E-01 4.646000658E-04 2.585738224E-01 1.796778435E-03 1.604274417E-01 
0L53 37972 319.99 36.233 1.000000000E+00 9.316824306E-01 1.578750621E-10 3.241619589E+02 3.048625628E+00 1.323615443E-05 2.883563313E-03 3.974736687E-01 2.852036361E-03 4.095327495E-01 4.642501561E-04 2.583870499E-01 1.796724808E-03 2.531571066E-01 
0L54 38172 320 36.232 1.000000000E+00 9.340800929E-01 1.576281349E-10 3.244025902E+02 3.036736429E+00 1.302067438E-05 2.882689769E-03 3.975429344E-01 2.851734761E-03 4.099745023E-01 4.647827657E-04 2.584183853E-01 1.798566473E-03 2.628215047E-01 
0L55 38372 320 36.232 1.000000000E+00 8.151526471E-01 1.219967858E-10 2.775977090E+02 2.407987719E+00 3.403551469E-06 2.906726258E-03 3.975292259E-01 2.851189084E-03 4.099856935E-01 4.646904903E-04 2.590077713E-01 1.794122253E-03 2.245853326E-01 
0L56 38572 320 36.232 1.000000000E+00 1.131600629E+00 2.192356582E-10 9.085057329E+02 5.906316767E+00 2.005619253E-04 2.852539500E-03 3.975416718E-01 2.851539500E-03 4.097611701E-01 4.645076307E-04 2.588750565E-01 1.794331074E-03 1.828665120E-01 
0L57 38772 320 36.232 1.000000000E+00 9.703225852E-01 1.667043046E-10 3.400005922E+02 3.232502553E+00 1.779011835E-05 2.877269266E-03 3.975546173E-01 2.850707189E-03 4.098709959E-01 4.645116384E-04 2.587664286E-01 1.795099888E-03 2.620531829E-01 
0L58 38972 320 36.232 1.000000000E+00 9.552739031E-01 1.649050434E-10 3.428261419E+02 3.239162766E+00 1.815091579E-05 2.874912912E-03 3.975224281E-01 2.849226926E-03 4.097293617E-01 4.640724248E-04 2.585435785E-01 1.794949631E-03 2.624251901E-01 
0L59 39172 320 36.232 1.000000000E+00 1.033616275E+00 1.925581975E-10 6.513567087E+19 6.367150474E+00 3.090087423E-04 2.850564275E-03 3.975256439E-01 2.849564275E-03 4.100752423E-01 4.645229306E-04 2.584630875E-01 1.797248677E-03 3.555652528E-01 
0L60 39372 320.02 36.23 1.000000000E+00 9.710055603E-01 1.688640515E-10 3.501090728E+02 3.334358818E+00 2.074580118E-05 2.873645742E-03 3.984987556E-01 2.849432685E-03 4.089263463E-01 4.643339767E-04 2.584156235E-01 1.796849630E-03 4.612554531E-01 
0L61 39572 320 36.232 1.000000000E+00 9.694276475E-01 1.670495083E-10 3.411732638E+02 3.243984022E+00 1.807622630E-05 2.876700534E-03 3.975564667E-01 2.850445581E-03 4.097435826E-01 4.643267846E-04 2.590423325E-01 1.792478456E-03 2.551899598E-01 
0L62 39774 320.02 36.23 1.000000000E+00 9.399394492E-01 1.595180376E-10 3.263837803E+02 3.068644088E+00 1.370555755E-05 2.882429771E-03 3.976347565E-01 2.851119807E-03 4.097284542E-01 4.645109227E-04 2.585045609E-01 1.796918761E-03 2.697831156E-01 
0L63 39974 320 36.232 1.000000000E+00 1.040947852E+00 1.971810171E-10 7.513267340E+19 6.638447575E+00 3.368303432E-04 2.851332140E-03 3.976335236E-01 2.850332140E-03 4.098501637E-01 4.645190983E-04 2.586229874E-01 1.796123871E-03 2.802156286E-01 
0L64 40312 319.91 36.242 1.000000000E+00 9.140275571E-01 1.229714020E-10 3.333490876E+02 2.923786456E+00 1.221998361E-05 2.947545910E-03 3.961756073E-01 2.922028491E-03 4.166070261E-01 4.822794629E-04 2.611768265E-01 1.846560448E-03 1.580515533E-01 
0L65 40536 319.26 36.316 1.000000000E+00 8.784411778E-01 1.128557557E-10 3.259032204E+02 2.863885660E+00 1.059549165E-05 2.919161556E-03 3.961302299E-01 2.889533176E-03 4.149510215E-01 4.749659859E-04 2.599952410E-01 1.826825276E-03 1.548674525E-01 
0L66 40734 319.94 36.239 1.000000000E+00 1.134451615E+00 1.916731989E-10 5.595627090E+02 4.519914347E+00 8.594985105E-05 2.879679418E-03 3.947159447E-01 2.878679418E-03 4.147396723E-01 4.712523761E-04 2.592957779E-01 1.817431127E-03 1.105269858E-01 
0L67 40936 320.08 36.223 1.000000000E+00 9.045579128E-01 1.349993449E-10 3.262629230E+02 2.886895820E+00 1.121469644E-05 2.900916234E-03 3.945352211E-01 2.872736056E-03 4.138022483E-01 4.690016288E-04 2.586875015E-01 1.813011719E-03 1.232149281E-01 
0L68 41134 320.02 36.23 1.000000000E+00 9.313644438E-01 1.422510640E-10 3.367636142E+02 3.021922916E+00 1.407170104E-05 2.894629884E-03 3.949581085E-01 2.869666969E-03 4.134068247E-01 4.685545668E-04 2.591918066E-01 1.807752551E-03 1.291741804E-01 
0L69 41336 319.99 36.233 1.000000000E+00 9.412969600E-01 1.447655432E-10 3.418276382E+02 3.065955621E+00 1.512764655E-05 2.890526854E-03 3.951362640E-01 2.866675179E-03 4.135123519E-01 4.683967384E-04 2.589561274E-01 1.808788041E-03 1.396430856E-01 
0L70 41536 319.99 36.233 1.000000000E+00 1.122110714E+00 1.978882542E-10 6.031581677E+02 4.788047977E+00 1.041030421E-04 2.867835772E-03 3.953601128E-01 2.866835772E-03 4.126415150E-01 4.677013097E-04 2.589202133E-01 1.806353431E-03 1.215831370E-01 
0L71 41736 320 36.232 1.000000000E+00 9.278318291E-01 1.445051095E-10 3.339953699E+02 3.010485667E+00 1.357896383E-05 2.892407570E-03 3.955067436E-01 2.866084739E-03 4.127661386E-01 4.678934678E-04 2.586600683E-01 1.808917480E-03 1.516636561E-01 
0L72 41936 319.99 36.233 1.000000000E+00 9.410390808E-01 1.481369334E-10 3.325007332E+02 3.026067606E+00 1.374210003E-05 2.893861138E-03 3.956479218E-01 2.866654232E-03 4.128266576E-01 4.682221285E-04 2.588584295E-01 1.808793548E-03 1.491356616E-01 
0L73 42136 319.99 36.233 1.000000000E+00 9.430364136E-01 1.509124031E-10 3.402818259E+02 3.103564918E+00 1.566600973E-05 2.891585002E-03 3.959012848E-01 2.867307710E-03 4.123969179E-01 4.681409418E-04 2.590767611E-01 1.806959596E-03 1.639427257E-01 
0L74 42336 319.99 36.233 1.000000000E+00 9.431103481E-01 1.512655940E-10 3.367450098E+02 3.084942324E+00 1.503615734E-05 2.892597928E-03 3.960238243E-01 2.866349068E-03 4.122522079E-01 4.679650101E-04 2.588114609E-01 1.808131989E-03 1.670729527E-01 
0L75 42534 319.99 36.233 1.000000000E+00 9.164121100E-01 1.449837371E-10 3.250410936E+02 2.955418372E+00 1.200093072E-05 2.896332220E-03 3.962243073E-01 2.866492443E-03 4.120202578E-01 4.679618891E-04 2.588925644E-01 1.807552393E-03 1.751286330E-01 
0L76 42736 320 36.232 1.000000000E+00 9.294282859E-01 1.485856258E-10 3.309170517E+02 3.014366498E+00 1.333615015E-05 2.893794645E-03 3.964818611E-01 2.866011419E-03 4.119749408E-01 4.681359998E-04 2.592637533E-01 1.805637659E-03 1.972188318E-01 
0L77 42934 320.02 36.23 1.000000000E+00 9.305206001E-01 1.481456626E-10 3.007129261E+02 2.785060977E+00 8.067338006E-06 2.908147287E-03 3.956362091E-01 2.865683626E-03 4.127441598E-01 4.679562057E-04 2.591481283E-01 1.805747115E-03 1.556721740E-01 
0L78 43136 319.99 36.233 1.000000000E+00 9.422847325E-01 1.539095275E-10 3.378725280E+02 3.109842197E+00 1.551760223E-05 2.891170689E-03 3.965366356E-01 2.865760306E-03 4.115733448E-01 4.677032855E-04 2.590579971E-01 1.805399949E-03 1.980670749E-01 
0L79 43336 320 36.232 1.000000000E+00 9.306206961E-01 1.516896587E-10 3.303977604E+02 3.043740861E+00 1.375422747E-05 2.894297770E-03 3.967956825E-01 2.865174179E-03 4.116089858E-01 4.679536228E-04 2.590482141E-01 1.806435501E-03 2.008508313E-01 
0L80 43536 319.99 36.233 1.000000000E+00 9.636599705E-01 1.616602522E-10 3.542523322E+02 3.287029521E+00 2.031060859E-05 2.887111946E-03 3.968089302E-01 2.865449922E-03 4.119452977E-01 4.683966822E-04 2.592457403E-01 1.806767022E-03 2.063107431E-01 
0L81 43736 320.03 36.228 1.000000000E+00 1.147500287E+00 2.182196444E-10 9.696472656E+02 5.868923115E+00 2.031946518E-04 2.866673565E-03 3.968811104E-01 2.865673565E-03 4.114560871E-01 4.679620538E-04 2.588699844E-01 1.807716659E-03 1.475442463E-01 
0L82 43936 320.02 36.23 1.000000000E+00 9.343912458E-01 1.541889407E-10 3.276936672E+02 3.036232420E+00 1.339326381E-05 2.895250890E-03 3.968419952E-01 2.865028937E-03 4.115897236E-01 4.679626160E-04 2.587893417E-01 1.808278898E-03 1.995808428E-01 
0L83 44134 320 36.232 1.000000000E+00 1.141429522E+00 2.163456708E-10 8.366696451E+02 5.670247661E+00 1.793182893E-04 2.867168880E-03 3.969628204E-01 2.866168880E-03 4.110675046E-01 4.676971845E-04 2.590224298E-01 1.805626173E-03 1.538013340E-01 
0L84 44334 320 36.232 1.000000000E+00 9.370869118E-01 1.560156187E-10 3.303791325E+02 3.074415209E+00 1.425369054E-05 2.894226533E-03 3.971539215E-01 2.865740108E-03 4.109392166E-01 4.677063278E-04 2.587847336E-01 1.807319198E-03 2.216193673E-01 
0L85 44536 320.02 36.23 1.000000000E+00 9.886960023E-01 1.710981800E-10 3.565157430E+02 3.421435458E+00 2.360771820E-05 2.888345811E-03 3.971393929E-01 2.865581825E-03 4.109728048E-01 4.677016110E-04 2.590723507E-01 1.805294260E-03 1.868620725E-01 
0L86 44736 320.02 36.23 1.000000000E+00 9.607344080E-01 1.637802704E-10 3.347212622E+02 3.192572353E+00 1.678415629E-05 2.895262325E-03 3.971443314E-01 2.866921813E-03 4.109999247E-01 4.679570121E-04 2.589704008E-01 1.806988068E-03 1.896607820E-01 
0L87 44934 320 36.232 1.000000000E+00 9.427365330E-01 1.574345194E-10 3.312634278E+02 3.088111995E+00 1.453746418E-05 2.895053649E-03 3.973146606E-01 2.866681061E-03 4.110860464E-01 4.682164884E-04 2.592160568E-01 1.806278887E-03 2.452136763E-01 
0L88 45136 320.02 36.23 1.000000000E+00 1.127972859E+00 2.166305565E-10 8.526000414E+02 5.724070026E+00 1.839700909E-04 2.867675047E-03 3.973430389E-01 2.866675047E-03 4.110577088E-01 4.682166704E-04 2.592151352E-01 1.806286151E-03 1.752127448E-01 
0L89 45338 320.02 36.23 1.000000000E+00 9.648785109E-01 1.642612607E-10 3.456581947E+02 3.249001657E+00 1.871938812E-05 2.890725689E-03 3.973933830E-01 2.865921278E-03 4.111158078E-01 4.682190337E-04 2.591344925E-01 1.806857655E-03 2.480119764E-01 
0L90 45534 320.02 36.23 1.000000000E+00 9.447823795E-01 1.588316495E-10 3.296258410E+02 3.081573891E+00 1.424765989E-05 2.895232331E-03 3.974823723E-01 2.865751855E-03 4.112074156E-01 4.684005468E-04 2.590889126E-01 1.807873328E-03 2.525107967E-01 
0L91 45736 320.02 36.23 1.000000000E+00 9.489933788E-01 1.597296496E-10 3.316187656E+02 3.102460184E+00 1.476689224E-05 2.893816681E-03 3.973979034E-01 2.864544082E-03 4.108539653E-01 4.677012863E-04 2.591030058E-01 1.805080221E-03 2.508709130E-01 
0L92 45936 320.02 36.23 1.000000000E+00 9.476689319E-01 1.596583545E-10 3.298313866E+02 3.089106284E+00 1.439497061E-05 2.893920436E-03 3.975668121E-01 2.864322925E-03 4.107078414E-01 4.676975523E-04 2.591045395E-01 1.805052973E-03 2.643781725E-01 
0L93 46136 320.02 36.23 1.000000000E+00 9.459024207E-01 1.601049161E-10 3.315562959E+02 3.114290782E+00 1.500109880E-05 2.894615181E-03 3.974448883E-01 2.866097696E-03 4.105798407E-01 4.676980160E-04 2.591825827E-01 1.804513534E-03 2.516343903E-01 
0L94 46334 320.02 36.23 1.000000000E+00 9.603702492E-01 1.654091415E-10 3.457447423E+02 3.273424405E+00 1.924342454E-05 2.891369229E-03 3.975497322E-01 2.867030315E-03 4.107927235E-01 4.682162611E-04 2.591114517E-01 1.807006771E-03 2.627439896E-01 
0L95 46534 320.03 36.228 1.000000000E+00 9.469860793E-01 1.605610428E-10 3.318228420E+02 3.123643035E+00 1.518496438E-05 2.895791510E-03 3.977217186E-01 2.867730422E-03 4.105152461E-01 4.682167239E-04 2.593722733E-01 1.805191937E-03 2.771134549E-01 
0L96 46736 320.03 36.228 1.000000000E+00 9.352917854E-01 1.571889742E-10 3.268252330E+02 3.061530320E+00 1.367961018E-05 2.897888374E-03 3.977985847E-01 2.867593233E-03 4.109116023E-01 4.687369442E-04 2.595317154E-01 1.806087448E-03 2.920734630E-01 
0L97 46936 320.02 36.23 1.000000000E+00 9.342470695E-01 1.563459122E-10 3.242821201E+02 3.038601487E+00 1.310972378E-05 2.898996402E-03 3.979211891E-01 2.867934595E-03 4.105060655E-01 4.684744253E-04 2.591268625E-01 1.807895846E-03 3.074255982E-01 
0L98 47134 320.02 36.23 1.000000000E+00 9.348942628E-01 1.557654134E-10 3.234180762E+02 3.021967922E+00 1.273959719E-05 2.898351682E-03 3.979049675E-01 2.866728377E-03 4.106990321E-01 4.684784149E-04 2.596084764E-01 1.804556947E-03 3.035510510E-01 
0L99 47338 320.03 36.228 1.000000000E+00 9.678526009E-01 1.646840213E-10 3.263702981E+02 3.122626228E+00 1.459395124E-05 2.897148077E-03 3.975618370E-01 2.865494402E-03 4.110011094E-01 4.682170745E-04 2.593662827E-01 1.805235057E-03 2.598099935E-01 
L100 47534 320.03 36.228 1.000000000E+00 9.508973474E-01 1.625292947E-10 3.409334394E+02 3.218147833E+00 1.760150458E-05 2.891330367E-03 3.978686104E-01 2.865129791E-03 4.109652415E-01 4.684778579E-04 2.590384592E-01 1.808524941E-03 2.982302672E-01 
L101 47736 320.03 36.228 1.000000000E+00 9.804235482E-01 1.696499271E-10 3.575788661E+02 3.402260926E+00 2.303700333E-05 2.887829241E-03 3.978889793E-01 2.865760124E-03 4.108530652E-01 4.684770033E-04 2.594897812E-01 1.805377736E-03 2.955126520E-01 
