fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
D5FIT32 35162 319.93 36.24 1.000000000E+00 1.259437931E+00 2.105714463E-10 9.965030752E+17 7.336053404E+00 4.006322680E-04 5.453326210E-02 
D5FIT33 35362 319.95 36.238 1.000000000E+00 1.251150375E+00 2.119359305E-10 3.188790775E+18 7.338814342E+00 4.009504166E-04 4.460528194E-02 
D5FIT34 35562 319.98 36.234 1.000000000E+00 1.265628832E+00 2.158752622E-10 1.784262139E+06 7.505204596E+00 4.159549759E-04 4.144934966E-02 
D5FIT35 35760 319.99 36.233 1.000000000E+00 1.272422865E+00 2.167842782E-10 5.214156707E+16 7.357003299E+00 4.029089682E-04 4.598848029E-02 
D5FIT36 35962 319.99 36.233 1.000000000E+00 1.273579607E+00 2.156289673E-10 4.251141497E+16 7.355325965E+00 4.027112304E-04 4.234031102E-02 
D5FIT37 36162 319.99 36.233 1.000000000E+00 1.330485382E+00 2.288967582E-10 8.320848485E+03 7.350527490E+00 3.884745013E-04 4.391556151E-02 
D5FIT38 36362 319.99 36.233 1.000000000E+00 1.251359582E+00 2.150552666E-10 3.176946892E+18 7.359700352E+00 4.025919917E-04 4.255878373E-02 
D5FIT39 36562 319.99 36.233 1.000000000E+00 1.348664606E+00 2.303952863E-10 4.578841968E+03 7.201497900E+00 3.650047834E-04 4.727739856E-02 
D5FIT4 29276 302.91 38.276 1.000000000E+00 1.116506584E+00 2.026825635E-11 6.378034307E+17 7.676392993E+00 3.656084734E-04 5.724804499E-02 
D5FIT40 36762 319.99 36.233 1.000000000E+00 1.256419928E+00 2.150580059E-10 9.883749399E+17 7.339022487E+00 4.008619260E-04 4.420412050E-02 
D5FIT41 36962 319.99 36.233 1.000000000E+00 1.259315191E+00 2.167914911E-10 1.667200195E+16 7.480818057E+00 4.136937283E-04 4.174038988E-02 
D5FIT42 37162 319.99 36.233 1.000000000E+00 7.275764789E-01 1.122976565E-10 2.006416072E+18 4.274176980E+00 1.031116644E-04 9.533550869E-01 
D5FIT43 37362 319.99 36.233 1.000000000E+00 1.274524138E+00 2.174733856E-10 2.804504405E+16 7.480100147E+00 4.136648726E-04 4.128658270E-02 
D5FIT44 37562 320 36.232 1.000000000E+00 1.234234481E+00 2.124440020E-10 6.303002694E+17 7.349608567E+00 4.020287962E-04 5.832309921E-02 
D5FIT45 37762 319.99 36.233 1.000000000E+00 1.243889219E+00 2.132023750E-10 9.962665856E+17 7.336640452E+00 4.002181414E-04 5.625735603E-02 
D5FIT46 37962 319.99 36.233 1.000000000E+00 1.335936184E+00 2.297260871E-10 7.213232298E+03 7.319898954E+00 3.836190566E-04 4.488493277E-02 
D5FIT47 38162 320 36.232 1.000000000E+00 1.239118570E+00 2.248966618E-10 3.285185901E+17 7.526710165E+00 4.177684075E-04 5.104525183E-02 
D5FIT48 38362 320 36.232 1.000000000E+00 1.248645336E+00 2.145905664E-10 9.828461974E+17 7.430628485E+00 4.088927335E-04 4.318629285E-02 
D5FIT49 38562 320 36.232 1.000000000E+00 1.246787020E+00 2.140862106E-10 7.856028761E+19 7.349384252E+00 4.020359194E-04 6.813433524E-02 
D5FIT5 29462 314.94 36.814 1.000000000E+00 1.416363567E+00 1.312002769E-10 3.248961906E+18 7.622240232E+00 4.094047845E-04 5.630504063E-02 
D5FIT50 38762 320 36.232 1.000000000E+00 1.243926669E+00 2.132538283E-10 6.311290141E+17 7.364365180E+00 4.032120323E-04 5.583454476E-02 
D5FIT51 38962 320 36.232 1.000000000E+00 1.234748582E+00 2.114616137E-10 6.133207586E+16 7.345592668E+00 4.015165997E-04 4.483543027E-02 
D5FIT52 39162 320 36.232 1.000000000E+00 1.258156951E+00 2.142262881E-10 6.294579082E+17 7.352923000E+00 4.023264192E-04 4.460458301E-02 
D5FIT53 39362 320.02 36.23 1.000000000E+00 1.245616567E+00 2.126363874E-10 5.091112386E+16 7.354829490E+00 4.022609520E-04 4.536173081E-02 
D5FIT54 39562 320 36.232 1.000000000E+00 1.251530788E+00 2.138844072E-10 3.315857806E+17 7.364006642E+00 4.033015101E-04 4.503503279E-02 
D5FIT55 39762 320 36.232 1.000000000E+00 1.254230005E+00 2.141991147E-10 1.867208814E+17 7.354567428E+00 4.025162723E-04 5.441653912E-02 
D5FIT56 39962 320 36.232 1.000000000E+00 1.235976767E+00 2.252168789E-10 8.878002213E+16 7.551504176E+00 4.198364740E-04 5.122735839E-02 
D5FIT57 40302 319.91 36.242 1.000000000E+00 7.614310127E-01 9.913613378E-11 6.852223346E+18 4.202184975E+00 9.938378036E-05 9.422213437E-01 
D5FIT58 40524 319.26 36.316 1.000000000E+00 1.435245334E+00 1.983119538E-10 3.167569616E+18 7.218069666E+00 3.880710098E-04 4.502555462E-02 
D5FIT59 40724 319.94 36.239 1.000000000E+00 1.417247080E+00 2.195111235E-10 3.235071291E+04 7.157938347E+00 3.823391806E-04 5.667635780E-02 
D5FIT6 29662 321.03 36.116 1.000000000E+00 1.499826804E+00 3.241805850E-10 6.265868700E+17 7.577127630E+00 4.311417079E-04 5.604211427E-02 
D5FIT60 40924 320.08 36.223 1.000000000E+00 1.380081556E+00 2.203245606E-10 5.764341017E+16 7.189209427E+00 3.886685430E-04 4.468864517E-02 
D5FIT61 41124 320.02 36.23 1.000000000E+00 1.340945056E+00 2.304372817E-10 1.127768166E+18 7.256125055E+00 3.942068928E-04 4.700999671E-02 
D5FIT62 41324 319.99 36.233 1.000000000E+00 1.331459438E+00 2.285658824E-10 1.076897073E+18 7.281426896E+00 3.965288536E-04 4.761842488E-02 
D5FIT63 41524 319.99 36.233 1.000000000E+00 1.326492083E+00 2.118231513E-10 2.428015226E+03 6.660365382E+00 3.018733033E-04 4.743348674E-02 
D5FIT64 41724 319.99 36.233 1.000000000E+00 1.348602125E+00 2.181311040E-10 7.233460166E+03 7.074491065E+00 3.633103395E-04 1.292589432E-01 
D5FIT65 41924 319.99 36.233 1.000000000E+00 1.335948202E+00 2.167395070E-10 2.630121902E+03 6.752182737E+00 3.122919528E-04 4.879815291E-02 
D5FIT66 42124 319.99 36.233 1.000000000E+00 1.317187345E+00 2.144352042E-10 3.034488732E+16 7.205415339E+00 3.896438369E-04 4.379352121E-02 
D5FIT67 42324 319.99 36.233 1.000000000E+00 1.293459132E+00 2.264199486E-10 3.278506478E+18 7.352200203E+00 4.026198623E-04 4.849611148E-02 
D5FIT68 42524 319.99 36.233 1.000000000E+00 1.286367822E+00 2.079168130E-10 1.389009466E+03 6.129981532E+00 2.355387667E-04 5.211347809E-02 
D5FIT69 42724 320 36.232 1.000000000E+00 1.284226949E+00 2.127342493E-10 8.885010011E+16 7.256453198E+00 3.942329532E-04 5.488492675E-02 
D5FIT7 29862 324.29 35.753 1.000000000E+00 1.331068124E+00 4.673712518E-10 5.670920723E+18 7.379529471E+00 4.259808787E-04 6.103056139E-02 
D5FIT70 42924 320 36.232 1.000000000E+00 1.267007804E+00 2.085930705E-10 2.676334476E+03 6.678594166E+00 3.080162244E-04 4.570890361E-02 
D5FIT71 43124 319.99 36.233 1.000000000E+00 1.277296906E+00 2.269520132E-10 1.938432831E+14 7.463943962E+00 4.134616488E-04 4.664454794E-02 
D5FIT72 43324 320 36.232 1.000000000E+00 1.278578897E+00 2.272895914E-10 6.050741948E+17 7.435892478E+00 4.099878907E-04 5.992357458E-02 
D5FIT73 43524 319.98 36.234 1.000000000E+00 1.267359652E+00 2.260198748E-10 3.130935533E+18 7.434744875E+00 4.099245730E-04 4.919442465E-02 
D5FIT74 43724 320.03 36.228 1.000000000E+00 1.301317751E+00 2.187000396E-10 2.860255908E+03 6.896712541E+00 3.265800457E-04 4.726962479E-02 
D5FIT75 43924 320.02 36.23 1.000000000E+00 1.275095413E+00 2.141195848E-10 6.181922694E+17 7.251482903E+00 3.937137927E-04 5.549643929E-02 
D5FIT76 44124 320 36.232 1.000000000E+00 1.271229898E+00 2.134580592E-10 9.948949054E+17 7.241311600E+00 3.927074460E-04 4.282607169E-02 
D5FIT77 44324 320 36.232 1.000000000E+00 1.281584085E+00 2.168437714E-10 6.297787307E+17 7.381223700E+00 4.051692753E-04 5.282518928E-02 
D5FIT78 44524 320 36.232 1.000000000E+00 1.260479416E+00 2.130405740E-10 6.388381246E+17 7.261972823E+00 3.945764053E-04 4.313157665E-02 
D5FIT79 44724 320.02 36.23 1.000000000E+00 1.280033869E+00 2.176499583E-10 9.824665380E+17 7.416951731E+00 4.086562357E-04 1.269095268E-01 
D5FIT8 30062 322.32 35.971 1.000000000E+00 1.310761583E+00 3.406413993E-10 6.295361662E+17 7.467179584E+00 4.239276245E-04 5.650620620E-02 
D5FIT80 44924 320 36.232 1.000000000E+00 1.254293848E+00 2.124963941E-10 6.278044415E+17 7.274274873E+00 3.955578096E-04 5.479561801E-02 
D5FIT81 45124 320.02 36.23 1.000000000E+00 1.274547613E+00 2.150698312E-10 6.198328456E+17 7.285504423E+00 3.967466933E-04 6.460756349E-02 
D5FIT82 45324 320.02 36.23 1.000000000E+00 1.259859697E+00 2.137262725E-10 3.178717530E+18 7.290318161E+00 3.970412223E-04 5.431612245E-02 
D5FIT83 45524 320.02 36.23 1.000000000E+00 1.257014844E+00 2.136393059E-10 6.254480896E+16 7.304301131E+00 3.985311607E-04 4.499830217E-02 
D5FIT84 45724 320.02 36.23 1.000000000E+00 1.251528149E+00 2.260099678E-10 1.053334721E+18 7.498180532E+00 4.156037028E-04 4.705065292E-02 
D5FIT85 45924 320.02 36.23 1.000000000E+00 1.347012207E+00 2.292652898E-10 5.689049874E+03 7.241325597E+00 3.736297461E-04 1.271572145E-01 
D5FIT86 46124 320.02 36.23 1.000000000E+00 1.246383252E+00 2.261659430E-10 5.130461120E+17 7.505528031E+00 4.164119637E-04 6.110243719E-02 
D5FIT87 46324 320.02 36.23 1.000000000E+00 1.246201167E+00 2.259443746E-10 1.119040591E+18 7.507024712E+00 4.163844478E-04 5.169507361E-02 
D5FIT88 46524 320.03 36.228 1.000000000E+00 1.354838688E+00 2.311520781E-10 6.610561208E+03 7.295290925E+00 3.811181781E-04 4.500922310E-02 
D5FIT89 46724 320.03 36.228 1.000000000E+00 1.263848032E+00 2.145454756E-10 6.285668487E+17 7.325748605E+00 4.001194819E-04 5.625203291E-02 
D5FIT9 30264 320.67 36.156 1.000000000E+00 1.260382122E+00 2.544400433E-10 6.003389655E+03 7.182090037E+00 3.734796054E-04 5.768285110E-02 
D5FIT90 46924 320.02 36.23 1.000000000E+00 1.244189023E+00 2.239068764E-10 8.514368260E+03 7.348821554E+00 3.889840375E-04 6.039514147E-02 
D5FIT91 47124 320.02 36.23 1.000000000E+00 1.250287480E+00 2.124025320E-10 6.296930679E+17 7.316852541E+00 3.986655778E-04 4.675196604E-02 
D5FIT92 47324 320.03 36.228 1.000000000E+00 1.361429088E+00 2.305724445E-10 1.145639089E+04 7.392136905E+00 3.960950242E-04 4.839620409E-02 
D5FIT93 47524 320.03 36.228 1.000000000E+00 1.249205926E+00 2.120147261E-10 1.044035770E+18 7.309422099E+00 3.982179989E-04 5.733322645E-02 
D5FIT94 47724 320.03 36.228 1.000000000E+00 1.243133037E+00 2.228425526E-10 1.835597162E+04 7.464856430E+00 4.062951028E-04 5.110836083E-02 
D5FIT95 47924 320.03 36.228 1.000000000E+00 1.236127148E+00 2.207512493E-10 3.940729764E+03 7.131620100E+00 3.548026023E-04 5.571134149E-02 
D5FIT96 48124 320.02 36.23 1.000000000E+00 1.255860928E+00 2.117992466E-10 5.622921772E+17 7.328483872E+00 3.996645915E-04 4.723617634E-02 
D5FIT97 48324 320.02 36.23 1.000000000E+00 1.260095375E+00 2.125028277E-10 6.277174190E+17 7.335562568E+00 4.002527620E-04 5.829972923E-02 
D5FIT98 48524 320.02 36.23 1.000000000E+00 1.352724831E+00 2.284013346E-10 8.291648601E+03 7.337864504E+00 3.870672457E-04 4.871467981E-02 
D5FIT99 48724 320.02 36.23 1.000000000E+00 1.261872925E+00 2.122833369E-10 3.363571195E+16 7.346850724E+00 4.014721824E-04 4.707614379E-02 
