fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L424 41650 300.02 38.645 1.220972832E-09 2.979201242E+00 7.007691625E+03 8.190003962E-05 4.105689427E+00 2.394539021E+03 0.000000000E+00 2.475634412E-04 4.942380537E-01 2.243223777E-04 4.245564022E-05 3.829363680E-01 2.871953342E-01 1.478284469E-04 2.172268752E-03 
L425 41950 300.01 38.646 1.652045623E-09 3.039923427E+00 7.192404610E+03 8.370378919E-05 4.105099318E+00 2.412000413E+03 0.000000000E+00 2.474103416E-04 4.940607057E-01 2.245205860E-04 4.245743742E-05 3.827518484E-01 2.869539428E-01 1.479590662E-04 5.122776024E-03 
L426 42254 300.02 38.645 1.569757305E-09 3.033459130E+00 7.049293805E+03 8.310744801E-05 4.064027043E+00 2.402813633E+03 0.000000000E+00 2.477482679E-04 4.937403418E-01 2.245999554E-04 4.240670090E-05 3.824073298E-01 2.869451759E-01 1.477867707E-04 4.207705835E-03 
L427 42550 300.02 38.645 1.618215765E-09 3.046014932E+00 7.078746965E+03 8.457968472E-05 4.049006843E+00 2.405642437E+03 0.000000000E+00 2.476295770E-04 4.939073626E-01 2.246177543E-04 4.251717232E-05 3.832434951E-01 2.872333595E-01 1.480231001E-04 3.966644685E-03 
L428 42850 300.01 38.646 8.946365654E-10 2.935328808E+00 6.834948861E+03 8.494430319E-05 4.243009989E+00 2.439727914E+03 0.000000000E+00 2.491176650E-04 4.943121264E-01 2.248319379E-04 4.246721389E-05 3.821153649E-01 2.870581437E-01 1.479394152E-04 3.097623305E-03 
L429 43152 300.01 38.646 1.669071561E-09 3.039434367E+00 7.140980955E+03 8.306565542E-05 4.085891432E+00 2.405731121E+03 0.000000000E+00 2.477024320E-04 4.936377564E-01 2.247138398E-04 4.241068795E-05 3.823288995E-01 2.863914722E-01 1.480864204E-04 2.782731817E-03 
L430 43450 300.01 38.646 1.956882520E-09 3.061167311E+00 7.230642622E+03 8.083307524E-05 3.992491411E+00 2.384747256E+03 0.000000000E+00 2.472404859E-04 4.935240284E-01 2.247769499E-04 4.245566138E-05 3.827150447E-01 2.866146746E-01 1.481280100E-04 5.965197044E-03 
L431 43750 300.01 38.646 3.929786030E-09 3.220110355E+00 7.703364766E+03 8.565783085E-05 3.984973981E+00 2.405968852E+03 0.000000000E+00 2.459308065E-04 4.938539447E-01 2.243790022E-04 4.241315231E-05 3.827540658E-01 2.868355163E-01 1.478657624E-04 9.657452748E-03 
L432 44050 300.02 38.645 4.420386731E-10 2.808640654E+00 6.401245529E+03 8.223199475E-05 4.188014291E+00 2.411084284E+03 0.000000000E+00 2.502432794E-04 4.935403765E-01 2.249507320E-04 4.250483851E-05 3.828496652E-01 2.871607415E-01 1.480175817E-04 8.659011528E-03 
L433 44350 300 38.647 3.006822863E-09 3.152594391E+00 7.472465741E+03 8.136142854E-05 3.902635671E+00 2.381712471E+03 0.000000000E+00 2.462090963E-04 4.936990849E-01 2.244978925E-04 4.245473694E-05 3.830465575E-01 2.869646964E-01 1.479441112E-04 6.427088927E-03 
L434 44652 300.01 38.646 2.923721846E-09 3.153542068E+00 7.366333651E+03 8.198636321E-05 3.911215049E+00 2.388276830E+03 0.000000000E+00 2.468131099E-04 4.935684578E-01 2.247621864E-04 4.242390323E-05 3.824194546E-01 2.868543775E-01 1.478935186E-04 3.925961142E-03 
L435 44950 300.01 38.646 1.451909710E-09 3.012049211E+00 7.153433589E+03 8.397953302E-05 4.205522602E+00 2.413755548E+03 0.000000000E+00 2.481183061E-04 4.943429769E-01 2.248497612E-04 4.245432776E-05 3.819452991E-01 2.865128622E-01 1.481759926E-04 7.095629218E-03 
L436 45250 300.01 38.646 4.608781897E-09 3.247155972E+00 7.603000554E+03 8.097418413E-05 3.769519736E+00 2.364952655E+03 0.000000000E+00 2.458053414E-04 4.932852651E-01 2.246337408E-04 4.241736965E-05 3.827988300E-01 2.869741981E-01 1.478090014E-04 5.332379430E-03 
L437 45554 300 38.647 2.206412693E-09 3.089812666E+00 7.234784402E+03 8.073355397E-05 3.956737864E+00 2.388491995E+03 0.000000000E+00 2.472596253E-04 4.935805461E-01 2.248287779E-04 4.242379089E-05 3.822958113E-01 2.863334982E-01 1.481621646E-04 5.198816455E-03 
L438 45850 300.01 38.646 2.223549489E-09 3.102123644E+00 7.218309071E+03 8.310230704E-05 3.999078945E+00 2.393825199E+03 0.000000000E+00 2.475386788E-04 4.938758144E-01 2.249361521E-04 4.247571648E-05 3.823522875E-01 2.869825948E-01 1.480079881E-04 2.515338066E-03 
L439 46150 300 38.647 1.926465224E-09 3.069262021E+00 7.107069599E+03 8.037473318E-05 3.944706808E+00 2.379709029E+03 0.000000000E+00 2.474895992E-04 4.941267003E-01 2.248313677E-04 4.249016843E-05 3.824663476E-01 2.872140339E-01 1.479390399E-04 2.723491969E-03 
L440 46450 299.99 38.649 1.181065971E-09 2.974155094E+00 6.999939524E+03 8.314978460E-05 4.115889139E+00 2.429111022E+03 0.000000000E+00 2.484598639E-04 4.934589531E-01 2.249891578E-04 4.250912096E-05 3.828860127E-01 2.867049029E-01 1.482678550E-04 2.883768901E-03 
L441 46750 300 38.647 7.168729373E-10 2.907127138E+00 6.631050409E+03 8.699844419E-05 4.245636962E+00 2.452717084E+03 0.000000000E+00 2.499550580E-04 4.935594889E-01 2.250022453E-04 4.245567590E-05 3.823044926E-01 2.871994064E-01 1.478264751E-04 7.239452122E-03 
L442 47052 300 38.647 1.451489026E-09 3.013756043E+00 6.974759057E+03 8.194416211E-05 4.042674143E+00 2.403137033E+03 0.000000000E+00 2.485394899E-04 4.933995630E-01 2.252030033E-04 4.246307623E-05 3.821540925E-01 2.865572374E-01 1.481835762E-04 3.991066131E-03 
L443 47350 300.02 38.645 1.202970414E-09 2.978717063E+00 6.870723560E+03 8.179861460E-05 4.045551032E+00 2.409209225E+03 0.000000000E+00 2.489087970E-04 4.932171125E-01 2.252834027E-04 4.248893201E-05 3.823917213E-01 2.866293931E-01 1.482364790E-04 3.608990777E-03 
L444 47652 300 38.647 1.624192391E-09 3.026004703E+00 7.253690415E+03 8.318066264E-05 4.157121328E+00 2.419260871E+03 0.000000000E+00 2.477890156E-04 4.937477113E-01 2.248663529E-04 4.243596331E-05 3.822121544E-01 2.859339038E-01 1.484117929E-04 2.999126770E-03 
L445 47954 300.01 38.646 3.530922675E-09 3.183964095E+00 7.482504154E+03 8.068969643E-05 3.868848979E+00 2.381518857E+03 0.000000000E+00 2.467944267E-04 4.932654052E-01 2.250633811E-04 4.241401150E-05 3.820532103E-01 2.859690919E-01 1.483167682E-04 6.795345402E-03 
L446 48250 300 38.647 1.559251599E-09 3.015717620E+00 7.218135336E+03 8.194249382E-05 4.109268474E+00 2.411963108E+03 0.000000000E+00 2.476655129E-04 4.937086099E-01 2.248192281E-04 4.246242735E-05 3.825609730E-01 2.861721912E-01 1.483806906E-04 5.155196559E-03 
L447 48550 299.99 38.649 4.881552165E-09 3.259630393E+00 7.715257438E+03 8.218190606E-05 3.840504211E+00 2.379816316E+03 0.000000000E+00 2.461505876E-04 4.936627486E-01 2.249440859E-04 4.245621665E-05 3.823282195E-01 2.864054624E-01 1.482381526E-04 4.781652310E-03 
L448 48852 300 38.647 2.134211724E-09 3.088340598E+00 7.189778622E+03 8.254542184E-05 4.012458326E+00 2.396917330E+03 0.000000000E+00 2.479680550E-04 4.934355662E-01 2.252177777E-04 4.244154336E-05 3.819073792E-01 2.863931366E-01 1.481932977E-04 2.467531578E-03 
L449 49154 299.99 38.649 1.892035106E-09 3.060914895E+00 7.117146053E+03 8.092843957E-05 3.946520771E+00 2.400985148E+03 0.000000000E+00 2.479029062E-04 4.930685636E-01 2.251649894E-04 4.246606306E-05 3.825020988E-01 2.861908352E-01 1.483837280E-04 2.725825748E-03 
L450 49450 300 38.647 4.898002589E-09 3.262298045E+00 7.825159383E+03 8.403704951E-05 3.911546287E+00 2.408292354E+03 0.000000000E+00 2.461350620E-04 4.937930845E-01 2.248953922E-04 4.245666178E-05 3.823140718E-01 2.864704776E-01 1.482060634E-04 8.373337433E-03 
L451 49750 300 38.647 2.530612761E-09 3.116484111E+00 7.371543720E+03 8.200899115E-05 3.987072984E+00 2.401427576E+03 0.000000000E+00 2.473636190E-04 4.935224338E-01 2.250983785E-04 4.245896789E-05 3.821995464E-01 2.862276940E-01 1.483398315E-04 5.342717381E-03 
L452 50050 300 38.647 3.310623163E-09 3.177409153E+00 7.448375255E+03 8.230814993E-05 3.920577358E+00 2.394374465E+03 0.000000000E+00 2.472367545E-04 4.935015578E-01 2.252538482E-04 4.246086474E-05 3.819689735E-01 2.864776345E-01 1.482170321E-04 5.245390474E-03 
L453 50350 300 38.647 1.948691271E-09 3.060357265E+00 7.260146810E+03 8.127556751E-05 3.999109096E+00 2.402325505E+03 0.000000000E+00 2.474897416E-04 4.933835752E-01 2.250063912E-04 4.249598836E-05 3.827968826E-01 2.861601433E-01 1.485042182E-04 5.259226603E-03 
L454 50650 299.98 38.65 5.300602818E-09 3.276577439E+00 7.629161612E+03 8.055139854E-05 3.744226902E+00 2.350936015E+03 0.000000000E+00 2.463435493E-04 4.932529194E-01 2.252392988E-04 4.247061598E-05 3.822739717E-01 2.865619340E-01 1.482074586E-04 7.180565906E-03 
L455 50952 300 38.647 1.219536985E-09 2.986582742E+00 7.081098022E+03 8.615090057E-05 4.234554741E+00 2.468754449E+03 0.000000000E+00 2.489564611E-04 4.935229467E-01 2.252059317E-04 4.247497403E-05 3.821606319E-01 2.861988485E-01 1.484107090E-04 3.312125012E-03 
L456 51254 299.99 38.649 1.269971284E-09 2.990652984E+00 6.884343589E+03 8.239148264E-05 4.053069484E+00 2.403800892E+03 0.000000000E+00 2.489505405E-04 4.932145582E-01 2.253537104E-04 4.249561808E-05 3.823345543E-01 2.865850582E-01 1.482827414E-04 5.743900584E-03 
L457 51550 300 38.647 2.547939805E-09 3.116114957E+00 7.383819903E+03 8.207099274E-05 3.959916368E+00 2.408702895E+03 0.000000000E+00 2.474344184E-04 4.930794331E-01 2.252425638E-04 4.248839706E-05 3.825630287E-01 2.862427334E-01 1.484348495E-04 6.001899669E-03 
L458 51854 299.98 38.65 3.343150735E-09 3.168896788E+00 7.603351820E+03 8.250274110E-05 3.960686006E+00 2.407652103E+03 0.000000000E+00 2.467387529E-04 4.931035623E-01 2.250034325E-04 4.241750196E-05 3.823118901E-01 2.856353862E-01 1.485022655E-04 3.058590713E-03 
L459 52154 300 38.647 7.053712947E-09 3.361775440E+00 7.712954578E+03 8.314545938E-05 3.695846979E+00 2.361943534E+03 0.000000000E+00 2.461352429E-04 4.935037566E-01 2.251840441E-04 4.246934731E-05 3.821620071E-01 2.870599485E-01 1.479459170E-04 6.523054267E-03 
L460 52452 300 38.647 2.603885703E-09 3.142427093E+00 7.158514145E+03 8.333585373E-05 3.901446181E+00 2.393153590E+03 0.000000000E+00 2.478081808E-04 4.932613438E-01 2.252318567E-04 4.246232440E-05 3.822054409E-01 2.869515516E-01 1.479773298E-04 5.612380697E-03 
L461 52754 299.99 38.649 2.145657805E-09 3.065588358E+00 7.273554449E+03 7.839345816E-05 3.952785305E+00 2.368567243E+03 0.000000000E+00 2.476358011E-04 4.931910663E-01 2.253588144E-04 4.247531404E-05 3.821614255E-01 2.855736377E-01 1.487368175E-04 5.445041875E-03 
L462 53050 299.99 38.649 1.584405260E-09 3.025789390E+00 7.188098130E+03 8.385958500E-05 4.164345793E+00 2.435897518E+03 0.000000000E+00 2.485278617E-04 4.934836920E-01 2.253012567E-04 4.244295579E-05 3.817413472E-01 2.858621083E-01 1.484735281E-04 7.163398790E-03 
L463 53350 299.98 38.65 3.020140383E-09 3.161187486E+00 7.470602387E+03 8.487219088E-05 4.030254404E+00 2.408872614E+03 0.000000000E+00 2.475310293E-04 4.935087016E-01 2.253052510E-04 4.247154495E-05 3.819723539E-01 2.860495909E-01 1.484761604E-04 5.021147368E-03 
L464 53650 299.99 38.649 2.393516039E-09 3.103579713E+00 7.302793326E+03 8.133505570E-05 3.965991599E+00 2.391092057E+03 0.000000000E+00 2.477559708E-04 4.934360116E-01 2.254102855E-04 4.251903871E-05 3.822776137E-01 2.862360259E-01 1.485453782E-04 4.390637723E-03 
L465 53950 299.99 38.649 2.868345023E-09 3.133264612E+00 7.491584673E+03 8.130206741E-05 3.950560501E+00 2.396201054E+03 0.000000000E+00 2.471135598E-04 4.931154011E-01 2.252222050E-04 4.248056192E-05 3.824991550E-01 2.857821579E-01 1.486466553E-04 5.599265651E-03 
L466 54250 299.99 38.649 1.947089809E-09 3.063402993E+00 7.124676904E+03 8.151851760E-05 3.969826831E+00 2.389406246E+03 0.000000000E+00 2.484660705E-04 4.928330160E-01 2.256933235E-04 4.253122090E-05 3.823748708E-01 2.859589694E-01 1.487319002E-04 4.125092650E-03 
L467 54552 299.99 38.649 1.381471678E-09 3.004370551E+00 7.058894157E+03 8.360820302E-05 4.104002248E+00 2.434096085E+03 0.000000000E+00 2.487870142E-04 4.933391220E-01 2.254175587E-04 4.254000147E-05 3.825288563E-01 2.863679060E-01 1.485501712E-04 5.285523021E-03 
L468 54854 299.99 38.649 1.515790203E-09 3.007163913E+00 7.209335040E+03 8.305357254E-05 4.153586890E+00 2.430630545E+03 0.000000000E+00 2.485348099E-04 4.928560709E-01 2.254300955E-04 4.245279336E-05 3.820975616E-01 2.853319741E-01 1.487838631E-04 5.663688289E-03 
L469 55150 299.99 38.649 1.008514492E-09 2.943370824E+00 7.041373133E+03 8.606239050E-05 4.345624795E+00 2.456884374E+03 0.000000000E+00 2.496295938E-04 4.936898960E-01 2.255448812E-04 4.249635419E-05 3.816492902E-01 2.854793915E-01 1.488596216E-04 7.696039614E-03 
L470 55450 299.98 38.65 1.726137830E-09 3.037391652E+00 7.226755507E+03 8.254537620E-05 4.052514471E+00 2.418498011E+03 0.000000000E+00 2.481287681E-04 4.931182479E-01 2.253734479E-04 4.254999066E-05 3.828649821E-01 2.860571351E-01 1.487464756E-04 3.930811545E-03 
L471 55750 299.98 38.65 1.807536068E-09 3.048259405E+00 7.074884687E+03 8.083165162E-05 3.957109697E+00 2.399617119E+03 0.000000000E+00 2.486463799E-04 4.927066320E-01 2.257390174E-04 4.251685376E-05 3.822663598E-01 2.858045078E-01 1.487620125E-04 3.580360526E-03 
