Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.066670514E+01 1.549996187E+01 1.111538649E+00 1.016036969E+0 9.550168000E-02 1.111538649E+00 1.016036969E+0 9.550168000E-02
1.066670514E+01 1.574996808E+01 1.157158915E+00 1.017380873E+0 1.397780420E-01 1.157158915E+00 1.017380873E+0 1.397780420E-01
1.066670514E+01 1.600000000E+01 1.189255320E+00 1.019145345E+0 1.701099750E-01 1.189255320E+00 1.019145345E+0 1.701099750E-01
1.066670514E+01 1.624993176E+01 1.200586758E+00 1.021416195E+0 1.791705630E-01 1.200586758E+00 1.021416195E+0 1.791705630E-01
1.066670514E+01 1.649996187E+01 1.210160669E+00 1.024312898E+0 1.858477710E-01 1.210160669E+00 1.024312898E+0 1.858477710E-01
1.066670514E+01 1.674996808E+01 1.219006142E+00 1.027991732E+0 1.910144100E-01 1.219006142E+00 1.027991732E+0 1.910144100E-01
1.066670514E+01 1.700000000E+01 1.230102715E+00 1.032663131E+0 1.974395840E-01 1.230102715E+00 1.032663131E+0 1.974395840E-01
1.083333839E+01 1.500000000E+01 1.007220315E+00 1.007801600E+0 -5.812850000E-04 1.007220315E+00 1.007801600E+0 -5.812850000E-04
1.083333839E+01 1.524993176E+01 1.028090680E+00 1.008165295E+0 1.992538500E-02 1.028090680E+00 1.008165295E+0 1.992538500E-02
1.083333839E+01 1.549996187E+01 1.112434756E+00 1.008700331E+0 1.037344250E-01 1.112434756E+00 1.008700331E+0 1.037344250E-01
1.083333839E+01 1.574996808E+01 1.157371877E+00 1.009429529E+0 1.479423480E-01 1.157371877E+00 1.009429529E+0 1.479423480E-01
1.083333839E+01 1.600000000E+01 1.189471863E+00 1.010386981E+0 1.790848820E-01 1.189471863E+00 1.010386981E+0 1.790848820E-01
1.083333839E+01 1.624993176E+01 1.200749408E+00 1.011619283E+0 1.891301250E-01 1.200749408E+00 1.011619283E+0 1.891301250E-01
1.083333839E+01 1.649996187E+01 1.210292392E+00 1.013191317E+0 1.971010750E-01 1.210292392E+00 1.013191317E+0 1.971010750E-01
1.083333839E+01 1.674996808E+01 1.219114736E+00 1.015187975E+0 2.039267610E-01 1.219114736E+00 1.015187975E+0 2.039267610E-01
1.083333839E+01 1.700000000E+01 1.230193375E+00 1.017723588E+0 2.124697870E-01 1.230193375E+00 1.017723588E+0 2.124697870E-01
1.100000000E+01 1.500000000E+01 1.007232045E+00 1.004221771E+0 3.010274000E-03 1.007232045E+00 1.004221771E+0 3.010274000E-03
1.100000000E+01 1.524993176E+01 1.032531004E+00 1.004418578E+0 2.811242600E-02 1.032531004E+00 1.004418578E+0 2.811242600E-02
1.100000000E+01 1.549996187E+01 1.114268057E+00 1.004708121E+0 1.095599360E-01 1.114268057E+00 1.004708121E+0 1.095599360E-01
1.100000000E+01 1.574996808E+01 1.157675046E+00 1.005102750E+0 1.525722960E-01 1.157675046E+00 1.005102750E+0 1.525722960E-01
1.100000000E+01 1.600000000E+01 1.189780229E+00 1.005620924E+0 1.841593050E-01 1.189780229E+00 1.005620924E+0 1.841593050E-01
1.100000000E+01 1.624993176E+01 1.200981679E+00 1.006287866E+0 1.946938130E-01 1.200981679E+00 1.006287866E+0 1.946938130E-01
1.100000000E+01 1.649996187E+01 1.210480524E+00 1.007138709E+0 2.033418150E-01 1.210480524E+00 1.007138709E+0 2.033418150E-01
1.100000000E+01 1.674996808E+01 1.219269967E+00 1.008219418E+0 2.110505490E-01 1.219269967E+00 1.008219418E+0 2.110505490E-01
1.100000000E+01 1.700000000E+01 1.230322802E+00 1.009591911E+0 2.207308910E-01 1.230322802E+00 1.009591911E+0 2.207308910E-01
1.116672606E+01 1.500000000E+01 1.007271011E+00 1.002278870E+0 4.992141000E-03 1.007271011E+00 1.002278870E+0 4.992141000E-03
1.116672606E+01 1.524993176E+01 1.036772511E+00 1.002385104E+0 3.438740700E-02 1.036772511E+00 1.002385104E+0 3.438740700E-02
1.116672606E+01 1.549996187E+01 1.117876097E+00 1.002541399E+0 1.153346980E-01 1.117876097E+00 1.002541399E+0 1.153346980E-01
1.116672606E+01 1.574996808E+01 1.158099648E+00 1.002754425E+0 1.553452230E-01 1.158099648E+00 1.002754425E+0 1.553452230E-01
1.116672606E+01 1.600000000E+01 1.190214190E+00 1.003034145E+0 1.871800450E-01 1.190214190E+00 1.003034145E+0 1.871800450E-01
1.116672606E+01 1.624993176E+01 1.201309633E+00 1.003394180E+0 1.979154530E-01 1.201309633E+00 1.003394180E+0 1.979154530E-01
1.116672606E+01 1.649996187E+01 1.210746292E+00 1.003853498E+0 2.068927940E-01 1.210746292E+00 1.003853498E+0 2.068927940E-01
1.116672606E+01 1.674996808E+01 1.219489339E+00 1.004436919E+0 2.150524200E-01 1.219489339E+00 1.004436919E+0 2.150524200E-01
1.116672606E+01 1.700000000E+01 1.230505735E+00 1.005177880E+0 2.253278550E-01 1.230505735E+00 1.005177880E+0 2.253278550E-01
1.133324570E+01 1.500000000E+01 1.007361464E+00 1.001228427E+0 6.133037000E-03 1.007361464E+00 1.001228427E+0 6.133037000E-03
1.133324570E+01 1.524993176E+01 1.042569465E+00 1.001285692E+0 4.128377300E-02 1.042569465E+00 1.001285692E+0 4.128377300E-02
1.133324570E+01 1.549996187E+01 1.120636943E+00 1.001369945E+0 1.192669980E-01 1.120636943E+00 1.001369945E+0 1.192669980E-01
1.133324570E+01 1.574996808E+01 1.158684795E+00 1.001484779E+0 1.572000160E-01 1.158684795E+00 1.001484779E+0 1.572000160E-01
1.133324570E+01 1.600000000E+01 1.190813055E+00 1.001635567E+0 1.891774880E-01 1.190813055E+00 1.001635567E+0 1.891774880E-01
1.133324570E+01 1.624993176E+01 1.201765165E+00 1.001829651E+0 1.999355140E-01 1.201765165E+00 1.001829651E+0 1.999355140E-01
1.133324570E+01 1.649996187E+01 1.211116049E+00 1.002077258E+0 2.090387910E-01 1.211116049E+00 1.002077258E+0 2.090387910E-01
1.133324570E+01 1.674996808E+01 1.219794232E+00 1.002391771E+0 2.174024610E-01 1.219794232E+00 1.002391771E+0 2.174024610E-01
1.133324570E+01 1.700000000E+01 1.230760057E+00 1.002791215E+0 2.279688420E-01 1.230760057E+00 1.002791215E+0 2.279688420E-01
1.149996187E+01 1.500000000E+01 1.007600540E+00 1.000660358E+0 6.940182000E-03 1.007600540E+00 1.000660358E+0 6.940182000E-03
1.149996187E+01 1.524993176E+01 1.050245892E+00 1.000691142E+0 4.955475000E-02 1.050245892E+00 1.000691142E+0 4.955475000E-02
1.149996187E+01 1.549996187E+01 1.123326475E+00 1.000736433E+0 1.225900420E-01 1.123326475E+00 1.000736433E+0 1.225900420E-01
1.149996187E+01 1.574996808E+01 1.161623599E+00 1.000798164E+0 1.608254350E-01 1.161623599E+00 1.000798164E+0 1.608254350E-01
1.149996187E+01 1.600000000E+01 1.191620544E+00 1.000879224E+0 1.907413200E-01 1.191620544E+00 1.000879224E+0 1.907413200E-01
1.149996187E+01 1.624993176E+01 1.202383034E+00 1.000983559E+0 2.013994750E-01 1.202383034E+00 1.000983559E+0 2.013994750E-01
1.149996187E+01 1.649996187E+01 1.211618525E+00 1.001116667E+0 2.105018580E-01 1.211618525E+00 1.001116667E+0 2.105018580E-01
1.149996187E+01 1.674996808E+01 1.220208670E+00 1.001285742E+0 2.189229280E-01 1.220208670E+00 1.001285742E+0 2.189229280E-01
1.149996187E+01 1.700000000E+01 1.231105478E+00 1.001500477E+0 2.296050010E-01 1.231105478E+00 1.001500477E+0 2.296050010E-01
1.166670514E+01 1.500000000E+01 1.007942133E+00 1.000354259E+0 7.587874000E-03 1.007942133E+00 1.000354259E+0 7.587874000E-03
1.166670514E+01 1.524993176E+01 1.059972670E+00 1.000370773E+0 5.960189700E-02 1.059972670E+00 1.000370773E+0 5.960189700E-02
1.166670514E+01 1.549996187E+01 1.124279601E+00 1.000395070E+0 1.238845310E-01 1.124279601E+00 1.000395070E+0 1.238845310E-01
1.166670514E+01 1.574996808E+01 1.165703573E+00 1.000428187E+0 1.652753860E-01 1.165703573E+00 1.000428187E+0 1.652753860E-01
1.166670514E+01 1.600000000E+01 1.192674356E+00 1.000471673E+0 1.922026830E-01 1.192674356E+00 1.000471673E+0 1.922026830E-01
1.166670514E+01 1.624993176E+01 1.203196189E+00 1.000527645E+0 2.026685440E-01 1.203196189E+00 1.000527645E+0 2.026685440E-01
1.166670514E+01 1.649996187E+01 1.212281068E+00 1.000599054E+0 2.116820140E-01 1.212281068E+00 1.000599054E+0 2.116820140E-01
1.166670514E+01 1.674996808E+01 1.220754988E+00 1.000689758E+0 2.200652300E-01 1.220754988E+00 1.000689758E+0 2.200652300E-01
1.166670514E+01 1.700000000E+01 1.231560638E+00 1.000804958E+0 2.307556800E-01 1.231560638E+00 1.000804958E+0 2.307556800E-01
1.183333839E+01 1.500000000E+01 1.008251244E+00 1.000189771E+0 8.061473000E-03 1.008251244E+00 1.000189771E+0 8.061473000E-03
1.183333839E+01 1.524993176E+01 1.071588855E+00 1.000198617E+0 7.139023800E-02 1.071588855E+00 1.000198617E+0 7.139023800E-02
1.183333839E+01 1.549996187E+01 1.126170524E+00 1.000211633E+0 1.259588910E-01 1.126170524E+00 1.000211633E+0 1.259588910E-01
1.183333839E+01 1.574996808E+01 1.169899690E+00 1.000229373E+0 1.696703170E-01 1.169899690E+00 1.000229373E+0 1.696703170E-01
1.183333839E+01 1.600000000E+01 1.193994330E+00 1.000252668E+0 1.937416620E-01 1.193994330E+00 1.000252668E+0 1.937416620E-01
1.183333839E+01 1.624993176E+01 1.204225582E+00 1.000282651E+0 2.039429310E-01 1.204225582E+00 1.000282651E+0 2.039429310E-01
1.183333839E+01 1.649996187E+01 1.213121182E+00 1.000320904E+0 2.128002780E-01 1.213121182E+00 1.000320904E+0 2.128002780E-01
1.183333839E+01 1.674996808E+01 1.221447362E+00 1.000369493E+0 2.210778690E-01 1.221447362E+00 1.000369493E+0 2.210778690E-01
1.183333839E+01 1.700000000E+01 1.232893614E+00 1.000431205E+0 2.324624090E-01 1.232893614E+00 1.000431205E+0 2.324624090E-01
1.200000000E+01 1.500000000E+01 1.008694303E+00 1.000101464E+0 8.592839000E-03 1.008694303E+00 1.000101464E+0 8.592839000E-03
1.200000000E+01 1.524993176E+01 1.082623900E+00 1.000106194E+0 8.251770600E-02 1.082623900E+00 1.000106194E+0 8.251770600E-02
1.200000000E+01 1.549996187E+01 1.133766967E+00 1.000113153E+0 1.336538140E-01 1.133766967E+00 1.000113153E+0 1.336538140E-01
1.200000000E+01 1.574996808E+01 1.171742445E+00 1.000122638E+0 1.716198070E-01 1.171742445E+00 1.000122638E+0 1.716198070E-01
1.200000000E+01 1.600000000E+01 1.195568404E+00 1.000135093E+0 1.954333110E-01 1.195568404E+00 1.000135093E+0 1.954333110E-01
1.200000000E+01 1.624993176E+01 1.205466632E+00 1.000151124E+0 2.053155080E-01 1.205466632E+00 1.000151124E+0 2.053155080E-01
1.200000000E+01 1.649996187E+01 1.214135721E+00 1.000171577E+0 2.139641440E-01 1.214135721E+00 1.000171577E+0 2.139641440E-01
1.200000000E+01 1.674996808E+01 1.222282629E+00 1.000197556E+0 2.220850730E-01 1.222282629E+00 1.000197556E+0 2.220850730E-01
1.200000000E+01 1.700000000E+01 1.237476768E+00 1.000230551E+0 2.372462170E-01 1.237476768E+00 1.000230551E+0 2.372462170E-01
1.216672606E+01 1.500000000E+01 1.009572070E+00 1.000054143E+0 9.517927000E-03 1.009572070E+00 1.000054143E+0 9.517927000E-03
1.216672606E+01 1.524993176E+01 1.092418554E+00 1.000056667E+0 9.236188700E-02 1.092418554E+00 1.000056667E+0 9.236188700E-02
1.216672606E+01 1.549996187E+01 1.136939133E+00 1.000060380E+0 1.368787530E-01 1.136939133E+00 1.000060380E+0 1.368787530E-01
1.216672606E+01 1.574996808E+01 1.181032463E+00 1.000065441E+0 1.809670220E-01 1.181032463E+00 1.000065441E+0 1.809670220E-01
1.216672606E+01 1.600000000E+01 1.197268483E+00 1.000072088E+0 1.971963950E-01 1.197268483E+00 1.000072088E+0 1.971963950E-01
1.216672606E+01 1.624993176E+01 1.206953648E+00 1.000080642E+0 2.068730060E-01 1.206953648E+00 1.000080642E+0 2.068730060E-01
1.216672606E+01 1.649996187E+01 1.215809723E+00 1.000091556E+0 2.157181670E-01 1.215809723E+00 1.000091556E+0 2.157181670E-01
1.216672606E+01 1.674996808E+01 1.227620625E+00 1.000105419E+0 2.275152060E-01 1.227620625E+00 1.000105419E+0 2.275152060E-01
1.216672606E+01 1.700000000E+01 1.238315678E+00 1.000123026E+0 2.381926520E-01 1.238315678E+00 1.000123026E+0 2.381926520E-01
1.233324570E+01 1.500000000E+01 1.010460923E+00 1.000028866E+0 1.043205700E-02 1.010460923E+00 1.000028866E+0 1.043205700E-02
1.233324570E+01 1.524993176E+01 1.096218370E+00 1.000030211E+0 9.618815900E-02 1.096218370E+00 1.000030211E+0 9.618815900E-02
1.233324570E+01 1.549996187E+01 1.142269351E+00 1.000032191E+0 1.422371600E-01 1.142269351E+00 1.000032191E+0 1.422371600E-01
1.233324570E+01 1.574996808E+01 1.187699162E+00 1.000034890E+0 1.876642720E-01 1.187699162E+00 1.000034890E+0 1.876642720E-01
1.233324570E+01 1.600000000E+01 1.199059970E+00 1.000038433E+0 1.990215370E-01 1.199059970E+00 1.000038433E+0 1.990215370E-01
1.233324570E+01 1.624993176E+01 1.208664426E+00 1.000042994E+0 2.086214320E-01 1.208664426E+00 1.000042994E+0 2.086214320E-01
1.233324570E+01 1.649996187E+01 1.221293208E+00 1.000048812E+0 2.212443960E-01 1.221293208E+00 1.000048812E+0 2.212443960E-01
1.233324570E+01 1.674996808E+01 1.228689715E+00 1.000056203E+0 2.286335120E-01 1.228689715E+00 1.000056203E+0 2.286335120E-01
1.233324570E+01 1.700000000E+01 1.239285389E+00 1.000065590E+0 2.392197990E-01 1.239285389E+00 1.000065590E+0 2.392197990E-01
1.249996187E+01 1.500000000E+01 1.011943956E+00 1.000015353E+0 1.192860300E-02 1.011943956E+00 1.000015353E+0 1.192860300E-02
1.249996187E+01 1.524993176E+01 1.098336362E+00 1.000016069E+0 9.832029300E-02 1.098336362E+00 1.000016069E+0 9.832029300E-02
1.249996187E+01 1.549996187E+01 1.148283672E+00 1.000017122E+0 1.482665500E-01 1.148283672E+00 1.000017122E+0 1.482665500E-01
1.249996187E+01 1.574996808E+01 1.192476605E+00 1.000018558E+0 1.924580470E-01 1.192476605E+00 1.000018558E+0 1.924580470E-01
1.249996187E+01 1.600000000E+01 1.202898694E+00 1.000020442E+0 2.028782520E-01 1.202898694E+00 1.000020442E+0 2.028782520E-01
1.249996187E+01 1.624993176E+01 1.213904688E+00 1.000022868E+0 2.138818200E-01 1.213904688E+00 1.000022868E+0 2.138818200E-01
1.249996187E+01 1.649996187E+01 1.221628200E+00 1.000025963E+0 2.216022370E-01 1.221628200E+00 1.000025963E+0 2.216022370E-01
1.249996187E+01 1.674996808E+01 1.229778994E+00 1.000029894E+0 2.297491000E-01 1.229778994E+00 1.000029894E+0 2.297491000E-01
1.249996187E+01 1.700000000E+01 1.240100925E+00 1.000034887E+0 2.400660380E-01 1.240100925E+00 1.000034887E+0 2.400660380E-01
1.266670514E+01 1.500000000E+01 1.013641077E+00 1.000008153E+0 1.363292400E-02 1.013641077E+00 1.000008153E+0 1.363292400E-02
1.266670514E+01 1.524993176E+01 1.106721177E+00 1.000008533E+0 1.067126440E-01 1.106721177E+00 1.000008533E+0 1.067126440E-01
1.266670514E+01 1.549996187E+01 1.157690572E+00 1.000009092E+0 1.576814800E-01 1.157690572E+00 1.000009092E+0 1.576814800E-01
1.266670514E+01 1.574996808E+01 1.194877259E+00 1.000009854E+0 1.948674050E-01 1.194877259E+00 1.000009854E+0 1.948674050E-01
1.266670514E+01 1.600000000E+01 1.206419795E+00 1.000010855E+0 2.064089400E-01 1.206419795E+00 1.000010855E+0 2.064089400E-01
1.266670514E+01 1.624993176E+01 1.215366143E+00 1.000012143E+0 2.153540000E-01 1.215366143E+00 1.000012143E+0 2.153540000E-01
1.266670514E+01 1.649996187E+01 1.222871728E+00 1.000013787E+0 2.228579410E-01 1.222871728E+00 1.000013787E+0 2.228579410E-01
1.266670514E+01 1.674996808E+01 1.233087823E+00 1.000015874E+0 2.330719490E-01 1.233087823E+00 1.000015874E+0 2.330719490E-01
1.266670514E+01 1.700000000E+01 1.246540726E+00 1.000018525E+0 2.465222010E-01 1.246540726E+00 1.000018525E+0 2.465222010E-01
1.283333839E+01 1.500000000E+01 1.015810286E+00 1.000004325E+0 1.580596100E-02 1.015810286E+00 1.000004325E+0 1.580596100E-02
1.283333839E+01 1.524993176E+01 1.111919705E+00 1.000004526E+0 1.119151790E-01 1.111919705E+00 1.000004526E+0 1.119151790E-01
1.283333839E+01 1.549996187E+01 1.158810396E+00 1.000004823E+0 1.588055730E-01 1.158810396E+00 1.000004823E+0 1.588055730E-01
1.283333839E+01 1.574996808E+01 1.200030737E+00 1.000005227E+0 2.000255100E-01 1.200030737E+00 1.000005227E+0 2.000255100E-01
1.283333839E+01 1.600000000E+01 1.207817407E+00 1.000005758E+0 2.078116490E-01 1.207817407E+00 1.000005758E+0 2.078116490E-01
1.283333839E+01 1.624993176E+01 1.216791952E+00 1.000006441E+0 2.167855110E-01 1.216791952E+00 1.000006441E+0 2.167855110E-01
1.283333839E+01 1.649996187E+01 1.229101325E+00 1.000007313E+0 2.290940120E-01 1.229101325E+00 1.000007313E+0 2.290940120E-01
1.283333839E+01 1.674996808E+01 1.236918852E+00 1.000008420E+0 2.369104320E-01 1.236918852E+00 1.000008420E+0 2.369104320E-01
1.283333839E+01 1.700000000E+01 1.257494834E+00 1.000009827E+0 2.574850070E-01 1.257494834E+00 1.000009827E+0 2.574850070E-01
1.300000000E+01 1.500000000E+01 1.018462628E+00 1.000002290E+0 1.846033800E-02 1.018462628E+00 1.000002290E+0 1.846033800E-02
1.300000000E+01 1.524993176E+01 1.118840017E+00 1.000002397E+0 1.188376200E-01 1.118840017E+00 1.000002397E+0 1.188376200E-01
1.300000000E+01 1.549996187E+01 1.160363098E+00 1.000002554E+0 1.603605440E-01 1.160363098E+00 1.000002554E+0 1.603605440E-01
1.300000000E+01 1.574996808E+01 1.202669779E+00 1.000002768E+0 2.026670110E-01 1.202669779E+00 1.000002768E+0 2.026670110E-01
1.300000000E+01 1.600000000E+01 1.214058094E+00 1.000003050E+0 2.140550440E-01 1.214058094E+00 1.000003050E+0 2.140550440E-01
1.300000000E+01 1.624993176E+01 1.223068617E+00 1.000003411E+0 2.230652060E-01 1.223068617E+00 1.000003411E+0 2.230652060E-01
1.300000000E+01 1.649996187E+01 1.230354541E+00 1.000003873E+0 2.303506680E-01 1.230354541E+00 1.000003873E+0 2.303506680E-01
1.300000000E+01 1.674996808E+01 1.247897588E+00 1.000004460E+0 2.478931280E-01 1.247897588E+00 1.000004460E+0 2.478931280E-01
1.300000000E+01 1.700000000E+01 1.258210669E+00 1.000005204E+0 2.582054650E-01 1.258210669E+00 1.000005204E+0 2.582054650E-01
