Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.049996187E+01 1.524993176E+01 1.010040145E+00 1.027223697E+0 -1.718355200E-02 1.010040145E+00 1.027223697E+0 -1.718355200E-02
1.049996187E+01 1.549996187E+01 1.086767266E+00 1.029007147E+0 5.776011900E-02 1.086767266E+00 1.029007147E+0 5.776011900E-02
1.049996187E+01 1.574996808E+01 1.137983599E+00 1.031437323E+0 1.065462760E-01 1.137983599E+00 1.031437323E+0 1.065462760E-01
1.049996187E+01 1.600000000E+01 1.179676416E+00 1.034627668E+0 1.450487480E-01 1.179676416E+00 1.034627668E+0 1.450487480E-01
1.049996187E+01 1.624993176E+01 1.203677074E+00 1.038733150E+0 1.649439240E-01 1.203677074E+00 1.038733150E+0 1.649439240E-01
1.049996187E+01 1.649996187E+01 1.215041721E+00 1.043969469E+0 1.710722520E-01 1.215041721E+00 1.043969469E+0 1.710722520E-01
1.049996187E+01 1.674996808E+01 1.225210721E+00 1.050618666E+0 1.745920550E-01 1.225210721E+00 1.050618666E+0 1.745920550E-01
1.049996187E+01 1.700000000E+01 1.237333463E+00 1.059060355E+0 1.782731080E-01 1.237333463E+00 1.059060355E+0 1.782731080E-01
1.066670514E+01 1.500000000E+01 1.008113500E+00 1.014131853E+0 -6.018353000E-03 1.008113500E+00 1.014131853E+0 -6.018353000E-03
1.066670514E+01 1.524993176E+01 1.009925265E+00 1.014790670E+0 -4.865405000E-03 1.009925265E+00 1.014790670E+0 -4.865405000E-03
1.066670514E+01 1.549996187E+01 1.087536845E+00 1.015759766E+0 7.177707900E-02 1.087536845E+00 1.015759766E+0 7.177707900E-02
1.066670514E+01 1.574996808E+01 1.138577313E+00 1.017080454E+0 1.214968590E-01 1.138577313E+00 1.017080454E+0 1.214968590E-01
1.066670514E+01 1.600000000E+01 1.179856041E+00 1.018814450E+0 1.610415910E-01 1.179856041E+00 1.018814450E+0 1.610415910E-01
1.066670514E+01 1.624993176E+01 1.203829438E+00 1.021046088E+0 1.827833500E-01 1.203829438E+00 1.021046088E+0 1.827833500E-01
1.066670514E+01 1.649996187E+01 1.215163088E+00 1.023892784E+0 1.912703040E-01 1.215163088E+00 1.023892784E+0 1.912703040E-01
1.066670514E+01 1.674996808E+01 1.225310956E+00 1.027508128E+0 1.978028280E-01 1.225310956E+00 1.027508128E+0 1.978028280E-01
1.066670514E+01 1.700000000E+01 1.237417225E+00 1.032098938E+0 2.053182870E-01 1.237417225E+00 1.032098938E+0 2.053182870E-01
1.083333839E+01 1.500000000E+01 1.008092171E+00 1.007660692E+0 4.314790000E-04 1.008092171E+00 1.007660692E+0 4.314790000E-04
1.083333839E+01 1.524993176E+01 1.010026272E+00 1.008017817E+0 2.008455000E-03 1.010026272E+00 1.008017817E+0 2.008455000E-03
1.083333839E+01 1.549996187E+01 1.088633437E+00 1.008543192E+0 8.009024500E-02 1.088633437E+00 1.008543192E+0 8.009024500E-02
1.083333839E+01 1.574996808E+01 1.139424376E+00 1.009259222E+0 1.301651540E-01 1.139424376E+00 1.009259222E+0 1.301651540E-01
1.083333839E+01 1.600000000E+01 1.180114798E+00 1.010199388E+0 1.699154100E-01 1.180114798E+00 1.010199388E+0 1.699154100E-01
1.083333839E+01 1.624993176E+01 1.204049167E+00 1.011409445E+0 1.926397220E-01 1.204049167E+00 1.011409445E+0 1.926397220E-01
1.083333839E+01 1.649996187E+01 1.215337656E+00 1.012953105E+0 2.023845510E-01 1.215337656E+00 1.012953105E+0 2.023845510E-01
1.083333839E+01 1.674996808E+01 1.225455109E+00 1.014913729E+0 2.105413800E-01 1.225455109E+00 1.014913729E+0 2.105413800E-01
1.083333839E+01 1.700000000E+01 1.237538195E+00 1.017403590E+0 2.201346050E-01 1.237538195E+00 1.017403590E+0 2.201346050E-01
1.100000000E+01 1.500000000E+01 1.008064179E+00 1.004142364E+0 3.921815000E-03 1.008064179E+00 1.004142364E+0 3.921815000E-03
1.100000000E+01 1.524993176E+01 1.009644626E+00 1.004335469E+0 5.309157000E-03 1.009644626E+00 1.004335469E+0 5.309157000E-03
1.100000000E+01 1.549996187E+01 1.090217742E+00 1.004619566E+0 8.559817600E-02 1.090217742E+00 1.004619566E+0 8.559817600E-02
1.100000000E+01 1.574996808E+01 1.141215788E+00 1.005006774E+0 1.362090140E-01 1.141215788E+00 1.005006774E+0 1.362090140E-01
1.100000000E+01 1.600000000E+01 1.180481614E+00 1.005515203E+0 1.749664110E-01 1.180481614E+00 1.005515203E+0 1.749664110E-01
1.100000000E+01 1.624993176E+01 1.204362654E+00 1.006169605E+0 1.981930490E-01 1.204362654E+00 1.006169605E+0 1.981930490E-01
1.100000000E+01 1.649996187E+01 1.215587596E+00 1.007004449E+0 2.085831470E-01 1.215587596E+00 1.007004449E+0 2.085831470E-01
1.100000000E+01 1.674996808E+01 1.225661250E+00 1.008064839E+0 2.175964110E-01 1.225661250E+00 1.008064839E+0 2.175964110E-01
1.100000000E+01 1.700000000E+01 1.237710914E+00 1.009411530E+0 2.282993840E-01 1.237710914E+00 1.009411530E+0 2.282993840E-01
1.116672606E+01 1.500000000E+01 1.008029962E+00 1.002234360E+0 5.795602000E-03 1.008029962E+00 1.002234360E+0 5.795602000E-03
1.116672606E+01 1.524993176E+01 1.010192799E+00 1.002338519E+0 7.854280000E-03 1.010192799E+00 1.002338519E+0 7.854280000E-03
1.116672606E+01 1.549996187E+01 1.093789915E+00 1.002491762E+0 9.129815300E-02 1.093789915E+00 1.002491762E+0 9.129815300E-02
1.116672606E+01 1.574996808E+01 1.143472452E+00 1.002700627E+0 1.407718250E-01 1.143472452E+00 1.002700627E+0 1.407718250E-01
1.116672606E+01 1.600000000E+01 1.180997484E+00 1.002974885E+0 1.780225990E-01 1.180997484E+00 1.002974885E+0 1.780225990E-01
1.116672606E+01 1.624993176E+01 1.204804275E+00 1.003327889E+0 2.014763860E-01 1.204804275E+00 1.003327889E+0 2.014763860E-01
1.116672606E+01 1.649996187E+01 1.215939864E+00 1.003778237E+0 2.121616270E-01 1.215939864E+00 1.003778237E+0 2.121616270E-01
1.116672606E+01 1.674996808E+01 1.225952191E+00 1.004350265E+0 2.216019260E-01 1.225952191E+00 1.004350265E+0 2.216019260E-01
1.116672606E+01 1.700000000E+01 1.237954700E+00 1.005076758E+0 2.328779420E-01 1.237954700E+00 1.005076758E+0 2.328779420E-01
1.133324570E+01 1.500000000E+01 1.007992794E+00 1.001203576E+0 6.789218000E-03 1.007992794E+00 1.001203576E+0 6.789218000E-03
1.133324570E+01 1.524993176E+01 1.009979140E+00 1.001259683E+0 8.719457000E-03 1.009979140E+00 1.001259683E+0 8.719457000E-03
1.133324570E+01 1.549996187E+01 1.096496044E+00 1.001342231E+0 9.515381300E-02 1.096496044E+00 1.001342231E+0 9.515381300E-02
1.133324570E+01 1.574996808E+01 1.145023354E+00 1.001454742E+0 1.435686120E-01 1.145023354E+00 1.001454742E+0 1.435686120E-01
1.133324570E+01 1.600000000E+01 1.181846831E+00 1.001602479E+0 1.802443520E-01 1.181846831E+00 1.001602479E+0 1.802443520E-01
1.133324570E+01 1.624993176E+01 1.205416347E+00 1.001792638E+0 2.036237090E-01 1.205416347E+00 1.001792638E+0 2.036237090E-01
1.133324570E+01 1.649996187E+01 1.216429317E+00 1.002035236E+0 2.143940810E-01 1.216429317E+00 1.002035236E+0 2.143940810E-01
1.133324570E+01 1.674996808E+01 1.226356305E+00 1.002343386E+0 2.240129190E-01 1.226356305E+00 1.002343386E+0 2.240129190E-01
1.133324570E+01 1.700000000E+01 1.238293389E+00 1.002734751E+0 2.355586380E-01 1.238293389E+00 1.002734751E+0 2.355586380E-01
1.149996187E+01 1.500000000E+01 1.007962381E+00 1.000646551E+0 7.315830000E-03 1.007962381E+00 1.000646551E+0 7.315830000E-03
1.149996187E+01 1.524993176E+01 1.011419044E+00 1.000676691E+0 1.074235300E-02 1.011419044E+00 1.000676691E+0 1.074235300E-02
1.149996187E+01 1.549996187E+01 1.102534051E+00 1.000721036E+0 1.018130150E-01 1.102534051E+00 1.000721036E+0 1.018130150E-01
1.149996187E+01 1.574996808E+01 1.145941959E+00 1.000781476E+0 1.451604830E-01 1.145941959E+00 1.000781476E+0 1.451604830E-01
1.149996187E+01 1.600000000E+01 1.188997094E+00 1.000860841E+0 1.881362530E-01 1.188997094E+00 1.000860841E+0 1.881362530E-01
1.149996187E+01 1.624993176E+01 1.206243789E+00 1.000962994E+0 2.052807950E-01 1.206243789E+00 1.000962994E+0 2.052807950E-01
1.149996187E+01 1.649996187E+01 1.217093193E+00 1.001093319E+0 2.159998740E-01 1.217093193E+00 1.001093319E+0 2.159998740E-01
1.149996187E+01 1.674996808E+01 1.226904719E+00 1.001258860E+0 2.256458590E-01 1.226904719E+00 1.001258860E+0 2.256458590E-01
1.149996187E+01 1.700000000E+01 1.238752657E+00 1.001469106E+0 2.372835510E-01 1.238752657E+00 1.001469106E+0 2.372835510E-01
1.166670514E+01 1.500000000E+01 1.007959191E+00 1.000346619E+0 7.612572000E-03 1.007959191E+00 1.000346619E+0 7.612572000E-03
1.166670514E+01 1.524993176E+01 1.013330186E+00 1.000362777E+0 1.296740900E-02 1.013330186E+00 1.000362777E+0 1.296740900E-02
1.166670514E+01 1.549996187E+01 1.105682724E+00 1.000386550E+0 1.052961740E-01 1.105682724E+00 1.000386550E+0 1.052961740E-01
1.166670514E+01 1.574996808E+01 1.146816329E+00 1.000418953E+0 1.463973760E-01 1.146816329E+00 1.000418953E+0 1.463973760E-01
1.166670514E+01 1.600000000E+01 1.191253147E+00 1.000461501E+0 1.907916460E-01 1.191253147E+00 1.000461501E+0 1.907916460E-01
1.166670514E+01 1.624993176E+01 1.207327651E+00 1.000516266E+0 2.068113850E-01 1.207327651E+00 1.000516266E+0 2.068113850E-01
1.166670514E+01 1.649996187E+01 1.217966706E+00 1.000586135E+0 2.173805710E-01 1.217966706E+00 1.000586135E+0 2.173805710E-01
1.166670514E+01 1.674996808E+01 1.227626456E+00 1.000674883E+0 2.269515730E-01 1.227626456E+00 1.000674883E+0 2.269515730E-01
1.166670514E+01 1.700000000E+01 1.239356956E+00 1.000787598E+0 2.385693580E-01 1.239356956E+00 1.000787598E+0 2.385693580E-01
1.183333839E+01 1.500000000E+01 1.008019424E+00 1.000185557E+0 7.833867000E-03 1.008019424E+00 1.000185557E+0 7.833867000E-03
1.183333839E+01 1.524993176E+01 1.014665055E+00 1.000194207E+0 1.447084800E-02 1.014665055E+00 1.000194207E+0 1.447084800E-02
1.183333839E+01 1.549996187E+01 1.106714137E+00 1.000206934E+0 1.065072030E-01 1.106714137E+00 1.000206934E+0 1.065072030E-01
1.183333839E+01 1.574996808E+01 1.153927184E+00 1.000224280E+0 1.537029040E-01 1.153927184E+00 1.000224280E+0 1.537029040E-01
1.183333839E+01 1.600000000E+01 1.196043864E+00 1.000247057E+0 1.957968070E-01 1.196043864E+00 1.000247057E+0 1.957968070E-01
1.183333839E+01 1.624993176E+01 1.208691763E+00 1.000276375E+0 2.084153880E-01 1.208691763E+00 1.000276375E+0 2.084153880E-01
1.183333839E+01 1.649996187E+01 1.219070842E+00 1.000313779E+0 2.187570630E-01 1.219070842E+00 1.000313779E+0 2.187570630E-01
1.183333839E+01 1.674996808E+01 1.228539207E+00 1.000361289E+0 2.281779180E-01 1.228539207E+00 1.000361289E+0 2.281779180E-01
1.183333839E+01 1.700000000E+01 1.240120550E+00 1.000421630E+0 2.396989200E-01 1.240120550E+00 1.000421630E+0 2.396989200E-01
1.200000000E+01 1.500000000E+01 1.008197138E+00 1.000099148E+0 8.097990000E-03 1.008197138E+00 1.000099148E+0 8.097990000E-03
1.200000000E+01 1.524993176E+01 1.018908262E+00 1.000103770E+0 1.880449200E-02 1.018908262E+00 1.000103770E+0 1.880449200E-02
1.200000000E+01 1.549996187E+01 1.111934178E+00 1.000110570E+0 1.118236080E-01 1.111934178E+00 1.000110570E+0 1.118236080E-01
1.200000000E+01 1.574996808E+01 1.162300576E+00 1.000119839E+0 1.621807370E-01 1.162300576E+00 1.000119839E+0 1.621807370E-01
1.200000000E+01 1.600000000E+01 1.198182940E+00 1.000132010E+0 1.980509300E-01 1.198182940E+00 1.000132010E+0 1.980509300E-01
1.200000000E+01 1.624993176E+01 1.210326909E+00 1.000147675E+0 2.101792340E-01 1.210326909E+00 1.000147675E+0 2.101792340E-01
1.200000000E+01 1.649996187E+01 1.220400641E+00 1.000167661E+0 2.202329800E-01 1.220400641E+00 1.000167661E+0 2.202329800E-01
1.200000000E+01 1.674996808E+01 1.229637496E+00 1.000193047E+0 2.294444490E-01 1.229637496E+00 1.000193047E+0 2.294444490E-01
1.200000000E+01 1.700000000E+01 1.241038628E+00 1.000225289E+0 2.408133390E-01 1.241038628E+00 1.000225289E+0 2.408133390E-01
1.216672606E+01 1.500000000E+01 1.008648803E+00 1.000052874E+0 8.595929000E-03 1.008648803E+00 1.000052874E+0 8.595929000E-03
1.216672606E+01 1.524993176E+01 1.038148887E+00 1.000055339E+0 3.809354800E-02 1.038148887E+00 1.000055339E+0 3.809354800E-02
1.216672606E+01 1.549996187E+01 1.122031653E+00 1.000058965E+0 1.219726880E-01 1.122031653E+00 1.000058965E+0 1.219726880E-01
1.216672606E+01 1.574996808E+01 1.168009733E+00 1.000063908E+0 1.679458250E-01 1.168009733E+00 1.000063908E+0 1.679458250E-01
1.216672606E+01 1.600000000E+01 1.200750389E+00 1.000070399E+0 2.006799900E-01 1.200750389E+00 1.000070399E+0 2.006799900E-01
1.216672606E+01 1.624993176E+01 1.212320406E+00 1.000078753E+0 2.122416530E-01 1.212320406E+00 1.000078753E+0 2.122416530E-01
1.216672606E+01 1.649996187E+01 1.222029547E+00 1.000089411E+0 2.219401360E-01 1.222029547E+00 1.000089411E+0 2.219401360E-01
1.216672606E+01 1.674996808E+01 1.230872458E+00 1.000102949E+0 2.307695090E-01 1.230872458E+00 1.000102949E+0 2.307695090E-01
1.216672606E+01 1.700000000E+01 1.242105810E+00 1.000120143E+0 2.419856670E-01 1.242105810E+00 1.000120143E+0 2.419856670E-01
1.233324570E+01 1.500000000E+01 1.009531637E+00 1.000028173E+0 9.503464000E-03 1.009531637E+00 1.000028173E+0 9.503464000E-03
1.233324570E+01 1.524993176E+01 1.053920700E+00 1.000029486E+0 5.389121400E-02 1.053920700E+00 1.000029486E+0 5.389121400E-02
1.233324570E+01 1.549996187E+01 1.132232638E+00 1.000031418E+0 1.322012200E-01 1.132232638E+00 1.000031418E+0 1.322012200E-01
1.233324570E+01 1.574996808E+01 1.171103226E+00 1.000034052E+0 1.710691740E-01 1.171103226E+00 1.000034052E+0 1.710691740E-01
1.233324570E+01 1.600000000E+01 1.202813005E+00 1.000037510E+0 2.027754950E-01 1.202813005E+00 1.000037510E+0 2.027754950E-01
1.233324570E+01 1.624993176E+01 1.214109956E+00 1.000041961E+0 2.140679950E-01 1.214109956E+00 1.000041961E+0 2.140679950E-01
1.233324570E+01 1.649996187E+01 1.224245148E+00 1.000047640E+0 2.241975080E-01 1.224245148E+00 1.000047640E+0 2.241975080E-01
1.233324570E+01 1.674996808E+01 1.232268816E+00 1.000054854E+0 2.322139620E-01 1.232268816E+00 1.000054854E+0 2.322139620E-01
1.233324570E+01 1.700000000E+01 1.247208508E+00 1.000064015E+0 2.471444930E-01 1.247208508E+00 1.000064015E+0 2.471444930E-01
1.249996187E+01 1.500000000E+01 1.010905287E+00 1.000014976E+0 1.089031100E-02 1.010905287E+00 1.000014976E+0 1.089031100E-02
1.249996187E+01 1.524993176E+01 1.067875596E+00 1.000015674E+0 6.785992200E-02 1.067875596E+00 1.000015674E+0 6.785992200E-02
1.249996187E+01 1.549996187E+01 1.133769154E+00 1.000016701E+0 1.337524530E-01 1.133769154E+00 1.000016701E+0 1.337524530E-01
1.249996187E+01 1.574996808E+01 1.178141107E+00 1.000018101E+0 1.781230060E-01 1.178141107E+00 1.000018101E+0 1.781230060E-01
1.249996187E+01 1.600000000E+01 1.205145638E+00 1.000019940E+0 2.051256980E-01 1.205145638E+00 1.000019940E+0 2.051256980E-01
1.249996187E+01 1.624993176E+01 1.215968606E+00 1.000022306E+0 2.159463000E-01 1.215968606E+00 1.000022306E+0 2.159463000E-01
1.249996187E+01 1.649996187E+01 1.225548596E+00 1.000025325E+0 2.255232710E-01 1.225548596E+00 1.000025325E+0 2.255232710E-01
1.249996187E+01 1.674996808E+01 1.238052867E+00 1.000029159E+0 2.380237080E-01 1.238052867E+00 1.000029159E+0 2.380237080E-01
1.249996187E+01 1.700000000E+01 1.249263245E+00 1.000034029E+0 2.492292160E-01 1.249263245E+00 1.000034029E+0 2.492292160E-01
1.266670514E+01 1.500000000E+01 1.012297600E+00 1.000007948E+0 1.228965200E-02 1.012297600E+00 1.000007948E+0 1.228965200E-02
1.266670514E+01 1.524993176E+01 1.079686894E+00 1.000008318E+0 7.967857600E-02 1.079686894E+00 1.000008318E+0 7.967857600E-02
1.266670514E+01 1.549996187E+01 1.137355858E+00 1.000008864E+0 1.373469940E-01 1.137355858E+00 1.000008864E+0 1.373469940E-01
1.266670514E+01 1.574996808E+01 1.182317919E+00 1.000009607E+0 1.823083120E-01 1.182317919E+00 1.000009607E+0 1.823083120E-01
1.266670514E+01 1.600000000E+01 1.207258612E+00 1.000010582E+0 2.072480300E-01 1.207258612E+00 1.000010582E+0 2.072480300E-01
1.266670514E+01 1.624993176E+01 1.218518711E+00 1.000011838E+0 2.185068730E-01 1.218518711E+00 1.000011838E+0 2.185068730E-01
1.266670514E+01 1.649996187E+01 1.230475183E+00 1.000013440E+0 2.304617430E-01 1.230475183E+00 1.000013440E+0 2.304617430E-01
1.266670514E+01 1.674996808E+01 1.239316447E+00 1.000015475E+0 2.393009720E-01 1.239316447E+00 1.000015475E+0 2.393009720E-01
1.266670514E+01 1.700000000E+01 1.250261665E+00 1.000018060E+0 2.502436050E-01 1.250261665E+00 1.000018060E+0 2.502436050E-01
1.283333839E+01 1.500000000E+01 1.014371435E+00 1.000004214E+0 1.436722100E-02 1.014371435E+00 1.000004214E+0 1.436722100E-02
1.283333839E+01 1.524993176E+01 1.087288002E+00 1.000004410E+0 8.728359200E-02 1.087288002E+00 1.000004410E+0 8.728359200E-02
1.283333839E+01 1.549996187E+01 1.143728099E+00 1.000004699E+0 1.437234000E-01 1.143728099E+00 1.000004699E+0 1.437234000E-01
1.283333839E+01 1.574996808E+01 1.184128305E+00 1.000005093E+0 1.841232120E-01 1.184128305E+00 1.000005093E+0 1.841232120E-01
1.283333839E+01 1.600000000E+01 1.213092331E+00 1.000005610E+0 2.130867210E-01 1.213092331E+00 1.000005610E+0 2.130867210E-01
1.283333839E+01 1.624993176E+01 1.223843737E+00 1.000006276E+0 2.238374610E-01 1.223843737E+00 1.000006276E+0 2.238374610E-01
1.283333839E+01 1.649996187E+01 1.231941818E+00 1.000007125E+0 2.319346930E-01 1.231941818E+00 1.000007125E+0 2.319346930E-01
1.283333839E+01 1.674996808E+01 1.240361700E+00 1.000008204E+0 2.403534960E-01 1.240361700E+00 1.000008204E+0 2.403534960E-01
1.283333839E+01 1.700000000E+01 1.251592982E+00 1.000009574E+0 2.515834080E-01 1.251592982E+00 1.000009574E+0 2.515834080E-01
1.300000000E+01 1.500000000E+01 1.016891881E+00 1.000002230E+0 1.688965100E-02 1.016891881E+00 1.000002230E+0 1.688965100E-02
1.300000000E+01 1.524993176E+01 1.093934102E+00 1.000002334E+0 9.393176800E-02 1.093934102E+00 1.000002334E+0 9.393176800E-02
1.300000000E+01 1.549996187E+01 1.149324617E+00 1.000002487E+0 1.493221300E-01 1.149324617E+00 1.000002487E+0 1.493221300E-01
1.300000000E+01 1.574996808E+01 1.189810593E+00 1.000002696E+0 1.898078970E-01 1.189810593E+00 1.000002696E+0 1.898078970E-01
1.300000000E+01 1.600000000E+01 1.215000101E+00 1.000002970E+0 2.149971310E-01 1.215000101E+00 1.000002970E+0 2.149971310E-01
1.300000000E+01 1.624993176E+01 1.224754595E+00 1.000003322E+0 2.247512730E-01 1.224754595E+00 1.000003322E+0 2.247512730E-01
1.300000000E+01 1.649996187E+01 1.233138711E+00 1.000003772E+0 2.331349390E-01 1.233138711E+00 1.000003772E+0 2.331349390E-01
1.300000000E+01 1.674996808E+01 1.246879650E+00 1.000004343E+0 2.468753070E-01 1.246879650E+00 1.000004343E+0 2.468753070E-01
1.300000000E+01 1.700000000E+01 1.260203596E+00 1.000005068E+0 2.601985280E-01 1.260203596E+00 1.000005068E+0 2.601985280E-01
