Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.100000000E+01 1.624993176E+01 1.193777797E+00 1.006547870E+0 1.872299270E-01 1.193777797E+00 1.006547870E+0 1.872299270E-01
1.100000000E+01 1.649996187E+01 1.201587709E+00 1.007433885E+0 1.941538240E-01 1.201587709E+00 1.007433885E+0 1.941538240E-01
1.100000000E+01 1.674996808E+01 1.209021220E+00 1.008559264E+0 2.004619560E-01 1.209021220E+00 1.008559264E+0 2.004619560E-01
1.100000000E+01 1.700000000E+01 1.218603669E+00 1.009988483E+0 2.086151860E-01 1.218603669E+00 1.009988483E+0 2.086151860E-01
1.116672606E+01 1.500000000E+01 1.045098720E+00 1.002376773E+0 4.272194700E-02 1.045098720E+00 1.002376773E+0 4.272194700E-02
1.116672606E+01 1.524993176E+01 1.106424569E+00 1.002487571E+0 1.039369980E-01 1.106424569E+00 1.002487571E+0 1.039369980E-01
1.116672606E+01 1.549996187E+01 1.147828844E+00 1.002650581E+0 1.451782630E-01 1.147828844E+00 1.002650581E+0 1.451782630E-01
1.116672606E+01 1.574996808E+01 1.176982593E+00 1.002872758E+0 1.741098350E-01 1.176982593E+00 1.002872758E+0 1.741098350E-01
1.116672606E+01 1.600000000E+01 1.184291538E+00 1.003164494E+0 1.811270440E-01 1.184291538E+00 1.003164494E+0 1.811270440E-01
1.116672606E+01 1.624993176E+01 1.194575399E+00 1.003539994E+0 1.910354050E-01 1.194575399E+00 1.003539994E+0 1.910354050E-01
1.116672606E+01 1.649996187E+01 1.201739109E+00 1.004019042E+0 1.977200670E-01 1.201739109E+00 1.004019042E+0 1.977200670E-01
1.116672606E+01 1.674996808E+01 1.209145404E+00 1.004627522E+0 2.045178820E-01 1.209145404E+00 1.004627522E+0 2.045178820E-01
1.116672606E+01 1.700000000E+01 1.218706520E+00 1.005400307E+0 2.133062130E-01 1.218706520E+00 1.005400307E+0 2.133062130E-01
1.133324570E+01 1.500000000E+01 1.050093286E+00 1.001283117E+0 4.881016900E-02 1.050093286E+00 1.001283117E+0 4.881016900E-02
1.133324570E+01 1.524993176E+01 1.106792261E+00 1.001342932E+0 1.054493290E-01 1.106792261E+00 1.001342932E+0 1.054493290E-01
1.133324570E+01 1.549996187E+01 1.149857716E+00 1.001430935E+0 1.484267810E-01 1.149857716E+00 1.001430935E+0 1.484267810E-01
1.133324570E+01 1.574996808E+01 1.177420307E+00 1.001550881E+0 1.758694260E-01 1.177420307E+00 1.001550881E+0 1.758694260E-01
1.133324570E+01 1.600000000E+01 1.185226383E+00 1.001708382E+0 1.835180010E-01 1.185226383E+00 1.001708382E+0 1.835180010E-01
1.133324570E+01 1.624993176E+01 1.195079884E+00 1.001911106E+0 1.931687780E-01 1.195079884E+00 1.001911106E+0 1.931687780E-01
1.133324570E+01 1.649996187E+01 1.201950213E+00 1.002169736E+0 1.997804770E-01 1.201950213E+00 1.002169736E+0 1.997804770E-01
1.133324570E+01 1.674996808E+01 1.209318407E+00 1.002498249E+0 2.068201580E-01 1.209318407E+00 1.002498249E+0 2.068201580E-01
1.133324570E+01 1.700000000E+01 1.218849584E+00 1.002915474E+0 2.159341100E-01 1.218849584E+00 1.002915474E+0 2.159341100E-01
1.149996187E+01 1.500000000E+01 1.056713615E+00 1.000690759E+0 5.602285600E-02 1.056713615E+00 1.000690759E+0 5.602285600E-02
1.149996187E+01 1.524993176E+01 1.109023589E+00 1.000722960E+0 1.083006290E-01 1.109023589E+00 1.000722960E+0 1.083006290E-01
1.149996187E+01 1.549996187E+01 1.154371711E+00 1.000770336E+0 1.536013750E-01 1.154371711E+00 1.000770336E+0 1.536013750E-01
1.149996187E+01 1.574996808E+01 1.178056282E+00 1.000834909E+0 1.772213730E-01 1.178056282E+00 1.000834909E+0 1.772213730E-01
1.149996187E+01 1.600000000E+01 1.186570347E+00 1.000919700E+0 1.856506470E-01 1.186570347E+00 1.000919700E+0 1.856506470E-01
1.149996187E+01 1.624993176E+01 1.195431606E+00 1.001028838E+0 1.944027680E-01 1.195431606E+00 1.001028838E+0 1.944027680E-01
1.149996187E+01 1.649996187E+01 1.202237999E+00 1.001168073E+0 2.010699260E-01 1.202237999E+00 1.001168073E+0 2.010699260E-01
1.149996187E+01 1.674996808E+01 1.209554272E+00 1.001344932E+0 2.082093400E-01 1.209554272E+00 1.001344932E+0 2.082093400E-01
1.149996187E+01 1.700000000E+01 1.220138398E+00 1.001569552E+0 2.185688460E-01 1.220138398E+00 1.001569552E+0 2.185688460E-01
1.166670514E+01 1.500000000E+01 1.063002933E+00 1.000371090E+0 6.263184300E-02 1.063002933E+00 1.000371090E+0 6.263184300E-02
1.166670514E+01 1.524993176E+01 1.114199968E+00 1.000388389E+0 1.138115790E-01 1.114199968E+00 1.000388389E+0 1.138115790E-01
1.166670514E+01 1.549996187E+01 1.155488467E+00 1.000413840E+0 1.550746270E-01 1.155488467E+00 1.000413840E+0 1.550746270E-01
1.166670514E+01 1.574996808E+01 1.179159597E+00 1.000448530E+0 1.787110670E-01 1.179159597E+00 1.000448530E+0 1.787110670E-01
1.166670514E+01 1.600000000E+01 1.188172210E+00 1.000494082E+0 1.876781280E-01 1.188172210E+00 1.000494082E+0 1.876781280E-01
1.166670514E+01 1.624993176E+01 1.195897452E+00 1.000552714E+0 1.953447380E-01 1.195897452E+00 1.000552714E+0 1.953447380E-01
1.166670514E+01 1.649996187E+01 1.202619077E+00 1.000627515E+0 2.019915620E-01 1.202619077E+00 1.000627515E+0 2.019915620E-01
1.166670514E+01 1.674996808E+01 1.209866381E+00 1.000722529E+0 2.091438520E-01 1.209866381E+00 1.000722529E+0 2.091438520E-01
1.166670514E+01 1.700000000E+01 1.223046344E+00 1.000843202E+0 2.222031420E-01 1.223046344E+00 1.000843202E+0 2.222031420E-01
1.183333839E+01 1.500000000E+01 1.070651384E+00 1.000199059E+0 7.045232500E-02 1.070651384E+00 1.000199059E+0 7.045232500E-02
1.183333839E+01 1.524993176E+01 1.119096645E+00 1.000208338E+0 1.188883070E-01 1.119096645E+00 1.000208338E+0 1.188883070E-01
1.183333839E+01 1.549996187E+01 1.157072660E+00 1.000221991E+0 1.568506690E-01 1.157072660E+00 1.000221991E+0 1.568506690E-01
1.183333839E+01 1.574996808E+01 1.180341159E+00 1.000240599E+0 1.801005600E-01 1.180341159E+00 1.000240599E+0 1.801005600E-01
1.183333839E+01 1.600000000E+01 1.188905634E+00 1.000265034E+0 1.886406000E-01 1.188905634E+00 1.000265034E+0 1.886406000E-01
1.183333839E+01 1.624993176E+01 1.196491525E+00 1.000296485E+0 1.961950400E-01 1.196491525E+00 1.000296485E+0 1.961950400E-01
1.183333839E+01 1.649996187E+01 1.203104811E+00 1.000336610E+0 2.027682010E-01 1.203104811E+00 1.000336610E+0 2.027682010E-01
1.183333839E+01 1.674996808E+01 1.213183821E+00 1.000387578E+0 2.127962430E-01 1.213183821E+00 1.000387578E+0 2.127962430E-01
1.183333839E+01 1.700000000E+01 1.225166924E+00 1.000452309E+0 2.247146150E-01 1.225166924E+00 1.000452309E+0 2.247146150E-01
1.200000000E+01 1.500000000E+01 1.077601948E+00 1.000106572E+0 7.749537600E-02 1.077601948E+00 1.000106572E+0 7.749537600E-02
1.200000000E+01 1.524993176E+01 1.122958090E+00 1.000111540E+0 1.228465500E-01 1.122958090E+00 1.000111540E+0 1.228465500E-01
1.200000000E+01 1.549996187E+01 1.164458684E+00 1.000118849E+0 1.643398350E-01 1.164458684E+00 1.000118849E+0 1.643398350E-01
1.200000000E+01 1.574996808E+01 1.182241065E+00 1.000128812E+0 1.821122530E-01 1.182241065E+00 1.000128812E+0 1.821122530E-01
1.200000000E+01 1.600000000E+01 1.189795091E+00 1.000141894E+0 1.896531970E-01 1.189795091E+00 1.000141894E+0 1.896531970E-01
1.200000000E+01 1.624993176E+01 1.197213868E+00 1.000158732E+0 1.970551360E-01 1.197213868E+00 1.000158732E+0 1.970551360E-01
1.200000000E+01 1.649996187E+01 1.205480569E+00 1.000180214E+0 2.053003550E-01 1.205480569E+00 1.000180214E+0 2.053003550E-01
1.200000000E+01 1.674996808E+01 1.216234794E+00 1.000207501E+0 2.160272930E-01 1.216234794E+00 1.000207501E+0 2.160272930E-01
1.200000000E+01 1.700000000E+01 1.225589823E+00 1.000242157E+0 2.253476660E-01 1.225589823E+00 1.000242157E+0 2.253476660E-01
1.216672606E+01 1.500000000E+01 1.078462118E+00 1.000056942E+0 7.840517600E-02 1.078462118E+00 1.000056942E+0 7.840517600E-02
1.216672606E+01 1.524993176E+01 1.125447616E+00 1.000059596E+0 1.253880200E-01 1.125447616E+00 1.000059596E+0 1.253880200E-01
1.216672606E+01 1.549996187E+01 1.173129340E+00 1.000063502E+0 1.730658380E-01 1.173129340E+00 1.000063502E+0 1.730658380E-01
1.216672606E+01 1.574996808E+01 1.184873552E+00 1.000068825E+0 1.848047270E-01 1.184873552E+00 1.000068825E+0 1.848047270E-01
1.216672606E+01 1.600000000E+01 1.191306441E+00 1.000075814E+0 1.912306270E-01 1.191306441E+00 1.000075814E+0 1.912306270E-01
1.216672606E+01 1.624993176E+01 1.199824221E+00 1.000084811E+0 1.997394100E-01 1.199824221E+00 1.000084811E+0 1.997394100E-01
1.216672606E+01 1.649996187E+01 1.209790211E+00 1.000096289E+0 2.096939220E-01 1.209790211E+00 1.000096289E+0 2.096939220E-01
1.216672606E+01 1.674996808E+01 1.216822351E+00 1.000110869E+0 2.167114820E-01 1.216822351E+00 1.000110869E+0 2.167114820E-01
1.216672606E+01 1.700000000E+01 1.232302470E+00 1.000129386E+0 2.321730840E-01 1.232302470E+00 1.000129386E+0 2.321730840E-01
1.233324570E+01 1.500000000E+01 1.084877804E+00 1.000030396E+0 8.484740800E-02 1.084877804E+00 1.000030396E+0 8.484740800E-02
1.233324570E+01 1.524993176E+01 1.135645994E+00 1.000031813E+0 1.356141810E-01 1.135645994E+00 1.000031813E+0 1.356141810E-01
1.233324570E+01 1.549996187E+01 1.176883440E+00 1.000033898E+0 1.768495420E-01 1.176883440E+00 1.000033898E+0 1.768495420E-01
1.233324570E+01 1.574996808E+01 1.188474447E+00 1.000036740E+0 1.884377070E-01 1.188474447E+00 1.000036740E+0 1.884377070E-01
1.233324570E+01 1.600000000E+01 1.195784784E+00 1.000040471E+0 1.957443130E-01 1.195784784E+00 1.000040471E+0 1.957443130E-01
1.233324570E+01 1.624993176E+01 1.204318521E+00 1.000045273E+0 2.042732480E-01 1.204318521E+00 1.000045273E+0 2.042732480E-01
1.233324570E+01 1.649996187E+01 1.210384149E+00 1.000051400E+0 2.103327490E-01 1.210384149E+00 1.000051400E+0 2.103327490E-01
1.233324570E+01 1.674996808E+01 1.221197682E+00 1.000059183E+0 2.211384990E-01 1.221197682E+00 1.000059183E+0 2.211384990E-01
1.233324570E+01 1.700000000E+01 1.236937982E+00 1.000069068E+0 2.368689140E-01 1.236937982E+00 1.000069068E+0 2.368689140E-01
1.249996187E+01 1.500000000E+01 1.093791292E+00 1.000016187E+0 9.377510500E-02 1.093791292E+00 1.000016187E+0 9.377510500E-02
1.249996187E+01 1.524993176E+01 1.140685885E+00 1.000016942E+0 1.406689430E-01 1.140685885E+00 1.000016942E+0 1.406689430E-01
1.249996187E+01 1.549996187E+01 1.179226770E+00 1.000018052E+0 1.792087180E-01 1.179226770E+00 1.000018052E+0 1.792087180E-01
1.249996187E+01 1.574996808E+01 1.189660582E+00 1.000019565E+0 1.896410170E-01 1.189660582E+00 1.000019565E+0 1.896410170E-01
1.249996187E+01 1.600000000E+01 1.198143438E+00 1.000021552E+0 1.981218860E-01 1.198143438E+00 1.000021552E+0 1.981218860E-01
1.249996187E+01 1.624993176E+01 1.205258075E+00 1.000024110E+0 2.052339650E-01 1.205258075E+00 1.000024110E+0 2.052339650E-01
1.249996187E+01 1.649996187E+01 1.212533228E+00 1.000027373E+0 2.125058550E-01 1.212533228E+00 1.000027373E+0 2.125058550E-01
1.249996187E+01 1.674996808E+01 1.228247550E+00 1.000031518E+0 2.282160320E-01 1.228247550E+00 1.000031518E+0 2.282160320E-01
1.249996187E+01 1.700000000E+01 1.237581464E+00 1.000036782E+0 2.375446820E-01 1.237581464E+00 1.000036782E+0 2.375446820E-01
1.266670514E+01 1.500000000E+01 1.101014124E+00 1.000008606E+0 1.010055180E-01 1.101014124E+00 1.000008606E+0 1.010055180E-01
1.266670514E+01 1.524993176E+01 1.143893760E+00 1.000009007E+0 1.438847530E-01 1.143893760E+00 1.000009007E+0 1.438847530E-01
1.266670514E+01 1.549996187E+01 1.180229860E+00 1.000009597E+0 1.802202630E-01 1.180229860E+00 1.000009597E+0 1.802202630E-01
1.266670514E+01 1.574996808E+01 1.190956328E+00 1.000010402E+0 1.909459260E-01 1.190956328E+00 1.000010402E+0 1.909459260E-01
1.266670514E+01 1.600000000E+01 1.199036048E+00 1.000011458E+0 1.990245900E-01 1.199036048E+00 1.000011458E+0 1.990245900E-01
1.266670514E+01 1.624993176E+01 1.206092423E+00 1.000012818E+0 2.060796050E-01 1.206092423E+00 1.000012818E+0 2.060796050E-01
1.266670514E+01 1.649996187E+01 1.21832117E+00 1.000014553E+0 2.183066170E-01 1.21832117E+00 1.000014553E+0 2.183066170E-01
1.266670514E+01 1.674996808E+01 1.228996609E+00 1.000016756E+0 2.289798530E-01 1.228996609E+00 1.000016756E+0 2.289798530E-01
1.266670514E+01 1.700000000E+01 1.238185078E+00 1.000019555E+0 2.381655230E-01 1.238185078E+00 1.000019555E+0 2.381655230E-01
1.283333839E+01 1.500000000E+01 1.102720421E+00 1.000004570E+0 1.027158510E-01 1.102720421E+00 1.000004570E+0 1.027158510E-01
1.283333839E+01 1.524993176E+01 1.145118207E+00 1.000004783E+0 1.451134240E-01 1.145118207E+00 1.000004783E+0 1.451134240E-01
1.283333839E+01 1.549996187E+01 1.181465379E+00 1.000005097E+0 1.814602820E-01 1.181465379E+00 1.000005097E+0 1.814602820E-01
1.283333839E+01 1.574996808E+01 1.191765905E+00 1.000005524E+0 1.917603810E-01 1.191765905E+00 1.000005524E+0 1.917603810E-01
1.283333839E+01 1.600000000E+01 1.200665375E+00 1.000006085E+0 2.006592900E-01 1.200665375E+00 1.000006085E+0 2.006592900E-01
1.283333839E+01 1.624993176E+01 1.216522996E+00 1.000006807E+0 2.165161890E-01 1.216522996E+00 1.000006807E+0 2.165161890E-01
1.283333839E+01 1.649996187E+01 1.222597842E+00 1.000007728E+0 2.225901140E-01 1.222597842E+00 1.000007728E+0 2.225901140E-01
1.283333839E+01 1.674996808E+01 1.229553459E+00 1.000008899E+0 2.295445600E-01 1.229553459E+00 1.000008899E+0 2.295445600E-01
1.283333839E+01 1.700000000E+01 1.238655620E+00 1.000010385E+0 2.386452350E-01 1.238655620E+00 1.000010385E+0 2.386452350E-01
1.300000000E+01 1.500000000E+01 1.103184737E+00 1.000002423E+0 1.031823140E-01 1.103184737E+00 1.000002423E+0 1.031823140E-01
1.300000000E+01 1.524993176E+01 1.152137421E+00 1.000002536E+0 1.521348850E-01 1.152137421E+00 1.000002536E+0 1.521348850E-01
1.300000000E+01 1.549996187E+01 1.182636126E+00 1.000002702E+0 1.826334240E-01 1.182636126E+00 1.000002702E+0 1.826334240E-01
1.300000000E+01 1.574996808E+01 1.196412330E+00 1.000002929E+0 1.964094010E-01 1.196412330E+00 1.000002929E+0 1.964094010E-01
1.300000000E+01 1.600000000E+01 1.210157967E+00 1.000003226E+0 2.101547410E-01 1.210157967E+00 1.000003226E+0 2.101547410E-01
1.300000000E+01 1.624993176E+01 1.217112234E+00 1.000003609E+0 2.171086250E-01 1.217112234E+00 1.000003609E+0 2.171086250E-01
1.300000000E+01 1.649996187E+01 1.223141919E+00 1.000004098E+0 2.231378210E-01 1.223141919E+00 1.000004098E+0 2.231378210E-01
1.300000000E+01 1.674996808E+01 1.230022061E+00 1.000004718E+0 2.300173430E-01 1.230022061E+00 1.000004718E+0 2.300173430E-01
1.300000000E+01 1.700000000E+01 1.247699400E+00 1.000005506E+0 2.476938940E-01 1.247699400E+00 1.000005506E+0 2.476938940E-01
