Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.033324570E+01 1.549996187E+01 1.016463803E+00 1.052428249E+0 -3.596444600E-02 1.016463803E+00 1.052428249E+0 -3.596444600E-02
1.033324570E+01 1.574996808E+01 1.117310923E+00 1.056818466E+0 6.049245700E-02 1.117310923E+00 1.056818466E+0 6.049245700E-02
1.033324570E+01 1.600000000E+01 1.164674341E+00 1.062580813E+0 1.020935280E-01 1.164674341E+00 1.062580813E+0 1.020935280E-01
1.033324570E+01 1.624993176E+01 1.204982038E+00 1.069994552E+0 1.349874860E-01 1.204982038E+00 1.069994552E+0 1.349874860E-01
1.033324570E+01 1.649996187E+01 1.218685318E+00 1.079448203E+0 1.392371150E-01 1.218685318E+00 1.079448203E+0 1.392371150E-01
1.033324570E+01 1.674996808E+01 1.230496080E+00 1.091449399E+0 1.390466810E-01 1.230496080E+00 1.091449399E+0 1.390466810E-01
1.033324570E+01 1.700000000E+01 1.243856984E+00 1.106680862E+0 1.371761220E-01 1.243856984E+00 1.106680862E+0 1.371761220E-01
1.049996187E+01 1.500000000E+01 1.010291213E+00 1.025600932E+0 -1.530971900E-02 1.010291213E+00 1.025600932E+0 -1.530971900E-02
1.049996187E+01 1.524993176E+01 1.006297707E+00 1.026794492E+0 -2.049678500E-02 1.006297707E+00 1.026794492E+0 -2.049678500E-02
1.049996187E+01 1.549996187E+01 1.018206912E+00 1.028549841E+0 -1.034292900E-02 1.018206912E+00 1.028549841E+0 -1.034292900E-02
1.049996187E+01 1.574996808E+01 1.117397883E+00 1.030941746E+0 8.645613700E-02 1.117397883E+00 1.030941746E+0 8.645613700E-02
1.049996187E+01 1.600000000E+01 1.165105948E+00 1.034081870E+0 1.310240780E-01 1.165105948E+00 1.034081870E+0 1.310240780E-01
1.049996187E+01 1.624993176E+01 1.205126128E+00 1.038122754E+0 1.670033740E-01 1.205126128E+00 1.038122754E+0 1.670033740E-01
1.049996187E+01 1.649996187E+01 1.218795443E+00 1.043276724E+0 1.755187190E-01 1.218795443E+00 1.043276724E+0 1.755187190E-01
1.049996187E+01 1.674996808E+01 1.230586690E+00 1.049821414E+0 1.807652760E-01 1.230586690E+00 1.049821414E+0 1.807652760E-01
1.049996187E+01 1.700000000E+01 1.243933209E+00 1.058130519E+0 1.858026900E-01 1.243933209E+00 1.058130519E+0 1.858026900E-01
1.066670514E+01 1.500000000E+01 1.010247930E+00 1.013897941E+0 -3.650011000E-03 1.010247930E+00 1.013897941E+0 -3.650011000E-03
1.066670514E+01 1.524993176E+01 1.006296550E+00 1.014545852E+0 -8.249302000E-03 1.006296550E+00 1.014545852E+0 -8.249302000E-03
1.066670514E+01 1.549996187E+01 1.021772174E+00 1.015498913E+0 6.273261000E-03 1.021772174E+00 1.015498913E+0 6.273261000E-03
1.066670514E+01 1.574996808E+01 1.117927403E+00 1.016797752E+0 1.011296510E-01 1.117927403E+00 1.016797752E+0 1.011296510E-01
1.066670514E+01 1.600000000E+01 1.165726692E+00 1.018503069E+0 1.472236230E-01 1.165726692E+00 1.018503069E+0 1.472236230E-01
1.066670514E+01 1.624993176E+01 1.205333355E+00 1.020697806E+0 1.846355490E-01 1.205333355E+00 1.020697806E+0 1.846355490E-01
1.066670514E+01 1.649996187E+01 1.218955438E+00 1.023497442E+0 1.954579960E-01 1.218955438E+00 1.023497442E+0 1.954579960E-01
1.066670514E+01 1.674996808E+01 1.230718098E+00 1.027053038E+0 2.036650600E-01 1.230718098E+00 1.027053038E+0 2.036650600E-01
1.066670514E+01 1.700000000E+01 1.244043804E+00 1.031568006E+0 2.124757980E-01 1.244043804E+00 1.031568006E+0 2.124757980E-01
1.083333839E+01 1.500000000E+01 1.010187263E+00 1.007528122E+0 2.659141000E-03 1.010187263E+00 1.007528122E+0 2.659141000E-03
1.083333839E+01 1.524993176E+01 1.006307477E+00 1.007879067E+0 -1.571590000E-03 1.006307477E+00 1.007879067E+0 -1.571590000E-03
1.083333839E+01 1.549996187E+01 1.024594746E+00 1.008395351E+0 1.619939500E-02 1.024594746E+00 1.008395351E+0 1.619939500E-02
1.083333839E+01 1.574996808E+01 1.119081470E+00 1.009098994E+0 1.099824760E-01 1.119081470E+00 1.009098994E+0 1.099824760E-01
1.083333839E+01 1.600000000E+01 1.166613150E+00 1.010022896E+0 1.565902540E-01 1.166613150E+00 1.010022896E+0 1.565902540E-01
1.083333839E+01 1.624993176E+01 1.205633006E+00 1.011212023E+0 1.944209830E-01 1.205633006E+00 1.011212023E+0 1.944209830E-01
1.083333839E+01 1.649996187E+01 1.219185784E+00 1.012728987E+0 2.064567970E-01 1.219185784E+00 1.012728987E+0 2.064567970E-01
1.083333839E+01 1.674996808E+01 1.230907439E+00 1.014655708E+0 2.162517310E-01 1.230907439E+00 1.014655708E+0 2.162517310E-01
1.083333839E+01 1.700000000E+01 1.244202917E+00 1.017102524E+0 2.271003930E-01 1.244202917E+00 1.017102524E+0 2.271003930E-01
1.100000000E+01 1.500000000E+01 1.010104172E+00 1.004067674E+0 6.036498000E-03 1.010104172E+00 1.004067674E+0 6.036498000E-03
1.100000000E+01 1.524993176E+01 1.006320264E+00 1.004257297E+0 2.062967000E-03 1.006320264E+00 1.004257297E+0 2.062967000E-03
1.100000000E+01 1.549996187E+01 1.028066686E+00 1.004536272E+0 2.353041400E-02 1.028066686E+00 1.004536272E+0 2.353041400E-02
1.100000000E+01 1.574996808E+01 1.120706273E+00 1.004916499E+0 1.157897740E-01 1.120706273E+00 1.004916499E+0 1.157897740E-01
1.100000000E+01 1.600000000E+01 1.167859621E+00 1.005415762E+0 1.624438590E-01 1.167859621E+00 1.005415762E+0 1.624438590E-01
1.100000000E+01 1.624993176E+01 1.206058648E+00 1.006058368E+0 2.000002800E-01 1.206058648E+00 1.006058368E+0 2.000002800E-01
1.100000000E+01 1.649996187E+01 1.219514593E+00 1.006878164E+0 2.126364290E-01 1.219514593E+00 1.006878164E+0 2.126364290E-01
1.100000000E+01 1.674996808E+01 1.231177600E+00 1.007919442E+0 2.232581580E-01 1.231177600E+00 1.007919442E+0 2.232581580E-01
1.100000000E+01 1.700000000E+01 1.244430313E+00 1.009241863E+0 2.351884500E-01 1.244430313E+00 1.009241863E+0 2.351884500E-01
1.116672606E+01 1.500000000E+01 1.009994219E+00 1.002192506E+0 7.801713000E-03 1.009994219E+00 1.002192506E+0 7.801713000E-03
1.116672606E+01 1.524993176E+01 1.006359525E+00 1.002294713E+0 4.064812000E-03 1.006359525E+00 1.002294713E+0 4.064812000E-03
1.116672606E+01 1.549996187E+01 1.034644934E+00 1.002445086E+0 3.219984800E-02 1.034644934E+00 1.002445086E+0 3.219984800E-02
1.116672606E+01 1.574996808E+01 1.123082007E+00 1.002650039E+0 1.204319680E-01 1.123082007E+00 1.002650039E+0 1.204319680E-01
1.116672606E+01 1.600000000E+01 1.168484232E+00 1.002919159E+0 1.655650730E-01 1.168484232E+00 1.002919159E+0 1.655650730E-01
1.116672606E+01 1.624993176E+01 1.206657320E+00 1.003265552E+0 2.033917680E-01 1.206657320E+00 1.003265552E+0 2.033917680E-01
1.116672606E+01 1.649996187E+01 1.219977326E+00 1.003707465E+0 2.162698610E-01 1.219977326E+00 1.003707465E+0 2.162698610E-01
1.116672606E+01 1.674996808E+01 1.231558767E+00 1.004268780E+0 2.272899870E-01 1.231558767E+00 1.004268780E+0 2.272899870E-01
1.116672606E+01 1.700000000E+01 1.244751112E+00 1.004981668E+0 2.397694440E-01 1.244751112E+00 1.004981668E+0 2.397694440E-01
1.133324570E+01 1.500000000E+01 1.009855523E+00 1.001180214E+0 8.675309000E-03 1.009855523E+00 1.001180214E+0 8.675309000E-03
1.133324570E+01 1.524993176E+01 1.006542774E+00 1.001235232E+0 5.307542000E-03 1.006542774E+00 1.001235232E+0 5.307542000E-03
1.133324570E+01 1.549996187E+01 1.041093979E+00 1.001316177E+0 3.977780200E-02 1.041093979E+00 1.001316177E+0 3.977780200E-02
1.133324570E+01 1.574996808E+01 1.127683397E+00 1.001426504E+0 1.262568930E-01 1.127683397E+00 1.001426504E+0 1.262568930E-01
1.133324570E+01 1.600000000E+01 1.169244651E+00 1.001571374E+0 1.676732770E-01 1.169244651E+00 1.001571374E+0 1.676732770E-01
1.133324570E+01 1.624993176E+01 1.207482199E+00 1.001757842E+0 2.057243570E-01 1.207482199E+00 1.001757842E+0 2.057243570E-01
1.133324570E+01 1.649996187E+01 1.220620076E+00 1.001995732E+0 2.186243440E-01 1.220620076E+00 1.001995732E+0 2.186243440E-01
1.133324570E+01 1.674996808E+01 1.232087845E+00 1.002297902E+0 2.297899430E-01 1.232087845E+00 1.002297902E+0 2.297899430E-01
1.133324570E+01 1.700000000E+01 1.245196127E+00 1.002681671E+0 2.425144560E-01 1.245196127E+00 1.002681671E+0 2.425144560E-01
1.149996187E+01 1.500000000E+01 1.009694701E+00 1.000633576E+0 9.061125000E-03 1.009694701E+00 1.000633576E+0 9.061125000E-03
1.149996187E+01 1.524993176E+01 1.006660257E+00 1.000663111E+0 5.997146000E-03 1.006660257E+00 1.000663111E+0 5.997146000E-03
1.149996187E+01 1.549996187E+01 1.049614308E+00 1.000706565E+0 4.890774300E-02 1.049614308E+00 1.000706565E+0 4.890774300E-02
1.149996187E+01 1.574996808E+01 1.131302995E+00 1.000765793E+0 1.305372020E-01 1.131302995E+00 1.000765793E+0 1.305372020E-01
1.149996187E+01 1.600000000E+01 1.170264221E+00 1.000843565E+0 1.694206560E-01 1.170264221E+00 1.000843565E+0 1.694206560E-01
1.149996187E+01 1.624993176E+01 1.208592648E+00 1.000943668E+0 2.076489800E-01 1.208592648E+00 1.000943668E+0 2.076489800E-01
1.149996187E+01 1.649996187E+01 1.221489268E+00 1.001071378E+0 2.204178900E-01 1.221489268E+00 1.001071378E+0 2.204178900E-01
1.149996187E+01 1.674996808E+01 1.232804781E+00 1.001233597E+0 2.315711840E-01 1.232804781E+00 1.001233597E+0 2.315711840E-01
1.149996187E+01 1.700000000E+01 1.245799170E+00 1.001439623E+0 2.443595470E-01 1.245799170E+00 1.001439623E+0 2.443595470E-01
1.166670514E+01 1.500000000E+01 1.009532513E+00 1.000339441E+0 9.193072000E-03 1.009532513E+00 1.000339441E+0 9.193072000E-03
1.166670514E+01 1.524993176E+01 1.006971149E+00 1.000355265E+0 6.615884000E-03 1.006971149E+00 1.000355265E+0 6.615884000E-03
1.166670514E+01 1.549996187E+01 1.083603825E+00 1.000378545E+0 8.322528000E-02 1.083603825E+00 1.000378545E+0 8.322528000E-02
1.166670514E+01 1.574996808E+01 1.138830451E+00 1.000410277E+0 1.384201740E-01 1.138830451E+00 1.000410277E+0 1.384201740E-01
1.166670514E+01 1.600000000E+01 1.176834268E+00 1.000451944E+0 1.763823240E-01 1.176834268E+00 1.000451944E+0 1.763823240E-01
1.166670514E+01 1.624993176E+01 1.210038214E+00 1.000505575E+0 2.095326390E-01 1.210038214E+00 1.000505575E+0 2.095326390E-01
1.166670514E+01 1.649996187E+01 1.222629606E+00 1.000573997E+0 2.220556090E-01 1.222629606E+00 1.000573997E+0 2.220556090E-01
1.166670514E+01 1.674996808E+01 1.233746644E+00 1.000660908E+0 2.330857360E-01 1.233746644E+00 1.000660908E+0 2.330857360E-01
1.166670514E+01 1.700000000E+01 1.246591312E+00 1.000771289E+0 2.458200230E-01 1.246591312E+00 1.000771289E+0 2.458200230E-01
1.183333839E+01 1.500000000E+01 1.009411919E+00 1.000181599E+0 9.230320000E-03 1.009411919E+00 1.000181599E+0 9.230320000E-03
1.183333839E+01 1.524993176E+01 1.007161352E+00 1.000190065E+0 6.971287000E-03 1.007161352E+00 1.000190065E+0 6.971287000E-03
1.183333839E+01 1.549996187E+01 1.092436828E+00 1.000202520E+0 9.223430800E-02 1.092436828E+00 1.000202520E+0 9.223430800E-02
1.183333839E+01 1.574996808E+01 1.141881775E+00 1.000219496E+0 1.416622790E-01 1.141881775E+00 1.000219496E+0 1.416622790E-01
1.183333839E+01 1.600000000E+01 1.182918747E+00 1.000241788E+0 1.826769590E-01 1.182918747E+00 1.000241788E+0 1.826769590E-01
1.183333839E+01 1.624993176E+01 1.211844257E+00 1.000270481E+0 2.115737760E-01 1.211844257E+00 1.000270481E+0 2.115737760E-01
1.183333839E+01 1.649996187E+01 1.224067172E+00 1.000307086E+0 2.237600860E-01 1.224067172E+00 1.000307086E+0 2.237600860E-01
1.183333839E+01 1.674996808E+01 1.234935283E+00 1.000353584E+0 2.345816990E-01 1.234935283E+00 1.000353584E+0 2.345816990E-01
1.183333839E+01 1.700000000E+01 1.247590422E+00 1.000412638E+0 2.471777840E-01 1.247590422E+00 1.000412638E+0 2.471777840E-01
1.200000000E+01 1.500000000E+01 1.009400398E+00 1.000096974E+0 9.303424000E-03 1.009400398E+00 1.000096974E+0 9.303424000E-03
1.200000000E+01 1.524993176E+01 1.007593275E+00 1.000101494E+0 7.491781000E-03 1.007593275E+00 1.000101494E+0 7.491781000E-03
1.200000000E+01 1.549996187E+01 1.093592736E+00 1.000108146E+0 9.348459000E-02 1.093592736E+00 1.000108146E+0 9.348459000E-02
1.200000000E+01 1.574996808E+01 1.143648880E+00 1.000117211E+0 1.435316690E-01 1.143648880E+00 1.000117211E+0 1.435316690E-01
1.200000000E+01 1.600000000E+01 1.189035167E+00 1.000129115E+0 1.889060520E-01 1.189035167E+00 1.000129115E+0 1.889060520E-01
1.200000000E+01 1.624993176E+01 1.213991197E+00 1.000144437E+0 2.138467600E-01 1.213991197E+00 1.000144437E+0 2.138467600E-01
1.200000000E+01 1.649996187E+01 1.225790163E+00 1.000163984E+0 2.256261790E-01 1.225790163E+00 1.000163984E+0 2.256261790E-01
1.200000000E+01 1.674996808E+01 1.236362495E+00 1.000188813E+0 2.361736820E-01 1.236362495E+00 1.000188813E+0 2.361736820E-01
1.200000000E+01 1.700000000E+01 1.248788982E+00 1.000220348E+0 2.485686340E-01 1.248788982E+00 1.000220348E+0 2.485686340E-01
1.216672606E+01 1.500000000E+01 1.009598967E+00 1.000051684E+0 9.547283000E-03 1.009598967E+00 1.000051684E+0 9.547283000E-03
1.216672606E+01 1.524993176E+01 1.008368243E+00 1.000054093E+0 8.314150000E-03 1.008368243E+00 1.000054093E+0 8.314150000E-03
1.216672606E+01 1.549996187E+01 1.100165875E+00 1.000057638E+0 1.001082370E-01 1.100165875E+00 1.000057638E+0 1.001082370E-01
1.216672606E+01 1.574996808E+01 1.151722397E+00 1.000062469E+0 1.516599280E-01 1.151722397E+00 1.000062469E+0 1.516599280E-01
1.216672606E+01 1.600000000E+01 1.191777137E+00 1.000068814E+0 1.917083230E-01 1.191777137E+00 1.000068814E+0 1.917083230E-01
1.216672606E+01 1.624993176E+01 1.216322309E+00 1.000076980E+0 2.162453290E-01 1.216322309E+00 1.000076980E+0 2.162453290E-01
1.216672606E+01 1.649996187E+01 1.227677694E+00 1.000087398E+0 2.275902960E-01 1.227677694E+00 1.000087398E+0 2.275902960E-01
1.216672606E+01 1.674996808E+01 1.237932566E+00 1.000100631E+0 2.378319350E-01 1.237932566E+00 1.000100631E+0 2.378319350E-01
1.216672606E+01 1.700000000E+01 1.250162762E+00 1.000117438E+0 2.500453240E-01 1.250162762E+00 1.000117438E+0 2.500453240E-01
1.233324570E+01 1.500000000E+01 1.010053862E+00 1.000027522E+0 1.002634000E-02 1.010053862E+00 1.000027522E+0 1.002634000E-02
1.233324570E+01 1.524993176E+01 1.009124792E+00 1.000028805E+0 9.095987000E-03 1.009124792E+00 1.000028805E+0 9.095987000E-03
1.233324570E+01 1.549996187E+01 1.111013770E+00 1.000030693E+0 1.109830770E-01 1.111013770E+00 1.000030693E+0 1.109830770E-01
1.233324570E+01 1.574996808E+01 1.162274621E+00 1.000033266E+0 1.622413550E-01 1.162274621E+00 1.000033266E+0 1.622413550E-01
1.233324570E+01 1.600000000E+01 1.199964288E+00 1.000036644E+0 1.999276440E-01 1.199964288E+00 1.000036644E+0 1.999276440E-01
1.233324570E+01 1.624993176E+01 1.218851855E+00 1.000040993E+0 2.188108620E-01 1.218851855E+00 1.000040993E+0 2.188108620E-01
1.233324570E+01 1.649996187E+01 1.229473612E+00 1.000046540E+0 2.294270720E-01 1.229473612E+00 1.000046540E+0 2.294270720E-01
1.233324570E+01 1.674996808E+01 1.239801757E+00 1.000053587E+0 2.397481700E-01 1.239801757E+00 1.000053587E+0 2.397481700E-01
1.233324570E+01 1.700000000E+01 1.251837363E+00 1.000062537E+0 2.517748260E-01 1.251837363E+00 1.000062537E+0 2.517748260E-01
1.249996187E+01 1.500000000E+01 1.010861064E+00 1.000014622E+0 1.084644200E-02 1.010861064E+00 1.000014622E+0 1.084644200E-02
1.249996187E+01 1.524993176E+01 1.010443887E+00 1.000015304E+0 1.042858300E-02 1.010443887E+00 1.000015304E+0 1.042858300E-02
1.249996187E+01 1.549996187E+01 1.114994388E+00 1.000016307E+0 1.149780810E-01 1.114994388E+00 1.000016307E+0 1.149780810E-01
1.249996187E+01 1.574996808E+01 1.164417012E+00 1.000017673E+0 1.643993390E-01 1.164417012E+00 1.000017673E+0 1.643993390E-01
1.249996187E+01 1.600000000E+01 1.207872394E+00 1.000019468E+0 2.078529260E-01 1.207872394E+00 1.000019468E+0 2.078529260E-01
1.249996187E+01 1.624993176E+01 1.221312683E+00 1.000021779E+0 2.212909040E-01 1.221312683E+00 1.000021779E+0 2.212909040E-01
1.249996187E+01 1.649996187E+01 1.231516144E+00 1.000024726E+0 2.314914180E-01 1.231516144E+00 1.000024726E+0 2.314914180E-01
1.249996187E+01 1.674996808E+01 1.241389887E+00 1.000028470E+0 2.413614170E-01 1.241389887E+00 1.000028470E+0 2.413614170E-01
1.249996187E+01 1.700000000E+01 1.253428693E+00 1.000033225E+0 2.533954680E-01 1.253428693E+00 1.000033225E+0 2.533954680E-01
1.266670514E+01 1.500000000E+01 1.012047761E+00 1.000007756E+0 1.204000500E-02 1.012047761E+00 1.000007756E+0 1.204000500E-02
1.266670514E+01 1.524993176E+01 1.011913062E+00 1.000008117E+0 1.190494500E-02 1.011913062E+00 1.000008117E+0 1.190494500E-02
1.266670514E+01 1.549996187E+01 1.117314659E+00 1.000008649E+0 1.173060100E-01 1.117314659E+00 1.000008649E+0 1.173060100E-01
1.266670514E+01 1.574996808E+01 1.167827643E+00 1.000009374E+0 1.678182690E-01 1.167827643E+00 1.000009374E+0 1.678182690E-01
1.266670514E+01 1.600000000E+01 1.210567605E+00 1.000010326E+0 2.105572790E-01 1.210567605E+00 1.000010326E+0 2.105572790E-01
1.266670514E+01 1.624993176E+01 1.223485946E+00 1.000011552E+0 2.234743940E-01 1.223485946E+00 1.000011552E+0 2.234743940E-01
1.266670514E+01 1.649996187E+01 1.233293256E+00 1.000013115E+0 2.332801410E-01 1.233293256E+00 1.000013115E+0 2.332801410E-01
1.266670514E+01 1.674996808E+01 1.242842335E+00 1.000015101E+0 2.428272340E-01 1.242842335E+00 1.000015101E+0 2.428272340E-01
1.266670514E+01 1.700000000E+01 1.259235997E+00 1.000017623E+0 2.592183740E-01 1.259235997E+00 1.000017623E+0 2.592183740E-01
1.283333839E+01 1.500000000E+01 1.013663320E+00 1.000004110E+0 1.365921000E-02 1.013663320E+00 1.000004110E+0 1.365921000E-02
1.283333839E+01 1.524993176E+01 1.013663194E+00 1.000004301E+0 1.365889300E-02 1.013663194E+00 1.000004301E+0 1.365889300E-02
1.283333839E+01 1.549996187E+01 1.121597750E+00 1.000004583E+0 1.215931670E-01 1.121597750E+00 1.000004583E+0 1.215931670E-01
1.283333839E+01 1.574996808E+01 1.175326639E+00 1.000004967E+0 1.753216720E-01 1.175326639E+00 1.000004967E+0 1.753216720E-01
1.283333839E+01 1.600000000E+01 1.213138446E+00 1.000005472E+0 2.131329740E-01 1.213138446E+00 1.000005472E+0 2.131329740E-01
1.283333839E+01 1.624993176E+01 1.225992530E+00 1.000006121E+0 2.259864090E-01 1.225992530E+00 1.000006121E+0 2.259864090E-01
1.283333839E+01 1.649996187E+01 1.237634374E+00 1.000006949E+0 2.376274250E-01 1.237634374E+00 1.000006949E+0 2.376274250E-01
1.283333839E+01 1.674996808E+01 1.249146077E+00 1.000008001E+0 2.491380760E-01 1.249146077E+00 1.000008001E+0 2.491380760E-01
1.283333839E+01 1.700000000E+01 1.260528311E+00 1.000009338E+0 2.605189730E-01 1.260528311E+00 1.000009338E+0 2.605189730E-01
1.300000000E+01 1.500000000E+01 1.015722484E+00 1.000002174E+0 1.572031000E-02 1.015722484E+00 1.000002174E+0 1.572031000E-02
1.300000000E+01 1.524993176E+01 1.016115207E+00 1.000002276E+0 1.611293100E-02 1.016115207E+00 1.000002276E+0 1.611293100E-02
1.300000000E+01 1.549996187E+01 1.129387766E+00 1.000002425E+0 1.293853410E-01 1.129387766E+00 1.000002425E+0 1.293853410E-01
1.300000000E+01 1.574996808E+01 1.180668566E+00 1.000002628E+0 1.806659380E-01 1.180668566E+00 1.000002628E+0 1.806659380E-01
1.300000000E+01 1.600000000E+01 1.219156588E+00 1.000002895E+0 2.191536930E-01 1.219156588E+00 1.000002895E+0 2.191536930E-01
1.300000000E+01 1.624993176E+01 1.231779506E+00 1.000003238E+0 2.317762680E-01 1.231779506E+00 1.000003238E+0 2.317762680E-01
1.300000000E+01 1.649996187E+01 1.241657042E+00 1.000003677E+0 2.416533650E-01 1.241657042E+00 1.000003677E+0 2.416533650E-01
1.300000000E+01 1.674996808E+01 1.250511080E+00 1.000004233E+0 2.505068470E-01 1.250511080E+00 1.000004233E+0 2.505068470E-01
1.300000000E+01 1.700000000E+01 1.261744312E+00 1.000004940E+0 2.617393720E-01 1.261744312E+00 1.000004940E+0 2.617393720E-01
