Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.033324570E+01 1.700000000E+01 1.207925319E+00 1.120392693E+0 8.753262600E-02 1.207925319E+00 1.120392693E+0 8.753262600E-02
1.049996187E+01 1.500000000E+01 1.117884023E+00 1.029090197E+0 8.879382600E-02 1.117884023E+00 1.029090197E+0 8.879382600E-02
1.049996187E+01 1.524993176E+01 1.152066520E+00 1.030446474E+0 1.216200460E-01 1.152066520E+00 1.030446474E+0 1.216200460E-01
1.049996187E+01 1.549996187E+01 1.161507548E+00 1.032440907E+0 1.290666410E-01 1.161507548E+00 1.032440907E+0 1.290666410E-01
1.049996187E+01 1.574996808E+01 1.168152558E+00 1.035158407E+0 1.329941510E-01 1.168152558E+00 1.035158407E+0 1.329941510E-01
1.049996187E+01 1.600000000E+01 1.174078311E+00 1.038725763E+0 1.353525480E-01 1.174078311E+00 1.038725763E+0 1.353525480E-01
1.049996187E+01 1.624993176E+01 1.187022366E+00 1.043316151E+0 1.437062150E-01 1.187022366E+00 1.043316151E+0 1.437062150E-01
1.049996187E+01 1.649996187E+01 1.194037660E+00 1.049170586E+0 1.448670740E-01 1.194037660E+00 1.049170586E+0 1.448670740E-01
1.049996187E+01 1.674996808E+01 1.199799177E+00 1.056604143E+0 1.431950340E-01 1.199799177E+00 1.056604143E+0 1.431950340E-01
1.049996187E+01 1.700000000E+01 1.207935651E+00 1.066040817E+0 1.418948340E-01 1.207935651E+00 1.066040817E+0 1.418948340E-01
1.066670514E+01 1.500000000E+01 1.117960241E+00 1.015889896E+0 1.020703450E-01 1.117960241E+00 1.015889896E+0 1.020703450E-01
1.066670514E+01 1.524993176E+01 1.152146598E+00 1.016630682E+0 1.355159160E-01 1.152146598E+00 1.016630682E+0 1.355159160E-01
1.066670514E+01 1.549996187E+01 1.161558379E+00 1.017720296E+0 1.438380830E-01 1.161558379E+00 1.017720296E+0 1.438380830E-01
1.066670514E+01 1.574996808E+01 1.168190961E+00 1.019205176E+0 1.489857850E-01 1.168190961E+00 1.019205176E+0 1.489857850E-01
1.066670514E+01 1.600000000E+01 1.174109258E+00 1.021154694E+0 1.529545640E-01 1.174109258E+00 1.021154694E+0 1.529545640E-01
1.066670514E+01 1.624993176E+01 1.187391543E+00 1.023663633E+0 1.637279100E-01 1.187391543E+00 1.023663633E+0 1.637279100E-01
1.066670514E+01 1.649996187E+01 1.194060014E+00 1.026863953E+0 1.671960610E-01 1.194060014E+00 1.026863953E+0 1.671960610E-01
1.066670514E+01 1.674996808E+01 1.199817388E+00 1.030928249E+0 1.688891390E-01 1.199817388E+00 1.030928249E+0 1.688891390E-01
1.066670514E+01 1.700000000E+01 1.207950566E+00 1.036088903E+0 1.718616630E-01 1.207950566E+00 1.036088903E+0 1.718616630E-01
1.083333839E+01 1.500000000E+01 1.118069959E+00 1.008658104E+0 1.094118550E-01 1.118069959E+00 1.008658104E+0 1.094118550E-01
1.083333839E+01 1.524993176E+01 1.152261948E+00 1.009061729E+0 1.432002190E-01 1.152261948E+00 1.009061729E+0 1.432002190E-01
1.083333839E+01 1.549996187E+01 1.161631647E+00 1.009655495E+0 1.519761520E-01 1.161631647E+00 1.009655495E+0 1.519761520E-01
1.083333839E+01 1.574996808E+01 1.168246432E+00 1.010464722E+0 1.577817100E-01 1.168246432E+00 1.010464722E+0 1.577817100E-01
1.083333839E+01 1.600000000E+01 1.174153938E+00 1.011527240E+0 1.626266980E-01 1.174153938E+00 1.011527240E+0 1.626266980E-01
1.083333839E+01 1.624993176E+01 1.187930855E+00 1.012894751E+0 1.750361040E-01 1.187930855E+00 1.012894751E+0 1.750361040E-01
1.083333839E+01 1.649996187E+01 1.194092398E+00 1.014639245E+0 1.794531530E-01 1.194092398E+00 1.014639245E+0 1.794531530E-01
1.083333839E+01 1.674996808E+01 1.199843602E+00 1.016854906E+0 1.829886960E-01 1.199843602E+00 1.016854906E+0 1.829886960E-01
1.083333839E+01 1.700000000E+01 1.207972039E+00 1.019668578E+0 1.883034610E-01 1.207972039E+00 1.019668578E+0 1.883034610E-01
1.100000000E+01 1.500000000E+01 1.118225443E+00 1.004704943E+0 1.135205000E-01 1.118225443E+00 1.004704943E+0 1.135205000E-01
1.100000000E+01 1.524993176E+01 1.152426357E+00 1.004924275E+0 1.475020820E-01 1.152426357E+00 1.004924275E+0 1.475020820E-01
1.100000000E+01 1.549996187E+01 1.161736505E+00 1.005246952E+0 1.564895530E-01 1.161736505E+00 1.005246952E+0 1.564895530E-01
1.100000000E+01 1.574996808E+01 1.168325970E+00 1.005686739E+0 1.626392310E-01 1.168325970E+00 1.005686739E+0 1.626392310E-01
1.100000000E+01 1.600000000E+01 1.174218061E+00 1.006264202E+0 1.679538590E-01 1.174218061E+00 1.006264202E+0 1.679538590E-01
1.100000000E+01 1.624993176E+01 1.188716982E+00 1.007007452E+0 1.817095300E-01 1.188716982E+00 1.007007452E+0 1.817095300E-01
1.100000000E+01 1.649996187E+01 1.194138714E+00 1.007955634E+0 1.861830800E-01 1.194138714E+00 1.007955634E+0 1.861830800E-01
1.100000000E+01 1.674996808E+01 1.199881182E+00 1.009159970E+0 1.907212120E-01 1.199881182E+00 1.009159970E+0 1.907212120E-01
1.100000000E+01 1.700000000E+01 1.208002789E+00 1.010689452E+0 1.973133370E-01 1.208002789E+00 1.010689452E+0 1.973133370E-01
1.116672606E+01 1.500000000E+01 1.118443467E+00 1.002549997E+0 1.158934700E-01 1.118443467E+00 1.002549997E+0 1.158934700E-01
1.116672606E+01 1.524993176E+01 1.152656982E+00 1.002668870E+0 1.499881120E-01 1.152656982E+00 1.002668870E+0 1.499881120E-01
1.116672606E+01 1.549996187E+01 1.161884805E+00 1.002843760E+0 1.590410450E-01 1.161884805E+00 1.002843760E+0 1.590410450E-01
1.116672606E+01 1.574996808E+01 1.168438794E+00 1.003082127E+0 1.653566670E-01 1.168438794E+00 1.003082127E+0 1.653566670E-01
1.116672606E+01 1.600000000E+01 1.174309100E+00 1.003395123E+0 1.709139770E-01 1.174309100E+00 1.003395123E+0 1.709139770E-01
1.116672606E+01 1.624993176E+01 1.189217786E+00 1.003797987E+0 1.854197990E-01 1.189217786E+00 1.003797987E+0 1.854197990E-01
1.116672606E+01 1.649996187E+01 1.194204453E+00 1.004311941E+0 1.898925120E-01 1.194204453E+00 1.004311941E+0 1.898925120E-01
1.116672606E+01 1.674996808E+01 1.199934519E+00 1.004964758E+0 1.949697610E-01 1.199934519E+00 1.004964758E+0 1.949697610E-01
1.116672606E+01 1.700000000E+01 1.208046405E+00 1.005793848E+0 2.022525570E-01 1.208046405E+00 1.005793848E+0 2.022525570E-01
1.133324570E+01 1.500000000E+01 1.118742381E+00 1.001379979E+0 1.173624020E-01 1.118742381E+00 1.001379979E+0 1.173624020E-01
1.133324570E+01 1.524993176E+01 1.152974908E+00 1.001444309E+0 1.515305990E-01 1.152974908E+00 1.001444309E+0 1.515305990E-01
1.133324570E+01 1.549996187E+01 1.162091340E+00 1.001538955E+0 1.605523850E-01 1.162091340E+00 1.001538955E+0 1.605523850E-01
1.133324570E+01 1.574996808E+01 1.168596592E+00 1.001667956E+0 1.669286360E-01 1.168596592E+00 1.001667956E+0 1.669286360E-01
1.133324570E+01 1.600000000E+01 1.175191966E+00 1.001837346E+0 1.733546200E-01 1.175191966E+00 1.001837346E+0 1.733546200E-01
1.133324570E+01 1.624993176E+01 1.189331073E+00 1.002055373E+0 1.872757000E-01 1.189331073E+00 1.002055373E+0 1.872757000E-01
1.133324570E+01 1.649996187E+01 1.194296331E+00 1.002333524E+0 1.919628070E-01 1.194296331E+00 1.002333524E+0 1.919628070E-01
1.133324570E+01 1.674996808E+01 1.200008978E+00 1.002686833E+0 1.973221450E-01 1.200008978E+00 1.002686833E+0 1.973221450E-01
1.133324570E+01 1.700000000E+01 1.208107337E+00 1.003135550E+0 2.049717870E-01 1.208107337E+00 1.003135550E+0 2.049717870E-01
1.149996187E+01 1.500000000E+01 1.120542665E+00 1.000744657E+0 1.197980080E-01 1.120542665E+00 1.000744657E+0 1.197980080E-01
1.149996187E+01 1.524993176E+01 1.153402506E+00 1.000779371E+0 1.526231350E-01 1.153402506E+00 1.000779371E+0 1.526231350E-01
1.149996187E+01 1.549996187E+01 1.162373173E+00 1.000830443E+0 1.615427300E-01 1.162373173E+00 1.000830443E+0 1.615427300E-01
1.149996187E+01 1.574996808E+01 1.168812821E+00 1.000900055E+0 1.679127660E-01 1.168812821E+00 1.000900055E+0 1.679127660E-01
1.149996187E+01 1.600000000E+01 1.177138718E+00 1.000991462E+0 1.761472560E-01 1.177138718E+00 1.000991462E+0 1.761472560E-01
1.149996187E+01 1.624993176E+01 1.189486357E+00 1.001109115E+0 1.883772420E-01 1.189486357E+00 1.001109115E+0 1.883772420E-01
1.149996187E+01 1.649996187E+01 1.194422368E+00 1.001259214E+0 1.931631540E-01 1.194422368E+00 1.001259214E+0 1.931631540E-01
1.149996187E+01 1.674996808E+01 1.200110977E+00 1.001449872E+0 1.986611050E-01 1.200110977E+00 1.001449872E+0 1.986611050E-01
1.149996187E+01 1.700000000E+01 1.208190780E+00 1.001692017E+0 2.064987630E-01 1.208190780E+00 1.001692017E+0 2.064987630E-01
1.166670514E+01 1.500000000E+01 1.123820056E+00 1.000400962E+0 1.234190940E-01 1.123820056E+00 1.000400962E+0 1.234190940E-01
1.166670514E+01 1.524993176E+01 1.153957567E+00 1.000419653E+0 1.535379140E-01 1.153957567E+00 1.000419653E+0 1.535379140E-01
1.166670514E+01 1.549996187E+01 1.162745846E+00 1.000447154E+0 1.622986920E-01 1.162745846E+00 1.000447154E+0 1.622986920E-01
1.166670514E+01 1.574996808E+01 1.169101094E+00 1.000484636E+0 1.686164580E-01 1.169101094E+00 1.000484636E+0 1.686164580E-01
1.166670514E+01 1.600000000E+01 1.179915622E+00 1.000533855E+0 1.793817670E-01 1.179915622E+00 1.000533855E+0 1.793817670E-01
1.166670514E+01 1.624993176E+01 1.189693563E+00 1.000597206E+0 1.890963570E-01 1.189693563E+00 1.000597206E+0 1.890963570E-01
1.166670514E+01 1.649996187E+01 1.194590283E+00 1.000678029E+0 1.939122540E-01 1.194590283E+00 1.000678029E+0 1.939122540E-01
1.166670514E+01 1.674996808E+01 1.200246911E+00 1.000780690E+0 1.994662210E-01 1.200246911E+00 1.000780690E+0 1.994662210E-01
1.166670514E+01 1.700000000E+01 1.208301942E+00 1.000911077E+0 2.073908650E-01 1.208301942E+00 1.000911077E+0 2.073908650E-01
1.183333839E+01 1.500000000E+01 1.13028913E+00 1.000215561E+0 1.300735690E-01 1.13028913E+00 1.000215561E+0 1.300735690E-01
1.183333839E+01 1.524993176E+01 1.154649588E+00 1.000225610E+0 1.544239780E-01 1.154649588E+00 1.000225610E+0 1.544239780E-01
1.183333839E+01 1.549996187E+01 1.163221489E+00 1.000240394E+0 1.629810950E-01 1.163221489E+00 1.000240394E+0 1.629810950E-01
1.183333839E+01 1.574996808E+01 1.169471750E+00 1.000260546E+0 1.692112040E-01 1.169471750E+00 1.000260546E+0 1.692112040E-01
1.183333839E+01 1.600000000E+01 1.183829465E+00 1.000287006E+0 1.835424590E-01 1.183829465E+00 1.000287006E+0 1.835424590E-01
1.183333839E+01 1.624993176E+01 1.189960087E+00 1.000321065E+0 1.896390220E-01 1.189960087E+00 1.000321065E+0 1.896390220E-01
1.183333839E+01 1.649996187E+01 1.194806032E+00 1.000364516E+0 1.944415160E-01 1.194806032E+00 1.000364516E+0 1.944415160E-01
1.183333839E+01 1.674996808E+01 1.200421381E+00 1.000419709E+0 2.000016720E-01 1.200421381E+00 1.000419709E+0 2.000016720E-01
1.183333839E+01 1.700000000E+01 1.208444553E+00 1.000489806E+0 2.079547470E-01 1.208444553E+00 1.000489806E+0 2.079547470E-01
1.200000000E+01 1.500000000E+01 1.135630691E+00 1.000115656E+0 1.355150350E-01 1.135630691E+00 1.000115656E+0 1.355150350E-01
1.200000000E+01 1.524993176E+01 1.155469473E+00 1.000121048E+0 1.553484250E-01 1.155469473E+00 1.000121048E+0 1.553484250E-01
1.200000000E+01 1.549996187E+01 1.163800894E+00 1.000128980E+0 1.636719140E-01 1.163800894E+00 1.000128980E+0 1.636719140E-01
1.200000000E+01 1.574996808E+01 1.173507534E+00 1.000139792E+0 1.733677420E-01 1.173507534E+00 1.000139792E+0 1.733677420E-01
1.200000000E+01 1.600000000E+01 1.184951900E+00 1.000153989E+0 1.847979110E-01 1.184951900E+00 1.000153989E+0 1.847979110E-01
1.200000000E+01 1.624993176E+01 1.190287597E+00 1.000172263E+0 1.901153340E-01 1.190287597E+00 1.000172263E+0 1.901153340E-01
1.200000000E+01 1.649996187E+01 1.195070815E+00 1.000195576E+0 1.948752390E-01 1.195070815E+00 1.000195576E+0 1.948752390E-01
1.200000000E+01 1.674996808E+01 1.200635320E+00 1.000225189E+0 2.004101310E-01 1.200635320E+00 1.000225189E+0 2.004101310E-01
1.200000000E+01 1.700000000E+01 1.216208001E+00 1.000262799E+0 2.159452020E-01 1.216208001E+00 1.000262799E+0 2.159452020E-01
1.216672606E+01 1.500000000E+01 1.138447132E+00 1.000061926E+0 1.383852060E-01 1.138447132E+00 1.000061926E+0 1.383852060E-01
1.216672606E+01 1.524993176E+01 1.156387303E+00 1.000064813E+0 1.563224900E-01 1.156387303E+00 1.000064813E+0 1.563224900E-01
1.216672606E+01 1.549996187E+01 1.165842620E+00 1.000069060E+0 1.657735600E-01 1.165842620E+00 1.000069060E+0 1.657735600E-01
1.216672606E+01 1.574996808E+01 1.179561119E+00 1.000074849E+0 1.794862700E-01 1.179561119E+00 1.000074849E+0 1.794862700E-01
1.216672606E+01 1.600000000E+01 1.185421243E+00 1.000082450E+0 1.853387930E-01 1.185421243E+00 1.000082450E+0 1.853387930E-01
1.216672606E+01 1.624993176E+01 1.190668416E+00 1.000092235E+0 1.905761810E-01 1.190668416E+00 1.000092235E+0 1.905761810E-01
1.216672606E+01 1.649996187E+01 1.195378208E+00 1.000104717E+0 1.952734910E-01 1.195378208E+00 1.000104717E+0 1.952734910E-01
1.216672606E+01 1.674996808E+01 1.200883379E+00 1.000120573E+0 2.007628060E-01 1.200883379E+00 1.000120573E+0 2.007628060E-01
1.216672606E+01 1.700000000E+01 1.219591982E+00 1.000140711E+0 2.194512710E-01 1.219591982E+00 1.000140711E+0 2.194512710E-01
1.233324570E+01 1.500000000E+01 1.144345871E+00 1.000033124E+0 1.443127470E-01 1.144345871E+00 1.000033124E+0 1.443127470E-01
1.233324570E+01 1.524993176E+01 1.160293126E+00 1.000034668E+0 1.602584580E-01 1.160293126E+00 1.000034668E+0 1.602584580E-01
1.233324570E+01 1.549996187E+01 1.172444270E+00 1.000036940E+0 1.724073300E-01 1.172444270E+00 1.000036940E+0 1.724073300E-01
1.233324570E+01 1.574996808E+01 1.180137532E+00 1.000040037E+0 1.800974950E-01 1.180137532E+00 1.000040037E+0 1.800974950E-01
1.233324570E+01 1.600000000E+01 1.185821047E+00 1.000044103E+0 1.857769440E-01 1.185821047E+00 1.000044103E+0 1.857769440E-01
1.233324570E+01 1.624993176E+01 1.191053636E+00 1.000049337E+0 1.910042990E-01 1.191053636E+00 1.000049337E+0 1.910042990E-01
1.233324570E+01 1.649996187E+01 1.195582250E+00 1.000056014E+0 1.955262360E-01 1.195582250E+00 1.000056014E+0 1.955262360E-01
1.233324570E+01 1.674996808E+01 1.211663788E+00 1.000064495E+0 2.115992930E-01 1.211663788E+00 1.000064495E+0 2.115992930E-01
1.233324570E+01 1.700000000E+01 1.219840795E+00 1.000075267E+0 2.197655280E-01 1.219840795E+00 1.000075267E+0 2.197655280E-01
1.249996187E+01 1.500000000E+01 1.154365530E+00 1.000017675E+0 1.543478550E-01 1.154365530E+00 1.000017675E+0 1.543478550E-01
1.249996187E+01 1.524993176E+01 1.166894765E+00 1.000018499E+0 1.668762660E-01 1.166894765E+00 1.000018499E+0 1.668762660E-01
1.249996187E+01 1.549996187E+01 1.175229839E+00 1.000019712E+0 1.752101270E-01 1.175229839E+00 1.000019712E+0 1.752101270E-01
1.249996187E+01 1.574996808E+01 1.180760365E+00 1.000021364E+0 1.807390010E-01 1.180760365E+00 1.000021364E+0 1.807390010E-01
1.249996187E+01 1.600000000E+01 1.186368488E+00 1.000023534E+0 1.863449540E-01 1.186368488E+00 1.000023534E+0 1.863449540E-01
1.249996187E+01 1.624993176E+01 1.191521575E+00 1.000026326E+0 1.914952490E-01 1.191521575E+00 1.000026326E+0 1.914952490E-01
1.249996187E+01 1.649996187E+01 1.199950157E+00 1.000029889E+0 1.999202680E-01 1.199950157E+00 1.000029889E+0 1.999202680E-01
1.249996187E+01 1.674996808E+01 1.212079128E+00 1.000034415E+0 2.120447130E-01 1.212079128E+00 1.000034415E+0 2.120447130E-01
1.249996187E+01 1.700000000E+01 1.220149982E+00 1.000040163E+0 2.201098190E-01 1.220149982E+00 1.000040163E+0 2.201098190E-01
1.266670514E+01 1.500000000E+01 1.156594590E+00 1.000009415E+0 1.565851750E-01 1.156594590E+00 1.000009415E+0 1.565851750E-01
1.266670514E+01 1.524993176E+01 1.167593725E+00 1.000009854E+0 1.675838710E-01 1.167593725E+00 1.000009854E+0 1.675838710E-01
1.266670514E+01 1.549996187E+01 1.175062247E+00 1.000010500E+0 1.750517470E-01 1.175062247E+00 1.000010500E+0 1.750517470E-01
1.266670514E+01 1.574996808E+01 1.181351772E+00 1.000011380E+0 1.813403920E-01 1.181351772E+00 1.000011380E+0 1.813403920E-01
1.266670514E+01 1.600000000E+01 1.186905111E+00 1.000012536E+0 1.868925750E-01 1.186905111E+00 1.000012536E+0 1.868925750E-01
1.266670514E+01 1.624993176E+01 1.192126187E+00 1.000014023E+0 1.921121640E-01 1.192126187E+00 1.000014023E+0 1.921121640E-01
1.266670514E+01 1.649996187E+01 1.207044756E+00 1.000015921E+0 2.070288350E-01 1.207044756E+00 1.000015921E+0 2.070288350E-01
1.266670514E+01 1.674996808E+01 1.212508333E+00 1.000018332E+0 2.124900010E-01 1.212508333E+00 1.000018332E+0 2.124900010E-01
1.266670514E+01 1.700000000E+01 1.220447891E+00 1.000021394E+0 2.204264970E-01 1.220447891E+00 1.000021394E+0 2.204264970E-01
1.283333839E+01 1.500000000E+01 1.157456983E+00 1.000005010E+0 1.574519730E-01 1.157456983E+00 1.000005010E+0 1.574519730E-01
1.283333839E+01 1.524993176E+01 1.168112578E+00 1.000005243E+0 1.681073350E-01 1.168112578E+00 1.000005243E+0 1.681073350E-01
1.283333839E+01 1.549996187E+01 1.175310438E+00 1.000005587E+0 1.753048510E-01 1.175310438E+00 1.000005587E+0 1.753048510E-01
1.283333839E+01 1.574996808E+01 1.181691156E+00 1.000006055E+0 1.816851010E-01 1.181691156E+00 1.000006055E+0 1.816851010E-01
1.283333839E+01 1.600000000E+01 1.187216422E+00 1.000006670E+0 1.872097520E-01 1.187216422E+00 1.000006670E+0 1.872097520E-01
1.283333839E+01 1.624993176E+01 1.202638747E+00 1.000007461E+0 2.026312860E-01 1.202638747E+00 1.000007461E+0 2.026312860E-01
1.283333839E+01 1.649996187E+01 1.207322550E+00 1.000008471E+0 2.073140790E-01 1.207322550E+00 1.000008471E+0 2.073140790E-01
1.283333839E+01 1.674996808E+01 1.212746463E+00 1.000009754E+0 2.127367090E-01 1.212746463E+00 1.000009754E+0 2.127367090E-01
1.283333839E+01 1.700000000E+01 1.235478865E+00 1.000011383E+0 2.354674820E-01 1.235478865E+00 1.000011383E+0 2.354674820E-01
1.300000000E+01 1.500000000E+01 1.158073752E+00 1.000002661E+0 1.580710910E-01 1.158073752E+00 1.000002661E+0 1.580710910E-01
1.300000000E+01 1.524993176E+01 1.168752900E+00 1.000002785E+0 1.687501150E-01 1.168752900E+00 1.000002785E+0 1.687501150E-01
1.300000000E+01 1.549996187E+01 1.175530628E+00 1.000002968E+0 1.755276600E-01 1.175530628E+00 1.000002968E+0 1.755276600E-01
1.300000000E+01 1.574996808E+01 1.182056555E+00 1.000003216E+0 1.820533390E-01 1.182056555E+00 1.000003216E+0 1.820533390E-01
1.300000000E+01 1.600000000E+01 1.197800083E+00 1.000003543E+0 1.977965400E-01 1.197800083E+00 1.000003543E+0 1.977965400E-01
1.300000000E+01 1.624993176E+01 1.202937967E+00 1.000003963E+0 2.029340040E-01 1.202937967E+00 1.000003963E+0 2.029340040E-01
1.300000000E+01 1.649996187E+01 1.207608103E+00 1.000004500E+0 2.076036030E-01 1.207608103E+00 1.000004500E+0 2.076036030E-01
1.300000000E+01 1.674996808E+01 1.225559376E+00 1.000005181E+0 2.255541950E-01 1.225559376E+00 1.000005181E+0 2.255541950E-01
1.300000000E+01 1.700000000E+01 1.244880720E+00 1.000006047E+0 2.448746730E-01 1.244880720E+00 1.000006047E+0 2.448746730E-01
