fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.256847630E-12 1.000000000E+20 1.304160277E+00 4.227595181E-13 3.344324829E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.716784463E-12 1.000000000E+20 1.305860949E+00 6.190075795E-13 3.628164649E-04 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.648996964E-12 1.000000000E+20 1.306634414E+00 6.182589380E-13 3.776349572E-04 
013_335 013_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.177280773E-12 1.000000000E+20 1.308801275E+00 9.046393212E-13 4.226048926E-04 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.113797645E-12 1.000000000E+20 1.309302601E+00 9.039482254E-13 4.349532445E-04 
014_335 014_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.712180729E-12 1.000000000E+20 1.311886668E+00 1.323136721E-12 5.013168806E-04 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.652920568E-12 1.000000000E+20 1.312211572E+00 1.322505249E-12 5.119495008E-04 
015_335 015_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.328713623E-12 1.000000000E+20 1.314634015E+00 1.935478829E-12 5.926923906E-04 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.273320092E-12 1.000000000E+20 1.314842541E+00 1.934893476E-12 6.020010317E-04 
016_335 016_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.043996071E-12 1.000000000E+20 1.316969948E+00 2.831246428E-12 7.069574461E-04 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.991923413E-12 1.000000000E+20 1.317105743E+00 2.830709071E-12 7.152847955E-04 
017_335 017_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.881987967E-12 1.000000000E+20 1.319055089E+00 4.145075330E-12 8.464576129E-04 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.832606249E-12 1.000000000E+20 1.319143141E+00 4.144617675E-12 8.541138594E-04 
018_335 018_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.873992604E-12 1.000000000E+20 1.321120102E+00 6.074908138E-12 1.009843119E-03 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.826585044E-12 1.000000000E+20 1.321227097E+00 6.075089671E-12 1.016743828E-03 
019_335 019_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.083868547E-12 1.000000000E+20 1.332284209E+00 8.961572448E-12 1.209330921E-03 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.037932614E-12 1.000000000E+20 1.332403131E+00 8.962783503E-12 1.215028772E-03 
