fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
009_310_SRH 009_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.507339826E-14 1.000000000E+20 1.245235920E+00 1.262470846E-14 6.368849887E-04 
010_310 010_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.559138398E-14 1.000000000E+20 1.248484022E+00 1.849913307E-14 7.087388351E-04 
010_310_SRH 010_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.360343612E-14 1.000000000E+20 1.248623206E+00 1.845252460E-14 7.430449318E-04 
011_310 011_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.528567731E-14 1.000000000E+20 1.250667479E+00 2.696012300E-14 8.476301352E-04 
011_310_SRH 011_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.344696732E-14 1.000000000E+20 1.251339142E+00 2.695412972E-14 8.736533165E-04 
012_310 012_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.660493622E-14 1.000000000E+20 1.252304923E+00 3.930586385E-14 1.007588042E-03 
012_310_SRH 012_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.488295884E-14 1.000000000E+20 1.252708028E+00 3.929790888E-14 1.031584272E-03 
013_310 013_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.994275892E-14 1.000000000E+20 1.254435860E+00 5.747126772E-14 1.202393828E-03 
013_310_SRH 013_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.831971625E-14 1.000000000E+20 1.254640946E+00 5.745192570E-14 1.223248517E-03 
014_310 014_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.627363329E-14 1.000000000E+20 1.266949972E+00 8.456753073E-14 1.448025780E-03 
014_310_SRH 014_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.476344319E-14 1.000000000E+20 1.267904055E+00 8.459097772E-14 1.471281370E-03 
015_310 015_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.152846234E-13 1.000000000E+20 1.269292609E+00 1.238504575E-13 1.705844949E-03 
015_310_SRH 015_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.137936120E-13 1.000000000E+20 1.269325088E+00 1.238188112E-13 1.724468957E-03 
016_310 016_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.377452714E-13 1.000000000E+20 1.270608229E+00 1.813907254E-13 1.996966791E-03 
016_310_SRH 016_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.362932292E-13 1.000000000E+20 1.270567073E+00 1.813465292E-13 2.014993325E-03 
017_310 017_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.649777880E-13 1.000000000E+20 1.279839977E+00 2.715712083E-13 2.385525821E-03 
017_310_SRH 017_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.635412656E-13 1.000000000E+20 1.279754557E+00 2.715472460E-13 2.401674603E-03 
018_310 018_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.883013843E-13 1.000000000E+20 1.262947468E+00 3.999325775E-13 2.733341060E-03 
018_310_SRH 018_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.870963899E-13 1.000000000E+20 1.263699122E+00 4.001296382E-13 2.748417389E-03 
019_310 019_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.293149736E-13 1.000000000E+20 1.280950582E+00 5.887680354E-13 3.248098855E-03 
019_310_SRH 019_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.279909869E-13 1.000000000E+20 1.281028620E+00 5.887817908E-13 3.259379802E-03 
