Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.200000000E+01 325 1.082623900E+00 1.126828826E+00 -4.420492600E-02 1.082578873E+00 1.126789817E+00 -4.421094400E-02
1.200000000E+01 330 1.018908262E+00 1.099335219E+00 -8.042695700E-02 1.018895501E+00 1.099284191E+00 -8.038869000E-02
1.200000000E+01 335 1.007593275E+00 1.072721049E+00 -6.512777400E-02 1.007582727E+00 1.072698632E+00 -6.511590500E-02
1.200000000E+01 340 1.007200961E+00 1.011253801E+00 -4.052840000E-03 1.007194846E+00 1.011238263E+00 -4.043417000E-03
1.216672606E+01 290 1.155685731E+00 1.132077318E+00 2.360841300E-02 1.155678286E+00 1.132069653E+00 2.360863300E-02
1.216672606E+01 295 1.160849857E+00 1.138093589E+00 2.275626800E-02 1.160839265E+00 1.138083543E+00 2.275572200E-02
1.216672606E+01 300 1.156387303E+00 1.143756238E+00 1.263106500E-02 1.156375004E+00 1.143743065E+00 1.263193900E-02
1.216672606E+01 305 1.158971246E+00 1.148995590E+00 9.975656000E-03 1.158955876E+00 1.148978807E+00 9.977069000E-03
1.216672606E+01 310 1.148899203E+00 1.149517821E+00 -6.186180000E-04 1.148883142E+00 1.149455002E+00 -5.718600000E-04
1.216672606E+01 315 1.125447616E+00 1.148254743E+00 -2.280712700E-02 1.125428054E+00 1.148229618E+00 -2.280156400E-02
1.216672606E+01 320 1.113122599E+00 1.146973340E+00 -3.385074100E-02 1.113108578E+00 1.146921018E+00 -3.381244000E-02
1.216672606E+01 325 1.092418554E+00 1.127671622E+00 -3.525306800E-02 1.092391941E+00 1.127643853E+00 -3.525191200E-02
1.216672606E+01 330 1.038148887E+00 1.101728337E+00 -6.357945000E-02 1.038120806E+00 1.101684382E+00 -6.356357600E-02
1.216672606E+01 335 1.008368243E+00 1.073312217E+00 -6.494397400E-02 1.008360593E+00 1.073296347E+00 -6.493575400E-02
1.216672606E+01 340 1.007607945E+00 1.015756202E+00 -8.148257000E-03 1.007601212E+00 1.015914967E+00 -8.313755000E-03
1.233324570E+01 290 1.156107627E+00 1.132405334E+00 2.370229300E-02 1.156102540E+00 1.132400053E+00 2.370248700E-02
1.233324570E+01 295 1.161545501E+00 1.138545464E+00 2.300003700E-02 1.161538215E+00 1.138538561E+00 2.299965400E-02
1.233324570E+01 300 1.160293126E+00 1.144289726E+00 1.600340000E-02 1.160235086E+00 1.144280734E+00 1.595435200E-02
1.233324570E+01 305 1.160651366E+00 1.149711118E+00 1.094024800E-02 1.160640621E+00 1.149699474E+00 1.094114700E-02
1.233324570E+01 310 1.150919153E+00 1.152939534E+00 -2.020381000E-03 1.150907819E+00 1.152887421E+00 -1.979602000E-03
1.233324570E+01 315 1.135645994E+00 1.151066376E+00 -1.542038200E-02 1.135619087E+00 1.151020216E+00 -1.540112900E-02
1.233324570E+01 320 1.114157560E+00 1.147832427E+00 -3.367486700E-02 1.114147594E+00 1.147786849E+00 -3.363925500E-02
1.233324570E+01 325 1.096218370E+00 1.128653491E+00 -3.243512100E-02 1.096209839E+00 1.128633503E+00 -3.242366400E-02
1.233324570E+01 330 1.053920700E+00 1.106214750E+00 -5.229405000E-02 1.053894694E+00 1.106137429E+00 -5.224273500E-02
1.233324570E+01 335 1.009124792E+00 1.074428287E+00 -6.530349500E-02 1.009117343E+00 1.074393617E+00 -6.527627400E-02
1.233324570E+01 340 1.008545334E+00 1.033839320E+00 -2.529398600E-02 1.008538843E+00 1.030759694E+00 -2.222085100E-02
1.249996187E+01 290 1.156504144E+00 1.132704614E+00 2.379953000E-02 1.156500725E+00 1.132701020E+00 2.379970500E-02
1.249996187E+01 295 1.162160100E+00 1.139029447E+00 2.313065300E-02 1.162155076E+00 1.139024668E+00 2.313040800E-02
1.249996187E+01 300 1.166894765E+00 1.144982806E+00 2.191195900E-02 1.166888315E+00 1.144976586E+00 2.191172900E-02
1.249996187E+01 305 1.161918059E+00 1.150522812E+00 1.139524700E-02 1.161910513E+00 1.150514690E+00 1.139582300E-02
1.249996187E+01 310 1.156667715E+00 1.155179271E+00 1.488444000E-03 1.156652509E+00 1.155168663E+00 1.483846000E-03
1.249996187E+01 315 1.140685885E+00 1.154987301E+00 -1.430141600E-02 1.140665011E+00 1.154947594E+00 -1.428258300E-02
1.249996187E+01 320 1.120509952E+00 1.148945606E+00 -2.843565400E-02 1.120494018E+00 1.148908490E+00 -2.841447200E-02
1.249996187E+01 325 1.098336362E+00 1.130270640E+00 -3.193427800E-02 1.098323091E+00 1.130256172E+00 -3.193308100E-02
1.249996187E+01 330 1.067875596E+00 1.111442615E+00 -4.356701900E-02 1.067851153E+00 1.111373540E+00 -4.352238700E-02
1.249996187E+01 335 1.010443887E+00 1.077824660E+00 -6.738077300E-02 1.010436945E+00 1.077794497E+00 -6.735755200E-02
1.249996187E+01 340 1.009606212E+00 1.041673316E+00 -3.206710400E-02 1.009601066E+00 1.041625208E+00 -3.202414200E-02
1.266670514E+01 290 1.156802109E+00 1.133124705E+00 2.367740400E-02 1.156800391E+00 1.133122240E+00 2.367815100E-02
1.266670514E+01 295 1.162689949E+00 1.139416233E+00 2.327371600E-02 1.162686482E+00 1.139412965E+00 2.327351700E-02
1.266670514E+01 300 1.167593725E+00 1.145365256E+00 2.222846900E-02 1.167589255E+00 1.145360959E+00 2.222829600E-02
1.266670514E+01 305 1.167111008E+00 1.151063491E+00 1.604751700E-02 1.167073578E+00 1.151057819E+00 1.601575900E-02
1.266670514E+01 310 1.161709475E+00 1.155973409E+00 5.736066000E-03 1.161697218E+00 1.155965880E+00 5.731338000E-03
1.266670514E+01 315 1.143893760E+00 1.159804001E+00 -1.591024100E-02 1.143887619E+00 1.159793919E+00 -1.590630000E-02
1.266670514E+01 320 1.129639293E+00 1.149391900E+00 -1.975260700E-02 1.129626606E+00 1.149361472E+00 -1.973486600E-02
1.266670514E+01 325 1.106721177E+00 1.130826238E+00 -2.410506100E-02 1.106695865E+00 1.130815616E+00 -2.411975100E-02
1.266670514E+01 330 1.079686894E+00 1.113626620E+00 -3.393972600E-02 1.079664580E+00 1.113595854E+00 -3.393127400E-02
1.266670514E+01 335 1.011913062E+00 1.083532359E+00 -7.161929700E-02 1.011907630E+00 1.083478793E+00 -7.157116300E-02
1.266670514E+01 340 1.010830174E+00 1.049883201E+00 -3.905302700E-02 1.010824524E+00 1.049837863E+00 -3.901333900E-02
1.283333839E+01 290 1.157399930E+00 1.13463223E+00 2.276770000E-02 1.157398730E+00 1.13463223E+00 2.276650000E-02
1.283333839E+01 295 1.162924930E+00 1.139790629E+00 2.313430100E-02 1.162923106E+00 1.139788365E+00 2.313474100E-02
1.283333839E+01 300 1.168112578E+00 1.145990590E+00 2.212198800E-02 1.168109475E+00 1.145987580E+00 2.212189500E-02
1.283333839E+01 305 1.172138671E+00 1.151686480E+00 2.045219100E-02 1.172134619E+00 1.151682496E+00 2.045212300E-02
1.283333839E+01 310 1.165858228E+00 1.156730723E+00 9.127505000E-03 1.165848284E+00 1.156725383E+00 9.122901000E-03
1.283333839E+01 315 1.145118207E+00 1.160729542E+00 -1.561133500E-02 1.145107007E+00 1.160722199E+00 -1.561519200E-02
1.283333839E+01 320 1.132298050E+00 1.150155267E+00 -1.785721700E-02 1.132293815E+00 1.150130248E+00 -1.783643300E-02
1.283333839E+01 325 1.111919705E+00 1.131799097E+00 -1.987939200E-02 1.111898889E+00 1.131791226E+00 -1.989233700E-02
1.283333839E+01 330 1.087288002E+00 1.115533319E+00 -2.824531700E-02 1.087276417E+00 1.115507364E+00 -2.823094700E-02
1.283333839E+01 335 1.013663194E+00 1.086261076E+00 -7.259788200E-02 1.013657273E+00 1.086237826E+00 -7.258055300E-02
1.283333839E+01 340 1.012696087E+00 1.056655191E+00 -4.395910400E-02 1.012690691E+00 1.056613652E+00 -4.392296100E-02
1.300000000E+01 290 1.16316255E+00 1.13527232E+00 2.789023000E-02 1.16316255E+00 1.13527232E+00 2.789023000E-02
1.300000000E+01 295 1.163405474E+00 1.140286360E+00 2.311911400E-02 1.163403828E+00 1.1408976E+00 2.250622800E-02
1.300000000E+01 300 1.168752900E+00 1.146260021E+00 2.249287900E-02 1.168750738E+00 1.146257938E+00 2.249280000E-02
1.300000000E+01 305 1.173110521E+00 1.152269366E+00 2.084115500E-02 1.173107636E+00 1.152266560E+00 2.084107600E-02
1.300000000E+01 310 1.175811798E+00 1.157356435E+00 1.845536300E-02 1.175807978E+00 1.157352606E+00 1.845537200E-02
1.300000000E+01 315 1.152137421E+00 1.161468379E+00 -9.330958000E-03 1.152112990E+00 1.161462993E+00 -9.350003000E-03
1.300000000E+01 320 1.132795922E+00 1.150929006E+00 -1.813308400E-02 1.132792913E+00 1.150908361E+00 -1.811544800E-02
1.300000000E+01 325 1.118840017E+00 1.132573789E+00 -1.373377200E-02 1.118829025E+00 1.132567945E+00 -1.373892000E-02
1.300000000E+01 330 1.093934102E+00 1.116989344E+00 -2.305524200E-02 1.093923242E+00 1.116967539E+00 -2.304429700E-02
1.300000000E+01 335 1.016115207E+00 1.088492324E+00 -7.237711700E-02 1.016106196E+00 1.088472462E+00 -7.236626600E-02
1.300000000E+01 340 1.014956829E+00 1.061684034E+00 -4.672720500E-02 1.014951599E+00 1.061662777E+00 -4.671117800E-02
