Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.049996187E+01 290 1.159613824E+00 1.132861438E+00 2.675238600E-02 1.159066979E+00 1.132373716E+00 2.669326300E-02
1.049996187E+01 295 1.156441397E+00 1.138737417E+00 1.770398000E-02 1.155713420E+00 1.138104268E+00 1.760915200E-02
1.049996187E+01 300 1.161507548E+00 1.141606307E+00 1.990124100E-02 1.160697219E+00 1.139305319E+00 2.139190000E-02
1.049996187E+01 305 1.165013117E+00 1.140664898E+00 2.434821900E-02 1.164014798E+00 1.139724441E+00 2.429035700E-02
1.049996187E+01 310 1.164966632E+00 1.145785797E+00 1.918083500E-02 1.163832798E+00 1.144603422E+00 1.922937600E-02
1.049996187E+01 315 1.143934465E+00 1.150403780E+00 -6.469315000E-03 1.142712265E+00 1.149267341E+00 -6.555076000E-03
1.049996187E+01 320 1.128754999E+00 1.154290764E+00 -2.553576500E-02 1.127750457E+00 1.152497207E+00 -2.474675000E-02
1.049996187E+01 325 1.110910269E+00 1.156749563E+00 -4.583929400E-02 1.109905155E+00 1.154600846E+00 -4.469569100E-02
1.049996187E+01 330 1.086767266E+00 1.146315583E+00 -5.954831700E-02 1.085835188E+00 1.144673873E+00 -5.883868500E-02
1.049996187E+01 335 1.018206912E+00 1.122831063E+00 -1.046241510E-01 1.018145789E+00 1.120656411E+00 -1.025106220E-01
1.049996187E+01 340 1.006467381E+00 1.100622281E+00 -9.415490000E-02 1.006214934E+00 1.095353888E+00 -8.913895400E-02
1.066670514E+01 290 1.159638810E+00 1.132899574E+00 2.673923600E-02 1.159265752E+00 1.132566736E+00 2.669901600E-02
1.066670514E+01 295 1.156678752E+00 1.138781176E+00 1.789757600E-02 1.155950695E+00 1.138348937E+00 1.760175800E-02
1.066670514E+01 300 1.161558379E+00 1.141783784E+00 1.977459500E-02 1.161005083E+00 1.140160200E+00 2.084488300E-02
1.066670514E+01 305 1.165091894E+00 1.140715946E+00 2.437594800E-02 1.164409770E+00 1.140073341E+00 2.433642900E-02
1.066670514E+01 310 1.165395714E+00 1.145841708E+00 1.955400600E-02 1.164616375E+00 1.145033152E+00 1.958322300E-02
1.066670514E+01 315 1.144473040E+00 1.150464495E+00 -5.991455000E-03 1.143631282E+00 1.149686834E+00 -6.055552000E-03
1.066670514E+01 320 1.128916600E+00 1.154356532E+00 -2.543993200E-02 1.128119019E+00 1.153127876E+00 -2.500885700E-02
1.066670514E+01 325 1.111538649E+00 1.156821245E+00 -4.528259600E-02 1.110843935E+00 1.155347329E+00 -4.450339400E-02
1.066670514E+01 330 1.087536845E+00 1.146390677E+00 -5.885383200E-02 1.086889858E+00 1.145263847E+00 -5.837398900E-02
1.066670514E+01 335 1.021772174E+00 1.122985115E+00 -1.012129410E-01 1.021979188E+00 1.121474160E+00 -9.949497200E-02
1.066670514E+01 340 1.006518595E+00 1.100821113E+00 -9.430251800E-02 1.006377660E+00 1.096962256E+00 -9.058459600E-02
1.083333839E+01 290 1.159674906E+00 1.132954617E+00 2.672028900E-02 1.159420476E+00 1.132727526E+00 2.669295000E-02
1.083333839E+01 295 1.157025687E+00 1.138844315E+00 1.818137200E-02 1.156138393E+00 1.138549291E+00 1.758910200E-02
1.083333839E+01 300 1.161631647E+00 1.142043165E+00 1.958848200E-02 1.161253962E+00 1.140900044E+00 2.035391800E-02
1.083333839E+01 305 1.165205185E+00 1.140789446E+00 2.441573900E-02 1.164739209E+00 1.140350472E+00 2.438873700E-02
1.083333839E+01 310 1.166008893E+00 1.145922334E+00 2.008655900E-02 1.165472170E+00 1.145369711E+00 2.010245900E-02
1.083333839E+01 315 1.145242500E+00 1.150552973E+00 -5.310473000E-03 1.144661195E+00 1.150021002E+00 -5.359807000E-03
1.083333839E+01 320 1.129151528E+00 1.154451701E+00 -2.530017300E-02 1.128522619E+00 1.153610380E+00 -2.508776100E-02
1.083333839E+01 325 1.112434756E+00 1.156879796E+00 -4.444504000E-02 1.111952729E+00 1.155867235E+00 -4.391450600E-02
1.083333839E+01 330 1.088633437E+00 1.146463480E+00 -5.783004300E-02 1.088181838E+00 1.145700414E+00 -5.751857600E-02
1.083333839E+01 335 1.024594746E+00 1.123207837E+00 -9.861309100E-02 1.024461191E+00 1.122148702E+00 -9.768751100E-02
1.083333839E+01 340 1.006531125E+00 1.100910397E+00 -9.437927200E-02 1.006422920E+00 1.098799828E+00 -9.237690800E-02
1.100000000E+01 290 1.159726747E+00 1.133033073E+00 2.669367400E-02 1.159553233E+00 1.132878118E+00 2.667511500E-02
1.100000000E+01 295 1.157531878E+00 1.138934921E+00 1.859695700E-02 1.156303120E+00 1.138733572E+00 1.756954800E-02
1.100000000E+01 300 1.161736505E+00 1.142421492E+00 1.931501300E-02 1.161478668E+00 1.141614919E+00 1.986374900E-02
1.100000000E+01 305 1.165366566E+00 1.141052100E+00 2.431446600E-02 1.165048191E+00 1.140594763E+00 2.445342800E-02
1.100000000E+01 310 1.166873934E+00 1.146039464E+00 2.083447000E-02 1.166503083E+00 1.145661702E+00 2.084138100E-02
1.100000000E+01 315 1.146326581E+00 1.150680570E+00 -4.353989000E-03 1.145923511E+00 1.150316533E+00 -4.393022000E-03
1.100000000E+01 320 1.129491632E+00 1.154560029E+00 -2.506839700E-02 1.129045382E+00 1.153981407E+00 -2.493602500E-02
1.100000000E+01 325 1.114268057E+00 1.157005666E+00 -4.273760900E-02 1.113887658E+00 1.156312051E+00 -4.242439300E-02
1.100000000E+01 330 1.090217742E+00 1.146621111E+00 -5.640336900E-02 1.089860534E+00 1.146096916E+00 -5.623638200E-02
1.100000000E+01 335 1.028066686E+00 1.123530744E+00 -9.546405800E-02 1.027956254E+00 1.122787337E+00 -9.483108300E-02
1.100000000E+01 340 1.006571396E+00 1.101044946E+00 -9.447355000E-02 1.006440186E+00 1.100617675E+00 -9.417748900E-02
1.116672606E+01 290 1.159800487E+00 1.133144146E+00 2.665634100E-02 1.159682160E+00 1.133038390E+00 2.664377000E-02
1.116672606E+01 295 1.158268349E+00 1.139062950E+00 1.920539900E-02 1.157264725E+00 1.138925448E+00 1.833927700E-02
1.116672606E+01 300 1.161884805E+00 1.142971746E+00 1.891305900E-02 1.161708787E+00 1.142398824E+00 1.930996300E-02
1.116672606E+01 305 1.165594123E+00 1.141500777E+00 2.409334600E-02 1.165376510E+00 1.140983797E+00 2.439271300E-02
1.116672606E+01 310 1.167356726E+00 1.146206883E+00 2.114984300E-02 1.167094088E+00 1.145948544E+00 2.114554400E-02
1.116672606E+01 315 1.147828844E+00 1.150862727E+00 -3.033883000E-03 1.147547641E+00 1.150613408E+00 -3.065767000E-03
1.116672606E+01 320 1.129985318E+00 1.154727054E+00 -2.474173600E-02 1.129665583E+00 1.154331213E+00 -2.466563000E-02
1.116672606E+01 325 1.117876097E+00 1.157170998E+00 -3.929490100E-02 1.117622373E+00 1.156695171E+00 -3.907279800E-02
1.116672606E+01 330 1.093789915E+00 1.146783407E+00 -5.299349200E-02 1.093559591E+00 1.146426481E+00 -5.286689000E-02
1.116672606E+01 335 1.034644934E+00 1.123985686E+00 -8.934075200E-02 1.034547433E+00 1.123458587E+00 -8.891115400E-02
1.116672606E+01 340 1.006123112E+00 1.101232996E+00 -9.510988400E-02 1.006596036E+00 1.100939938E+00 -9.434390200E-02
1.133324570E+01 290 1.159903921E+00 1.133298018E+00 2.660590300E-02 1.159823215E+00 1.133225840E+00 2.659737500E-02
1.133324570E+01 295 1.159335612E+00 1.139241880E+00 2.009373200E-02 1.158618679E+00 1.139147960E+00 1.947071900E-02
1.133324570E+01 300 1.162091340E+00 1.143768764E+00 1.832257600E-02 1.161971101E+00 1.143357008E+00 1.861409300E-02
1.133324570E+01 305 1.165908572E+00 1.142149584E+00 2.375898800E-02 1.165759711E+00 1.141779044E+00 2.398066700E-02
1.133324570E+01 310 1.167854381E+00 1.146442457E+00 2.141192400E-02 1.167674295E+00 1.146265616E+00 2.140867900E-02
1.133324570E+01 315 1.149857716E+00 1.150783208E+00 -9.254920000E-04 1.149659988E+00 1.150613071E+00 -9.530830000E-04
1.133324570E+01 320 1.130682695E+00 1.154976879E+00 -2.429418400E-02 1.130450268E+00 1.154705459E+00 -2.425519100E-02
1.133324570E+01 325 1.120636943E+00 1.157476544E+00 -3.683960100E-02 1.120455540E+00 1.157148769E+00 -3.669322900E-02
1.133324570E+01 330 1.096496044E+00 1.146032073E+00 -4.953602900E-02 1.096338674E+00 1.145787792E+00 -4.944911800E-02
1.133324570E+01 335 1.041093979E+00 1.124611280E+00 -8.351730100E-02 1.041008823E+00 1.124232385E+00 -8.322356200E-02
1.133324570E+01 340 1.007081188E+00 1.101499096E+00 -9.441790800E-02 1.007042823E+00 1.101297544E+00 -9.425472100E-02
1.149996187E+01 290 1.160046301E+00 1.133506994E+00 2.653930700E-02 1.159991243E+00 1.133457680E+00 2.653356300E-02
1.149996187E+01 295 1.160873456E+00 1.139485625E+00 2.138783100E-02 1.160353666E+00 1.139421452E+00 2.093221400E-02
1.149996187E+01 300 1.162373173E+00 1.144916781E+00 1.745639200E-02 1.162290987E+00 1.144615637E+00 1.767535000E-02
1.149996187E+01 305 1.166334321E+00 1.143088289E+00 2.324603200E-02 1.166232352E+00 1.142818123E+00 2.341422900E-02
1.149996187E+01 310 1.168520628E+00 1.146769206E+00 2.175142200E-02 1.168396891E+00 1.146647948E+00 2.174894300E-02
1.149996187E+01 315 1.154371711E+00 1.151081405E+00 3.290306000E-03 1.154178067E+00 1.150964730E+00 3.213337000E-03
1.149996187E+01 320 1.134331303E+00 1.155308655E+00 -2.097735200E-02 1.134193582E+00 1.155122092E+00 -2.092851000E-02
1.149996187E+01 325 1.123326475E+00 1.157851820E+00 -3.452534500E-02 1.123213026E+00 1.157624849E+00 -3.441182300E-02
1.149996187E+01 330 1.102534051E+00 1.146945333E+00 -4.441128200E-02 1.102409171E+00 1.146775446E+00 -4.436627500E-02
1.149996187E+01 335 1.049614308E+00 1.125449863E+00 -7.583555500E-02 1.049537805E+00 1.125172819E+00 -7.563501400E-02
1.149996187E+01 340 1.007728077E+00 1.101869563E+00 -9.414148600E-02 1.007768875E+00 1.101730562E+00 -9.396168700E-02
1.166670514E+01 290 1.160237258E+00 1.133781856E+00 2.645540200E-02 1.160199702E+00 1.133748125E+00 2.645157700E-02
1.166670514E+01 295 1.163071747E+00 1.139809439E+00 2.326230800E-02 1.162686953E+00 1.139765514E+00 2.292143900E-02
1.166670514E+01 300 1.162745846E+00 1.145901887E+00 1.684395900E-02 1.162689609E+00 1.145844871E+00 1.684473800E-02
1.166670514E+01 305 1.166892083E+00 1.144431541E+00 2.246054200E-02 1.166822173E+00 1.144229979E+00 2.259219400E-02
1.166670514E+01 310 1.169381867E+00 1.147212187E+00 2.216968000E-02 1.169296615E+00 1.147128910E+00 2.216770500E-02
1.166670514E+01 315 1.155488467E+00 1.151532470E+00 3.955997000E-03 1.155343236E+00 1.151452020E+00 3.891216000E-03
1.166670514E+01 320 1.138519265E+00 1.155843453E+00 -1.732418800E-02 1.138420630E+00 1.155714564E+00 -1.729393400E-02
1.166670514E+01 325 1.124279601E+00 1.158437428E+00 -3.415782700E-02 1.124201039E+00 1.158279806E+00 -3.407876700E-02
1.166670514E+01 330 1.105682724E+00 1.147489797E+00 -4.180707300E-02 1.105614472E+00 1.147371147E+00 -4.175667500E-02
1.166670514E+01 335 1.083603825E+00 1.126533645E+00 -4.292982000E-02 1.083515886E+00 1.126326817E+00 -4.281093100E-02
1.166670514E+01 340 1.006573677E+00 1.102374788E+00 -9.580111100E-02 1.006546248E+00 1.102278571E+00 -9.573232300E-02
1.183333839E+01 290 1.160380284E+00 1.134128927E+00 2.625135700E-02 1.160360988E+00 1.134105865E+00 2.625512300E-02
1.183333839E+01 295 1.166178587E+00 1.140222111E+00 2.595647600E-02 1.165885917E+00 1.140192027E+00 2.569389000E-02
1.183333839E+01 300 1.163221489E+00 1.146387292E+00 1.683419700E-02 1.163182957E+00 1.146348157E+00 1.683480000E-02
1.183333839E+01 305 1.167594239E+00 1.146334572E+00 2.125966700E-02 1.167546191E+00 1.146179674E+00 2.136651700E-02
1.183333839E+01 310 1.170447224E+00 1.147761521E+00 2.268570300E-02 1.170388320E+00 1.147704221E+00 2.268409900E-02
1.183333839E+01 315 1.157072660E+00 1.152103778E+00 4.968882000E-03 1.156960272E+00 1.152048174E+00 4.912098000E-03
1.183333839E+01 320 1.146763579E+00 1.156555757E+00 -9.792178000E-03 1.146702559E+00 1.156466288E+00 -9.763729000E-03
1.183333839E+01 325 1.126170524E+00 1.159219193E+00 -3.304866900E-02 1.126103829E+00 1.159108886E+00 -3.300505700E-02
1.183333839E+01 330 1.106714137E+00 1.148219097E+00 -4.150496000E-02 1.106666706E+00 1.148135556E+00 -4.146885000E-02
1.183333839E+01 335 1.092436828E+00 1.127869353E+00 -3.543252500E-02 1.092393413E+00 1.127711451E+00 -3.531803800E-02
1.183333839E+01 340 1.008650927E+00 1.103043094E+00 -9.439216700E-02 1.008779516E+00 1.102976005E+00 -9.419648900E-02
1.200000000E+01 290 1.160674492E+00 1.134545608E+00 2.612888400E-02 1.160661304E+00 1.134529812E+00 2.613149200E-02
1.200000000E+01 295 1.166903539E+00 1.140724137E+00 2.617940200E-02 1.166880952E+00 1.140703515E+00 2.617743700E-02
1.200000000E+01 300 1.163800894E+00 1.146984801E+00 1.681609300E-02 1.163774469E+00 1.146957941E+00 1.681652800E-02
1.200000000E+01 305 1.168436621E+00 1.148992977E+00 1.944364400E-02 1.168403515E+00 1.148869604E+00 1.953391100E-02
1.200000000E+01 310 1.171699887E+00 1.148493101E+00 2.320678600E-02 1.171659065E+00 1.148453515E+00 2.320555000E-02
1.200000000E+01 315 1.164458684E+00 1.152876627E+00 1.158205700E-02 1.164400961E+00 1.152837961E+00 1.156300000E-02
1.200000000E+01 320 1.148272473E+00 1.157470746E+00 -9.198273000E-03 1.148229952E+00 1.157408308E+00 -9.178356000E-03
1.200000000E+01 325 1.133766967E+00 1.160226464E+00 -2.645949700E-02 1.133723127E+00 1.160148844E+00 -2.642571700E-02
1.200000000E+01 330 1.111934178E+00 1.149163709E+00 -3.722953100E-02 1.111877522E+00 1.149104345E+00 -3.722682300E-02
1.200000000E+01 335 1.093592736E+00 1.129423604E+00 -3.583086800E-02 1.093562406E+00 1.129300385E+00 -3.573797900E-02
1.200000000E+01 340 1.017128938E+00 1.103897947E+00 -8.676900900E-02 1.017119947E+00 1.103851006E+00 -8.673105900E-02
1.216672606E+01 290 1.161022678E+00 1.134863349E+00 2.615932900E-02 1.161013670E+00 1.134852516E+00 2.616115400E-02
1.216672606E+01 295 1.167416808E+00 1.141208423E+00 2.620838500E-02 1.167401343E+00 1.141194120E+00 2.620722300E-02
1.216672606E+01 300 1.165842620E+00 1.147680420E+00 1.816220000E-02 1.165695587E+00 1.147661912E+00 1.803367500E-02
1.216672606E+01 305 1.169392586E+00 1.152638645E+00 1.675394100E-02 1.169369759E+00 1.152536422E+00 1.683333700E-02
1.216672606E+01 310 1.173090651E+00 1.150023543E+00 2.306710800E-02 1.173062326E+00 1.149933399E+00 2.312892700E-02
1.216672606E+01 315 1.173129340E+00 1.154007621E+00 1.912171900E-02 1.173084244E+00 1.153980581E+00 1.910366300E-02
1.216672606E+01 320 1.153003448E+00 1.158592756E+00 -5.589308000E-03 1.152958390E+00 1.158548967E+00 -5.590577000E-03
1.216672606E+01 325 1.136939133E+00 1.161468764E+00 -2.452963100E-02 1.136885181E+00 1.161413638E+00 -2.452845700E-02
1.216672606E+01 330 1.122031653E+00 1.150655087E+00 -2.862343400E-02 1.121969807E+00 1.150612358E+00 -2.864255100E-02
1.216672606E+01 335 1.100165875E+00 1.131319549E+00 -3.115367400E-02 1.100111931E+00 1.131133579E+00 -3.102164800E-02
1.216672606E+01 340 1.042129634E+00 1.104942317E+00 -6.281268300E-02 1.042087473E+00 1.104909144E+00 -6.282167100E-02
1.233324570E+01 290 1.161252132E+00 1.135245068E+00 2.600706400E-02 1.161245986E+00 1.135237665E+00 2.600832100E-02
1.233324570E+01 295 1.167758432E+00 1.141665754E+00 2.609267800E-02 1.167747873E+00 1.141656040E+00 2.609183300E-02
1.233324570E+01 300 1.172444270E+00 1.148876604E+00 2.356766600E-02 1.172318758E+00 1.148863887E+00 2.345487100E-02
1.233324570E+01 305 1.171127321E+00 1.154931241E+00 1.619608000E-02 1.171111515E+00 1.154914876E+00 1.619663900E-02
1.233324570E+01 310 1.174817881E+00 1.154155317E+00 2.066256400E-02 1.174798185E+00 1.154077872E+00 2.072031300E-02
1.233324570E+01 315 1.176883440E+00 1.155392935E+00 2.149050500E-02 1.176859044E+00 1.155373897E+00 2.148514700E-02
1.233324570E+01 320 1.159534227E+00 1.159920273E+00 -3.860460000E-04 1.159498705E+00 1.159889119E+00 -3.904140000E-04
1.233324570E+01 325 1.142269351E+00 1.163230244E+00 -2.096089300E-02 1.142254484E+00 1.163190911E+00 -2.093642700E-02
1.233324570E+01 330 1.132232638E+00 1.152078289E+00 -1.984565100E-02 1.132195062E+00 1.152047264E+00 -1.985220200E-02
1.233324570E+01 335 1.111013770E+00 1.133744994E+00 -2.273122400E-02 1.110978660E+00 1.133585392E+00 -2.260673200E-02
1.233324570E+01 340 1.058170046E+00 1.107523918E+00 -4.935387200E-02 1.058122478E+00 1.107463218E+00 -4.934074000E-02
1.249996187E+01 290 1.161573814E+00 1.135874520E+00 2.569929400E-02 1.161569621E+00 1.135869457E+00 2.570016400E-02
1.249996187E+01 295 1.168242295E+00 1.142225138E+00 2.601715700E-02 1.168235012E+00 1.142218480E+00 2.601653200E-02
1.249996187E+01 300 1.175229839E+00 1.149311388E+00 2.591845100E-02 1.175220409E+00 1.149302517E+00 2.591789200E-02
1.249996187E+01 305 1.171869238E+00 1.155555774E+00 1.631346400E-02 1.171858322E+00 1.155544461E+00 1.631386100E-02
1.249996187E+01 310 1.176328708E+00 1.159541547E+00 1.678716100E-02 1.176314915E+00 1.159472558E+00 1.684235700E-02
1.249996187E+01 315 1.179226770E+00 1.156889771E+00 2.233699900E-02 1.179209489E+00 1.156876202E+00 2.233328700E-02
1.249996187E+01 320 1.168060614E+00 1.161218024E+00 6.842590000E-03 1.168013099E+00 1.161195941E+00 6.817158000E-03
1.249996187E+01 325 1.148283672E+00 1.164493206E+00 -1.620953400E-02 1.148254525E+00 1.164464844E+00 -1.621031900E-02
1.249996187E+01 330 1.133769154E+00 1.153251783E+00 -1.948262900E-02 1.133753114E+00 1.153229116E+00 -1.947600200E-02
1.249996187E+01 335 1.114994388E+00 1.136051912E+00 -2.105752400E-02 1.114980528E+00 1.135915037E+00 -2.093450900E-02
1.249996187E+01 340 1.095679477E+00 1.110332185E+00 -1.465270800E-02 1.072808152E+00 1.110248088E+00 -3.743993600E-02
1.266670514E+01 290 1.162025362E+00 1.138354496E+00 2.367086600E-02 1.162022495E+00 1.138259159E+00 2.376333600E-02
1.266670514E+01 295 1.168682639E+00 1.142926222E+00 2.575641700E-02 1.168678874E+00 1.142921630E+00 2.575724400E-02
1.266670514E+01 300 1.175062247E+00 1.149271533E+00 2.579071400E-02 1.175055834E+00 1.149265512E+00 2.579032200E-02
1.266670514E+01 305 1.179858753E+00 1.155492427E+00 2.436632600E-02 1.179778106E+00 1.155484624E+00 2.429348200E-02
1.266670514E+01 310 1.176688299E+00 1.161378498E+00 1.530980100E-02 1.176678735E+00 1.161368385E+00 1.531035000E-02
1.266670514E+01 315 1.180229860E+00 1.162330634E+00 1.789922600E-02 1.180217703E+00 1.162275220E+00 1.794248300E-02
1.266670514E+01 320 1.171123542E+00 1.162405455E+00 8.718087000E-03 1.171110759E+00 1.162389807E+00 8.720952000E-03
1.266670514E+01 325 1.157690572E+00 1.165882663E+00 -8.192091000E-03 1.157677719E+00 1.165861912E+00 -8.184193000E-03
1.266670514E+01 330 1.137355858E+00 1.155477606E+00 -1.812174800E-02 1.137329055E+00 1.155460644E+00 -1.813158900E-02
1.266670514E+01 335 1.117314659E+00 1.137703711E+00 -2.038905200E-02 1.117304722E+00 1.137586367E+00 -2.028164500E-02
1.266670514E+01 340 1.103010631E+00 1.112638781E+00 -9.628150000E-03 1.103001365E+00 1.112558104E+00 -9.556739000E-03
1.283333839E+01 290 1.172126843E+00 1.14149486E+00 3.063198300E-02 1.172123982E+00 1.14151372E+00 3.061026200E-02
1.283333839E+01 295 1.168971933E+00 1.143182902E+00 2.578903100E-02 1.168969341E+00 1.143179762E+00 2.578957900E-02
1.283333839E+01 300 1.175310438E+00 1.149447569E+00 2.586286900E-02 1.175306048E+00 1.149443462E+00 2.586258600E-02
1.283333839E+01 305 1.181188398E+00 1.155883055E+00 2.530534300E-02 1.181182747E+00 1.155877636E+00 2.530511100E-02
1.283333839E+01 310 1.180285162E+00 1.162060366E+00 1.822479600E-02 1.180224538E+00 1.162053366E+00 1.817117200E-02
1.283333839E+01 315 1.181465379E+00 1.167629312E+00 1.383606700E-02 1.181456806E+00 1.167621996E+00 1.383481000E-02
1.283333839E+01 320 1.176167163E+00 1.165815266E+00 1.035189700E-02 1.176120003E+00 1.165769738E+00 1.035026500E-02
1.283333839E+01 325 1.158810396E+00 1.167564605E+00 -8.754209000E-03 1.158801263E+00 1.167549484E+00 -8.748221000E-03
1.283333839E+01 330 1.143728099E+00 1.157221775E+00 -1.349367600E-02 1.143689369E+00 1.157209252E+00 -1.351988300E-02
1.283333839E+01 335 1.121597750E+00 1.139236874E+00 -1.763912400E-02 1.121573683E+00 1.139136980E+00 -1.756329700E-02
1.283333839E+01 340 1.102571399E+00 1.114282830E+00 -1.171143100E-02 1.102564491E+00 1.114216142E+00 -1.165165100E-02
1.300000000E+01 290 1.172268556E+00 1.14378291E+00 2.848564600E-02 1.172266633E+00 1.14331508E+00 2.895155300E-02
1.300000000E+01 295 1.172308166E+00 1.14566238E+00 2.664578600E-02 1.172215276E+00 1.14513665E+00 2.707862600E-02
1.300000000E+01 300 1.175530628E+00 1.149870128E+00 2.566050000E-02 1.175528303E+00 1.149867297E+00 2.566100600E-02
1.300000000E+01 305 1.181696286E+00 1.156369347E+00 2.532693900E-02 1.181692399E+00 1.156365636E+00 2.532676300E-02
1.300000000E+01 310 1.187203765E+00 1.162892801E+00 2.431096400E-02 1.187198718E+00 1.162887890E+00 2.431082800E-02
1.300000000E+01 315 1.182636126E+00 1.168888926E+00 1.374720000E-02 1.182630055E+00 1.168883720E+00 1.374633500E-02
1.300000000E+01 320 1.181246461E+00 1.173677499E+00 7.568962000E-03 1.181229458E+00 1.173634117E+00 7.595341000E-03
1.300000000E+01 325 1.160363098E+00 1.170009471E+00 -9.646373000E-03 1.160344454E+00 1.169971384E+00 -9.626930000E-03
1.300000000E+01 330 1.149324617E+00 1.162845400E+00 -1.352078300E-02 1.149288709E+00 1.162835658E+00 -1.354694900E-02
1.300000000E+01 335 1.129387766E+00 1.140727100E+00 -1.133933400E-02 1.129366479E+00 1.140642160E+00 -1.127568100E-02
1.300000000E+01 340 1.105008800E+00 1.115881164E+00 -1.087236400E-02 1.104976818E+00 1.115821741E+00 -1.084492300E-02
