Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.066670514E+01 290 1.173928586E+00 1.133708693E+00 4.021989300E-02 1.172868621E+00 1.131371045E+00 4.149757600E-02
1.066670514E+01 295 1.181621162E+00 1.136683062E+00 4.493810000E-02 1.179206832E+00 1.135619842E+00 4.358699000E-02
1.066670514E+01 300 1.187391543E+00 1.142417505E+00 4.497403800E-02 1.177756740E+00 1.141048641E+00 3.670809900E-02
1.066670514E+01 305 1.186654981E+00 1.147909515E+00 3.874546600E-02 1.184202416E+00 1.146166682E+00 3.803573400E-02
1.066670514E+01 310 1.189542368E+00 1.153036605E+00 3.650576300E-02 1.185480514E+00 1.150844858E+00 3.463565600E-02
1.066670514E+01 315 1.192851773E+00 1.157777327E+00 3.507444600E-02 1.187280123E+00 1.155054638E+00 3.222548500E-02
1.066670514E+01 320 1.196028670E+00 1.162045789E+00 3.398288100E-02 1.192194247E+00 1.158704607E+00 3.348964000E-02
1.066670514E+01 325 1.200586758E+00 1.165771644E+00 3.481511400E-02 1.195915207E+00 1.161722789E+00 3.419241800E-02
1.066670514E+01 330 1.203829438E+00 1.168928476E+00 3.490096200E-02 1.198310274E+00 1.164082454E+00 3.422782000E-02
1.066670514E+01 335 1.205333355E+00 1.171470524E+00 3.386283100E-02 1.198902920E+00 1.165739582E+00 3.316333800E-02
1.066670514E+01 340 1.193641672E+00 1.173600372E+00 2.004130000E-02 1.186095462E+00 1.168048587E+00 1.804687500E-02
1.083333839E+01 290 1.173948104E+00 1.134586675E+00 3.936142900E-02 1.173224549E+00 1.132856431E+00 4.036811800E-02
1.083333839E+01 295 1.181649153E+00 1.136975242E+00 4.467391100E-02 1.179998437E+00 1.136246738E+00 4.375169900E-02
1.083333839E+01 300 1.187930855E+00 1.142738508E+00 4.519234700E-02 1.178338940E+00 1.141799721E+00 3.653921900E-02
1.083333839E+01 305 1.186706106E+00 1.148259320E+00 3.844678600E-02 1.185220086E+00 1.147062828E+00 3.815725800E-02
1.083333839E+01 310 1.189830838E+00 1.153415905E+00 3.641493300E-02 1.186372424E+00 1.151909504E+00 3.446292000E-02
1.083333839E+01 315 1.193228646E+00 1.158186452E+00 3.504219400E-02 1.188363228E+00 1.156312724E+00 3.205050400E-02
1.083333839E+01 320 1.196148803E+00 1.162484049E+00 3.366475400E-02 1.193517261E+00 1.160181344E+00 3.333591700E-02
1.083333839E+01 325 1.200749408E+00 1.166237726E+00 3.451168200E-02 1.197538090E+00 1.163442910E+00 3.409518000E-02
1.083333839E+01 330 1.204049167E+00 1.169418643E+00 3.463052400E-02 1.200248400E+00 1.166067658E+00 3.418074200E-02
1.083333839E+01 335 1.205633006E+00 1.171983343E+00 3.364966300E-02 1.201195200E+00 1.168012794E+00 3.318240600E-02
1.083333839E+01 340 1.194492587E+00 1.174161023E+00 2.033156400E-02 1.189346945E+00 1.170314014E+00 1.903293100E-02
1.100000000E+01 290 1.173976103E+00 1.135845987E+00 3.813011600E-02 1.173482532E+00 1.134545837E+00 3.893669500E-02
1.100000000E+01 295 1.181689424E+00 1.137371948E+00 4.431747600E-02 1.180561994E+00 1.136872649E+00 4.368934500E-02
1.100000000E+01 300 1.188716982E+00 1.143177397E+00 4.553958500E-02 1.178764920E+00 1.142533394E+00 3.623152600E-02
1.100000000E+01 305 1.186779445E+00 1.148741661E+00 3.803778400E-02 1.185764100E+00 1.147920083E+00 3.784401700E-02
1.100000000E+01 310 1.190251798E+00 1.153942232E+00 3.630956600E-02 1.187034457E+00 1.152906835E+00 3.412762200E-02
1.100000000E+01 315 1.193777797E+00 1.158757021E+00 3.502077600E-02 1.189173678E+00 1.157467660E+00 3.170601800E-02
1.100000000E+01 320 1.196320628E+00 1.163097773E+00 3.322285500E-02 1.194517675E+00 1.161511292E+00 3.300638300E-02
1.100000000E+01 325 1.200981679E+00 1.166892457E+00 3.408922200E-02 1.198778379E+00 1.164964131E+00 3.381424800E-02
1.100000000E+01 330 1.204362654E+00 1.170112078E+00 3.425057600E-02 1.201750834E+00 1.167796617E+00 3.395421700E-02
1.100000000E+01 335 1.206058648E+00 1.172709134E+00 3.334951400E-02 1.203002641E+00 1.169960857E+00 3.304178400E-02
1.100000000E+01 340 1.195691079E+00 1.174958568E+00 2.073251100E-02 1.192111874E+00 1.172294603E+00 1.981727100E-02
1.116672606E+01 290 1.174015819E+00 1.137634640E+00 3.638117900E-02 1.173679305E+00 1.136634480E+00 3.704482500E-02
1.116672606E+01 295 1.181746534E+00 1.137894122E+00 4.385241200E-02 1.180977066E+00 1.137551623E+00 4.342544300E-02
1.116672606E+01 300 1.189217786E+00 1.143760845E+00 4.545694100E-02 1.182417949E+00 1.143318701E+00 3.909924800E-02
1.116672606E+01 305 1.186883405E+00 1.149388651E+00 3.749475400E-02 1.186190180E+00 1.148824029E+00 3.736615100E-02
1.116672606E+01 310 1.190864499E+00 1.154654123E+00 3.621037600E-02 1.187798405E+00 1.153941738E+00 3.385666700E-02
1.116672606E+01 315 1.194575399E+00 1.159534208E+00 3.504119100E-02 1.190481361E+00 1.158646105E+00 3.183525600E-02
1.116672606E+01 320 1.196563733E+00 1.163939919E+00 3.262381400E-02 1.195329665E+00 1.162845797E+00 3.248386800E-02
1.116672606E+01 325 1.201309633E+00 1.167796469E+00 3.351316400E-02 1.199799444E+00 1.166464866E+00 3.333457800E-02
1.116672606E+01 330 1.204804275E+00 1.170846385E+00 3.395789000E-02 1.203011064E+00 1.169472868E+00 3.353819600E-02
1.116672606E+01 335 1.206657320E+00 1.173721428E+00 3.293589200E-02 1.204554617E+00 1.171817751E+00 3.273686600E-02
1.116672606E+01 340 1.197349778E+00 1.176076279E+00 2.127349900E-02 1.194855293E+00 1.174229061E+00 2.062623200E-02
1.133324570E+01 290 1.174071538E+00 1.140141562E+00 3.392997600E-02 1.173842206E+00 1.139347956E+00 3.449425000E-02
1.133324570E+01 295 1.181826550E+00 1.138554489E+00 4.327206100E-02 1.181301629E+00 1.138319313E+00 4.298231600E-02
1.133324570E+01 300 1.189331073E+00 1.144508352E+00 4.482272100E-02 1.186073346E+00 1.144204383E+00 4.186896300E-02
1.133324570E+01 305 1.187028663E+00 1.150227583E+00 3.680108000E-02 1.186555585E+00 1.149838935E+00 3.671665000E-02
1.133324570E+01 310 1.191752881E+00 1.155586944E+00 3.616593700E-02 1.189497026E+00 1.155096013E+00 3.440101300E-02
1.133324570E+01 315 1.195079884E+00 1.160562346E+00 3.451753800E-02 1.192734968E+00 1.159949535E+00 3.278543300E-02
1.133324570E+01 320 1.196901910E+00 1.165063679E+00 3.183823100E-02 1.196057498E+00 1.164307638E+00 3.174986000E-02
1.133324570E+01 325 1.201765165E+00 1.168927435E+00 3.283773000E-02 1.200730252E+00 1.168092289E+00 3.263796300E-02
1.133324570E+01 330 1.205416347E+00 1.171460674E+00 3.395567300E-02 1.204185177E+00 1.170965856E+00 3.321932100E-02
1.133324570E+01 335 1.207482199E+00 1.174266999E+00 3.321520000E-02 1.206034989E+00 1.173781398E+00 3.225359100E-02
1.133324570E+01 340 1.198318971E+00 1.176592948E+00 2.172602300E-02 1.196811729E+00 1.176274006E+00 2.053772300E-02
1.149996187E+01 290 1.174148198E+00 1.142685171E+00 3.146302700E-02 1.173991958E+00 1.142548261E+00 3.144369700E-02
1.149996187E+01 295 1.181936406E+00 1.140938543E+00 4.099786300E-02 1.181578418E+00 1.140344648E+00 4.123377000E-02
1.149996187E+01 300 1.189486357E+00 1.145422376E+00 4.406398100E-02 1.189207485E+00 1.145213129E+00 4.399435600E-02
1.149996187E+01 305 1.187227514E+00 1.151268258E+00 3.595925600E-02 1.186904729E+00 1.151000326E+00 3.590440300E-02
1.149996187E+01 310 1.193034028E+00 1.156760192E+00 3.627383600E-02 1.191355801E+00 1.156421243E+00 3.493455800E-02
1.149996187E+01 315 1.195431606E+00 1.161872309E+00 3.355929700E-02 1.194941583E+00 1.161448491E+00 3.349309200E-02
1.149996187E+01 320 1.197341173E+00 1.166511862E+00 3.082931100E-02 1.196763435E+00 1.165988004E+00 3.077543100E-02
1.149996187E+01 325 1.202383034E+00 1.169959565E+00 3.242346900E-02 1.201673590E+00 1.169549691E+00 3.212389900E-02
1.149996187E+01 330 1.206243789E+00 1.172334466E+00 3.390932300E-02 1.205397836E+00 1.171952597E+00 3.344523900E-02
1.149996187E+01 335 1.208592648E+00 1.175009486E+00 3.358316200E-02 1.207595271E+00 1.174653511E+00 3.294176000E-02
1.149996187E+01 340 1.199602583E+00 1.177187526E+00 2.241505700E-02 1.198561394E+00 1.176944615E+00 2.161677900E-02
1.166670514E+01 290 1.174250920E+00 1.143707200E+00 3.054372000E-02 1.174144511E+00 1.143613128E+00 3.053138300E-02
1.166670514E+01 295 1.182083288E+00 1.144772902E+00 3.731038600E-02 1.181839171E+00 1.144269251E+00 3.756992000E-02
1.166670514E+01 300 1.189693563E+00 1.146479259E+00 4.321430400E-02 1.189503410E+00 1.146335033E+00 4.316837700E-02
1.166670514E+01 305 1.187492095E+00 1.152492607E+00 3.499948800E-02 1.187271881E+00 1.152307583E+00 3.496429800E-02
1.166670514E+01 310 1.194520100E+00 1.158162583E+00 3.635751700E-02 1.193594266E+00 1.157928042E+00 3.566622400E-02
1.166670514E+01 315 1.195897452E+00 1.163461730E+00 3.243572200E-02 1.195562436E+00 1.163167849E+00 3.239458700E-02
1.166670514E+01 320 1.197949177E+00 1.168294800E+00 2.965437700E-02 1.197553582E+00 1.167930763E+00 2.962281900E-02
1.166670514E+01 325 1.203196189E+00 1.171404023E+00 3.179216600E-02 1.202709384E+00 1.171074839E+00 3.163454500E-02
1.166670514E+01 330 1.207327651E+00 1.173561891E+00 3.376576000E-02 1.206745613E+00 1.173257237E+00 3.348837600E-02
1.166670514E+01 335 1.210038214E+00 1.176055746E+00 3.398246800E-02 1.209349467E+00 1.175773553E+00 3.357591400E-02
1.166670514E+01 340 1.202031920E+00 1.178280464E+00 2.375145600E-02 1.201165867E+00 1.177836932E+00 2.332893500E-02
1.183333839E+01 290 1.176283798E+00 1.144780383E+00 3.150341500E-02 1.174311347E+00 1.144715719E+00 2.959562800E-02
1.183333839E+01 295 1.182272800E+00 1.149864104E+00 3.240869600E-02 1.182106351E+00 1.149420577E+00 3.268577400E-02
1.183333839E+01 300 1.189960087E+00 1.148166183E+00 4.179390400E-02 1.189830458E+00 1.148066442E+00 4.176401600E-02
1.183333839E+01 305 1.187831541E+00 1.154361946E+00 3.346959500E-02 1.187681300E+00 1.154234021E+00 3.344727900E-02
1.183333839E+01 310 1.194986550E+00 1.160152573E+00 3.483397700E-02 1.194792842E+00 1.159990065E+00 3.480277700E-02
1.183333839E+01 315 1.196491525E+00 1.165325882E+00 3.116564300E-02 1.196262344E+00 1.165121388E+00 3.114095600E-02
1.183333839E+01 320 1.198721020E+00 1.170475825E+00 2.824519500E-02 1.198449954E+00 1.170221468E+00 2.822848600E-02
1.183333839E+01 325 1.204225582E+00 1.173390224E+00 3.083535800E-02 1.203891132E+00 1.173115339E+00 3.077579300E-02
1.183333839E+01 330 1.208691763E+00 1.175257761E+00 3.343400200E-02 1.208290574E+00 1.175005139E+00 3.328543500E-02
1.183333839E+01 335 1.211844257E+00 1.177730388E+00 3.411386900E-02 1.211367409E+00 1.177292207E+00 3.407520200E-02
1.183333839E+01 340 1.208569376E+00 1.181471400E+00 2.709797600E-02 1.207651329E+00 1.181040144E+00 2.661118500E-02
1.200000000E+01 290 1.184075991E+00 1.145671964E+00 3.840402700E-02 1.181627048E+00 1.145627634E+00 3.599941400E-02
1.200000000E+01 295 1.182506519E+00 1.152471688E+00 3.003483100E-02 1.182393027E+00 1.152413324E+00 2.997970300E-02
1.200000000E+01 300 1.190287597E+00 1.152093611E+00 3.819398600E-02 1.190199225E+00 1.151734605E+00 3.846462000E-02
1.200000000E+01 305 1.193026985E+00 1.155820157E+00 3.720682800E-02 1.191599908E+00 1.155731646E+00 3.586826200E-02
1.200000000E+01 310 1.195555595E+00 1.161983218E+00 3.357237700E-02 1.195423222E+00 1.161870232E+00 3.355299000E-02
1.200000000E+01 315 1.197213868E+00 1.168173780E+00 2.904008800E-02 1.197057036E+00 1.168031649E+00 2.902538700E-02
1.200000000E+01 320 1.201182925E+00 1.173705495E+00 2.747743000E-02 1.200351844E+00 1.173528085E+00 2.682375900E-02
1.200000000E+01 325 1.205466632E+00 1.176158653E+00 2.930797900E-02 1.205236562E+00 1.175918908E+00 2.931765400E-02
1.200000000E+01 330 1.210326909E+00 1.177794697E+00 3.253221200E-02 1.210049840E+00 1.177538362E+00 3.251147800E-02
1.200000000E+01 335 1.213991197E+00 1.181567556E+00 3.242364100E-02 1.213660160E+00 1.181256933E+00 3.240322700E-02
1.200000000E+01 340 1.215904400E+00 1.185893054E+00 3.001134600E-02 1.215515726E+00 1.185585956E+00 2.992977000E-02
1.216672606E+01 290 1.184909120E+00 1.146483398E+00 3.842572200E-02 1.184872250E+00 1.146452939E+00 3.841931100E-02
1.216672606E+01 295 1.182779331E+00 1.153297376E+00 2.948195500E-02 1.182701940E+00 1.153257322E+00 2.944461800E-02
1.216672606E+01 300 1.190668416E+00 1.159035905E+00 3.163251100E-02 1.190608159E+00 1.158702819E+00 3.190534000E-02
1.216672606E+01 305 1.198376321E+00 1.157159534E+00 4.121678700E-02 1.198300058E+00 1.157098213E+00 4.120184500E-02
1.216672606E+01 310 1.196211935E+00 1.163475328E+00 3.273660700E-02 1.196121459E+00 1.163396950E+00 3.272450900E-02
1.216672606E+01 315 1.199824221E+00 1.169943752E+00 2.988046900E-02 1.199309120E+00 1.169844875E+00 2.946424500E-02
1.216672606E+01 320 1.204695675E+00 1.175614424E+00 2.908125100E-02 1.204563763E+00 1.175490839E+00 2.907292400E-02
1.216672606E+01 325 1.206953648E+00 1.179763370E+00 2.719027800E-02 1.206867483E+00 1.179546706E+00 2.732077700E-02
1.216672606E+01 330 1.212320406E+00 1.180736966E+00 3.158344000E-02 1.212128905E+00 1.180540249E+00 3.158865600E-02
1.216672606E+01 335 1.216322309E+00 1.184174219E+00 3.214809000E-02 1.216095323E+00 1.183955312E+00 3.214001100E-02
1.216672606E+01 340 1.219594252E+00 1.187633919E+00 3.196033300E-02 1.219321823E+00 1.187565918E+00 3.175590500E-02
1.233324570E+01 290 1.185116623E+00 1.147264682E+00 3.785194100E-02 1.185091560E+00 1.147245035E+00 3.784652500E-02
1.233324570E+01 295 1.183058494E+00 1.154320301E+00 2.873819300E-02 1.182955555E+00 1.154181276E+00 2.877427900E-02
1.233324570E+01 300 1.191053636E+00 1.161320494E+00 2.973314200E-02 1.191001190E+00 1.161284560E+00 2.971663000E-02
1.233324570E+01 305 1.198940871E+00 1.162197230E+00 3.674364100E-02 1.198888906E+00 1.161918188E+00 3.697071800E-02
1.233324570E+01 310 1.196913265E+00 1.164795913E+00 3.211735200E-02 1.196935917E+00 1.164741759E+00 3.219415800E-02
1.233324570E+01 315 1.204318521E+00 1.171491457E+00 3.282706400E-02 1.204343999E+00 1.171422864E+00 3.292113500E-02
1.233324570E+01 320 1.206206149E+00 1.177475939E+00 2.873021000E-02 1.206117726E+00 1.177389730E+00 2.872799600E-02
1.233324570E+01 325 1.208664426E+00 1.182941297E+00 2.572312900E-02 1.208517924E+00 1.182834196E+00 2.568372800E-02
1.233324570E+01 330 1.214109956E+00 1.184668453E+00 2.944150300E-02 1.213977535E+00 1.184486673E+00 2.949086200E-02
1.233324570E+01 335 1.218851855E+00 1.187615043E+00 3.123681200E-02 1.218692340E+00 1.187460068E+00 3.123227200E-02
1.233324570E+01 340 1.221993695E+00 1.190099369E+00 3.189432600E-02 1.221802715E+00 1.189951368E+00 3.185134700E-02
1.249996187E+01 290 1.185427828E+00 1.147907116E+00 3.752071200E-02 1.185411041E+00 1.147893659E+00 3.751738200E-02
1.249996187E+01 295 1.193597123E+00 1.155201577E+00 3.839554600E-02 1.193473876E+00 1.155171152E+00 3.830272400E-02
1.249996187E+01 300 1.191521575E+00 1.162005164E+00 2.951641100E-02 1.191408475E+00 1.161978746E+00 2.942972900E-02
1.249996187E+01 305 1.199558802E+00 1.16534531E+00 3.421349200E-02 1.199523952E+00 1.16534531E+00 3.417864200E-02
1.249996187E+01 310 1.207163884E+00 1.166190144E+00 4.097374000E-02 1.206450511E+00 1.166152809E+00 4.029770200E-02
1.249996187E+01 315 1.205258075E+00 1.172872763E+00 3.238531200E-02 1.205141259E+00 1.172825201E+00 3.231605800E-02
1.249996187E+01 320 1.207301059E+00 1.179347107E+00 2.795395200E-02 1.207240341E+00 1.179287124E+00 2.795321700E-02
1.249996187E+01 325 1.213904688E+00 1.185776858E+00 2.812783000E-02 1.213806611E+00 1.185701931E+00 2.810468000E-02
1.249996187E+01 330 1.215968606E+00 1.189139617E+00 2.682898900E-02 1.215878808E+00 1.189030558E+00 2.684825000E-02
1.249996187E+01 335 1.221312683E+00 1.190552043E+00 3.076064000E-02 1.221201199E+00 1.190457750E+00 3.074344900E-02
1.249996187E+01 340 1.225350552E+00 1.193712406E+00 3.163814600E-02 1.225216954E+00 1.193607073E+00 3.160988100E-02
1.266670514E+01 290 1.185754540E+00 1.148988216E+00 3.676632400E-02 1.185743105E+00 1.148678060E+00 3.706504500E-02
1.266670514E+01 295 1.194182089E+00 1.156028223E+00 3.815386600E-02 1.194074197E+00 1.156013939E+00 3.806025800E-02
1.266670514E+01 300 1.192126187E+00 1.162874109E+00 2.925207800E-02 1.192062511E+00 1.162856880E+00 2.920563100E-02
1.266670514E+01 305 1.200294656E+00 1.170426939E+00 2.986771700E-02 1.200270825E+00 1.170405381E+00 2.986544400E-02
1.266670514E+01 310 1.208022270E+00 1.174981994E+00 3.304027600E-02 1.207970104E+00 1.174755390E+00 3.321471400E-02
1.266670514E+01 315 1.206092423E+00 1.174371675E+00 3.172074800E-02 1.206027553E+00 1.174338788E+00 3.168876500E-02
1.266670514E+01 320 1.213484273E+00 1.181159866E+00 3.232440700E-02 1.213439928E+00 1.181116699E+00 3.232322900E-02
1.266670514E+01 325 1.215366143E+00 1.187890643E+00 2.747550000E-02 1.215304772E+00 1.187838275E+00 2.746649700E-02
1.266670514E+01 330 1.218518711E+00 1.193017948E+00 2.550076300E-02 1.218183245E+00 1.192912025E+00 2.527122000E-02
1.266670514E+01 335 1.223485946E+00 1.194550395E+00 2.893555100E-02 1.223408307E+00 1.194474632E+00 2.893367500E-02
1.266670514E+01 340 1.228152944E+00 1.197536297E+00 3.061664700E-02 1.228058791E+00 1.197461479E+00 3.059731200E-02
1.283333839E+01 290 1.196706535E+00 1.15005053E+00 4.665600500E-02 1.196697940E+00 1.15005053E+00 4.664741000E-02
1.283333839E+01 295 1.194394527E+00 1.156546644E+00 3.784788300E-02 1.194287333E+00 1.156537738E+00 3.774959500E-02
1.283333839E+01 300 1.202638747E+00 1.163691527E+00 3.894722000E-02 1.202615125E+00 1.163679899E+00 3.893522600E-02
1.283333839E+01 305 1.200622376E+00 1.171355327E+00 2.926704900E-02 1.200606144E+00 1.171340513E+00 2.926563100E-02
1.283333839E+01 310 1.208671097E+00 1.178540384E+00 3.013071300E-02 1.208647973E+00 1.178520902E+00 3.012707100E-02
1.283333839E+01 315 1.216522996E+00 1.179265824E+00 3.725717200E-02 1.216493682E+00 1.179071744E+00 3.742193800E-02
1.283333839E+01 320 1.214421416E+00 1.182518086E+00 3.190333000E-02 1.214390971E+00 1.182490024E+00 3.190094700E-02
1.283333839E+01 325 1.216791952E+00 1.189387736E+00 2.740421600E-02 1.216757564E+00 1.189351517E+00 2.740604700E-02
1.283333839E+01 330 1.223843737E+00 1.195991027E+00 2.785271000E-02 1.223798341E+00 1.195945446E+00 2.785289500E-02
1.283333839E+01 335 1.225992530E+00 1.198032422E+00 2.796010800E-02 1.225938543E+00 1.197940779E+00 2.799776400E-02
1.283333839E+01 340 1.230835344E+00 1.200746206E+00 3.008913800E-02 1.230769428E+00 1.200693001E+00 3.007642700E-02
1.300000000E+01 290 1.209167748E+00 1.15112858E+00 5.803916800E-02 1.209161171E+00 1.15112858E+00 5.803259100E-02
1.300000000E+01 295 1.194753837E+00 1.15678832E+00 3.796551700E-02 1.194703617E+00 1.15752948E+00 3.717413700E-02
1.300000000E+01 300 1.202937967E+00 1.164429628E+00 3.850833900E-02 1.202927230E+00 1.164421630E+00 3.850560000E-02
1.300000000E+01 305 1.204991276E+00 1.171789123E+00 3.320215300E-02 1.204417241E+00 1.171778963E+00 3.263827800E-02
1.300000000E+01 310 1.209132796E+00 1.179375387E+00 2.975740900E-02 1.209118251E+00 1.179361954E+00 2.975629700E-02
1.300000000E+01 315 1.217112234E+00 1.186665133E+00 3.044710100E-02 1.217093805E+00 1.186648002E+00 3.044580300E-02
1.300000000E+01 320 1.220975694E+00 1.184112581E+00 3.686311300E-02 1.220598411E+00 1.184093096E+00 3.650531500E-02
1.300000000E+01 325 1.223068617E+00 1.191244569E+00 3.182404800E-02 1.223041879E+00 1.191219326E+00 3.182255300E-02
1.300000000E+01 330 1.224754595E+00 1.197958015E+00 2.679658000E-02 1.224723309E+00 1.197926939E+00 2.679637000E-02
1.300000000E+01 335 1.231779506E+00 1.203016265E+00 2.876324100E-02 1.231740655E+00 1.202926270E+00 2.881438500E-02
1.300000000E+01 340 1.232996970E+00 1.205314329E+00 2.768264100E-02 1.232950838E+00 1.205225327E+00 2.772551100E-02
