N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
1.000000E+13 540 1.400E+15 340 3.800E-4 3.079303E-1 7.198300E+0 2.761030E-1 6.773220E+1 2.131820E-1 2.701266E-1
1.000000E+14 540 1.400E+15 340 3.800E-4 1.526721E-1 2.587600E+0 2.183520E-1 6.209680E+1 1.614920E-1 1.281842E-1
1.000000E+11 640 1.400E+15 340 3.800E-4 5.778239E-1 1.964050E+1 3.732870E-1 7.284590E+1 2.985000E-1 5.263783E-1
1.000000E+12 640 1.400E+15 340 3.800E-4 4.725397E-1 1.356700E+1 3.237400E-1 7.094820E+1 2.559420E-1 4.240663E-1
1.000000E+13 640 1.400E+15 340 3.800E-4 3.111925E-1 7.306600E+0 2.770480E-1 6.779840E+1 2.141490E-1 2.729535E-1
1.000000E+14 640 1.400E+15 340 3.800E-4 1.550615E-1 2.647100E+0 2.195800E-1 6.219730E+1 1.626180E-1 1.302262E-1
1.000000E+11 740 1.400E+15 340 3.800E-4 5.786833E-1 1.971040E+1 3.736630E-1 7.292320E+1 2.990400E-1 5.272997E-1
1.000000E+12 740 1.400E+15 340 3.800E-4 4.749083E-1 1.367300E+1 3.244340E-1 7.099330E+1 2.565110E-1 4.264300E-1
1.000000E+13 740 1.400E+15 340 3.800E-4 3.140559E-1 7.409200E+0 2.778780E-1 6.792020E+1 2.150130E-1 2.756739E-1
1.000000E+14 740 1.400E+15 340 3.800E-4 1.571796E-1 2.700200E+0 2.206270E-1 6.229250E+1 1.636360E-1 1.320114E-1
1.000000E+11 840 1.400E+15 340 3.800E-4 5.794137E-1 1.977040E+1 3.739780E-1 7.299140E+1 2.995110E-1 5.280717E-1
1.000000E+12 840 1.400E+15 340 3.800E-4 4.769660E-1 1.376540E+1 3.250390E-1 7.103240E+1 2.570180E-1 4.284648E-1
1.000000E+13 840 1.400E+15 340 3.800E-4 3.165561E-1 7.492900E+0 2.786030E-1 6.796800E+1 2.155470E-1 2.780986E-1
1.000000E+14 840 1.400E+15 340 3.800E-4 1.590454E-1 2.747200E+0 2.215220E-1 6.238050E+1 1.645480E-1 1.335650E-1
1.000000E+11 940 1.400E+15 340 3.800E-4 5.800336E-1 1.982170E+1 3.742420E-1 7.305110E+1 2.999210E-1 5.287188E-1
1.000000E+12 940 1.400E+15 340 3.800E-4 4.787464E-1 1.384570E+1 3.255650E-1 7.106620E+1 2.574680E-1 4.302112E-1
1.000000E+13 940 1.400E+15 340 3.800E-4 3.187292E-1 7.565900E+0 2.792340E-1 6.800810E+1 2.160210E-1 2.801914E-1
1.000000E+14 940 1.400E+15 340 3.800E-4 1.606795E-1 2.792100E+0 2.222970E-1 6.253500E+1 1.652480E-1 1.351700E-1
1.000000E+11 1040 1.400E+15 340 3.800E-4 5.805592E-1 1.986550E+1 3.744620E-1 7.310320E+1 3.002760E-1 5.292615E-1
1.000000E+12 1040 1.400E+15 340 3.800E-4 4.802812E-1 1.391520E+1 3.260190E-1 7.109530E+1 2.578640E-1 4.317061E-1
1.000000E+13 1040 1.400E+15 340 3.800E-4 3.206101E-1 7.629200E+0 2.797800E-1 6.804170E+1 2.164380E-1 2.819917E-1
1.000000E+14 1040 1.400E+15 340 3.800E-4 1.621033E-1 2.828100E+0 2.229670E-1 6.259770E+1 1.657420E-1 1.365077E-1
1.000000E+11 1140 1.400E+15 340 3.800E-4 5.810044E-1 1.990290E+1 3.746470E-1 7.314840E+1 3.005820E-1 5.297168E-1
1.000000E+12 1140 1.400E+15 340 3.800E-4 4.816003E-1 1.397510E+1 3.264100E-1 7.112040E+1 2.582110E-1 4.329828E-1
1.000000E+13 1140 1.400E+15 340 3.800E-4 3.222322E-1 7.683900E+0 2.802400E-1 6.807280E+1 2.168030E-1 2.835362E-1
1.000000E+14 1140 1.400E+15 340 3.800E-4 1.633383E-1 2.859400E+0 2.235430E-1 6.265040E+1 1.661750E-1 1.376597E-1
1.000000E+11 1240 1.400E+15 340 3.800E-4 5.813813E-1 1.993460E+1 3.748030E-1 7.318730E+1 3.008450E-1 5.300991E-1
1.000000E+12 1240 1.400E+15 340 3.800E-4 4.827307E-1 1.402660E+1 3.267470E-1 7.114200E+1 2.585130E-1 4.340709E-1
1.000000E+13 1240 1.400E+15 340 3.800E-4 3.236266E-1 7.731000E+0 2.806260E-1 6.810130E+1 2.171200E-1 2.848578E-1
1.000000E+14 1240 1.400E+15 340 3.800E-4 1.644052E-1 2.886500E+0 2.240390E-1 6.269470E+1 1.665540E-1 1.386488E-1
1.000000E+11 1340 1.400E+15 340 3.800E-4 5.817001E-1 1.996160E+1 3.749330E-1 7.322080E+1 3.010700E-1 5.304201E-1
1.000000E+12 1340 1.400E+15 340 3.800E-4 4.836972E-1 1.407070E+1 3.270350E-1 7.116050E+1 2.587740E-1 4.349969E-1
1.000000E+13 1340 1.400E+15 340 3.800E-4 3.248220E-1 7.771500E+0 2.809570E-1 6.812560E+1 2.173950E-1 2.859862E-1
1.000000E+14 1340 1.400E+15 340 3.800E-4 1.653237E-1 2.909900E+0 2.244640E-1 6.273200E+1 1.668820E-1 1.394960E-1
1.000000E+11 1440 1.400E+15 340 3.800E-4 5.819696E-1 1.998450E+1 3.750420E-1 7.324950E+1 3.012620E-1 5.306899E-1
1.000000E+12 1440 1.400E+15 340 3.800E-4 4.845218E-1 1.410840E+1 3.272810E-1 7.117640E+1 2.590000E-1 4.357836E-1
1.000000E+13 1440 1.400E+15 340 3.800E-4 3.258442E-1 7.806100E+0 2.812390E-1 6.814620E+1 2.176330E-1 2.869479E-1
1.000000E+14 1440 1.400E+15 340 3.800E-4 1.661121E-1 2.930000E+0 2.248270E-1 6.276350E+1 1.671660E-1 1.402198E-1
1.000000E+11 1540 1.400E+15 340 3.800E-4 5.821974E-1 2.000400E+1 3.751340E-1 7.327400E+1 3.014260E-1 5.309167E-1
1.000000E+12 1540 1.400E+15 340 3.800E-4 4.852242E-1 1.414070E+1 3.274910E-1 7.118990E+1 2.591940E-1 4.364514E-1
1.000000E+13 1540 1.400E+15 340 3.800E-4 3.267165E-1 7.835700E+0 2.814790E-1 6.816370E+1 2.178370E-1 2.877661E-1
1.000000E+14 1540 1.400E+15 340 3.800E-4 1.667870E-1 2.947200E+0 2.251370E-1 6.279000E+1 1.674100E-1 1.408370E-1
1.000000E+11 1640 1.400E+15 340 3.800E-4 5.823898E-1 2.002040E+1 3.752120E-1 7.329500E+1 3.015660E-1 5.311074E-1
1.000000E+12 1640 1.400E+15 340 3.800E-4 4.858214E-1 1.416810E+1 3.276700E-1 7.120150E+1 2.593600E-1 4.370175E-1
1.000000E+13 1640 1.400E+15 340 3.800E-4 3.274595E-1 7.861000E+0 2.816840E-1 6.817860E+1 2.180120E-1 2.884614E-1
1.000000E+14 1640 1.400E+15 340 3.800E-4 1.673634E-1 2.961900E+0 2.254010E-1 6.281230E+1 1.676200E-1 1.413625E-1
1.000000E+11 1740 1.400E+15 340 3.800E-4 5.825523E-1 2.003440E+1 3.752770E-1 7.331280E+1 3.016840E-1 5.312678E-1
1.000000E+12 1740 1.400E+15 340 3.800E-4 4.863286E-1 1.419140E+1 3.278220E-1 7.121130E+1 2.595030E-1 4.374969E-1
1.000000E+13 1740 1.400E+15 340 3.800E-4 3.280915E-1 7.882500E+0 2.818580E-1 6.819110E+1 2.181620E-1 2.890515E-1
1.000000E+14 1740 1.400E+15 340 3.800E-4 1.678547E-1 2.974400E+0 2.256250E-1 6.283110E+1 1.678000E-1 1.418092E-1
1.000000E+11 1840 1.400E+15 340 3.800E-4 5.826895E-1 2.004610E+1 3.753320E-1 7.332790E+1 3.017850E-1 5.314028E-1
1.000000E+12 1840 1.400E+15 340 3.800E-4 4.867588E-1 1.421120E+1 3.279510E-1 7.121970E+1 2.596240E-1 4.379027E-1
1.000000E+13 1840 1.400E+15 340 3.800E-4 3.286282E-1 7.900700E+0 2.820060E-1 6.820180E+1 2.182890E-1 2.895517E-1
1.000000E+14 1840 1.400E+15 340 3.800E-4 1.682729E-1 2.985100E+0 2.258160E-1 6.284700E+1 1.679530E-1 1.421884E-1
1.000000E+11 1940 1.400E+15 340 3.800E-4 5.828053E-1 2.005610E+1 3.753780E-1 7.334080E+1 3.018710E-1 5.315165E-1
1.000000E+12 1940 1.400E+15 340 3.800E-4 4.871235E-1 1.422800E+1 3.280610E-1 7.122680E+1 2.597280E-1 4.382460E-1
1.000000E+13 1940 1.400E+15 340 3.800E-4 3.290836E-1 7.916200E+0 2.821310E-1 6.821080E+1 2.183980E-1 2.899755E-1
1.000000E+14 1940 1.400E+15 340 3.800E-4 1.686282E-1 2.994200E+0 2.259780E-1 6.286030E+1 1.680840E-1 1.425100E-1
1.000000E+11 2040 1.400E+15 340 3.800E-4 5.829030E-1 2.006450E+1 3.754170E-1 7.335170E+1 3.019430E-1 5.316121E-1
1.000000E+12 2040 1.400E+15 340 3.800E-4 4.874323E-1 1.424230E+1 3.281530E-1 7.123280E+1 2.598160E-1 4.385362E-1
1.000000E+13 2040 1.400E+15 340 3.800E-4 3.294696E-1 7.929400E+0 2.822370E-1 6.821840E+1 2.184910E-1 2.903341E-1
1.000000E+14 2040 1.400E+15 340 3.800E-4 1.689298E-1 3.001900E+0 2.261150E-1 6.287160E+1 1.681960E-1 1.427826E-1
1.000000E+11 2140 1.400E+15 340 3.800E-4 5.829855E-1 2.007160E+1 3.754490E-1 7.336100E+1 3.020040E-1 5.316926E-1
1.000000E+12 2140 1.400E+15 340 3.800E-4 4.876935E-1 1.425440E+1 3.282320E-1 7.123790E+1 2.598910E-1 4.387815E-1
1.000000E+13 2140 1.400E+15 340 3.800E-4 3.297964E-1 7.940500E+0 2.823270E-1 6.822490E+1 2.185690E-1 2.906376E-1
1.000000E+14 2140 1.400E+15 340 3.800E-4 1.691855E-1 3.008500E+0 2.262310E-1 6.288110E+1 1.682900E-1 1.430133E-1
1.000000E+11 2240 1.400E+15 340 3.800E-4 5.830550E-1 2.007770E+1 3.754770E-1 7.336880E+1 3.020560E-1 5.317605E-1
1.000000E+12 2240 1.400E+15 340 3.800E-4 4.879145E-1 1.426460E+1 3.282980E-1 7.124220E+1 2.599540E-1 4.389886E-1
1.000000E+13 2240 1.400E+15 340 3.800E-4 3.300730E-1 7.950000E+0 2.824030E-1 6.823030E+1 2.186360E-1 2.908941E-1
1.000000E+14 2240 1.400E+15 340 3.800E-4 1.694021E-1 3.014000E+0 2.263290E-1 6.288910E+1 1.683710E-1 1.432085E-1
1.000000E+11 2340 1.400E+15 340 3.800E-4 5.831137E-1 2.008270E+1 3.755000E-1 7.337540E+1 3.021000E-1 5.318176E-1
1.000000E+12 2340 1.400E+15 340 3.800E-4 4.881013E-1 1.427320E+1 3.283550E-1 7.124590E+1 2.600080E-1 4.391635E-1
1.000000E+13 2340 1.400E+15 340 3.800E-4 3.303070E-1 7.958000E+0 2.824670E-1 6.823490E+1 2.186930E-1 2.911108E-1
1.000000E+14 2340 1.400E+15 340 3.800E-4 1.695855E-1 3.018700E+0 2.264120E-1 6.289590E+1 1.684390E-1 1.433736E-1
1.000000E+11 2440 1.400E+15 340 3.800E-4 5.831632E-1 2.008700E+1 3.755200E-1 7.338100E+1 3.021370E-1 5.318658E-1
1.000000E+12 2440 1.400E+15 340 3.800E-4 4.882591E-1 1.428050E+1 3.284020E-1 7.124900E+1 2.600530E-1 4.393112E-1
1.000000E+13 2440 1.400E+15 340 3.800E-4 3.305047E-1 7.964700E+0 2.825220E-1 6.823880E+1 2.187410E-1 2.912940E-1
1.000000E+14 2440 1.400E+15 340 3.800E-4 1.697406E-1 3.022700E+0 2.264830E-1 6.290160E+1 1.684970E-1 1.435131E-1
1.000000E+11 2540 1.400E+15 340 3.800E-4 5.832049E-1 2.009060E+1 3.755360E-1 7.338570E+1 3.021690E-1 5.319063E-1
1.000000E+12 2540 1.400E+15 340 3.800E-4 4.883924E-1 1.428670E+1 3.284420E-1 7.125160E+1 2.600920E-1 4.394359E-1
1.000000E+13 2540 1.400E+15 340 3.800E-4 3.306718E-1 7.970400E+0 2.825680E-1 6.824210E+1 2.187810E-1 2.914486E-1
1.000000E+14 2540 1.400E+15 340 3.800E-4 1.698717E-1 3.026000E+0 2.265420E-1 6.290640E+1 1.685450E-1 1.436310E-1
1.000000E+11 2640 1.400E+15 340 3.800E-4 5.832401E-1 2.009370E+1 3.755500E-1 7.338970E+1 3.021950E-1 5.319405E-1
1.000000E+12 2640 1.400E+15 340 3.800E-4 4.885050E-1 1.429190E+1 3.284760E-1 7.125380E+1 2.601250E-1 4.395410E-1
1.000000E+13 2640 1.400E+15 340 3.800E-4 3.308130E-1 7.975200E+0 2.826060E-1 6.824490E+1 2.188150E-1 2.915792E-1
1.000000E+14 2640 1.400E+15 340 3.800E-4 1.699826E-1 3.028900E+0 2.265920E-1 6.291050E+1 1.685870E-1 1.437305E-1
1.000000E+11 2740 1.400E+15 340 3.800E-4 5.832698E-1 2.009620E+1 3.755620E-1 7.339310E+1 3.022170E-1 5.319693E-1
1.000000E+12 2740 1.400E+15 340 3.800E-4 4.886000E-1 1.429630E+1 3.285050E-1 7.125570E+1 2.601520E-1 4.396298E-1
1.000000E+13 2740 1.400E+15 340 3.800E-4 3.309322E-1 7.979300E+0 2.826390E-1 6.824720E+1 2.188440E-1 2.916894E-1
1.000000E+14 2740 1.400E+15 340 3.800E-4 1.700762E-1 3.031300E+0 2.266350E-1 6.291390E+1 1.686220E-1 1.438146E-1
1.000000E+11 2840 1.400E+15 340 3.800E-4 5.832948E-1 2.009840E+1 3.755710E-1 7.339590E+1 3.022360E-1 5.319935E-1
1.000000E+12 2840 1.400E+15 340 3.800E-4 4.886802E-1 1.430000E+1 3.285290E-1 7.125730E+1 2.601760E-1 4.397047E-1
1.000000E+13 2840 1.400E+15 340 3.800E-4 3.310328E-1 7.982700E+0 2.826670E-1 6.824920E+1 2.188690E-1 2.917824E-1
1.000000E+14 2840 1.400E+15 340 3.800E-4 1.701553E-1 3.033300E+0 2.266710E-1 6.291670E+1 1.686510E-1 1.438856E-1
1.000000E+11 2940 1.400E+15 340 3.800E-4 5.833159E-1 2.010020E+1 3.755800E-1 7.339840E+1 3.022520E-1 5.320140E-1
1.000000E+12 2940 1.400E+15 340 3.800E-4 4.887479E-1 1.430310E+1 3.285490E-1 7.125860E+1 2.601950E-1 4.397678E-1
1.000000E+13 2940 1.400E+15 340 3.800E-4 3.311177E-1 7.985600E+0 2.826900E-1 6.825080E+1 2.188900E-1 2.918609E-1
1.000000E+14 2940 1.400E+15 340 3.800E-4 1.702220E-1 3.035000E+0 2.267010E-1 6.291920E+1 1.686760E-1 1.439454E-1
