Ytrue por Lambda Ypred RelError
1.914860e+00 5.700000e+01 5.589000e+03 1.909378e+00 2.862858e-03
3.330090e+00 5.000000e+00 2.384000e+03 3.323295e+00 2.040620e-03
3.271570e+00 7.000000e+00 2.800000e+03 3.269712e+00 5.679571e-04
2.430140e+00 3.900000e+01 3.948000e+03 2.434902e+00 1.959736e-03
2.334540e+00 4.700000e+01 7.720000e+02 2.336464e+00 8.242009e-04
2.821400e+00 2.500000e+01 5.822000e+03 2.815301e+00 2.161645e-03
2.445190e+00 3.900000e+01 4.319000e+03 2.433903e+00 4.616125e-03
2.150880e+00 4.900000e+01 4.892000e+03 2.142868e+00 3.725025e-03
2.706270e+00 2.900000e+01 3.614000e+03 2.714665e+00 3.102160e-03
1.448950e+00 7.400000e+01 4.081000e+03 1.451582e+00 1.816225e-03
3.163150e+00 1.100000e+01 5.177000e+03 3.162913e+00 7.492917e-05
2.193810e+00 4.800000e+01 3.172000e+03 2.176483e+00 7.898026e-03
2.000130e+00 5.500000e+01 1.490000e+03 1.993126e+00 3.501611e-03
2.795000e+00 2.600000e+01 5.514000e+03 2.789491e+00 1.971190e-03
2.899480e+00 2.200000e+01 3.048000e+03 2.902860e+00 1.165704e-03
2.311160e+00 4.300000e+01 3.074000e+03 2.323259e+00 5.234948e-03
1.477050e+00 7.300000e+01 4.153000e+03 1.476051e+00 6.760341e-04
2.694470e+00 3.500000e+01 8.350000e+02 2.696403e+00 7.175201e-04
3.241680e+00 8.000000e+00 3.534000e+03 3.239221e+00 7.586168e-04
1.915700e+00 5.700000e+01 2.484000e+03 1.916812e+00 5.803431e-04
1.720890e+00 6.400000e+01 2.427000e+03 1.717470e+00 1.987551e-03
2.393240e+00 4.000000e+01 4.916000e+03 2.404142e+00 4.555347e-03
2.459840e+00 4.000000e+01 1.289000e+03 2.457056e+00 1.131643e-03
3.396580e+00 3.000000e+00 1.777000e+03 3.392190e+00 1.292560e-03
1.931720e+00 5.700000e+01 1.475000e+03 1.934075e+00 1.219342e-03
1.626340e+00 6.700000e+01 3.075000e+03 1.632748e+00 3.940022e-03
2.836890e+00 2.400000e+01 3.347000e+03 2.848804e+00 4.199769e-03
1.907530e+00 5.700000e+01 3.599000e+03 1.911953e+00 2.318937e-03
2.539290e+00 3.500000e+01 4.467000e+03 2.546719e+00 2.925639e-03
1.896300e+00 5.800000e+01 1.647000e+03 1.899307e+00 1.585950e-03
3.205400e+00 1.000000e+01 2.821000e+03 3.199736e+00 1.767006e-03
1.535860e+00 7.100000e+01 3.530000e+03 1.526917e+00 5.822871e-03
2.576430e+00 4.300000e+01 6.300000e+02 2.551596e+00 9.638822e-03
2.733900e+00 2.800000e+01 4.640000e+03 2.738034e+00 1.511982e-03
1.900780e+00 5.700000e+01 5.604000e+03 1.909368e+00 4.518297e-03
2.821420e+00 2.500000e+01 4.041000e+03 2.819208e+00 7.841642e-04
3.124470e+00 1.900000e+01 8.840000e+02 3.144352e+00 6.363208e-03
1.710470e+00 6.400000e+01 2.888000e+03 1.715335e+00 2.844294e-03
1.378590e+00 7.700000e+01 2.043000e+03 1.383732e+00 3.729634e-03
3.062050e+00 1.600000e+01 3.129000e+03 3.052543e+00 3.104644e-03
1.347940e+00 7.900000e+01 2.268000e+03 1.337507e+00 7.740102e-03
3.207030e+00 1.000000e+01 2.682000e+03 3.201777e+00 1.637990e-03
2.703060e+00 3.000000e+01 2.416000e+03 2.698353e+00 1.741541e-03
1.345440e+00 7.900000e+01 8.530000e+02 1.354310e+00 6.592373e-03
2.648760e+00 3.100000e+01 5.355000e+03 2.655667e+00 2.607493e-03
2.552340e+00 3.500000e+01 2.093000e+03 2.565179e+00 5.030149e-03
3.254760e+00 1.100000e+01 1.184000e+03 3.266651e+00 3.653367e-03
2.790530e+00 2.700000e+01 2.145000e+03 2.785160e+00 1.924220e-03
1.442690e+00 7.400000e+01 3.648000e+03 1.451926e+00 6.401946e-03
3.186250e+00 1.300000e+01 1.384000e+03 3.187694e+00 4.532204e-04
1.677180e+00 6.500000e+01 5.034000e+03 1.684451e+00 4.335267e-03
1.355820e+00 7.800000e+01 5.113000e+03 1.357573e+00 1.292713e-03
3.314590e+00 5.000000e+00 4.372000e+03 3.303292e+00 3.408695e-03
3.064220e+00 1.500000e+01 4.303000e+03 3.070058e+00 1.905288e-03
2.441900e+00 3.900000e+01 5.917000e+03 2.431532e+00 4.245898e-03
1.611220e+00 6.800000e+01 1.837000e+03 1.612622e+00 8.699301e-04
1.377110e+00 7.700000e+01 5.048000e+03 1.380271e+00 2.295404e-03
2.897500e+00 2.200000e+01 4.870000e+03 2.894398e+00 1.070711e-03
2.346920e+00 4.300000e+01 1.658000e+03 2.345827e+00 4.658902e-04
3.192490e+00 1.100000e+01 2.442000e+03 3.182541e+00 3.116317e-03
1.598290e+00 6.900000e+01 1.456000e+03 1.591619e+00 4.173562e-03
2.745880e+00 2.800000e+01 2.853000e+03 2.747007e+00 4.105984e-04
1.317420e+00 8.000000e+01 4.771000e+03 1.313777e+00 2.765140e-03
2.633320e+00 3.300000e+01 1.467000e+03 2.647408e+00 5.350026e-03
1.651710e+00 6.600000e+01 5.383000e+03 1.657061e+00 3.239654e-03
1.318980e+00 8.000000e+01 4.721000e+03 1.313788e+00 3.936286e-03
2.631400e+00 3.300000e+01 1.649000e+03 2.636765e+00 2.038881e-03
1.452890e+00 7.400000e+01 5.318000e+03 1.451019e+00 1.287520e-03
2.942860e+00 2.100000e+01 1.967000e+03 2.948369e+00 1.871945e-03
1.438270e+00 7.500000e+01 4.694000e+03 1.427177e+00 7.712584e-03
2.866510e+00 2.400000e+01 2.545000e+03 2.856992e+00 3.320322e-03
1.771670e+00 6.200000e+01 2.010000e+03 1.777282e+00 3.167568e-03
1.625250e+00 6.700000e+01 3.214000e+03 1.632420e+00 4.411846e-03
2.282850e+00 4.400000e+01 5.281000e+03 2.288216e+00 2.350758e-03
3.162120e+00 1.100000e+01 4.144000e+03 3.166051e+00 1.243013e-03
2.746340e+00 2.800000e+01 2.792000e+03 2.747647e+00 4.757750e-04
3.321860e+00 5.000000e+00 3.318000e+03 3.309505e+00 3.719290e-03
2.225520e+00 4.700000e+01 1.698000e+03 2.225351e+00 7.602129e-05
3.396960e+00 1.000000e+00 5.117000e+03 3.390349e+00 1.946264e-03
2.015990e+00 5.300000e+01 4.468000e+03 2.026526e+00 5.226286e-03
2.734890e+00 2.800000e+01 3.160000e+03 2.744335e+00 3.453552e-03
1.797550e+00 6.100000e+01 5.778000e+03 1.795179e+00 1.318942e-03
2.007910e+00 5.400000e+01 4.467000e+03 1.997380e+00 5.244023e-03
1.550860e+00 7.000000e+01 1.995000e+03 1.557895e+00 4.535980e-03
1.804640e+00 6.100000e+01 1.390000e+03 1.819284e+00 8.114651e-03
2.331120e+00 4.400000e+01 1.371000e+03 2.330720e+00 1.716127e-04
2.887020e+00 2.200000e+01 4.260000e+03 2.896067e+00 3.133669e-03
1.782390e+00 6.200000e+01 2.780000e+03 1.771723e+00 5.984717e-03
3.380600e+00 1.400000e+01 7.120000e+02 3.390888e+00 3.043114e-03
1.326110e+00 8.000000e+01 4.027000e+03 1.313985e+00 9.143138e-03
2.035360e+00 5.300000e+01 5.942000e+03 2.025104e+00 5.038690e-03
2.670980e+00 3.000000e+01 4.854000e+03 2.683713e+00 4.767124e-03
3.258570e+00 8.000000e+00 2.338000e+03 3.255315e+00 9.989799e-04
2.255910e+00 4.500000e+01 3.570000e+03 2.262657e+00 2.990959e-03
3.176860e+00 1.000000e+01 5.651000e+03 3.185380e+00 2.682016e-03
2.090840e+00 5.100000e+01 3.740000e+03 2.086450e+00 2.099638e-03
3.371630e+00 2.000000e+00 4.846000e+03 3.368911e+00 8.063449e-04
3.214400e+00 9.000000e+00 5.553000e+03 3.208756e+00 1.755901e-03
1.522770e+00 7.100000e+01 4.705000e+03 1.525914e+00 2.064937e-03
3.419120e+00 6.000000e+00 1.004000e+03 3.435326e+00 4.739736e-03
2.705510e+00 3.000000e+01 2.011000e+03 2.707042e+00 5.661921e-04
1.627040e+00 6.700000e+01 4.211000e+03 1.630944e+00 2.399564e-03
1.388130e+00 7.700000e+01 2.888000e+03 1.381658e+00 4.662100e-03
2.090200e+00 5.100000e+01 3.702000e+03 2.086553e+00 1.744921e-03
1.425300e+00 7.600000e+01 1.235000e+03 1.415400e+00 6.945731e-03
2.648140e+00 3.100000e+01 5.693000e+03 2.655221e+00 2.673823e-03
1.926050e+00 5.700000e+01 1.517000e+03 1.932605e+00 3.403551e-03
2.466420e+00 3.800000e+01 3.900000e+03 2.463581e+00 1.150932e-03
1.358840e+00 7.800000e+01 3.159000e+03 1.358524e+00 2.325796e-04
1.387450e+00 7.700000e+01 4.384000e+03 1.380490e+00 5.016053e-03
1.410540e+00 7.600000e+01 5.500000e+03 1.403313e+00 5.123443e-03
1.520670e+00 7.100000e+01 3.098000e+03 1.527602e+00 4.558842e-03
1.828040e+00 6.000000e+01 1.860000e+03 1.836711e+00 4.743238e-03
2.465430e+00 3.800000e+01 4.117000e+03 2.462928e+00 1.014985e-03
2.404220e+00 4.000000e+01 2.777000e+03 2.412341e+00 3.377979e-03
2.865240e+00 2.300000e+01 5.929000e+03 2.867011e+00 6.179274e-04
1.765650e+00 6.200000e+01 5.646000e+03 1.767144e+00 8.463774e-04
1.600310e+00 6.800000e+01 3.266000e+03 1.605569e+00 3.286527e-03
2.422220e+00 4.000000e+01 2.156000e+03 2.420325e+00 7.821930e-04
3.038080e+00 1.600000e+01 4.750000e+03 3.044402e+00 2.081006e-03
2.441500e+00 3.900000e+01 2.825000e+03 2.440712e+00 3.228219e-04
2.844950e+00 2.400000e+01 3.135000e+03 2.850371e+00 1.905358e-03
3.295480e+00 5.000000e+00 5.331000e+03 3.300534e+00 1.533493e-03
2.638930e+00 3.200000e+01 3.723000e+03 2.632363e+00 2.488518e-03
2.242760e+00 4.600000e+01 2.068000e+03 2.245979e+00 1.435359e-03
1.943580e+00 5.600000e+01 1.829000e+03 1.954128e+00 5.427179e-03
1.956300e+00 5.500000e+01 4.886000e+03 1.967798e+00 5.877364e-03
3.478500e+00 1.000000e+00 1.379000e+03 3.473787e+00 1.355023e-03
1.654980e+00 6.600000e+01 1.565000e+03 1.671612e+00 1.004974e-02
3.812710e+00 4.000000e+00 6.130000e+02 3.792925e+00 5.189177e-03
3.246180e+00 8.000000e+00 2.891000e+03 3.245399e+00 2.405582e-04
1.776010e+00 6.200000e+01 1.872000e+03 1.779072e+00 1.724216e-03
2.282540e+00 4.400000e+01 5.758000e+03 2.287737e+00 2.276869e-03
1.490900e+00 7.300000e+01 1.159000e+03 1.493421e+00 1.690730e-03
1.955580e+00 5.600000e+01 1.485000e+03 1.963465e+00 4.031960e-03
2.971340e+00 2.500000e+01 9.220000e+02 2.962126e+00 3.101106e-03
2.290060e+00 4.400000e+01 3.267000e+03 2.293096e+00 1.325612e-03
3.323150e+00 4.000000e+00 4.482000e+03 3.325410e+00 6.800211e-04
2.135080e+00 4.900000e+01 3.242000e+03 2.146809e+00 5.493505e-03
2.563760e+00 3.400000e+01 5.838000e+03 2.572451e+00 3.390011e-03
1.987250e+00 5.500000e+01 3.204000e+03 1.971198e+00 8.077410e-03
3.692220e+00 1.000000e+00 7.620000e+02 3.691103e+00 3.024918e-04
2.952420e+00 2.000000e+01 5.131000e+03 2.944533e+00 2.671342e-03
2.197790e+00 4.700000e+01 3.240000e+03 2.205499e+00 3.507551e-03
1.407960e+00 7.600000e+01 5.672000e+03 1.403276e+00 3.327032e-03
1.748790e+00 6.300000e+01 4.054000e+03 1.740557e+00 4.707838e-03
2.648200e+00 3.200000e+01 2.256000e+03 2.646007e+00 8.279961e-04
2.775570e+00 2.700000e+01 4.062000e+03 2.766368e+00 3.315369e-03
3.083020e+00 1.500000e+01 3.657000e+03 3.073020e+00 3.243592e-03
2.168140e+00 4.900000e+01 2.283000e+03 2.153990e+00 6.526141e-03
3.468640e+00 1.000000e+00 1.394000e+03 3.471828e+00 9.192308e-04
1.704760e+00 6.400000e+01 3.837000e+03 1.713118e+00 4.903025e-03
2.896550e+00 2.200000e+01 5.496000e+03 2.893230e+00 1.146217e-03
1.949470e+00 5.900000e+01 7.330000e+02 1.955002e+00 2.837480e-03
2.688990e+00 3.300000e+01 1.106000e+03 2.686777e+00 8.228311e-04
2.700270e+00 2.900000e+01 4.083000e+03 2.712754e+00 4.623105e-03
1.393320e+00 7.700000e+01 2.348000e+03 1.382721e+00 7.606760e-03
2.770630e+00 2.700000e+01 2.414000e+03 2.779655e+00 3.257440e-03
3.212050e+00 9.000000e+00 3.251000e+03 3.218324e+00 1.953252e-03
2.948220e+00 2.000000e+01 2.964000e+03 2.954631e+00 2.174653e-03
3.076940e+00 1.500000e+01 4.838000e+03 3.068451e+00 2.759038e-03
2.726720e+00 3.300000e+01 9.270000e+02 2.726374e+00 1.268325e-04
2.952440e+00 2.100000e+01 1.876000e+03 2.951785e+00 2.220033e-04
2.921860e+00 2.100000e+01 3.846000e+03 2.923176e+00 4.504445e-04
3.383000e+00 2.000000e+00 3.099000e+03 3.379177e+00 1.130025e-03
1.737350e+00 6.300000e+01 2.008000e+03 1.748958e+00 6.681305e-03
2.373090e+00 4.100000e+01 3.498000e+03 2.379081e+00 2.524430e-03
2.260220e+00 4.500000e+01 3.937000e+03 2.261509e+00 5.705145e-04
3.163430e+00 1.400000e+01 1.394000e+03 3.161758e+00 5.283966e-04
3.018910e+00 1.700000e+01 3.562000e+03 3.024724e+00 1.925928e-03
2.122240e+00 5.000000e+01 3.175000e+03 2.117742e+00 2.119289e-03
2.487370e+00 4.200000e+01 8.170000e+02 2.482218e+00 2.071122e-03
1.380660e+00 7.700000e+01 3.132000e+03 1.381349e+00 4.989630e-04
2.547250e+00 3.500000e+01 4.389000e+03 2.546904e+00 1.357896e-04
2.497780e+00 3.700000e+01 2.761000e+03 2.498466e+00 2.745859e-04
2.329870e+00 4.900000e+01 6.500000e+02 2.329239e+00 2.708523e-04
3.407360e+00 0.000000e+00 5.668000e+03 3.411220e+00 1.132799e-03
2.584230e+00 3.400000e+01 3.790000e+03 2.576681e+00 2.921178e-03
2.009690e+00 5.500000e+01 1.150000e+03 2.012559e+00 1.427567e-03
2.747530e+00 3.100000e+01 1.094000e+03 2.747076e+00 1.651993e-04
2.759960e+00 2.700000e+01 4.887000e+03 2.764135e+00 1.512787e-03
2.219970e+00 4.700000e+01 2.869000e+03 2.207552e+00 5.593549e-03
1.429110e+00 7.500000e+01 5.110000e+03 1.427029e+00 1.456001e-03
2.466870e+00 3.800000e+01 2.885000e+03 2.468862e+00 8.075817e-04
3.113320e+00 1.300000e+01 4.187000e+03 3.118536e+00 1.675524e-03
3.254580e+00 8.000000e+00 2.111000e+03 3.261834e+00 2.228707e-03
2.254700e+00 4.700000e+01 1.298000e+03 2.245160e+00 4.231236e-03
1.890860e+00 5.800000e+01 1.521000e+03 1.902885e+00 6.359458e-03
3.350280e+00 1.200000e+01 8.320000e+02 3.358287e+00 2.389844e-03
3.155770e+00 2.400000e+01 6.590000e+02 3.149450e+00 2.002539e-03
3.285140e+00 6.000000e+00 2.871000e+03 3.291648e+00 1.981173e-03
2.790470e+00 2.700000e+01 2.224000e+03 2.783333e+00 2.557626e-03
2.891170e+00 2.200000e+01 3.711000e+03 2.898328e+00 2.475919e-03
3.309780e+00 5.000000e+00 2.673000e+03 3.317454e+00 2.318560e-03
1.652640e+00 6.600000e+01 3.278000e+03 1.659316e+00 4.039332e-03
3.353230e+00 3.000000e+00 4.198000e+03 3.348963e+00 1.272410e-03
2.959750e+00 2.100000e+01 1.473000e+03 2.975458e+00 5.307149e-03
2.702390e+00 2.900000e+01 3.778000e+03 2.713915e+00 4.264819e-03
2.081710e+00 5.100000e+01 4.639000e+03 2.084708e+00 1.440270e-03
2.546180e+00 3.500000e+01 2.765000e+03 2.555051e+00 3.483947e-03
2.271240e+00 4.500000e+01 5.250000e+03 2.259189e+00 5.305899e-03
1.789660e+00 6.400000e+01 7.970000e+02 1.780768e+00 4.968529e-03
1.825470e+00 6.000000e+01 1.922000e+03 1.835765e+00 5.639638e-03
2.792440e+00 2.600000e+01 3.998000e+03 2.793085e+00 2.308961e-04
1.582400e+00 6.900000e+01 3.972000e+03 1.578155e+00 2.682563e-03
3.052600e+00 1.600000e+01 3.172000e+03 3.052155e+00 1.456456e-04
2.623640e+00 3.200000e+01 3.890000e+03 2.631701e+00 3.072368e-03
3.322140e+00 5.000000e+00 3.232000e+03 3.310296e+00 3.565050e-03
2.946740e+00 2.000000e+01 5.068000e+03 2.944659e+00 7.061139e-04
2.696240e+00 3.000000e+01 2.878000e+03 2.692590e+00 1.353591e-03
1.385740e+00 7.700000e+01 4.452000e+03 1.380463e+00 3.807786e-03
3.299070e+00 6.000000e+00 3.073000e+03 3.289181e+00 2.997464e-03
1.612160e+00 6.800000e+01 3.954000e+03 1.604541e+00 4.726024e-03
1.724610e+00 6.300000e+01 5.418000e+03 1.739364e+00 8.554899e-03
2.118580e+00 5.100000e+01 1.593000e+03 2.109175e+00 4.439213e-03
2.940450e+00 3.000000e+01 6.860000e+02 2.937453e+00 1.019229e-03
3.451340e+00 4.000000e+00 1.105000e+03 3.454134e+00 8.094145e-04
2.545150e+00 3.500000e+01 3.107000e+03 2.552236e+00 2.784016e-03
1.853440e+00 5.900000e+01 4.489000e+03 1.852957e+00 2.605601e-04
3.108280e+00 1.400000e+01 3.773000e+03 3.096513e+00 3.785750e-03
2.822430e+00 2.600000e+01 1.923000e+03 2.818471e+00 1.402607e-03
2.025490e+00 5.300000e+01 4.045000e+03 2.027247e+00 8.674026e-04
2.403950e+00 4.100000e+01 1.822000e+03 2.399154e+00 1.995090e-03
2.474740e+00 3.800000e+01 5.041000e+03 2.461026e+00 5.541500e-03
2.270600e+00 4.500000e+01 4.782000e+03 2.259801e+00 4.756112e-03
3.200850e+00 1.000000e+01 3.378000e+03 3.193939e+00 2.159107e-03
2.379500e+00 4.100000e+01 4.666000e+03 2.375836e+00 1.539697e-03
1.608190e+00 6.800000e+01 1.554000e+03 1.616767e+00 5.333269e-03
3.418640e+00 0.000000e+00 4.273000e+03 3.415241e+00 9.943385e-04
1.759320e+00 6.200000e+01 4.842000e+03 1.767670e+00 4.746055e-03
2.271700e+00 4.500000e+01 1.972000e+03 2.277463e+00 2.536660e-03
3.007340e+00 1.700000e+01 4.974000e+03 3.019396e+00 4.008856e-03
1.894660e+00 5.800000e+01 4.220000e+03 1.881961e+00 6.702736e-03
1.405430e+00 7.700000e+01 8.020000e+02 1.407702e+00 1.616552e-03
2.936480e+00 2.200000e+01 1.440000e+03 2.952024e+00 5.293543e-03
2.085990e+00 5.100000e+01 4.892000e+03 2.084383e+00 7.705350e-04
2.045090e+00 5.300000e+01 2.702000e+03 2.032221e+00 6.292564e-03
2.426570e+00 4.000000e+01 2.570000e+03 2.414367e+00 5.028884e-03
3.198940e+00 1.000000e+01 4.569000e+03 3.187898e+00 3.451886e-03
2.929980e+00 2.100000e+01 4.040000e+03 2.922345e+00 2.605695e-03
2.966020e+00 1.900000e+01 3.046000e+03 2.978998e+00 4.375473e-03
1.565130e+00 7.000000e+01 2.219000e+03 1.556407e+00 5.573326e-03
3.354230e+00 4.000000e+00 2.307000e+03 3.348016e+00 1.852635e-03
2.998750e+00 2.100000e+01 1.198000e+03 3.007512e+00 2.921805e-03
2.296990e+00 4.400000e+01 2.222000e+03 2.302332e+00 2.325646e-03
2.521870e+00 4.000000e+01 8.760000e+02 2.526278e+00 1.747898e-03
1.896140e+00 5.800000e+01 2.079000e+03 1.891640e+00 2.373195e-03
1.477460e+00 7.300000e+01 2.782000e+03 1.477815e+00 2.404604e-04
3.324300e+00 4.000000e+00 5.211000e+03 3.323301e+00 3.006418e-04
3.520890e+00 4.000000e+00 9.110000e+02 3.521403e+00 1.457505e-04
2.907720e+00 2.100000e+01 5.211000e+03 2.919144e+00 3.928984e-03
2.125260e+00 5.000000e+01 3.725000e+03 2.115793e+00 4.454422e-03
1.534830e+00 7.100000e+01 5.974000e+03 1.525425e+00 6.127647e-03
1.808930e+00 6.100000e+01 5.207000e+03 1.795516e+00 7.415432e-03
2.200730e+00 4.700000e+01 4.929000e+03 2.201275e+00 2.476299e-04
3.196500e+00 1.000000e+01 2.443000e+03 3.206141e+00 3.016084e-03
1.889140e+00 5.800000e+01 5.198000e+03 1.880910e+00 4.356399e-03
1.439730e+00 7.500000e+01 1.917000e+03 1.431950e+00 5.403963e-03
2.894350e+00 2.200000e+01 4.960000e+03 2.894202e+00 5.109934e-05
1.964180e+00 5.600000e+01 1.285000e+03 1.972756e+00 4.366260e-03
3.028010e+00 1.700000e+01 5.438000e+03 3.018481e+00 3.146923e-03
2.596340e+00 3.300000e+01 4.918000e+03 2.601441e+00 1.964656e-03
3.357730e+00 3.000000e+00 4.710000e+03 3.347042e+00 3.183241e-03
2.581090e+00 3.400000e+01 3.281000e+03 2.579131e+00 7.590688e-04
1.474190e+00 7.300000e+01 5.239000e+03 1.475520e+00 9.019376e-04
3.158660e+00 1.100000e+01 4.140000e+03 3.166067e+00 2.345125e-03
1.881530e+00 5.800000e+01 5.035000e+03 1.881044e+00 2.584591e-04
2.342280e+00 4.200000e+01 5.161000e+03 2.346262e+00 1.700051e-03
1.507000e+00 7.200000e+01 3.050000e+03 1.502294e+00 3.123044e-03
1.761010e+00 6.200000e+01 3.990000e+03 1.768610e+00 4.315535e-03
1.469690e+00 7.300000e+01 2.197000e+03 1.479756e+00 6.849093e-03
1.694720e+00 6.500000e+01 2.881000e+03 1.687738e+00 4.119780e-03
1.689060e+00 6.500000e+01 5.524000e+03 1.684180e+00 2.888942e-03
2.638970e+00 3.200000e+01 4.064000e+03 2.631096e+00 2.983712e-03
3.372560e+00 3.000000e+00 2.407000e+03 3.368134e+00 1.312452e-03
3.264210e+00 7.000000e+00 4.218000e+03 3.258449e+00 1.764887e-03
2.273150e+00 4.500000e+01 2.407000e+03 2.270434e+00 1.194615e-03
2.999000e+00 1.800000e+01 3.139000e+03 3.003109e+00 1.370288e-03
3.303050e+00 6.000000e+00 2.958000e+03 3.290523e+00 3.792428e-03
1.858570e+00 5.900000e+01 5.266000e+03 1.852241e+00 3.405236e-03
2.268030e+00 4.500000e+01 5.214000e+03 2.259230e+00 3.879884e-03
2.482220e+00 3.700000e+01 4.863000e+03 2.489656e+00 2.995619e-03
1.664850e+00 6.600000e+01 4.744000e+03 1.657442e+00 4.449404e-03
3.008160e+00 2.200000e+01 1.014000e+03 3.018360e+00 3.390732e-03
2.417410e+00 4.000000e+01 3.888000e+03 2.406438e+00 4.538903e-03
3.136250e+00 1.200000e+01 3.526000e+03 3.145760e+00 3.032314e-03
1.849150e+00 5.900000e+01 2.166000e+03 1.861641e+00 6.755179e-03
3.372470e+00 3.000000e+00 3.010000e+03 3.357818e+00 4.344577e-03
1.919210e+00 5.700000e+01 3.456000e+03 1.912326e+00 3.587023e-03
3.223180e+00 9.000000e+00 3.919000e+03 3.213779e+00 2.916696e-03
2.793260e+00 2.600000e+01 4.427000e+03 2.791686e+00 5.633905e-04
1.621210e+00 6.700000e+01 4.717000e+03 1.630527e+00 5.746765e-03
3.219510e+00 9.000000e+00 5.660000e+03 3.208569e+00 3.398229e-03
1.468090e+00 7.300000e+01 5.078000e+03 1.475578e+00 5.100178e-03
3.390240e+00 3.000000e+00 1.814000e+03 3.390045e+00 5.751790e-05
1.625860e+00 6.700000e+01 2.553000e+03 1.634495e+00 5.311267e-03
2.072360e+00 5.100000e+01 5.791000e+03 2.083551e+00 5.400165e-03
3.450680e+00 0.000000e+00 1.927000e+03 3.452030e+00 3.911589e-04
1.597350e+00 6.900000e+01 1.164000e+03 1.600612e+00 2.042031e-03
2.845290e+00 2.400000e+01 2.416000e+03 2.859127e+00 4.862964e-03
2.706320e+00 2.900000e+01 4.694000e+03 2.711072e+00 1.755900e-03
1.825300e+00 6.000000e+01 4.792000e+03 1.824154e+00 6.277078e-04
2.878070e+00 2.800000e+01 9.250000e+02 2.874794e+00 1.138171e-03
2.386450e+00 4.400000e+01 9.080000e+02 2.391518e+00 2.123684e-03
3.393680e+00 1.000000e+00 3.573000e+03 3.397110e+00 1.010687e-03
2.012550e+00 5.500000e+01 1.215000e+03 2.007514e+00 2.502412e-03
