fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
007_300 007_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.395242293E-15 1.000000000E+20 1.275221320E+00 3.054663530E-15 1.764660355E-03 
007_300_SRH 007_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.863416145E-15 1.000000000E+20 1.276742921E+00 3.050075601E-15 2.136833974E-03 
008_300 008_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.142898917E-15 1.000000000E+20 1.275837480E+00 4.479046858E-15 1.924601666E-03 
008_300_SRH 008_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.628531824E-15 1.000000000E+20 1.280813409E+00 4.524546684E-15 2.205253085E-03 
009_300 009_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.138682202E-15 1.000000000E+20 1.276374681E+00 6.568508856E-15 2.089772288E-03 
009_300_SRH 009_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.647859821E-15 1.000000000E+20 1.283700157E+00 6.687985328E-15 2.322133908E-03 
010_300 010_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.442198693E-15 1.000000000E+20 1.283630681E+00 9.817552349E-15 2.295667081E-03 
010_300_SRH 010_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.956430117E-15 1.000000000E+20 1.284024213E+00 9.812046807E-15 2.451563993E-03 
011_300 011_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.040859663E-15 1.000000000E+20 1.284157735E+00 1.439931013E-14 2.508119929E-03 
011_300_SRH 011_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.577920747E-15 1.000000000E+20 1.284413929E+00 1.439408369E-14 2.628377310E-03 
012_300 012_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.942318304E-15 1.000000000E+20 1.284690439E+00 2.111925872E-14 2.769318947E-03 
012_300_SRH 012_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.504829055E-15 1.000000000E+20 1.284855767E+00 2.111434261E-14 2.864319937E-03 
013_300 013_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.111658680E-14 1.000000000E+20 1.285219257E+00 3.097564627E-14 3.093544021E-03 
013_300_SRH 013_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.072421115E-14 1.000000000E+20 1.286762796E+00 3.101210253E-14 3.168857970E-03 
014_300 014_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.374342108E-14 1.000000000E+20 1.297982862E+00 4.596912800E-14 3.510412555E-03 
014_300_SRH 014_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.335792592E-14 1.000000000E+20 1.298056341E+00 4.596513543E-14 3.569557041E-03 
015_300 015_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.672481910E-14 1.000000000E+20 1.303905106E+00 6.754286093E-14 3.916217053E-03 
015_300_SRH 015_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.636245606E-14 1.000000000E+20 1.303955213E+00 6.753933464E-14 3.963438107E-03 
016_300 016_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.979287119E-14 1.000000000E+20 1.304406629E+00 9.910413724E-14 4.396955464E-03 
016_300_SRH 016_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.945009879E-14 1.000000000E+20 1.304438637E+00 9.910083554E-14 4.437375975E-03 
017_300 017_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.334538335E-14 1.000000000E+20 1.309246318E+00 1.460854483E-13 4.943859389E-03 
017_300_SRH 017_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.310965927E-14 1.000000000E+20 1.311268342E+00 1.463871189E-13 4.986260204E-03 
018_300 018_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.756601139E-14 1.000000000E+20 1.317727263E+00 2.162036777E-13 5.559026597E-03 
018_300_SRH 018_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.725155511E-14 1.000000000E+20 1.317742193E+00 2.162009772E-13 5.586632204E-03 
019_300 019_300.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.169367131E-14 1.000000000E+20 1.318025470E+00 3.172801657E-13 6.161902575E-03 
019_300_SRH 019_300_srh.dat 300 38.65 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.138873531E-14 1.000000000E+20 1.318034208E+00 3.172765661E-13 6.186596171E-03 
