fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
015_330 015_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.861552399E-13 1.000000000E+20 1.328912234E+00 9.871881989E-13 1.017624576E-03 
015_330_SRH 015_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.546503832E-13 1.000000000E+20 1.329160675E+00 9.868670655E-13 1.046186190E-03 
016_330 016_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.188922030E-12 1.000000000E+20 1.330688187E+00 1.446258686E-12 1.201552361E-03 
016_330_SRH 016_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.159558933E-12 1.000000000E+20 1.330846476E+00 1.445967612E-12 1.226670021E-03 
017_330 017_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.432943319E-12 1.000000000E+20 1.342089417E+00 2.135862243E-12 1.431164485E-03 
017_330_SRH 017_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.405338639E-12 1.000000000E+20 1.342200292E+00 2.135615710E-12 1.452631154E-03 
018_330 018_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.716948687E-12 1.000000000E+20 1.346178108E+00 3.153991383E-12 1.670090470E-03 
018_330_SRH 018_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.691995675E-12 1.000000000E+20 1.348151683E+00 3.168527260E-12 1.698883032E-03 
019_330 019_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.054198216E-12 1.000000000E+20 1.350931084E+00 4.667918488E-12 1.959111786E-03 
019_330_SRH 019_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.029131453E-12 1.000000000E+20 1.350979339E+00 4.667709159E-12 1.976093428E-03 
