B T nFsrh nFBsrh dnsrh nF nFB dn
1.524993176E+01 340 1.012696087E+00 1.056655191E+00 -4.395910400E-02 1.012690691E+00 1.056613652E+00 -4.392296100E-02
1.549996187E+01 290 1.172126843E+00 1.14149486E+00 3.063198300E-02 1.172123982E+00 1.14151372E+00 3.061026200E-02
1.549996187E+01 295 1.168971933E+00 1.143182902E+00 2.578903100E-02 1.168969341E+00 1.143179762E+00 2.578957900E-02
1.549996187E+01 300 1.175310438E+00 1.149447569E+00 2.586286900E-02 1.175306048E+00 1.149443462E+00 2.586258600E-02
1.549996187E+01 305 1.181188398E+00 1.155883055E+00 2.530534300E-02 1.181182747E+00 1.155877636E+00 2.530511100E-02
1.549996187E+01 310 1.180285162E+00 1.162060366E+00 1.822479600E-02 1.180224538E+00 1.162053366E+00 1.817117200E-02
1.549996187E+01 315 1.181465379E+00 1.167629312E+00 1.383606700E-02 1.181456806E+00 1.167621996E+00 1.383481000E-02
1.549996187E+01 320 1.176167163E+00 1.165815266E+00 1.035189700E-02 1.176120003E+00 1.165769738E+00 1.035026500E-02
1.549996187E+01 325 1.158810396E+00 1.167564605E+00 -8.754209000E-03 1.158801263E+00 1.167549484E+00 -8.748221000E-03
1.549996187E+01 330 1.143728099E+00 1.157221775E+00 -1.349367600E-02 1.143689369E+00 1.157209252E+00 -1.351988300E-02
1.549996187E+01 335 1.121597750E+00 1.139236874E+00 -1.763912400E-02 1.121573683E+00 1.139136980E+00 -1.756329700E-02
1.549996187E+01 340 1.102571399E+00 1.114282830E+00 -1.171143100E-02 1.102564491E+00 1.114216142E+00 -1.165165100E-02
1.574996808E+01 290 1.177087258E+00 1.1442027E+00 3.288455800E-02 1.177083239E+00 1.14457608E+00 3.250715900E-02
1.574996808E+01 295 1.178978088E+00 1.149782092E+00 2.919599600E-02 1.178766746E+00 1.149777614E+00 2.898913200E-02
1.574996808E+01 300 1.181691156E+00 1.156431568E+00 2.525958800E-02 1.181684866E+00 1.156425698E+00 2.525916800E-02
1.574996808E+01 305 1.188609065E+00 1.162823067E+00 2.578599800E-02 1.188600998E+00 1.162815480E+00 2.578551800E-02
1.574996808E+01 310 1.194973890E+00 1.168968283E+00 2.600560700E-02 1.194963806E+00 1.168958496E+00 2.600531000E-02
1.574996808E+01 315 1.191765905E+00 1.173507678E+00 1.825822700E-02 1.191753883E+00 1.173424468E+00 1.832941500E-02
1.574996808E+01 320 1.196904575E+00 1.171740001E+00 2.516457400E-02 1.196889429E+00 1.171725124E+00 2.516430500E-02
1.574996808E+01 325 1.200030737E+00 1.177129812E+00 2.290092500E-02 1.199975832E+00 1.177110712E+00 2.286512000E-02
1.574996808E+01 330 1.184128305E+00 1.181228515E+00 2.899790000E-03 1.184109629E+00 1.181203679E+00 2.905950000E-03
1.574996808E+01 335 1.175326639E+00 1.180641225E+00 -5.314586000E-03 1.175247613E+00 1.180570847E+00 -5.323234000E-03
1.574996808E+01 340 1.156593249E+00 1.162497808E+00 -5.904559000E-03 1.156524048E+00 1.162427662E+00 -5.903614000E-03
1.600000000E+01 290 1.181739028E+00 1.15091241E+00 3.082661800E-02 1.181733885E+00 1.15091241E+00 3.082147500E-02
1.600000000E+01 295 1.189606542E+00 1.155542507E+00 3.406403500E-02 1.189599337E+00 1.155536521E+00 3.406281600E-02
1.600000000E+01 300 1.187216422E+00 1.162506366E+00 2.471005600E-02 1.187207912E+00 1.162497953E+00 2.470995900E-02
1.600000000E+01 305 1.194873274E+00 1.169391955E+00 2.548131900E-02 1.194862310E+00 1.169381763E+00 2.548054700E-02
1.600000000E+01 310 1.202275720E+00 1.176108732E+00 2.616698800E-02 1.202260966E+00 1.176094802E+00 2.616616400E-02
1.600000000E+01 315 1.200665375E+00 1.176992589E+00 2.367278600E-02 1.200437391E+00 1.176862688E+00 2.357470300E-02
1.600000000E+01 320 1.206414199E+00 1.178875334E+00 2.753886500E-02 1.206392641E+00 1.178854701E+00 2.753794000E-02
1.600000000E+01 325 1.207817407E+00 1.185201031E+00 2.261637600E-02 1.207792120E+00 1.185175494E+00 2.261662600E-02
1.600000000E+01 330 1.213092331E+00 1.190788731E+00 2.230360000E-02 1.213060945E+00 1.190755639E+00 2.230530600E-02
1.600000000E+01 335 1.213138446E+00 1.195314276E+00 1.782417000E-02 1.213100896E+00 1.195272404E+00 1.782849200E-02
1.600000000E+01 340 1.204783941E+00 1.198530602E+00 6.253339000E-03 1.204746044E+00 1.198480799E+00 6.265245000E-03
1.624993176E+01 290 1.196706535E+00 1.15005053E+00 4.665600500E-02 1.196697940E+00 1.15005053E+00 4.664741000E-02
1.624993176E+01 295 1.194394527E+00 1.156546644E+00 3.784788300E-02 1.194287333E+00 1.156537738E+00 3.774959500E-02
1.624993176E+01 300 1.202638747E+00 1.163691527E+00 3.894722000E-02 1.202615125E+00 1.163679899E+00 3.893522600E-02
1.624993176E+01 305 1.200622376E+00 1.171355327E+00 2.926704900E-02 1.200606144E+00 1.171340513E+00 2.926563100E-02
1.624993176E+01 310 1.208671097E+00 1.178540384E+00 3.013071300E-02 1.208647973E+00 1.178520902E+00 3.012707100E-02
1.624993176E+01 315 1.216522996E+00 1.179265824E+00 3.725717200E-02 1.216493682E+00 1.179071744E+00 3.742193800E-02
1.624993176E+01 320 1.214421416E+00 1.182518086E+00 3.190333000E-02 1.214390971E+00 1.182490024E+00 3.190094700E-02
1.624993176E+01 325 1.216791952E+00 1.189387736E+00 2.740421600E-02 1.216757564E+00 1.189351517E+00 2.740604700E-02
1.624993176E+01 330 1.223843737E+00 1.195991027E+00 2.785271000E-02 1.223798341E+00 1.195945446E+00 2.785289500E-02
1.624993176E+01 335 1.225992530E+00 1.198032422E+00 2.796010800E-02 1.225938543E+00 1.197940779E+00 2.799776400E-02
1.624993176E+01 340 1.230835344E+00 1.200746206E+00 3.008913800E-02 1.230769428E+00 1.200693001E+00 3.007642700E-02
1.649996187E+01 290 1.213001218E+00 1.15138686E+00 6.161435800E-02 1.212987641E+00 1.15161145E+00 6.137619100E-02
1.649996187E+01 295 1.202433964E+00 1.156158662E+00 4.627530200E-02 1.200812729E+00 1.156146984E+00 4.466574500E-02
1.649996187E+01 300 1.207322550E+00 1.164153625E+00 4.316892500E-02 1.207302698E+00 1.164137692E+00 4.316500600E-02
1.649996187E+01 305 1.213319389E+00 1.172083226E+00 4.123616300E-02 1.212023420E+00 1.172062202E+00 3.996121800E-02
1.649996187E+01 310 1.214091414E+00 1.179819366E+00 3.427204800E-02 1.213884634E+00 1.179792058E+00 3.409257600E-02
1.649996187E+01 315 1.222597842E+00 1.180739235E+00 4.185860700E-02 1.222444436E+00 1.180459599E+00 4.198483700E-02
1.649996187E+01 320 1.226697320E+00 1.184701414E+00 4.199590600E-02 1.225833921E+00 1.184660457E+00 4.117346400E-02
1.649996187E+01 325 1.229101325E+00 1.192445588E+00 3.665573700E-02 1.228886758E+00 1.192395114E+00 3.649164400E-02
1.649996187E+01 330 1.231941818E+00 1.198500547E+00 3.344127100E-02 1.231876296E+00 1.198348099E+00 3.352819700E-02
1.649996187E+01 335 1.237634374E+00 1.201063521E+00 3.657085300E-02 1.237068659E+00 1.200991655E+00 3.607700400E-02
1.649996187E+01 340 1.242447459E+00 1.205276294E+00 3.717116500E-02 1.242357162E+00 1.205203048E+00 3.715411400E-02
1.674996808E+01 290 1.217896418E+00 1.15402583E+00 6.387058800E-02 1.217876788E+00 1.153380121E+00 6.449666700E-02
1.674996808E+01 295 1.226722010E+00 1.160203125E+00 6.651888500E-02 1.224722995E+00 1.160327920E+00 6.439507500E-02
1.674996808E+01 300 1.212746463E+00 1.168296144E+00 4.445031900E-02 1.212718566E+00 1.168327039E+00 4.439152700E-02
1.674996808E+01 305 1.221913260E+00 1.176377114E+00 4.553614600E-02 1.221876789E+00 1.176383674E+00 4.549311500E-02
1.674996808E+01 310 1.220456849E+00 1.17491297E+00 4.554387900E-02 1.220398799E+00 1.17400618E+00 4.639261900E-02
1.674996808E+01 315 1.229553459E+00 1.182403600E+00 4.714985900E-02 1.229448507E+00 1.182011577E+00 4.743693000E-02
1.674996808E+01 320 1.238462523E+00 1.189401900E+00 4.906062300E-02 1.238308386E+00 1.189346648E+00 4.896173800E-02
1.674996808E+01 325 1.236918852E+00 1.196967598E+00 3.995125400E-02 1.236838735E+00 1.196898105E+00 3.994063000E-02
1.674996808E+01 330 1.240361700E+00 1.199148185E+00 4.121351500E-02 1.240173865E+00 1.198931042E+00 4.124282300E-02
1.674996808E+01 335 1.249146077E+00 1.204347222E+00 4.479885500E-02 1.249212908E+00 1.204045246E+00 4.516766200E-02
1.674996808E+01 340 1.252751472E+00 1.210795308E+00 4.195616400E-02 1.252708855E+00 1.210693507E+00 4.201534800E-02
1.700000000E+01 290 1.237403452E+00 1.172649454E+00 6.475399800E-02 1.237373260E+00 1.172642427E+00 6.473083300E-02
1.700000000E+01 295 1.235006473E+00 1.172835E+00 6.217147300E-02 1.234969852E+00 1.172835E+00 6.213485200E-02
1.700000000E+01 300 1.235478865E+00 1.17570185E+00 5.977701500E-02 1.232005687E+00 1.17570185E+00 5.630383700E-02
1.700000000E+01 305 1.230255224E+00 1.185212125E+00 4.504309900E-02 1.230204407E+00 1.185257622E+00 4.494678500E-02
1.700000000E+01 310 1.239879754E+00 1.185273786E+00 5.460596800E-02 1.239814016E+00 1.185367014E+00 5.444700200E-02
1.700000000E+01 315 1.238655620E+00 1.195210E+00 4.344562000E-02 1.238578498E+00 1.195210E+00 4.336849800E-02
1.700000000E+01 320 1.248219891E+00 1.200829556E+00 4.739033500E-02 1.248107057E+00 1.201024702E+00 4.708235500E-02
1.700000000E+01 325 1.257494834E+00 1.202911235E+00 5.458359900E-02 1.255867023E+00 1.202855102E+00 5.301192100E-02
1.700000000E+01 330 1.251592982E+00 1.208090472E+00 4.350251000E-02 1.250953369E+00 1.207702443E+00 4.325092600E-02
1.700000000E+01 335 1.260528311E+00 1.211936262E+00 4.859204900E-02 1.260357391E+00 1.211806305E+00 4.855108600E-02
1.700000000E+01 340 1.266973691E+00 1.218848253E+00 4.812543800E-02 1.264703753E+00 1.218693004E+00 4.601074900E-02
