B T nFsrh nFBsrh dnsrh nF nFB dn
1.649996187E+01 290 1.182229366E+00 1.127826985E+00 5.440238100E-02 1.171643098E+00 1.125300510E+00 4.634258800E-02
1.649996187E+01 295 1.186278321E+00 1.133479937E+00 5.279838400E-02 1.170389147E+00 1.130477158E+00 3.991198900E-02
1.649996187E+01 300 1.194022212E+00 1.138926730E+00 5.509548200E-02 1.178057279E+00 1.135076458E+00 4.298082100E-02
1.649996187E+01 305 1.192099050E+00 1.144283250E+00 4.781580000E-02 1.179608663E+00 1.139415282E+00 4.019338100E-02
1.649996187E+01 310 1.198411683E+00 1.149125824E+00 4.928585900E-02 1.181900981E+00 1.143043281E+00 3.885770000E-02
1.649996187E+01 315 1.201318477E+00 1.153670154E+00 4.764832300E-02 1.187620133E+00 1.146166680E+00 4.145345300E-02
1.649996187E+01 320 1.204128763E+00 1.157955503E+00 4.617326000E-02 1.192291825E+00 1.148809715E+00 4.348211000E-02
1.649996187E+01 325 1.210006433E+00 1.161485419E+00 4.852101400E-02 1.196467837E+00 1.150494594E+00 4.597324300E-02
1.649996187E+01 330 1.214957880E+00 1.164461097E+00 5.049678300E-02 1.197768135E+00 1.151422394E+00 4.634574100E-02
1.649996187E+01 335 1.218685318E+00 1.166825723E+00 5.185959500E-02 1.198461693E+00 1.151556679E+00 4.690501400E-02
1.649996187E+01 340 1.220875402E+00 1.168362320E+00 5.251308200E-02 1.198788962E+00 1.155198932E+00 4.359003000E-02
1.674996808E+01 290 1.193115496E+00 1.129046973E+00 6.406852300E-02 1.168491309E+00 1.125922473E+00 4.256883600E-02
1.674996808E+01 295 1.191279922E+00 1.134396683E+00 5.688323900E-02 1.175639023E+00 1.130356742E+00 4.528228100E-02
1.674996808E+01 300 1.199786598E+00 1.139448723E+00 6.033787500E-02 1.177124448E+00 1.134296504E+00 4.282794400E-02
1.674996808E+01 305 1.208120070E+00 1.144148876E+00 6.397119400E-02 1.179658412E+00 1.137667038E+00 4.199137400E-02
1.674996808E+01 310 1.206347832E+00 1.148493715E+00 5.785411700E-02 1.185544270E+00 1.140448141E+00 4.509612900E-02
1.674996808E+01 315 1.208800160E+00 1.152374917E+00 5.642524300E-02 1.190661000E+00 1.142521918E+00 4.813908200E-02
1.674996808E+01 320 1.211947682E+00 1.155703509E+00 5.624417300E-02 1.194720994E+00 1.143799471E+00 5.092152300E-02
1.674996808E+01 325 1.218878699E+00 1.158484565E+00 6.039413400E-02 1.197927359E+00 1.144292879E+00 5.363448000E-02
1.674996808E+01 330 1.225141697E+00 1.160823107E+00 6.431859000E-02 1.199694974E+00 1.144117736E+00 5.557723800E-02
1.674996808E+01 335 1.230496080E+00 1.162572142E+00 6.792393800E-02 1.200381345E+00 1.143157698E+00 5.722364700E-02
1.674996808E+01 340 1.234670313E+00 1.163025533E+00 7.164478000E-02 1.199414363E+00 1.144098626E+00 5.531573700E-02
1.700000000E+01 290 1.200517431E+00 1.137442987E+00 6.307444400E-02 1.173569633E+00 1.133271745E+00 4.029788800E-02
1.700000000E+01 295 1.209621485E+00 1.142152824E+00 6.746866100E-02 1.175249997E+00 1.136794530E+00 3.845546700E-02
1.700000000E+01 300 1.207925319E+00 1.146440359E+00 6.148496000E-02 1.177955049E+00 1.139657936E+00 3.829711300E-02
1.700000000E+01 305 1.216800216E+00 1.149898405E+00 6.690181100E-02 1.184008539E+00 1.141816695E+00 4.219184400E-02
1.700000000E+01 310 1.215358487E+00 1.152453480E+00 6.290500700E-02 1.189393792E+00 1.143275159E+00 4.611863300E-02
1.700000000E+01 315 1.218420958E+00 1.155281419E+00 6.313953900E-02 1.193878545E+00 1.143892551E+00 4.998599400E-02
1.700000000E+01 320 1.226762122E+00 1.158336615E+00 6.842550700E-02 1.197342419E+00 1.143815272E+00 5.352714700E-02
1.700000000E+01 325 1.229996484E+00 1.160671631E+00 6.932485300E-02 1.199543333E+00 1.142836064E+00 5.670726900E-02
1.700000000E+01 330 1.237275518E+00 1.161876327E+00 7.539919100E-02 1.200510642E+00 1.141107060E+00 5.940358200E-02
1.700000000E+01 335 1.243856984E+00 1.162587163E+00 8.126982100E-02 1.200130993E+00 1.138700163E+00 6.143083000E-02
1.700000000E+01 340 1.244346210E+00 1.162686529E+00 8.165968100E-02 1.198276901E+00 1.139273589E+00 5.900331200E-02
