N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
4.642000E+10 1.778E+15 297 3.800E-4 2.860610E-1 2.525020E+1 4.480150E-1 7.880880E+1 2.893331E-1 2.566460E+1 4.496560E-1 7.890740E+1 1.1309111E+00 1.6146755E+00 3.6494565E-01 1.2495659E-01
6.813000E+10 1.778E+15 297 3.800E-4 2.827031E-1 2.483000E+1 4.461670E-1 7.874280E+1 2.872507E-1 2.539790E+1 4.483820E-1 7.887680E+1 1.5831467E+00 2.2360116E+00 4.9399842E-01 1.6988519E-01
1.000000E+11 1.778E+15 297 3.800E-4 2.781790E-1 2.425940E+1 4.437840E-1 7.860400E+1 2.843529E-1 2.503190E+1 4.466900E-1 7.882990E+1 2.1712105E+00 3.0860622E+00 6.5056303E-01 2.8656639E-01
1.468000E+11 1.778E+15 297 3.800E-4 2.722724E-1 2.355440E+1 4.408290E-1 7.849820E+1 2.804059E-1 2.452610E+1 4.445110E-1 7.870830E+1 2.9006166E+00 3.9619018E+00 8.2832596E-01 2.6693500E-01
2.154000E+11 1.778E+15 297 3.800E-4 2.648530E-1 2.269330E+1 4.371760E-1 7.839670E+1 2.751795E-1 2.389360E+1 4.418080E-1 7.861280E+1 3.7526415E+00 5.0235209E+00 1.0484192E+00 2.7489162E-01
3.162000E+11 1.778E+15 297 3.800E-4 2.559350E-1 2.167080E+1 4.330560E-1 7.820990E+1 2.684994E-1 2.310820E+1 4.384880E-1 7.851020E+1 4.6794890E+00 6.2203027E+00 1.2388024E+00 3.8249807E-01
4.642000E+11 1.778E+15 297 3.800E-4 2.456915E-1 2.054880E+1 4.285420E-1 7.806630E+1 2.603092E-1 2.215630E+1 4.346140E-1 7.833670E+1 5.6155142E+00 7.2552728E+00 1.3971018E+00 3.4517665E-01
6.813000E+11 1.778E+15 297 3.800E-4 2.343955E-1 1.932990E+1 4.236880E-1 7.785640E+1 2.507081E-1 2.108910E+1 4.304080E-1 7.817560E+1 6.5066107E+00 8.3417500E+00 1.5613093E+00 4.0831154E-01
1.000000E+12 1.778E+15 297 3.800E-4 2.223100E-1 1.807280E+1 4.186440E-1 7.767540E+1 2.399279E-1 1.992550E+1 4.257210E-1 7.803070E+1 7.3429976E+00 9.2981356E+00 1.6623563E+00 4.5533361E-01
1.468000E+12 1.778E+15 297 3.800E-4 2.096037E-1 1.676960E+1 4.133020E-1 7.743150E+1 2.282427E-1 1.868080E+1 4.208970E-1 7.778280E+1 8.1663072E+00 1.0230825E+01 1.8044795E+00 4.5164227E-01
2.154000E+12 1.778E+15 297 3.800E-4 1.963507E-1 1.545310E+1 4.077010E-1 7.721520E+1 2.158671E-1 1.740970E+1 4.157030E-1 7.760370E+1 9.0409331E+00 1.1238562E+01 1.9249320E+00 5.0062046E-01
3.162000E+12 1.778E+15 297 3.800E-4 1.826014E-1 1.410700E+1 4.017860E-1 7.691240E+1 2.029137E-1 1.609450E+1 4.103670E-1 7.731350E+1 1.0010315E+01 1.2348939E+01 2.0910551E+00 5.1879685E-01
4.642000E+12 1.778E+15 297 3.800E-4 1.684583E-1 1.276590E+1 3.954490E-1 7.665350E+1 1.894342E-1 1.477040E+1 4.045700E-1 7.709050E+1 1.1072921E+01 1.3571061E+01 2.2544924E+00 5.6686622E-01
6.813000E+12 1.778E+15 297 3.800E-4 1.541001E-1 1.142570E+1 3.888200E-1 7.627670E+1 1.754992E-1 1.341990E+1 3.985210E-1 7.675080E+1 1.2193275E+01 1.4860021E+01 2.4342506E+00 6.1771343E-01
1.000000E+13 1.778E+15 297 3.800E-4 1.397629E-1 1.012120E+1 3.817680E-1 7.587560E+1 1.612497E-1 1.207270E+1 3.920610E-1 7.638580E+1 1.3325172E+01 1.6164570E+01 2.6253568E+00 6.6792519E-01
1.468000E+13 1.778E+15 297 3.800E-4 1.257001E-1 8.879000E+0 3.743010E-1 7.548610E+1 1.468970E-1 1.075600E+1 3.851810E-1 7.603840E+1 1.4429771E+01 1.7450725E+01 2.8246461E+00 7.2634353E-01
2.154000E+13 1.778E+15 297 3.800E-4 1.121520E-1 7.703100E+0 3.664850E-1 7.496560E+1 1.326881E-1 9.473800E+0 3.779700E-1 7.556040E+1 1.5476972E+01 1.8690494E+01 3.0386009E+00 7.8718482E-01
3.162000E+13 1.778E+15 297 3.800E-4 9.932487E-2 6.616400E+0 3.582930E-1 7.436780E+1 1.188720E-1 8.257000E+0 3.703900E-1 7.501460E+1 1.6443847E+01 1.9869202E+01 3.2660169E+00 8.6223215E-01
4.642000E+13 1.778E+15 297 3.800E-4 8.737941E-2 5.628300E+0 3.496810E-1 7.368120E+1 1.056731E-1 7.127700E+0 3.623160E-1 7.446560E+1 1.7311586E+01 2.1036239E+01 3.4872873E+00 1.0533723E+00
6.813000E+13 1.778E+15 297 3.800E-4 7.642564E-2 4.746600E+0 3.405410E-1 7.295250E+1 9.327543E-2 6.084800E+0 3.538350E-1 7.374600E+1 1.8064554E+01 2.1992506E+01 3.7571184E+00 1.0759906E+00
1.000000E+14 1.778E+15 297 3.800E-4 6.652416E-2 3.962800E+0 3.308200E-1 7.202590E+1 8.181399E-2 5.142300E+0 3.449010E-1 7.289500E+1 1.8688527E+01 2.2937207E+01 4.0826208E+00 1.1922628E+00
1.000000E+10 1.778E+15 302 3.800E-4 2.923321E-1 2.505210E+1 4.379530E-1 7.827120E+1 2.931694E-1 2.515820E+1 4.383800E-1 7.830150E+1 2.8560279E-01 4.2173128E-01 9.7404079E-02 3.8696577E-02
1.468000E+10 1.778E+15 302 3.800E-4 2.914865E-1 2.494380E+1 4.374460E-1 7.824920E+1 2.926911E-1 2.509600E+1 4.380620E-1 7.829280E+1 4.1156017E-01 6.0647115E-01 1.4061936E-01 5.5688390E-02
2.154000E+10 1.778E+15 302 3.800E-4 2.902711E-1 2.478890E+1 4.367270E-1 7.821780E+1 2.919975E-1 2.500630E+1 4.376050E-1 7.827980E+1 5.9123794E-01 8.6938092E-01 2.0063756E-01 7.9203064E-02
3.162000E+10 1.778E+15 302 3.800E-4 2.885404E-1 2.455500E+1 4.357200E-1 7.812430E+1 2.909970E-1 2.487760E+1 4.369580E-1 7.826040E+1 8.4420114E-01 1.2967489E+00 2.8332242E-01 1.7390660E-01
4.642000E+10 1.778E+15 302 3.800E-4 2.861079E-1 2.425150E+1 4.343390E-1 7.806240E+1 2.895654E-1 2.469490E+1 4.360540E-1 7.823130E+1 1.1940308E+00 1.7955124E+00 3.9329991E-01 2.1589824E-01
6.813000E+10 1.778E+15 302 3.800E-4 2.827503E-1 2.384110E+1 4.324900E-1 7.798460E+1 2.875392E-1 2.442350E+1 4.348160E-1 7.813870E+1 1.6654773E+00 2.3845886E+00 5.3493892E-01 1.9721342E-01
1.000000E+11 1.778E+15 302 3.800E-4 2.782272E-1 2.330110E+1 4.300920E-1 7.788910E+1 2.847155E-1 2.407300E+1 4.331600E-1 7.807860E+1 2.2788714E+00 3.2064969E+00 7.0828331E-01 2.4270415E-01
1.468000E+11 1.778E+15 302 3.800E-4 2.723226E-1 2.261360E+1 4.269570E-1 7.779700E+1 2.808620E-1 2.360560E+1 4.310120E-1 7.799990E+1 3.0404255E+00 4.2023927E+00 9.4080907E-01 2.6012854E-01
2.154000E+11 1.778E+15 302 3.800E-4 2.649068E-1 2.175810E+1 4.232850E-1 7.761670E+1 2.757465E-1 2.300060E+1 4.282210E-1 7.791530E+1 3.9310381E+00 5.4020330E+00 1.1526758E+00 3.8323667E-01
3.162000E+11 1.778E+15 302 3.800E-4 2.559941E-1 2.078040E+1 4.191100E-1 7.747430E+1 2.691882E-1 2.223040E+1 4.248450E-1 7.775370E+1 4.9014407E+00 6.5225997E+00 1.3499041E+00 3.5933981E-01
4.642000E+11 1.778E+15 302 3.800E-4 2.457575E-1 1.967690E+1 4.144500E-1 7.727490E+1 2.611194E-1 2.132810E+1 4.210100E-1 7.760370E+1 5.8830941E+00 7.7418992E+00 1.5581578E+00 4.2369114E-01
6.813000E+11 1.778E+15 302 3.800E-4 2.344692E-1 1.850820E+1 4.095920E-1 7.708810E+1 2.516270E-1 2.030130E+1 4.166180E-1 7.746210E+1 6.8187436E+00 8.8324393E+00 1.6864370E+00 4.8281676E-01
1.000000E+12 1.778E+15 302 3.800E-4 2.223917E-1 1.729140E+1 4.043700E-1 7.691190E+1 2.409348E-1 1.916220E+1 4.119600E-1 7.722390E+1 7.6963145E+00 9.7629708E+00 1.8424119E+00 4.0402000E-01
1.468000E+12 1.778E+15 302 3.800E-4 2.096929E-1 1.603000E+1 3.989990E-1 7.663720E+1 2.293177E-1 1.797500E+1 4.069670E-1 7.704300E+1 8.5579090E+00 1.0820584E+01 1.9578983E+00 5.2671885E-01
2.154000E+12 1.778E+15 302 3.800E-4 1.964462E-1 1.475840E+1 3.932640E-1 7.641400E+1 2.169975E-1 1.673280E+1 4.017830E-1 7.676870E+1 9.4707543E+00 1.1799579E+01 2.1202988E+00 4.6203726E-01
3.162000E+12 1.778E+15 302 3.800E-4 1.827020E-1 1.345930E+1 3.872200E-1 7.609960E+1 2.040936E-1 1.547690E+1 3.962540E-1 7.654940E+1 1.0481269E+01 1.3036202E+01 2.2798508E+00 5.8759442E-01
4.642000E+12 1.778E+15 302 3.800E-4 1.685618E-1 1.215610E+1 3.808610E-1 7.574060E+1 1.906593E-1 1.418690E+1 3.905100E-1 7.621810E+1 1.1590046E+01 1.4314614E+01 2.4708714E+00 6.2649161E-01
6.813000E+12 1.778E+15 302 3.800E-4 1.542048E-1 1.087600E+1 3.740210E-1 7.542870E+1 1.767599E-1 1.289650E+1 3.842790E-1 7.594580E+1 1.2760304E+01 1.5667041E+01 2.6694147E+00 6.8088031E-01
1.000000E+13 1.778E+15 302 3.800E-4 1.398665E-1 9.619900E+0 3.668490E-1 7.499450E+1 1.625299E-1 1.159610E+1 3.777420E-1 7.555140E+1 1.3944142E+01 1.7041937E+01 2.8837143E+00 7.3711407E-01
1.468000E+13 1.778E+15 302 3.800E-4 1.258004E-1 8.419500E+0 3.593400E-1 7.450020E+1 1.481751E-1 1.031780E+1 3.708390E-1 7.510820E+1 1.5100175E+01 1.8398302E+01 3.1008065E+00 8.0949883E-01
2.154000E+13 1.778E+15 302 3.800E-4 1.122471E-1 7.298800E+0 3.513780E-1 7.402190E+1 1.339417E-1 9.089600E+0 3.634510E-1 7.468730E+1 1.6197047E+01 1.9701637E+01 3.3217683E+00 8.9091452E-01
3.162000E+13 1.778E+15 302 3.800E-4 9.941313E-2 6.257400E+0 3.429860E-1 7.340600E+1 1.200797E-1 7.914800E+0 3.556930E-1 7.412300E+1 1.7210711E+01 2.0940517E+01 3.5724628E+00 9.6731109E-01
4.642000E+13 1.778E+15 302 3.800E-4 8.745952E-2 5.311200E+0 3.341670E-1 7.269100E+1 1.068165E-1 6.818400E+0 3.475480E-1 7.346660E+1 1.8121713E+01 2.2104893E+01 3.8501157E+00 1.0557178E+00
6.813000E+13 1.778E+15 302 3.800E-4 7.649679E-2 4.464500E+0 3.248610E-1 7.186070E+1 9.434007E-2 5.812600E+0 3.389780E-1 7.270460E+1 1.8913787E+01 2.3192719E+01 4.1645771E+00 1.1607244E+00
1.000000E+14 1.778E+15 302 3.800E-4 6.658591E-2 3.717000E+0 3.149700E-1 7.089270E+1 8.279020E-2 4.904100E+0 3.299260E-1 7.181620E+1 1.9572715E+01 2.4206276E+01 4.5331377E+00 1.2859216E+00
1.000000E+10 1.778E+15 307 3.800E-4 2.923879E-1 2.404020E+1 4.243410E-1 7.750430E+1 2.932855E-1 2.414980E+1 4.247770E-1 7.753950E+1 3.0604991E-01 4.5383399E-01 1.0264209E-01 4.5396217E-02
1.468000E+10 1.778E+15 307 3.800E-4 2.915430E-1 2.393400E+1 4.238340E-1 7.747800E+1 2.928150E-1 2.408960E+1 4.244630E-1 7.752770E+1 4.3440398E-01 6.4592189E-01 1.4818724E-01 6.4106119E-02
2.154000E+10 1.778E+15 307 3.800E-4 2.903288E-1 2.378260E+1 4.231130E-1 7.744150E+1 2.921326E-1 2.400270E+1 4.240130E-1 7.751070E+1 6.1745933E-01 9.1698017E-01 2.1225764E-01 8.9277996E-02
3.162000E+10 1.778E+15 307 3.800E-4 2.885997E-1 2.356950E+1 4.221020E-1 7.739230E+1 2.911481E-1 2.387830E+1 4.233740E-1 7.748660E+1 8.7529336E-01 1.2932244E+00 3.0044358E-01 1.2169846E-01
4.642000E+10 1.778E+15 307 3.800E-4 2.861697E-1 2.327440E+1 4.207100E-1 7.732740E+1 2.897386E-1 2.370210E+1 4.224790E-1 7.745270E+1 1.2317655E+00 1.8044815E+00 4.1871904E-01 1.6177615E-01
6.813000E+10 1.778E+15 307 3.800E-4 2.828158E-1 2.287450E+1 4.187750E-1 7.725520E+1 2.877428E-1 2.345600E+1 4.212480E-1 7.740570E+1 1.7122931E+00 2.4791098E+00 5.8706510E-01 1.9443013E-01
1.000000E+11 1.778E+15 307 3.800E-4 2.782980E-1 2.234690E+1 4.162400E-1 7.716570E+1 2.849593E-1 2.311870E+1 4.195680E-1 7.734620E+1 2.3376321E+00 3.3384230E+00 7.9319681E-01 2.3336635E-01
1.468000E+11 1.778E+15 307 3.800E-4 2.724008E-1 2.166080E+1 4.131210E-1 7.699290E+1 2.811570E-1 2.266720E+1 4.172980E-1 7.727930E+1 3.1143454E+00 4.4398955E+00 1.0009633E+00 3.7060377E-01
2.154000E+11 1.778E+15 307 3.800E-4 2.649949E-1 2.084530E+1 4.094070E-1 7.685590E+1 2.761029E-1 2.206610E+1 4.144850E-1 7.712730E+1 4.0231378E+00 5.5324684E+00 1.2251348E+00 3.5188578E-01
3.162000E+11 1.778E+15 307 3.800E-4 2.560946E-1 1.989550E+1 4.050670E-1 7.671630E+1 2.696131E-1 2.133570E+1 4.111300E-1 7.699220E+1 5.0140368E+00 6.7501887E+00 1.4747160E+00 3.5834799E-01
4.642000E+11 1.778E+15 307 3.800E-4 2.458722E-1 1.882430E+1 4.004310E-1 7.647910E+1 2.616142E-1 2.046570E+1 4.071310E-1 7.685840E+1 6.0172575E+00 8.0202485E+00 1.6456620E+00 4.9350494E-01
