fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L22 38522 340.04 34.097 1.149787493E+00 3.257942419E+00 1.832086742E-07 2.704708475E+03 1.740578749E-04 2.109519917E-01 1.564073942E-04 5.196996144E-01 1.714720363E-05 1.444859827E-01 1.185815128E-04 5.899060122E-02 
0L23 38612 340.02 34.099 1.153575862E+00 3.243979127E+00 1.876920243E-07 2.502452214E+03 1.762113813E-04 2.112502064E-01 1.568519233E-04 5.197204035E-01 1.722093618E-05 1.447015154E-01 1.189153246E-04 7.231917758E-02 
0L24 38706 340 34.101 1.160532292E+00 3.221556682E+00 1.988070360E-07 2.841015730E+03 1.737801437E-04 2.114261837E-01 1.572576247E-04 5.190486113E-01 1.725752518E-05 1.449153570E-01 1.191044151E-04 5.393155472E-02 
0L25 38792 340.03 34.098 1.151289024E+00 3.253255014E+00 1.846436021E-07 2.736342063E+03 1.747134689E-04 2.112519951E-01 1.573573942E-04 5.201444641E-01 1.729067529E-05 1.448479527E-01 1.192635988E-04 5.996976723E-02 
0L26 38884 340.01 34.1 1.155687277E+00 3.244758522E+00 1.913433001E-07 2.783564988E+03 1.748766221E-04 2.114753704E-01 1.579076823E-04 5.195989052E-01 1.735127052E-05 1.447851542E-01 1.197400238E-04 5.571566700E-02 
0L27 38974 340.04 34.097 1.148965222E+00 3.254210447E+00 1.802662685E-07 2.685531369E+03 1.760990182E-04 2.118772266E-01 1.584240002E-04 5.191371130E-01 1.742558361E-05 1.449027510E-01 1.201547145E-04 5.811900228E-02 
0L28 39064 340.02 34.099 1.160421400E+00 3.234897085E+00 1.992299316E-07 2.838254740E+03 1.752018809E-04 2.116035831E-01 1.587733727E-04 5.194839283E-01 1.745310911E-05 1.451370715E-01 1.202743789E-04 5.275433890E-02 
0L29 39152 340.01 34.1 1.161009999E+00 3.224933677E+00 1.988291063E-07 2.837709188E+03 1.752033216E-04 2.117693066E-01 1.586184713E-04 5.205390249E-01 1.748517844E-05 1.452513064E-01 1.202796969E-04 5.443427485E-02 
0L30 39242 340.03 34.098 1.158697624E+00 3.233508640E+00 1.948776480E-07 2.806592011E+03 1.754164302E-04 2.121262730E-01 1.585411041E-04 5.191858402E-01 1.746060064E-05 1.451949961E-01 1.201531347E-04 5.206953597E-02 
0L31 39334 340.02 34.099 1.150797632E+00 3.258991539E+00 1.822004415E-07 2.708292915E+03 1.761231584E-04 2.114397045E-01 1.586187772E-04 5.212090181E-01 1.748046826E-05 1.451734735E-01 1.202916088E-04 5.905263657E-02 
0L32 39422 340.01 34.1 1.153072880E+00 3.256593116E+00 1.859786803E-07 2.439912445E+03 1.788003183E-04 2.116988747E-01 1.588411041E-04 5.201245081E-01 1.748995793E-05 1.452009119E-01 1.203452461E-04 7.652019534E-02 
0L33 39512 340.02 34.099 1.157152863E+00 3.259136420E+00 1.945850599E-07 2.821431285E+03 1.757081957E-04 2.118595493E-01 1.592144717E-04 5.186317604E-01 1.749402300E-05 1.450490922E-01 1.206281156E-04 5.313875641E-02 
0L34 39602 339.96 34.105 1.159137107E+00 3.243495818E+00 1.942311377E-07 2.839820739E+03 1.757704747E-04 2.122993965E-01 1.592243048E-04 5.204500565E-01 1.759288975E-05 1.454970800E-01 1.208106065E-04 5.469884494E-02 
0L35 39694 340 34.101 1.153488409E+00 3.254839580E+00 1.855649095E-07 2.753611661E+03 1.762809524E-04 2.122070736E-01 1.591693939E-04 5.188261558E-01 1.752432429E-05 1.451414972E-01 1.207600575E-04 5.934910139E-02 
0L36 39782 340.01 34.1 1.167027044E+00 3.227755570E+00 2.084148641E-07 2.914896141E+03 1.751317206E-04 2.119613907E-01 1.586477999E-04 5.213146517E-01 1.753035638E-05 1.453042997E-01 1.205444500E-04 5.027993507E-02 
0L37 39874 340.02 34.099 1.153926680E+00 3.250129394E+00 1.854265259E-07 2.744191039E+03 1.761918036E-04 2.121147621E-01 1.588009451E-04 5.202166504E-01 1.752299050E-05 1.455401181E-01 1.204163152E-04 5.913106433E-02 
0L38 39964 340.06 34.095 1.150103770E+00 3.272224778E+00 1.810640966E-07 2.688939293E+03 1.767731639E-04 2.120733894E-01 1.592808152E-04 5.189786726E-01 1.753069597E-05 1.451361166E-01 1.208152168E-04 6.159949579E-02 
0L39 40054 340.03 34.098 1.144323859E+00 3.288355371E+00 1.717316052E-07 2.636655555E+03 1.774682132E-04 2.119864506E-01 1.592354439E-04 5.211573121E-01 1.759205935E-05 1.455091847E-01 1.207916838E-04 6.697637957E-02 
0L40 40142 340.01 34.1 1.156351728E+00 3.254398600E+00 1.888114359E-07 2.794843967E+03 1.762794339E-04 2.125296482E-01 1.595780652E-04 5.192821843E-01 1.761149166E-05 1.455768146E-01 1.210034102E-04 5.860348356E-02 
