fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
S101 12:16:16 324.3 35.75 1.000E+000 6.620E-001 2.241E-006 1.554E+003 2.556E+000 2.996E-008 1.593E-005 1.444E-002 1.592E-005 5.858E-008 2.548E-001 7.300E-003 7.914E-006 6.679E-004 
S110 12:32:08 328.1 35.34 1.000E+000 6.511E-001 2.399E-006 1.449E+003 2.499E+000 3.622E-008 1.556E-005 1.310E-002 1.555E-005 5.183E-008 2.544E-001 6.600E-003 7.734E-006 5.219E-004 
S111 12:41:14 328 35.35 1.000E+000 6.514E-001 2.460E-006 1.480E+003 2.500E+000 3.585E-008 1.518E-005 1.293E-002 1.517E-005 4.992E-008 2.544E-001 6.500E-003 7.562E-006 5.686E-004 
S120 12:56:44 331.1 35.02 1.000E+000 6.424E-001 2.566E-006 1.362E+003 2.454E+000 4.159E-008 8.844E-006 7.071E-003 8.837E-006 1.576E-008 2.523E-001 3.600E-003 4.254E-006 4.272E-004 
S121 13:07:44 331.2 35.01 1.000E+000 6.422E-001 2.520E-006 1.375E+003 2.453E+000 4.180E-008 1.597E-005 1.264E-002 1.596E-005 5.129E-008 2.544E-001 6.400E-003 7.888E-006 8.407E-004 
S130 13:23:44 334.3 34.68 1.000E+000 6.332E-001 2.709E-006 1.274E+003 2.408E+000 4.834E-008 1.610E-005 1.184E-002 1.609E-005 4.839E-008 2.541E-001 6.000E-003 7.930E-006 6.932E-004 
S131 13:30:06 334.3 34.68 1.000E+000 6.332E-001 2.771E-006 1.286E+003 2.408E+000 4.802E-008 1.591E-005 1.173E-002 1.590E-005 4.738E-008 2.541E-001 5.900E-003 7.895E-006 4.090E-004 
S140 13:43:16 337.5 34.35 1.000E+000 6.240E-001 2.949E-006 1.225E+003 2.362E+000 5.529E-008 1.571E-005 1.091E-002 1.569E-005 4.346E-008 2.539E-001 5.500E-003 7.758E-006 6.241E-004 
S141 13:49:30 337.3 34.37 1.000E+000 6.246E-001 2.964E-006 1.212E+003 2.365E+000 5.442E-008 1.636E-005 1.127E-002 1.635E-005 4.681E-008 2.540E-001 5.700E-003 8.068E-006 4.087E-003 
S150 14:04:44 340.6 34.04 1.000E+000 6.151E-001 3.092E-006 1.127E+003 2.319E+000 6.283E-008 1.672E-005 1.069E-002 1.671E-005 4.535E-008 2.539E-001 5.400E-003 8.242E-006 6.167E-004 
S151 14:11:48 340.7 34.03 1.000E+000 6.148E-001 3.134E-006 1.125E+003 2.317E+000 6.294E-008 1.643E-005 1.047E-002 1.641E-005 4.363E-008 2.538E-001 5.300E-003 8.075E-006 1.118E-003 
