N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
3.162000E+13 420 1.000E+16 340 3.800E-4 1.394340E-1 5.413400E+0 2.846040E-1 6.820700E+1 2.210640E-1 1.224391E-1
4.642000E+13 420 1.000E+16 340 3.800E-4 1.232686E-1 4.572700E+0 2.752650E-1 6.738160E+1 2.125490E-1 1.075688E-1
6.813000E+13 420 1.000E+16 340 3.800E-4 1.081982E-1 3.817200E+0 2.654880E-1 6.644230E+1 2.036040E-1 9.373983E-2
1.000000E+14 420 1.000E+16 340 3.800E-4 9.436268E-2 3.148900E+0 2.552430E-1 6.536950E+1 1.942290E-1 8.106187E-2
1.000000E+10 520 1.000E+16 340 3.800E-4 3.706781E-1 2.130720E+1 3.864440E-1 7.437260E+1 3.142680E-1 3.389976E-1
1.468000E+10 520 1.000E+16 340 3.800E-4 3.696147E-1 2.120140E+1 3.857820E-1 7.434330E+1 3.136620E-1 3.379643E-1
2.154000E+10 520 1.000E+16 340 3.800E-4 3.680941E-1 2.105150E+1 3.848560E-1 7.430120E+1 3.128030E-1 3.364979E-1
3.162000E+10 520 1.000E+16 340 3.800E-4 3.659442E-1 2.084270E+1 3.835860E-1 7.424140E+1 3.116310E-1 3.344127E-1
4.642000E+10 520 1.000E+16 340 3.800E-4 3.629519E-1 2.055750E+1 3.818840E-1 7.415830E+1 3.100490E-1 3.315198E-1
6.813000E+10 520 1.000E+16 340 3.800E-4 3.588751E-1 2.017820E+1 3.796530E-1 7.404960E+1 3.079590E-1 3.276117E-1
1.000000E+11 520 1.000E+16 340 3.800E-4 3.534730E-1 1.969030E+1 3.767600E-1 7.392670E+1 3.053420E-1 3.224301E-1
1.468000E+11 520 1.000E+16 340 3.800E-4 3.465587E-1 1.908680E+1 3.733280E-1 7.376250E+1 3.021780E-1 3.158206E-1
2.154000E+11 520 1.000E+16 340 3.800E-4 3.380580E-1 1.837210E+1 3.693790E-1 7.356370E+1 2.985250E-1 3.077133E-1
3.162000E+11 520 1.000E+16 340 3.800E-4 3.280442E-1 1.756170E+1 3.648990E-1 7.335530E+1 2.944430E-1 2.982187E-1
4.642000E+11 520 1.000E+16 340 3.800E-4 3.167082E-1 1.667800E+1 3.601780E-1 7.310300E+1 2.900680E-1 2.874827E-1
6.813000E+11 520 1.000E+16 340 3.800E-4 3.042664E-1 1.574130E+1 3.550580E-1 7.285470E+1 2.854200E-1 2.757569E-1
1.000000E+12 520 1.000E+16 340 3.800E-4 2.908593E-1 1.476460E+1 3.497900E-1 7.256060E+1 2.805370E-1 2.631484E-1
1.468000E+12 520 1.000E+16 340 3.800E-4 2.765186E-1 1.375240E+1 3.441100E-1 7.226450E+1 2.754000E-1 2.496791E-1
2.154000E+12 520 1.000E+16 340 3.800E-4 2.612202E-1 1.270610E+1 3.381480E-1 7.192330E+1 2.699320E-1 2.353581E-1
3.162000E+12 520 1.000E+16 340 3.800E-4 2.449776E-1 1.163070E+1 3.317840E-1 7.154710E+1 2.640920E-1 2.202008E-1
4.642000E+12 520 1.000E+16 340 3.800E-4 2.279033E-1 1.053690E+1 3.249570E-1 7.113880E+1 2.578810E-1 2.042981E-1
6.813000E+12 520 1.000E+16 340 3.800E-4 2.102144E-1 9.441300E+0 3.177490E-1 7.067340E+1 2.512990E-1 1.878502E-1
1.000000E+13 520 1.000E+16 340 3.800E-4 1.922006E-1 8.363000E+0 3.101450E-1 7.014720E+1 2.443260E-1 1.711435E-1
1.468000E+13 520 1.000E+16 340 3.800E-4 1.741862E-1 7.321200E+0 3.020400E-1 6.957810E+1 2.369630E-1 1.544794E-1
2.154000E+13 520 1.000E+16 340 3.800E-4 1.564983E-1 6.333300E+0 2.935290E-1 6.893530E+1 2.292090E-1 1.381563E-1
3.162000E+13 520 1.000E+16 340 3.800E-4 1.394409E-1 5.413800E+0 2.846100E-1 6.820780E+1 2.210640E-1 1.224491E-1
4.642000E+13 520 1.000E+16 340 3.800E-4 1.232748E-1 4.573100E+0 2.752720E-1 6.738270E+1 2.125490E-1 1.075785E-1
6.813000E+13 520 1.000E+16 340 3.800E-4 1.082036E-1 3.817500E+0 2.654960E-1 6.644360E+1 2.036040E-1 9.374902E-2
1.000000E+14 520 1.000E+16 340 3.800E-4 9.436707E-2 3.149200E+0 2.552520E-1 6.537120E+1 1.942290E-1 8.107054E-2
1.000000E+10 620 1.000E+16 340 3.800E-4 3.706782E-1 2.130720E+1 3.864440E-1 7.437260E+1 3.142680E-1 3.389978E-1
1.468000E+10 620 1.000E+16 340 3.800E-4 3.696149E-1 2.120140E+1 3.857820E-1 7.434330E+1 3.136620E-1 3.379646E-1
2.154000E+10 620 1.000E+16 340 3.800E-4 3.680944E-1 2.105160E+1 3.848560E-1 7.430120E+1 3.128030E-1 3.364983E-1
3.162000E+10 620 1.000E+16 340 3.800E-4 3.659445E-1 2.084270E+1 3.835860E-1 7.424140E+1 3.116310E-1 3.344132E-1
4.642000E+10 620 1.000E+16 340 3.800E-4 3.629524E-1 2.055760E+1 3.818840E-1 7.415830E+1 3.100490E-1 3.315205E-1
6.813000E+10 620 1.000E+16 340 3.800E-4 3.588757E-1 2.017830E+1 3.796530E-1 7.404960E+1 3.079590E-1 3.276126E-1
1.000000E+11 620 1.000E+16 340 3.800E-4 3.534739E-1 1.969040E+1 3.767600E-1 7.392670E+1 3.053420E-1 3.224314E-1
1.468000E+11 620 1.000E+16 340 3.800E-4 3.465598E-1 1.908690E+1 3.733280E-1 7.376250E+1 3.021780E-1 3.158222E-1
2.154000E+11 620 1.000E+16 340 3.800E-4 3.380594E-1 1.837220E+1 3.693800E-1 7.356380E+1 2.985250E-1 3.077151E-1
3.162000E+11 620 1.000E+16 340 3.800E-4 3.280458E-1 1.756190E+1 3.649000E-1 7.335540E+1 2.944630E-1 2.982011E-1
4.642000E+11 620 1.000E+16 340 3.800E-4 3.167100E-1 1.667810E+1 3.601790E-1 7.310310E+1 2.900680E-1 2.874851E-1
6.813000E+11 620 1.000E+16 340 3.800E-4 3.042683E-1 1.574150E+1 3.550590E-1 7.285480E+1 2.854200E-1 2.757595E-1
1.000000E+12 620 1.000E+16 340 3.800E-4 2.908615E-1 1.476480E+1 3.497910E-1 7.256070E+1 2.805370E-1 2.631512E-1
1.468000E+12 620 1.000E+16 340 3.800E-4 2.765209E-1 1.375250E+1 3.441110E-1 7.226450E+1 2.754000E-1 2.496821E-1
2.154000E+12 620 1.000E+16 340 3.800E-4 2.612227E-1 1.270630E+1 3.381490E-1 7.192330E+1 2.699320E-1 2.353613E-1
3.162000E+12 620 1.000E+16 340 3.800E-4 2.449802E-1 1.163080E+1 3.317850E-1 7.154720E+1 2.640920E-1 2.202041E-1
4.642000E+12 620 1.000E+16 340 3.800E-4 2.279060E-1 1.053710E+1 3.249580E-1 7.113900E+1 2.579000E-1 2.042862E-1
6.813000E+12 620 1.000E+16 340 3.800E-4 2.102172E-1 9.441500E+0 3.177500E-1 7.067350E+1 2.512990E-1 1.878538E-1
1.000000E+13 620 1.000E+16 340 3.800E-4 1.922034E-1 8.363200E+0 3.101470E-1 7.014730E+1 2.443260E-1 1.711472E-1
1.468000E+13 620 1.000E+16 340 3.800E-4 1.741890E-1 7.321400E+0 3.020420E-1 6.957830E+1 2.369630E-1 1.544831E-1
2.154000E+13 620 1.000E+16 340 3.800E-4 1.565009E-1 6.333500E+0 2.935310E-1 6.893550E+1 2.292090E-1 1.381600E-1
3.162000E+13 620 1.000E+16 340 3.800E-4 1.394433E-1 5.414000E+0 2.846120E-1 6.820810E+1 2.210840E-1 1.224419E-1
4.642000E+13 620 1.000E+16 340 3.800E-4 1.232770E-1 4.573300E+0 2.752740E-1 6.738310E+1 2.125490E-1 1.075819E-1
6.813000E+13 620 1.000E+16 340 3.800E-4 1.082055E-1 3.817700E+0 2.654980E-1 6.644410E+1 2.036040E-1 9.375230E-2
1.000000E+14 620 1.000E+16 340 3.800E-4 9.436864E-2 3.149400E+0 2.552550E-1 6.537180E+1 1.942290E-1 8.107364E-2
1.000000E+10 720 1.000E+16 340 3.800E-4 3.706783E-1 2.130730E+1 3.864440E-1 7.437260E+1 3.142680E-1 3.389979E-1
1.468000E+10 720 1.000E+16 340 3.800E-4 3.696150E-1 2.120140E+1 3.857820E-1 7.434330E+1 3.136620E-1 3.379647E-1
2.154000E+10 720 1.000E+16 340 3.800E-4 3.680945E-1 2.105160E+1 3.848560E-1 7.430120E+1 3.128030E-1 3.364984E-1
3.162000E+10 720 1.000E+16 340 3.800E-4 3.659447E-1 2.084270E+1 3.835860E-1 7.424140E+1 3.116310E-1 3.344134E-1
4.642000E+10 720 1.000E+16 340 3.800E-4 3.629526E-1 2.055760E+1 3.818840E-1 7.415830E+1 3.100490E-1 3.315208E-1
6.813000E+10 720 1.000E+16 340 3.800E-4 3.588760E-1 2.017830E+1 3.796530E-1 7.404970E+1 3.079590E-1 3.276130E-1
1.000000E+11 720 1.000E+16 340 3.800E-4 3.534742E-1 1.969040E+1 3.767600E-1 7.392670E+1 3.053420E-1 3.224318E-1
1.468000E+11 720 1.000E+16 340 3.800E-4 3.465602E-1 1.908700E+1 3.733280E-1 7.376260E+1 3.021780E-1 3.158227E-1
2.154000E+11 720 1.000E+16 340 3.800E-4 3.380599E-1 1.837220E+1 3.693800E-1 7.356380E+1 2.985250E-1 3.077158E-1
3.162000E+11 720 1.000E+16 340 3.800E-4 3.280463E-1 1.756190E+1 3.649000E-1 7.335540E+1 2.944630E-1 2.982018E-1
4.642000E+11 720 1.000E+16 340 3.800E-4 3.167107E-1 1.667810E+1 3.601790E-1 7.310310E+1 2.900680E-1 2.874859E-1
6.813000E+11 720 1.000E+16 340 3.800E-4 3.042690E-1 1.574150E+1 3.550590E-1 7.285480E+1 2.854200E-1 2.757604E-1
1.000000E+12 720 1.000E+16 340 3.800E-4 2.908622E-1 1.476480E+1 3.497910E-1 7.256070E+1 2.805370E-1 2.631522E-1
