N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
2.154000E+13 20 3.162E+16 340 3.800E-4 1.263622E-1 5.473400E+0 3.093600E-1 7.000790E+1 2.435060E-1 1.123878E-1
3.162000E+13 20 3.162E+16 340 3.800E-4 1.109710E-1 4.625700E+0 3.005780E-1 6.934000E+1 2.354390E-1 9.823618E-2
4.642000E+13 20 3.162E+16 340 3.800E-4 9.679015E-2 3.867700E+0 2.913200E-1 6.858310E+1 2.269630E-1 8.520468E-2
6.813000E+13 20 3.162E+16 340 3.800E-4 8.391171E-2 3.200200E+0 2.816110E-1 6.771340E+1 2.180180E-1 7.339313E-2
1.000000E+14 20 3.162E+16 340 3.800E-4 7.236851E-2 2.620800E+0 2.714330E-1 6.671000E+1 2.086230E-1 6.281168E-2
1.000000E+10 120 3.162E+16 340 3.800E-4 3.581058E-1 2.060950E+1 3.868180E-1 7.439050E+1 3.146190E-1 3.275298E-1
1.468000E+10 120 3.162E+16 340 3.800E-4 3.560687E-1 2.045730E+1 3.862800E-1 7.436710E+1 3.141310E-1 3.256168E-1
2.154000E+10 120 3.162E+16 340 3.800E-4 3.532270E-1 2.024590E+1 3.855350E-1 7.433390E+1 3.134470E-1 3.229541E-1
3.162000E+10 120 3.162E+16 340 3.800E-4 3.493425E-1 1.995830E+1 3.845260E-1 7.428760E+1 3.125100E-1 3.193228E-1
4.642000E+10 120 3.162E+16 340 3.800E-4 3.441712E-1 1.957820E+1 3.831960E-1 7.422440E+1 3.112790E-1 3.144788E-1
6.813000E+10 120 3.162E+16 340 3.800E-4 3.375087E-1 1.909260E+1 3.814970E-1 7.414080E+1 3.096970E-1 3.082449E-1
1.000000E+11 120 3.162E+16 340 3.800E-4 3.292450E-1 1.849620E+1 3.793730E-1 7.404010E+1 3.077250E-1 3.005318E-1
1.468000E+11 120 3.162E+16 340 3.800E-4 3.193979E-1 1.779360E+1 3.767780E-1 7.392920E+1 3.053810E-1 2.913346E-1
2.154000E+11 120 3.162E+16 340 3.800E-4 3.080951E-1 1.699690E+1 3.738210E-1 7.378860E+1 3.026460E-1 2.808035E-1
3.162000E+11 120 3.162E+16 340 3.800E-4 2.955028E-1 1.612040E+1 3.705100E-1 7.361790E+1 2.995610E-1 2.690669E-1
4.642000E+11 120 3.162E+16 340 3.800E-4 2.817497E-1 1.517580E+1 3.666930E-1 7.344400E+1 2.961040E-1 2.562586E-1
6.813000E+11 120 3.162E+16 340 3.800E-4 2.669068E-1 1.417110E+1 3.625080E-1 7.323100E+1 2.922560E-1 2.424423E-1
1.000000E+12 120 3.162E+16 340 3.800E-4 2.510327E-1 1.311360E+1 3.578270E-1 7.299380E+1 2.879590E-1 2.276978E-1
1.468000E+12 120 3.162E+16 340 3.800E-4 2.342390E-1 1.201450E+1 3.526520E-1 7.272240E+1 2.832130E-1 2.121099E-1
2.154000E+12 120 3.162E+16 340 3.800E-4 2.167227E-1 1.089030E+1 3.469410E-1 7.241860E+1 2.779980E-1 1.958701E-1
3.162000E+12 120 3.162E+16 340 3.800E-4 1.987563E-1 9.761500E+0 3.407640E-1 7.206310E+1 2.722950E-1 1.792452E-1
4.642000E+12 120 3.162E+16 340 3.800E-4 1.806573E-1 8.650200E+0 3.339810E-1 7.168300E+1 2.661430E-1 1.625098E-1
6.813000E+12 120 3.162E+16 340 3.800E-4 1.627565E-1 7.577600E+0 3.267380E-1 7.124630E+1 2.595210E-1 1.459913E-1
1.000000E+13 120 3.162E+16 340 3.800E-4 1.453712E-1 6.562700E+0 3.190460E-1 7.074880E+1 2.524710E-1 1.299690E-1
1.468000E+13 120 3.162E+16 340 3.800E-4 1.287821E-1 5.620600E+0 3.108640E-1 7.019800E+1 2.449900E-1 1.147103E-1
2.154000E+13 120 3.162E+16 340 3.800E-4 1.132173E-1 4.762000E+0 3.022100E-1 6.958770E+1 2.371190E-1 1.004125E-1
3.162000E+13 120 3.162E+16 340 3.800E-4 9.884261E-2 3.992700E+0 2.931430E-1 6.889830E+1 2.288570E-1 8.723038E-2
4.642000E+13 120 3.162E+16 340 3.800E-4 8.575933E-2 3.314300E+0 2.836730E-1 6.811810E+1 2.202050E-1 7.525501E-2
6.813000E+13 120 3.162E+16 340 3.800E-4 7.400857E-2 2.724700E+0 2.738010E-1 6.723210E+1 2.111820E-1 6.451161E-2
1.000000E+14 120 3.162E+16 340 3.800E-4 6.357981E-2 2.219000E+0 2.635140E-1 6.622180E+1 2.017680E-1 5.498864E-2
1.000000E+10 220 3.162E+16 340 3.800E-4 3.580586E-1 2.060590E+1 3.868060E-1 7.439000E+1 3.146190E-1 3.274737E-1
1.468000E+10 220 3.162E+16 340 3.800E-4 3.560023E-1 2.045230E+1 3.862630E-1 7.436640E+1 3.141110E-1 3.255582E-1
2.154000E+10 220 3.162E+16 340 3.800E-4 3.531351E-1 2.023900E+1 3.855110E-1 7.433280E+1 3.134280E-1 3.228654E-1
3.162000E+10 220 3.162E+16 340 3.800E-4 3.492183E-1 1.994920E+1 3.844940E-1 7.428610E+1 3.124900E-1 3.191961E-1
4.642000E+10 220 3.162E+16 340 3.800E-4 3.440082E-1 1.956620E+1 3.831540E-1 7.422240E+1 3.112400E-1 3.143265E-1
6.813000E+10 220 3.162E+16 340 3.800E-4 3.373022E-1 1.907760E+1 3.814450E-1 7.413820E+1 3.096390E-1 3.080614E-1
1.000000E+11 220 3.162E+16 340 3.800E-4 3.289936E-1 1.847820E+1 3.793060E-1 7.403750E+1 3.076660E-1 3.002958E-1
1.468000E+11 220 3.162E+16 340 3.800E-4 3.191037E-1 1.777280E+1 3.767010E-1 7.392570E+1 3.053030E-1 2.910675E-1
2.154000E+11 220 3.162E+16 340 3.800E-4 3.077624E-1 1.697360E+1 3.737340E-1 7.378440E+1 3.025680E-1 2.804910E-1
3.162000E+11 220 3.162E+16 340 3.800E-4 2.951358E-1 1.609500E+1 3.704130E-1 7.361280E+1 2.994820E-1 2.687138E-1
4.642000E+11 220 3.162E+16 340 3.800E-4 2.813511E-1 1.514870E+1 3.665810E-1 7.343880E+1 2.960060E-1 2.558846E-1
6.813000E+11 220 3.162E+16 340 3.800E-4 2.664783E-1 1.414230E+1 3.623860E-1 7.322460E+1 2.921390E-1 2.420478E-1
1.000000E+12 220 3.162E+16 340 3.800E-4 2.505766E-1 1.308350E+1 3.576880E-1 7.298740E+1 2.878420E-1 2.272684E-1
1.468000E+12 220 3.162E+16 340 3.800E-4 2.337597E-1 1.198350E+1 3.525030E-1 7.271430E+1 2.830760E-1 2.116651E-1
2.154000E+12 220 3.162E+16 340 3.800E-4 2.162269E-1 1.085890E+1 3.467740E-1 7.241030E+1 2.778420E-1 1.954155E-1
3.162000E+12 220 3.162E+16 340 3.800E-4 1.982523E-1 9.730400E+0 3.405880E-1 7.205280E+1 2.721390E-1 1.787755E-1
4.642000E+12 220 3.162E+16 340 3.800E-4 1.801543E-1 8.619800E+0 3.337900E-1 7.167220E+1 2.659670E-1 1.620470E-1
6.813000E+12 220 3.162E+16 340 3.800E-4 1.622637E-1 7.548700E+0 3.265310E-1 7.123510E+1 2.593260E-1 1.455436E-1
1.000000E+13 220 3.162E+16 340 3.800E-4 1.448969E-1 6.535700E+0 3.188230E-1 7.073740E+1 2.522750E-1 1.295338E-1
1.468000E+13 220 3.162E+16 340 3.800E-4 1.283334E-1 5.595800E+0 3.106400E-1 7.018360E+1 2.447750E-1 1.143049E-1
2.154000E+13 220 3.162E+16 340 3.800E-4 1.127998E-1 4.739700E+0 3.019750E-1 6.957260E+1 2.369040E-1 1.000333E-1
3.162000E+13 220 3.162E+16 340 3.800E-4 9.845983E-2 3.973000E+0 2.929000E-1 6.888250E+1 2.286230E-1 8.688937E-2
4.642000E+13 220 3.162E+16 340 3.800E-4 8.541320E-2 3.297200E+0 2.834230E-1 6.810170E+1 2.199900E-1 7.494011E-2
6.813000E+13 220 3.162E+16 340 3.800E-4 7.369940E-2 2.710100E+0 2.735450E-1 6.721530E+1 2.109470E-1 6.423734E-2
1.000000E+14 220 3.162E+16 340 3.800E-4 6.330661E-2 2.206700E+0 2.632560E-1 6.620470E+1 2.015330E-1 5.474819E-2
1.000000E+10 320 3.162E+16 340 3.800E-4 3.580567E-1 2.060580E+1 3.868050E-1 7.439000E+1 3.146190E-1 3.274715E-1
1.468000E+10 320 3.162E+16 340 3.800E-4 3.559997E-1 2.045220E+1 3.862620E-1 7.436630E+1 3.141110E-1 3.255551E-1
2.154000E+10 320 3.162E+16 340 3.800E-4 3.531316E-1 2.023880E+1 3.855100E-1 7.433280E+1 3.134280E-1 3.228612E-1
3.162000E+10 320 3.162E+16 340 3.800E-4 3.492135E-1 1.994880E+1 3.844930E-1 7.428600E+1 3.124900E-1 3.191905E-1
4.642000E+10 320 3.162E+16 340 3.800E-4 3.440019E-1 1.956580E+1 3.831520E-1 7.422230E+1 3.112400E-1 3.143191E-1
6.813000E+10 320 3.162E+16 340 3.800E-4 3.372943E-1 1.907700E+1 3.814430E-1 7.413810E+1 3.096390E-1 3.080521E-1
1.000000E+11 320 3.162E+16 340 3.800E-4 3.289839E-1 1.847750E+1 3.793040E-1 7.403740E+1 3.076660E-1 3.002845E-1
1.468000E+11 320 3.162E+16 340 3.800E-4 3.190924E-1 1.777200E+1 3.766980E-1 7.392560E+1 3.053030E-1 2.910543E-1
2.154000E+11 320 3.162E+16 340 3.800E-4 3.077496E-1 1.697270E+1 3.737310E-1 7.378420E+1 3.025680E-1 2.804762E-1
3.162000E+11 320 3.162E+16 340 3.800E-4 2.951216E-1 1.609410E+1 3.704090E-1 7.361260E+1 2.994630E-1 2.687150E-1
4.642000E+11 320 3.162E+16 340 3.800E-4 2.813358E-1 1.514770E+1 3.665770E-1 7.343860E+1 2.960060E-1 2.558669E-1
6.813000E+11 320 3.162E+16 340 3.800E-4 2.664618E-1 1.414120E+1 3.623810E-1 7.322430E+1 2.921390E-1 2.420289E-1
1.000000E+12 320 3.162E+16 340 3.800E-4 2.505590E-1 1.308230E+1 3.576830E-1 7.298720E+1 2.878220E-1 2.272637E-1
1.468000E+12 320 3.162E+16 340 3.800E-4 2.337412E-1 1.198230E+1 3.524980E-1 7.271400E+1 2.830760E-1 2.116440E-1
2.154000E+12 320 3.162E+16 340 3.800E-4 2.162078E-1 1.085770E+1 3.467680E-1 7.241000E+1 2.778420E-1 1.953938E-1
3.162000E+12 320 3.162E+16 340 3.800E-4 1.982329E-1 9.729200E+0 3.405810E-1 7.205240E+1 2.721190E-1 1.787663E-1
4.642000E+12 320 3.162E+16 340 3.800E-4 1.801349E-1 8.618700E+0 3.337830E-1 7.167170E+1 2.659470E-1 1.620370E-1
6.813000E+12 320 3.162E+16 340 3.800E-4 1.622447E-1 7.547600E+0 3.265230E-1 7.123460E+1 2.593260E-1 1.455221E-1
1.000000E+13 320 3.162E+16 340 3.800E-4 1.448786E-1 6.534600E+0 3.188150E-1 7.073700E+1 2.522560E-1 1.295233E-1
1.468000E+13 320 3.162E+16 340 3.800E-4 1.283162E-1 5.594900E+0 3.106310E-1 7.018300E+1 2.447750E-1 1.142855E-1
2.154000E+13 320 3.162E+16 340 3.800E-4 1.127837E-1 4.738800E+0 3.019660E-1 6.957200E+1 2.368850E-1 1.000235E-1
3.162000E+13 320 3.162E+16 340 3.800E-4 9.844513E-2 3.972200E+0 2.928900E-1 6.888190E+1 2.286230E-1 8.687285E-2
4.642000E+13 320 3.162E+16 340 3.800E-4 8.539991E-2 3.296600E+0 2.834130E-1 6.810110E+1 2.199710E-1 7.493185E-2
6.813000E+13 320 3.162E+16 340 3.800E-4 7.368753E-2 2.709600E+0 2.735360E-1 6.721460E+1 2.109470E-1 6.422406E-2
1.000000E+14 320 3.162E+16 340 3.800E-4 6.329612E-2 2.206200E+0 2.632460E-1 6.620410E+1 2.015330E-1 5.473652E-2
1.000000E+10 420 3.162E+16 340 3.800E-4 3.580567E-1 2.060580E+1 3.868050E-1 7.439000E+1 3.146190E-1 3.274714E-1
1.468000E+10 420 3.162E+16 340 3.800E-4 3.559996E-1 2.045210E+1 3.862620E-1 7.436630E+1 3.141110E-1 3.255550E-1
2.154000E+10 420 3.162E+16 340 3.800E-4 3.531314E-1 2.023880E+1 3.855100E-1 7.433280E+1 3.134280E-1 3.228610E-1
3.162000E+10 420 3.162E+16 340 3.800E-4 3.492133E-1 1.994880E+1 3.844930E-1 7.428600E+1 3.124900E-1 3.191902E-1
4.642000E+10 420 3.162E+16 340 3.800E-4 3.440016E-1 1.956580E+1 3.831520E-1 7.422230E+1 3.112400E-1 3.143188E-1
6.813000E+10 420 3.162E+16 340 3.800E-4 3.372940E-1 1.907700E+1 3.814430E-1 7.413800E+1 3.096390E-1 3.080517E-1
1.000000E+11 420 3.162E+16 340 3.800E-4 3.289835E-1 1.847750E+1 3.793030E-1 7.403740E+1 3.076660E-1 3.002841E-1
1.468000E+11 420 3.162E+16 340 3.800E-4 3.190919E-1 1.777190E+1 3.766980E-1 7.392560E+1 3.053030E-1 2.910538E-1
2.154000E+11 420 3.162E+16 340 3.800E-4 3.077491E-1 1.697260E+1 3.737300E-1 7.378420E+1 3.025680E-1 2.804756E-1
3.162000E+11 420 3.162E+16 340 3.800E-4 2.951211E-1 1.609400E+1 3.704090E-1 7.361260E+1 2.994630E-1 2.687144E-1
4.642000E+11 420 3.162E+16 340 3.800E-4 2.813352E-1 1.514760E+1 3.665770E-1 7.343860E+1 2.960060E-1 2.558662E-1
6.813000E+11 420 3.162E+16 340 3.800E-4 2.664612E-1 1.414120E+1 3.623810E-1 7.322430E+1 2.921390E-1 2.420282E-1
1.000000E+12 420 3.162E+16 340 3.800E-4 2.505583E-1 1.308230E+1 3.576830E-1 7.298710E+1 2.878220E-1 2.272629E-1
1.468000E+12 420 3.162E+16 340 3.800E-4 2.337405E-1 1.198230E+1 3.524970E-1 7.271400E+1 2.830760E-1 2.116432E-1
2.154000E+12 420 3.162E+16 340 3.800E-4 2.162071E-1 1.085770E+1 3.467680E-1 7.240990E+1 2.778420E-1 1.953930E-1
3.162000E+12 420 3.162E+16 340 3.800E-4 1.982322E-1 9.729100E+0 3.405810E-1 7.205240E+1 2.721190E-1 1.787655E-1
4.642000E+12 420 3.162E+16 340 3.800E-4 1.801342E-1 8.618600E+0 3.337820E-1 7.167170E+1 2.659470E-1 1.620361E-1
6.813000E+12 420 3.162E+16 340 3.800E-4 1.622440E-1 7.547500E+0 3.265230E-1 7.123460E+1 2.593260E-1 1.455213E-1
1.000000E+13 420 3.162E+16 340 3.800E-4 1.448780E-1 6.534600E+0 3.188140E-1 7.073700E+1 2.522560E-1 1.295225E-1
1.468000E+13 420 3.162E+16 340 3.800E-4 1.283155E-1 5.594800E+0 3.106310E-1 7.018300E+1 2.447750E-1 1.142847E-1
2.154000E+13 420 3.162E+16 340 3.800E-4 1.127831E-1 4.738800E+0 3.019660E-1 6.957190E+1 2.368850E-1 1.000228E-1
3.162000E+13 420 3.162E+16 340 3.800E-4 9.844456E-2 3.972200E+0 2.928900E-1 6.888180E+1 2.286230E-1 8.687221E-2
4.642000E+13 420 3.162E+16 340 3.800E-4 8.539939E-2 3.296500E+0 2.834130E-1 6.810110E+1 2.199710E-1 7.493128E-2
6.813000E+13 420 3.162E+16 340 3.800E-4 7.368707E-2 2.709600E+0 2.735350E-1 6.721460E+1 2.109470E-1 6.422355E-2
1.000000E+14 420 3.162E+16 340 3.800E-4 6.329572E-2 2.206200E+0 2.632460E-1 6.620410E+1 2.015330E-1 5.473607E-2
1.000000E+10 520 3.162E+16 340 3.800E-4 3.580567E-1 2.060580E+1 3.868050E-1 7.439000E+1 3.146190E-1 3.274714E-1
1.468000E+10 520 3.162E+16 340 3.800E-4 3.559996E-1 2.045210E+1 3.862620E-1 7.436630E+1 3.141110E-1 3.255550E-1
2.154000E+10 520 3.162E+16 340 3.800E-4 3.531314E-1 2.023880E+1 3.855100E-1 7.433280E+1 3.134280E-1 3.228610E-1
3.162000E+10 520 3.162E+16 340 3.800E-4 3.492133E-1 1.994880E+1 3.844930E-1 7.428600E+1 3.124900E-1 3.191902E-1
4.642000E+10 520 3.162E+16 340 3.800E-4 3.440016E-1 1.956580E+1 3.831520E-1 7.422230E+1 3.112400E-1 3.143188E-1
6.813000E+10 520 3.162E+16 340 3.800E-4 3.372940E-1 1.907700E+1 3.814420E-1 7.413800E+1 3.096390E-1 3.080517E-1
1.000000E+11 520 3.162E+16 340 3.800E-4 3.289835E-1 1.847750E+1 3.793030E-1 7.403740E+1 3.076660E-1 3.002841E-1
1.468000E+11 520 3.162E+16 340 3.800E-4 3.190919E-1 1.777190E+1 3.766980E-1 7.392560E+1 3.053030E-1 2.910538E-1
2.154000E+11 520 3.162E+16 340 3.800E-4 3.077491E-1 1.697260E+1 3.737300E-1 7.378420E+1 3.025680E-1 2.804756E-1
3.162000E+11 520 3.162E+16 340 3.800E-4 2.951211E-1 1.609400E+1 3.704090E-1 7.361260E+1 2.994630E-1 2.687143E-1
4.642000E+11 520 3.162E+16 340 3.800E-4 2.813352E-1 1.514760E+1 3.665770E-1 7.343860E+1 2.960060E-1 2.558662E-1
6.813000E+11 520 3.162E+16 340 3.800E-4 2.664611E-1 1.414120E+1 3.623810E-1 7.322430E+1 2.921390E-1 2.420282E-1
1.000000E+12 520 3.162E+16 340 3.800E-4 2.505583E-1 1.308230E+1 3.576830E-1 7.298710E+1 2.878220E-1 2.272629E-1
1.468000E+12 520 3.162E+16 340 3.800E-4 2.337405E-1 1.198230E+1 3.524970E-1 7.271400E+1 2.830760E-1 2.116432E-1
2.154000E+12 520 3.162E+16 340 3.800E-4 2.162070E-1 1.085770E+1 3.467680E-1 7.240990E+1 2.778420E-1 1.953929E-1
3.162000E+12 520 3.162E+16 340 3.800E-4 1.982321E-1 9.729100E+0 3.405810E-1 7.205240E+1 2.721190E-1 1.787654E-1
4.642000E+12 520 3.162E+16 340 3.800E-4 1.801342E-1 8.618600E+0 3.337820E-1 7.167170E+1 2.659470E-1 1.620361E-1
6.813000E+12 520 3.162E+16 340 3.800E-4 1.622440E-1 7.547500E+0 3.265230E-1 7.123460E+1 2.593260E-1 1.455213E-1
1.000000E+13 520 3.162E+16 340 3.800E-4 1.448779E-1 6.534600E+0 3.188140E-1 7.073700E+1 2.522560E-1 1.295224E-1
1.468000E+13 520 3.162E+16 340 3.800E-4 1.283155E-1 5.594800E+0 3.106310E-1 7.018300E+1 2.447750E-1 1.142847E-1
2.154000E+13 520 3.162E+16 340 3.800E-4 1.127831E-1 4.738800E+0 3.019660E-1 6.957190E+1 2.368850E-1 1.000228E-1
3.162000E+13 520 3.162E+16 340 3.800E-4 9.844454E-2 3.972200E+0 2.928900E-1 6.888180E+1 2.286230E-1 8.687218E-2
4.642000E+13 520 3.162E+16 340 3.800E-4 8.539937E-2 3.296500E+0 2.834130E-1 6.810110E+1 2.199710E-1 7.493126E-2
6.813000E+13 520 3.162E+16 340 3.800E-4 7.368705E-2 2.709600E+0 2.735350E-1 6.721460E+1 2.109470E-1 6.422353E-2
1.000000E+14 520 3.162E+16 340 3.800E-4 6.329570E-2 2.206200E+0 2.632460E-1 6.620410E+1 2.015330E-1 5.473605E-2
1.000000E+10 620 3.162E+16 340 3.800E-4 3.580567E-1 2.060580E+1 3.868050E-1 7.439000E+1 3.146190E-1 3.274714E-1
1.468000E+10 620 3.162E+16 340 3.800E-4 3.559996E-1 2.045210E+1 3.862620E-1 7.436630E+1 3.141110E-1 3.255550E-1
2.154000E+10 620 3.162E+16 340 3.800E-4 3.531314E-1 2.023880E+1 3.855100E-1 7.433280E+1 3.134280E-1 3.228610E-1
3.162000E+10 620 3.162E+16 340 3.800E-4 3.492133E-1 1.994880E+1 3.844930E-1 7.428600E+1 3.124900E-1 3.191902E-1
4.642000E+10 620 3.162E+16 340 3.800E-4 3.440016E-1 1.956580E+1 3.831520E-1 7.422230E+1 3.112400E-1 3.143188E-1
6.813000E+10 620 3.162E+16 340 3.800E-4 3.372940E-1 1.907700E+1 3.814420E-1 7.413800E+1 3.096390E-1 3.080517E-1
1.000000E+11 620 3.162E+16 340 3.800E-4 3.289835E-1 1.847750E+1 3.793030E-1 7.403740E+1 3.076660E-1 3.002841E-1
1.468000E+11 620 3.162E+16 340 3.800E-4 3.190919E-1 1.777190E+1 3.766980E-1 7.392560E+1 3.053030E-1 2.910538E-1
2.154000E+11 620 3.162E+16 340 3.800E-4 3.077491E-1 1.697260E+1 3.737300E-1 7.378420E+1 3.025680E-1 2.804756E-1
3.162000E+11 620 3.162E+16 340 3.800E-4 2.951211E-1 1.609400E+1 3.704090E-1 7.361260E+1 2.994630E-1 2.687143E-1
4.642000E+11 620 3.162E+16 340 3.800E-4 2.813352E-1 1.514760E+1 3.665770E-1 7.343860E+1 2.960060E-1 2.558662E-1
6.813000E+11 620 3.162E+16 340 3.800E-4 2.664611E-1 1.414120E+1 3.623810E-1 7.322430E+1 2.921390E-1 2.420282E-1
1.000000E+12 620 3.162E+16 340 3.800E-4 2.505583E-1 1.308230E+1 3.576830E-1 7.298710E+1 2.878220E-1 2.272629E-1
1.468000E+12 620 3.162E+16 340 3.800E-4 2.337405E-1 1.198230E+1 3.524970E-1 7.271400E+1 2.830760E-1 2.116432E-1
2.154000E+12 620 3.162E+16 340 3.800E-4 2.162070E-1 1.085770E+1 3.467680E-1 7.240990E+1 2.778420E-1 1.953929E-1
3.162000E+12 620 3.162E+16 340 3.800E-4 1.982321E-1 9.729100E+0 3.405810E-1 7.205240E+1 2.721190E-1 1.787654E-1
4.642000E+12 620 3.162E+16 340 3.800E-4 1.801342E-1 8.618600E+0 3.337820E-1 7.167170E+1 2.659470E-1 1.620361E-1
6.813000E+12 620 3.162E+16 340 3.800E-4 1.622440E-1 7.547500E+0 3.265230E-1 7.123460E+1 2.593260E-1 1.455213E-1
1.000000E+13 620 3.162E+16 340 3.800E-4 1.448779E-1 6.534600E+0 3.188140E-1 7.073700E+1 2.522560E-1 1.295224E-1
1.468000E+13 620 3.162E+16 340 3.800E-4 1.283155E-1 5.594800E+0 3.106310E-1 7.018300E+1 2.447750E-1 1.142847E-1
2.154000E+13 620 3.162E+16 340 3.800E-4 1.127831E-1 4.738800E+0 3.019660E-1 6.957190E+1 2.368850E-1 1.000228E-1
3.162000E+13 620 3.162E+16 340 3.800E-4 9.844454E-2 3.972200E+0 2.928900E-1 6.888180E+1 2.286230E-1 8.687218E-2
4.642000E+13 620 3.162E+16 340 3.800E-4 8.539937E-2 3.296500E+0 2.834130E-1 6.810110E+1 2.199710E-1 7.493126E-2
6.813000E+13 620 3.162E+16 340 3.800E-4 7.368705E-2 2.709600E+0 2.735350E-1 6.721460E+1 2.109470E-1 6.422353E-2
1.000000E+14 620 3.162E+16 340 3.800E-4 6.329570E-2 2.206200E+0 2.632460E-1 6.620410E+1 2.015330E-1 5.473605E-2
1.000000E+10 720 3.162E+16 340 3.800E-4 3.580567E-1 2.060580E+1 3.868050E-1 7.439000E+1 3.146190E-1 3.274714E-1
1.468000E+10 720 3.162E+16 340 3.800E-4 3.559996E-1 2.045210E+1 3.862620E-1 7.436630E+1 3.141110E-1 3.255550E-1
2.154000E+10 720 3.162E+16 340 3.800E-4 3.531314E-1 2.023880E+1 3.855100E-1 7.433280E+1 3.134280E-1 3.228610E-1
3.162000E+10 720 3.162E+16 340 3.800E-4 3.492133E-1 1.994880E+1 3.844930E-1 7.428600E+1 3.124900E-1 3.191902E-1
4.642000E+10 720 3.162E+16 340 3.800E-4 3.440016E-1 1.956580E+1 3.831520E-1 7.422230E+1 3.112400E-1 3.143188E-1
6.813000E+10 720 3.162E+16 340 3.800E-4 3.372940E-1 1.907700E+1 3.814420E-1 7.413800E+1 3.096390E-1 3.080517E-1
1.000000E+11 720 3.162E+16 340 3.800E-4 3.289835E-1 1.847750E+1 3.793030E-1 7.403740E+1 3.076660E-1 3.002841E-1
1.468000E+11 720 3.162E+16 340 3.800E-4 3.190919E-1 1.777190E+1 3.766980E-1 7.392560E+1 3.053030E-1 2.910538E-1
2.154000E+11 720 3.162E+16 340 3.800E-4 3.077491E-1 1.697260E+1 3.737300E-1 7.378420E+1 3.025680E-1 2.804756E-1
3.162000E+11 720 3.162E+16 340 3.800E-4 2.951211E-1 1.609400E+1 3.704090E-1 7.361260E+1 2.994630E-1 2.687143E-1
4.642000E+11 720 3.162E+16 340 3.800E-4 2.813352E-1 1.514760E+1 3.665770E-1 7.343860E+1 2.960060E-1 2.558662E-1
6.813000E+11 720 3.162E+16 340 3.800E-4 2.664611E-1 1.414120E+1 3.623810E-1 7.322430E+1 2.921390E-1 2.420282E-1
1.000000E+12 720 3.162E+16 340 3.800E-4 2.505583E-1 1.308230E+1 3.576830E-1 7.298710E+1 2.878220E-1 2.272629E-1
