N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
4.642000E+13 20 1.000E+15 340 3.800E-4 1.346965E-1 3.541700E+0 2.124530E-1 6.188170E+1 1.573140E-1 1.125672E-1
6.813000E+13 20 1.000E+15 340 3.800E-4 1.192945E-1 2.922300E+0 2.019920E-1 6.063670E+1 1.481740E-1 9.860969E-2
1.000000E+14 20 1.000E+15 340 3.800E-4 1.050812E-1 2.376000E+0 1.908860E-1 5.922670E+1 1.385450E-1 8.574856E-2
1.000000E+10 120 1.000E+15 340 3.800E-4 3.772878E-1 2.113960E+1 3.829520E-1 7.315560E+1 3.076270E-1 3.435902E-1
1.468000E+10 120 1.000E+15 340 3.800E-4 3.763436E-1 2.084560E+1 3.807310E-1 7.274140E+1 3.045020E-1 3.422901E-1
2.154000E+10 120 1.000E+15 340 3.800E-4 3.749881E-1 2.046190E+1 3.774300E-1 7.228710E+1 3.004390E-1 3.405321E-1
3.162000E+10 120 1.000E+15 340 3.800E-4 3.730606E-1 1.997870E+1 3.727820E-1 7.182920E+1 2.953420E-1 3.382290E-1
4.642000E+10 120 1.000E+15 340 3.800E-4 3.703573E-1 1.939320E+1 3.664180E-1 7.145300E+1 2.893070E-1 3.351654E-1
6.813000E+10 120 1.000E+15 340 3.800E-4 3.666368E-1 1.870810E+1 3.583490E-1 7.119600E+1 2.824510E-1 3.311726E-1
1.000000E+11 120 1.000E+15 340 3.800E-4 3.616441E-1 1.793250E+1 3.490330E-1 7.103340E+1 2.750490E-1 3.259876E-1
1.468000E+11 120 1.000E+15 340 3.800E-4 3.551591E-1 1.708060E+1 3.392480E-1 7.088120E+1 2.674120E-1 3.193672E-1
2.154000E+11 120 1.000E+15 340 3.800E-4 3.470626E-1 1.617120E+1 3.296410E-1 7.067440E+1 2.597560E-1 3.112761E-1
3.162000E+11 120 1.000E+15 340 3.800E-4 3.373936E-1 1.522580E+1 3.205470E-1 7.039180E+1 2.522950E-1 3.017462E-1
4.642000E+11 120 1.000E+15 340 3.800E-4 3.263505E-1 1.426660E+1 3.120480E-1 7.004620E+1 2.451270E-1 2.910041E-1
6.813000E+11 120 1.000E+15 340 3.800E-4 3.142093E-1 1.331070E+1 3.041020E-1 6.965190E+1 2.382910E-1 2.792946E-1
1.000000E+12 120 1.000E+15 340 3.800E-4 3.011940E-1 1.236590E+1 2.965710E-1 6.921820E+1 2.316890E-1 2.668633E-1
1.468000E+12 120 1.000E+15 340 3.800E-4 2.873894E-1 1.143010E+1 2.892790E-1 6.874370E+1 2.252250E-1 2.537494E-1
2.154000E+12 120 1.000E+15 340 3.800E-4 2.727638E-1 1.049690E+1 2.819490E-1 6.824530E+1 2.187400E-1 2.399390E-1
3.162000E+12 120 1.000E+15 340 3.800E-4 2.572403E-1 9.561300E+0 2.744710E-1 6.770960E+1 2.121190E-1 2.253747E-1
4.642000E+12 120 1.000E+15 340 3.800E-4 2.408387E-1 8.625100E+0 2.667910E-1 6.711780E+1 2.053030E-1 2.100586E-1
6.813000E+12 120 1.000E+15 340 3.800E-4 2.236943E-1 7.696900E+0 2.588560E-1 6.646150E+1 1.982320E-1 1.941374E-1
1.000000E+13 120 1.000E+15 340 3.800E-4 2.060480E-1 6.789100E+0 2.505970E-1 6.574130E+1 1.908890E-1 1.778288E-1
1.468000E+13 120 1.000E+15 340 3.800E-4 1.882040E-1 5.915800E+0 2.419550E-1 6.495590E+1 1.832710E-1 1.613941E-1
2.154000E+13 120 1.000E+15 340 3.800E-4 1.704904E-1 5.090100E+0 2.329510E-1 6.408180E+1 1.753220E-1 1.451652E-1
3.162000E+13 120 1.000E+15 340 3.800E-4 1.532283E-1 4.323200E+0 2.235450E-1 6.310570E+1 1.670410E-1 1.294044E-1
4.642000E+13 120 1.000E+15 340 3.800E-4 1.367088E-1 3.623100E+0 2.136830E-1 6.201250E+1 1.583890E-1 1.143726E-1
6.813000E+13 120 1.000E+15 340 3.800E-4 1.211748E-1 2.994700E+0 2.032950E-1 6.078300E+1 1.493070E-1 1.002866E-1
1.000000E+14 120 1.000E+15 340 3.800E-4 1.068118E-1 2.439600E+0 1.922810E-1 5.939310E+1 1.397360E-1 8.729353E-2
1.000000E+10 220 1.000E+15 340 3.800E-4 3.773764E-1 2.116640E+1 3.829760E-1 7.322670E+1 3.078810E-1 3.437426E-1
1.468000E+10 220 1.000E+15 340 3.800E-4 3.764715E-1 2.088150E+1 3.807850E-1 7.283160E+1 3.048540E-1 3.424842E-1
2.154000E+10 220 1.000E+15 340 3.800E-4 3.751711E-1 2.050850E+1 3.775470E-1 7.239410E+1 3.009080E-1 3.407764E-1
3.162000E+10 220 1.000E+15 340 3.800E-4 3.733197E-1 2.003710E+1 3.730090E-1 7.194550E+1 2.959080E-1 3.385682E-1
4.642000E+10 220 1.000E+15 340 3.800E-4 3.707184E-1 1.946360E+1 3.668240E-1 7.156340E+1 2.899900E-1 3.355900E-1
6.813000E+10 220 1.000E+15 340 3.800E-4 3.671294E-1 1.879000E+1 3.589760E-1 7.128720E+1 2.832130E-1 3.317288E-1
1.000000E+11 220 1.000E+15 340 3.800E-4 3.622977E-1 1.802440E+1 3.498530E-1 7.110170E+1 2.758690E-1 3.266841E-1
1.468000E+11 220 1.000E+15 340 3.800E-4 3.559959E-1 1.718140E+1 3.401780E-1 7.093740E+1 2.682710E-1 3.202229E-1
2.154000E+11 220 1.000E+15 340 3.800E-4 3.480897E-1 1.627820E+1 3.305970E-1 7.072670E+1 2.606150E-1 3.123018E-1
3.162000E+11 220 1.000E+15 340 3.800E-4 3.385984E-1 1.533630E+1 3.214750E-1 7.044600E+1 2.531350E-1 3.029263E-1
4.642000E+11 220 1.000E+15 340 3.800E-4 3.277042E-1 1.437790E+1 3.129390E-1 7.010090E+1 2.459280E-1 2.923197E-1
6.813000E+11 220 1.000E+15 340 3.800E-4 3.156801E-1 1.342140E+1 3.049600E-1 6.970720E+1 2.390530E-1 2.807202E-1
1.000000E+12 220 1.000E+15 340 3.800E-4 3.027622E-1 1.247550E+1 2.974140E-1 6.927280E+1 2.324510E-1 2.683454E-1
1.468000E+12 220 1.000E+15 340 3.800E-4 2.890526E-1 1.153910E+1 2.901260E-1 6.879820E+1 2.259670E-1 2.553265E-1
2.154000E+12 220 1.000E+15 340 3.800E-4 2.745298E-1 1.060600E+1 2.827810E-1 6.830910E+1 2.194820E-1 2.416123E-1
3.162000E+12 220 1.000E+15 340 3.800E-4 2.591143E-1 9.670700E+0 2.753360E-1 6.777550E+1 2.129000E-1 2.271173E-1
4.642000E+12 220 1.000E+15 340 3.800E-4 2.428132E-1 8.734300E+0 2.677000E-1 6.718560E+1 2.061040E-1 2.118907E-1
6.813000E+12 220 1.000E+15 340 3.800E-4 2.257473E-1 7.804500E+0 2.598160E-1 6.653130E+1 1.990530E-1 1.960406E-1
1.000000E+13 220 1.000E+15 340 3.800E-4 2.081473E-1 6.893600E+0 2.515560E-1 6.582760E+1 1.917480E-1 1.797556E-1
1.468000E+13 220 1.000E+15 340 3.800E-4 1.903121E-1 6.015500E+0 2.429590E-1 6.504870E+1 1.841500E-1 1.633296E-1
2.154000E+13 220 1.000E+15 340 3.800E-4 1.725687E-1 5.183500E+0 2.340020E-1 6.418210E+1 1.762400E-1 1.470588E-1
3.162000E+13 220 1.000E+15 340 3.800E-4 1.552408E-1 4.409200E+0 2.246470E-1 6.321480E+1 1.679980E-1 1.312266E-1
4.642000E+13 220 1.000E+15 340 3.800E-4 1.386237E-1 3.700900E+0 2.148430E-1 6.213250E+1 1.593850E-1 1.160998E-1
6.813000E+13 220 1.000E+15 340 3.800E-4 1.229673E-1 3.064100E+0 2.045220E-1 6.091700E+1 1.503610E-1 1.018899E-1
1.000000E+14 220 1.000E+15 340 3.800E-4 1.084641E-1 2.500600E+0 1.935890E-1 5.954540E+1 1.408500E-1 8.876845E-2
1.000000E+10 320 1.000E+15 340 3.800E-4 3.774566E-1 2.119080E+1 3.829970E-1 7.329140E+1 3.080960E-1 3.438986E-1
1.468000E+10 320 1.000E+15 340 3.800E-4 3.765872E-1 2.091390E+1 3.808330E-1 7.291280E+1 3.051660E-1 3.426631E-1
2.154000E+10 320 1.000E+15 340 3.800E-4 3.753369E-1 2.055120E+1 3.776500E-1 7.249280E+1 3.013180E-1 3.410201E-1
3.162000E+10 320 1.000E+15 340 3.800E-4 3.735546E-1 2.009070E+1 3.732080E-1 7.205410E+1 2.964360E-1 3.388704E-1
4.642000E+10 320 1.000E+15 340 3.800E-4 3.710464E-1 1.952860E+1 3.671830E-1 7.166860E+1 2.906150E-1 3.359860E-1
6.813000E+10 320 1.000E+15 340 3.800E-4 3.675781E-1 1.886590E+1 3.595380E-1 7.137610E+1 2.839160E-1 3.322437E-1
1.000000E+11 320 1.000E+15 340 3.800E-4 3.628951E-1 1.811020E+1 3.505870E-1 7.117320E+1 2.766500E-1 3.273121E-1
1.468000E+11 320 1.000E+15 340 3.800E-4 3.567640E-1 1.727540E+1 3.410210E-1 7.099620E+1 2.690720E-1 3.210177E-1
2.154000E+11 320 1.000E+15 340 3.800E-4 3.490374E-1 1.637830E+1 3.314790E-1 7.077990E+1 2.614160E-1 3.132606E-1
3.162000E+11 320 1.000E+15 340 3.800E-4 3.397157E-1 1.544000E+1 3.223470E-1 7.049800E+1 2.539160E-1 3.040368E-1
4.642000E+11 320 1.000E+15 340 3.800E-4 3.289654E-1 1.448280E+1 3.137800E-1 7.015310E+1 2.466890E-1 2.935434E-1
6.813000E+11 320 1.000E+15 340 3.800E-4 3.170549E-1 1.352580E+1 3.057710E-1 6.975910E+1 2.397950E-1 2.820281E-1
1.000000E+12 320 1.000E+15 340 3.800E-4 3.042301E-1 1.257880E+1 2.982120E-1 6.932350E+1 2.331540E-1 2.697520E-1
1.468000E+12 320 1.000E+15 340 3.800E-4 2.906096E-1 1.164180E+1 2.908950E-1 6.885600E+1 2.266700E-1 2.567994E-1
2.154000E+12 320 1.000E+15 340 3.800E-4 2.761829E-1 1.070870E+1 2.835650E-1 6.836850E+1 2.202050E-1 2.431521E-1
3.162000E+12 320 1.000E+15 340 3.800E-4 2.608693E-1 9.773800E+0 2.761510E-1 6.783630E+1 2.136230E-1 2.287618E-1
4.642000E+12 320 1.000E+15 340 3.800E-4 2.446644E-1 8.837200E+0 2.685570E-1 6.724790E+1 2.068460E-1 2.136189E-1
6.813000E+12 320 1.000E+15 340 3.800E-4 2.276755E-1 7.906200E+0 2.606870E-1 6.660380E+1 1.998340E-1 1.978176E-1
1.000000E+13 320 1.000E+15 340 3.800E-4 2.101229E-1 6.992400E+0 2.524570E-1 6.590760E+1 1.925680E-1 1.815565E-1
1.468000E+13 320 1.000E+15 340 3.800E-4 1.923001E-1 6.109900E+0 2.439030E-1 6.513440E+1 1.849900E-1 1.651421E-1
2.154000E+13 320 1.000E+15 340 3.800E-4 1.745327E-1 5.272300E+0 2.349920E-1 6.427430E+1 1.771190E-1 1.488338E-1
3.162000E+13 320 1.000E+15 340 3.800E-4 1.571462E-1 4.491000E+0 2.256860E-1 6.331480E+1 1.688960E-1 1.329515E-1
4.642000E+13 320 1.000E+15 340 3.800E-4 1.404403E-1 3.775100E+0 2.159350E-1 6.224230E+1 1.603220E-1 1.177352E-1
6.813000E+13 320 1.000E+15 340 3.800E-4 1.246705E-1 3.130300E+0 2.056740E-1 6.103930E+1 1.513380E-1 1.034201E-1
1.000000E+14 320 1.000E+15 340 3.800E-4 1.100363E-1 2.558900E+0 1.948150E-1 5.968420E+1 1.419040E-1 9.016156E-2
1.000000E+10 420 1.000E+15 340 3.800E-4 3.775290E-1 2.121290E+1 3.830160E-1 7.335030E+1 3.083110E-1 3.440180E-1
1.468000E+10 420 1.000E+15 340 3.800E-4 3.766918E-1 2.094370E+1 3.808750E-1 7.298830E+1 3.054390E-1 3.428444E-1
2.154000E+10 420 1.000E+15 340 3.800E-4 3.754868E-1 2.059010E+1 3.777410E-1 7.258360E+1 3.016890E-1 3.412461E-1
3.162000E+10 420 1.000E+15 340 3.800E-4 3.737675E-1 2.013990E+1 3.733840E-1 7.215520E+1 2.969240E-1 3.391411E-1
4.642000E+10 420 1.000E+15 340 3.800E-4 3.713441E-1 1.958840E+1 3.675010E-1 7.176820E+1 2.911820E-1 3.363593E-1
6.813000E+10 420 1.000E+15 340 3.800E-4 3.679865E-1 1.893600E+1 3.600390E-1 7.146220E+1 2.845800E-1 3.327005E-1
1.000000E+11 420 1.000E+15 340 3.800E-4 3.634404E-1 1.818980E+1 3.512470E-1 7.124450E+1 2.773730E-1 3.278940E-1
1.468000E+11 420 1.000E+15 340 3.800E-4 3.574681E-1 1.736300E+1 3.417940E-1 7.105450E+1 2.698340E-1 3.217336E-1
2.154000E+11 420 1.000E+15 340 3.800E-4 3.499101E-1 1.647180E+1 3.322970E-1 7.083170E+1 2.621780E-1 3.141340E-1
3.162000E+11 420 1.000E+15 340 3.800E-4 3.407498E-1 1.553720E+1 3.231630E-1 7.054770E+1 2.546580E-1 3.050585E-1
4.642000E+11 420 1.000E+15 340 3.800E-4 3.301377E-1 1.458140E+1 3.145720E-1 7.020240E+1 2.474120E-1 2.946771E-1
6.813000E+11 420 1.000E+15 340 3.800E-4 3.183368E-1 1.362400E+1 3.065380E-1 6.980760E+1 2.404790E-1 2.832678E-1
1.000000E+12 420 1.000E+15 340 3.800E-4 3.056009E-1 1.267600E+1 2.989660E-1 6.937040E+1 2.338180E-1 2.710644E-1
1.468000E+12 420 1.000E+15 340 3.800E-4 2.920641E-1 1.173830E+1 2.916170E-1 6.891010E+1 2.273340E-1 2.581724E-1
2.154000E+12 420 1.000E+15 340 3.800E-4 2.777269E-1 1.080520E+1 2.843010E-1 6.842370E+1 2.208690E-1 2.446063E-1
3.162000E+12 420 1.000E+15 340 3.800E-4 2.625089E-1 9.870600E+0 2.769170E-1 6.789240E+1 2.143070E-1 2.302921E-1
4.642000E+12 420 1.000E+15 340 3.800E-4 2.463957E-1 8.934100E+0 2.693640E-1 6.730480E+1 2.075490E-1 2.152278E-1
6.813000E+12 420 1.000E+15 340 3.800E-4 2.294818E-1 8.001900E+0 2.614950E-1 6.667320E+1 2.005760E-1 1.994724E-1
1.000000E+13 420 1.000E+15 340 3.800E-4 2.119771E-1 7.085700E+0 2.533030E-1 6.598160E+1 1.933110E-1 1.832718E-1
1.468000E+13 420 1.000E+15 340 3.800E-4 1.941695E-1 6.199300E+0 2.447890E-1 6.521360E+1 1.857710E-1 1.668522E-1
2.154000E+13 420 1.000E+15 340 3.800E-4 1.763833E-1 5.356300E+0 2.359220E-1 6.435880E+1 1.779390E-1 1.505085E-1
3.162000E+13 420 1.000E+15 340 3.800E-4 1.589449E-1 4.568700E+0 2.266620E-1 6.340620E+1 1.697560E-1 1.345651E-1
4.642000E+13 420 1.000E+15 340 3.800E-4 1.421581E-1 3.845600E+0 2.169610E-1 6.234230E+1 1.612010E-1 1.192800E-1
6.813000E+13 420 1.000E+15 340 3.800E-4 1.262836E-1 3.193300E+0 2.067550E-1 6.115060E+1 1.522750E-1 1.048515E-1
1.000000E+14 420 1.000E+15 340 3.800E-4 1.115274E-1 2.614300E+0 1.959620E-1 5.981040E+1 1.428810E-1 9.148639E-2
1.000000E+10 520 1.000E+15 340 3.800E-4 3.775944E-1 2.123300E+1 3.830330E-1 7.340380E+1 3.085060E-1 3.441259E-1
1.468000E+10 520 1.000E+15 340 3.800E-4 3.767863E-1 2.097080E+1 3.809130E-1 7.305720E+1 3.057130E-1 3.429814E-1
2.154000E+10 520 1.000E+15 340 3.800E-4 3.756225E-1 2.062560E+1 3.778230E-1 7.266700E+1 3.020410E-1 3.414371E-1
3.162000E+10 520 1.000E+15 340 3.800E-4 3.739602E-1 2.018490E+1 3.735410E-1 7.224900E+1 2.973730E-1 3.393858E-1
4.642000E+10 520 1.000E+15 340 3.800E-4 3.716143E-1 1.964330E+1 3.677840E-1 7.186190E+1 2.917090E-1 3.366931E-1
6.813000E+10 520 1.000E+15 340 3.800E-4 3.683578E-1 1.900030E+1 3.604780E-1 7.154530E+1 2.851860E-1 3.331207E-1
1.000000E+11 520 1.000E+15 340 3.800E-4 3.639378E-1 1.826350E+1 3.518420E-1 7.131450E+1 2.780570E-1 3.284124E-1
1.468000E+11 520 1.000E+15 340 3.800E-4 3.581126E-1 1.744430E+1 3.425000E-1 7.111180E+1 2.705180E-1 3.224231E-1
2.154000E+11 520 1.000E+15 340 3.800E-4 3.507124E-1 1.655890E+1 3.330540E-1 7.088200E+1 2.628810E-1 3.149507E-1
3.162000E+11 520 1.000E+15 340 3.800E-4 3.417047E-1 1.562780E+1 3.239250E-1 7.059460E+1 2.553610E-1 3.059935E-1
4.642000E+11 520 1.000E+15 340 3.800E-4 3.312249E-1 1.467360E+1 3.153150E-1 7.024880E+1 2.480760E-1 2.957481E-1
6.813000E+11 520 1.000E+15 340 3.800E-4 3.195294E-1 1.371610E+1 3.072590E-1 6.985280E+1 2.411230E-1 2.844203E-1
1.000000E+12 520 1.000E+15 340 3.800E-4 3.068784E-1 1.276720E+1 2.996760E-1 6.941390E+1 2.344430E-1 2.722868E-1
1.468000E+12 520 1.000E+15 340 3.800E-4 2.934200E-1 1.182880E+1 2.922940E-1 6.896070E+1 2.279590E-1 2.594502E-1
2.154000E+12 520 1.000E+15 340 3.800E-4 2.791594E-1 1.089560E+1 2.849910E-1 6.847600E+1 2.214940E-1 2.459570E-1
3.162000E+12 520 1.000E+15 340 3.800E-4 2.640375E-1 9.961400E+0 2.776350E-1 6.794400E+1 2.149320E-1 2.317346E-1
4.642000E+12 520 1.000E+15 340 3.800E-4 2.480113E-1 9.024900E+0 2.701150E-1 6.735830E+1 2.082130E-1 2.167223E-1
6.813000E+12 520 1.000E+15 340 3.800E-4 2.311697E-1 8.091800E+0 2.622500E-1 6.673740E+1 2.012400E-1 2.010485E-1
1.000000E+13 520 1.000E+15 340 3.800E-4 2.137128E-1 7.173400E+0 2.540940E-1 6.604970E+1 1.940140E-1 1.848689E-1
1.468000E+13 520 1.000E+15 340 3.800E-4 1.959228E-1 6.283500E+0 2.456200E-1 6.528600E+1 1.865140E-1 1.684446E-1
2.154000E+13 520 1.000E+15 340 3.800E-4 1.781220E-1 5.435600E+0 2.367940E-1 6.443610E+1 1.786820E-1 1.521028E-1
3.162000E+13 520 1.000E+15 340 3.800E-4 1.606379E-1 4.642100E+0 2.275770E-1 6.348960E+1 1.705370E-1 1.361008E-1
4.642000E+13 520 1.000E+15 340 3.800E-4 1.437775E-1 3.912400E+0 2.179230E-1 6.243330E+1 1.620410E-1 1.207216E-1
6.813000E+13 520 1.000E+15 340 3.800E-4 1.278067E-1 3.253000E+0 2.077680E-1 6.125170E+1 1.531350E-1 1.062129E-1
1.000000E+14 520 1.000E+15 340 3.800E-4 1.129371E-1 2.667000E+0 1.970350E-1 5.992480E+1 1.437790E-1 9.274497E-2
1.000000E+10 620 1.000E+15 340 3.800E-4 3.776535E-1 2.125120E+1 3.830490E-1 7.345240E+1 3.086820E-1 3.442251E-1
1.468000E+10 620 1.000E+15 340 3.800E-4 3.768718E-1 2.099550E+1 3.809470E-1 7.312010E+1 3.059470E-1 3.431215E-1
2.154000E+10 620 1.000E+15 340 3.800E-4 3.757452E-1 2.065800E+1 3.778950E-1 7.274340E+1 3.023540E-1 3.416198E-1
3.162000E+10 620 1.000E+15 340 3.800E-4 3.741348E-1 2.022600E+1 3.736790E-1 7.233580E+1 2.977640E-1 3.396319E-1
4.642000E+10 620 1.000E+15 340 3.800E-4 3.718592E-1 1.969370E+1 3.680350E-1 7.194980E+1 2.921970E-1 3.369933E-1
6.813000E+10 620 1.000E+15 340 3.800E-4 3.686951E-1 1.905990E+1 3.608680E-1 7.162640E+1 2.857520E-1 3.335028E-1
1.000000E+11 620 1.000E+15 340 3.800E-4 3.643909E-1 1.833150E+1 3.523790E-1 7.138230E+1 2.786620E-1 3.289198E-1
1.468000E+11 620 1.000E+15 340 3.800E-4 3.587017E-1 1.751960E+1 3.431440E-1 7.116760E+1 2.711820E-1 3.230224E-1
2.154000E+11 620 1.000E+15 340 3.800E-4 3.514487E-1 1.663990E+1 3.337520E-1 7.093060E+1 2.635450E-1 3.156931E-1
3.162000E+11 620 1.000E+15 340 3.800E-4 3.425849E-1 1.571240E+1 3.246340E-1 7.063990E+1 2.560060E-1 3.068755E-1
4.642000E+11 620 1.000E+15 340 3.800E-4 3.322311E-1 1.475980E+1 3.160110E-1 7.029240E+1 2.487210E-1 2.967145E-1
6.813000E+11 620 1.000E+15 340 3.800E-4 3.206366E-1 1.380220E+1 3.079360E-1 6.989490E+1 2.417290E-1 2.854900E-1
1.000000E+12 620 1.000E+15 340 3.800E-4 3.080663E-1 1.285250E+1 3.003280E-1 6.945740E+1 2.350290E-1 2.734238E-1
1.468000E+12 620 1.000E+15 340 3.800E-4 2.946813E-1 1.191350E+1 2.929270E-1 6.900770E+1 2.285250E-1 2.606602E-1
2.154000E+12 620 1.000E+15 340 3.800E-4 2.804981E-1 1.098020E+1 2.856360E-1 6.852320E+1 2.220800E-1 2.472129E-1
3.162000E+12 620 1.000E+15 340 3.800E-4 2.654596E-1 1.004630E+1 2.783070E-1 6.799130E+1 2.155370E-1 2.330529E-1
4.642000E+12 620 1.000E+15 340 3.800E-4 2.495154E-1 9.109900E+0 2.707900E-1 6.741430E+1 2.088180E-1 2.181286E-1
6.813000E+12 620 1.000E+15 340 3.800E-4 2.327433E-1 8.176100E+0 2.629550E-1 6.679670E+1 2.018850E-1 2.024930E-1
1.000000E+13 620 1.000E+15 340 3.800E-4 2.153335E-1 7.255700E+0 2.548340E-1 6.611230E+1 1.946780E-1 1.863524E-1
1.468000E+13 620 1.000E+15 340 3.800E-4 1.975628E-1 6.362500E+0 2.463960E-1 6.535220E+1 1.871970E-1 1.699419E-1
2.154000E+13 620 1.000E+15 340 3.800E-4 1.797511E-1 5.510200E+0 2.376100E-1 6.450660E+1 1.794040E-1 1.535704E-1
3.162000E+13 620 1.000E+15 340 3.800E-4 1.622268E-1 4.711200E+0 2.284350E-1 6.356530E+1 1.712790E-1 1.375308E-1
4.642000E+13 620 1.000E+15 340 3.800E-4 1.452998E-1 3.975400E+0 2.188230E-1 6.251590E+1 1.628030E-1 1.220920E-1
6.813000E+13 620 1.000E+15 340 3.800E-4 1.292404E-1 3.309400E+0 2.087160E-1 6.134320E+1 1.539360E-1 1.074932E-1
1.000000E+14 620 1.000E+15 340 3.800E-4 1.142657E-1 2.716700E+0 1.980370E-1 6.002820E+1 1.446190E-1 9.392724E-2
1.000000E+10 720 1.000E+15 340 3.800E-4 3.777069E-1 2.126780E+1 3.830620E-1 7.349650E+1 3.088380E-1 3.443185E-1
1.468000E+10 720 1.000E+15 340 3.800E-4 3.769490E-1 2.101790E+1 3.809770E-1 7.317730E+1 3.061620E-1 3.432465E-1
2.154000E+10 720 1.000E+15 340 3.800E-4 3.758562E-1 2.068750E+1 3.779600E-1 7.281330E+1 3.026270E-1 3.417984E-1
3.162000E+10 720 1.000E+15 340 3.800E-4 3.742928E-1 2.026360E+1 3.738020E-1 7.241580E+1 2.981350E-1 3.398397E-1
4.642000E+10 720 1.000E+15 340 3.800E-4 3.720812E-1 1.973990E+1 3.682590E-1 7.203170E+1 2.926460E-1 3.372652E-1
6.813000E+10 720 1.000E+15 340 3.800E-4 3.690015E-1 1.911460E+1 3.612160E-1 7.170330E+1 2.862790E-1 3.338448E-1
1.000000E+11 720 1.000E+15 340 3.800E-4 3.648033E-1 1.839430E+1 3.528610E-1 7.144780E+1 2.792480E-1 3.293529E-1
1.468000E+11 720 1.000E+15 340 3.800E-4 3.592397E-1 1.758920E+1 3.437310E-1 7.122170E+1 2.717870E-1 3.235840E-1
2.154000E+11 720 1.000E+15 340 3.800E-4 3.521236E-1 1.671500E+1 3.343950E-1 7.097720E+1 2.641500E-1 3.163903E-1
3.162000E+11 720 1.000E+15 340 3.800E-4 3.433949E-1 1.579110E+1 3.252920E-1 7.068280E+1 2.566110E-1 3.076842E-1
4.642000E+11 720 1.000E+15 340 3.800E-4 3.331606E-1 1.484020E+1 3.166600E-1 7.033330E+1 2.493070E-1 2.976281E-1
6.813000E+11 720 1.000E+15 340 3.800E-4 3.216622E-1 1.388260E+1 3.085700E-1 6.993390E+1 2.422950E-1 2.864818E-1
1.000000E+12 720 1.000E+15 340 3.800E-4 3.091685E-1 1.293220E+1 3.009240E-1 6.950080E+1 2.355960E-1 2.744571E-1
