N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
3.162000E+11 220 1.778E+16 340 3.800E-4 3.136027E-1 1.698330E+1 3.683170E-1 7.351750E+1 2.975680E-1 2.853679E-1
4.642000E+11 220 1.778E+16 340 3.800E-4 3.011616E-1 1.608040E+1 3.641400E-1 7.331570E+1 2.937600E-1 2.736985E-1
6.813000E+11 220 1.778E+16 340 3.800E-4 2.876668E-1 1.512180E+1 3.596700E-1 7.307680E+1 2.896000E-1 2.610811E-1
1.000000E+12 220 1.778E+16 340 3.800E-4 2.731650E-1 1.411420E+1 3.547080E-1 7.283300E+1 2.851070E-1 2.475230E-1
1.468000E+12 220 1.778E+16 340 3.800E-4 2.576643E-1 1.306170E+1 3.494180E-1 7.253870E+1 2.802050E-1 2.330735E-1
2.154000E+12 220 1.778E+16 340 3.800E-4 2.412168E-1 1.197210E+1 3.435810E-1 7.222760E+1 2.749120E-1 2.177439E-1
3.162000E+12 220 1.778E+16 340 3.800E-4 2.239687E-1 1.085890E+1 3.373060E-1 7.186950E+1 2.691500E-1 2.017254E-1
4.642000E+12 220 1.778E+16 340 3.800E-4 2.061593E-1 9.740500E+0 3.305930E-1 7.145880E+1 2.629790E-1 1.851961E-1
6.813000E+12 220 1.778E+16 340 3.800E-4 1.880903E-1 8.637800E+0 3.233210E-1 7.101850E+1 2.563770E-1 1.684582E-1
1.000000E+13 220 1.778E+16 340 3.800E-4 1.700897E-1 7.571200E+0 3.156150E-1 7.051760E+1 2.493460E-1 1.518209E-1
1.468000E+13 220 1.778E+16 340 3.800E-4 1.524822E-1 6.559300E+0 3.074830E-1 6.995020E+1 2.419040E-1 1.355768E-1
2.154000E+13 220 1.778E+16 340 3.800E-4 1.355649E-1 5.617400E+0 2.989260E-1 6.930920E+1 2.340720E-1 1.199919E-1
3.162000E+13 220 1.778E+16 340 3.800E-4 1.195879E-1 4.756300E+0 2.899420E-1 6.858630E+1 2.258300E-1 1.053060E-1
4.642000E+13 220 1.778E+16 340 3.800E-4 1.047420E-1 3.982400E+0 2.804970E-1 6.777480E+1 2.171970E-1 9.167760E-2
6.813000E+13 220 1.778E+16 340 3.800E-4 9.115373E-2 3.298100E+0 2.706240E-1 6.684860E+1 2.081540E-1 7.922221E-2
1.000000E+14 220 1.778E+16 340 3.800E-4 7.888712E-2 2.701800E+0 2.603010E-1 6.578660E+1 1.986820E-1 6.799245E-2
1.000000E+10 320 1.778E+16 340 3.800E-4 3.654225E-1 2.102170E+1 3.866880E-1 7.438440E+1 3.145020E-1 3.342063E-1
1.468000E+10 320 1.778E+16 340 3.800E-4 3.639494E-1 2.089840E+1 3.861070E-1 7.435900E+1 3.139750E-1 3.328037E-1
2.154000E+10 320 1.778E+16 340 3.800E-4 3.618649E-1 2.072500E+1 3.852980E-1 7.432260E+1 3.132130E-1 3.308448E-1
3.162000E+10 320 1.778E+16 340 3.800E-4 3.589602E-1 2.048550E+1 3.841910E-1 7.427130E+1 3.121970E-1 3.280844E-1
4.642000E+10 320 1.778E+16 340 3.800E-4 3.549958E-1 2.016220E+1 3.827160E-1 7.420050E+1 3.108300E-1 3.243275E-1
6.813000E+10 320 1.778E+16 340 3.800E-4 3.497301E-1 1.973890E+1 3.808110E-1 7.410560E+1 3.090530E-1 3.193453E-1
1.000000E+11 320 1.778E+16 340 3.800E-4 3.429682E-1 1.920480E+1 3.783620E-1 7.399760E+1 3.068070E-1 3.129782E-1
1.468000E+11 320 1.778E+16 340 3.800E-4 3.346190E-1 1.855820E+1 3.754170E-1 7.386530E+1 3.041310E-1 3.051019E-1
2.154000E+11 320 1.778E+16 340 3.800E-4 3.247296E-1 1.780860E+1 3.720640E-1 7.369850E+1 3.010250E-1 2.957981E-1
3.162000E+11 320 1.778E+16 340 3.800E-4 3.134612E-1 1.697300E+1 3.682680E-1 7.351540E+1 2.975290E-1 2.852312E-1
4.642000E+11 320 1.778E+16 340 3.800E-4 3.010067E-1 1.606930E+1 3.640880E-1 7.331320E+1 2.937010E-1 2.735641E-1
6.813000E+11 320 1.778E+16 340 3.800E-4 2.874995E-1 1.511010E+1 3.596120E-1 7.307440E+1 2.895610E-1 2.609138E-1
1.000000E+12 320 1.778E+16 340 3.800E-4 2.729855E-1 1.410190E+1 3.546470E-1 7.282990E+1 2.850490E-1 2.473583E-1
1.468000E+12 320 1.778E+16 340 3.800E-4 2.574730E-1 1.304890E+1 3.493500E-1 7.253570E+1 2.801460E-1 2.328942E-1
2.154000E+12 320 1.778E+16 340 3.800E-4 2.410148E-1 1.195900E+1 3.435100E-1 7.222370E+1 2.748340E-1 2.175667E-1
3.162000E+12 320 1.778E+16 340 3.800E-4 2.237583E-1 1.084560E+1 3.372280E-1 7.186560E+1 2.690920E-1 2.015223E-1
4.642000E+12 320 1.778E+16 340 3.800E-4 2.059440E-1 9.727300E+0 3.305120E-1 7.145410E+1 2.629000E-1 1.849999E-1
6.813000E+12 320 1.778E+16 340 3.800E-4 1.878738E-1 8.624900E+0 3.232340E-1 7.101340E+1 2.562990E-1 1.682586E-1
1.000000E+13 320 1.778E+16 340 3.800E-4 1.698759E-1 7.558900E+0 3.155230E-1 7.051250E+1 2.492680E-1 1.516221E-1
1.468000E+13 320 1.778E+16 340 3.800E-4 1.522749E-1 6.547800E+0 3.073850E-1 6.994490E+1 2.418260E-1 1.353831E-1
2.154000E+13 320 1.778E+16 340 3.800E-4 1.353674E-1 5.606800E+0 2.988240E-1 6.930390E+1 2.339750E-1 1.198169E-1
3.162000E+13 320 1.778E+16 340 3.800E-4 1.194028E-1 4.746800E+0 2.898350E-1 6.858090E+1 2.257520E-1 1.051326E-1
4.642000E+13 320 1.778E+16 340 3.800E-4 1.045710E-1 3.974100E+0 2.803940E-1 6.776810E+1 2.171190E-1 9.151806E-2
6.813000E+13 320 1.778E+16 340 3.800E-4 9.099792E-2 3.290900E+0 2.705180E-1 6.684200E+1 2.080760E-1 7.907793E-2
1.000000E+14 320 1.778E+16 340 3.800E-4 7.874684E-2 2.695600E+0 2.601950E-1 6.578010E+1 1.985840E-1 6.787076E-2
1.000000E+10 420 1.778E+16 340 3.800E-4 3.654202E-1 2.102160E+1 3.866870E-1 7.438440E+1 3.145020E-1 3.342032E-1
1.468000E+10 420 1.778E+16 340 3.800E-4 3.639461E-1 2.089810E+1 3.861060E-1 7.435890E+1 3.139750E-1 3.327993E-1
2.154000E+10 420 1.778E+16 340 3.800E-4 3.618603E-1 2.072460E+1 3.852960E-1 7.432250E+1 3.132130E-1 3.308387E-1
3.162000E+10 420 1.778E+16 340 3.800E-4 3.589538E-1 2.048490E+1 3.841890E-1 7.427120E+1 3.121970E-1 3.280760E-1
4.642000E+10 420 1.778E+16 340 3.800E-4 3.549871E-1 2.016150E+1 3.827130E-1 7.420030E+1 3.108300E-1 3.243162E-1
6.813000E+10 420 1.778E+16 340 3.800E-4 3.497188E-1 1.973800E+1 3.808070E-1 7.410540E+1 3.090330E-1 3.193508E-1
1.000000E+11 420 1.778E+16 340 3.800E-4 3.429539E-1 1.920370E+1 3.783570E-1 7.399740E+1 3.068070E-1 3.129599E-1
1.468000E+11 420 1.778E+16 340 3.800E-4 3.346017E-1 1.855690E+1 3.754110E-1 7.386510E+1 3.041110E-1 3.050997E-1
2.154000E+11 420 1.778E+16 340 3.800E-4 3.247094E-1 1.780710E+1 3.720580E-1 7.369810E+1 3.010060E-1 2.957921E-1
3.162000E+11 420 1.778E+16 340 3.800E-4 3.134386E-1 1.697130E+1 3.682610E-1 7.351510E+1 2.975290E-1 2.852032E-1
4.642000E+11 420 1.778E+16 340 3.800E-4 3.009818E-1 1.606750E+1 3.640800E-1 7.331270E+1 2.937010E-1 2.735338E-1
6.813000E+11 420 1.778E+16 340 3.800E-4 2.874727E-1 1.510820E+1 3.596030E-1 7.307400E+1 2.895410E-1 2.608990E-1
1.000000E+12 420 1.778E+16 340 3.800E-4 2.729567E-1 1.409990E+1 3.546370E-1 7.282940E+1 2.850490E-1 2.473238E-1
1.468000E+12 420 1.778E+16 340 3.800E-4 2.574423E-1 1.304690E+1 3.493390E-1 7.253520E+1 2.801460E-1 2.328577E-1
2.154000E+12 420 1.778E+16 340 3.800E-4 2.409824E-1 1.195690E+1 3.434990E-1 7.222310E+1 2.748340E-1 2.175285E-1
3.162000E+12 420 1.778E+16 340 3.800E-4 2.237246E-1 1.084350E+1 3.372150E-1 7.186500E+1 2.690720E-1 2.014973E-1
4.642000E+12 420 1.778E+16 340 3.800E-4 2.059095E-1 9.725200E+0 3.304990E-1 7.145330E+1 2.629000E-1 1.849597E-1
6.813000E+12 420 1.778E+16 340 3.800E-4 1.878392E-1 8.622900E+0 3.232200E-1 7.101260E+1 2.562790E-1 1.682312E-1
1.000000E+13 420 1.778E+16 340 3.800E-4 1.698417E-1 7.556900E+0 3.155080E-1 7.051160E+1 2.492480E-1 1.515946E-1
1.468000E+13 420 1.778E+16 340 3.800E-4 1.522418E-1 6.546000E+0 3.073700E-1 6.994410E+1 2.418070E-1 1.353560E-1
2.154000E+13 420 1.778E+16 340 3.800E-4 1.353358E-1 5.605100E+0 2.988070E-1 6.930300E+1 2.339750E-1 1.197808E-1
3.162000E+13 420 1.778E+16 340 3.800E-4 1.193731E-1 4.745300E+0 2.898180E-1 6.858010E+1 2.257320E-1 1.051082E-1
4.642000E+13 420 1.778E+16 340 3.800E-4 1.045437E-1 3.972700E+0 2.803770E-1 6.776710E+1 2.171000E-1 9.149549E-2
6.813000E+13 420 1.778E+16 340 3.800E-4 9.097298E-2 3.289700E+0 2.705020E-1 6.684090E+1 2.080570E-1 7.905751E-2
1.000000E+14 420 1.778E+16 340 3.800E-4 7.872439E-2 2.694600E+0 2.601780E-1 6.577910E+1 1.985840E-1 6.784594E-2
1.000000E+10 520 1.778E+16 340 3.800E-4 3.654198E-1 2.102150E+1 3.866870E-1 7.438440E+1 3.145020E-1 3.342027E-1
1.468000E+10 520 1.778E+16 340 3.800E-4 3.639456E-1 2.089810E+1 3.861060E-1 7.435890E+1 3.139750E-1 3.327986E-1
2.154000E+10 520 1.778E+16 340 3.800E-4 3.618595E-1 2.072460E+1 3.852960E-1 7.432250E+1 3.132130E-1 3.308377E-1
3.162000E+10 520 1.778E+16 340 3.800E-4 3.589527E-1 2.048480E+1 3.841880E-1 7.427120E+1 3.121970E-1 3.280746E-1
4.642000E+10 520 1.778E+16 340 3.800E-4 3.549857E-1 2.016140E+1 3.827130E-1 7.420030E+1 3.108300E-1 3.243143E-1
6.813000E+10 520 1.778E+16 340 3.800E-4 3.497170E-1 1.973790E+1 3.808060E-1 7.410530E+1 3.090330E-1 3.193485E-1
1.000000E+11 520 1.778E+16 340 3.800E-4 3.429516E-1 1.920350E+1 3.783560E-1 7.399740E+1 3.068070E-1 3.129570E-1
1.468000E+11 520 1.778E+16 340 3.800E-4 3.345989E-1 1.855670E+1 3.754100E-1 7.386500E+1 3.041110E-1 3.050962E-1
2.154000E+11 520 1.778E+16 340 3.800E-4 3.247061E-1 1.780680E+1 3.720570E-1 7.369810E+1 3.010060E-1 2.957881E-1
3.162000E+11 520 1.778E+16 340 3.800E-4 3.134349E-1 1.697100E+1 3.682590E-1 7.351510E+1 2.975290E-1 2.851988E-1
4.642000E+11 520 1.778E+16 340 3.800E-4 3.009779E-1 1.606720E+1 3.640790E-1 7.331270E+1 2.937010E-1 2.735290E-1
6.813000E+11 520 1.778E+16 340 3.800E-4 2.874684E-1 1.510790E+1 3.596010E-1 7.307390E+1 2.895410E-1 2.608938E-1
1.000000E+12 520 1.778E+16 340 3.800E-4 2.729521E-1 1.409960E+1 3.546360E-1 7.282940E+1 2.850490E-1 2.473182E-1
1.468000E+12 520 1.778E+16 340 3.800E-4 2.574374E-1 1.304650E+1 3.493370E-1 7.253510E+1 2.801460E-1 2.328518E-1
2.154000E+12 520 1.778E+16 340 3.800E-4 2.409772E-1 1.195650E+1 3.434970E-1 7.222300E+1 2.748340E-1 2.175223E-1
3.162000E+12 520 1.778E+16 340 3.800E-4 2.237193E-1 1.084310E+1 3.372130E-1 7.186490E+1 2.690720E-1 2.014910E-1
4.642000E+12 520 1.778E+16 340 3.800E-4 2.059040E-1 9.724900E+0 3.304970E-1 7.145320E+1 2.629000E-1 1.849533E-1
6.813000E+12 520 1.778E+16 340 3.800E-4 1.878336E-1 8.622500E+0 3.232180E-1 7.101250E+1 2.562790E-1 1.682248E-1
1.000000E+13 520 1.778E+16 340 3.800E-4 1.698362E-1 7.556600E+0 3.155060E-1 7.051150E+1 2.492480E-1 1.515883E-1
1.468000E+13 520 1.778E+16 340 3.800E-4 1.522364E-1 6.545700E+0 3.073670E-1 6.994390E+1 2.418070E-1 1.353499E-1
2.154000E+13 520 1.778E+16 340 3.800E-4 1.353307E-1 5.604900E+0 2.988050E-1 6.930290E+1 2.339550E-1 1.197851E-1
3.162000E+13 520 1.778E+16 340 3.800E-4 1.193684E-1 4.745000E+0 2.898160E-1 6.857990E+1 2.257320E-1 1.051028E-1
4.642000E+13 520 1.778E+16 340 3.800E-4 1.045393E-1 3.972500E+0 2.803740E-1 6.776690E+1 2.171000E-1 9.149054E-2
6.813000E+13 520 1.778E+16 340 3.800E-4 9.096898E-2 3.289500E+0 2.704990E-1 6.684070E+1 2.080570E-1 7.905304E-2
1.000000E+14 520 1.778E+16 340 3.800E-4 7.872078E-2 2.694500E+0 2.601750E-1 6.577890E+1 1.985640E-1 6.784863E-2
1.000000E+10 620 1.778E+16 340 3.800E-4 3.654198E-1 2.102150E+1 3.866870E-1 7.438440E+1 3.145020E-1 3.342026E-1
1.468000E+10 620 1.778E+16 340 3.800E-4 3.639455E-1 2.089810E+1 3.861060E-1 7.435890E+1 3.139750E-1 3.327985E-1
2.154000E+10 620 1.778E+16 340 3.800E-4 3.618594E-1 2.072460E+1 3.852960E-1 7.432250E+1 3.132130E-1 3.308375E-1
3.162000E+10 620 1.778E+16 340 3.800E-4 3.589526E-1 2.048480E+1 3.841880E-1 7.427120E+1 3.121970E-1 3.280744E-1
4.642000E+10 620 1.778E+16 340 3.800E-4 3.549855E-1 2.016140E+1 3.827120E-1 7.420030E+1 3.108300E-1 3.243141E-1
6.813000E+10 620 1.778E+16 340 3.800E-4 3.497167E-1 1.973790E+1 3.808060E-1 7.410530E+1 3.090330E-1 3.193481E-1
1.000000E+11 620 1.778E+16 340 3.800E-4 3.429512E-1 1.920350E+1 3.783560E-1 7.399740E+1 3.068070E-1 3.129566E-1
1.468000E+11 620 1.778E+16 340 3.800E-4 3.345984E-1 1.855660E+1 3.754100E-1 7.386500E+1 3.041110E-1 3.050956E-1
2.154000E+11 620 1.778E+16 340 3.800E-4 3.247056E-1 1.780680E+1 3.720560E-1 7.369810E+1 3.010060E-1 2.957875E-1
3.162000E+11 620 1.778E+16 340 3.800E-4 3.134343E-1 1.697100E+1 3.682590E-1 7.351500E+1 2.975290E-1 2.851980E-1
4.642000E+11 620 1.778E+16 340 3.800E-4 3.009772E-1 1.606710E+1 3.640790E-1 7.331270E+1 2.937010E-1 2.735282E-1
6.813000E+11 620 1.778E+16 340 3.800E-4 2.874677E-1 1.510790E+1 3.596010E-1 7.307390E+1 2.895410E-1 2.608929E-1
1.000000E+12 620 1.778E+16 340 3.800E-4 2.729514E-1 1.409950E+1 3.546350E-1 7.282940E+1 2.850290E-1 2.473343E-1
1.468000E+12 620 1.778E+16 340 3.800E-4 2.574366E-1 1.304650E+1 3.493370E-1 7.253510E+1 2.801460E-1 2.328508E-1
2.154000E+12 620 1.778E+16 340 3.800E-4 2.409764E-1 1.195650E+1 3.434970E-1 7.222300E+1 2.748340E-1 2.175213E-1
3.162000E+12 620 1.778E+16 340 3.800E-4 2.237184E-1 1.084310E+1 3.372130E-1 7.186490E+1 2.690720E-1 2.014900E-1
4.642000E+12 620 1.778E+16 340 3.800E-4 2.059031E-1 9.724800E+0 3.304960E-1 7.145310E+1 2.629000E-1 1.849522E-1
6.813000E+12 620 1.778E+16 340 3.800E-4 1.878327E-1 8.622500E+0 3.232180E-1 7.101250E+1 2.562790E-1 1.682238E-1
1.000000E+13 620 1.778E+16 340 3.800E-4 1.698353E-1 7.556600E+0 3.155050E-1 7.051150E+1 2.492480E-1 1.515873E-1
1.468000E+13 620 1.778E+16 340 3.800E-4 1.522356E-1 6.545700E+0 3.073670E-1 6.994390E+1 2.418070E-1 1.353489E-1
2.154000E+13 620 1.778E+16 340 3.800E-4 1.353299E-1 5.604800E+0 2.988040E-1 6.930290E+1 2.339550E-1 1.197841E-1
3.162000E+13 620 1.778E+16 340 3.800E-4 1.193676E-1 4.745000E+0 2.898150E-1 6.857990E+1 2.257320E-1 1.051019E-1
4.642000E+13 620 1.778E+16 340 3.800E-4 1.045385E-1 3.972500E+0 2.803740E-1 6.776690E+1 2.171000E-1 9.148975E-2
6.813000E+13 620 1.778E+16 340 3.800E-4 9.096834E-2 3.289500E+0 2.704990E-1 6.684070E+1 2.080570E-1 7.905232E-2
1.000000E+14 620 1.778E+16 340 3.800E-4 7.872020E-2 2.694400E+0 2.601750E-1 6.577890E+1 1.985640E-1 6.784799E-2
1.000000E+10 720 1.778E+16 340 3.800E-4 3.654198E-1 2.102150E+1 3.866870E-1 7.438440E+1 3.145020E-1 3.342026E-1
1.468000E+10 720 1.778E+16 340 3.800E-4 3.639455E-1 2.089810E+1 3.861060E-1 7.435890E+1 3.139750E-1 3.327984E-1
2.154000E+10 720 1.778E+16 340 3.800E-4 3.618594E-1 2.072460E+1 3.852960E-1 7.432250E+1 3.132130E-1 3.308375E-1
3.162000E+10 720 1.778E+16 340 3.800E-4 3.589525E-1 2.048480E+1 3.841880E-1 7.427120E+1 3.121970E-1 3.280743E-1
4.642000E+10 720 1.778E+16 340 3.800E-4 3.549855E-1 2.016140E+1 3.827120E-1 7.420030E+1 3.108300E-1 3.243140E-1
6.813000E+10 720 1.778E+16 340 3.800E-4 3.497166E-1 1.973790E+1 3.808060E-1 7.410530E+1 3.090330E-1 3.193480E-1
1.000000E+11 720 1.778E+16 340 3.800E-4 3.429512E-1 1.920350E+1 3.783560E-1 7.399740E+1 3.068070E-1 3.129565E-1
1.468000E+11 720 1.778E+16 340 3.800E-4 3.345984E-1 1.855660E+1 3.754100E-1 7.386500E+1 3.041110E-1 3.050955E-1
2.154000E+11 720 1.778E+16 340 3.800E-4 3.247055E-1 1.780680E+1 3.720560E-1 7.369810E+1 3.010060E-1 2.957874E-1
3.162000E+11 720 1.778E+16 340 3.800E-4 3.134343E-1 1.697100E+1 3.682590E-1 7.351500E+1 2.975290E-1 2.851979E-1
4.642000E+11 720 1.778E+16 340 3.800E-4 3.009771E-1 1.606710E+1 3.640790E-1 7.331270E+1 2.937010E-1 2.735281E-1
6.813000E+11 720 1.778E+16 340 3.800E-4 2.874676E-1 1.510790E+1 3.596010E-1 7.307390E+1 2.895410E-1 2.608928E-1
1.000000E+12 720 1.778E+16 340 3.800E-4 2.729512E-1 1.409950E+1 3.546350E-1 7.282940E+1 2.850290E-1 2.473341E-1
