Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.100000000E+01 5.623e+15 1.170186648E+00 1.142211143E+00 2.797550500E-02 1.167160437E+00 1.141153299E+00 2.600713800E-02
1.100000000E+01 1.000e+16 1.176727776E+00 1.138719003E+00 3.800877300E-02 1.176277438E+00 1.137606334E+00 3.867110400E-02
1.100000000E+01 1.778e+16 1.181689424E+00 1.137371948E+00 4.431747600E-02 1.180561994E+00 1.136872649E+00 4.368934500E-02
1.100000000E+01 3.162e+16 1.186360292E+00 1.135308460E+00 5.105183200E-02 1.184867383E+00 1.134637008E+00 5.023037500E-02
1.100000000E+01 5.623e+16 1.191346239E+00 1.137485641E+00 5.386059800E-02 1.189973426E+00 1.136568333E+00 5.340509300E-02
1.100000000E+01 1.000e+17 1.209681050E+00 1.147025110E+00 6.265594000E-02 1.197001336E+00 1.145799779E+00 5.120155700E-02
1.116672606E+01 1.000e+15 1.138767480E+00 1.133360749E+00 5.406731000E-03 1.138711474E+00 1.133292205E+00 5.419269000E-03
1.116672606E+01 1.778e+15 1.149783386E+00 1.136489025E+00 1.329436100E-02 1.149689547E+00 1.136391461E+00 1.329808600E-02
1.116672606E+01 3.162e+15 1.158268349E+00 1.139062950E+00 1.920539900E-02 1.157264725E+00 1.138925448E+00 1.833927700E-02
1.116672606E+01 5.623e+15 1.171092064E+00 1.143090171E+00 2.800189300E-02 1.168938498E+00 1.142325779E+00 2.661271900E-02
1.116672606E+01 1.000e+16 1.176797910E+00 1.139857610E+00 3.694030000E-02 1.176490767E+00 1.138995598E+00 3.749516900E-02
1.116672606E+01 1.778e+16 1.181746534E+00 1.137894122E+00 4.385241200E-02 1.180977066E+00 1.137551623E+00 4.342544300E-02
1.116672606E+01 3.162e+16 1.186406564E+00 1.136143905E+00 5.026265900E-02 1.185387432E+00 1.135681768E+00 4.970566400E-02
1.116672606E+01 5.623e+16 1.191383576E+00 1.138745035E+00 5.263854100E-02 1.190447109E+00 1.138111636E+00 5.233547300E-02
1.116672606E+01 1.000e+17 1.209714532E+00 1.149611684E+00 6.010284800E-02 1.197662823E+00 1.148767887E+00 4.889493600E-02
1.133324570E+01 1.000e+15 1.140887121E+00 1.133430291E+00 7.456830000E-03 1.140806002E+00 1.133383462E+00 7.422540000E-03
1.133324570E+01 1.778e+15 1.149975935E+00 1.136604592E+00 1.337134300E-02 1.149911811E+00 1.136538004E+00 1.337380700E-02
1.133324570E+01 3.162e+15 1.159335612E+00 1.139241880E+00 2.009373200E-02 1.158618679E+00 1.139147960E+00 1.947071900E-02
1.133324570E+01 5.623e+15 1.171656288E+00 1.144354739E+00 2.730154900E-02 1.170859286E+00 1.143793067E+00 2.706621900E-02
1.133324570E+01 1.000e+16 1.176896191E+00 1.141480731E+00 3.541546000E-02 1.176686734E+00 1.140828789E+00 3.585794500E-02
1.133324570E+01 1.778e+16 1.181826550E+00 1.138554489E+00 4.327206100E-02 1.181301629E+00 1.138319313E+00 4.298231600E-02
1.133324570E+01 3.162e+16 1.186471322E+00 1.137138288E+00 4.933303400E-02 1.185776158E+00 1.136819886E+00 4.895627200E-02
1.133324570E+01 5.623e+16 1.191435819E+00 1.140741922E+00 5.069389700E-02 1.190797791E+00 1.140304654E+00 5.049313700E-02
1.133324570E+01 1.000e+17 1.209761365E+00 1.151263575E+00 5.849779000E-02 1.198137671E+00 1.150678032E+00 4.745963900E-02
1.149996187E+01 1.000e+15 1.141950101E+00 1.133528700E+00 8.421401000E-03 1.141839016E+00 1.133496685E+00 8.342331000E-03
1.149996187E+01 1.778e+15 1.150237679E+00 1.136765850E+00 1.347182900E-02 1.150193821E+00 1.136720334E+00 1.347348700E-02
1.149996187E+01 3.162e+15 1.160873456E+00 1.139485625E+00 2.138783100E-02 1.160353666E+00 1.139421452E+00 2.093221400E-02
1.149996187E+01 5.623e+15 1.171822269E+00 1.144879030E+00 2.694323900E-02 1.171719530E+00 1.144787392E+00 2.693213800E-02
1.149996187E+01 1.000e+16 1.177031217E+00 1.143768415E+00 3.326280200E-02 1.176888396E+00 1.143260435E+00 3.362796100E-02
1.149996187E+01 1.778e+16 1.181936406E+00 1.140938543E+00 4.099786300E-02 1.181578418E+00 1.140344648E+00 4.123377000E-02
1.149996187E+01 3.162e+16 1.186560212E+00 1.138784373E+00 4.777583900E-02 1.186086297E+00 1.138460964E+00 4.762533300E-02
1.149996187E+01 5.623e+16 1.193018919E+00 1.142279197E+00 5.073972200E-02 1.191073279E+00 1.141976299E+00 4.909698000E-02
1.149996187E+01 1.000e+17 1.209825601E+00 1.152681168E+00 5.714443300E-02 1.198491544E+00 1.152277394E+00 4.621415000E-02
1.166670514E+01 1.000e+15 1.143372528E+00 1.133665683E+00 9.706845000E-03 1.143290378E+00 1.133643762E+00 9.646616000E-03
1.166670514E+01 1.778e+15 1.152006525E+00 1.136985429E+00 1.502109600E-02 1.151829089E+00 1.136954312E+00 1.487477700E-02
1.166670514E+01 3.162e+15 1.163071747E+00 1.139809439E+00 2.326230800E-02 1.162686953E+00 1.139765514E+00 2.292143900E-02
1.166670514E+01 5.623e+15 1.172044401E+00 1.145358158E+00 2.668624300E-02 1.171974294E+00 1.145295382E+00 2.667891200E-02
1.166670514E+01 1.000e+16 1.177211910E+00 1.146944236E+00 3.026767400E-02 1.177114523E+00 1.146534038E+00 3.058048500E-02
1.166670514E+01 1.778e+16 1.182083288E+00 1.144772902E+00 3.731038600E-02 1.181839171E+00 1.144269251E+00 3.756992000E-02
1.166670514E+01 3.162e+16 1.186678925E+00 1.143250071E+00 4.342885400E-02 1.186355995E+00 1.142616790E+00 4.373920500E-02
1.166670514E+01 5.623e+16 1.197902671E+00 1.143392560E+00 5.451011100E-02 1.191307990E+00 1.143183720E+00 4.812427000E-02
1.166670514E+01 1.000e+17 1.209911357E+00 1.154447525E+00 5.546383200E-02 1.202130597E+00 1.154169881E+00 4.796071600E-02
1.183333839E+01 1.000e+15 1.145395054E+00 1.133852574E+00 1.154248000E-02 1.145332545E+00 1.133837533E+00 1.149501200E-02
1.183333839E+01 1.778e+15 1.154528839E+00 1.137276240E+00 1.725259900E-02 1.154393770E+00 1.137254922E+00 1.713884800E-02
1.183333839E+01 3.162e+15 1.166178587E+00 1.140222111E+00 2.595647600E-02 1.165885917E+00 1.140192027E+00 2.569389000E-02
1.183333839E+01 5.623e+15 1.172331376E+00 1.145941702E+00 2.638967400E-02 1.172283510E+00 1.145898650E+00 2.638486000E-02
1.183333839E+01 1.000e+16 1.177445324E+00 1.150260694E+00 2.718463000E-02 1.177378907E+00 1.150199632E+00 2.717927500E-02
1.183333839E+01 1.778e+16 1.182272800E+00 1.149864104E+00 3.240869600E-02 1.182106351E+00 1.149420577E+00 3.268577400E-02
1.183333839E+01 3.162e+16 1.186831920E+00 1.148992014E+00 3.783990600E-02 1.186611959E+00 1.148410626E+00 3.820133300E-02
1.183333839E+01 5.623e+16 1.202215667E+00 1.149411630E+00 5.280403700E-02 1.194057574E+00 1.148620153E+00 4.543742100E-02
1.183333839E+01 1.000e+17 1.210021787E+00 1.156074749E+00 5.394703800E-02 1.209705805E+00 1.155881834E+00 5.382397100E-02
1.200000000E+01 1.000e+15 1.148232147E+00 1.134099677E+00 1.413247000E-02 1.148182911E+00 1.134089342E+00 1.409356900E-02
1.200000000E+01 1.778e+15 1.158050950E+00 1.137646018E+00 2.040493200E-02 1.157944599E+00 1.137631412E+00 2.031318700E-02
1.200000000E+01 3.162e+15 1.166903539E+00 1.140724137E+00 2.617940200E-02 1.166880952E+00 1.140703515E+00 2.617743700E-02
1.200000000E+01 5.623e+15 1.172685925E+00 1.146612992E+00 2.607293300E-02 1.172653232E+00 1.146583438E+00 2.606979400E-02
1.200000000E+01 1.000e+16 1.177733513E+00 1.151615024E+00 2.611848900E-02 1.177688220E+00 1.151573041E+00 2.611517900E-02
1.200000000E+01 1.778e+16 1.182506519E+00 1.152471688E+00 3.003483100E-02 1.182393027E+00 1.152413324E+00 2.997970300E-02
1.200000000E+01 3.162e+16 1.187020371E+00 1.151998105E+00 3.502226600E-02 1.186870586E+00 1.151918603E+00 3.495198300E-02
1.200000000E+01 5.623e+16 1.202382242E+00 1.156468083E+00 4.591415900E-02 1.202232894E+00 1.156352625E+00 4.588026900E-02
1.200000000E+01 1.000e+17 1.210157642E+00 1.159556032E+00 5.060161000E-02 1.209944186E+00 1.158555622E+00 5.138856400E-02
1.216672606E+01 1.000e+15 1.151762648E+00 1.134412754E+00 1.734989400E-02 1.151755455E+00 1.134405642E+00 1.734981300E-02
1.216672606E+01 1.778e+15 1.160849857E+00 1.138093589E+00 2.275626800E-02 1.160839265E+00 1.138083543E+00 2.275572200E-02
1.216672606E+01 3.162e+15 1.167416808E+00 1.141208423E+00 2.620838500E-02 1.167401343E+00 1.141194120E+00 2.620722300E-02
1.216672606E+01 5.623e+15 1.173100894E+00 1.147228239E+00 2.587265500E-02 1.173078549E+00 1.147208003E+00 2.587054600E-02
1.216672606E+01 1.000e+16 1.178070521E+00 1.152566046E+00 2.550447500E-02 1.178039616E+00 1.152537124E+00 2.550249200E-02
1.216672606E+01 1.778e+16 1.182779331E+00 1.153297376E+00 2.948195500E-02 1.182701940E+00 1.153257322E+00 2.944461800E-02
1.216672606E+01 3.162e+16 1.196052649E+00 1.153158189E+00 4.289446000E-02 1.192746754E+00 1.152692324E+00 4.005443000E-02
1.216672606E+01 5.623e+16 1.202576278E+00 1.157576422E+00 4.499985600E-02 1.202475060E+00 1.157500052E+00 4.497500800E-02
1.216672606E+01 1.000e+17 1.210315852E+00 1.168722756E+00 4.159309600E-02 1.210171910E+00 1.168298994E+00 4.187291600E-02
1.233324570E+01 1.000e+15 1.152820219E+00 1.134789143E+00 1.803107600E-02 1.152815194E+00 1.134784228E+00 1.803096600E-02
1.233324570E+01 1.778e+15 1.161545501E+00 1.138545464E+00 2.300003700E-02 1.161538215E+00 1.138538561E+00 2.299965400E-02
1.233324570E+01 3.162e+15 1.167758432E+00 1.141665754E+00 2.609267800E-02 1.167747873E+00 1.141656040E+00 2.609183300E-02
1.233324570E+01 5.623e+15 1.173351341E+00 1.147934790E+00 2.541655100E-02 1.173336121E+00 1.147920885E+00 2.541523600E-02
1.233324570E+01 1.000e+16 1.178349154E+00 1.153535074E+00 2.481408000E-02 1.178328110E+00 1.153515204E+00 2.481290600E-02
1.233324570E+01 1.778e+16 1.183058494E+00 1.154320301E+00 2.873819300E-02 1.182955555E+00 1.154181276E+00 2.877427900E-02
1.233324570E+01 3.162e+16 1.197915148E+00 1.154136346E+00 4.377880200E-02 1.197772177E+00 1.153996902E+00 4.377527500E-02
1.233324570E+01 5.623e+16 1.202754116E+00 1.158573084E+00 4.418103200E-02 1.202685743E+00 1.158520806E+00 4.416493700E-02
1.233324570E+01 1.000e+17 1.210496765E+00 1.169729196E+00 4.076756900E-02 1.210399426E+00 1.169660999E+00 4.073842700E-02
1.249996187E+01 1.000e+15 1.153714902E+00 1.135070160E+00 1.864474200E-02 1.153711412E+00 1.135066760E+00 1.864465200E-02
1.249996187E+01 1.778e+15 1.162160100E+00 1.139029447E+00 2.313065300E-02 1.162155076E+00 1.139024668E+00 2.313040800E-02
1.249996187E+01 3.162e+15 1.168242295E+00 1.142225138E+00 2.601715700E-02 1.168235012E+00 1.142218480E+00 2.601653200E-02
1.249996187E+01 5.623e+15 1.173761792E+00 1.148671385E+00 2.509040700E-02 1.173751388E+00 1.148661848E+00 2.508954000E-02
1.249996187E+01 1.000e+16 1.178762061E+00 1.154279761E+00 2.448230000E-02 1.178747979E+00 1.154266937E+00 2.448104200E-02
1.249996187E+01 1.778e+16 1.193597123E+00 1.155201577E+00 3.839554600E-02 1.193473876E+00 1.155171152E+00 3.830272400E-02
1.249996187E+01 3.162e+16 1.197880596E+00 1.154912579E+00 4.296801700E-02 1.197724654E+00 1.154859921E+00 4.286473300E-02
1.249996187E+01 5.623e+16 1.203072900E+00 1.159218511E+00 4.385438900E-02 1.203026144E+00 1.159192879E+00 4.383326500E-02
1.249996187E+01 1.000e+17 1.221897774E+00 1.170473548E+00 5.142422600E-02 1.219693258E+00 1.170453636E+00 4.923962200E-02
1.266670514E+01 1.000e+15 1.154401996E+00 1.135392239E+00 1.900975700E-02 1.154399559E+00 1.135389880E+00 1.900967900E-02
1.266670514E+01 1.778e+15 1.162689949E+00 1.139416233E+00 2.327371600E-02 1.162686482E+00 1.139412965E+00 2.327351700E-02
1.266670514E+01 3.162e+15 1.168682639E+00 1.142926222E+00 2.575641700E-02 1.168678874E+00 1.142921630E+00 2.575724400E-02
1.266670514E+01 5.623e+15 1.174207962E+00 1.149187136E+00 2.502082600E-02 1.174200856E+00 1.149180588E+00 2.502026800E-02
1.266670514E+01 1.000e+16 1.187131073E+00 1.154981309E+00 3.214976400E-02 1.186644204E+00 1.154972509E+00 3.167169500E-02
1.266670514E+01 1.778e+16 1.194182089E+00 1.156028223E+00 3.815386600E-02 1.194074197E+00 1.156013939E+00 3.806025800E-02
1.266670514E+01 3.162e+16 1.198306417E+00 1.155575982E+00 4.273043500E-02 1.198168295E+00 1.155558097E+00 4.261019800E-02
1.266670514E+01 5.623e+16 1.214007933E+00 1.159828118E+00 5.417981500E-02 1.210391845E+00 1.159947982E+00 5.044386300E-02
1.266670514E+01 1.000e+17 1.234817623E+00 1.170470414E+00 6.434720900E-02 1.233097121E+00 1.170548319E+00 6.254880200E-02
1.283333839E+01 1.000e+15 1.154849657E+00 1.135579721E+00 1.926993600E-02 1.154847939E+00 1.135578082E+00 1.926985700E-02
1.283333839E+01 1.778e+15 1.162924930E+00 1.139790629E+00 2.313430100E-02 1.162923106E+00 1.139788365E+00 2.313474100E-02
1.283333839E+01 3.162e+15 1.168971933E+00 1.143182902E+00 2.578903100E-02 1.168969341E+00 1.143179762E+00 2.578957900E-02
1.283333839E+01 5.623e+15 1.178978088E+00 1.149782092E+00 2.919599600E-02 1.178766746E+00 1.149777614E+00 2.898913200E-02
1.283333839E+01 1.000e+16 1.189606542E+00 1.155542507E+00 3.406403500E-02 1.189599337E+00 1.155536521E+00 3.406281600E-02
1.283333839E+01 1.778e+16 1.194394527E+00 1.156546644E+00 3.784788300E-02 1.194287333E+00 1.156537738E+00 3.774959500E-02
1.283333839E+01 3.162e+16 1.202433964E+00 1.156158662E+00 4.627530200E-02 1.200812729E+00 1.156146984E+00 4.466574500E-02
1.283333839E+01 5.623e+16 1.226722010E+00 1.160203125E+00 6.651888500E-02 1.224722995E+00 1.160327920E+00 6.439507500E-02
1.283333839E+01 1.000e+17 1.235006473E+00 1.172835E+00 6.217147300E-02 1.234969852E+00 1.172835E+00 6.213485200E-02
1.300000000E+01 1.000e+15 1.155072075E+00 1.13665624E+00 1.841583500E-02 1.155070875E+00 1.13601464E+00 1.905623500E-02
1.300000000E+01 1.778e+15 1.163405474E+00 1.140286360E+00 2.311911400E-02 1.163403828E+00 1.1408976E+00 2.250622800E-02
1.300000000E+01 3.162e+15 1.172308166E+00 1.14566238E+00 2.664578600E-02 1.172215276E+00 1.14513665E+00 2.707862600E-02
1.300000000E+01 5.623e+15 1.184674391E+00 1.15065974E+00 3.401465100E-02 1.184670753E+00 1.15023582E+00 3.443493300E-02
1.300000000E+01 1.000e+16 1.189921889E+00 1.164551229E+00 2.537066000E-02 1.189916975E+00 1.164380189E+00 2.553678600E-02
1.300000000E+01 1.778e+16 1.194753837E+00 1.15678832E+00 3.796551700E-02 1.194703617E+00 1.15752948E+00 3.717413700E-02
1.300000000E+01 3.162e+16 1.217922456E+00 1.15642336E+00 6.149909600E-02 1.216986504E+00 1.15638686E+00 6.059964400E-02
1.300000000E+01 5.623e+16 1.227325914E+00 1.156640532E+00 7.068538200E-02 1.227308086E+00 1.156647211E+00 7.066087500E-02
1.300000000E+01 1.000e+17 1.235629262E+00 1.177983137E+00 5.764612500E-02 1.235153582E+00 1.177345973E+00 5.780760900E-02
