Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.066670514E+01 1.000e+16 1.189255320E+00 1.166382232E+00 2.287308800E-02 1.186206183E+00 1.163400744E+00 2.280543900E-02
1.066670514E+01 1.778e+16 1.200586758E+00 1.165771644E+00 3.481511400E-02 1.195915207E+00 1.161722789E+00 3.419241800E-02
1.066670514E+01 3.162e+16 1.210160669E+00 1.162432798E+00 4.772787100E-02 1.203637565E+00 1.157080126E+00 4.655743900E-02
1.066670514E+01 5.623e+16 1.219006142E+00 1.160123052E+00 5.888309000E-02 1.208731773E+00 1.153083013E+00 5.564876000E-02
1.066670514E+01 1.000e+17 1.230102715E+00 1.162196385E+00 6.790633000E-02 1.214851451E+00 1.154412953E+00 6.043849800E-02
1.083333839E+01 1.000e+15 1.007220315E+00 1.051790496E+00 -4.457018100E-02 1.007135703E+00 1.054821374E+00 -4.768567100E-02
1.083333839E+01 1.778e+15 1.028090680E+00 1.122070438E+00 -9.397975800E-02 1.027862336E+00 1.121594560E+00 -9.373222400E-02
1.083333839E+01 3.162e+15 1.112434756E+00 1.156879796E+00 -4.444504000E-02 1.111952729E+00 1.155867235E+00 -4.391450600E-02
1.083333839E+01 5.623e+15 1.157371877E+00 1.163027190E+00 -5.655313000E-03 1.156298441E+00 1.161569439E+00 -5.270998000E-03
1.083333839E+01 1.000e+16 1.189471863E+00 1.166663136E+00 2.280872700E-02 1.187379152E+00 1.164612930E+00 2.276622200E-02
1.083333839E+01 1.778e+16 1.200749408E+00 1.166237726E+00 3.451168200E-02 1.197538090E+00 1.163442910E+00 3.409518000E-02
1.083333839E+01 3.162e+16 1.210292392E+00 1.163214157E+00 4.707823500E-02 1.205799468E+00 1.159497822E+00 4.630164600E-02
1.083333839E+01 5.623e+16 1.219114736E+00 1.161437432E+00 5.767730400E-02 1.212003970E+00 1.156508798E+00 5.549517200E-02
1.083333839E+01 1.000e+17 1.230193375E+00 1.162705109E+00 6.748826600E-02 1.219576457E+00 1.159211908E+00 6.036454900E-02
1.100000000E+01 1.000e+15 1.007232045E+00 1.051829900E+00 -4.459785500E-02 1.007192944E+00 1.051750904E+00 -4.455796000E-02
1.100000000E+01 1.778e+15 1.032531004E+00 1.122351451E+00 -8.982044700E-02 1.032364426E+00 1.122019050E+00 -8.965462400E-02
1.100000000E+01 3.162e+15 1.114268057E+00 1.157005666E+00 -4.273760900E-02 1.113887658E+00 1.156312051E+00 -4.242439300E-02
1.100000000E+01 5.623e+15 1.157675046E+00 1.163270102E+00 -5.595056000E-03 1.156939397E+00 1.162269942E+00 -5.330545000E-03
1.100000000E+01 1.000e+16 1.189780229E+00 1.167063765E+00 2.271646400E-02 1.188346190E+00 1.165654451E+00 2.269173900E-02
1.100000000E+01 1.778e+16 1.200981679E+00 1.166892457E+00 3.408922200E-02 1.198778379E+00 1.164964131E+00 3.381424800E-02
1.100000000E+01 3.162e+16 1.210480524E+00 1.164291759E+00 4.618876500E-02 1.207395218E+00 1.161712454E+00 4.568276400E-02
1.100000000E+01 5.623e+16 1.219269967E+00 1.163198983E+00 5.607098400E-02 1.214372670E+00 1.159749282E+00 5.462338800E-02
1.100000000E+01 1.000e+17 1.230322802E+00 1.163927616E+00 6.639518600E-02 1.222985158E+00 1.162295084E+00 6.069007400E-02
1.116672606E+01 1.000e+15 1.007271011E+00 1.051887625E+00 -4.461661400E-02 1.007238392E+00 1.051833514E+00 -4.459512200E-02
1.116672606E+01 1.778e+15 1.036772511E+00 1.122742072E+00 -8.596956100E-02 1.036647356E+00 1.122505593E+00 -8.585823700E-02
1.116672606E+01 3.162e+15 1.117876097E+00 1.157170998E+00 -3.929490100E-02 1.117622373E+00 1.156695171E+00 -3.907279800E-02
1.116672606E+01 5.623e+15 1.158099648E+00 1.163616516E+00 -5.516868000E-03 1.157595295E+00 1.162929850E+00 -5.334555000E-03
1.116672606E+01 1.000e+16 1.190214190E+00 1.167627967E+00 2.258622300E-02 1.189229934E+00 1.166658595E+00 2.257133900E-02
1.116672606E+01 1.778e+16 1.201309633E+00 1.167796469E+00 3.351316400E-02 1.199799444E+00 1.166464866E+00 3.333457800E-02
1.116672606E+01 3.162e+16 1.210746292E+00 1.165738414E+00 4.500787800E-02 1.208631696E+00 1.163945811E+00 4.468588500E-02
1.116672606E+01 5.623e+16 1.219489339E+00 1.165058063E+00 5.443127600E-02 1.216128099E+00 1.163058995E+00 5.306910400E-02
1.116672606E+01 1.000e+17 1.230505735E+00 1.167228086E+00 6.327764900E-02 1.225461485E+00 1.164171413E+00 6.129007200E-02
1.133324570E+01 1.000e+15 1.007361464E+00 1.051981832E+00 -4.462036800E-02 1.007338851E+00 1.054880072E+00 -4.754122100E-02
1.133324570E+01 1.778e+15 1.042569465E+00 1.123284493E+00 -8.071502800E-02 1.042472786E+00 1.123113622E+00 -8.064083600E-02
1.133324570E+01 3.162e+15 1.120636943E+00 1.157476544E+00 -3.683960100E-02 1.120455540E+00 1.157148769E+00 -3.669322900E-02
1.133324570E+01 5.623e+15 1.158684795E+00 1.164103171E+00 -5.418376000E-03 1.158338381E+00 1.163630870E+00 -5.292489000E-03
1.133324570E+01 1.000e+16 1.190813055E+00 1.168406748E+00 2.240630700E-02 1.190137597E+00 1.167738785E+00 2.239881200E-02
1.133324570E+01 1.778e+16 1.201765165E+00 1.168927435E+00 3.283773000E-02 1.200730252E+00 1.168092289E+00 3.263796300E-02
1.133324570E+01 3.162e+16 1.211116049E+00 1.167374049E+00 4.374200000E-02 1.209668352E+00 1.166368429E+00 4.329992300E-02
1.133324570E+01 5.623e+16 1.219794232E+00 1.166175356E+00 5.361887600E-02 1.217492736E+00 1.165489715E+00 5.200302100E-02
1.133324570E+01 1.000e+17 1.230760057E+00 1.171913944E+00 5.884611300E-02 1.227306450E+00 1.169754347E+00 5.755210300E-02
1.149996187E+01 1.000e+15 1.007600540E+00 1.052106059E+00 -4.450551900E-02 1.007609678E+00 1.055138739E+00 -4.752906100E-02
1.149996187E+01 1.778e+15 1.050245892E+00 1.124019494E+00 -7.377360200E-02 1.050168760E+00 1.123893626E+00 -7.372486600E-02
1.149996187E+01 3.162e+15 1.123326475E+00 1.157851820E+00 -3.452534500E-02 1.123213026E+00 1.157624849E+00 -3.441182300E-02
1.149996187E+01 5.623e+15 1.161623599E+00 1.164774587E+00 -3.150988000E-03 1.161369465E+00 1.164448946E+00 -3.079481000E-03
1.149996187E+01 1.000e+16 1.191620544E+00 1.169333253E+00 2.228729100E-02 1.191156300E+00 1.168872289E+00 2.228401100E-02
1.149996187E+01 1.778e+16 1.202383034E+00 1.169959565E+00 3.242346900E-02 1.201673590E+00 1.169549691E+00 3.212389900E-02
1.149996187E+01 3.162e+16 1.211618525E+00 1.168641227E+00 4.297729800E-02 1.210627945E+00 1.168157921E+00 4.247002400E-02
1.149996187E+01 5.623e+16 1.220208670E+00 1.167721630E+00 5.248704000E-02 1.218635454E+00 1.167138196E+00 5.149725800E-02
1.149996187E+01 1.000e+17 1.231105478E+00 1.174188103E+00 5.691737500E-02 1.228748605E+00 1.173777506E+00 5.497109900E-02
1.166670514E+01 1.000e+15 1.007942133E+00 1.055308732E+00 -4.736659900E-02 1.007945017E+00 1.055290980E+00 -4.734596300E-02
1.166670514E+01 1.778e+15 1.059972670E+00 1.124982935E+00 -6.501026500E-02 1.059909397E+00 1.124888107E+00 -6.497871000E-02
1.166670514E+01 3.162e+15 1.124279601E+00 1.158437428E+00 -3.415782700E-02 1.124201039E+00 1.158279806E+00 -3.407876700E-02
1.166670514E+01 5.623e+15 1.165703573E+00 1.165678343E+00 2.523000000E-05 1.165519352E+00 1.165453031E+00 6.632100000E-05
1.166670514E+01 1.000e+16 1.192674356E+00 1.170568682E+00 2.210567400E-02 1.192354631E+00 1.170249528E+00 2.210510300E-02
1.166670514E+01 1.778e+16 1.203196189E+00 1.171404023E+00 3.179216600E-02 1.202709384E+00 1.171074839E+00 3.163454500E-02
1.166670514E+01 3.162e+16 1.212281068E+00 1.170382422E+00 4.189864600E-02 1.211603322E+00 1.169975899E+00 4.162742300E-02
1.166670514E+01 5.623e+16 1.220754988E+00 1.172177138E+00 4.857785000E-02 1.219680892E+00 1.171359446E+00 4.832144600E-02
1.166670514E+01 1.000e+17 1.231560638E+00 1.179154857E+00 5.240578100E-02 1.229956568E+00 1.178100523E+00 5.185604500E-02
1.183333839E+01 1.000e+15 1.008251244E+00 1.056538153E+00 -4.828690900E-02 1.008198253E+00 1.056516260E+00 -4.831800700E-02
1.183333839E+01 1.778e+15 1.071588855E+00 1.126140046E+00 -5.455119100E-02 1.071535682E+00 1.126084780E+00 -5.454909800E-02
1.183333839E+01 3.162e+15 1.126170524E+00 1.159219193E+00 -3.304866900E-02 1.126103829E+00 1.159108886E+00 -3.300505700E-02
1.183333839E+01 5.623e+15 1.169899690E+00 1.166853546E+00 3.046144000E-03 1.169772947E+00 1.166696872E+00 3.076075000E-03
1.183333839E+01 1.000e+16 1.193994330E+00 1.172326741E+00 2.166758900E-02 1.193773624E+00 1.172104565E+00 2.166905900E-02
1.183333839E+01 1.778e+16 1.204225582E+00 1.173390224E+00 3.083535800E-02 1.203891132E+00 1.173115339E+00 3.077579300E-02
1.183333839E+01 3.162e+16 1.213121182E+00 1.172827698E+00 4.029348400E-02 1.212657399E+00 1.172470334E+00 4.018706500E-02
1.183333839E+01 5.623e+16 1.221447362E+00 1.176365238E+00 4.508212400E-02 1.220714602E+00 1.175788118E+00 4.492648400E-02
1.183333839E+01 1.000e+17 1.232893614E+00 1.182024809E+00 5.086880500E-02 1.231047970E+00 1.181283011E+00 4.976495900E-02
1.200000000E+01 1.000e+15 1.008694303E+00 1.059423833E+00 -5.072953000E-02 1.008686825E+00 1.059404717E+00 -5.071789200E-02
1.200000000E+01 1.778e+15 1.082623900E+00 1.126828826E+00 -4.420492600E-02 1.082578873E+00 1.126789817E+00 -4.421094400E-02
1.200000000E+01 3.162e+15 1.133766967E+00 1.160226464E+00 -2.645949700E-02 1.133723127E+00 1.160148844E+00 -2.642571700E-02
1.200000000E+01 5.623e+15 1.171742445E+00 1.168317431E+00 3.425014000E-03 1.171654067E+00 1.168208127E+00 3.445940000E-03
1.200000000E+01 1.000e+16 1.195568404E+00 1.174372914E+00 2.119549000E-02 1.195415708E+00 1.174217728E+00 2.119798000E-02
1.200000000E+01 1.778e+16 1.205466632E+00 1.176158653E+00 2.930797900E-02 1.205236562E+00 1.175918908E+00 2.931765400E-02
1.200000000E+01 3.162e+16 1.214135721E+00 1.176100300E+00 3.803542100E-02 1.213818203E+00 1.175806745E+00 3.801145800E-02
1.200000000E+01 5.623e+16 1.222282629E+00 1.179393297E+00 4.288933200E-02 1.221783117E+00 1.179125599E+00 4.265751800E-02
1.200000000E+01 1.000e+17 1.237476768E+00 1.185341124E+00 5.213564400E-02 1.232514385E+00 1.184824969E+00 4.768941600E-02
1.216672606E+01 1.000e+15 1.009572070E+00 1.064860884E+00 -5.528881400E-02 1.009565791E+00 1.064842128E+00 -5.527633700E-02
1.216672606E+01 1.778e+15 1.092418554E+00 1.127671622E+00 -3.525306800E-02 1.092391941E+00 1.127643853E+00 -3.525191200E-02
1.216672606E+01 3.162e+15 1.136939133E+00 1.161468764E+00 -2.452963100E-02 1.136885181E+00 1.161413638E+00 -2.452845700E-02
1.216672606E+01 5.623e+15 1.181032463E+00 1.170047081E+00 1.098538200E-02 1.180950912E+00 1.169970346E+00 1.098056600E-02
1.216672606E+01 1.000e+16 1.197268483E+00 1.176654399E+00 2.061408400E-02 1.197162764E+00 1.176545831E+00 2.061693300E-02
1.216672606E+01 1.778e+16 1.206953648E+00 1.179763370E+00 2.719027800E-02 1.206867483E+00 1.179546706E+00 2.732077700E-02
1.216672606E+01 3.162e+16 1.215809723E+00 1.180013962E+00 3.579576100E-02 1.215591929E+00 1.179710896E+00 3.588103300E-02
1.216672606E+01 5.623e+16 1.227620625E+00 1.182014500E+00 4.560612500E-02 1.226187145E+00 1.181756065E+00 4.443108000E-02
1.216672606E+01 1.000e+17 1.238315678E+00 1.188962712E+00 4.935296600E-02 1.237800287E+00 1.188600836E+00 4.919945100E-02
1.233324570E+01 1.000e+15 1.010460923E+00 1.068918046E+00 -5.845712300E-02 1.010455575E+00 1.068899689E+00 -5.844411400E-02
1.233324570E+01 1.778e+15 1.096218370E+00 1.128653491E+00 -3.243512100E-02 1.096209839E+00 1.128633503E+00 -3.242366400E-02
1.233324570E+01 3.162e+15 1.142269351E+00 1.163230244E+00 -2.096089300E-02 1.142254484E+00 1.163190911E+00 -2.093642700E-02
1.233324570E+01 5.623e+15 1.187699162E+00 1.171832541E+00 1.586662100E-02 1.187595795E+00 1.171778808E+00 1.581698700E-02
1.233324570E+01 1.000e+16 1.199059970E+00 1.178906553E+00 2.015341700E-02 1.198987045E+00 1.178830585E+00 2.015646000E-02
1.233324570E+01 1.778e+16 1.208664426E+00 1.182941297E+00 2.572312900E-02 1.208517924E+00 1.182834196E+00 2.568372800E-02
1.233324570E+01 3.162e+16 1.221293208E+00 1.184944333E+00 3.634887500E-02 1.220299900E+00 1.184665592E+00 3.563430800E-02
1.233324570E+01 5.623e+16 1.228689715E+00 1.185257508E+00 4.343220700E-02 1.228450739E+00 1.184999811E+00 4.345092800E-02
1.233324570E+01 1.000e+17 1.239285389E+00 1.191078581E+00 4.820680800E-02 1.238938697E+00 1.190826624E+00 4.811207300E-02
1.249996187E+01 1.000e+15 1.011943956E+00 1.073652604E+00 -6.170864800E-02 1.011939081E+00 1.073647982E+00 -6.170890100E-02
1.249996187E+01 1.778e+15 1.098336362E+00 1.130270640E+00 -3.193427800E-02 1.098323091E+00 1.130256172E+00 -3.193308100E-02
1.249996187E+01 3.162e+15 1.148283672E+00 1.164493206E+00 -1.620953400E-02 1.148254525E+00 1.164464844E+00 -1.621031900E-02
1.249996187E+01 5.623e+15 1.192476605E+00 1.173472757E+00 1.900384800E-02 1.192440886E+00 1.173434677E+00 1.900620900E-02
1.249996187E+01 1.000e+16 1.202898694E+00 1.180983473E+00 2.191522100E-02 1.202696302E+00 1.180930023E+00 2.176627900E-02
1.249996187E+01 1.778e+16 1.213904688E+00 1.185776858E+00 2.812783000E-02 1.213806611E+00 1.185701931E+00 2.810468000E-02
1.249996187E+01 3.162e+16 1.221628200E+00 1.187822343E+00 3.380585700E-02 1.221525269E+00 1.187718232E+00 3.380703700E-02
1.249996187E+01 5.623e+16 1.229778994E+00 1.189257767E+00 4.052122700E-02 1.229616155E+00 1.189004271E+00 4.061188400E-02
1.249996187E+01 1.000e+17 1.240100925E+00 1.194140239E+00 4.596068600E-02 1.239866246E+00 1.193621135E+00 4.624511100E-02
1.266670514E+01 1.000e+15 1.013641077E+00 1.074933324E+00 -6.129224700E-02 1.013635684E+00 1.074929989E+00 -6.129430500E-02
1.266670514E+01 1.778e+15 1.106721177E+00 1.130826238E+00 -2.410506100E-02 1.106695865E+00 1.130815616E+00 -2.411975100E-02
1.266670514E+01 3.162e+15 1.157690572E+00 1.165882663E+00 -8.192091000E-03 1.157677719E+00 1.165861912E+00 -8.184193000E-03
1.266670514E+01 5.623e+15 1.194877259E+00 1.175487903E+00 1.938935600E-02 1.194852027E+00 1.175460953E+00 1.939107400E-02
1.266670514E+01 1.000e+16 1.206419795E+00 1.183146577E+00 2.327321800E-02 1.206383278E+00 1.183109258E+00 2.327402000E-02
1.266670514E+01 1.778e+16 1.215366143E+00 1.187890643E+00 2.747550000E-02 1.215304772E+00 1.187838275E+00 2.746649700E-02
1.266670514E+01 3.162e+16 1.222871728E+00 1.190216875E+00 3.265485300E-02 1.222801246E+00 1.190143817E+00 3.265742900E-02
1.266670514E+01 5.623e+16 1.233087823E+00 1.194066826E+00 3.902099700E-02 1.231830393E+00 1.193819033E+00 3.801136000E-02
1.266670514E+01 1.000e+17 1.246540726E+00 1.201033119E+00 4.550760700E-02 1.246372246E+00 1.200911967E+00 4.546027900E-02
1.283333839E+01 1.000e+15 1.015810286E+00 1.075309546E+00 -5.949926000E-02 1.015684799E+00 1.075307047E+00 -5.962224800E-02
1.283333839E+01 1.778e+15 1.111919705E+00 1.131799097E+00 -1.987939200E-02 1.111898889E+00 1.131791226E+00 -1.989233700E-02
1.283333839E+01 3.162e+15 1.158810396E+00 1.167564605E+00 -8.754209000E-03 1.158801263E+00 1.167549484E+00 -8.748221000E-03
1.283333839E+01 5.623e+15 1.200030737E+00 1.177129812E+00 2.290092500E-02 1.199975832E+00 1.177110712E+00 2.286512000E-02
1.283333839E+01 1.000e+16 1.207817407E+00 1.185201031E+00 2.261637600E-02 1.207792120E+00 1.185175494E+00 2.261662600E-02
1.283333839E+01 1.778e+16 1.216791952E+00 1.189387736E+00 2.740421600E-02 1.216757564E+00 1.189351517E+00 2.740604700E-02
1.283333839E+01 3.162e+16 1.229101325E+00 1.192445588E+00 3.665573700E-02 1.228886758E+00 1.192395114E+00 3.649164400E-02
1.283333839E+01 5.623e+16 1.236918852E+00 1.196967598E+00 3.995125400E-02 1.236838735E+00 1.196898105E+00 3.994063000E-02
1.283333839E+01 1.000e+17 1.257494834E+00 1.202911235E+00 5.458359900E-02 1.255867023E+00 1.202855102E+00 5.301192100E-02
1.300000000E+01 1.000e+15 1.018462628E+00 1.075438148E+00 -5.697552000E-02 1.018462583E+00 1.075436313E+00 -5.697373000E-02
1.300000000E+01 1.778e+15 1.118840017E+00 1.132573789E+00 -1.373377200E-02 1.118829025E+00 1.132567945E+00 -1.373892000E-02
1.300000000E+01 3.162e+15 1.160363098E+00 1.170009471E+00 -9.646373000E-03 1.160344454E+00 1.169971384E+00 -9.626930000E-03
1.300000000E+01 5.623e+15 1.202669779E+00 1.178923376E+00 2.374640300E-02 1.202656171E+00 1.178909762E+00 2.374640900E-02
1.300000000E+01 1.000e+16 1.214058094E+00 1.187024240E+00 2.703385400E-02 1.214039357E+00 1.187005921E+00 2.703343600E-02
1.300000000E+01 1.778e+16 1.223068617E+00 1.191244569E+00 3.182404800E-02 1.223041879E+00 1.191219326E+00 3.182255300E-02
1.300000000E+01 3.162e+16 1.230354541E+00 1.193854970E+00 3.649957100E-02 1.230319473E+00 1.193820089E+00 3.649938400E-02
1.300000000E+01 5.623e+16 1.247897588E+00 1.198630713E+00 4.926687500E-02 1.247838433E+00 1.198583185E+00 4.925524800E-02
1.300000000E+01 1.000e+17 1.258210669E+00 1.20435710E+00 5.385356900E-02 1.258416225E+00 1.204054E+00 5.436222500E-02
