Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.100000000E+01 1.524993176E+01 1.121336717E+00 1.142139793E+00 -2.080307600E-02 1.121158108E+00 1.141873558E+00 -2.071545000E-02
1.100000000E+01 1.549996187E+01 1.166873934E+00 1.146039464E+00 2.083447000E-02 1.166503083E+00 1.145661702E+00 2.084138100E-02
1.100000000E+01 1.574996808E+01 1.177141774E+00 1.150850839E+00 2.629093500E-02 1.176104160E+00 1.150312298E+00 2.579186200E-02
1.100000000E+01 1.600000000E+01 1.182793887E+00 1.154221902E+00 2.857198500E-02 1.180603024E+00 1.153465558E+00 2.713746600E-02
1.100000000E+01 1.624993176E+01 1.190251798E+00 1.153942232E+00 3.630956600E-02 1.187034457E+00 1.152906835E+00 3.412762200E-02
1.100000000E+01 1.649996187E+01 1.199711168E+00 1.151472395E+00 4.823877300E-02 1.192425632E+00 1.150083898E+00 4.234173400E-02
1.100000000E+01 1.674996808E+01 1.206518339E+00 1.152499202E+00 5.401913700E-02 1.198417969E+00 1.150616184E+00 4.780178500E-02
1.100000000E+01 1.700000000E+01 1.215596531E+00 1.155639026E+00 5.995750500E-02 1.206124168E+00 1.154273200E+00 5.185096800E-02
1.116672606E+01 1.500000000E+01 1.076584513E+00 1.143706703E+00 -6.712219000E-02 1.076537152E+00 1.143405389E+00 -6.686823700E-02
1.116672606E+01 1.524993176E+01 1.124065589E+00 1.142241372E+00 -1.817578300E-02 1.123914410E+00 1.142059197E+00 -1.814478700E-02
1.116672606E+01 1.549996187E+01 1.167356726E+00 1.146206883E+00 2.114984300E-02 1.167094088E+00 1.145948544E+00 2.114554400E-02
1.116672606E+01 1.574996808E+01 1.177525487E+00 1.151119991E+00 2.640549600E-02 1.176784912E+00 1.150751373E+00 2.603353900E-02
1.116672606E+01 1.600000000E+01 1.183282268E+00 1.154625798E+00 2.865647000E-02 1.181701312E+00 1.154107104E+00 2.759420800E-02
1.116672606E+01 1.624993176E+01 1.190864499E+00 1.154654123E+00 3.621037600E-02 1.187798405E+00 1.153941738E+00 3.385666700E-02
1.116672606E+01 1.649996187E+01 1.199835606E+00 1.152622269E+00 4.721333700E-02 1.193449547E+00 1.151662226E+00 4.178732100E-02
1.116672606E+01 1.674996808E+01 1.206614317E+00 1.154296405E+00 5.231791200E-02 1.199319639E+00 1.152986349E+00 4.633329000E-02
1.116672606E+01 1.700000000E+01 1.217089256E+00 1.157595159E+00 5.949409700E-02 1.207389810E+00 1.156180795E+00 5.120901500E-02
1.133324570E+01 1.500000000E+01 1.080890625E+00 1.143832797E+00 -6.294217200E-02 1.080853632E+00 1.143738081E+00 -6.288444900E-02
1.133324570E+01 1.524993176E+01 1.128890199E+00 1.142490104E+00 -1.359990500E-02 1.128796858E+00 1.142261361E+00 -1.346450300E-02
1.133324570E+01 1.549996187E+01 1.167854381E+00 1.146442457E+00 2.141192400E-02 1.167674295E+00 1.146265616E+00 2.140867900E-02
1.133324570E+01 1.574996808E+01 1.178083284E+00 1.151493953E+00 2.658933100E-02 1.177549634E+00 1.151241412E+00 2.630822200E-02
1.133324570E+01 1.600000000E+01 1.183990872E+00 1.155252788E+00 2.873808400E-02 1.182843213E+00 1.154896699E+00 2.794651400E-02
1.133324570E+01 1.624993176E+01 1.191752881E+00 1.155586944E+00 3.616593700E-02 1.189497026E+00 1.155096013E+00 3.440101300E-02
1.133324570E+01 1.649996187E+01 1.199999593E+00 1.154059001E+00 4.594059200E-02 1.196329314E+00 1.153393863E+00 4.293545100E-02
1.133324570E+01 1.674996808E+01 1.206748147E+00 1.156411935E+00 5.033621200E-02 1.203131160E+00 1.155499255E+00 4.763190500E-02
1.133324570E+01 1.700000000E+01 1.219245339E+00 1.162127462E+00 5.711787700E-02 1.208313040E+00 1.160958816E+00 4.735422400E-02
1.149996187E+01 1.500000000E+01 1.084547849E+00 1.144006600E+00 -5.945875100E-02 1.084520151E+00 1.143941207E+00 -5.942105600E-02
1.149996187E+01 1.524993176E+01 1.130219748E+00 1.143100037E+00 -1.288028900E-02 1.130136681E+00 1.142911210E+00 -1.277452900E-02
1.149996187E+01 1.549996187E+01 1.168520628E+00 1.146769206E+00 2.175142200E-02 1.168396891E+00 1.146647948E+00 2.174894300E-02
1.149996187E+01 1.574996808E+01 1.178890412E+00 1.152000329E+00 2.689008300E-02 1.178499707E+00 1.151827082E+00 2.667262500E-02
1.149996187E+01 1.600000000E+01 1.185013683E+00 1.156044696E+00 2.896898700E-02 1.184168933E+00 1.155800014E+00 2.836891900E-02
1.149996187E+01 1.624993176E+01 1.193034028E+00 1.156760192E+00 3.627383600E-02 1.191355801E+00 1.156421243E+00 3.493455800E-02
1.149996187E+01 1.649996187E+01 1.200223595E+00 1.155764024E+00 4.445957100E-02 1.199231984E+00 1.155302349E+00 4.392963500E-02
1.149996187E+01 1.674996808E+01 1.206930869E+00 1.159833677E+00 4.709719200E-02 1.206063115E+00 1.159197254E+00 4.686586100E-02
1.149996187E+01 1.700000000E+01 1.222337547E+00 1.165493556E+00 5.684399100E-02 1.214565679E+00 1.164678882E+00 4.988679700E-02
1.166670514E+01 1.500000000E+01 1.090339235E+00 1.144246053E+00 -5.390681800E-02 1.090320982E+00 1.144200626E+00 -5.387964400E-02
1.166670514E+01 1.524993176E+01 1.131176940E+00 1.143979790E+00 -1.280285000E-02 1.131114020E+00 1.143842299E+00 -1.272827900E-02
1.166670514E+01 1.549996187E+01 1.169381867E+00 1.147212187E+00 2.216968000E-02 1.169296615E+00 1.147128910E+00 2.216770500E-02
1.166670514E+01 1.574996808E+01 1.179954800E+00 1.152665772E+00 2.728902800E-02 1.179757840E+00 1.152546653E+00 2.721118700E-02
1.166670514E+01 1.600000000E+01 1.186479222E+00 1.157078630E+00 2.940059200E-02 1.185843985E+00 1.156910024E+00 2.893396100E-02
1.166670514E+01 1.624993176E+01 1.194520100E+00 1.158162583E+00 3.635751700E-02 1.193594266E+00 1.157928042E+00 3.566622400E-02
1.166670514E+01 1.649996187E+01 1.200520783E+00 1.158328779E+00 4.219200400E-02 1.200092680E+00 1.158004336E+00 4.208834400E-02
1.166670514E+01 1.674996808E+01 1.207173098E+00 1.162385705E+00 4.478739300E-02 1.206582431E+00 1.161940874E+00 4.464155700E-02
1.166670514E+01 1.700000000E+01 1.226269417E+00 1.167848969E+00 5.842044800E-02 1.215173777E+00 1.167281309E+00 4.789246800E-02
1.183333839E+01 1.500000000E+01 1.094870686E+00 1.144567816E+00 -4.969713000E-02 1.092640760E+00 1.144536093E+00 -5.189533300E-02
1.183333839E+01 1.524993176E+01 1.132592736E+00 1.145239436E+00 -1.264670000E-02 1.132562189E+00 1.145136883E+00 -1.257469400E-02
1.183333839E+01 1.549996187E+01 1.170447224E+00 1.147761521E+00 2.268570300E-02 1.170388320E+00 1.147704221E+00 2.268409900E-02
1.183333839E+01 1.574996808E+01 1.180693423E+00 1.153505856E+00 2.718756700E-02 1.180604520E+00 1.153423812E+00 2.718070800E-02
1.183333839E+01 1.600000000E+01 1.188285129E+00 1.158292714E+00 2.999241500E-02 1.188066049E+00 1.158176110E+00 2.988993900E-02
1.183333839E+01 1.624993176E+01 1.194986550E+00 1.160152573E+00 3.483397700E-02 1.194792842E+00 1.159990065E+00 3.480277700E-02
1.183333839E+01 1.649996187E+01 1.200900637E+00 1.160679476E+00 4.022116100E-02 1.200608755E+00 1.160455927E+00 4.015282800E-02
1.183333839E+01 1.674996808E+01 1.210188294E+00 1.164197796E+00 4.599049800E-02 1.207080784E+00 1.163887894E+00 4.319289000E-02
1.183333839E+01 1.700000000E+01 1.226546579E+00 1.171462391E+00 5.508418800E-02 1.219635184E+00 1.170645244E+00 4.898994000E-02
1.200000000E+01 1.500000000E+01 1.095797512E+00 1.144986671E+00 -4.918915900E-02 1.095788930E+00 1.144964304E+00 -4.917537400E-02
1.200000000E+01 1.524993176E+01 1.138257311E+00 1.147024138E+00 -8.766827000E-03 1.139043070E+00 1.146945318E+00 -7.902248000E-03
1.200000000E+01 1.549996187E+01 1.171699887E+00 1.148493101E+00 2.320678600E-02 1.171659065E+00 1.148453515E+00 2.320555000E-02
1.200000000E+01 1.574996808E+01 1.181585610E+00 1.154513272E+00 2.707233800E-02 1.181524479E+00 1.154456653E+00 2.706782600E-02
1.200000000E+01 1.600000000E+01 1.188986684E+00 1.160048094E+00 2.893859000E-02 1.188896481E+00 1.159967159E+00 2.892932200E-02
1.200000000E+01 1.624993176E+01 1.195555595E+00 1.161983218E+00 3.357237700E-02 1.195423222E+00 1.161870232E+00 3.355299000E-02
1.200000000E+01 1.649996187E+01 1.201363510E+00 1.162278121E+00 3.908538900E-02 1.201164539E+00 1.162122337E+00 3.904220200E-02
1.200000000E+01 1.674996808E+01 1.217255101E+00 1.166696285E+00 5.055881600E-02 1.212074118E+00 1.166480746E+00 4.559337200E-02
1.200000000E+01 1.700000000E+01 1.226883815E+00 1.176497121E+00 5.038669400E-02 1.226452745E+00 1.175990739E+00 5.046200600E-02
1.216672606E+01 1.500000000E+01 1.100300978E+00 1.145511054E+00 -4.521007600E-02 1.100289915E+00 1.145495097E+00 -4.520518200E-02
1.216672606E+01 1.524993176E+01 1.148899203E+00 1.149517821E+00 -6.186180000E-04 1.148883142E+00 1.149455002E+00 -5.718600000E-04
1.216672606E+01 1.549996187E+01 1.173090651E+00 1.150023543E+00 2.306710800E-02 1.173062326E+00 1.149933399E+00 2.312892700E-02
1.216672606E+01 1.574996808E+01 1.182604896E+00 1.155659099E+00 2.694579700E-02 1.182562811E+00 1.155619951E+00 2.694286000E-02
1.216672606E+01 1.600000000E+01 1.189795444E+00 1.161748064E+00 2.804738000E-02 1.189733590E+00 1.161692251E+00 2.804133900E-02
1.216672606E+01 1.624993176E+01 1.196211935E+00 1.163475328E+00 3.273660700E-02 1.196121459E+00 1.163396950E+00 3.272450900E-02
1.216672606E+01 1.649996187E+01 1.205102619E+00 1.163944347E+00 4.115827200E-02 1.203090754E+00 1.163836695E+00 3.925405900E-02
1.216672606E+01 1.674996808E+01 1.218333986E+00 1.168759556E+00 4.957443000E-02 1.218132293E+00 1.168111671E+00 5.002062200E-02
1.216672606E+01 1.700000000E+01 1.227271578E+00 1.179987524E+00 4.728405400E-02 1.226980677E+00 1.179790321E+00 4.719035600E-02
1.233324570E+01 1.500000000E+01 1.109666544E+00 1.146109899E+00 -3.644335500E-02 1.109657632E+00 1.146098513E+00 -3.644088100E-02
1.233324570E+01 1.524993176E+01 1.150919153E+00 1.152939534E+00 -2.020381000E-03 1.150907819E+00 1.152887421E+00 -1.979602000E-03
1.233324570E+01 1.549996187E+01 1.174817881E+00 1.154155317E+00 2.066256400E-02 1.174798185E+00 1.154077872E+00 2.072031300E-02
1.233324570E+01 1.574996808E+01 1.183564832E+00 1.156931057E+00 2.663377500E-02 1.183535908E+00 1.156904029E+00 2.663187900E-02
1.233324570E+01 1.600000000E+01 1.190607765E+00 1.162827826E+00 2.777993900E-02 1.190565843E+00 1.162789226E+00 2.777661700E-02
1.233324570E+01 1.624993176E+01 1.196913265E+00 1.164795913E+00 3.211735200E-02 1.196935917E+00 1.164741759E+00 3.219415800E-02
1.233324570E+01 1.649996187E+01 1.212148077E+00 1.165720563E+00 4.642751400E-02 1.212022182E+00 1.165646113E+00 4.637606900E-02
1.233324570E+01 1.674996808E+01 1.218801666E+00 1.170099056E+00 4.870261000E-02 1.218663608E+00 1.169558957E+00 4.910465100E-02
1.233324570E+01 1.700000000E+01 1.227704678E+00 1.181741538E+00 4.596314000E-02 1.227509746E+00 1.181605464E+00 4.590428200E-02
1.249996187E+01 1.500000000E+01 1.112877900E+00 1.146819368E+00 -3.394146800E-02 1.112874298E+00 1.146811069E+00 -3.393677100E-02
1.249996187E+01 1.524993176E+01 1.156667715E+00 1.155179271E+00 1.488444000E-03 1.156652509E+00 1.155168663E+00 1.483846000E-03
1.249996187E+01 1.549996187E+01 1.176328708E+00 1.159541547E+00 1.678716100E-02 1.176314915E+00 1.159472558E+00 1.684235700E-02
1.249996187E+01 1.574996808E+01 1.184464790E+00 1.162096366E+00 2.236842400E-02 1.184445306E+00 1.161989722E+00 2.245558400E-02
1.249996187E+01 1.600000000E+01 1.191423470E+00 1.164436347E+00 2.698712300E-02 1.191394613E+00 1.164274658E+00 2.711995500E-02
1.249996187E+01 1.624993176E+01 1.207163884E+00 1.166190144E+00 4.097374000E-02 1.206450511E+00 1.166152809E+00 4.029770200E-02
1.249996187E+01 1.649996187E+01 1.212874018E+00 1.167128231E+00 4.574578700E-02 1.212761401E+00 1.166614671E+00 4.614673000E-02
1.249996187E+01 1.674996808E+01 1.219428007E+00 1.171648460E+00 4.777954700E-02 1.219332345E+00 1.171224104E+00 4.810824100E-02
1.249996187E+01 1.700000000E+01 1.228213680E+00 1.182954084E+00 4.525959600E-02 1.228081783E+00 1.182859431E+00 4.522235200E-02
1.266670514E+01 1.500000000E+01 1.114155670E+00 1.147449646E+00 -3.329397600E-02 1.114153172E+00 1.147443612E+00 -3.329044000E-02
1.266670514E+01 1.524993176E+01 1.161709475E+00 1.155973409E+00 5.736066000E-03 1.161697218E+00 1.155965880E+00 5.731338000E-03
1.266670514E+01 1.549996187E+01 1.176688299E+00 1.161378498E+00 1.530980100E-02 1.176678735E+00 1.161368385E+00 1.531035000E-02
1.266670514E+01 1.574996808E+01 1.185197193E+00 1.168359163E+00 1.683803000E-02 1.185183767E+00 1.168344933E+00 1.683883400E-02
1.266670514E+01 1.600000000E+01 1.200617510E+00 1.173089147E+00 2.752836300E-02 1.200316447E+00 1.172935466E+00 2.738098100E-02
1.266670514E+01 1.624993176E+01 1.208022270E+00 1.174981994E+00 3.304027600E-02 1.207970104E+00 1.174755390E+00 3.321471400E-02
1.266670514E+01 1.649996187E+01 1.213608476E+00 1.176224032E+00 3.738444400E-02 1.213518016E+00 1.175896350E+00 3.762166600E-02
1.266670514E+01 1.674996808E+01 1.220017826E+00 1.1731443E+00 4.687352600E-02 1.219951682E+00 1.1726137E+00 4.733798200E-02
1.266670514E+01 1.700000000E+01 1.228627326E+00 1.184259361E+00 4.436796500E-02 1.228538048E+00 1.184334238E+00 4.420381000E-02
1.283333839E+01 1.500000000E+01 1.117776069E+00 1.148011702E+00 -3.023563300E-02 1.117770414E+00 1.148007221E+00 -3.023680700E-02
1.283333839E+01 1.524993176E+01 1.165858228E+00 1.156730723E+00 9.127505000E-03 1.165848284E+00 1.156725383E+00 9.122901000E-03
1.283333839E+01 1.549996187E+01 1.180285162E+00 1.162060366E+00 1.822479600E-02 1.180224538E+00 1.162053366E+00 1.817117200E-02
1.283333839E+01 1.574996808E+01 1.194973890E+00 1.168968283E+00 2.600560700E-02 1.194963806E+00 1.168958496E+00 2.600531000E-02
1.283333839E+01 1.600000000E+01 1.202275720E+00 1.176108732E+00 2.616698800E-02 1.202260966E+00 1.176094802E+00 2.616616400E-02
1.283333839E+01 1.624993176E+01 1.208671097E+00 1.178540384E+00 3.013071300E-02 1.208647973E+00 1.178520902E+00 3.012707100E-02
1.283333839E+01 1.649996187E+01 1.214091414E+00 1.179819366E+00 3.427204800E-02 1.213884634E+00 1.179792058E+00 3.409257600E-02
1.283333839E+01 1.674996808E+01 1.220456849E+00 1.17491297E+00 4.554387900E-02 1.220398799E+00 1.17400618E+00 4.639261900E-02
1.283333839E+01 1.700000000E+01 1.239879754E+00 1.185273786E+00 5.460596800E-02 1.239814016E+00 1.185367014E+00 5.444700200E-02
1.300000000E+01 1.500000000E+01 1.124317125E+00 1.148666441E+00 -2.434931600E-02 1.124304919E+00 1.148663082E+00 -2.435816300E-02
1.300000000E+01 1.524993176E+01 1.175811798E+00 1.157356435E+00 1.845536300E-02 1.175807978E+00 1.157352606E+00 1.845537200E-02
1.300000000E+01 1.549996187E+01 1.187203765E+00 1.162892801E+00 2.431096400E-02 1.187198718E+00 1.162887890E+00 2.431082800E-02
1.300000000E+01 1.574996808E+01 1.195733808E+00 1.170069987E+00 2.566382100E-02 1.195726863E+00 1.170063367E+00 2.566349600E-02
1.300000000E+01 1.600000000E+01 1.202868361E+00 1.177123715E+00 2.574464600E-02 1.202858244E+00 1.177114125E+00 2.574411900E-02
1.300000000E+01 1.624993176E+01 1.209132796E+00 1.179375387E+00 2.975740900E-02 1.209118251E+00 1.179361954E+00 2.975629700E-02
1.300000000E+01 1.649996187E+01 1.214550522E+00 1.180769833E+00 3.378068900E-02 1.214342210E+00 1.180756058E+00 3.358615200E-02
1.300000000E+01 1.674996808E+01 1.231481461E+00 1.17668164E+00 5.479982100E-02 1.231389955E+00 1.1758338E+00 5.555615500E-02
1.300000000E+01 1.700000000E+01 1.240243654E+00 1.191864587E+00 4.837906700E-02 1.240199477E+00 1.191856391E+00 4.834308600E-02
