N_Fe Time N_B T d Jsc Eta Voc FF Vm Jm
1.000000E+13 840 1.400E+15 340 3.800E-4 3.222185E-1 7.683400E+0 2.802370E-1 6.807250E+1 2.167990E-1 2.835232E-1
1.000000E+14 840 1.400E+15 340 3.800E-4 1.633278E-1 2.859200E+0 2.235390E-1 6.264990E+1 1.661720E-1 1.376500E-1
1.000000E+11 940 1.400E+15 340 3.800E-4 5.813781E-1 1.993440E+1 3.748010E-1 7.318700E+1 3.008420E-1 5.300959E-1
1.000000E+12 940 1.400E+15 340 3.800E-4 4.827212E-1 1.402610E+1 3.267440E-1 7.114180E+1 2.585100E-1 4.340618E-1
1.000000E+13 940 1.400E+15 340 3.800E-4 3.236149E-1 7.730600E+0 2.806230E-1 6.810110E+1 2.171170E-1 2.848467E-1
1.000000E+14 940 1.400E+15 340 3.800E-4 1.643962E-1 2.886300E+0 2.240350E-1 6.269430E+1 1.665500E-1 1.386405E-1
1.000000E+11 1040 1.400E+15 340 3.800E-4 5.816974E-1 1.996140E+1 3.749320E-1 7.322050E+1 3.010680E-1 5.304174E-1
1.000000E+12 1040 1.400E+15 340 3.800E-4 4.836891E-1 1.407030E+1 3.270320E-1 7.116040E+1 2.587720E-1 4.349891E-1
1.000000E+13 1040 1.400E+15 340 3.800E-4 3.248119E-1 7.771100E+0 2.809540E-1 6.812540E+1 2.173930E-1 2.859767E-1
1.000000E+14 1040 1.400E+15 340 3.800E-4 1.653160E-1 2.909700E+0 2.244600E-1 6.273170E+1 1.668790E-1 1.394888E-1
1.000000E+11 1140 1.400E+15 340 3.800E-4 5.819673E-1 1.998440E+1 3.750410E-1 7.324930E+1 3.012600E-1 5.306877E-1
1.000000E+12 1140 1.400E+15 340 3.800E-4 4.845149E-1 1.410810E+1 3.272790E-1 7.117630E+1 2.589980E-1 4.357770E-1
1.000000E+13 1140 1.400E+15 340 3.800E-4 3.258356E-1 7.805800E+0 2.812360E-1 6.814600E+1 2.176310E-1 2.869398E-1
1.000000E+14 1140 1.400E+15 340 3.800E-4 1.661055E-1 2.929800E+0 2.248240E-1 6.276320E+1 1.671630E-1 1.402137E-1
1.000000E+11 1240 1.400E+15 340 3.800E-4 5.821955E-1 2.000380E+1 3.751340E-1 7.327380E+1 3.014250E-1 5.309148E-1
1.000000E+12 1240 1.400E+15 340 3.800E-4 4.852183E-1 1.414040E+1 3.274890E-1 7.118980E+1 2.591920E-1 4.364458E-1
1.000000E+13 1240 1.400E+15 340 3.800E-4 3.267092E-1 7.835500E+0 2.814770E-1 6.816360E+1 2.178350E-1 2.877593E-1
1.000000E+14 1240 1.400E+15 340 3.800E-4 1.667813E-1 2.947000E+0 2.251340E-1 6.278970E+1 1.674080E-1 1.408318E-1
1.000000E+11 1340 1.400E+15 340 3.800E-4 5.823882E-1 2.002030E+1 3.752110E-1 7.329480E+1 3.015650E-1 5.311058E-1
1.000000E+12 1340 1.400E+15 340 3.800E-4 4.858164E-1 1.416790E+1 3.276680E-1 7.120140E+1 2.593590E-1 4.370127E-1
1.000000E+13 1340 1.400E+15 340 3.800E-4 3.274533E-1 7.860800E+0 2.816820E-1 6.817840E+1 2.180100E-1 2.884556E-1
1.000000E+14 1340 1.400E+15 340 3.800E-4 1.673585E-1 2.961800E+0 2.253980E-1 6.281210E+1 1.676180E-1 1.413581E-1
1.000000E+11 1440 1.400E+15 340 3.800E-4 5.825510E-1 2.003420E+1 3.752760E-1 7.331260E+1 3.016840E-1 5.312665E-1
1.000000E+12 1440 1.400E+15 340 3.800E-4 4.863243E-1 1.419120E+1 3.278210E-1 7.121120E+1 2.595010E-1 4.374929E-1
1.000000E+13 1440 1.400E+15 340 3.800E-4 3.280862E-1 7.882300E+0 2.818570E-1 6.819100E+1 2.181600E-1 2.890465E-1
1.000000E+14 1440 1.400E+15 340 3.800E-4 1.678506E-1 2.974300E+0 2.256230E-1 6.283090E+1 1.677980E-1 1.418054E-1
1.000000E+11 1540 1.400E+15 340 3.800E-4 5.826883E-1 2.004600E+1 3.753310E-1 7.332780E+1 3.017840E-1 5.314017E-1
1.000000E+12 1540 1.400E+15 340 3.800E-4 4.867552E-1 1.421110E+1 3.279500E-1 7.121960E+1 2.596230E-1 4.378994E-1
1.000000E+13 1540 1.400E+15 340 3.800E-4 3.286237E-1 7.900600E+0 2.820040E-1 6.820170E+1 2.182880E-1 2.895475E-1
1.000000E+14 1540 1.400E+15 340 3.800E-4 1.682694E-1 2.985000E+0 2.258140E-1 6.284680E+1 1.679520E-1 1.421852E-1
1.000000E+11 1640 1.400E+15 340 3.800E-4 5.828043E-1 2.005600E+1 3.753770E-1 7.334070E+1 3.018700E-1 5.315155E-1
1.000000E+12 1640 1.400E+15 340 3.800E-4 4.871204E-1 1.422790E+1 3.280600E-1 7.122670E+1 2.597270E-1 4.382431E-1
1.000000E+13 1640 1.400E+15 340 3.800E-4 3.290798E-1 7.916100E+0 2.821300E-1 6.821070E+1 2.183970E-1 2.899719E-1
1.000000E+14 1640 1.400E+15 340 3.800E-4 1.686252E-1 2.994100E+0 2.259760E-1 6.286020E+1 1.680830E-1 1.425073E-1
1.000000E+11 1740 1.400E+15 340 3.800E-4 5.829022E-1 2.006450E+1 3.754160E-1 7.335160E+1 3.019430E-1 5.316113E-1
1.000000E+12 1740 1.400E+15 340 3.800E-4 4.874297E-1 1.424220E+1 3.281530E-1 7.123280E+1 2.598150E-1 4.385338E-1
1.000000E+13 1740 1.400E+15 340 3.800E-4 3.294663E-1 7.929300E+0 2.822360E-1 6.821840E+1 2.184900E-1 2.903311E-1
1.000000E+14 1740 1.400E+15 340 3.800E-4 1.689273E-1 3.001900E+0 2.261140E-1 6.287150E+1 1.681950E-1 1.427803E-1
1.000000E+11 1840 1.400E+15 340 3.800E-4 5.829848E-1 2.007160E+1 3.754490E-1 7.336090E+1 3.020040E-1 5.316920E-1
1.000000E+12 1840 1.400E+15 340 3.800E-4 4.876914E-1 1.425430E+1 3.282310E-1 7.123790E+1 2.598900E-1 4.387794E-1
1.000000E+13 1840 1.400E+15 340 3.800E-4 3.297937E-1 7.940400E+0 2.823260E-1 6.822480E+1 2.185690E-1 2.906350E-1
1.000000E+14 1840 1.400E+15 340 3.800E-4 1.691834E-1 3.008400E+0 2.262300E-1 6.288100E+1 1.682890E-1 1.430114E-1
1.000000E+11 1940 1.400E+15 340 3.800E-4 5.830544E-1 2.007760E+1 3.754770E-1 7.336870E+1 3.020560E-1 5.317599E-1
1.000000E+12 1940 1.400E+15 340 3.800E-4 4.879127E-1 1.426450E+1 3.282980E-1 7.124220E+1 2.599540E-1 4.389869E-1
1.000000E+13 1940 1.400E+15 340 3.800E-4 3.300707E-1 7.949900E+0 2.824020E-1 6.823030E+1 2.186360E-1 2.908919E-1
1.000000E+14 1940 1.400E+15 340 3.800E-4 1.694003E-1 3.014000E+0 2.263280E-1 6.288910E+1 1.683700E-1 1.432069E-1
1.000000E+11 2040 1.400E+15 340 3.800E-4 5.831132E-1 2.008270E+1 3.755000E-1 7.337530E+1 3.021000E-1 5.318171E-1
1.000000E+12 2040 1.400E+15 340 3.800E-4 4.880998E-1 1.427310E+1 3.283540E-1 7.124590E+1 2.600070E-1 4.391621E-1
1.000000E+13 2040 1.400E+15 340 3.800E-4 3.303050E-1 7.957900E+0 2.824670E-1 6.823490E+1 2.186920E-1 2.911090E-1
1.000000E+14 2040 1.400E+15 340 3.800E-4 1.695839E-1 3.018700E+0 2.264120E-1 6.289580E+1 1.684380E-1 1.433722E-1
1.000000E+11 2140 1.400E+15 340 3.800E-4 5.831628E-1 2.008700E+1 3.755190E-1 7.338090E+1 3.021370E-1 5.318654E-1
1.000000E+12 2140 1.400E+15 340 3.800E-4 4.882578E-1 1.428050E+1 3.284020E-1 7.124900E+1 2.600530E-1 4.393100E-1
1.000000E+13 2140 1.400E+15 340 3.800E-4 3.305031E-1 7.964700E+0 2.825210E-1 6.823880E+1 2.187400E-1 2.912925E-1
1.000000E+14 2140 1.400E+15 340 3.800E-4 1.697393E-1 3.022600E+0 2.264820E-1 6.290150E+1 1.684960E-1 1.435119E-1
1.000000E+11 2240 1.400E+15 340 3.800E-4 5.832046E-1 2.009060E+1 3.755360E-1 7.338570E+1 3.021680E-1 5.319060E-1
1.000000E+12 2240 1.400E+15 340 3.800E-4 4.883913E-1 1.428660E+1 3.284420E-1 7.125160E+1 2.600920E-1 4.394348E-1
1.000000E+13 2240 1.400E+15 340 3.800E-4 3.306704E-1 7.970400E+0 2.825670E-1 6.824210E+1 2.187810E-1 2.914473E-1
1.000000E+14 2240 1.400E+15 340 3.800E-4 1.698706E-1 3.026000E+0 2.265420E-1 6.290640E+1 1.685450E-1 1.436300E-1
1.000000E+11 2340 1.400E+15 340 3.800E-4 5.832398E-1 2.009360E+1 3.755500E-1 7.338970E+1 3.021950E-1 5.319402E-1
1.000000E+12 2340 1.400E+15 340 3.800E-4 4.885041E-1 1.429190E+1 3.284760E-1 7.125380E+1 2.601240E-1 4.395402E-1
1.000000E+13 2340 1.400E+15 340 3.800E-4 3.308118E-1 7.975200E+0 2.826060E-1 6.824480E+1 2.188150E-1 2.915781E-1
1.000000E+14 2340 1.400E+15 340 3.800E-4 1.699816E-1 3.028900E+0 2.265920E-1 6.291040E+1 1.685860E-1 1.437297E-1
1.000000E+11 2440 1.400E+15 340 3.800E-4 5.832695E-1 2.009620E+1 3.755620E-1 7.339310E+1 3.022170E-1 5.319690E-1
1.000000E+12 2440 1.400E+15 340 3.800E-4 4.885992E-1 1.429630E+1 3.285040E-1 7.125570E+1 2.601520E-1 4.396291E-1
1.000000E+13 2440 1.400E+15 340 3.800E-4 3.309312E-1 7.979300E+0 2.826390E-1 6.824720E+1 2.188440E-1 2.916885E-1
1.000000E+14 2440 1.400E+15 340 3.800E-4 1.700754E-1 3.031300E+0 2.266340E-1 6.291380E+1 1.686210E-1 1.438139E-1
1.000000E+11 2540 1.400E+15 340 3.800E-4 5.832946E-1 2.009840E+1 3.755710E-1 7.339590E+1 3.022360E-1 5.319933E-1
1.000000E+12 2540 1.400E+15 340 3.800E-4 4.886796E-1 1.430000E+1 3.285290E-1 7.125730E+1 2.601750E-1 4.397040E-1
1.000000E+13 2540 1.400E+15 340 3.800E-4 3.310319E-1 7.982700E+0 2.826670E-1 6.824920E+1 2.188690E-1 2.917816E-1
1.000000E+14 2540 1.400E+15 340 3.800E-4 1.701546E-1 3.033300E+0 2.266700E-1 6.291670E+1 1.686510E-1 1.438850E-1
1.000000E+11 2640 1.400E+15 340 3.800E-4 5.833157E-1 2.010020E+1 3.755800E-1 7.339830E+1 3.022520E-1 5.320138E-1
1.000000E+12 2640 1.400E+15 340 3.800E-4 4.887473E-1 1.430310E+1 3.285490E-1 7.125860E+1 2.601950E-1 4.397673E-1
1.000000E+13 2640 1.400E+15 340 3.800E-4 3.311170E-1 7.985600E+0 2.826900E-1 6.825080E+1 2.188890E-1 2.918602E-1
1.000000E+14 2640 1.400E+15 340 3.800E-4 1.702214E-1 3.035000E+0 2.267000E-1 6.291920E+1 1.686760E-1 1.439449E-1
1.000000E+11 2740 1.400E+15 340 3.800E-4 5.833336E-1 2.010180E+1 3.755870E-1 7.340040E+1 3.022650E-1 5.320311E-1
1.000000E+12 2740 1.400E+15 340 3.800E-4 4.888045E-1 1.430580E+1 3.285660E-1 7.125970E+1 2.602120E-1 4.398206E-1
1.000000E+13 2740 1.400E+15 340 3.800E-4 3.311887E-1 7.988100E+0 2.827100E-1 6.825220E+1 2.189070E-1 2.919265E-1
1.000000E+14 2740 1.400E+15 340 3.800E-4 1.702779E-1 3.036400E+0 2.267260E-1 6.292120E+1 1.686970E-1 1.439955E-1
1.000000E+11 2840 1.400E+15 340 3.800E-4 5.833486E-1 2.010310E+1 3.755930E-1 7.340210E+1 3.022770E-1 5.320456E-1
1.000000E+12 2840 1.400E+15 340 3.800E-4 4.888528E-1 1.430800E+1 3.285810E-1 7.126070E+1 2.602260E-1 4.398656E-1
1.000000E+13 2840 1.400E+15 340 3.800E-4 3.312493E-1 7.990100E+0 2.827260E-1 6.825340E+1 2.189220E-1 2.919824E-1
1.000000E+14 2840 1.400E+15 340 3.800E-4 1.703255E-1 3.037700E+0 2.267480E-1 6.292290E+1 1.687150E-1 1.440382E-1
1.000000E+11 2940 1.400E+15 340 3.800E-4 5.833613E-1 2.010420E+1 3.755980E-1 7.340350E+1 3.022860E-1 5.320579E-1
1.000000E+12 2940 1.400E+15 340 3.800E-4 4.888934E-1 1.430990E+1 3.285930E-1 7.126150E+1 2.602380E-1 4.399036E-1
1.000000E+13 2940 1.400E+15 340 3.800E-4 3.313004E-1 7.991900E+0 2.827400E-1 6.825440E+1 2.189340E-1 2.920296E-1
1.000000E+14 2940 1.400E+15 340 3.800E-4 1.703657E-1 3.038700E+0 2.267660E-1 6.292440E+1 1.687300E-1 1.440742E-1
