Ytrue Ypred RSE
3913000000000.007324 4228295950336.000000 0.006008
6182000000000.003906 6359233855488.000000 0.000799
9765999999999.990234 9544422916096.000000 0.000527
15430000000000.023438 13810190516224.000000 0.012313
24370000000000.042969 22029141016576.000000 0.010207
38509999999999.960938 34297094340608.000000 0.013438
60830000000000.117188 54080512720896.000000 0.013848
96100000000000.171875 88231446052864.000000 0.007302
10249999999.999996 10826490880.000000 0.002995
16189999999.999996 15621533696.000000 0.001278
25579999999.999954 24735737856.000000 0.001126
40410000000.000038 40418193408.000000 0.000000
63840000000.000061 60712550400.000000 0.002524
100899999999.999847 102284869632.000000 0.000186
159299999999.999695 155256422400.000000 0.000661
251700000000.000458 244539785216.000000 0.000833
397700000000.000305 389506891776.000000 0.000433
628200000000.000244 644573954048.000000 0.000662
992500000000.002075 1011286540288.000000 0.000352
1568000000000.001709 1539098279936.000000 0.000346
2476999999999.996094 2684559556608.000000 0.006479
3913000000000.007324 4172456656896.000000 0.004123
6182000000000.003906 6331130445824.000000 0.000568
9765999999999.990234 9595214888960.000000 0.000311
15430000000000.023438 14663120060416.000000 0.002599
24370000000000.042969 22071895654400.000000 0.009818
38509999999999.960938 35627743576064.000000 0.006055
60830000000000.117188 55478218391552.000000 0.008487
96100000000000.171875 87117313081344.000000 0.009638
10249999999.999996 10972440576.000000 0.004641
16189999999.999996 16406444032.000000 0.000176
25579999999.999954 26635380736.000000 0.001635
40410000000.000038 41846603776.000000 0.001220
63840000000.000061 64811941888.000000 0.000228
100899999999.999847 96779755520.000000 0.001738
159299999999.999695 156573876224.000000 0.000298
251700000000.000458 235013488640.000000 0.004707
397700000000.000305 388952162304.000000 0.000495
628200000000.000244 649542762496.000000 0.001116
992500000000.002075 1040635658240.000000 0.002243
1568000000000.001709 1700256808960.000000 0.006561
2476999999999.996094 2973477634048.000000 0.033466
3913000000000.007324 4368786522112.000000 0.012152
6182000000000.003906 6540254773248.000000 0.003174
9765999999999.990234 9762822422528.000000 0.000000
15430000000000.023438 14617276317696.000000 0.002929
24370000000000.042969 23177954590720.000000 0.002516
38509999999999.960938 36250719354880.000000 0.003656
60830000000000.117188 54783327076352.000000 0.010972
96100000000000.171875 87830906798080.000000 0.008101
10249999999.999996 10059952128.000000 0.000350
16189999999.999996 15220246528.000000 0.003816
25579999999.999954 23239876608.000000 0.009212
40410000000.000038 35818995712.000000 0.014562
63840000000.000061 57858510848.000000 0.009686
100899999999.999847 93269966848.000000 0.006186
159299999999.999695 159939117056.000000 0.000016
251700000000.000458 260330733568.000000 0.001137
397700000000.000305 384140247040.000000 0.001204
628200000000.000244 597272690688.000000 0.002549
992500000000.002075 946452889600.000000 0.002257
1568000000000.001709 1527921770496.000000 0.000670
2476999999999.996094 2922089283584.000000 0.027370
3913000000000.007324 4219818213376.000000 0.005701
6182000000000.003906 6280229945344.000000 0.000249
9765999999999.990234 9170716721152.000000 0.003957
15430000000000.023438 14476405374976.000000 0.004071
24370000000000.042969 23327666077696.000000 0.001911
38509999999999.960938 35901203808256.000000 0.004923
60830000000000.117188 52537625411584.000000 0.021516
96100000000000.171875 88734099832832.000000 0.006363
10249999999.999996 9823098880.000000 0.001810
16189999999.999996 15105739776.000000 0.004807
25579999999.999954 25163616256.000000 0.000269
40410000000.000038 37080711168.000000 0.007397
63840000000.000061 59295625216.000000 0.005455
100899999999.999847 94124441600.000000 0.004834
159299999999.999695 157646487552.000000 0.000109
251700000000.000458 251243036672.000000 0.000003
397700000000.000305 373390770176.000000 0.003979
628200000000.000244 591539994624.000000 0.003617
992500000000.002075 930952183808.000000 0.004100
1568000000000.001709 1495040786432.000000 0.002271
2476999999999.996094 2786878029824.000000 0.013910
3913000000000.007324 4149504376832.000000 0.003445
6182000000000.003906 6145443364864.000000 0.000035
9765999999999.990234 8895279923200.000000 0.008727
15430000000000.023438 14162353717248.000000 0.007354
24370000000000.042969 22017533280256.000000 0.010314
38509999999999.960938 33723760246784.000000 0.017639
60830000000000.117188 49539763404800.000000 0.042299
96100000000000.171875 86599098433536.000000 0.010847
10249999999.999996 10473136128.000000 0.000464
16189999999.999996 15934142464.000000 0.000254
25579999999.999954 24607879168.000000 0.001501
40410000000.000038 37984468992.000000 0.003833
63840000000.000061 61268623360.000000 0.001690
100899999999.999847 96193921024.000000 0.002282
159299999999.999695 157477289984.000000 0.000132
251700000000.000458 251192279040.000000 0.000004
397700000000.000305 383734743040.000000 0.001278
628200000000.000244 614038503424.000000 0.000520
992500000000.002075 963962798080.000000 0.000851
1568000000000.001709 1558388015104.000000 0.000038
2476999999999.996094 2895428452352.000000 0.024412
3913000000000.007324 4364711231488.000000 0.011947
6182000000000.003906 6453089796096.000000 0.001842
9765999999999.990234 10118241452032.000000 0.001256
15430000000000.023438 15585967603712.000000 0.000101
24370000000000.042969 25167705145344.000000 0.001037
38509999999999.960938 38150650986496.000000 0.000088
60830000000000.117188 57996910526464.000000 0.002275
96100000000000.171875 96905442885632.000000 0.000070
10249999999.999996 10478910464.000000 0.000488
16189999999.999996 17036428288.000000 0.002597
25579999999.999954 26257094656.000000 0.000683
40410000000.000038 39604797440.000000 0.000405
63840000000.000061 63676739584.000000 0.000007
100899999999.999847 98764800000.000000 0.000457
159299999999.999695 159524519936.000000 0.000002
251700000000.000458 249220923392.000000 0.000098
397700000000.000305 388124573696.000000 0.000594
628200000000.000244 627827212288.000000 0.000000
992500000000.002075 999866040320.000000 0.000055
1568000000000.001709 1624283676672.000000 0.001244
2476999999999.996094 2863157739520.000000 0.021026
3913000000000.007324 4353033764864.000000 0.011368
6182000000000.003906 6713590153216.000000 0.006809
9765999999999.990234 10628619042816.000000 0.007169
15430000000000.023438 16241410441216.000000 0.002627
24370000000000.042969 26237556752384.000000 0.005455
38509999999999.960938 41351232094208.000000 0.005069
60830000000000.117188 65307397849088.000000 0.005046
96100000000000.171875 101402172981248.000000 0.002885
10249999999.999996 9926946816.000000 0.001026
16189999999.999996 14918532096.000000 0.006693
25579999999.999954 24352804864.000000 0.002418
40410000000.000038 38976184320.000000 0.001305
63840000000.000061 63839850496.000000 0.000000
100899999999.999847 100545191936.000000 0.000012
159299999999.999695 157023551488.000000 0.000207
251700000000.000458 253153099776.000000 0.000033
397700000000.000305 383535906816.000000 0.001315
628200000000.000244 636547891200.000000 0.000174
992500000000.002075 999269007360.000000 0.000046
1568000000000.001709 1558251044864.000000 0.000039
2476999999999.996094 2655403114496.000000 0.004839
3913000000000.007324 4100050124800.000000 0.002181
6182000000000.003906 5792029212672.000000 0.004247
9765999999999.990234 8930195406848.000000 0.008010
15430000000000.023438 13931508662272.000000 0.010446
24370000000000.042969 22318168408064.000000 0.007741
38509999999999.960938 35375783346176.000000 0.007211
60830000000000.117188 56051055460352.000000 0.006698
96100000000000.171875 90943508185088.000000 0.003042
10249999999.999996 10580207616.000000 0.001005
16189999999.999996 15836957696.000000 0.000486
25579999999.999954 25392977920.000000 0.000054
40410000000.000038 39873220608.000000 0.000179
63840000000.000061 65947250688.000000 0.001055
100899999999.999847 102870073344.000000 0.000374
159299999999.999695 158736187392.000000 0.000013
251700000000.000458 257245593600.000000 0.000475
397700000000.000305 406801580032.000000 0.000512
628200000000.000244 651818958848.000000 0.001362
992500000000.002075 1013411741696.000000 0.000435
1568000000000.001709 1597429121024.000000 0.000346
2476999999999.996094 2758553894912.000000 0.011602
3913000000000.007324 3999994216448.000000 0.000484
6182000000000.003906 6045445914624.000000 0.000499
9765999999999.990234 9439435292672.000000 0.001157
15430000000000.023438 14902782590976.000000 0.001209
24370000000000.042969 24052475363328.000000 0.000172
38509999999999.960938 37264293888000.000000 0.001081
60830000000000.117188 60220734701568.000000 0.000101
96100000000000.171875 95234457337856.000000 0.000082
10249999999.999996 15713807360.000000 0.185347
16189999999.999996 17772175360.000000 0.008700
25579999999.999954 21578563584.000000 0.029007
40410000000.000038 33415626752.000000 0.036229
63840000000.000061 64096768000.000000 0.000016
100899999999.999847 98081193984.000000 0.000803
159299999999.999695 160787070976.000000 0.000086
251700000000.000458 250937573376.000000 0.000009
397700000000.000305 343747559424.000000 0.021293
628200000000.000244 524482904064.000000 0.032649
992500000000.002075 856433164288.000000 0.021781
1568000000000.001709 1473959821312.000000 0.003826
2476999999999.996094 2243467149312.000000 0.009814
3913000000000.007324 3094184722432.000000 0.055375
6182000000000.003906 4350835687424.000000 0.124667
9765999999999.990234 6315217780736.000000 0.193077
15430000000000.023438 9761921695744.000000 0.213290
24370000000000.042969 14392125030400.000000 0.283854
38509999999999.960938 21596056059904.000000 0.343987
60830000000000.117188 32352845692928.000000 0.412062
96100000000000.171875 54482444484608.000000 0.330806
10249999999.999996 11616795648.000000 0.015689
16189999999.999996 15107465216.000000 0.004791
25579999999.999954 19874707456.000000 0.064026
40410000000.000038 32040069120.000000 0.054108
63840000000.000061 60341194752.000000 0.003178
100899999999.999847 96571711488.000000 0.001923
159299999999.999695 153707511808.000000 0.001277
251700000000.000458 231877804032.000000 0.006732
397700000000.000305 339827556352.000000 0.024782
628200000000.000244 552764768256.000000 0.016387
992500000000.002075 921925713920.000000 0.005443
1568000000000.001709 1431440064512.000000 0.008309
2476999999999.996094 1991328137216.000000 0.047821
3913000000000.007324 3063631839232.000000 0.060179
6182000000000.003906 3675716059136.000000 0.276433
9765999999999.990234 5192014102528.000000 0.412607
15430000000000.023438 8369452613632.000000 0.386024
24370000000000.042969 12994711912448.000000 0.408604
38509999999999.960938 19840519634944.000000 0.456182
60830000000000.117188 30884214341632.000000 0.477328
96100000000000.171875 52248960827392.000000 0.382965
10249999999.999996 9560407040.000000 0.004853
16189999999.999996 14146067456.000000 0.018241
25579999999.999954 24131885056.000000 0.003397
40410000000.000038 38736760832.000000 0.001789
63840000000.000061 61772251136.000000 0.001084
100899999999.999847 94478548992.000000 0.004326
159299999999.999695 150383869952.000000 0.003318
251700000000.000458 234165059584.000000 0.005217
397700000000.000305 352540327936.000000 0.014546
628200000000.000244 557934182400.000000 0.014087
992500000000.002075 930400436224.000000 0.004176
1568000000000.001709 1473357938688.000000 0.003877
2476999999999.996094 2426366328832.000000 0.000427
3913000000000.007324 3677516464128.000000 0.003854
6182000000000.003906 5198744911872.000000 0.030082
9765999999999.990234 7498909089792.000000 0.070182
15430000000000.023438 12465283792896.000000 0.045698
24370000000000.042969 20544271417344.000000 0.029234
38509999999999.960938 32395216551936.000000 0.029971
60830000000000.117188 48948697890816.000000 0.047410
96100000000000.171875 73910599024640.000000 0.069320
10249999999.999996 9598650368.000000 0.004312
16189999999.999996 14880937984.000000 0.007113
25579999999.999954 24624148480.000000 0.001451
40410000000.000038 40309968896.000000 0.000006
63840000000.000061 62874882048.000000 0.000232
100899999999.999847 97614929920.000000 0.001096
159299999999.999695 149640052736.000000 0.003915
251700000000.000458 234943840256.000000 0.004748
397700000000.000305 360542339072.000000 0.009629
628200000000.000244 566364012544.000000 0.010747
992500000000.002075 967610597376.000000 0.000645
1568000000000.001709 1506575515648.000000 0.001597
2476999999999.996094 2553640910848.000000 0.000929
3913000000000.007324 3929691389952.000000 0.000018
6182000000000.003906 5681552293888.000000 0.007131
9765999999999.990234 8599874568192.000000 0.016191
15430000000000.023438 13543920369664.000000 0.017022
24370000000000.042969 21752690245632.000000 0.012922
38509999999999.960938 34741818490880.000000 0.010613
60830000000000.117188 51972610719744.000000 0.024815
96100000000000.171875 77749309931520.000000 0.045070
10249999999.999996 9795097600.000000 0.002061
16189999999.999996 16310926336.000000 0.000055
25579999999.999954 26011758592.000000 0.000280
40410000000.000038 41999515648.000000 0.001489
63840000000.000061 66330091520.000000 0.001464
100899999999.999847 100944945152.000000 0.000000
159299999999.999695 153854410752.000000 0.001210
251700000000.000458 236495650816.000000 0.003884
397700000000.000305 365633110016.000000 0.007072
628200000000.000244 594439897088.000000 0.003052
992500000000.002075 1033907142656.000000 0.001671
1568000000000.001709 1610199203840.000000 0.000705
2476999999999.996094 2661199642624.000000 0.005147
3913000000000.007324 4181757788160.000000 0.004414
6182000000000.003906 6120488304640.000000 0.000100
9765999999999.990234 9249288617984.000000 0.002956
15430000000000.023438 14340702863360.000000 0.005362
24370000000000.042969 23274247421952.000000 0.002117
38509999999999.960938 36163737878528.000000 0.003953
60830000000000.117188 54831469297664.000000 0.010788
96100000000000.171875 81418252189696.000000 0.027549
10249999999.999996 10369220608.000000 0.000134
16189999999.999996 15189262336.000000 0.004072
25579999999.999954 25645709312.000000 0.000007
40410000000.000038 40764215296.000000 0.000076
63840000000.000061 64877445120.000000 0.000260
100899999999.999847 98077532160.000000 0.000805
159299999999.999695 155908620288.000000 0.000463
251700000000.000458 240213868544.000000 0.002182
397700000000.000305 379818835968.000000 0.002117
628200000000.000244 607723061248.000000 0.001098
992500000000.002075 995508486144.000000 0.000009
1568000000000.001709 1541191761920.000000 0.000297
2476999999999.996094 2825222619136.000000 0.017327
3913000000000.007324 4207798124544.000000 0.005278
6182000000000.003906 6117008605184.000000 0.000112
9765999999999.990234 9340852371456.000000 0.001981
15430000000000.023438 14452995915776.000000 0.004280
24370000000000.042969 23122644303872.000000 0.002761
38509999999999.960938 35751492321280.000000 0.005527
60830000000000.117188 54841825034240.000000 0.010749
96100000000000.171875 84332295225344.000000 0.017087
10249999999.999996 9475384320.000000 0.006178
16189999999.999996 15069660160.000000 0.005145
25579999999.999954 25812379648.000000 0.000082
40410000000.000038 41376485376.000000 0.000559
63840000000.000061 63687090176.000000 0.000006
100899999999.999847 101071822848.000000 0.000003
159299999999.999695 154167918592.000000 0.001072
251700000000.000458 242708561920.000000 0.001323
397700000000.000305 381046030336.000000 0.001830
628200000000.000244 611179888640.000000 0.000754
992500000000.002075 978993676288.000000 0.000188
1568000000000.001709 1524727545856.000000 0.000783
2476999999999.996094 2734748073984.000000 0.009807
3913000000000.007324 4104256749568.000000 0.002278
6182000000000.003906 5839382904832.000000 0.003252
9765999999999.990234 9040908255232.000000 0.005955
15430000000000.023438 14005892546560.000000 0.009384
24370000000000.042969 22562828451840.000000 0.005939
38509999999999.960938 34914816753664.000000 0.009613
60830000000000.117188 53848014061568.000000 0.014882
96100000000000.171875 83205076025344.000000 0.020795
10249999999.999996 10606236672.000000 0.001167
16189999999.999996 14066953216.000000 0.019791
25579999999.999954 24436480000.000000 0.002092
40410000000.000038 39056977920.000000 0.001160
63840000000.000061 61765332992.000000 0.001092
100899999999.999847 97528799232.000000 0.001155
159299999999.999695 160822034432.000000 0.000090
251700000000.000458 245675999232.000000 0.000587
397700000000.000305 381374169088.000000 0.001757
628200000000.000244 581486641152.000000 0.005974
992500000000.002075 923307474944.000000 0.005224
1568000000000.001709 1424894984192.000000 0.009166
2476999999999.996094 2140056584192.000000 0.021417
3913000000000.007324 3158321922048.000000 0.046085
6182000000000.003906 5179612594176.000000 0.031379
9765999999999.990234 8589531938816.000000 0.016500
15430000000000.023438 13306402177024.000000 0.021964
24370000000000.042969 20908689326080.000000 0.023513
38509999999999.960938 33427076153344.000000 0.020070
60830000000000.117188 53717512486912.000000 0.015481
96100000000000.171875 79636922892288.000000 0.035415
10249999999.999996 9656323072.000000 0.003561
16189999999.999996 16402337792.000000 0.000170
25579999999.999954 25470994432.000000 0.000018
40410000000.000038 37291716608.000000 0.006453
63840000000.000061 64369983488.000000 0.000068
100899999999.999847 99848380416.000000 0.000110
159299999999.999695 164387553280.000000 0.000988
251700000000.000458 252038758400.000000 0.000002
397700000000.000305 393389604864.000000 0.000119
628200000000.000244 601530695680.000000 0.001882
992500000000.002075 954586955776.000000 0.001517
1568000000000.001709 1450326097920.000000 0.006089
2476999999999.996094 2169620660224.000000 0.017581
3913000000000.007324 3281571020800.000000 0.031050
6182000000000.003906 6138295222272.000000 0.000050
9765999999999.990234 9356886147072.000000 0.001832
15430000000000.023438 15060628930560.000000 0.000587
24370000000000.042969 24443455799296.000000 0.000009
38509999999999.960938 40194266890240.000000 0.001833
60830000000000.117188 66006651240448.000000 0.006674
96100000000000.171875 90327322984448.000000 0.003839
10249999999.999996 11085419520.000000 0.006142
16189999999.999996 15647283200.000000 0.001163
25579999999.999954 24691236864.000000 0.001251
40410000000.000038 45320613888.000000 0.013167
63840000000.000061 69134524416.000000 0.006351
100899999999.999847 104397504512.000000 0.001161
159299999999.999695 168644280320.000000 0.003250
251700000000.000458 257255194624.000000 0.000477
397700000000.000305 407703027712.000000 0.000617
628200000000.000244 619589074944.000000 0.000191
992500000000.002075 982538584064.000000 0.000102
1568000000000.001709 1465603850240.000000 0.004563
2476999999999.996094 2220787761152.000000 0.011933
3913000000000.007324 3928224694272.000000 0.000015
6182000000000.003906 6542739898368.000000 0.003217
9765999999999.990234 10485193768960.000000 0.005051
15430000000000.023438 17357176045568.000000 0.013867
24370000000000.042969 28655919038464.000000 0.026304
38509999999999.960938 47988491681792.000000 0.048615
60830000000000.117188 74743151591424.000000 0.042576
96100000000000.171875 94872312741888.000000 0.000165
10249999999.999996 9746222080.000000 0.002540
16189999999.999996 17970315264.000000 0.010894
25579999999.999954 23936399360.000000 0.004412
40410000000.000038 38792605696.000000 0.001669
63840000000.000061 69469323264.000000 0.007145
100899999999.999847 105569296384.000000 0.002047
159299999999.999695 164498423808.000000 0.001031
251700000000.000458 252489121792.000000 0.000010
397700000000.000305 396862849024.000000 0.000004
628200000000.000244 599459102720.000000 0.002194
992500000000.002075 929465171968.000000 0.004307
1568000000000.001709 1404645670912.000000 0.012116
2476999999999.996094 2126270955520.000000 0.023356
3913000000000.007324 3139948249088.000000 0.048639
6182000000000.003906 5005765509120.000000 0.044708
9765999999999.990234 9117705961472.000000 0.004720
15430000000000.023438 15421837148160.000000 0.000000
24370000000000.042969 24884579139584.000000 0.000437
38509999999999.960938 38723324477440.000000 0.000031
60830000000000.117188 59321022939136.000000 0.000631
96100000000000.171875 80999358660608.000000 0.029294
10249999999.999996 11009173504.000000 0.005107
16189999999.999996 17705955328.000000 0.008017
25579999999.999954 32904681472.000000 0.063741
40410000000.000038 41019953152.000000 0.000224
63840000000.000061 65994768384.000000 0.001102
100899999999.999847 105111289856.000000 0.001672
159299999999.999695 158737235968.000000 0.000013
251700000000.000458 248133697536.000000 0.000204
397700000000.000305 405791604736.000000 0.000406
628200000000.000244 633142247424.000000 0.000061
992500000000.002075 965842239488.000000 0.000741
1568000000000.001709 1459742048256.000000 0.005120
2476999999999.996094 2178883125248.000000 0.016467
3913000000000.007324 3746292826112.000000 0.001896
6182000000000.003906 6288537288704.000000 0.000292
9765999999999.990234 8977580556288.000000 0.007090
15430000000000.023438 15144466776064.000000 0.000349
24370000000000.042969 24961362165760.000000 0.000575
38509999999999.960938 42301069983744.000000 0.008823
60830000000000.117188 68207893282816.000000 0.013119
96100000000000.171875 89663708594176.000000 0.004808
10249999999.999996 10805732352.000000 0.002788
16189999999.999996 14866044928.000000 0.007283
25579999999.999954 25470883840.000000 0.000018
40410000000.000038 40458776576.000000 0.000001
63840000000.000061 63131103232.000000 0.000125
100899999999.999847 103489069056.000000 0.000642
159299999999.999695 159251169280.000000 0.000000
251700000000.000458 245759098880.000000 0.000571
397700000000.000305 387626303488.000000 0.000658
628200000000.000244 612372840448.000000 0.000651
992500000000.002075 947024625664.000000 0.002200
1568000000000.001709 1452126502912.000000 0.005897
2476999999999.996094 2163093929984.000000 0.018391
3913000000000.007324 3241791717376.000000 0.035516
6182000000000.003906 5547456200704.000000 0.011741
9765999999999.990234 8973836091392.000000 0.007160
15430000000000.023438 14522860437504.000000 0.003672
24370000000000.042969 22859411881984.000000 0.004096
38509999999999.960938 35080739225600.000000 0.008705
60830000000000.117188 55197514596352.000000 0.009448
96100000000000.171875 82865740054528.000000 0.021994
10249999999.999996 10219596800.000000 0.000009
16189999999.999996 17680893952.000000 0.007765
25579999999.999954 24703655936.000000 0.001215
40410000000.000038 44786376704.000000 0.010583
63840000000.000061 67486359552.000000 0.003086
100899999999.999847 103220355072.000000 0.000517
159299999999.999695 166385729536.000000 0.001894
251700000000.000458 257155219456.000000 0.000460
397700000000.000305 409239519232.000000 0.000818
628200000000.000244 637191258112.000000 0.000202
992500000000.002075 984465080320.000000 0.000066
1568000000000.001709 1475831791616.000000 0.003671
2476999999999.996094 2204491579392.000000 0.013600
3913000000000.007324 3510339371008.000000 0.011804
6182000000000.003906 6455740596224.000000 0.001878
9765999999999.990234 10497404436480.000000 0.005218
15430000000000.023438 17814725328896.000000 0.020689
24370000000000.042969 28475765293056.000000 0.024292
38509999999999.960938 46320517644288.000000 0.034199
60830000000000.117188 73995038752768.000000 0.038506
96100000000000.171875 95818447060992.000000 0.000009
10249999999.999996 10473228288.000000 0.000464
16189999999.999996 14377784320.000000 0.014109
25579999999.999954 25271154688.000000 0.000148
40410000000.000038 41953611776.000000 0.001405
63840000000.000061 62902775808.000000 0.000219
100899999999.999847 91644764160.000000 0.009264
