Ytrue Ypred RSE
11449999999999.984375 12210000625664.000000 0.004131
4642000000000.007812 5016604639232.000000 0.006026
681299999999.999756 668863365120.000000 0.000339
681299999999.999756 648379957248.000000 0.002453
91099999999999.906250 88795110178816.000000 0.000657
2154000000000.004395 2126803238912.000000 0.000161
4642000000000.007812 4576092618752.000000 0.000204
31620000000000.058594 37455856140288.000000 0.028756
100000000000.000000 100598636544.000000 0.000036
1000000000000.000000 985808437248.000000 0.000204
21540000000000.042969 20847301492736.000000 0.001069
14679999999999.988281 16606305452032.000000 0.015221
96100000000000.171875 99217594908672.000000 0.001019
100000000000000.000000 107731788759040.000000 0.005549
37320000000.000061 38270554112.000000 0.000633
14679999999999.988281 16146959958016.000000 0.009079
464200000000.000854 462789345280.000000 0.000009
1000000000000.000000 974827683840.000000 0.000650
15690000000.000004 13834624000.000000 0.015859
68129999999.999977 63847280640.000000 0.004217
316200000000.000610 319823577088.000000 0.000130
280200000000.000488 283462467584.000000 0.000134
2154000000000.004395 2083915431936.000000 0.001094
14679999999.999989 14969527296.000000 0.000381
10000000000.000000 9680483328.000000 0.001055
10900000000.000004 11298293760.000000 0.001288
146799999999.999878 141654949888.000000 0.001273
80270000000.000000 79719505920.000000 0.000047
100000000000000.000000 92165040504832.000000 0.006661
1467999999999.998779 1462636249088.000000 0.000013
100000000000000.000000 110865386831872.000000 0.010649
2476999999999.996094 2281122299904.000000 0.006790
215400000000.000427 214116597760.000000 0.000036
100000000000.000000 101275107328.000000 0.000161
464200000000.000854 470087041024.000000 0.000159
6677999999999.995117 7093858861056.000000 0.003651
25579999999.999954 23821930496.000000 0.005072
31620000000.000057 28434462720.000000 0.011286
53880000000.000046 50795233280.000000 0.003477
4642000000000.007812 4714681860096.000000 0.000241
16100000000000.009766 16478150590464.000000 0.000539
21540000000000.042969 22502858293248.000000 0.001913
1467999999999.998779 1622201991168.000000 0.009985
91099999999999.906250 82819351052288.000000 0.009088
211200000000.000397 218264240128.000000 0.001083
100000000000.000000 100190789632.000000 0.000004
6182000000000.003906 6673039097856.000000 0.005845
68129999999.999977 61237821440.000000 0.011386
1206000000000.002441 1193879666688.000000 0.000102
14679999999999.988281 15155910934528.000000 0.001018
14679999999.999989 12368460800.000000 0.029428
280200000000.000488 294528090112.000000 0.002488
2200999999999.998535 2166859235328.000000 0.000244
6765999999999.999023 7144494071808.000000 0.002964
100000000000000.000000 100442356842496.000000 0.000019
10000000000000.000000 9978766163968.000000 0.000005
325799999999.999634 326585647104.000000 0.000006
100000000000000.000000 95370067574784.000000 0.002248
10000000000.000000 10555191296.000000 0.002920
26099999999999.992188 32152343281664.000000 0.043651
68129999999.999977 69939847168.000000 0.000687
1000000000000.000000 978202853376.000000 0.000486
46420000000000.085938 59549683810304.000000 0.062363
100000000000.000000 94617026560.000000 0.003062
1467999999999.998779 1478131318784.000000 0.000047
1000000000000.000000 996827529216.000000 0.000010
215400000000.000427 210262360064.000000 0.000583
31620000000.000057 32370255872.000000 0.000550
10170000000.000013 8939161600.000000 0.016664
1456999999999.997070 1460572520448.000000 0.000006
46420000000.000084 42169835520.000000 0.009228
10000000000000.000000 10400074563584.000000 0.001539
464200000000.000854 452241817600.000000 0.000681
464200000000.000854 482190852096.000000 0.001446
3162000000000.005859 2942158503936.000000 0.005195
1000000000000.000000 988900229120.000000 0.000125
1467999999999.998779 1453520715776.000000 0.000098
68129999999.999977 62892695552.000000 0.006401
17290000000000.005859 20187977875456.000000 0.024060
14679999999.999989 15563463680.000000 0.003416
21540000000.000042 19791652864.000000 0.007170
31620000000.000057 32216020992.000000 0.000349
10000000000.000000 9855162368.000000 0.000213
3913000000000.007324 3950551760896.000000 0.000091
15690000000.000004 15452990464.000000 0.000232
215400000000.000427 218535198720.000000 0.000209
46420000000000.085938 46876036431872.000000 0.000096
14679999999.999989 15340066816.000000 0.001935
21540000000000.042969 24526580613120.000000 0.016884
21540000000000.042969 21788545253376.000000 0.000132
215400000000.000427 210959319040.000000 0.000434
146799999999.999878 139468750848.000000 0.002625
1456999999999.997070 1476788092928.000000 0.000182
46420000000.000084 48079200256.000000 0.001233
10000000000.000000 9903192064.000000 0.000095
31620000000000.058594 33190385287168.000000 0.002350
46420000000000.085938 48016211836928.000000 0.001143
15430000000000.023438 16434605326336.000000 0.003980
10000000000.000000 8626315264.000000 0.021875
46420000000.000084 41414205440.000000 0.013034
68129999999.999977 68126015488.000000 0.000000
32059999999999.972656 31876133683200.000000 0.000033
141999999999.999786 127315779584.000000 0.011927
146799999999.999878 149884403712.000000 0.000432
100000000000000.000000 82088409694208.000000 0.039083
316200000000.000610 308369817600.000000 0.000629
10000000000.000000 10294011904.000000 0.000840
46420000000000.085938 49791803326464.000000 0.004919
96100000000000.171875 96282253197312.000000 0.000004
464200000000.000854 451496607744.000000 0.000770
5018999999999.996094 4508991619072.000000 0.011494
681299999999.999756 679670251520.000000 0.000006
1467999999999.998779 1482832347136.000000 0.000101
100000000000000.000000 100600624709632.000000 0.000036
251700000000.000458 239847014400.000000 0.002327
14679999999.999989 10245526528.000000 0.130745
21540000000000.042969 21131262164992.000000 0.000367
1467999999999.998779 1471669993472.000000 0.000006
32059999999999.972656 27889900716032.000000 0.019448
7579999999999.998047 8161963540480.000000 0.005474
46420000000000.085938 54711919050752.000000 0.027072
68129999999999.976562 74685890953216.000000 0.008447
15649999999.999992 14092614656.000000 0.010997
10440000000000.000000 10399343706112.000000 0.000015
681299999999.999756 686550941696.000000 0.000059
48729999999.999931 48066957312.000000 0.000188
10000000000000.000000 10884871094272.000000 0.007193
31620000000000.058594 29556536770560.000000 0.004556
21540000000000.042969 22882715435008.000000 0.003658
100000000000.000000 97598431232.000000 0.000591
21540000000000.042969 22747245707264.000000 0.002975
3162000000000.005859 2954485563392.000000 0.004609
14679999999.999989 15609120768.000000 0.003767
100000000000000.000000 107077301174272.000000 0.004678
100000000000.000000 103938867200.000000 0.001493
215400000000.000427 228544937984.000000 0.003510
464200000000.000854 465027432448.000000 0.000003
100000000000.000000 90655195136.000000 0.009633
31620000000.000057 33206642688.000000 0.002398
46420000000.000084 48786124800.000000 0.002472
14679999999999.988281 15168163545088.000000 0.001070
1000000000000.000000 981400092672.000000 0.000353
2154000000000.004395 2156842450944.000000 0.000002
316200000000.000610 324428431360.000000 0.000660
100000000000000.000000 91520275316736.000000 0.007857
46420000000.000084 48083214336.000000 0.001239
146799999999.999878 148493402112.000000 0.000132
10000000000000.000000 10009424429056.000000 0.000001
10000000000000.000000 10363370209280.000000 0.001274
10249999999.999996 10511244288.000000 0.000633
146799999999.999878 144299737088.000000 0.000295
14679999999.999989 14914174976.000000 0.000250
21540000000000.042969 21755173273600.000000 0.000099
31620000000.000057 32882579456.000000 0.001533
146799999999.999878 147130171392.000000 0.000005
6812999999999.998047 6816716554240.000000 0.000000
46420000000000.085938 44850053382144.000000 0.001184
316200000000.000610 340386185216.000000 0.005435
2154000000000.004395 2123247517696.000000 0.000207
16720000000.000015 15273145344.000000 0.008198
21540000000000.042969 22874274398208.000000 0.003613
464200000000.000854 479486738432.000000 0.001050
100000000000.000000 96126984192.000000 0.001560
46420000000.000084 45298823168.000000 0.000598
1467999999999.998779 1473154121728.000000 0.000012
681299999999.999756 653350797312.000000 0.001755
39419999999999.968750 42500882432000.000000 0.005665
21540000000000.042969 20789608841216.000000 0.001257
21540000000000.042969 24144924114944.000000 0.013047
10170000000.000013 10070318080.000000 0.000097
10000000000000.000000 11617892827136.000000 0.022531
1000000000000.000000 991389745152.000000 0.000075
36969999999999.984375 35084205817856.000000 0.002742
316200000000.000610 356408918016.000000 0.014346
1467999999999.998779 1182205214720.000000 0.047064
15710000000000.021484 16122902478848.000000 0.000673
316200000000.000610 313482936320.000000 0.000074
1000000000000.000000 986310770688.000000 0.000190
2154000000000.004395 2090354737152.000000 0.000900
21540000000000.042969 24503377723392.000000 0.016638
6812999999999.998047 8861026091008.000000 0.069478
46420000000.000084 48496132096.000000 0.001915
100000000000.000000 95867273216.000000 0.001782
100000000000000.000000 100732149694464.000000 0.000053
21540000000000.042969 22538862198784.000000 0.002055
7170999999999.997070 7722183950336.000000 0.005486
32059999999999.972656 31874525167616.000000 0.000034
59060000000000.117188 60805009637376.000000 0.000848
1000000000000.000000 968967127040.000000 0.000994
10000000000000.000000 10733672726528.000000 0.005015
31620000000000.058594 46812362702848.000000 0.155929
10249999999.999996 9618526208.000000 0.004045
4387000000000.000488 4585225715712.000000 0.001953
16100000000000.009766 16218814676992.000000 0.000054
21540000000000.042969 23082464968704.000000 0.004785
1467999999999.998779 1464924897280.000000 0.000004
4642000000000.007812 3941964185600.000000 0.026781
10000000000000.000000 9976137383936.000000 0.000006
38289999999999.937500 22843253325824.000000 0.272791
215400000000.000427 223168462848.000000 0.001255
215400000000.000427 214734831616.000000 0.000010
68129999999999.976562 70223004696576.000000 0.000916
215400000000.000427 211562414080.000000 0.000323
122899999999.999939 119379582976.000000 0.000845
3162000000000.005859 2927908618240.000000 0.005919
16720000000.000015 15064928256.000000 0.010875
86999999999999.937500 85895319388160.000000 0.000163
10000000000000.000000 10325480964096.000000 0.001026
464200000000.000854 455347863552.000000 0.000371
316200000000.000610 324053204992.000000 0.000602
46420000000000.085938 68483144482816.000000 0.153125
136899999999.999985 140579667968.000000 0.000704
681299999999.999756 692059111424.000000 0.000246
316200000000.000610 324560945152.000000 0.000681
46420000000.000084 42971889664.000000 0.005960
39419999999999.968750 45265213980672.000000 0.019148
86999999999999.937500 88801351303168.000000 0.000420
10360000000.000004 9292896256.000000 0.011828
14679999999999.988281 15118682292224.000000 0.000867
31620000000000.058594 33610423861248.000000 0.003728
31620000000000.058594 30485591883776.000000 0.001335
11449999999999.984375 11542698393600.000000 0.000065
68129999999.999977 67819728896.000000 0.000021
1000000000000.000000 985630965760.000000 0.000209
32059999999999.972656 19921373233152.000000 0.230705
14679999999999.988281 15510410362880.000000 0.003029
100000000000.000000 102931988480.000000 0.000835
10240000000000.013672 11081086926848.000000 0.006234
316200000000.000610 321161461760.000000 0.000242
251700000000.000458 234556178432.000000 0.004978
46420000000.000084 46605787136.000000 0.000016
21540000000000.042969 22960077275136.000000 0.004078
68129999999.999977 68881612800.000000 0.000120
316200000000.000610 315503640576.000000 0.000005
26099999999999.992188 26882997223424.000000 0.000874
68129999999999.976562 74259883884544.000000 0.007427
100000000000000.000000 94588568076288.000000 0.003096
2154000000000.004395 1314088681472.000000 0.249228
10000000000000.000000 10278291898368.000000 0.000753
1467999999999.998779 1480070397952.000000 0.000067
973799999999.998413 1095587594240.000000 0.013902
1000000000000.000000 1006808465408.000000 0.000046
31620000000000.058594 33086181998592.000000 0.002055
316200000000.000610 304307470336.000000 0.001470
1000000000000.000000 995593748480.000000 0.000020
1000000000000.000000 963201073152.000000 0.001406
280200000000.000488 267458609152.000000 0.002166
10249999999.999996 9033981952.000000 0.015969
63840000000.000061 57462198272.000000 0.011088
464200000000.000854 421112610816.000000 0.009497
59530000000000.101562 62575848980480.000000 0.002490
146799999999.999878 146614140928.000000 0.000002
89899999999999.984375 92008727183360.000000 0.000538
215400000000.000427 222515183616.000000 0.001056
3162000000000.005859 3012953636864.000000 0.002332
1843999999999.999756 1786188791808.000000 0.001015
464200000000.000854 466274910208.000000 0.000020
68129999999.999977 64895684608.000000 0.002366
464200000000.000854 473680609280.000000 0.000409
10000000000000.000000 9573852250112.000000 0.001897
1843999999999.999756 1718069231616.000000 0.005006
24370000000000.042969 23445781872640.000000 0.001495
100000000000000.000000 104374810443776.000000 0.001834
316200000000.000610 308950663168.000000 0.000538
681299999999.999756 654072872960.000000 0.001664
100000000000.000000 101939109888.000000 0.000369
14679999999999.988281 15514191527936.000000 0.003055
91099999999999.906250 84850182717440.000000 0.005053
3162000000000.005859 2994649694208.000000 0.002958
14679999999999.988281 15536351084544.000000 0.003215
14679999999.999989 15794864128.000000 0.005360
16720000000.000015 15974676480.000000 0.002080
1568000000000.001709 1471970541568.000000 0.003995
681299999999.999756 677850382336.000000 0.000026
37320000000.000061 34540466176.000000 0.005993
46420000000000.085938 50395153956864.000000 0.006755
2154000000000.004395 2079143362560.000000 0.001251
31620000000.000057 28304510976.000000 0.012282
100000000000.000000 100100620288.000000 0.000001
215400000000.000427 201302081536.000000 0.004584
100000000000.000000 98660540416.000000 0.000182
1467999999999.998779 1472481329152.000000 0.000009
46420000000.000084 41414479872.000000 0.013033
6812999999999.998047 6560262651904.000000 0.001429
37320000000.000061 38984232960.000000 0.001904
6812999999999.998047 7277006815232.000000 0.004343
36969999999999.984375 37517923450880.000000 0.000216
1000000000000.000000 997661868032.000000 0.000005
14679999999.999989 15502136320.000000 0.002970
31620000000.000057 33522931712.000000 0.003416
316200000000.000610 326804439040.000000 0.001088
100000000000.000000 77594263552.000000 0.064698
21540000000000.042969 23493764710400.000000 0.007543
14679999999999.988281 14409296510976.000000 0.000346
11449999999999.984375 12154011910144.000000 0.003562
2154000000000.004395 2028053069824.000000 0.003631
31620000000.000057 34807107584.000000 0.009229
316200000000.000610 311336370176.000000 0.000240
31620000000.000057 19048695808.000000 0.262382
14679999999999.988281 14912734625792.000000 0.000247
21540000000.000042 23410747392.000000 0.006940
146799999999.999878 161920548864.000000 0.009618
96100000000000.171875 98946500263936.000000 0.000852
100000000000000.000000 102705754275840.000000 0.000713
1000000000000.000000 1018017611776.000000 0.000319
14679999999.999989 15835114496.000000 0.005740
3162000000000.005859 2995333627904.000000 0.002933
215400000000.000427 213589704704.000000 0.000071
100000000000.000000 100429783040.000000 0.000018
6812999999999.998047 9926597410816.000000 0.143346
215400000000.000427 212619149312.000000 0.000169
217799999999.999634 219918761984.000000 0.000094
31620000000.000057 27879184384.000000 0.015874
68129999999.999977 61391581184.000000 0.010856
316200000000.000610 302830911488.000000 0.001867
92579999999.999817 94760706048.000000 0.000542
31620000000000.058594 33619208830976.000000 0.003760
68129999999.999977 64273231872.000000 0.003397
2154000000000.004395 2093064781824.000000 0.000824
2154000000000.004395 2104129355776.000000 0.000549
3162000000000.005859 2892352716800.000000 0.007950
10000000000.000000 8686001152.000000 0.019878
1000000000000.000000 1008640720896.000000 0.000074
21540000000.000042 23562530816.000000 0.008060
10000000000.000000 9427586048.000000 0.003476
100000000000000.000000 100908822167552.000000 0.000082
1000000000000.000000 1437046145024.000000 0.132918
4352999999999.993652 4028209823744.000000 0.006016
7579999999999.998047 8062227185664.000000 0.003805
68129999999.999977 63778897920.000000 0.004357
4642000000000.007812 5137124294656.000000 0.010280
3162000000000.005859 2976064471040.000000 0.003674
464200000000.000854 472802492416.000000 0.000337
17290000000000.005859 19469223067648.000000 0.014108
1467999999999.998779 1489669718016.000000 0.000215
21540000000.000042 19157217280.000000 0.013759
23630000000.000004 23982383104.000000 0.000219
100000000000000.000000 111356053291008.000000 0.011581
68129999999.999977 69917728768.000000 0.000671
6765999999999.999023 6998393356288.000000 0.001141
31620000000000.058594 33488940040192.000000 0.003299
31620000000000.058594 31759173419008.000000 0.000019
965099999999.999268 995425452032.000000 0.000957
68129999999.999977 71949066240.000000 0.002975
68129999999999.976562 71135135793152.000000 0.001863
10000000000000.000000 10797454458880.000000 0.005890
52809999999999.937500 50364619423744.000000 0.002248
21540000000000.042969 22606621179904.000000 0.002336
10000000000.000000 10289040384.000000 0.000812
63840000000.000061 55626555392.000000 0.018997
215400000000.000427 211652558848.000000 0.000308
14679999999.999989 16068471808.000000 0.008173
9765999999999.990234 9055471927296.000000 0.005709
316200000000.000610 334657093632.000000 0.003219
6812999999999.998047 7224385077248.000000 0.003438
1467999999999.998779 1475647111168.000000 0.000027
1000000000000.000000 1014571859968.000000 0.000209
68129999999999.976562 74367090294784.000000 0.007678
4642000000000.007812 4438778970112.000000 0.002004
37320000000.000061 36209033216.000000 0.000913
1000000000000.000000 986403962880.000000 0.000187
35679999999.999947 32012570624.000000 0.011775
10000000000000.000000 10305864204288.000000 0.000908
316200000000.000610 320929497088.000000 0.000220
14679999999999.988281 14320216834048.000000 0.000616
24830000000000.042969 25557276295168.000000 0.000834
325799999999.999634 308245233664.000000 0.003069
464200000000.000854 453209128960.000000 0.000574
6812999999999.998047 8044701810688.000000 0.027680
21540000000000.042969 23178514530304.000000 0.005377
1568000000000.001709 1477138448384.000000 0.003564
10000000000.000000 10489592832.000000 0.002285
1467999999999.998779 1682898812928.000000 0.018693
68129999999.999977 63691145216.000000 0.004541
1843999999999.999756 1995228184576.000000 0.006216
10000000000000.000000 11460514152448.000000 0.018613
146799999999.999878 140336316416.000000 0.002028
1000000000000.000000 1003521835008.000000 0.000012
46420000000000.085938 44536193613824.000000 0.001717
146799999999.999878 143857418240.000000 0.000410
15710000000000.021484 16204183896064.000000 0.000959
11449999999999.984375 12136250081280.000000 0.003389
2154000000000.004395 2185035382784.000000 0.000205
53880000000.000046 47965626368.000000 0.013535
59060000000000.117188 55059991756800.000000 0.004920
81369999999.999878 76137979904.000000 0.004418
68129999999999.976562 88937171255296.000000 0.071450
464200000000.000854 520460468224.000000 0.013101
215400000000.000427 196921622528.000000 0.008050
464200000000.000854 544726351872.000000 0.025644
32059999999999.972656 37304492097536.000000 0.022998
3913000000000.007324 3889940135936.000000 0.000035
4352999999999.993652 4202710171648.000000 0.001235
3162000000000.005859 2932129398784.000000 0.005699
14679999999999.988281 15095161683968.000000 0.000778
11449999999999.984375 9909174272000.000000 0.020925
14679999999.999989 13568955392.000000 0.006197
10000000000.000000 10450598912.000000 0.001943
68129999999.999977 68821737472.000000 0.000102
14679999999.999989 12232570880.000000 0.033356
31620000000000.058594 33452996952064.000000 0.003176
46420000000.000084 50215424000.000000 0.006180
122899999999.999939 119497080832.000000 0.000788
464200000000.000854 506510999552.000000 0.007614
21540000000.000042 22571104256.000000 0.002187
14679999999999.988281 16117026258944.000000 0.008728
31620000000000.058594 28428344492032.000000 0.011332
10000000000.000000 9678273536.000000 0.001069
1467999999999.998779 1429536505856.000000 0.000705
52809999999999.937500 54321890721792.000000 0.000797
4642000000000.007812 4458179198976.000000 0.001633
3162000000000.005859 2933101690880.000000 0.005649
31620000000000.058594 32584207695872.000000 0.000902
2154000000000.004395 2274479833088.000000 0.002963
1000000000000.000000 989345480704.000000 0.000115
215400000000.000427 213976055808.000000 0.000044
681299999999.999756 651079319552.000000 0.002059
38509999999999.960938 31910101254144.000000 0.035446
4387000000000.000488 4756965687296.000000 0.006559
464200000000.000854 434845745152.000000 0.004269
10000000000000.000000 10539511054336.000000 0.002762
14679999999.999989 14676037632.000000 0.000000
31620000000000.058594 34854070648832.000000 0.009490
31620000000.000057 28219424768.000000 0.012960
2200999999999.998535 2372660363264.000000 0.005643
10000000000000.000000 10005755461632.000000 0.000000
316200000000.000610 320074383360.000000 0.000148
146799999999.999878 152634228736.000000 0.001519
681299999999.999756 645559877632.000000 0.002904
1467999999999.998779 1473959821312.000000 0.000016
681299999999.999756 676280336384.000000 0.000055
21540000000.000042 13758671872.000000 0.204308
31620000000000.058594 34172752101376.000000 0.006031
6812999999999.998047 7031234756608.000000 0.000994
146799999999.999878 157027696640.000000 0.004538
46420000000.000084 44419575808.000000 0.001941
681299999999.999756 673758969856.000000 0.000124
10000000000.000000 9816091648.000000 0.000345
21540000000.000042 19248424960.000000 0.012666
2154000000000.004395 2076848160768.000000 0.001331
21540000000.000042 23568793600.000000 0.008108
68129999999.999977 68123922432.000000 0.000000
681299999999.999756 670005592064.000000 0.000279
3162000000000.005859 3116941443072.000000 0.000206
68129999999.999977 71015579648.000000 0.001721
68129999999999.976562 77967296299008.000000 0.018218
14679999999.999989 15666880512.000000 0.004235
215400000000.000427 218998784000.000000 0.000275
786300000000.000488 861096706048.000000 0.008263
15690000000.000004 16246261760.000000 0.001214
68129999999.999977 68436992000.000000 0.000020
6812999999999.998047 7803820834816.000000 0.018465
53880000000.000046 49828446208.000000 0.006114
3323999999999.999512 3039361499136.000000 0.008019
681299999999.999756 674111160320.000000 0.000113
10000000000.000000 8960780288.000000 0.012052
3162000000000.005859 3075927441408.000000 0.000762
21540000000.000042 22011539456.000000 0.000469
5018999999999.996094 5252008902656.000000 0.002060
316200000000.000610 334957051904.000000 0.003322
68129999999.999977 71846756352.000000 0.002822
46420000000.000084 46629232640.000000 0.000020
68129999999.999977 75438333952.000000 0.010392
1467999999999.998779 1431842455552.000000 0.000622
1467999999999.998779 1474882568192.000000 0.000022
1467999999999.998779 1469887152128.000000 0.000002
46420000000000.085938 45702080102400.000000 0.000243
3162000000000.005859 3026733498368.000000 0.001912
2844000000000.005371 2914636267520.000000 0.000602
316200000000.000610 315436433408.000000 0.000006
21540000000.000042 20973711360.000000 0.000710
68129999999999.976562 64299347214336.000000 0.003350
15649999999.999992 13920866304.000000 0.013724
2844000000000.005371 2706561302528.000000 0.002454
4352999999999.993652 4584682029056.000000 0.002690
2154000000000.004395 2131951484928.000000 0.000106
10000000000.000000 8869260288.000000 0.014416
992500000000.002075 987186200576.000000 0.000029
31620000000.000057 33246480384.000000 0.002516
3162000000000.005859 3043021291520.000000 0.001471
68129999999999.976562 71838075977728.000000 0.002809
60830000000000.117188 87118084833280.000000 0.130404
215400000000.000427 226071674880.000000 0.002339
21540000000000.042969 26907802337280.000000 0.049713
10000000000000.000000 10220785893376.000000 0.000477
31620000000000.058594 31612848832512.000000 0.000000
10000000000000.000000 10441607610368.000000 0.001868
215400000000.000427 219744976896.000000 0.000399
464200000000.000854 452763484160.000000 0.000622
31620000000000.058594 35943172014080.000000 0.016445
215400000000.000427 211746455552.000000 0.000293
100000000000000.000000 91926736928768.000000 0.007090
146799999999.999878 145759272960.000000 0.000051
215400000000.000427 218296352768.000000 0.000178
973799999999.998413 1033364701184.000000 0.003526
211200000000.000397 210596904960.000000 0.000008
46420000000.000084 42181599232.000000 0.009174
146799999999.999878 140949045248.000000 0.001654
60349999999.999916 49242800128.000000 0.041513
21540000000.000042 22753941504.000000 0.003007
46420000000000.085938 53627704049664.000000 0.020869
2154000000000.004395 2115461447680.000000 0.000326
316200000000.000610 315613118464.000000 0.000003
14679999999999.988281 13489780293632.000000 0.007154
3162000000000.005859 3069409492992.000000 0.000883
21540000000.000042 19102314496.000000 0.014442
146799999999.999878 156336816128.000000 0.003963
68129999999999.976562 68593614061568.000000 0.000046
46420000000000.085938 51951844720640.000000 0.012689
46420000000.000084 46966296576.000000 0.000137
68129999999999.976562 85821600301056.000000 0.053530
681299999999.999756 649353101312.000000 0.002307
35679999999.999947 38834962432.000000 0.007184
251700000000.000458 267048386560.000000 0.003505
100000000000.000000 97624367104.000000 0.000578
775000000000.000488 706277212160.000000 0.008628
217799999999.999634 231896645632.000000 0.003934
146799999999.999878 143617851392.000000 0.000480
2844000000000.005371 2255980593152.000000 0.053891
464200000000.000854 430363869184.000000 0.005731
