N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
4.042000E+11 4.500E+15 298 2.000E-4 2.485551E-1 2.141580E+1 4.391550E-1 7.847930E+1 2.511010E-1 2.168690E+1 4.400210E-1 7.851190E+1 1.0138948E+00 1.2500634E+00 1.9680879E-01 4.1522368E-02
5.266000E+11 4.500E+15 298 2.000E-4 2.424718E-1 2.077450E+1 4.370280E-1 7.841910E+1 2.454862E-1 2.109210E+1 4.380310E-1 7.846020E+1 1.2279305E+00 1.5057770E+00 2.2897923E-01 5.2383247E-02
6.859000E+11 4.500E+15 298 2.000E-4 2.354212E-1 2.002600E+1 4.346350E-1 7.828640E+1 2.389149E-1 2.040330E+1 4.357730E-1 7.838960E+1 1.4623198E+00 1.8492107E+00 2.6114514E-01 1.3165012E-01
8.935000E+11 4.500E+15 298 2.000E-4 2.274350E-1 1.920410E+1 4.319890E-1 7.818520E+1 2.313909E-1 1.961060E+1 4.332600E-1 7.824510E+1 1.7096178E+00 2.0728586E+00 2.9335734E-01 7.6554315E-02
1.164000E+12 4.500E+15 298 2.000E-4 2.186076E-1 1.830920E+1 4.290480E-1 7.808330E+1 2.229785E-1 1.875190E+1 4.305060E-1 7.813840E+1 1.9602338E+00 2.3608274E+00 3.3867124E-01 7.0515905E-02
1.516000E+12 4.500E+15 298 2.000E-4 2.090894E-1 1.735670E+1 4.258000E-1 7.798120E+1 2.138018E-1 1.782830E+1 4.273860E-1 7.804400E+1 2.2040974E+00 2.6452326E+00 3.7109311E-01 8.0467429E-02
1.975000E+12 4.500E+15 298 2.000E-4 1.990670E-1 1.635400E+1 4.224160E-1 7.779400E+1 2.040313E-1 1.684510E+1 4.240870E-1 7.787230E+1 2.4331071E+00 2.9153879E+00 3.9402292E-01 1.0054923E-01
2.573000E+12 4.500E+15 298 2.000E-4 1.887348E-1 1.534680E+1 4.188300E-1 7.765860E+1 1.938588E-1 1.584630E+1 4.206570E-1 7.772790E+1 2.6431609E+00 3.1521554E+00 4.3432060E-01 8.9157175E-02
3.351000E+12 4.500E+15 298 2.000E-4 1.782666E-1 1.433850E+1 4.150140E-1 7.752340E+1 1.834685E-1 1.484020E+1 4.169300E-1 7.760250E+1 2.8353096E+00 3.3806822E+00 4.5954956E-01 1.0192971E-01
4.366000E+12 4.500E+15 298 2.000E-4 1.677980E-1 1.333090E+1 4.111300E-1 7.729550E+1 1.730138E-1 1.382850E+1 4.131050E-1 7.739200E+1 3.0146728E+00 3.5983657E+00 4.7808668E-01 1.2468989E-01
5.687000E+12 4.500E+15 298 2.000E-4 1.574217E-1 1.235480E+1 4.069780E-1 7.713680E+1 1.626065E-1 1.284320E+1 4.091400E-1 7.721880E+1 3.1885564E+00 3.8027906E+00 5.2842548E-01 1.0619176E-01
7.408000E+12 4.500E+15 298 2.000E-4 1.471971E-1 1.139480E+1 4.027130E-1 7.689030E+1 1.523198E-1 1.188100E+1 4.049170E-1 7.705340E+1 3.3631215E+00 4.0922481E+00 5.4430908E-01 2.1167139E-01
9.650000E+12 4.500E+15 298 2.000E-4 1.371656E-1 1.047220E+1 3.982540E-1 7.668230E+1 1.422020E-1 1.093600E+1 4.006330E-1 7.678330E+1 3.5417223E+00 4.2410388E+00 5.9381030E-01 1.3153902E-01
1.257000E+13 4.500E+15 298 2.000E-4 1.273647E-1 9.582300E+0 3.935760E-1 7.646350E+1 1.322917E-1 1.003100E+1 3.960300E-1 7.658490E+1 3.7243455E+00 4.4731333E+00 6.1965003E-01 1.5851689E-01
1.637000E+13 4.500E+15 298 2.000E-4 1.178363E-1 8.720400E+0 3.887470E-1 7.614670E+1 1.226286E-1 9.151400E+0 3.913480E-1 7.627720E+1 3.9079791E+00 4.7096619E+00 6.6462586E-01 1.7108651E-01
2.133000E+13 4.500E+15 298 2.000E-4 1.086274E-1 7.905900E+0 3.836540E-1 7.588070E+1 1.132581E-1 8.317100E+0 3.863730E-1 7.602500E+1 4.0886259E+00 4.9440310E+00 7.0372412E-01 1.8980598E-01
2.778000E+13 4.500E+15 298 2.000E-4 9.978659E-2 7.127600E+0 3.784070E-1 7.550410E+1 1.042292E-1 7.517400E+0 3.812930E-1 7.566260E+1 4.2623468E+00 5.1853034E+00 7.5689824E-01 2.0948262E-01
3.619000E+13 4.500E+15 298 2.000E-4 9.135910E-2 6.402000E+0 3.729140E-1 7.516540E+1 9.558994E-2 6.768600E+0 3.759150E-1 7.534560E+1 4.4260306E+00 5.4161865E+00 7.9831877E-01 2.3916460E-01
4.715000E+13 4.500E+15 298 2.000E-4 8.338270E-2 5.719200E+0 3.672080E-1 7.471490E+1 8.738236E-2 6.061600E+0 3.704530E-1 7.490180E+1 4.5771938E+00 5.6486736E+00 8.7595457E-01 2.4952671E-01
6.141000E+13 4.500E+15 298 2.000E-4 7.588542E-2 5.087000E+0 3.613230E-1 7.421130E+1 7.963975E-2 5.409000E+0 3.646480E-1 7.450310E+1 4.7141409E+00 5.9530412E+00 9.1183827E-01 3.9166156E-01
8.000000E+13 4.500E+15 298 2.000E-4 6.888483E-2 4.508300E+0 3.551090E-1 7.372090E+1 7.238501E-2 4.801300E+0 3.587350E-1 7.396010E+1 4.8355039E+00 6.1025139E+00 1.0107740E+00 3.2341763E-01
1.300000E+10 4.500E+15 303 2.000E-4 2.736676E-1 2.321380E+1 4.344830E-1 7.809280E+1 2.738816E-1 2.323590E+1 4.345390E-1 7.809590E+1 7.8135954E-02 9.5111444E-02 1.2887221E-02 3.9694786E-03
1.693000E+10 4.500E+15 303 2.000E-4 2.733629E-1 2.318040E+1 4.343660E-1 7.808830E+1 2.736247E-1 2.320770E+1 4.344390E-1 7.809230E+1 9.5678497E-02 1.1763337E-01 1.6803280E-02 5.1221439E-03
2.206000E+10 4.500E+15 303 2.000E-4 2.729679E-1 2.313710E+1 4.342150E-1 7.808240E+1 2.732914E-1 2.317110E+1 4.343100E-1 7.808760E+1 1.1837182E-01 1.4673451E-01 2.1873777E-02 6.6591879E-03
2.874000E+10 4.500E+15 303 2.000E-4 2.724568E-1 2.308120E+1 4.340210E-1 7.807490E+1 2.728597E-1 2.312380E+1 4.341420E-1 7.808150E+1 1.4765830E-01 1.8422578E-01 2.7871065E-02 8.4527065E-03
3.743000E+10 4.500E+15 303 2.000E-4 2.717968E-1 2.300920E+1 4.337710E-1 7.806520E+1 2.723015E-1 2.306270E+1 4.339270E-1 7.807360E+1 1.8534602E-01 2.3197631E-01 3.5950747E-02 1.0759079E-02
4.876000E+10 4.500E+15 303 2.000E-4 2.709467E-1 2.291660E+1 4.334510E-1 7.805280E+1 2.715812E-1 2.298400E+1 4.336500E-1 7.806350E+1 2.3363178E-01 2.9324748E-01 4.5889542E-02 1.3706790E-02
6.352000E+10 4.500E+15 303 2.000E-4 2.698551E-1 2.279820E+1 4.330420E-1 7.803700E+1 2.706545E-1 2.288310E+1 4.332970E-1 7.805050E+1 2.9535810E-01 3.7101616E-01 5.8851088E-02 1.7296494E-02
8.274000E+10 4.500E+15 303 2.000E-4 2.684595E-1 2.264730E+1 4.325230E-1 7.801700E+1 2.694664E-1 2.275420E+1 4.328470E-1 7.803400E+1 3.7366440E-01 4.6980338E-01 7.4853239E-02 2.1785376E-02
1.078000E+11 4.500E+15 303 2.000E-4 2.666846E-1 2.245630E+1 4.318700E-1 7.799170E+1 2.679502E-1 2.259030E+1 4.322780E-1 7.801300E+1 4.7232657E-01 5.9317495E-01 9.4383707E-02 2.7303142E-02
1.404000E+11 4.500E+15 303 2.000E-4 2.644425E-1 2.221640E+1 4.310530E-1 7.796010E+1 2.660265E-1 2.238350E+1 4.315640E-1 7.798650E+1 5.9542940E-01 7.4653204E-01 1.1840654E-01 3.3852013E-02
1.829000E+11 4.500E+15 303 2.000E-4 2.616340E-1 2.191780E+1 4.300420E-1 7.792090E+1 2.636035E-1 2.212460E+1 4.306770E-1 7.795320E+1 7.4714486E-01 9.3470616E-01 1.4744228E-01 4.1435117E-02
2.382000E+11 4.500E+15 303 2.000E-4 2.581528E-1 2.155060E+1 4.287360E-1 7.788490E+1 2.605796E-1 2.180370E+1 4.295590E-1 7.791640E+1 9.3130851E-01 1.1608122E+00 1.9159184E-01 4.0427946E-02
3.103000E+11 4.500E+15 303 2.000E-4 2.538927E-1 2.110500E+1 4.271760E-1 7.783760E+1 2.568480E-1 2.141090E+1 4.281600E-1 7.787800E+1 1.1506027E+00 1.4287115E+00 2.2982063E-01 5.1876011E-02
4.042000E+11 4.500E+15 303 2.000E-4 2.487590E-1 2.057280E+1 4.253440E-1 7.777390E+1 2.523060E-1 2.093700E+1 4.265040E-1 7.782610E+1 1.4058326E+00 1.7395042E+00 2.7197869E-01 6.7072614E-02
5.266000E+11 4.500E+15 303 2.000E-4 2.426834E-1 1.993670E+1 4.232340E-1 7.764150E+1 2.468669E-1 2.036150E+1 4.245770E-1 7.770560E+1 1.6946379E+00 2.0862903E+00 3.1631483E-01 8.2490837E-02
6.859000E+11 4.500E+15 303 2.000E-4 2.356408E-1 1.922540E+1 4.208440E-1 7.754710E+1 2.404765E-1 1.970950E+1 4.223740E-1 7.761870E+1 2.0108826E+00 2.4561760E+00 3.6223821E-01 9.2245812E-02
8.935000E+11 4.500E+15 303 2.000E-4 2.276624E-1 1.843120E+1 4.180760E-1 7.745830E+1 2.331280E-1 1.897090E+1 4.198890E-1 7.752100E+1 2.3444631E+00 2.8448835E+00 4.3178078E-01 8.0881310E-02
1.164000E+12 4.500E+15 303 2.000E-4 2.188422E-1 1.756450E+1 4.150400E-1 7.735250E+1 2.248739E-1 1.815280E+1 4.170000E-1 7.743370E+1 2.6822588E+00 3.2408224E+00 4.7002398E-01 1.0486390E-01
1.516000E+12 4.500E+15 303 2.000E-4 2.093302E-1 1.663050E+1 4.118190E-1 7.716620E+1 2.158279E-1 1.725570E+1 4.139130E-1 7.726410E+1 3.0105932E+00 3.6231506E+00 5.0590341E-01 1.2670826E-01
1.975000E+12 4.500E+15 303 2.000E-4 1.993125E-1 1.567440E+1 4.083340E-1 7.703760E+1 2.061531E-1 1.632260E+1 4.106490E-1 7.712400E+1 3.3182135E+00 3.9711811E+00 5.6374178E-01 1.1202738E-01
2.573000E+12 4.500E+15 303 2.000E-4 1.889834E-1 1.470120E+1 4.046370E-1 7.689970E+1 1.960398E-1 1.536180E+1 4.070660E-1 7.700060E+1 3.5994732E+00 4.3002773E+00 5.9670913E-01 1.3103794E-01
3.351000E+12 4.500E+15 303 2.000E-4 1.785169E-1 1.371650E+1 4.008510E-1 7.667300E+1 1.856756E-1 1.437860E+1 4.033580E-1 7.679470E+1 3.8554877E+00 4.6047599E+00 6.2153224E-01 1.5847448E-01
4.366000E+12 4.500E+15 303 2.000E-4 1.680484E-1 1.275550E+1 3.967890E-1 7.651810E+1 1.752210E-1 1.340960E+1 3.995260E-1 7.662060E+1 4.0934591E+00 4.8778487E+00 6.8506180E-01 1.3377603E-01
5.687000E+12 4.500E+15 303 2.000E-4 1.576709E-1 1.180450E+1 3.926270E-1 7.627400E+1 1.647957E-1 1.245610E+1 3.954130E-1 7.646210E+1 4.3234138E+00 5.2311719E+00 7.0457977E-01 2.4600423E-01
7.408000E+12 4.500E+15 303 2.000E-4 1.474438E-1 1.088740E+1 3.882750E-1 7.607110E+1 1.544792E-1 1.151370E+1 3.912440E-1 7.620090E+1 4.5542701E+00 5.4396067E+00 7.5886148E-01 1.7033920E-01
9.650000E+12 4.500E+15 303 2.000E-4 1.374084E-1 9.999200E+0 3.837100E-1 7.585970E+1 1.443229E-1 1.060720E+1 3.867990E-1 7.600490E+1 4.7909930E+00 5.7319557E+00 7.9860599E-01 1.9104031E-01
1.257000E+13 4.500E+15 303 2.000E-4 1.276022E-1 9.134300E+0 3.790060E-1 7.554950E+1 1.343659E-1 9.721700E+0 3.822340E-1 7.571540E+1 5.0337921E+00 6.0421531E+00 8.4450886E-01 2.1910998E-01
1.637000E+13 4.500E+15 303 2.000E-4 1.180669E-1 8.312700E+0 3.740210E-1 7.529760E+1 1.246471E-1 8.875700E+0 3.774300E-1 7.546530E+1 5.2790639E+00 6.3431617E+00 9.0321384E-01 2.2222134E-01
2.133000E+13 4.500E+15 303 2.000E-4 1.088496E-1 7.522300E+0 3.689060E-1 7.493180E+1 1.152106E-1 8.065800E+0 3.724550E-1 7.518700E+1 5.5211934E+00 6.7383273E+00 9.5286679E-01 3.3942038E-01
2.778000E+13 4.500E+15 303 2.000E-4 9.999898E-2 6.780900E+0 3.635110E-1 7.461690E+1 1.061052E-1 7.288700E+0 3.672470E-1 7.482020E+1 5.7548735E+00 6.9669488E+00 1.0172990E+00 2.7171807E-01
3.619000E+13 4.500E+15 303 2.000E-4 9.156059E-2 6.078200E+0 3.579440E-1 7.418420E+1 9.737951E-2 6.560900E+0 3.618750E-1 7.447270E+1 5.9755076E+00 7.3572223E+00 1.0862867E+00 3.8739028E-01
4.715000E+13 4.500E+15 303 2.000E-4 8.357241E-2 5.428200E+0 3.521550E-1 7.377690E+1 8.907725E-2 5.873100E+0 3.562340E-1 7.403290E+1 6.1798495E+00 7.5752158E+00 1.1450339E+00 3.4579221E-01
6.141000E+13 4.500E+15 303 2.000E-4 7.606275E-2 4.821300E+0 3.460950E-1 7.325780E+1 8.123377E-2 5.233300E+0 3.504800E-1 7.352580E+1 6.3656039E+00 7.8726616E+00 1.2511413E+00 3.6449790E-01
8.000000E+13 4.500E+15 303 2.000E-4 6.904945E-2 4.263200E+0 3.398910E-1 7.266030E+1 7.387424E-2 4.646100E+0 3.443770E-1 7.305000E+1 6.5310858E+00 8.2413207E+00 1.3026422E+00 5.3347023E-01
1.300000E+10 4.500E+15 308 2.000E-4 2.738197E-1 2.229180E+1 4.209410E-1 7.736070E+1 2.741570E-1 2.232420E+1 4.210130E-1 7.736450E+1 1.2303169E-01 1.4513398E-01 1.7101610E-02 4.9118136E-03
1.693000E+10 4.500E+15 308 2.000E-4 2.735155E-1 2.225940E+1 4.208240E-1 7.735580E+1 2.739117E-1 2.229800E+1 4.209170E-1 7.736080E+1 1.4464515E-01 1.7310970E-01 2.2094617E-02 6.4632217E-03
2.206000E+10 4.500E+15 308 2.000E-4 2.731213E-1 2.221750E+1 4.206720E-1 7.734960E+1 2.735934E-1 2.226410E+1 4.207910E-1 7.735590E+1 1.7255533E-01 2.0930556E-01 2.8280073E-02 8.1441752E-03
2.874000E+10 4.500E+15 308 2.000E-4 2.726113E-1 2.216340E+1 4.204760E-1 7.734150E+1 2.731810E-1 2.222020E+1 4.206290E-1 7.734960E+1 2.0854305E-01 2.5562326E-01 3.6374097E-02 1.0471935E-02
3.743000E+10 4.500E+15 308 2.000E-4 2.719526E-1 2.209360E+1 4.202240E-1 7.733110E+1 2.726477E-1 2.216340E+1 4.204210E-1 7.734150E+1 2.5494438E-01 3.1493363E-01 4.6857793E-02 1.3446856E-02
4.876000E+10 4.500E+15 308 2.000E-4 2.711040E-1 2.200400E+1 4.198940E-1 7.731890E+1 2.719591E-1 2.209040E+1 4.201520E-1 7.733100E+1 3.1442228E-01 3.9112012E-01 6.1406348E-02 1.5647024E-02
6.352000E+10 4.500E+15 308 2.000E-4 2.700146E-1 2.188910E+1 4.194570E-1 7.730630E+1 2.710727E-1 2.199650E+1 4.197970E-1 7.731960E+1 3.9033809E-01 4.8825950E-01 8.0991527E-02 1.7201331E-02
8.274000E+10 4.500E+15 308 2.000E-4 2.686216E-1 2.174280E+1 4.189030E-1 7.728980E+1 2.699355E-1 2.187640E+1 4.193330E-1 7.730700E+1 4.8674591E-01 6.1070377E-01 1.0254380E-01 2.2248955E-02
1.078000E+11 4.500E+15 308 2.000E-4 2.668500E-1 2.155750E+1 4.182070E-1 7.726810E+1 2.684829E-1 2.172370E+1 4.187470E-1 7.729030E+1 6.0819516E-01 7.6506304E-01 1.2895615E-01 2.8722880E-02
