N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.516000E+12 4.500E+15 293 2.000E-4 2.115329E-1 1.885310E+1 4.511400E-1 7.902330E+1 2.138607E-1 1.912490E+1 4.522930E-1 7.908780E+1 1.0884655E+00 1.4211839E+00 2.5492325E-01 8.1554930E-02
1.975000E+12 4.500E+15 293 2.000E-4 2.005909E-1 1.766170E+1 4.464420E-1 7.888910E+1 2.031265E-1 1.795010E+1 4.477360E-1 7.894750E+1 1.2482862E+00 1.6066763E+00 2.8900959E-01 7.3973210E-02
2.573000E+12 4.500E+15 293 2.000E-4 1.895609E-1 1.647200E+1 4.418190E-1 7.867110E+1 1.922703E-1 1.677270E+1 4.431640E-1 7.873840E+1 1.4091620E+00 1.7927942E+00 3.0349938E-01 8.5472908E-02
3.351000E+12 4.500E+15 293 2.000E-4 1.785996E-1 1.532430E+1 4.371050E-1 7.851910E+1 1.814452E-1 1.563280E+1 4.385870E-1 7.857710E+1 1.5682972E+00 1.9734149E+00 3.3790331E-01 7.3812854E-02
4.366000E+12 4.500E+15 293 2.000E-4 1.678062E-1 1.420090E+1 4.323990E-1 7.828590E+1 1.707495E-1 1.451430E+1 4.339120E-1 7.836050E+1 1.7237532E+00 2.1592498E+00 3.4868821E-01 9.5201026E-02
5.687000E+12 4.500E+15 293 2.000E-4 1.572300E-1 1.312820E+1 4.275940E-1 7.810880E+1 1.602336E-1 1.344140E+1 4.292480E-1 7.817050E+1 1.8745132E+00 2.3301144E+00 3.8532503E-01 7.8930031E-02
7.408000E+12 4.500E+15 293 2.000E-4 1.468895E-1 1.208530E+1 4.227130E-1 7.785390E+1 1.499183E-1 1.240490E+1 4.243850E-1 7.799040E+1 2.0203004E+00 2.5764013E+00 3.9398188E-01 1.7502154E-01
9.650000E+12 4.500E+15 293 2.000E-4 1.367940E-1 1.109130E+1 4.177050E-1 7.764360E+1 1.398148E-1 1.139580E+1 4.195230E-1 7.771340E+1 2.1605724E+00 2.6720371E+00 4.3334930E-01 8.9817200E-02
1.257000E+13 4.500E+15 293 2.000E-4 1.269588E-1 1.012940E+1 4.125740E-1 7.735360E+1 1.299410E-1 1.043340E+1 4.144020E-1 7.750340E+1 2.2950416E+00 2.9137194E+00 4.4111756E-01 1.9328184E-01
1.637000E+13 4.500E+15 293 2.000E-4 1.174120E-1 9.217300E+0 4.072750E-1 7.710220E+1 1.203279E-1 9.502500E+0 4.092550E-1 7.718610E+1 2.4232950E+00 3.0013154E+00 4.8380594E-01 1.0869833E-01
2.133000E+13 4.500E+15 293 2.000E-4 1.081932E-1 8.343300E+0 4.018610E-1 7.675780E+1 1.110180E-1 8.622600E+0 4.038540E-1 7.692730E+1 2.5444523E+00 3.2391622E+00 4.9349517E-01 2.2033790E-01
2.778000E+13 4.500E+15 293 2.000E-4 9.934700E-2 7.523800E+0 3.962190E-1 7.645510E+1 1.020599E-1 7.782000E+0 3.983720E-1 7.656090E+1 2.6581449E+00 3.3179131E+00 5.4044963E-01 1.3819064E-01
3.619000E+13 4.500E+15 293 2.000E-4 9.091682E-2 6.748700E+0 3.905130E-1 7.603230E+1 9.350076E-2 6.992300E+0 3.926960E-1 7.617470E+1 2.7635497E+00 3.4838322E+00 5.5590075E-01 1.8693871E-01
4.715000E+13 4.500E+15 293 2.000E-4 8.293945E-2 6.031800E+0 3.844910E-1 7.565940E+1 8.538150E-2 6.259000E+0 3.868470E-1 7.579860E+1 2.8601629E+00 3.6299728E+00 6.0902631E-01 1.8364455E-01
6.141000E+13 4.500E+15 293 2.000E-4 7.544240E-2 5.362900E+0 3.783720E-1 7.515000E+1 7.773339E-2 5.574200E+0 3.808960E-1 7.530540E+1 2.9472406E+00 3.7906785E+00 6.6264807E-01 2.0635970E-01
8.000000E+13 4.500E+15 293 2.000E-4 6.844294E-2 4.748400E+0 3.720150E-1 7.459660E+1 7.057722E-2 4.947400E+0 3.746470E-1 7.484220E+1 3.0240352E+00 4.0223148E+00 7.0252798E-01 3.2815711E-01
1.300000E+10 4.500E+15 298 2.000E-4 2.900625E-1 2.810460E+1 4.847910E-1 7.994520E+1 2.901707E-1 2.812400E+1 4.848210E-1 7.996560E+1 3.7288396E-02 6.8980230E-02 6.1878508E-03 2.5510970E-02
1.693000E+10 4.500E+15 298 2.000E-4 2.896505E-1 2.803390E+1 4.843590E-1 7.992870E+1 2.897934E-1 2.805910E+1 4.844000E-1 7.995430E+1 4.9310992E-02 8.9810436E-02 8.4640793E-03 3.2018290E-02
2.206000E+10 4.500E+15 298 2.000E-4 2.891172E-1 2.794320E+1 4.838090E-1 7.990780E+1 2.893047E-1 2.797570E+1 4.838660E-1 7.993970E+1 6.4810561E-02 1.1617225E-01 1.1780121E-02 3.9905078E-02
2.874000E+10 4.500E+15 298 2.000E-4 2.884283E-1 2.782730E+1 4.831110E-1 7.988160E+1 2.886732E-1 2.786920E+1 4.831900E-1 7.992090E+1 8.4836417E-02 1.5034518E-01 1.6349676E-02 4.9173620E-02
3.743000E+10 4.500E+15 298 2.000E-4 2.875405E-1 2.767990E+1 4.822320E-1 7.984900E+1 2.878587E-1 2.773340E+1 4.823420E-1 7.989690E+1 1.1054034E-01 1.9290819E-01 2.2805395E-02 5.9952263E-02
4.876000E+10 4.500E+15 298 2.000E-4 2.864000E-1 2.749340E+1 4.811350E-1 7.980870E+1 2.868117E-1 2.756150E+1 4.812890E-1 7.986600E+1 1.4354366E-01 2.4708379E-01 3.1997407E-02 7.1745173E-02
6.352000E+10 4.500E+15 298 2.000E-4 2.849406E-1 2.725920E+1 4.797640E-1 7.976120E+1 2.854706E-1 2.734510E+1 4.799910E-1 7.982640E+1 1.8565835E-01 3.1413306E-01 4.7292553E-02 8.1677240E-02
8.274000E+10 4.500E+15 298 2.000E-4 2.830830E-1 2.696690E+1 4.780170E-1 7.971400E+1 2.837612E-1 2.707460E+1 4.783190E-1 7.979070E+1 2.3900378E-01 3.9778981E-01 6.3137780E-02 9.6126491E-02
1.078000E+11 4.500E+15 298 2.000E-4 2.807338E-1 2.659120E+1 4.759430E-1 7.960680E+1 2.815958E-1 2.672420E+1 4.763410E-1 7.969330E+1 3.0611252E-01 4.9767626E-01 8.3553589E-02 1.0854112E-01
1.404000E+11 4.500E+15 298 2.000E-4 2.777870E-1 2.615450E+1 4.735180E-1 7.953500E+1 2.788740E-1 2.631650E+1 4.740380E-1 7.962820E+1 3.8978177E-01 6.1558338E-01 1.0969585E-01 1.1704396E-01
1.829000E+11 4.500E+15 298 2.000E-4 2.741284E-1 2.563100E+1 4.707320E-1 7.945090E+1 2.754856E-1 2.582650E+1 4.714000E-1 7.954960E+1 4.9265733E-01 7.5697443E-01 1.4170556E-01 1.2407353E-01
2.382000E+11 4.500E+15 298 2.000E-4 2.696424E-1 2.501040E+1 4.674550E-1 7.936970E+1 2.713175E-1 2.524410E+1 4.683250E-1 7.946850E+1 6.1739475E-01 9.2576087E-01 1.8576843E-01 1.2432599E-01
3.103000E+11 4.500E+15 298 2.000E-4 2.642248E-1 2.427340E+1 4.638440E-1 7.922220E+1 2.662636E-1 2.454670E+1 4.648760E-1 7.932400E+1 7.6570737E-01 1.1133880E+00 2.2199468E-01 1.2833443E-01
4.042000E+11 4.500E+15 298 2.000E-4 2.577985E-1 2.345140E+1 4.599740E-1 7.910730E+1 2.602400E-1 2.376600E+1 4.611830E-1 7.920820E+1 9.3817246E-01 1.3237398E+00 2.6215190E-01 1.2738580E-01
5.266000E+11 4.500E+15 298 2.000E-4 2.503323E-1 2.251570E+1 4.556830E-1 7.895260E+1 2.532024E-1 2.288730E+1 4.571100E-1 7.909820E+1 1.1335201E+00 1.6236079E+00 3.1217869E-01 1.8407499E-01
6.859000E+11 4.500E+15 298 2.000E-4 2.418575E-1 2.150750E+1 4.513050E-1 7.881730E+1 2.451627E-1 2.190360E+1 4.528660E-1 7.891380E+1 1.3481659E+00 1.8083785E+00 3.4469357E-01 1.2228533E-01
8.935000E+11 4.500E+15 298 2.000E-4 2.324762E-1 2.042920E+1 4.466850E-1 7.869220E+1 2.362002E-1 2.086160E+1 4.484560E-1 7.877850E+1 1.5766286E+00 2.0727078E+00 3.9491054E-01 1.0954766E-01
1.164000E+12 4.500E+15 298 2.000E-4 2.223573E-1 1.928710E+1 4.420470E-1 7.848900E+1 2.264601E-1 1.974880E+1 4.438930E-1 7.858370E+1 1.8117099E+00 2.3378636E+00 4.1586599E-01 1.2050845E-01
1.516000E+12 4.500E+15 298 2.000E-4 2.117151E-1 1.813410E+1 4.373070E-1 7.834640E+1 2.161382E-1 1.861790E+1 4.393410E-1 7.842570E+1 2.0464222E+00 2.5985745E+00 4.6296612E-01 1.0111481E-01
1.975000E+12 4.500E+15 298 2.000E-4 2.007768E-1 1.696410E+1 4.325810E-1 7.812870E+1 2.054513E-1 1.746370E+1 4.346440E-1 7.822660E+1 2.2752351E+00 2.8607912E+00 4.7464132E-01 1.2514925E-01
2.573000E+12 4.500E+15 298 2.000E-4 1.897481E-1 1.582330E+1 4.278230E-1 7.796790E+1 1.946038E-1 1.632950E+1 4.300600E-1 7.804640E+1 2.4951722E+00 3.0999112E+00 5.2015998E-01 1.0058119E-01
3.351000E+12 4.500E+15 298 2.000E-4 1.787862E-1 1.469910E+1 4.230460E-1 7.773740E+1 1.837598E-1 1.521850E+1 4.252910E-1 7.789240E+1 2.7065767E+00 3.4129513E+00 5.2787386E-01 1.9899246E-01
4.366000E+12 4.500E+15 298 2.000E-4 1.679909E-1 1.362240E+1 4.182410E-1 7.755340E+1 1.730291E-1 1.412730E+1 4.206290E-1 7.764280E+1 2.9117646E+00 3.5739313E+00 5.6772120E-01 1.1514268E-01
5.687000E+12 4.500E+15 298 2.000E-4 1.574119E-1 1.257470E+1 4.133430E-1 7.730560E+1 1.624710E-1 1.308260E+1 4.157690E-1 7.746890E+1 3.1138480E+00 3.8822558E+00 5.8349709E-01 2.1079427E-01
7.408000E+12 4.500E+15 298 2.000E-4 1.470682E-1 1.157520E+1 4.083830E-1 7.709100E+1 1.521107E-1 1.206330E+1 4.109440E-1 7.719400E+1 3.3150199E+00 4.0461565E+00 6.2319927E-01 1.3343006E-01
9.650000E+12 4.500E+15 298 2.000E-4 1.369687E-1 1.060710E+1 4.032700E-1 7.681390E+1 1.419599E-1 1.109040E+1 4.058880E-1 7.699000E+1 3.5159225E+00 4.3578230E+00 6.4500552E-01 2.2873100E-01
1.257000E+13 4.500E+15 298 2.000E-4 1.271288E-1 9.685700E+0 3.980480E-1 7.656160E+1 1.320340E-1 1.014490E+1 4.008200E-1 7.667850E+1 3.7151037E+00 4.5264123E+00 6.9158226E-01 1.5245473E-01
1.637000E+13 4.500E+15 298 2.000E-4 1.175765E-1 8.799200E+0 3.926650E-1 7.623660E+1 1.223610E-1 9.246900E+0 3.954830E-1 7.643420E+1 3.9101511E+00 4.8416226E+00 7.1254643E-01 2.5852302E-01
2.133000E+13 4.500E+15 298 2.000E-4 1.083512E-1 7.962900E+0 3.871100E-1 7.593870E+1 1.129815E-1 8.382500E+0 3.901330E-1 7.606980E+1 4.0982816E+00 5.0056666E+00 7.7486396E-01 1.7234172E-01
2.778000E+13 4.500E+15 298 2.000E-4 9.949760E-2 7.167500E+0 3.814410E-1 7.554240E+1 1.039433E-1 7.570200E+0 3.844710E-1 7.577230E+1 4.2770433E+00 5.3195424E+00 7.8809585E-01 3.0340903E-01
3.619000E+13 4.500E+15 298 2.000E-4 9.105922E-2 6.427200E+0 3.755120E-1 7.518550E+1 9.529437E-2 6.799000E+0 3.787590E-1 7.534890E+1 4.4442814E+00 5.4684512E+00 8.5727336E-01 2.1685784E-01
4.715000E+13 4.500E+15 298 2.000E-4 8.307302E-2 5.732400E+0 3.695100E-1 7.469770E+1 8.707729E-2 6.083900E+0 3.728170E-1 7.496230E+1 4.5985239E+00 5.7775440E+00 8.8703037E-01 3.5297743E-01
6.141000E+13 4.500E+15 298 2.000E-4 7.556670E-2 5.094200E+0 3.631950E-1 7.424480E+1 7.932556E-2 5.415000E+0 3.667010E-1 7.446210E+1 4.7385231E+00 5.9242844E+00 9.5609229E-01 2.9182631E-01
8.000000E+13 4.500E+15 298 2.000E-4 6.855773E-2 4.503300E+0 3.567020E-1 7.366010E+1 7.206223E-2 4.798500E+0 3.604720E-1 7.388990E+1 4.8631579E+00 6.1519225E+00 1.0458510E+00 3.1100326E-01
1.300000E+10 4.500E+15 303 2.000E-4 2.901442E-1 2.717700E+1 4.722370E-1 7.933920E+1 2.903326E-1 2.720800E+1 4.723340E-1 7.936210E+1 6.4891094E-02 1.1393708E-01 2.0536315E-02 2.8855083E-02
1.693000E+10 4.500E+15 303 2.000E-4 2.897335E-1 2.710670E+1 4.717950E-1 7.932070E+1 2.899741E-1 2.714640E+1 4.719210E-1 7.934960E+1 8.2972928E-02 1.4624407E-01 2.6699384E-02 3.6421104E-02
2.206000E+10 4.500E+15 303 2.000E-4 2.892018E-1 2.701660E+1 4.712300E-1 7.929730E+1 2.895097E-1 2.706720E+1 4.713940E-1 7.933340E+1 1.0635222E-01 1.8694213E-01 3.4790430E-02 4.5504163E-02
2.874000E+10 4.500E+15 303 2.000E-4 2.885151E-1 2.690140E+1 4.705130E-1 7.926770E+1 2.889093E-1 2.696570E+1 4.707280E-1 7.931250E+1 1.3644421E-01 2.3845107E-01 4.5673935E-02 5.6485422E-02
3.743000E+10 4.500E+15 303 2.000E-4 2.876300E-1 2.675480E+1 4.695840E-1 7.923450E+1 2.881347E-1 2.683630E+1 4.698820E-1 7.928670E+1 1.7516113E-01 3.0369313E-01 6.3420178E-02 6.5837019E-02
4.876000E+10 4.500E+15 303 2.000E-4 2.864929E-1 2.656910E+1 4.683930E-1 7.919780E+1 2.871382E-1 2.667220E+1 4.687750E-1 7.926190E+1 2.2473499E-01 3.8654479E-01 8.1488987E-02 8.0871137E-02
6.352000E+10 4.500E+15 303 2.000E-4 2.850380E-1 2.632080E+1 4.669340E-1 7.910470E+1 2.858607E-1 2.645010E+1 4.674200E-1 7.918200E+1 2.8779752E-01 4.8884503E-01 1.0397501E-01 9.7623197E-02
8.274000E+10 4.500E+15 303 2.000E-4 2.831858E-1 2.603190E+1 4.651700E-1 7.904670E+1 2.842308E-1 2.619170E+1 4.657840E-1 7.913510E+1 3.6765896E-01 6.1011695E-01 1.3182076E-01 1.1170770E-01
1.078000E+11 4.500E+15 303 2.000E-4 2.808434E-1 2.567780E+1 4.630680E-1 7.897870E+1 2.821633E-1 2.587390E+1 4.638390E-1 7.907780E+1 4.6777876E-01 7.5790662E-01 1.6622147E-01 1.2531962E-01
1.404000E+11 4.500E+15 303 2.000E-4 2.779049E-1 2.524790E+1 4.606020E-1 7.889780E+1 2.795603E-1 2.548640E+1 4.615590E-1 7.900730E+1 5.9214416E-01 9.3579321E-01 2.0734077E-01 1.3859479E-01
1.829000E+11 4.500E+15 303 2.000E-4 2.742562E-1 2.473140E+1 4.576400E-1 7.881850E+1 2.763131E-1 2.501880E+1 4.588620E-1 7.893050E+1 7.4440915E-01 1.1487362E+00 2.6631100E-01 1.4189699E-01
2.382000E+11 4.500E+15 303 2.000E-4 2.697819E-1 2.410660E+1 4.543080E-1 7.867430E+1 2.723086E-1 2.444650E+1 4.557370E-1 7.879560E+1 9.2788109E-01 1.3903831E+00 3.1355804E-01 1.5394261E-01
3.103000E+11 4.500E+15 303 2.000E-4 2.643775E-1 2.340080E+1 4.506650E-1 7.856210E+1 2.674383E-1 2.379600E+1 4.523140E-1 7.868680E+1 1.1444883E+00 1.6607833E+00 3.6456975E-01 1.5847639E-01
4.042000E+11 4.500E+15 303 2.000E-4 2.579657E-1 2.258140E+1 4.465740E-1 7.840730E+1 2.616127E-1 2.304950E+1 4.485280E-1 7.857340E+1 1.3940455E+00 2.0308467E+00 4.3564727E-01 2.1139470E-01
5.266000E+11 4.500E+15 303 2.000E-4 2.505148E-1 2.168130E+1 4.422860E-1 7.827260E+1 2.547783E-1 2.219160E+1 4.444090E-1 7.839790E+1 1.6734157E+00 2.2995187E+00 4.7771310E-01 1.5982571E-01
6.859000E+11 4.500E+15 303 2.000E-4 2.420552E-1 2.069960E+1 4.377500E-1 7.814150E+1 2.469349E-1 2.126240E+1 4.401580E-1 7.824980E+1 1.9761079E+00 2.6469260E+00 5.4707628E-01 1.3840291E-01
8.935000E+11 4.500E+15 303 2.000E-4 2.326884E-1 1.963530E+1 4.330750E-1 7.794010E+1 2.381482E-1 2.024510E+1 4.355800E-1 7.806660E+1 2.2926060E+00 3.0120869E+00 5.7509528E-01 1.6204113E-01
1.164000E+12 4.500E+15 303 2.000E-4 2.225821E-1 1.853990E+1 4.283230E-1 7.778710E+1 2.285511E-1 1.918410E+1 4.310140E-1 7.789830E+1 2.6116698E+00 3.3579892E+00 6.2434167E-01 1.4275023E-01
1.516000E+12 4.500E+15 303 2.000E-4 2.119500E-1 1.740690E+1 4.234930E-1 7.757160E+1 2.183312E-1 1.808950E+1 4.262650E-1 7.774870E+1 2.9227156E+00 3.7734597E+00 6.5029970E-01 2.2778516E-01
1.975000E+12 4.500E+15 303 2.000E-4 2.010192E-1 1.628550E+1 4.186870E-1 7.739870E+1 2.077036E-1 1.696860E+1 4.215730E-1 7.751580E+1 3.2182398E+00 4.0256709E+00 6.8457895E-01 1.5106598E-01
2.573000E+12 4.500E+15 303 2.000E-4 1.899953E-1 1.516850E+1 4.138130E-1 7.717150E+1 1.968775E-1 1.586760E+1 4.167800E-1 7.735170E+1 3.4956762E+00 4.4058333E+00 7.1188637E-01 2.3296191E-01
3.351000E+12 4.500E+15 303 2.000E-4 1.790357E-1 1.409110E+1 4.089870E-1 7.697630E+1 1.860261E-1 1.477480E+1 4.120310E-1 7.710450E+1 3.7577523E+00 4.6274738E+00 7.3877936E-01 1.6626786E-01
4.366000E+12 4.500E+15 303 2.000E-4 1.682408E-1 1.304040E+1 4.040420E-1 7.673510E+1 1.752698E-1 1.372430E+1 4.071940E-1 7.692080E+1 4.0103886E+00 4.9831321E+00 7.7407820E-01 2.4141715E-01
5.687000E+12 4.500E+15 303 2.000E-4 1.576607E-1 1.203620E+1 3.991130E-1 7.651210E+1 1.646767E-1 1.269720E+1 4.023400E-1 7.665560E+1 4.2604691E+00 5.2058722E+00 8.0205796E-01 1.8720094E-01
7.408000E+12 4.500E+15 303 2.000E-4 1.473143E-1 1.107130E+1 3.940020E-1 7.629820E+1 1.542768E-1 1.171580E+1 3.973650E-1 7.644410E+1 4.5129922E+00 5.5011181E+00 8.4632517E-01 1.9085842E-01
9.650000E+12 4.500E+15 303 2.000E-4 1.372108E-1 1.013590E+1 3.888520E-1 7.598900E+1 1.440830E-1 1.076100E+1 3.923120E-1 7.614980E+1 4.7696120E+00 5.8089397E+00 8.8195110E-01 2.1116273E-01
1.257000E+13 4.500E+15 303 2.000E-4 1.273653E-1 9.247900E+0 3.834950E-1 7.573450E+1 1.341090E-1 9.850500E+0 3.870900E-1 7.590140E+1 5.0285216E+00 6.1174560E+00 9.2872459E-01 2.1989054E-01
1.637000E+13 4.500E+15 303 2.000E-4 1.178060E-1 8.392800E+0 3.780300E-1 7.538310E+1 1.243800E-1 8.970000E+0 3.817720E-1 7.556090E+1 5.2854157E+00 6.4347826E+00 9.8016617E-01 2.3530688E-01
2.133000E+13 4.500E+15 303 2.000E-4 1.085721E-1 7.587700E+0 3.723950E-1 7.506700E+1 1.149345E-1 8.136600E+0 3.762310E-1 7.526640E+1 5.5356747E+00 6.7460610E+00 1.0195864E+00 2.6492565E-01
2.778000E+13 4.500E+15 303 2.000E-4 9.970872E-2 6.822100E+0 3.665630E-1 7.466200E+1 1.058198E-1 7.339700E+0 3.706270E-1 7.485810E+1 5.7749873E+00 7.0520593E+00 1.0965202E+00 2.6196230E-01
3.619000E+13 4.500E+15 303 2.000E-4 9.125936E-2 6.105100E+0 3.606360E-1 7.420050E+1 9.708442E-2 6.595300E+0 3.647290E-1 7.450320E+1 5.9999946E+00 7.4325656E+00 1.1222031E+00 4.0629127E-01
4.715000E+13 4.500E+15 303 2.000E-4 8.326129E-2 5.442800E+0 3.544020E-1 7.378070E+1 8.877253E-2 5.893200E+0 3.587580E-1 7.401720E+1 6.2082719E+00 7.6427068E+00 1.2141890E+00 3.1952033E-01
6.141000E+13 4.500E+15 303 2.000E-4 7.574251E-2 4.825800E+0 3.480440E-1 7.322410E+1 8.091978E-2 5.246400E+0 3.525480E-1 7.356100E+1 6.3980278E+00 8.0169259E+00 1.2775565E+00 4.5798725E-01
8.000000E+13 4.500E+15 303 2.000E-4 6.872075E-2 4.263400E+0 3.414650E-1 7.267440E+1 7.355147E-2 4.645000E+0 3.461320E-1 7.298220E+1 6.5678089E+00 8.2152853E+00 1.3483295E+00 4.2174667E-01
1.300000E+10 4.500E+15 308 2.000E-4 2.902230E-1 2.625010E+1 4.596600E-1 7.870870E+1 2.904852E-1 2.629170E+1 4.598310E-1 7.873320E+1 9.0262774E-02 1.5822484E-01 3.7187575E-02 3.1117750E-02
1.693000E+10 4.500E+15 308 2.000E-4 2.898135E-1 2.618000E+1 4.591780E-1 7.869200E+1 2.901440E-1 2.623280E+1 4.593980E-1 7.872320E+1 1.1390896E-01 2.0127474E-01 4.7888759E-02 3.9632535E-02
2.206000E+10 4.500E+15 308 2.000E-4 2.892836E-1 2.609000E+1 4.585650E-1 7.867020E+1 2.897018E-1 2.615690E+1 4.588480E-1 7.870970E+1 1.4435533E-01 2.5576425E-01 6.1676198E-02 5.0184412E-02
2.874000E+10 4.500E+15 308 2.000E-4 2.885989E-1 2.596020E+1 4.577900E-1 7.859720E+1 2.891300E-1 2.605970E+1 4.581520E-1 7.869150E+1 1.8368900E-01 3.8181560E-01 7.9013079E-02 1.1983505E-01
3.743000E+10 4.500E+15 308 2.000E-4 2.877166E-1 2.581390E+1 4.568200E-1 7.856070E+1 2.883919E-1 2.592080E+1 4.572810E-1 7.862200E+1 2.3416053E-01 4.1241011E-01 1.0081329E-01 7.7967999E-02
4.876000E+10 4.500E+15 308 2.000E-4 2.865829E-1 2.562990E+1 4.556150E-1 7.851630E+1 2.874417E-1 2.576380E+1 4.561990E-1 7.858980E+1 2.9877363E-01 5.1972147E-01 1.2801431E-01 9.3523587E-02
6.352000E+10 4.500E+15 308 2.000E-4 2.851324E-1 2.540010E+1 4.541360E-1 7.846300E+1 2.862227E-1 2.556680E+1 4.548710E-1 7.854970E+1 3.8092716E-01 6.5201746E-01 1.6158427E-01 1.1037598E-01
8.274000E+10 4.500E+15 308 2.000E-4 2.832857E-1 2.511550E+1 4.523430E-1 7.839900E+1 2.846659E-1 2.532160E+1 4.532620E-1 7.849960E+1 4.8484908E-01 8.1392961E-01 2.0275249E-01 1.2815352E-01
1.078000E+11 4.500E+15 308 2.000E-4 2.809500E-1 2.476600E+1 4.502000E-1 7.832190E+1 2.826888E-1 2.501890E+1 4.513360E-1 7.843690E+1 6.1509335E-01 1.0108358E+00 2.5169718E-01 1.4661467E-01
