fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L14 52948 300.01 38.646 1.000000000E+00 1.218390476E+00 7.050046945E-12 1.000000000E+20 4.966058557E+00 5.435233956E-05 2.546689470E-03 4.665658521E-01 2.545689470E-03 5.256962812E-01 6.243861781E-04 3.428728863E-01 1.821176776E-03 8.995038519E-01 
0L15 53068 300.02 38.645 1.000000000E+00 1.206901353E+00 7.106205993E-12 1.000000000E+20 5.026262465E+00 5.586870892E-05 2.547206477E-03 4.718163831E-01 2.546206477E-03 5.183038973E-01 6.226602045E-04 3.360821148E-01 1.852695502E-03 6.991960441E-02 
0L16 53186 300.01 38.646 1.000000000E+00 1.175916675E+00 6.847757719E-12 1.000000000E+20 5.044225560E+00 5.617781365E-05 2.547176446E-03 4.760340615E-01 2.546176446E-03 5.144715638E-01 6.235738584E-04 3.374001546E-01 1.848151676E-03 1.929449771E-01 
0L17 53310 300.01 38.646 1.000000000E+00 1.227545382E+00 7.143254482E-12 1.000000000E+20 5.053894238E+00 5.664420566E-05 2.548033271E-03 4.723217210E-01 2.547033271E-03 5.183311794E-01 6.235623287E-04 3.379610140E-01 1.845048460E-03 7.478813573E-02 
0L18 53430 300.01 38.646 1.000000000E+00 1.184928582E+00 6.760261670E-12 1.000000000E+20 5.000142264E+00 5.493155428E-05 2.547135663E-03 4.719269196E-01 2.546135663E-03 5.180876129E-01 6.225288742E-04 3.372149607E-01 1.846101595E-03 7.519406181E-02 
0L19 53548 300.01 38.646 1.000000000E+00 1.193667789E+00 6.976766071E-12 1.000000000E+20 5.015180273E+00 5.537744759E-05 2.547472021E-03 4.724244251E-01 2.546472021E-03 5.185611256E-01 6.238371136E-04 3.381308333E-01 1.844949952E-03 7.168958663E-02 
0L20 53668 300 38.647 1.000000000E+00 1.198350358E+00 6.956052640E-12 1.000000000E+20 5.008370241E+00 5.463439388E-05 2.546847658E-03 4.794812286E-01 2.545847658E-03 5.110858463E-01 6.238754206E-04 3.375609452E-01 1.848177392E-03 1.953475556E+00 
0L21 53786 300.02 38.645 1.000000000E+00 1.204237312E+00 6.904375540E-12 1.000000000E+20 5.027362233E+00 5.582442600E-05 2.548599346E-03 4.724194822E-01 2.547599346E-03 5.186606369E-01 6.242265221E-04 3.385136019E-01 1.844014286E-03 7.227989227E-02 
0L22 53908 300.01 38.646 1.000000000E+00 9.729177762E-01 5.409742540E-12 1.000000000E+20 5.138964825E+00 5.816424564E-05 2.548602402E-03 4.786235091E-01 2.547602402E-03 5.099039907E-01 6.217475567E-04 3.365352557E-01 1.847488663E-03 1.605489420E+00 
0L23 54028 300.01 38.646 1.000000000E+00 1.263922117E+00 7.551550810E-12 1.000000000E+20 5.483652930E+00 7.070273583E-05 2.552662921E-03 4.803634308E-01 2.551662921E-03 5.079879887E-01 6.226538593E-04 3.362862937E-01 1.851554006E-03 2.798497135E+00 
0L24 54044 300.01 38.646 1.000000000E+00 1.159253306E+00 6.706282696E-12 1.000000000E+20 4.978286060E+00 5.331165835E-05 2.542838784E-03 4.803491589E-01 2.541838784E-03 5.105062532E-01 6.233128822E-04 3.373612721E-01 1.847624976E-03 3.329503253E+00 
0L25 54148 300.01 38.646 1.000000000E+00 1.167581779E+00 6.598600600E-12 1.000000000E+20 5.053330520E+00 5.630608886E-05 2.547745360E-03 4.805759487E-01 2.546745360E-03 5.094867767E-01 6.235631931E-04 3.372978327E-01 1.848688998E-03 6.464944479E+00 
0L26 54266 300.01 38.646 1.000000000E+00 1.009820939E+00 5.496039758E-12 1.000000000E+20 5.169955739E+00 5.900679500E-05 2.547992702E-03 4.791931017E-01 2.546992702E-03 5.110621308E-01 6.237520118E-04 3.370554600E-01 1.850581544E-03 1.644414210E+00 
0L27 54386 300 38.647 1.000000000E+00 1.191571194E+00 6.803398910E-12 1.000000000E+20 5.089741635E+00 5.726740912E-05 2.547102031E-03 4.803634308E-01 2.546102031E-03 5.098203472E-01 6.235379713E-04 3.381221936E-01 1.844106471E-03 3.169376902E+00 
0L28 54510 300.05 38.641 1.000000000E+00 1.201831121E+00 6.829635706E-12 1.000000000E+20 4.988452329E+00 5.453329662E-05 2.545532274E-03 4.724060368E-01 2.544532274E-03 5.187633230E-01 6.235807012E-04 3.376774090E-01 1.846660321E-03 7.039464884E-02 
0L29 54628 300.01 38.646 1.000000000E+00 1.203044946E+00 6.926595856E-12 1.000000000E+20 5.057031616E+00 5.676087034E-05 2.548210967E-03 4.725106232E-01 2.547210967E-03 5.180976036E-01 6.235741112E-04 3.383320078E-01 1.843107084E-03 6.594081688E-02 
0L30 54746 300.02 38.645 1.000000000E+00 1.210956696E+00 6.933873819E-12 1.000000000E+20 5.092019675E+00 5.726527498E-05 2.547052542E-03 4.803622223E-01 2.546052542E-03 5.097401473E-01 6.234261961E-04 3.382424929E-01 1.843130540E-03 3.249438944E+00 
0L31 54870 300.03 38.643 1.000000000E+00 1.168216505E+00 6.808195162E-12 1.000000000E+20 5.015029267E+00 5.523860674E-05 2.546261671E-03 4.778747370E-01 2.545261671E-03 5.117542546E-01 6.224550168E-04 3.375070597E-01 1.844305854E-03 5.197889052E-01 
0L32 54988 300 38.647 1.000000000E+00 9.601014239E-01 5.352191090E-12 1.000000000E+20 5.146720147E+00 5.829378031E-05 2.547764774E-03 4.791012130E-01 2.546764774E-03 5.101879593E-01 6.225099673E-04 3.374145382E-01 1.844958271E-03 1.596378967E+00 
0L33 55108 300.02 38.645 1.000000000E+00 1.234242188E+00 7.015985674E-12 1.000000000E+20 5.017664788E+00 5.531453575E-05 2.546887638E-03 4.720423309E-01 2.545887638E-03 5.197189496E-01 6.245809451E-04 3.380708334E-01 1.847471239E-03 6.898689429E-02 
0L34 55226 300 38.647 1.000000000E+00 1.198529751E+00 6.704700586E-12 1.000000000E+20 4.989157184E+00 5.462239538E-05 2.546507345E-03 4.724127398E-01 2.545507345E-03 5.186516527E-01 6.236942233E-04 3.377672564E-01 1.846544872E-03 7.112626408E-02 
0L35 55348 300.01 38.646 1.000000000E+00 9.918829795E-01 5.394185379E-12 1.000000000E+20 5.128644301E+00 5.738043646E-05 2.546743997E-03 4.791474962E-01 2.545743997E-03 5.111641043E-01 6.235112588E-04 3.379562161E-01 1.844950488E-03 1.764914195E+00 
0L36 55470 300.02 38.645 1.000000000E+00 1.188752115E+00 6.747648143E-12 1.000000000E+20 4.824138756E+00 4.880157915E-05 2.543653104E-03 4.720199738E-01 2.542653104E-03 5.173441860E-01 6.209077237E-04 3.315294072E-01 1.872344871E-03 1.023331765E-01 
0L37 55588 300.01 38.646 1.000000000E+00 1.184064112E+00 6.667967975E-12 1.000000000E+20 5.010083252E+00 5.490275762E-05 2.546841466E-03 4.794800414E-01 2.545841466E-03 5.102351730E-01 6.228339586E-04 3.377801752E-01 1.843911481E-03 1.825444649E+00 
0L38 55708 300.01 38.646 1.000000000E+00 1.178047319E+00 6.719877822E-12 1.000000000E+20 4.996925877E+00 5.489940342E-05 2.547507231E-03 4.718819683E-01 2.546507231E-03 5.192695433E-01 6.239806852E-04 3.365575563E-01 1.853955140E-03 7.285912042E-02 
0L39 55830 300.03 38.643 1.000000000E+00 1.198554831E+00 6.792197476E-12 1.000000000E+20 5.013013414E+00 5.522585834E-05 2.547230278E-03 4.725928009E-01 2.546230278E-03 5.184272586E-01 6.238391242E-04 3.380830266E-01 1.845216743E-03 8.100116025E-02 
0L40 55946 300.01 38.646 1.000000000E+00 1.172820506E+00 6.728845804E-12 1.000000000E+20 5.025787141E+00 5.540870340E-05 2.547392865E-03 4.805839669E-01 2.546392865E-03 5.081144522E-01 6.218078983E-04 3.364460531E-01 1.848174530E-03 6.887556145E+00 
0L41 56070 300 38.647 1.000000000E+00 1.197159683E+00 6.855593859E-12 1.000000000E+20 5.064232462E+00 5.643132164E-05 2.548137426E-03 4.800945404E-01 2.547137426E-03 5.102888757E-01 6.240153102E-04 3.373381077E-01 1.849846227E-03 1.986975326E+00 
0L42 56188 300.01 38.646 1.000000000E+00 1.204960700E+00 6.954419842E-12 1.000000000E+20 5.062763239E+00 5.640176320E-05 2.548137097E-03 4.803628265E-01 2.547137097E-03 5.089977484E-01 6.227841827E-04 3.374788472E-01 1.845421752E-03 3.382662489E+00 
0L43 56308 300 38.647 1.000000000E+00 1.207205678E+00 6.951809669E-12 1.000000000E+20 5.037414419E+00 5.651225188E-05 2.547998630E-03 4.666081454E-01 2.546998630E-03 5.247902832E-01 6.236871731E-04 3.365083058E-01 1.853423979E-03 1.033085230E+00 
0L44 56428 300 38.647 1.000000000E+00 1.230679071E+00 7.044079631E-12 1.000000000E+20 5.007146410E+00 5.496173989E-05 2.546974846E-03 4.753561437E-01 2.545974846E-03 5.150891744E-01 6.233839870E-04 3.388750464E-01 1.839584577E-03 2.018940222E-01 
0L45 56552 300.03 38.643 1.000000000E+00 1.197999724E+00 6.905178745E-12 1.000000000E+20 5.023133819E+00 5.547351161E-05 2.546875541E-03 4.729051971E-01 2.545875541E-03 5.179101808E-01 6.235419888E-04 3.377978842E-01 1.845925540E-03 7.599631576E-02 
0L46 56670 300.03 38.643 1.000000000E+00 1.205162473E+00 6.897361784E-12 1.000000000E+20 5.017605087E+00 5.576064425E-05 2.547170088E-03 4.719652883E-01 2.546170088E-03 5.179309414E-01 6.223996320E-04 3.386054988E-01 1.838124086E-03 6.608971748E-02 
0L47 56790 300.02 38.645 1.000000000E+00 1.170020353E+00 6.645723743E-12 1.000000000E+20 5.065819460E+00 5.612155363E-05 2.546594420E-03 4.799253173E-01 2.545594420E-03 5.104637631E-01 6.236311341E-04 3.366564096E-01 1.852445315E-03 1.788645187E+00 
0L48 56908 300 38.647 1.000000000E+00 1.204005347E+00 6.828003652E-12 1.000000000E+20 5.061503383E+00 5.626540760E-05 2.546929771E-03 4.803485459E-01 2.545929771E-03 5.100441637E-01 6.237501776E-04 3.369982283E-01 1.850911673E-03 3.250766503E+00 
0L49 57028 300 38.647 1.000000000E+00 1.221205819E+00 6.889641161E-12 1.000000000E+20 4.993324440E+00 5.531015354E-05 2.547904840E-03 4.670403114E-01 2.546904840E-03 5.233156138E-01 6.224877059E-04 3.376152440E-01 1.843820559E-03 1.155268066E+00 
0L50 57146 300 38.647 1.000000000E+00 1.203066035E+00 6.815241697E-12 1.000000000E+20 4.972796906E+00 5.435205210E-05 2.547052816E-03 4.677823291E-01 2.546052816E-03 5.235029056E-01 6.234911838E-04 3.379882023E-01 1.844732023E-03 8.500893883E-01 
0L51 57270 300 38.647 1.000000000E+00 1.212562305E+00 6.904948899E-12 1.000000000E+20 4.991694187E+00 5.468701303E-05 2.546793170E-03 4.723927224E-01 2.545793170E-03 5.176348711E-01 6.225150290E-04 3.372794663E-01 1.845712969E-03 7.396395318E-02 
0L52 57388 300 38.647 1.000000000E+00 1.249902218E+00 7.228471877E-12 1.000000000E+20 5.102740188E+00 5.734324964E-05 2.548321073E-03 4.727719653E-01 2.547321073E-03 5.168652505E-01 6.224618496E-04 3.399212372E-01 1.831175129E-03 6.662424449E-02 
0L53 57506 300.01 38.646 1.000000000E+00 1.219124288E+00 7.198485323E-12 1.000000000E+20 5.036923027E+00 5.581389154E-05 2.547011838E-03 4.789194285E-01 2.546011838E-03 5.105594119E-01 6.225427227E-04 3.370512978E-01 1.847002047E-03 1.947263883E+00 
0L54 57626 300.01 38.646 1.000000000E+00 1.186573615E+00 6.672570797E-12 1.000000000E+20 5.070470110E+00 5.678748013E-05 2.547619485E-03 4.800494285E-01 2.546619485E-03 5.100458356E-01 6.235326806E-04 3.377520373E-01 1.846161279E-03 1.832213802E+00 
0L55 57748 300 38.647 1.000000000E+00 1.214844890E+00 6.967865746E-12 1.000000000E+20 5.011507242E+00 5.535445496E-05 2.548127692E-03 4.714014190E-01 2.547127692E-03 5.188516751E-01 6.229953802E-04 3.366663968E-01 1.850474705E-03 7.795945885E-02 
0L56 57870 300.02 38.645 1.000000000E+00 1.181153956E+00 6.790060314E-12 1.000000000E+20 5.072934876E+00 5.670432873E-05 2.548221344E-03 4.800272417E-01 2.547221344E-03 5.110838129E-01 6.249203908E-04 3.387709047E-01 1.844668477E-03 1.858770021E+00 
0L57 57988 299.99 38.649 1.000000000E+00 1.223193129E+00 6.982016601E-12 1.000000000E+20 5.033539497E+00 5.584741891E-05 2.547316802E-03 4.715547028E-01 2.546316802E-03 5.187376028E-01 6.228625892E-04 3.374178176E-01 1.845967333E-03 7.468953400E-02 
0L58 58108 300 38.647 1.000000000E+00 1.262686333E+00 7.403595803E-12 1.000000000E+20 5.048830383E+00 5.664327904E-05 2.548536880E-03 4.713838758E-01 2.547536880E-03 5.193045697E-01 6.236161406E-04 3.370444537E-01 1.850255936E-03 7.437289553E-02 
0L59 58228 300.01 38.646 1.000000000E+00 1.189452181E+00 6.775340545E-12 1.000000000E+20 5.046772649E+00 5.600362388E-05 2.546677669E-03 4.805821686E-01 2.545677669E-03 5.088226045E-01 6.224972861E-04 3.375087010E-01 1.844423150E-03 6.800109860E+00 
0L60 58350 300.02 38.645 1.000000000E+00 1.187301419E+00 6.770532292E-12 1.000000000E+20 5.090897299E+00 5.749795837E-05 2.547183307E-03 4.800880834E-01 2.546183307E-03 5.101607248E-01 6.236165234E-04 3.374039189E-01 1.848295448E-03 1.922558583E+00 
0L61 58468 299.99 38.649 1.000000000E+00 1.212009276E+00 6.900428138E-12 1.000000000E+20 5.052490594E+00 5.653140474E-05 2.546894476E-03 4.712114899E-01 2.545894476E-03 5.186014790E-01 6.221427168E-04 3.372890622E-01 1.844553124E-03 7.861697585E-02 
0L62 58586 300 38.647 1.000000000E+00 1.223727437E+00 7.065045280E-12 1.000000000E+20 5.014812545E+00 5.538955351E-05 2.546719699E-03 4.724826550E-01 2.545719699E-03 5.175099359E-01 6.224652990E-04 3.374052788E-01 1.844868560E-03 8.034195155E-02 
0L63 58706 300 38.647 1.000000000E+00 1.225043024E+00 7.010778179E-12 1.000000000E+20 5.034746673E+00 5.576921746E-05 2.546219780E-03 4.715118011E-01 2.545219780E-03 5.193776865E-01 6.233057654E-04 3.373956830E-01 1.847421776E-03 7.362415157E-02 
0L64 58828 300 38.647 1.000000000E+00 1.211363898E+00 6.785754176E-12 1.000000000E+20 4.862498825E+00 4.979596205E-05 2.543224018E-03 4.765789307E-01 2.542224018E-03 5.196213374E-01 6.295578337E-04 3.348295751E-01 1.880610222E-03 2.536332562E-01 
0L65 58946 300 38.647 1.000000000E+00 1.220983134E+00 6.945621657E-12 1.000000000E+20 5.057148103E+00 5.646416328E-05 2.546822132E-03 4.720187653E-01 2.545822132E-03 5.197607497E-01 6.245839249E-04 3.381236107E-01 1.847177454E-03 7.070948636E-02 
0L66 59068 300 38.647 1.000000000E+00 9.853763419E-01 5.373824049E-12 1.000000000E+20 5.121753817E+00 5.718038107E-05 2.546529492E-03 4.797206073E-01 2.545529492E-03 5.107595657E-01 6.237104449E-04 3.365924772E-01 1.853006582E-03 1.678715348E+00 
0L67 59190 300.02 38.645 1.000000000E+00 1.189839971E+00 6.704732264E-12 1.000000000E+20 5.059013787E+00 5.638249485E-05 2.547244126E-03 4.800488155E-01 2.546244126E-03 5.099530281E-01 6.233265385E-04 3.374394937E-01 1.847255954E-03 1.863657825E+00 
0L68 59308 300.01 38.646 1.000000000E+00 1.200461816E+00 6.786126444E-12 1.000000000E+20 4.988521206E+00 5.444469381E-05 2.546145524E-03 4.725759731E-01 2.545145524E-03 5.183834229E-01 6.234984258E-04 3.381233698E-01 1.843987910E-03 7.644127849E-02 
0L69 59428 300 38.647 1.000000000E+00 9.191103078E-01 4.957493706E-12 1.000000000E+20 4.996245892E+00 5.454965501E-05 2.546852333E-03 4.786283822E-01 2.545852333E-03 5.113591272E-01 6.230998835E-04 3.356102450E-01 1.856962296E-03 1.775982349E+00 
0L70 59444 300 38.647 1.000000000E+00 1.213478331E+00 6.840457088E-12 1.000000000E+20 4.949494570E+00 5.311537285E-05 2.543654774E-03 4.725408848E-01 2.542654774E-03 5.189604657E-01 6.235353258E-04 3.377039156E-01 1.846372613E-03 8.071061934E-02 
0L71 59550 300.02 38.645 1.000000000E+00 1.226968274E+00 7.128393223E-12 1.000000000E+20 5.091186686E+00 5.779315887E-05 2.547667385E-03 4.725952179E-01 2.546667385E-03 5.180858948E-01 6.235385628E-04 3.386769726E-01 1.841118078E-03 7.069408840E-02 
0L72 59670 300.02 38.645 1.000000000E+00 1.221322053E+00 6.945088686E-12 1.000000000E+20 5.049220868E+00 5.630199326E-05 2.547362602E-03 4.731304990E-01 2.546362602E-03 5.183294938E-01 6.244635783E-04 3.387771961E-01 1.843248422E-03 7.774328260E-02 
0L73 59788 299.99 38.649 1.000000000E+00 1.047304572E+00 5.811670531E-12 1.000000000E+20 5.154373733E+00 5.838011959E-05 2.546741703E-03 4.802703050E-01 2.545741703E-03 5.100647883E-01 6.236277265E-04 3.369058711E-01 1.850994544E-03 3.845916140E+00 
0L74 59908 299.99 38.649 1.000000000E+00 9.710862927E-01 5.228453609E-12 1.000000000E+20 5.160138882E+00 5.858105128E-05 2.547490124E-03 4.792012112E-01 2.546490124E-03 5.109891335E-01 6.235504084E-04 3.370627339E-01 1.849897433E-03 1.671421192E+00 
0L75 60028 300.01 38.646 1.000000000E+00 1.199959160E+00 6.784569279E-12 1.000000000E+20 5.068797816E+00 5.655470280E-05 2.546854432E-03 4.803479330E-01 2.545854432E-03 5.100180236E-01 6.236989572E-04 3.374448034E-01 1.848323061E-03 3.198591768E+00 
0L76 60150 300.02 38.645 1.000000000E+00 1.220200070E+00 7.022906823E-12 1.000000000E+20 5.094940992E+00 5.706331831E-05 2.547361262E-03 4.727041162E-01 2.546361262E-03 5.183027513E-01 6.238682974E-04 3.370579359E-01 1.850847561E-03 7.164465840E-02 
0L77 60268 300 38.647 1.000000000E+00 9.849759064E-01 5.353185110E-12 1.000000000E+20 5.155222941E+00 5.847835675E-05 2.547164525E-03 4.792004039E-01 2.546164525E-03 5.106078074E-01 6.230043648E-04 3.368370820E-01 1.849560652E-03 1.585684451E+00 
0L78 60390 300 38.647 1.000000000E+00 1.177013339E+00 6.513580647E-12 1.000000000E+20 4.813764394E+00 4.905469885E-05 2.543845640E-03 4.714363569E-01 2.542845640E-03 5.114504931E-01 6.131216777E-04 3.300850599E-01 1.858352841E-03 9.683394339E-02 
