B T nFsrh nFBsrh dnsrh nF nFB dn
1.574996808E+01 335 1.120706273E+00 1.166941807E+00 -4.623553400E-02 1.119980555E+00 1.165540080E+00 -4.555952500E-02
1.574996808E+01 340 1.103586874E+00 1.149671844E+00 -4.608497000E-02 1.103051304E+00 1.148258747E+00 -4.520744300E-02
1.600000000E+01 290 1.169566057E+00 1.140611657E+00 2.895440000E-02 1.169242459E+00 1.139432679E+00 2.980978000E-02
1.600000000E+01 295 1.176727776E+00 1.138719003E+00 3.800877300E-02 1.176277438E+00 1.137606334E+00 3.867110400E-02
1.600000000E+01 300 1.174218061E+00 1.143516477E+00 3.070158400E-02 1.173686765E+00 1.143045296E+00 3.064146900E-02
1.600000000E+01 305 1.180680192E+00 1.148889065E+00 3.179112700E-02 1.180004620E+00 1.148289470E+00 3.171515000E-02
1.600000000E+01 310 1.182793887E+00 1.154221902E+00 2.857198500E-02 1.180603024E+00 1.153465558E+00 2.713746600E-02
1.600000000E+01 315 1.183645402E+00 1.158953810E+00 2.469159200E-02 1.181833920E+00 1.158012104E+00 2.382181600E-02
1.600000000E+01 320 1.187167866E+00 1.163351779E+00 2.381608700E-02 1.185964218E+00 1.162181726E+00 2.378249200E-02
1.600000000E+01 325 1.189780229E+00 1.167063765E+00 2.271646400E-02 1.188346190E+00 1.165654451E+00 2.269173900E-02
1.600000000E+01 330 1.180481614E+00 1.170150272E+00 1.033134200E-02 1.178979087E+00 1.168458883E+00 1.052020400E-02
1.600000000E+01 335 1.167859621E+00 1.172388715E+00 -4.529094000E-03 1.166153647E+00 1.170385782E+00 -4.232135000E-03
1.600000000E+01 340 1.152707610E+00 1.173631437E+00 -2.092382700E-02 1.151576904E+00 1.171438653E+00 -1.986174900E-02
1.624993176E+01 290 1.173976103E+00 1.135845987E+00 3.813011600E-02 1.173482532E+00 1.134545837E+00 3.893669500E-02
1.624993176E+01 295 1.181689424E+00 1.137371948E+00 4.431747600E-02 1.180561994E+00 1.136872649E+00 4.368934500E-02
1.624993176E+01 300 1.188716982E+00 1.143177397E+00 4.553958500E-02 1.178764920E+00 1.142533394E+00 3.623152600E-02
1.624993176E+01 305 1.186779445E+00 1.148741661E+00 3.803778400E-02 1.185764100E+00 1.147920083E+00 3.784401700E-02
1.624993176E+01 310 1.190251798E+00 1.153942232E+00 3.630956600E-02 1.187034457E+00 1.152906835E+00 3.412762200E-02
1.624993176E+01 315 1.193777797E+00 1.158757021E+00 3.502077600E-02 1.189173678E+00 1.157467660E+00 3.170601800E-02
1.624993176E+01 320 1.196320628E+00 1.163097773E+00 3.322285500E-02 1.194517675E+00 1.161511292E+00 3.300638300E-02
1.624993176E+01 325 1.200981679E+00 1.166892457E+00 3.408922200E-02 1.198778379E+00 1.164964131E+00 3.381424800E-02
1.624993176E+01 330 1.204362654E+00 1.170112078E+00 3.425057600E-02 1.201750834E+00 1.167796617E+00 3.395421700E-02
1.624993176E+01 335 1.206058648E+00 1.172709134E+00 3.334951400E-02 1.203002641E+00 1.169960857E+00 3.304178400E-02
1.624993176E+01 340 1.195691079E+00 1.174958568E+00 2.073251100E-02 1.192111874E+00 1.172294603E+00 1.981727100E-02
1.649996187E+01 290 1.184989113E+00 1.131867614E+00 5.312149900E-02 1.177461966E+00 1.130513154E+00 4.694881200E-02
1.649996187E+01 295 1.186360292E+00 1.135308460E+00 5.105183200E-02 1.184867383E+00 1.134637008E+00 5.023037500E-02
1.649996187E+01 300 1.194138714E+00 1.140930448E+00 5.320826600E-02 1.187972748E+00 1.140064120E+00 4.790862800E-02
1.649996187E+01 305 1.192249205E+00 1.146461188E+00 4.578801700E-02 1.190780102E+00 1.145358394E+00 4.542170800E-02
1.649996187E+01 310 1.199711168E+00 1.151472395E+00 4.823877300E-02 1.192425632E+00 1.150083898E+00 4.234173400E-02
1.649996187E+01 315 1.201587709E+00 1.156179479E+00 4.540823000E-02 1.195296935E+00 1.154452155E+00 4.084478000E-02
1.649996187E+01 320 1.204482246E+00 1.160621287E+00 4.386095900E-02 1.201801839E+00 1.158496476E+00 4.330536300E-02
1.649996187E+01 325 1.210480524E+00 1.164291759E+00 4.618876500E-02 1.207395218E+00 1.161712454E+00 4.568276400E-02
1.649996187E+01 330 1.215587596E+00 1.167393607E+00 4.819398900E-02 1.211611584E+00 1.164299754E+00 4.731183000E-02
1.649996187E+01 335 1.219514593E+00 1.169864095E+00 4.965049800E-02 1.214777619E+00 1.166197567E+00 4.858005200E-02
1.649996187E+01 340 1.221963159E+00 1.171665895E+00 5.029726400E-02 1.216745430E+00 1.168632122E+00 4.811330800E-02
1.674996808E+01 290 1.193166144E+00 1.131808512E+00 6.135763200E-02 1.181704119E+00 1.131105344E+00 5.059877500E-02
1.674996808E+01 295 1.191346239E+00 1.137485641E+00 5.386059800E-02 1.189973426E+00 1.136568333E+00 5.340509300E-02
1.674996808E+01 300 1.199881182E+00 1.142858043E+00 5.702313900E-02 1.194066908E+00 1.141677172E+00 5.238973600E-02
1.674996808E+01 305 1.208253387E+00 1.147865149E+00 6.038823800E-02 1.196160429E+00 1.146364474E+00 4.979595500E-02
1.674996808E+01 310 1.206518339E+00 1.152499202E+00 5.401913700E-02 1.198417969E+00 1.150616184E+00 4.780178500E-02
1.674996808E+01 315 1.209021220E+00 1.156646480E+00 5.237474000E-02 1.201542780E+00 1.154313216E+00 4.722956400E-02
1.674996808E+01 320 1.212831028E+00 1.160211600E+00 5.261942800E-02 1.208265318E+00 1.157356978E+00 5.090834000E-02
1.674996808E+01 325 1.219269967E+00 1.163198983E+00 5.607098400E-02 1.214372670E+00 1.159749282E+00 5.462338800E-02
1.674996808E+01 330 1.225661250E+00 1.165712617E+00 5.994863300E-02 1.219615077E+00 1.161592889E+00 5.802218800E-02
1.674996808E+01 335 1.231177600E+00 1.167598784E+00 6.357881600E-02 1.223899176E+00 1.162736495E+00 6.116268100E-02
1.674996808E+01 340 1.235553858E+00 1.168417018E+00 6.713684000E-02 1.226865943E+00 1.163683084E+00 6.318285900E-02
1.700000000E+01 290 1.200558916E+00 1.141937133E+00 5.862178300E-02 1.188407018E+00 1.140996390E+00 4.741062800E-02
1.700000000E+01 295 1.209681050E+00 1.147025110E+00 6.265594000E-02 1.197001336E+00 1.145799779E+00 5.120155700E-02
1.700000000E+01 300 1.208002789E+00 1.151887025E+00 5.611576400E-02 1.195369940E+00 1.150314184E+00 4.505575600E-02
1.700000000E+01 305 1.216909714E+00 1.153756713E+00 6.315300100E-02 1.199575313E+00 1.152288432E+00 4.728688100E-02
1.700000000E+01 310 1.215596531E+00 1.155639026E+00 5.995750500E-02 1.206124168E+00 1.154273200E+00 5.185096800E-02
1.700000000E+01 315 1.218603669E+00 1.158706769E+00 5.989690000E-02 1.209407559E+00 1.156644568E+00 5.276299100E-02
1.700000000E+01 320 1.227012309E+00 1.161696016E+00 6.531629300E-02 1.216566156E+00 1.159332346E+00 5.723381000E-02
1.700000000E+01 325 1.230322802E+00 1.163927616E+00 6.639518600E-02 1.222985158E+00 1.162295084E+00 6.069007400E-02
1.700000000E+01 330 1.237710914E+00 1.166565593E+00 7.114532100E-02 1.228660669E+00 1.164497905E+00 6.416276400E-02
1.700000000E+01 335 1.244430313E+00 1.169918524E+00 7.451178900E-02 1.231195917E+00 1.164474421E+00 6.672149600E-02
1.700000000E+01 340 1.245467885E+00 1.170938231E+00 7.452965400E-02 1.232288862E+00 1.163689181E+00 6.859968100E-02
