B T nFsrh nFBsrh dnsrh nF nFB dn
1.624993176E+01 290 1.185754540E+00 1.148988216E+00 3.676632400E-02 1.185743105E+00 1.148678060E+00 3.706504500E-02
1.624993176E+01 295 1.194182089E+00 1.156028223E+00 3.815386600E-02 1.194074197E+00 1.156013939E+00 3.806025800E-02
1.624993176E+01 300 1.192126187E+00 1.162874109E+00 2.925207800E-02 1.192062511E+00 1.162856880E+00 2.920563100E-02
1.624993176E+01 305 1.200294656E+00 1.170426939E+00 2.986771700E-02 1.200270825E+00 1.170405381E+00 2.986544400E-02
1.624993176E+01 310 1.208022270E+00 1.174981994E+00 3.304027600E-02 1.207970104E+00 1.174755390E+00 3.321471400E-02
1.624993176E+01 315 1.206092423E+00 1.174371675E+00 3.172074800E-02 1.206027553E+00 1.174338788E+00 3.168876500E-02
1.624993176E+01 320 1.213484273E+00 1.181159866E+00 3.232440700E-02 1.213439928E+00 1.181116699E+00 3.232322900E-02
1.624993176E+01 325 1.215366143E+00 1.187890643E+00 2.747550000E-02 1.215304772E+00 1.187838275E+00 2.746649700E-02
1.624993176E+01 330 1.218518711E+00 1.193017948E+00 2.550076300E-02 1.218183245E+00 1.192912025E+00 2.527122000E-02
1.624993176E+01 335 1.223485946E+00 1.194550395E+00 2.893555100E-02 1.223408307E+00 1.194474632E+00 2.893367500E-02
1.624993176E+01 340 1.228152944E+00 1.197536297E+00 3.061664700E-02 1.228058791E+00 1.197461479E+00 3.059731200E-02
1.649996187E+01 290 1.205998707E+00 1.150226132E+00 5.577257500E-02 1.203942695E+00 1.149791633E+00 5.415106200E-02
1.649996187E+01 295 1.198306417E+00 1.155575982E+00 4.273043500E-02 1.198168295E+00 1.155558097E+00 4.261019800E-02
1.649996187E+01 300 1.207044756E+00 1.163434690E+00 4.361006600E-02 1.207015592E+00 1.163405999E+00 4.360959300E-02
1.649996187E+01 305 1.205243387E+00 1.171179347E+00 3.406404000E-02 1.205208924E+00 1.171011980E+00 3.419694400E-02
1.649996187E+01 310 1.213608476E+00 1.176224032E+00 3.738444400E-02 1.213518016E+00 1.175896350E+00 3.762166600E-02
1.649996187E+01 315 1.21832117E+00 1.175780752E+00 4.254041800E-02 1.21786075E+00 1.175702958E+00 4.215779200E-02
1.649996187E+01 320 1.220252007E+00 1.183113466E+00 3.713854100E-02 1.220001497E+00 1.183037630E+00 3.696386700E-02
1.649996187E+01 325 1.222871728E+00 1.190216875E+00 3.265485300E-02 1.222801246E+00 1.190143817E+00 3.265742900E-02
1.649996187E+01 330 1.230475183E+00 1.193606937E+00 3.686824600E-02 1.230380082E+00 1.193451716E+00 3.692836600E-02
1.649996187E+01 335 1.233293256E+00 1.196373821E+00 3.691943500E-02 1.233181896E+00 1.196157304E+00 3.702459200E-02
1.649996187E+01 340 1.239964526E+00 1.202211372E+00 3.775315400E-02 1.239834940E+00 1.202107275E+00 3.772766500E-02
1.674996808E+01 290 1.217708210E+00 1.152852744E+00 6.485546600E-02 1.217679224E+00 1.152245317E+00 6.543390700E-02
1.674996808E+01 295 1.214007933E+00 1.159828118E+00 5.417981500E-02 1.210391845E+00 1.159947982E+00 5.044386300E-02
1.674996808E+01 300 1.212508333E+00 1.167741446E+00 4.476688700E-02 1.212466957E+00 1.167606957E+00 4.486000000E-02
1.674996808E+01 305 1.221542528E+00 1.175703462E+00 4.583906600E-02 1.220133860E+00 1.175584584E+00 4.454927600E-02
1.674996808E+01 310 1.220017826E+00 1.1731443E+00 4.687352600E-02 1.219951682E+00 1.1726137E+00 4.733798200E-02
1.674996808E+01 315 1.228996609E+00 1.180632760E+00 4.836384900E-02 1.228903179E+00 1.180560088E+00 4.834309100E-02
1.674996808E+01 320 1.233398768E+00 1.187896273E+00 4.550249500E-02 1.231385369E+00 1.187781481E+00 4.360388800E-02
1.674996808E+01 325 1.233087823E+00 1.194066826E+00 3.902099700E-02 1.231830393E+00 1.193819033E+00 3.801136000E-02
1.674996808E+01 330 1.239316447E+00 1.196834252E+00 4.248219500E-02 1.238668226E+00 1.196716628E+00 4.195159800E-02
1.674996808E+01 335 1.242842335E+00 1.198146666E+00 4.469566900E-02 1.242132137E+00 1.198005095E+00 4.412704200E-02
1.674996808E+01 340 1.250580160E+00 1.207300533E+00 4.327962700E-02 1.249805114E+00 1.207153320E+00 4.265179400E-02
1.700000000E+01 290 1.225220686E+00 1.16548E+00 5.974068600E-02 1.225180290E+00 1.16548E+00 5.970029000E-02
1.700000000E+01 295 1.234817623E+00 1.170470414E+00 6.434720900E-02 1.233097121E+00 1.170548319E+00 6.254880200E-02
1.700000000E+01 300 1.220447891E+00 1.1743964E+00 4.605149100E-02 1.220389952E+00 1.1743964E+00 4.599355200E-02
1.700000000E+01 305 1.229946321E+00 1.1835233E+00 4.642302100E-02 1.229870897E+00 1.1835233E+00 4.634759700E-02
1.700000000E+01 310 1.228627326E+00 1.184259361E+00 4.436796500E-02 1.228538048E+00 1.184334238E+00 4.420381000E-02
1.700000000E+01 315 1.238185078E+00 1.191848765E+00 4.633631300E-02 1.238071249E+00 1.191840611E+00 4.623063800E-02
1.700000000E+01 320 1.247598250E+00 1.195733053E+00 5.186519700E-02 1.247452263E+00 1.195374857E+00 5.207740600E-02
1.700000000E+01 325 1.246540726E+00 1.201033119E+00 4.550760700E-02 1.246372246E+00 1.200911967E+00 4.546027900E-02
1.700000000E+01 330 1.250261665E+00 1.202547065E+00 4.771460000E-02 1.250065581E+00 1.202397089E+00 4.766849200E-02
1.700000000E+01 335 1.259235997E+00 1.209176441E+00 5.005955600E-02 1.258987304E+00 1.208988785E+00 4.999851900E-02
1.700000000E+01 340 1.263055536E+00 1.215822809E+00 4.723272700E-02 1.262672706E+00 1.215600425E+00 4.707228100E-02
