Ytrue por T Ypred RelError
1.000000e+00 2.000000e+00 4.200000e+02 4.063819e+01 3.963819e+01
1.000000e+00 2.000000e+00 4.300000e+02 4.022508e+01 3.922508e+01
1.000000e+00 2.000000e+00 4.400000e+02 3.981338e+01 3.881338e+01
1.000000e+00 2.000000e+00 4.500000e+02 3.940332e+01 3.840332e+01
1.000000e+00 2.000000e+00 4.600000e+02 3.899517e+01 3.799517e+01
1.000000e+00 2.000000e+00 4.700000e+02 3.858935e+01 3.758935e+01
1.000000e+00 2.000000e+00 4.800000e+02 3.818634e+01 3.718634e+01
1.000000e+00 2.000000e+00 4.900000e+02 3.778678e+01 3.678678e+01
1.000000e+00 2.000000e+00 5.000000e+02 3.739140e+01 3.639140e+01
1.000000e+00 2.000000e+00 5.100000e+02 3.700106e+01 3.600106e+01
1.000000e+00 2.000000e+00 5.200000e+02 3.661677e+01 3.561677e+01
1.000000e+00 2.000000e+00 5.300000e+02 3.623962e+01 3.523962e+01
1.000000e+00 2.000000e+00 5.400000e+02 3.587084e+01 3.487084e+01
1.000000e+00 2.000000e+00 5.500000e+02 3.551178e+01 3.451178e+01
1.000000e+00 2.000000e+00 5.600000e+02 3.516384e+01 3.416384e+01
1.000000e+00 2.000000e+00 5.700000e+02 3.482851e+01 3.382851e+01
1.000000e+00 2.000000e+00 5.800000e+02 3.450732e+01 3.350732e+01
1.000000e+00 2.000000e+00 5.900000e+02 3.420178e+01 3.320178e+01
1.000000e+00 2.000000e+00 6.000000e+02 3.391333e+01 3.291333e+01
1.000000e+00 2.000000e+00 6.100000e+02 3.364334e+01 3.264334e+01
1.000000e+00 2.000000e+00 6.200000e+02 3.339292e+01 3.239292e+01
1.000000e+00 2.000000e+00 6.300000e+02 3.316297e+01 3.216297e+01
1.000000e+00 2.000000e+00 6.400000e+02 3.295395e+01 3.195395e+01
1.000000e+00 2.000000e+00 6.500000e+02 3.276586e+01 3.176586e+01
1.000000e+00 2.000000e+00 6.600000e+02 3.259808e+01 3.159808e+01
1.000000e+00 2.000000e+00 6.700000e+02 3.244925e+01 3.144925e+01
1.000000e+00 2.000000e+00 6.800000e+02 3.231713e+01 3.131713e+01
1.000000e+00 2.000000e+00 6.900000e+02 3.219852e+01 3.119852e+01
1.000000e+00 2.000000e+00 7.000000e+02 3.208917e+01 3.108917e+01
1.000000e+00 2.000000e+00 7.100000e+02 3.198380e+01 3.098380e+01
1.000000e+00 2.000000e+00 7.200000e+02 3.187611e+01 3.087611e+01
1.000000e+00 2.000000e+00 7.300000e+02 3.175907e+01 3.075907e+01
1.000000e+00 2.000000e+00 7.400000e+02 3.162518e+01 3.062518e+01
1.000000e+00 2.000000e+00 7.500000e+02 3.146703e+01 3.046703e+01
1.000000e+00 2.000000e+00 7.600000e+02 3.127799e+01 3.027799e+01
1.000000e+00 2.000000e+00 7.700000e+02 3.105296e+01 3.005296e+01
1.000000e+00 2.000000e+00 7.800000e+02 3.078927e+01 2.978927e+01
1.000000e+00 2.000000e+00 7.900000e+02 3.048744e+01 2.948744e+01
1.000000e+00 2.000000e+00 8.000000e+02 3.015181e+01 2.915181e+01
1.000000e+00 2.000000e+00 8.100000e+02 2.979074e+01 2.879074e+01
1.000000e+00 2.000000e+00 8.200000e+02 2.941646e+01 2.841646e+01
1.000000e+00 2.000000e+00 8.300000e+02 2.904433e+01 2.804433e+01
1.000000e+00 2.000000e+00 8.400000e+02 2.869159e+01 2.769159e+01
1.000000e+00 2.000000e+00 8.500000e+02 2.837574e+01 2.737574e+01
1.000000e+00 2.000000e+00 8.600000e+02 2.811247e+01 2.711247e+01
1.000000e+00 2.000000e+00 8.700000e+02 2.791344e+01 2.691344e+01
1.000000e+00 2.000000e+00 8.800000e+02 2.778386e+01 2.678386e+01
1.000000e+00 2.000000e+00 8.900000e+02 2.772028e+01 2.672028e+01
1.000000e+00 2.000000e+00 9.000000e+02 2.770882e+01 2.670882e+01
1.000000e+00 2.000000e+00 9.100000e+02 2.772464e+01 2.672464e+01
1.000000e+00 2.000000e+00 9.200000e+02 2.773352e+01 2.673352e+01
1.000000e+00 2.000000e+00 9.300000e+02 2.769663e+01 2.669663e+01
1.000000e+00 2.000000e+00 9.400000e+02 2.757866e+01 2.657866e+01
1.000000e+00 2.000000e+00 9.500000e+02 2.735826e+01 2.635826e+01
1.000000e+00 2.000000e+00 9.600000e+02 2.703738e+01 2.603738e+01
1.000000e+00 2.000000e+00 9.700000e+02 2.664547e+01 2.564547e+01
1.000000e+00 2.000000e+00 9.800000e+02 2.623544e+01 2.523544e+01
1.000000e+00 2.000000e+00 9.900000e+02 2.587157e+01 2.487157e+01
1.000000e+00 2.000000e+00 1.000000e+03 2.561233e+01 2.461233e+01
1.000000e+00 2.000000e+00 1.010000e+03 2.549220e+01 2.449220e+01
1.000000e+00 4.000000e+00 2.500000e+02 3.091534e+01 2.991534e+01
1.000000e+00 4.000000e+00 2.600000e+02 3.069721e+01 2.969721e+01
1.000000e+00 4.000000e+00 2.700000e+02 3.048035e+01 2.948035e+01
1.000000e+00 4.000000e+00 2.800000e+02 3.026461e+01 2.926461e+01
1.000000e+00 4.000000e+00 2.900000e+02 3.004985e+01 2.904985e+01
1.000000e+00 4.000000e+00 3.000000e+02 2.983593e+01 2.883593e+01
1.000000e+00 4.000000e+00 3.100000e+02 2.962270e+01 2.862270e+01
1.000000e+00 4.000000e+00 3.200000e+02 2.941002e+01 2.841002e+01
1.000000e+00 4.000000e+00 3.300000e+02 2.919775e+01 2.819775e+01
1.000000e+00 4.000000e+00 3.400000e+02 2.898574e+01 2.798574e+01
1.000000e+00 4.000000e+00 3.500000e+02 2.877387e+01 2.777387e+01
1.000000e+00 4.000000e+00 3.600000e+02 2.856201e+01 2.756201e+01
1.000000e+00 4.000000e+00 3.700000e+02 2.835005e+01 2.735005e+01
1.000000e+00 4.000000e+00 3.800000e+02 2.813788e+01 2.713788e+01
1.000000e+00 4.000000e+00 3.900000e+02 2.792542e+01 2.692542e+01
1.000000e+00 4.000000e+00 4.000000e+02 2.771261e+01 2.671261e+01
1.000000e+00 4.000000e+00 4.100000e+02 2.749941e+01 2.649941e+01
1.000000e+00 4.000000e+00 4.200000e+02 2.728582e+01 2.628582e+01
1.000000e+00 4.000000e+00 4.300000e+02 2.707184e+01 2.607184e+01
1.000000e+00 4.000000e+00 4.400000e+02 2.685756e+01 2.585756e+01
1.000000e+00 4.000000e+00 4.500000e+02 2.664308e+01 2.564308e+01
1.000000e+00 4.000000e+00 4.600000e+02 2.642856e+01 2.542856e+01
1.000000e+00 4.000000e+00 4.700000e+02 2.621422e+01 2.521422e+01
1.000000e+00 4.000000e+00 4.800000e+02 2.600034e+01 2.500034e+01
1.000000e+00 4.000000e+00 4.900000e+02 2.578726e+01 2.478726e+01
1.000000e+00 4.000000e+00 5.000000e+02 2.557540e+01 2.457540e+01
1.000000e+00 4.000000e+00 5.100000e+02 2.536525e+01 2.436525e+01
1.000000e+00 4.000000e+00 5.200000e+02 2.515738e+01 2.415738e+01
1.000000e+00 4.000000e+00 5.300000e+02 2.495244e+01 2.395244e+01
1.000000e+00 4.000000e+00 5.400000e+02 2.475113e+01 2.375113e+01
1.000000e+00 4.000000e+00 5.500000e+02 2.455426e+01 2.355426e+01
1.000000e+00 4.000000e+00 5.600000e+02 2.436266e+01 2.336266e+01
1.000000e+00 4.000000e+00 5.700000e+02 2.417723e+01 2.317723e+01
1.000000e+00 4.000000e+00 5.800000e+02 2.399891e+01 2.299891e+01
1.000000e+00 4.000000e+00 5.900000e+02 2.382862e+01 2.282862e+01
1.000000e+00 4.000000e+00 6.000000e+02 2.366727e+01 2.266727e+01
1.000000e+00 4.000000e+00 6.100000e+02 2.351572e+01 2.251572e+01
1.000000e+00 4.000000e+00 6.200000e+02 2.337471e+01 2.237471e+01
1.000000e+00 4.000000e+00 6.300000e+02 2.324484e+01 2.224484e+01
1.000000e+00 4.000000e+00 6.400000e+02 2.312647e+01 2.212647e+01
1.000000e+00 4.000000e+00 6.500000e+02 2.301969e+01 2.201969e+01
1.000000e+00 4.000000e+00 6.600000e+02 2.292423e+01 2.192423e+01
1.000000e+00 4.000000e+00 6.700000e+02 2.283938e+01 2.183938e+01
1.000000e+00 4.000000e+00 6.800000e+02 2.276393e+01 2.176393e+01
1.000000e+00 4.000000e+00 6.900000e+02 2.269609e+01 2.169609e+01
1.000000e+00 4.000000e+00 7.000000e+02 2.263346e+01 2.163346e+01
1.000000e+00 4.000000e+00 7.100000e+02 2.257302e+01 2.157302e+01
1.000000e+00 4.000000e+00 7.200000e+02 2.251118e+01 2.151118e+01
1.000000e+00 4.000000e+00 7.300000e+02 2.244387e+01 2.144387e+01
1.000000e+00 4.000000e+00 7.400000e+02 2.236674e+01 2.136674e+01
1.000000e+00 4.000000e+00 7.500000e+02 2.227548e+01 2.127548e+01
1.000000e+00 4.000000e+00 7.600000e+02 2.216616e+01 2.116616e+01
1.000000e+00 4.000000e+00 7.700000e+02 2.203568e+01 2.103568e+01
1.000000e+00 4.000000e+00 7.800000e+02 2.188232e+01 2.088232e+01
1.000000e+00 4.000000e+00 7.900000e+02 2.170615e+01 2.070615e+01
1.000000e+00 4.000000e+00 8.000000e+02 2.150946e+01 2.050946e+01
1.000000e+00 4.000000e+00 8.100000e+02 2.129694e+01 2.029694e+01
1.000000e+00 4.000000e+00 8.200000e+02 2.107561e+01 2.007561e+01
1.000000e+00 4.000000e+00 8.300000e+02 2.085451e+01 1.985451e+01
1.000000e+00 4.000000e+00 8.400000e+02 2.064397e+01 1.964397e+01
1.000000e+00 4.000000e+00 8.500000e+02 2.045464e+01 1.945464e+01
1.000000e+00 4.000000e+00 8.600000e+02 2.029626e+01 1.929626e+01
1.000000e+00 4.000000e+00 8.700000e+02 2.017616e+01 1.917616e+01
1.000000e+00 4.000000e+00 8.800000e+02 2.009780e+01 1.909780e+01
1.000000e+00 4.000000e+00 8.900000e+02 2.005930e+01 1.905930e+01
1.000000e+00 4.000000e+00 9.000000e+02 2.005236e+01 1.905236e+01
1.000000e+00 4.000000e+00 9.100000e+02 2.006195e+01 1.906195e+01
1.000000e+00 4.000000e+00 9.200000e+02 2.006733e+01 1.906733e+01
1.000000e+00 4.000000e+00 9.300000e+02 2.004498e+01 1.904498e+01
1.000000e+00 4.000000e+00 9.400000e+02 1.997345e+01 1.897345e+01
1.000000e+00 4.000000e+00 9.500000e+02 1.983953e+01 1.883953e+01
1.000000e+00 4.000000e+00 9.600000e+02 1.964387e+01 1.864387e+01
1.000000e+00 4.000000e+00 9.700000e+02 1.940381e+01 1.840381e+01
1.000000e+00 4.000000e+00 9.800000e+02 1.915134e+01 1.815134e+01
1.000000e+00 4.000000e+00 9.900000e+02 1.892617e+01 1.792617e+01
1.000000e+00 4.000000e+00 1.000000e+03 1.876510e+01 1.776510e+01
1.000000e+00 4.000000e+00 1.010000e+03 1.869028e+01 1.769028e+01
1.000000e+00 6.000000e+00 2.500000e+02 2.320145e+01 2.220145e+01
1.000000e+00 6.000000e+00 2.600000e+02 2.306326e+01 2.206326e+01
1.000000e+00 6.000000e+00 2.700000e+02 2.292555e+01 2.192555e+01
1.000000e+00 6.000000e+00 2.800000e+02 2.278823e+01 2.178823e+01
1.000000e+00 6.000000e+00 2.900000e+02 2.265121e+01 2.165121e+01
1.000000e+00 6.000000e+00 3.000000e+02 2.251442e+01 2.151442e+01
1.000000e+00 6.000000e+00 3.100000e+02 2.237774e+01 2.137774e+01
1.000000e+00 6.000000e+00 3.200000e+02 2.224110e+01 2.124110e+01
1.000000e+00 6.000000e+00 3.300000e+02 2.210441e+01 2.110441e+01
1.000000e+00 6.000000e+00 3.400000e+02 2.196757e+01 2.096757e+01
1.000000e+00 6.000000e+00 3.500000e+02 2.183050e+01 2.083050e+01
1.000000e+00 6.000000e+00 3.600000e+02 2.169312e+01 2.069312e+01
1.000000e+00 6.000000e+00 3.700000e+02 2.155535e+01 2.055535e+01
1.000000e+00 6.000000e+00 3.800000e+02 2.141713e+01 2.041713e+01
1.000000e+00 6.000000e+00 3.900000e+02 2.127840e+01 2.027840e+01
1.000000e+00 6.000000e+00 4.000000e+02 2.113911e+01 2.013911e+01
1.000000e+00 6.000000e+00 4.100000e+02 2.099924e+01 1.999924e+01
1.000000e+00 6.000000e+00 4.200000e+02 2.085878e+01 1.985878e+01
1.000000e+00 6.000000e+00 4.300000e+02 2.071773e+01 1.971773e+01
1.000000e+00 6.000000e+00 4.400000e+02 2.057616e+01 1.957616e+01
1.000000e+00 6.000000e+00 4.500000e+02 2.043411e+01 1.943411e+01
1.000000e+00 6.000000e+00 4.600000e+02 2.029170e+01 1.929170e+01
1.000000e+00 6.000000e+00 4.700000e+02 2.014907e+01 1.914907e+01
1.000000e+00 6.000000e+00 4.800000e+02 2.000640e+01 1.900640e+01
1.000000e+00 6.000000e+00 4.900000e+02 1.986394e+01 1.886394e+01
1.000000e+00 6.000000e+00 5.000000e+02 1.972195e+01 1.872195e+01
1.000000e+00 6.000000e+00 5.100000e+02 1.958078e+01 1.858078e+01
1.000000e+00 6.000000e+00 5.200000e+02 1.944082e+01 1.844082e+01
1.000000e+00 6.000000e+00 5.300000e+02 1.930250e+01 1.830250e+01
1.000000e+00 6.000000e+00 5.400000e+02 1.916634e+01 1.816634e+01
1.000000e+00 6.000000e+00 5.500000e+02 1.903287e+01 1.803287e+01
1.000000e+00 6.000000e+00 5.600000e+02 1.890270e+01 1.790270e+01
1.000000e+00 6.000000e+00 5.700000e+02 1.877645e+01 1.777645e+01
1.000000e+00 6.000000e+00 5.800000e+02 1.865479e+01 1.765479e+01
1.000000e+00 6.000000e+00 5.900000e+02 1.853839e+01 1.753839e+01
1.000000e+00 6.000000e+00 6.000000e+02 1.842789e+01 1.742789e+01
1.000000e+00 6.000000e+00 6.100000e+02 1.832392e+01 1.732392e+01
1.000000e+00 6.000000e+00 6.200000e+02 1.822702e+01 1.722702e+01
1.000000e+00 6.000000e+00 6.300000e+02 1.813763e+01 1.713763e+01
1.000000e+00 6.000000e+00 6.400000e+02 1.805605e+01 1.705605e+01
1.000000e+00 6.000000e+00 6.500000e+02 1.798237e+01 1.698237e+01
1.000000e+00 6.000000e+00 6.600000e+02 1.791642e+01 1.691642e+01
1.000000e+00 6.000000e+00 6.700000e+02 1.785774e+01 1.685774e+01
1.000000e+00 6.000000e+00 6.800000e+02 1.780551e+01 1.680551e+01
1.000000e+00 6.000000e+00 6.900000e+02 1.775851e+01 1.675851e+01
1.000000e+00 6.000000e+00 7.000000e+02 1.771509e+01 1.671509e+01
1.000000e+00 6.000000e+00 7.100000e+02 1.767316e+01 1.667316e+01
1.000000e+00 6.000000e+00 7.200000e+02 1.763023e+01 1.663023e+01
1.000000e+00 6.000000e+00 7.300000e+02 1.758346e+01 1.658346e+01
1.000000e+00 6.000000e+00 7.400000e+02 1.752984e+01 1.652984e+01
1.000000e+00 6.000000e+00 7.500000e+02 1.746632e+01 1.646632e+01
1.000000e+00 6.000000e+00 7.600000e+02 1.739015e+01 1.639015e+01
1.000000e+00 6.000000e+00 7.700000e+02 1.729911e+01 1.629911e+01
1.000000e+00 6.000000e+00 7.800000e+02 1.719193e+01 1.619193e+01
1.000000e+00 6.000000e+00 7.900000e+02 1.706859e+01 1.606859e+01
1.000000e+00 6.000000e+00 8.000000e+02 1.693058e+01 1.593058e+01
1.000000e+00 6.000000e+00 8.100000e+02 1.678112e+01 1.578112e+01
1.000000e+00 6.000000e+00 8.200000e+02 1.662508e+01 1.562508e+01
1.000000e+00 6.000000e+00 8.300000e+02 1.646880e+01 1.546880e+01
1.000000e+00 6.000000e+00 8.400000e+02 1.631962e+01 1.531962e+01
1.000000e+00 6.000000e+00 8.500000e+02 1.618517e+01 1.518517e+01
1.000000e+00 6.000000e+00 8.600000e+02 1.607246e+01 1.507246e+01
1.000000e+00 6.000000e+00 8.700000e+02 1.598686e+01 1.498686e+01
1.000000e+00 6.000000e+00 8.800000e+02 1.593094e+01 1.493094e+01
1.000000e+00 6.000000e+00 8.900000e+02 1.590346e+01 1.490346e+01
1.000000e+00 6.000000e+00 9.000000e+02 1.589850e+01 1.489850e+01
1.000000e+00 6.000000e+00 9.100000e+02 1.590534e+01 1.490534e+01
1.000000e+00 6.000000e+00 9.200000e+02 1.590919e+01 1.490919e+01
1.000000e+00 6.000000e+00 9.300000e+02 1.589323e+01 1.489323e+01
1.000000e+00 6.000000e+00 9.400000e+02 1.584211e+01 1.484211e+01
1.000000e+00 6.000000e+00 9.500000e+02 1.574630e+01 1.474630e+01
1.000000e+00 6.000000e+00 9.600000e+02 1.560605e+01 1.460605e+01
1.000000e+00 6.000000e+00 9.700000e+02 1.543354e+01 1.443354e+01
1.000000e+00 6.000000e+00 9.800000e+02 1.525160e+01 1.425160e+01
1.000000e+00 6.000000e+00 9.900000e+02 1.508888e+01 1.408888e+01
1.000000e+00 6.000000e+00 1.000000e+03 1.497223e+01 1.397223e+01
1.000000e+00 6.000000e+00 1.010000e+03 1.491796e+01 1.391796e+01
1.000000e+00 8.000000e+00 2.500000e+02 1.861696e+01 1.761696e+01
1.000000e+00 8.000000e+00 2.600000e+02 1.851777e+01 1.751777e+01
1.000000e+00 8.000000e+00 2.700000e+02 1.841878e+01 1.741878e+01
1.000000e+00 8.000000e+00 2.800000e+02 1.831994e+01 1.731994e+01
1.000000e+00 8.000000e+00 2.900000e+02 1.822118e+01 1.722118e+01
1.000000e+00 8.000000e+00 3.000000e+02 1.812243e+01 1.712243e+01
1.000000e+00 8.000000e+00 3.100000e+02 1.802364e+01 1.702364e+01
1.000000e+00 8.000000e+00 3.200000e+02 1.792474e+01 1.692474e+01
1.000000e+00 8.000000e+00 3.300000e+02 1.782565e+01 1.682565e+01
1.000000e+00 8.000000e+00 3.400000e+02 1.772633e+01 1.672633e+01
1.000000e+00 8.000000e+00 3.500000e+02 1.762669e+01 1.662669e+01
1.000000e+00 8.000000e+00 3.600000e+02 1.752669e+01 1.652669e+01
1.000000e+00 8.000000e+00 3.700000e+02 1.742627e+01 1.642627e+01
1.000000e+00 8.000000e+00 3.800000e+02 1.732537e+01 1.632537e+01
1.000000e+00 8.000000e+00 3.900000e+02 1.722396e+01 1.622396e+01
1.000000e+00 8.000000e+00 4.000000e+02 1.712199e+01 1.612199e+01
1.000000e+00 8.000000e+00 4.100000e+02 1.701945e+01 1.601945e+01
1.000000e+00 8.000000e+00 4.200000e+02 1.691633e+01 1.591633e+01
1.000000e+00 8.000000e+00 4.300000e+02 1.681263e+01 1.581263e+01
1.000000e+00 8.000000e+00 4.400000e+02 1.670839e+01 1.570839e+01
1.000000e+00 8.000000e+00 4.500000e+02 1.660365e+01 1.560365e+01
1.000000e+00 8.000000e+00 4.600000e+02 1.649848e+01 1.549848e+01
1.000000e+00 8.000000e+00 4.700000e+02 1.639300e+01 1.539300e+01
1.000000e+00 8.000000e+00 4.800000e+02 1.628734e+01 1.528734e+01
1.000000e+00 8.000000e+00 4.900000e+02 1.618166e+01 1.518166e+01
1.000000e+00 8.000000e+00 5.000000e+02 1.607619e+01 1.507619e+01
1.000000e+00 8.000000e+00 5.100000e+02 1.597117e+01 1.497117e+01
1.000000e+00 8.000000e+00 5.200000e+02 1.586690e+01 1.486690e+01
1.000000e+00 8.000000e+00 5.300000e+02 1.576371e+01 1.476371e+01
1.000000e+00 8.000000e+00 5.400000e+02 1.566197e+01 1.466197e+01
1.000000e+00 8.000000e+00 5.500000e+02 1.556211e+01 1.456211e+01
1.000000e+00 8.000000e+00 5.600000e+02 1.546458e+01 1.446458e+01
1.000000e+00 8.000000e+00 5.700000e+02 1.536987e+01 1.436987e+01
1.000000e+00 8.000000e+00 5.800000e+02 1.527848e+01 1.427848e+01
1.000000e+00 8.000000e+00 5.900000e+02 1.519093e+01 1.419093e+01
1.000000e+00 8.000000e+00 6.000000e+02 1.510773e+01 1.410773e+01
1.000000e+00 8.000000e+00 6.100000e+02 1.502935e+01 1.402935e+01
1.000000e+00 8.000000e+00 6.200000e+02 1.495622e+01 1.395622e+01
1.000000e+00 8.000000e+00 6.300000e+02 1.488871e+01 1.388871e+01
1.000000e+00 8.000000e+00 6.400000e+02 1.482703e+01 1.382703e+01
1.000000e+00 8.000000e+00 6.500000e+02 1.477127e+01 1.377127e+01
