Ytrue Ypred RSE
100000000000.000000 98611806208.000000 0.000195
464200000000.000854 437934260224.000000 0.003394
100000000000.000000 104710209536.000000 0.002119
31620000000.000057 30237042688.000000 0.002000
464200000000.000854 421262426112.000000 0.009428
68129999999.999977 72183595008.000000 0.003341
100000000000.000000 95574892544.000000 0.002049
100000000000000.000000 112052190314496.000000 0.012963
681299999999.999756 620489080832.000000 0.008748
10000000000.000000 10252121088.000000 0.000620
4642000000000.007812 4882502778880.000000 0.002552
68129999999999.976562 79080665907200.000000 0.022257
3162000000000.005859 3237061066752.000000 0.000550
31620000000.000057 33144209408.000000 0.002217
46420000000.000084 46475997184.000000 0.000001
31620000000.000057 31659184128.000000 0.000002
6812999999999.998047 8089857163264.000000 0.029580
21540000000.000042 20177827840.000000 0.004269
681299999999.999756 611069853696.000000 0.011847
21540000000.000042 19650217984.000000 0.008437
316200000000.000610 309494579200.000000 0.000459
21540000000.000042 20722016256.000000 0.001499
6812999999999.998047 7151337603072.000000 0.002349
100000000000.000000 106012311552.000000 0.003410
4642000000000.007812 4748783124480.000000 0.000517
100000000000000.000000 99856706174976.000000 0.000002
3162000000000.005859 3168637812736.000000 0.000004
681299999999.999756 699996110848.000000 0.000733
100000000000.000000 99368919040.000000 0.000040
1000000000000.000000 829502128128.000000 0.035045
46420000000.000084 46300073984.000000 0.000007
46420000000000.085938 49735855505408.000000 0.004762
1000000000000.000000 739453370368.000000 0.091804
14679999999.999989 14682193920.000000 0.000000
31620000000.000057 30828044288.000000 0.000643
3162000000000.005859 3519679037440.000000 0.011495
100000000000.000000 96179978240.000000 0.001517
100000000000000.000000 100932310269952.000000 0.000086
46420000000.000084 46395641856.000000 0.000000
6812999999999.998047 8474404061184.000000 0.047808
31620000000.000057 32002308096.000000 0.000144
4642000000000.007812 4954607058944.000000 0.004249
100000000000.000000 99656056832.000000 0.000012
215400000000.000427 211523387392.000000 0.000330
4642000000000.007812 4694815014912.000000 0.000128
14679999999.999989 15466908672.000000 0.002727
14679999999.999989 14123687936.000000 0.001493
46420000000.000084 45350879232.000000 0.000543
1000000000000.000000 998266699776.000000 0.000003
46420000000000.085938 46435290578944.000000 0.000000
46420000000.000084 39614451712.000000 0.025186
215400000000.000427 221613555712.000000 0.000809
464200000000.000854 472427823104.000000 0.000309
46420000000000.085938 47151786754048.000000 0.000245
215400000000.000427 221529866240.000000 0.000787
21540000000000.042969 24117157822464.000000 0.012785
10000000000000.000000 10597878988800.000000 0.003373
68129999999999.976562 52999732854784.000000 0.063399
21540000000.000042 22223390720.000000 0.000976
1000000000000.000000 939883364352.000000 0.003845
100000000000.000000 97608933376.000000 0.000586
3162000000000.005859 3035519516672.000000 0.001667
14679999999.999989 14683935744.000000 0.000000
681299999999.999756 672050839552.000000 0.000187
464200000000.000854 452897734656.000000 0.000608
1000000000000.000000 934799343616.000000 0.004548
6812999999999.998047 7068606005248.000000 0.001357
316200000000.000610 304837165056.000000 0.001340
4642000000000.007812 4746604183552.000000 0.000497
100000000000.000000 101534072832.000000 0.000232
31620000000.000057 30176350208.000000 0.002184
1467999999999.998779 1465162924032.000000 0.000004
100000000000.000000 100021518336.000000 0.000000
68129999999.999977 69593759744.000000 0.000452
31620000000000.058594 33678394654720.000000 0.003979
6812999999999.998047 6356511752192.000000 0.004812
68129999999999.976562 71490762440704.000000 0.002319
31620000000.000057 31269093376.000000 0.000125
100000000000000.000000 106027676598272.000000 0.003427
100000000000000.000000 92095448612864.000000 0.006784
21540000000000.042969 23228500148224.000000 0.005698
14679999999999.988281 16977272766464.000000 0.021175
46420000000000.085938 50119361691648.000000 0.005882
3162000000000.005859 2877326360576.000000 0.008907
2154000000000.004395 2170478526464.000000 0.000058
681299999999.999756 709808160768.000000 0.001681
10000000000.000000 9393571840.000000 0.003915
146799999999.999878 142334377984.000000 0.000954
14679999999.999989 13801277440.000000 0.003811
10000000000.000000 9687373824.000000 0.001009
4642000000000.007812 5166220181504.000000 0.011459
3162000000000.005859 3083914706944.000000 0.000625
68129999999.999977 72758403072.000000 0.004322
46420000000.000084 46000508928.000000 0.000082
31620000000.000057 30924388352.000000 0.000495
21540000000.000042 22054889472.000000 0.000558
68129999999999.976562 78214399524864.000000 0.019084
146799999999.999878 145519411200.000000 0.000077
146799999999.999878 149665693696.000000 0.000374
31620000000.000057 30433888256.000000 0.001462
10000000000.000000 9821848576.000000 0.000323
68129999999.999977 64882286592.000000 0.002386
14679999999999.988281 14573975371776.000000 0.000053
3162000000000.005859 3287441997824.000000 0.001514
21540000000000.042969 22897393401856.000000 0.003736
681299999999.999756 668163112960.000000 0.000379
10000000000.000000 9984355328.000000 0.000002
146799999999.999878 157641637888.000000 0.005079
1000000000000.000000 966228312064.000000 0.001180
68129999999.999977 66615603200.000000 0.000505
31620000000000.058594 34337865072640.000000 0.006803
31620000000.000057 31006121984.000000 0.000384
6812999999999.998047 7129871679488.000000 0.002067
68129999999.999977 66747387904.000000 0.000420
31620000000.000057 32198975488.000000 0.000329
68129999999.999977 68940472320.000000 0.000140
1000000000000.000000 952823578624.000000 0.002336
100000000000000.000000 93968314400768.000000 0.003872
1000000000000.000000 845330907136.000000 0.028300
4642000000000.007812 5263728312320.000000 0.015820
2154000000000.004395 2421698068480.000000 0.013738
100000000000.000000 98237898752.000000 0.000316
21540000000000.042969 20723882000384.000000 0.001492
10000000000.000000 9776466944.000000 0.000511
46420000000000.085938 52778370072576.000000 0.016502
14679999999999.988281 15502510391296.000000 0.002973
21540000000000.042969 22566395707392.000000 0.002167
100000000000.000000 97011040256.000000 0.000921
21540000000.000042 20533221376.000000 0.002292
46420000000.000084 44947070976.000000 0.001040
464200000000.000854 457669541888.000000 0.000201
4642000000000.007812 4637211492352.000000 0.000001
21540000000.000042 20134141952.000000 0.004557
31620000000.000057 28842598400.000000 0.008458
31620000000.000057 28226985984.000000 0.012899
681299999999.999756 684702105600.000000 0.000025
100000000000.000000 99051282432.000000 0.000091
68129999999999.976562 62892279857152.000000 0.006402
68129999999.999977 70127771648.000000 0.000835
1467999999999.998779 1727762268160.000000 0.026604
3162000000000.005859 3272798633984.000000 0.001186
21540000000.000042 22564216832.000000 0.002158
10000000000.000000 9978372096.000000 0.000005
2154000000000.004395 2203997962240.000000 0.000527
46420000000000.085938 52900898275328.000000 0.017104
464200000000.000854 469204238336.000000 0.000115
215400000000.000427 226008137728.000000 0.002312
21540000000.000042 21449920512.000000 0.000018
215400000000.000427 235932336128.000000 0.008296
21540000000000.042969 17418151788544.000000 0.045283
464200000000.000854 347984723968.000000 0.083611
2154000000000.004395 1939276038144.000000 0.011038
2154000000000.004395 2291726286848.000000 0.003843
21540000000.000042 21078706176.000000 0.000469
6812999999999.998047 7297201340416.000000 0.004716
68129999999.999977 66096578560.000000 0.000918
215400000000.000427 217518309376.000000 0.000096
10000000000.000000 9379411968.000000 0.004106
4642000000000.007812 4521514237952.000000 0.000692
4642000000000.007812 4909186416640.000000 0.003133
681299999999.999756 663896915968.000000 0.000670
2154000000000.004395 2224238362624.000000 0.001030
316200000000.000610 330006331392.000000 0.001827
6812999999999.998047 7153693753344.000000 0.002382
10000000000000.000000 11316941029376.000000 0.015325
464200000000.000854 522240688128.000000 0.013896
21540000000000.042969 21165254901760.000000 0.000308
2154000000000.004395 2362630995968.000000 0.008553
31620000000.000057 31352838144.000000 0.000072
10000000000000.000000 10402906767360.000000 0.001560
681299999999.999756 696679202816.000000 0.000498
1467999999999.998779 1251987423232.000000 0.025388
46420000000.000084 39341809664.000000 0.027434
1000000000000.000000 989575774208.000000 0.000110
21540000000.000042 21810421760.000000 0.000156
100000000000.000000 106132029440.000000 0.003543
681299999999.999756 637816995840.000000 0.004351
316200000000.000610 309198389248.000000 0.000501
146799999999.999878 151014948864.000000 0.000801
100000000000000.000000 98438293225472.000000 0.000248
6812999999999.998047 7308731482112.000000 0.004935
31620000000000.058594 34736707731456.000000 0.008844
31620000000000.058594 35194316783616.000000 0.011480
4642000000000.007812 5158828769280.000000 0.011154
10000000000000.000000 10766934605824.000000 0.005463
68129999999.999977 67844751360.000000 0.000018
31620000000000.058594 34209617936384.000000 0.006200
31620000000000.058594 35173148131328.000000 0.011352
4642000000000.007812 5204593344512.000000 0.013101
14679999999999.988281 13501575725056.000000 0.007006
14679999999999.988281 13597351608320.000000 0.005872
146799999999.999878 133844713472.000000 0.008542
46420000000000.085938 49353003630592.000000 0.003755
10000000000.000000 8427046400.000000 0.029360
1467999999999.998779 1500190867456.000000 0.000471
14679999999.999989 14423066624.000000 0.000312
14679999999999.988281 16179933478912.000000 0.009472
14679999999.999989 14737526784.000000 0.000015
46420000000000.085938 51122542739456.000000 0.009319
10000000000000.000000 11103837880320.000000 0.010973
14679999999.999989 14081633280.000000 0.001732
46420000000.000084 41871147008.000000 0.010646
10000000000.000000 10241747968.000000 0.000571
68129999999999.976562 66789908152320.000000 0.000395
68129999999.999977 69734957056.000000 0.000542
14679999999999.988281 14494250041344.000000 0.000162
14679999999.999989 13991076864.000000 0.002311
1467999999999.998779 1437551034368.000000 0.000439
146799999999.999878 155185528832.000000 0.003087
14679999999999.988281 15002204372992.000000 0.000471
2154000000000.004395 2010224656384.000000 0.004774
100000000000000.000000 104884183498752.000000 0.002274
1467999999999.998779 1357399195648.000000 0.006139
6812999999999.998047 7157307670528.000000 0.002431
14679999999.999989 14224595968.000000 0.000993
21540000000000.042969 17135404318720.000000 0.052562
681299999999.999756 618664624128.000000 0.009308
100000000000.000000 102778626048.000000 0.000751
46420000000000.085938 45689035816960.000000 0.000252
4642000000000.007812 5116488318976.000000 0.009479
21540000000.000042 22108422144.000000 0.000678
100000000000.000000 96273162240.000000 0.001443
6812999999999.998047 7213288521728.000000 0.003260
4642000000000.007812 4578384281600.000000 0.000190
14679999999.999989 14782156800.000000 0.000048
14679999999.999989 14910082048.000000 0.000242
31620000000000.058594 31250079285248.000000 0.000138
100000000000000.000000 97189086887936.000000 0.000813
14679999999.999989 14942859264.000000 0.000315
464200000000.000854 461085179904.000000 0.000045
1467999999999.998779 1559867031552.000000 0.003686
10000000000000.000000 9993831055360.000000 0.000000
4642000000000.007812 4985230721024.000000 0.005091
21540000000000.042969 21315207561216.000000 0.000110
14679999999999.988281 15032047894528.000000 0.000562
3162000000000.005859 3147085905920.000000 0.000022
68129999999.999977 64321802240.000000 0.003309
68129999999999.976562 63996912730112.000000 0.003918
316200000000.000610 325354455040.000000 0.000815
10000000000000.000000 10385970167808.000000 0.001434
46420000000000.085938 47134392975360.000000 0.000233
14679999999999.988281 15586959556608.000000 0.003595
1467999999999.998779 1578744283136.000000 0.005292
31620000000.000057 31944876032.000000 0.000104
3162000000000.005859 3393599832064.000000 0.004999
464200000000.000854 427836702720.000000 0.006658
10000000000000.000000 12139714576384.000000 0.037714
31620000000.000057 32086185984.000000 0.000214
21540000000000.042969 24040806809600.000000 0.012077
68129999999.999977 61840519168.000000 0.009389
21540000000.000042 21964269568.000000 0.000380
4642000000000.007812 4643498754048.000000 0.000000
316200000000.000610 315885617152.000000 0.000001
100000000000.000000 97310384128.000000 0.000743
46420000000.000084 44216377344.000000 0.002366
100000000000.000000 98477424640.000000 0.000235
68129999999.999977 67990315008.000000 0.000004
464200000000.000854 449787625472.000000 0.000995
1000000000000.000000 997813059584.000000 0.000005
21540000000.000042 22041141248.000000 0.000529
464200000000.000854 455344881664.000000 0.000371
46420000000000.085938 47804747612160.000000 0.000864
100000000000000.000000 100129201717248.000000 0.000002
681299999999.999756 688046604288.000000 0.000097
14679999999999.988281 15990505078784.000000 0.007316
681299999999.999756 677073846272.000000 0.000039
464200000000.000854 470680961024.000000 0.000192
14679999999999.988281 15820550832128.000000 0.005601
46420000000000.085938 49481051537408.000000 0.004079
10000000000000.000000 10282987421696.000000 0.000779
68129999999.999977 69092941824.000000 0.000197
3162000000000.005859 2970997489664.000000 0.003883
3162000000000.005859 3398961987584.000000 0.005225
100000000000000.000000 101917174792192.000000 0.000361
21540000000000.042969 21353858072576.000000 0.000075
46420000000.000084 45728481280.000000 0.000225
68129999999999.976562 78844853747712.000000 0.021373
10000000000.000000 9673938944.000000 0.001099
100000000000.000000 105184018432.000000 0.002555
1467999999999.998779 1429671510016.000000 0.000700
21540000000000.042969 22977328447488.000000 0.004174
21540000000.000042 25172293632.000000 0.024333
1467999999999.998779 1426501009408.000000 0.000822
31620000000000.058594 34646890905600.000000 0.008363
31620000000000.058594 31803909865472.000000 0.000034
68129999999999.976562 59079355531264.000000 0.020351
464200000000.000854 437410463744.000000 0.003535
2154000000000.004395 2138210566144.000000 0.000054
14679999999999.988281 15526869860352.000000 0.003146
46420000000.000084 45888823296.000000 0.000132
3162000000000.005859 3395843522560.000000 0.005093
100000000000000.000000 104206946009088.000000 0.001698
46420000000000.085938 65548339642368.000000 0.120251
6812999999999.998047 7431273316352.000000 0.007550
10000000000000.000000 10231901847552.000000 0.000526
316200000000.000610 326451560448.000000 0.001018
1467999999999.998779 1458002591744.000000 0.000047
46420000000.000084 40315015168.000000 0.019916
1000000000000.000000 963899359232.000000 0.001352
316200000000.000610 345903333376.000000 0.008067
681299999999.999756 677668782080.000000 0.000029
681299999999.999756 601660129280.000000 0.015473
100000000000000.000000 94112665567232.000000 0.003683
21540000000000.042969 22011684323328.000000 0.000469
146799999999.999878 154058604544.000000 0.002330
2154000000000.004395 2143588712448.000000 0.000023
6812999999999.998047 6966730555392.000000 0.000498
681299999999.999756 697184223232.000000 0.000531
146799999999.999878 151344267264.000000 0.000929
4642000000000.007812 5313689288704.000000 0.018291
14679999999.999989 15452040192.000000 0.002628
4642000000000.007812 4708949819392.000000 0.000205
21540000000.000042 21326630912.000000 0.000099
14679999999.999989 14560763904.000000 0.000067
14679999999999.988281 13581385990144.000000 0.006054
14679999999999.988281 15459507240960.000000 0.002677
464200000000.000854 416113819648.000000 0.011971
68129999999.999977 72032059392.000000 0.003103
100000000000.000000 101317148672.000000 0.000171
1467999999999.998779 1437232267264.000000 0.000449
46420000000.000084 46070566912.000000 0.000057
68129999999.999977 71004512256.000000 0.001708
100000000000.000000 101513347072.000000 0.000226
1467999999999.998779 1445693227008.000000 0.000234
21540000000000.042969 24244861796352.000000 0.014010
10000000000000.000000 10394823294976.000000 0.001500
46420000000.000084 43361284096.000000 0.004648
31620000000.000057 31873824768.000000 0.000064
100000000000000.000000 99890487099392.000000 0.000001
316200000000.000610 340362264576.000000 0.005425
14679999999999.988281 14233532104704.000000 0.000954
681299999999.999756 684675039232.000000 0.000024
46420000000.000084 63857233920.000000 0.102575
68129999999999.976562 72598167748608.000000 0.004036
1000000000000.000000 1065673424896.000000 0.004047
681299999999.999756 639601016832.000000 0.003990
316200000000.000610 303798681600.000000 0.001601
21540000000000.042969 21308515549184.000000 0.000117
46420000000.000084 46703628288.000000 0.000037
100000000000000.000000 99252684455936.000000 0.000056
46420000000000.085938 44250955776000.000000 0.002290
100000000000000.000000 98116522999808.000000 0.000362
6812999999999.998047 7013485510656.000000 0.000841
4642000000000.007812 4740895735808.000000 0.000444
2154000000000.004395 2217727492096.000000 0.000850
21540000000.000042 22420684800.000000 0.001606
21540000000.000042 20081334272.000000 0.004919
6812999999999.998047 7189126184960.000000 0.002888
21540000000.000042 21184227328.000000 0.000277
6812999999999.998047 6222342258688.000000 0.008230
100000000000000.000000 93337583353856.000000 0.004756
681299999999.999756 683680464896.000000 0.000012
464200000000.000854 426733273088.000000 0.007086
3162000000000.005859 2958010613760.000000 0.004449
100000000000.000000 94952136704.000000 0.002684
4642000000000.007812 4799301943296.000000 0.001111
21540000000000.042969 22353385881600.000000 0.001374
215400000000.000427 232967454720.000000 0.006150
316200000000.000610 313372147712.000000 0.000081
31620000000000.058594 35115421925376.000000 0.011004
46420000000.000084 43461283840.000000 0.004339
10000000000000.000000 10641253335040.000000 0.003864
46420000000000.085938 50235497775104.000000 0.006243
46420000000.000084 45541888000.000000 0.000365
464200000000.000854 479789023232.000000 0.001091
31620000000000.058594 34585622609920.000000 0.008042
100000000000.000000 102052888576.000000 0.000413
215400000000.000427 107280179200.000000 0.505878
146799999999.999878 140856541184.000000 0.001708
14679999999999.988281 15366431440896.000000 0.002089
46420000000.000084 46841769984.000000 0.000082
464200000000.000854 468898316288.000000 0.000101
21540000000.000042 19724101632.000000 0.007761
681299999999.999756 664696258560.000000 0.000609
31620000000000.058594 35206916472832.000000 0.011557
31620000000000.058594 36323230482432.000000 0.019260
31620000000.000057 31524878336.000000 0.000009
21540000000000.042969 24541717856256.000000 0.017045
100000000000.000000 87457538048.000000 0.017987
31620000000000.058594 35347052363776.000000 0.012428
46420000000.000084 45169893376.000000 0.000745
14679999999.999989 14787189760.000000 0.000053
10000000000000.000000 11185675042816.000000 0.012568
464200000000.000854 462880800768.000000 0.000008
46420000000.000084 45379665920.000000 0.000514
1467999999999.998779 1338426523648.000000 0.008545
6812999999999.998047 7168160432128.000000 0.002583
100000000000000.000000 115209209380864.000000 0.020078
14679999999.999989 14849633280.000000 0.000132
2154000000000.004395 2111331106816.000000 0.000400
2154000000000.004395 1992495988736.000000 0.006077
21540000000000.042969 23353190514688.000000 0.006536
316200000000.000610 321378025472.000000 0.000264
1000000000000.000000 1029584322560.000000 0.000850
100000000000000.000000 110065390452736.000000 0.009205
31620000000000.058594 34812612050944.000000 0.009260
215400000000.000427 200959344640.000000 0.004817
14679999999999.988281 15697495195648.000000 0.004493
68129999999.999977 68091019264.000000 0.000000
6812999999999.998047 6378771972096.000000 0.004339
2154000000000.004395 2115619389440.000000 0.000323
14679999999.999989 14119347200.000000 0.001517
2154000000000.004395 2224594878464.000000 0.001040
10000000000.000000 10450691072.000000 0.001944
21540000000000.042969 22421325217792.000000 0.001608
464200000000.000854 440004804608.000000 0.002866
68129999999.999977 73702981632.000000 0.006185
46420000000000.085938 50506160406528.000000 0.007122
10000000000000.000000 11204948918272.000000 0.012958
21540000000.000042 22393327616.000000 0.001510
14679999999999.988281 16367293038592.000000 0.011849
2154000000000.004395 1871776448512.000000 0.019755
1000000000000.000000 972112855040.000000 0.000800
21540000000000.042969 21906564579328.000000 0.000285
100000000000.000000 101254201344.000000 0.000155
146799999999.999878 154257997824.000000 0.002456
46420000000.000084 46460280832.000000 0.000001
1467999999999.998779 1476733042688.000000 0.000035
31620000000000.058594 35753065185280.000000 0.015110
31620000000.000057 31125161984.000000 0.000249
3162000000000.005859 3150065696768.000000 0.000014
46420000000000.085938 49223772930048.000000 0.003440
14679999999999.988281 13837783793664.000000 0.003492
68129999999.999977 73941442560.000000 0.006704
6812999999999.998047 7166775263232.000000 0.002563
316200000000.000610 331597905920.000000 0.002261
46420000000.000084 45879955456.000000 0.000137
464200000000.000854 454436880384.000000 0.000452
46420000000.000084 47070990336.000000 0.000194
316200000000.000610 310445473792.000000 0.000337
146799999999.999878 142395342848.000000 0.000928
46420000000000.085938 47456142229504.000000 0.000487
68129999999.999977 83920338944.000000 0.043609
21540000000000.042969 25234388287488.000000 0.025110
1467999999999.998779 1378068463616.000000 0.003998
2154000000000.004395 2231591501824.000000 0.001252
1000000000000.000000 966871416832.000000 0.001135
10000000000.000000 9608498176.000000 0.001595
14679999999.999989 14488522752.000000 0.000172
100000000000000.000000 118386260443136.000000 0.028555
3162000000000.005859 3085669236736.000000 0.000597
31620000000000.058594 27724909379584.000000 0.017306
31620000000000.058594 31468784975872.000000 0.000023
215400000000.000427 214581166080.000000 0.000015
10000000000000.000000 9868134055936.000000 0.000176
464200000000.000854 449816264704.000000 0.000991
46420000000000.085938 52929948024832.000000 0.017248
146799999999.999878 150912843776.000000 0.000764
4642000000000.007812 4506774405120.000000 0.000874
2154000000000.004395 2137764528128.000000 0.000057
46420000000.000084 45672079360.000000 0.000264
10000000000000.000000 10635553275904.000000 0.003798
215400000000.000427 202304913408.000000 0.003935
6812999999999.998047 6717424795648.000000 0.000200
46420000000000.085938 47031934517248.000000 0.000172
14679999999.999989 14575192064.000000 0.000051
68129999999999.976562 73196049006592.000000 0.005147
46420000000.000084 47273811968.000000 0.000332
68129999999.999977 68484345856.000000 0.000027
3162000000000.005859 3365924503552.000000 0.003907
14679999999.999989 15190963200.000000 0.001171
215400000000.000427 277033058304.000000 0.063658
3162000000000.005859 3157011464192.000000 0.000002
1000000000000.000000 1077604188160.000000 0.005589
4642000000000.007812 4553008742400.000000 0.000375
100000000000000.000000 80078482440192.000000 0.049560
100000000000.000000 105031458816.000000 0.002410
21540000000000.042969 25522784436224.000000 0.028854
100000000000000.000000 102378346905600.000000 0.000553
100000000000000.000000 99856488071168.000000 0.000002
68129999999999.976562 77784315592704.000000 0.017588
10000000000000.000000 11681976549376.000000 0.024217
681299999999.999756 722611470336.000000 0.003467
2154000000000.004395 2093919764480.000000 0.000800
14679999999999.988281 16430636466176.000000 0.012706
31620000000000.058594 34647348084736.000000 0.008366
100000000000.000000 103368695808.000000 0.001098
46420000000000.085938 46062672805888.000000 0.000060
68129999999999.976562 67891697287168.000000 0.000012
215400000000.000427 220503392256.000000 0.000548
46420000000000.085938 38844686663680.000000 0.031825
3162000000000.005859 3029380104192.000000 0.001836
14679999999.999989 14351666176.000000 0.000512
3162000000000.005859 3113746694144.000000 0.000236
68129999999999.976562 77765869043712.000000 0.017525
68129999999999.976562 82318383382528.000000 0.035895
31620000000.000057 30677854208.000000 0.000915
10000000000.000000 9940427776.000000 0.000036
21540000000.000042 21320777728.000000 0.000105
2154000000000.004395 2376680603648.000000 0.009686
6812999999999.998047 6681777930240.000000 0.000378
10000000000000.000000 8741549244416.000000 0.018117
21540000000.000042 21598046208.000000 0.000007
681299999999.999756 638329815040.000000 0.004246
215400000000.000427 212677984256.000000 0.000162
46420000000000.085938 53043978567680.000000 0.017820
10000000000.000000 10059289600.000000 0.000035
1467999999999.998779 1396808351744.000000 0.002472
1000000000000.000000 885225488384.000000 0.014881
100000000000000.000000 95071265357824.000000 0.002555
68129999999.999977 63445049344.000000 0.005078
2154000000000.004395 2302187405312.000000 0.004428
68129999999.999977 67022925824.000000 0.000268
146799999999.999878 146253348864.000000 0.000014
215400000000.000427 219837644800.000000 0.000416
46420000000000.085938 51334929711104.000000 0.010137
2154000000000.004395 2285343866880.000000 0.003504
3162000000000.005859 3188831551488.000000 0.000071
100000000000000.000000 113905149935616.000000 0.016975
68129999999999.976562 72226242035712.000000 0.003410
14679999999.999989 25239099392.000000 0.300922
21540000000000.042969 23390398185472.000000 0.006796
316200000000.000610 310149742592.000000 0.000373
10000000000000.000000 10706696011776.000000 0.004665
21540000000000.042969 21749680832512.000000 0.000094
316200000000.000610 313905217536.000000 0.000053
46420000000000.085938 51636684718080.000000 0.011353
10000000000.000000 10029468672.000000 0.000009
68129999999999.976562 64860779970560.000000 0.002419
2154000000000.004395 2096717365248.000000 0.000727
10000000000.000000 10059509760.000000 0.000035
14679999999999.988281 15461340151808.000000 0.002690
3162000000000.005859 3187648495616.000000 0.000065
1467999999999.998779 1387006132224.000000 0.003222
4642000000000.007812 4945824186368.000000 0.004021
21540000000000.042969 24911204581376.000000 0.021180
68129999999.999977 66825117696.000000 0.000374
464200000000.000854 445769940992.000000 0.001641
1000000000000.000000 931406151680.000000 0.005052
1467999999999.998779 1372107833344.000000 0.004565
21540000000000.042969 22178248523776.000000 0.000853
31620000000000.058594 31415001415680.000000 0.000042
215400000000.000427 242615320576.000000 0.014173
10000000000000.000000 9751616290816.000000 0.000633
14679999999.999989 14128247808.000000 0.001468
10000000000.000000 10020399104.000000 0.000004
1467999999999.998779 1467445805056.000000 0.000000
14679999999999.988281 15205648039936.000000 0.001238
681299999999.999756 680983461888.000000 0.000000
21540000000.000042 21462405120.000000 0.000013
14679999999999.988281 15982712061952.000000 0.007233
100000000000.000000 100417437696.000000 0.000017
3162000000000.005859 3622318637056.000000 0.018500
316200000000.000610 286781407232.000000 0.009544
68129999999.999977 67838644224.000000 0.000018
3162000000000.005859 3290020184064.000000 0.001575
6812999999999.998047 7225828966400.000000 0.003462
68129999999999.976562 77135909748736.000000 0.015433
3162000000000.005859 3257454821376.000000 0.000885
10000000000.000000 9789592576.000000 0.000452
46420000000000.085938 41740056657920.000000 0.011304
31620000000.000057 30489339904.000000 0.001326
3162000000000.005859 3162756874240.000000 0.000000
3162000000000.005859 3137205174272.000000 0.000062
3162000000000.005859 3468053446656.000000 0.008542
10000000000.000000 10028125184.000000 0.000008
100000000000.000000 97812979712.000000 0.000489
4642000000000.007812 4742238961664.000000 0.000456
100000000000000.000000 71316094844928.000000 0.115369
