Ytrue Ypred RSE
5483999999999.995117 5978657914880.000000 0.007463
7874000000000.015625 8808122286080.000000 0.012581
11309999999999.998047 12656232628224.000000 0.012661
16230000000000.031250 18056705212416.000000 0.011386
23310000000000.023438 25829560025088.000000 0.010544
33470000000000.011719 36681524707328.000000 0.008401
48050000000000.085938 53227164794880.000000 0.010480
69000000000000.054688 76310210674688.000000 0.010149
11700000000.000013 11386813440.000000 0.000736
16800000000.000017 16039811072.000000 0.002145
24119999999.999950 23267911680.000000 0.001294
34640000000.000023 34091804672.000000 0.000254
49729999999.999969 48873193472.000000 0.000302
71409999999.999878 69433327616.000000 0.000788
102499999999.999969 102722895872.000000 0.000005
147200000000.000183 147085262848.000000 0.000001
211399999999.999786 210275745792.000000 0.000028
303500000000.000488 297305341952.000000 0.000425
435800000000.000732 418079375360.000000 0.001724
625799999999.999146 617192357888.000000 0.000192
898499999999.998657 940897271808.000000 0.002126
1290000000000.002197 1371125841920.000000 0.003721
1851999999999.997559 1974277767168.000000 0.004089
2660000000000.000488 2799377842176.000000 0.002609
3819000000000.004395 4383624134656.000000 0.019043
5483999999999.995117 6730373660672.000000 0.042088
7874000000000.015625 9580182503424.000000 0.038591
11309999999999.998047 13615786622976.000000 0.034525
16230000000000.031250 19149772292096.000000 0.027429
23310000000000.023438 27721134505984.000000 0.030113
33470000000000.011719 39694649786368.000000 0.029164
48050000000000.085938 57430662709248.000000 0.031888
69000000000000.054688 82944383254528.000000 0.033975
11700000000.000013 11582384128.000000 0.000102
16800000000.000017 16301509632.000000 0.000907
24119999999.999950 23552288768.000000 0.000567
34640000000.000023 34400129024.000000 0.000048
49729999999.999969 49070309376.000000 0.000178
71409999999.999878 70449897472.000000 0.000183
102499999999.999969 103652597760.000000 0.000125
147200000000.000183 144002809856.000000 0.000482
211399999999.999786 203969200128.000000 0.001281
303500000000.000488 288179716096.000000 0.002684
435800000000.000732 411983282176.000000 0.003159
625799999999.999146 608167591936.000000 0.000817
898499999999.998657 919962058752.000000 0.000557
1290000000000.002197 1313234878464.000000 0.000319
1851999999999.997559 1868552732672.000000 0.000079
2660000000000.000488 2679671095296.000000 0.000054
3819000000000.004395 4044696322048.000000 0.003298
5483999999999.995117 6157195280384.000000 0.013422
7874000000000.015625 8787644121088.000000 0.012064
11309999999999.998047 12497460396032.000000 0.009976
16230000000000.031250 17552770072576.000000 0.006142
23310000000000.023438 25004922109952.000000 0.004929
33470000000000.011719 36519096090624.000000 0.007606
48050000000000.085938 52029133160448.000000 0.006333
69000000000000.054688 75636555120640.000000 0.008439
11700000000.000013 11440499712.000000 0.000503
16800000000.000017 16477715456.000000 0.000375
24119999999.999950 23753971712.000000 0.000234
34640000000.000023 34357776384.000000 0.000067
49729999999.999969 49280557056.000000 0.000082
71409999999.999878 72397422592.000000 0.000189
102499999999.999969 105019236352.000000 0.000590
147200000000.000183 155697528832.000000 0.003151
211399999999.999786 225591623680.000000 0.004223
303500000000.000488 312447959040.000000 0.000844
435800000000.000732 436278525952.000000 0.000001
625799999999.999146 617081208832.000000 0.000197
898499999999.998657 892370747392.000000 0.000047
1290000000000.002197 1292416581632.000000 0.000004
1851999999999.997559 1996008194048.000000 0.005610
2660000000000.000488 2768567009280.000000 0.001601
3819000000000.004395 4102589775872.000000 0.005133
5483999999999.995117 5648871849984.000000 0.000877
7874000000000.015625 8488894332928.000000 0.005657
11309999999999.998047 11887939944448.000000 0.002484
16230000000000.031250 17793068040192.000000 0.008460
23310000000000.023438 24819582107648.000000 0.003939
33470000000000.011719 37698286911488.000000 0.014169
48050000000000.085938 52517555666944.000000 0.007909
69000000000000.054688 77048223629312.000000 0.012184
11700000000.000013 10666286080.000000 0.008563
16800000000.000017 14870680576.000000 0.014899
24119999999.999950 21576998912.000000 0.012426
34640000000.000023 30270525440.000000 0.018208
49729999999.999969 41957666816.000000 0.028952
71409999999.999878 57794256896.000000 0.044920
102499999999.999969 75720638464.000000 0.092398
147200000000.000183 121776283648.000000 0.036058
211399999999.999786 201554198528.000000 0.002275
303500000000.000488 289485619200.000000 0.002235
435800000000.000732 428845039616.000000 0.000259
625799999999.999146 602376634368.000000 0.001455
898499999999.998657 833585086464.000000 0.005626
1290000000000.002197 1224098185216.000000 0.002750
1851999999999.997559 1958013829120.000000 0.003099
2660000000000.000488 2671158493184.000000 0.000018
3819000000000.004395 4782501134336.000000 0.050828
5483999999999.995117 7311653339136.000000 0.083306
7874000000000.015625 11983948611584.000000 0.179010
11309999999999.998047 16632764170240.000000 0.150608
16230000000000.031250 24914323046400.000000 0.186511
23310000000000.023438 34773340782592.000000 0.162119
33470000000000.011719 50628751523840.000000 0.173747
48050000000000.085938 67232092651520.000000 0.113900
69000000000000.054688 86526478254080.000000 0.051451
11700000000.000013 18840197120.000000 0.231286
16800000000.000017 46635991040.000000 1.136189
24119999999.999950 41436401664.000000 0.300024
34640000000.000023 54518468608.000000 0.209240
49729999999.999969 77427802112.000000 0.199239
71409999999.999878 96582524928.000000 0.091875
102499999999.999969 102418825216.000000 0.000001
147200000000.000183 93139795968.000000 0.213163
211399999999.999786 56044040192.000000 2.037143
303500000000.000488 68884635648.000000 2.632885
435800000000.000732 412348940288.000000 0.003060
625799999999.999146 672096583680.000000 0.005096
898499999999.998657 954769342464.000000 0.003691
1290000000000.002197 1464104779776.000000 0.016049
1851999999999.997559 2038572515328.000000 0.009220
2660000000000.000488 2797761724416.000000 0.002550
3819000000000.004395 4247531814912.000000 0.011321
5483999999999.995117 6052990943232.000000 0.009753
7874000000000.015625 8616584675328.000000 0.008128
11309999999999.998047 12239207661568.000000 0.006237
16230000000000.031250 17500658991104.000000 0.005684
23310000000000.023438 24919630938112.000000 0.004460
33470000000000.011719 36562268061696.000000 0.007814
48050000000000.085938 51025192943616.000000 0.003610
69000000000000.054688 75545421283328.000000 0.008219
11700000000.000013 12110931968.000000 0.001192
16800000000.000017 17528387584.000000 0.001802
24119999999.999950 22902673408.000000 0.002683
34640000000.000023 31041411072.000000 0.012043
49729999999.999969 50145452032.000000 0.000069
71409999999.999878 76805644288.000000 0.005308
102499999999.999969 92706390016.000000 0.010094
147200000000.000183 99617767424.000000 0.154399
211399999999.999786 200212316160.000000 0.002957
303500000000.000488 327846658048.000000 0.005957
435800000000.000732 434439159808.000000 0.000010
625799999999.999146 650056499200.000000 0.001446
898499999999.998657 927907119104.000000 0.001037
1290000000000.002197 1367472603136.000000 0.003402
1851999999999.997559 1950221205504.000000 0.002671
2660000000000.000488 2851944529920.000000 0.004857
3819000000000.004395 4241799512064.000000 0.011035
5483999999999.995117 6060053102592.000000 0.009985
7874000000000.015625 8922806091776.000000 0.015656
11309999999999.998047 12336535437312.000000 0.007553
16230000000000.031250 17981526507520.000000 0.010512
23310000000000.023438 25031843250176.000000 0.005081
33470000000000.011719 35996011855872.000000 0.005296
48050000000000.085938 52051304251392.000000 0.006401
69000000000000.054688 75086639923200.000000 0.007151
11700000000.000013 11682566144.000000 0.000002
16800000000.000017 17237565440.000000 0.000661
24119999999.999950 24192530432.000000 0.000009
34640000000.000023 34728624128.000000 0.000007
49729999999.999969 50589851648.000000 0.000294
71409999999.999878 71701438464.000000 0.000017
102499999999.999969 103656005632.000000 0.000126
147200000000.000183 151583080448.000000 0.000861
211399999999.999786 216726847488.000000 0.000619
303500000000.000488 303259484160.000000 0.000001
435800000000.000732 424270299136.000000 0.000719
625799999999.999146 593194582016.000000 0.002864
898499999999.998657 864575356928.000000 0.001482
1290000000000.002197 1219454042112.000000 0.003164
1851999999999.997559 1767317045248.000000 0.002191
2660000000000.000488 2550513795072.000000 0.001767
3819000000000.004395 3678396743680.000000 0.001407
5483999999999.995117 5320017444864.000000 0.000922
7874000000000.015625 7680665583616.000000 0.000618
11309999999999.998047 10993012834304.000000 0.000808
16230000000000.031250 15863131406336.000000 0.000523
23310000000000.023438 23118227701760.000000 0.000068
33470000000000.011719 33541412880384.000000 0.000005
48050000000000.085938 46293669904384.000000 0.001387
69000000000000.054688 69320138817536.000000 0.000021
11700000000.000013 11605704704.000000 0.000065
16800000000.000017 16880841728.000000 0.000023
24119999999.999950 24197152768.000000 0.000010
34640000000.000023 34391367680.000000 0.000052
49729999999.999969 49583079424.000000 0.000009
71409999999.999878 71689633792.000000 0.000015
102499999999.999969 103214235648.000000 0.000048
147200000000.000183 149304279040.000000 0.000201
211399999999.999786 226104442880.000000 0.004524
303500000000.000488 316499394560.000000 0.001759
435800000000.000732 445153705984.000000 0.000451
625799999999.999146 629738176512.000000 0.000039
898499999999.998657 919303684096.000000 0.000524
1290000000000.002197 1324329074688.000000 0.000690
1851999999999.997559 1925387911168.000000 0.001510
2660000000000.000488 2743825072128.000000 0.000963
3819000000000.004395 3921674240000.000000 0.000704
5483999999999.995117 5610104946688.000000 0.000517
7874000000000.015625 8128427458560.000000 0.001011
11309999999999.998047 11842370928640.000000 0.002116
16230000000000.031250 17404044247040.000000 0.004880
23310000000000.023438 25047018242048.000000 0.005168
33470000000000.011719 36831575932928.000000 0.009167
48050000000000.085938 53275344764928.000000 0.010666
69000000000000.054688 76739388637184.000000 0.011312
11700000000.000013 11576942592.000000 0.000112
16800000000.000017 17058440192.000000 0.000233
24119999999.999950 24302696448.000000 0.000057
34640000000.000023 34682363904.000000 0.000001
49729999999.999969 50098454528.000000 0.000054
71409999999.999878 72509112320.000000 0.000233
102499999999.999969 103746871296.000000 0.000146
147200000000.000183 152543412224.000000 0.001272
211399999999.999786 228066656256.000000 0.005761
303500000000.000488 315856486400.000000 0.001593
435800000000.000732 447590465536.000000 0.000713
625799999999.999146 632334974976.000000 0.000108
898499999999.998657 933806342144.000000 0.001486
1290000000000.002197 1340623814656.000000 0.001482
1851999999999.997559 1940311113728.000000 0.002170
2660000000000.000488 2766986543104.000000 0.001555
3819000000000.004395 3928630231040.000000 0.000801
5483999999999.995117 5693442097152.000000 0.001405
7874000000000.015625 8249300484096.000000 0.002168
11309999999999.998047 12021005287424.000000 0.003718
16230000000000.031250 17522038407168.000000 0.005870
23310000000000.023438 25810169757696.000000 0.010390
33470000000000.011719 36980448559104.000000 0.009956
48050000000000.085938 54303758745600.000000 0.014989
69000000000000.054688 78904949735424.000000 0.018020
11700000000.000013 11176713216.000000 0.002094
16800000000.000017 16783188992.000000 0.000001
24119999999.999950 24046929920.000000 0.000009
34640000000.000023 34817581056.000000 0.000026
49729999999.999969 50453393408.000000 0.000209
71409999999.999878 73855754240.000000 0.001134
102499999999.999969 105267666944.000000 0.000710
147200000000.000183 157515333632.000000 0.004589
211399999999.999786 223967707136.000000 0.003336
303500000000.000488 303134965760.000000 0.000001
435800000000.000732 439521968128.000000 0.000072
