fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.336083943E-13 1.000000000E+20 1.349643490E+00 2.696618857E-13 5.978405578E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.511825552E-13 1.000000000E+20 1.349475500E+00 3.958938808E-13 5.861598032E-04 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.638018518E-13 1.000000000E+20 1.351404892E+00 3.951074023E-13 6.692069118E-04 
013_335 013_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.971514227E-13 1.000000000E+20 1.351923576E+00 5.797334062E-13 6.962925180E-04 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.167726852E-13 1.000000000E+20 1.353139837E+00 5.790122866E-13 7.656073346E-04 
014_335 014_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.674822392E-13 1.000000000E+20 1.354860741E+00 8.499525912E-13 8.208489068E-04 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.938327816E-13 1.000000000E+20 1.355601823E+00 8.492748793E-13 8.792689501E-04 
015_335 015_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.165747922E-12 1.000000000E+20 1.356849107E+00 1.245340762E-12 9.726828838E-04 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.098177529E-12 1.000000000E+20 1.357308908E+00 1.244720026E-12 1.022986425E-03 
016_335 016_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.397603149E-12 1.000000000E+20 1.357925521E+00 1.822623172E-12 1.153512093E-03 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.335262631E-12 1.000000000E+20 1.358222498E+00 1.822094490E-12 1.197495649E-03 
017_335 017_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.671342083E-12 1.000000000E+20 1.359947726E+00 2.673588026E-12 1.367574075E-03 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.616456570E-12 1.000000000E+20 1.364418567E+00 2.682325820E-12 1.408356201E-03 
018_335 018_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.005001715E-12 1.000000000E+20 1.371046816E+00 3.953289925E-12 1.619422994E-03 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.951992847E-12 1.000000000E+20 1.373305013E+00 3.973134204E-12 1.650380164E-03 
019_335 019_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.398845438E-12 1.000000000E+20 1.379103535E+00 5.896766538E-12 1.902324773E-03 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.347245087E-12 1.000000000E+20 1.379189136E+00 5.896413903E-12 1.931475532E-03 
